"time","clutch.phi_rel","clutch.w_rel","damper.phi_rel","damper.w_rel","elastoBacklash.phi_rel","elastoBacklash.w_rel","inertia5.phi","inertia5.w","oneWayClutch.phi_rel","oneWayClutch.w_rel","springDamper.phi_rel","springDamper.w_rel","bearingFriction.mode","bearingFriction.startBackward","bearingFriction.startForward","brake.mode","brake.startBackward","brake.startForward","clutch.mode","clutch.startBackward","clutch.startForward","lossyGear.mode","oneWayClutch.startForward","oneWayClutch.stuck"
0.62595000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018536941967568804,0.020667461569161785,-0.00042070168131257238,-0.10317523124830492,-0.0011402249167652241,-0.036271647033938238,0.0074654676913975173,0.036271647033783237,-0.0010584157305992589,-0.0082575515888331456,-1,0,0,0,0,0,0,0,0,-1,0,0
0.626,-0.0095282869401709987,-1.8545649365419255e-16,0.01853797759262759,0.020757759917853166,-0.000425868302723885,-0.10348928093345283,-0.0011420374546267226,-0.036229941799671532,0.0074672802292590065,0.036229941799516531,-0.0010588241379615149,-0.0080791110636340997,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62605,-0.0095282869401709987,-1.8545649365419255e-16,0.01853901774520391,0.020848561380902221,-0.00043105062115677016,-0.10380311312212658,-0.001143847909431924,-0.03618832467929467,0.0074690906840641988,0.036188324679139669,-0.0010592236356188321,-0.0079011617627118315,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62609999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.018540062450486831,0.02093986690868016,-0.00043624862562292117,-0.10411672423478059,-0.0011456562856066526,-0.03614679628043474,0.0074708990602389211,0.036146796280279739,-0.0010596142482261818,-0.0077237066127662218,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62614999999999998,-0.0095282869401709987,-1.8545649365419255e-16,0.018541111733714002,0.021031677442158246,-0.00044146230495225453,-0.10443011070488299,-0.0011474625876076849,-0.036105357208736033,0.007472705362239946,0.036105357208581032,-0.00105999600058725,-0.007546748523268039,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62619999999999998,-0.0095282869401709987,-1.8545649365419255e-16,0.018542165620171299,0.021123993912873545,-0.00044669164779338646,-0.10474326897899347,-0.0011492668199226852,-0.036064008067844953,0.0074745095945549381,0.036064008067689945,-0.0010603689176537372,-0.0073702903863863299,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62625000000000008,-0.0095282869401709987,-1.8545649365419255e-16,0.018543224135192413,0.021216817242894807,-0.00045193664261412034,-0.10505619551684174,-0.0011510689870701449,-0.03602274945939507,0.0074763117617023915,0.036022749459240069,-0.0010607330245246585,-0.007194335076915412,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62630000000000008,-0.0095282869401709987,-1.8545649365419255e-16,0.018544287304158448,0.021310148344787342,-0.0004571972777018762,-0.10536888679140237,-0.0011528690935993016,-0.03598158198299236,0.0074781118682315396,0.035981581982837359,-0.0010610883464456412,-0.0070188854522038116,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62635000000000007,-0.0095282869401709987,-1.8545649365419255e-16,0.018545355152497545,0.021403988121579964,-0.00046247354116423672,-0.10568133928897705,-0.0011546671440900978,-0.035940506236199717,0.0074799099187223281,0.035940506236044716,-0.0010614349088082281,-0.0068439443520793121,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62640000000000007,-0.0095282869401709987,-1.8545649365419255e-16,0.018546427705684463,0.021498337466729873,-0.00046776542092937624,-0.10599354950926926,-0.0011564631431530985,-0.035899522814522286,0.0074817059177853199,0.035899522814367285,-0.0010617727371491741,-0.0066695145987778941,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62645000000000006,-0.0095282869401709987,-1.8545649365419255e-16,0.018547504989240224,0.021593197264088551,-0.00047307290474654906,-0.10630551396546294,-0.0011582570954294319,-0.035858632311392372,0.0074834998700616471,0.035858632311237371,-0.0010621018571497483,-0.0064955989968707275,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62650000000000006,-0.0095282869401709987,-1.8545649365419255e-16,0.018548587028731682,0.02168856838786748,-0.0004783959801865656,-0.10661722918430015,-0.0011600490055907234,-0.035817835318154488,0.0074852917802229286,0.035817835317999487,-0.001062422294635032,-0.0063222003331915577,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62655000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.018549673849771124,0.021784451702603815,-0.00048373463464226733,-0.10692869170615901,-0.0011618388783390305,-0.035777132424050284,0.0074870816529712279,0.035777132423895283,-0.0010627340755732185,-0.0061493213767640897,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62660000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.01855076547801594,0.021880848063126113,-0.00048908885532900417,-0.10723989808513125,-0.0011636267184067777,-0.035736524216203581,0.0074888694930389677,0.03573652421604858,-0.0010630372260749137,-0.0059769648787293623,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62665000000000004,-0.0095282869401709987,-1.8545649365419255e-16,0.018551861939168138,0.021977758314520039,-0.00049445862928510951,-0.10755084488910015,-0.0011654125305566919,-0.035696011279605387,0.0074906553051888756,0.035696011279450386,-0.0010633317723924367,-0.0058051335722731417,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62670000000000003,-0.0095282869401709987,-1.8545649365419255e-16,0.018552963258974028,0.022075183292094024,-0.00049984394337237699,-0.1078615286998183,-0.0011671963195817364,-0.035655594197098864,0.0074924390942139119,0.035655594196943863,-0.0010636177409191162,-0.0056338301725532983,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62670144676266348,-0.0095282869401709987,-1.8545649365419255e-16,0.018552995198528221,0.022078009979172926,-0.0005000000000001042,-0.1078705144652766,-0.0011672479039006943,-0.035654426151339652,0.0074924906785328689,0.035654426151184651,-0.0010636258880665067,-0.0056288813510464285,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62670144676266348,-0.0095282869401709987,-1.8545649365419255e-16,0.018552995198528221,0.022078009979172926,-0.0005000000000001042,-0.1078705144652766,-0.0011672479039006943,-0.035654426151339652,0.0074924906785328689,0.035654426151184651,-0.0010636258880665067,-0.0056288813510464285,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62675000000000003,-0.0095282869401709987,-1.8545649365419255e-16,0.018554069465490697,0.022173121033104228,-0.00050524425523459915,-0.10814649123289737,-0.0011689780910565765,-0.035615273541623374,0.0074942208656887431,0.035615273541468373,-0.0010638954246642806,-0.0054757806704974158,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62680000000000002,-0.0095282869401709987,-1.8545649365419255e-16,0.018555180585006985,0.022271560001964837,-0.00051065707618988424,-0.10837713752767443,-0.0011707578496233657,-0.035575049874337898,0.0074960006242555241,0.035575049874182897,-0.0010641660875578595,-0.0053452650709833408,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62685000000000002,-0.0095282869401709987,-1.8545649365419255e-16,0.018556296638908159,0.022370488668673735,-0.00051608004326509965,-0.10855336041061885,-0.0011725355994856015,-0.035534923505423949,0.0074977783741177525,0.035534923505268948,-0.0010644309268483859,-0.0052423197084254507,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62690000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018557417650770718,0.022469893781661209,-0.00052151049505269836,-0.10867508648343509,-0.0011743113454042581,-0.035494894681022064,0.0074995541200364021,0.035494894680867063,-0.0010646912902345937,-0.0051669615872536011,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62695000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018558543643306287,0.022569761738746027,-0.00052694577582962203,-0.10874227442977362,-0.0011760850921335312,-0.035454963497107327,0.0075013278667656657,0.035454963496952326,-0.0010649485213544035,-0.0051191913396561135,-1,0,0,0,0,0,0,0,0,-1,0,0
0.627,-0.0095282869401709987,-1.8545649365419255e-16,0.018559674637851929,0.022670079294597089,-0.00053238333917191092,-0.10875490173519996,-0.0011778568442310637,-0.03541512996546848,0.0075030996188631908,0.035415129965313479,-0.0010652039079075187,-0.0050990008213255538,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62705,-0.0095282869401709987,-1.8545649365419255e-16,0.018560810658530467,0.022770830901644213,-0.00053782024288160941,-0.10871296291491053,-0.0011796266069598466,-0.035375394003354731,0.0075048693815919654,0.03537539400319973,-0.0010654589369604982,-0.0051063701181414548,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62709999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.01856195172670921,0.022872001497753952,-0.00054325373800465158,-0.10861649799624208,-0.0011813943852273948,-0.035335755321397919,0.0075066371598595076,0.035335755321242918,-0.0010657149962044524,-0.0051412575214850442,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62714999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.018563097863553181,0.022973575703862284,-0.00054868105018233038,-0.10846556235270872,-0.0011831601839747477,-0.035296213556983036,0.007508402958606851,0.035296213556828035,-0.0010659734855704263,-0.0052036132752628431,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62719999999999998,-0.0095282869401709987,-1.8545649365419255e-16,0.018564249086410158,0.023075537385911268,-0.00055409951219144709,-0.10826032288991184,-0.0011849240078883314,-0.035256767826567059,0.0075101667825204291,0.035256767826412058,-0.0010662357465505722,-0.0052933313874851621,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62725000000000009,-0.0095282869401709987,-1.8545649365419255e-16,0.018565405415393862,0.023177870970444572,-0.00055950638064825801,-0.10800086521399999,-0.0011866858618360982,-0.035217417626382863,0.0075119286364681874,0.035217417626227862,-0.0010665031622563287,-0.0054103468733697523,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62730000000000008,-0.0095282869401709987,-1.8545649365419255e-16,0.018566566869578676,0.023280560598515593,-0.00056489893200819912,-0.10768730786144079,-0.00118844575062553,-0.035178162298246315,0.007513688525257611,0.035178162298091314,-0.0010667771044904086,-0.0055545780537679737,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62735000000000007,-0.0095282869401709987,-1.8545649365419255e-16,0.018567733465151805,0.023383589279662009,-0.00057027445766351826,-0.10731987140347184,-0.0011902036789250151,-0.035139000702825371,0.0075154464535570897,0.03513900070267037,-0.0010670589334549428,-0.0057258911658040713,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62740000000000007,-0.0095282869401709987,-1.8545649365419255e-16,0.018568905221784015,0.023486941388668643,-0.00057563023098427342,-0.10689865329981602,-0.0011919596515707783,-0.035099932281323652,0.0075172024262028436,0.035099932281168651,-0.0010673500233489123,-0.005924215288969927,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62745000000000006,-0.0095282869401709987,-1.8545649365419255e-16,0.01857008215548955,0.023590600092215093,-0.0005809635697533789,-0.10642387268117658,-0.0011937136731878782,-0.035060955902255539,0.007518956447819935,0.035060955902100538,-0.0010676517211003524,-0.0061494176009343066,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62750000000000006,-0.0095282869401709987,-1.8545649365419255e-16,0.01857126427621518,0.023694546718995683,-0.00058627188434242326,-0.10589594497499684,-0.001195465748025057,-0.035022069511021367,0.0075207085226571069,0.035022069510866366,-0.0010679653190642875,-0.0064012655721490189,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62755000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.01857245160324706,0.02379876542684177,-0.00059155244260497824,-0.10531498345703548,-0.0011972158809103091,-0.034983272473933749,0.0075224586555423531,0.034983272473778748,-0.0010682921935977841,-0.0066796801483786274,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62760000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.01857364414996444,0.023903238585880945,-0.00059680260099023751,-0.10468129167923484,-0.0011989640762822651,-0.034944563261736825,0.0075242068509143003,0.034944563261581824,-0.0010686336686832516,-0.0069844856198212797,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62765000000000004,-0.0095282869401709987,-1.8545649365419255e-16,0.018574841927861435,0.024007947996341185,-0.00060201974364559863,-0.10399523360858988,-0.0012007103384467212,-0.034905940060533269,0.0075259531130787479,0.034905940060378268,-0.0010689910518699914,-0.0073154755849200058,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62770000000000004,-0.0095282869401709987,-1.8545649365419255e-16,0.018576044947835414,0.024112877008170407,-0.00060720160164499178,-0.10326838227950721,-0.001202454671628885,-0.034867400980646002,0.007527697446260904,0.034867400980491001,-0.0010693654764530151,-0.0076668415323357534,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62775000000000003,-0.0095282869401709987,-1.8545649365419255e-16,0.018577253219662068,0.024218010773578769,-0.00061234634080166417,-0.10251147550132214,-0.0012041970799329671,-0.034828943981449034,0.0075294398545649784,0.034828943981294033,-0.0010697578568670139,-0.0080331954633843412,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62780000000000002,-0.0095282869401709987,-1.8545649365419255e-16,0.018578466752648452,0.024323336962604726,-0.00061745264983983938,-0.10173261643708434,-0.0012059375673652976,-0.034790566980813023,0.0075311803419973004,0.034790566980658022,-0.0010701688455262803,-0.008410470533501269,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62785000000000002,-0.0095282869401709987,-1.8545649365419255e-16,0.018579685556363884,0.024428844548593096,-0.00062251944374900215,-0.1009333665646282,-0.0012076761378948973,-0.034752267963405088,0.007532918912526893,0.034752267963250087,-0.0010705989821514614,-0.0087978726085906414,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62790000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018580909639728468,0.02453452275636905,-0.00062754571945661762,-0.10011382212186665,-0.0012094127953792763,-0.034714044847622597,0.0075346555700112651,0.034714044847467596,-0.001071048764696395,-0.0091953406379791224,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62795000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018582139011038751,0.024640360752260698,-0.00063253049038717213,-0.099273740866044582,-0.0012111475435601158,-0.034675895492264748,0.0075363903181920938,0.034675895492109747,-0.0010715186821115752,-0.0096029828011438816,-1,0,0,0,0,0,0,0,0,-1,0,0
0.628,-0.0095282869401709987,-1.8545649365419255e-16,0.018583373677818708,0.024746347423262628,-0.0006374727482263364,-0.098413316247778257,-0.001212880386032076,-0.034637817683759342,0.007538123160664047,0.034637817683604341,-0.0010720092332857658,-0.010020689106036226,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62805,-0.0095282869401709987,-1.8545649365419255e-16,0.018584613647052984,0.024852471545043088,-0.00064237148533856641,-0.097532900652034543,-0.0012146113262835924,-0.034599809159630152,0.0075398541009155558,0.034599809159475151,-0.0010725209161228039,-0.010448269990056889,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62809999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.018585858925359047,0.024958721928009946,-0.00064722571491876424,-0.096632721537366392,-0.0012163403677236827,-0.034561867627297932,0.0075415831423556387,0.034561867627142931,-0.0010730542176808407,-0.010885598445045925,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62814999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.018587109519212407,0.025065087364035132,-0.00065203445229567141,-0.095713025221553547,-0.0012180675137325938,-0.034523990781674743,0.0075433102883645424,0.034523990781519742,-0.0010736096237822248,-0.011332538021692807,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62819999999999998,-0.0095282869401709987,-1.8545649365419255e-16,0.018588365432524401,0.025171556454913833,-0.00065679677516902214,-0.094774246736439763,-0.0012197927671493889,-0.034486176101100198,0.0075450355417813284,0.034486176100945197,-0.0010741875860403891,-0.011788857910019377,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62824999999999998,-0.0095282869401709987,-1.8545649365419255e-16,0.018589626669579799,0.02527811783182566,-0.00066151175253028281,-0.093816787778124175,-0.0012215161308921051,-0.034448421095391576,0.0075467589055240375,0.034448421095236575,-0.0010747885608630341,-0.012254343971086641,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62830000000000008,-0.0095282869401709987,-1.8545649365419255e-16,0.018590893235727376,0.025384760201464955,-0.00066617842674986398,-0.092840983279709077,-0.0012232376081030378,-0.034410723364357555,0.0075484803827349624,0.034410723364202554,-0.0010754130192233344,-0.012728815443760044,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62835000000000008,-0.0095282869401709987,-1.8545649365419255e-16,0.01859216513587298,0.02549147223908995,-0.00067079585128004045,-0.091847195966599418,-0.0012249572018311183,-0.034373080470345166,0.0075501999764630359,0.034373080470190165,-0.001076061426031102,-0.013212077672291503,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62840000000000007,-0.0095282869401709987,-1.8545649365419255e-16,0.018593442371205467,0.025598242572589729,-0.00067536320393617438,-0.090835683181905796,-0.0012266749142922425,-0.034335489683152962,0.0075519176889241512,0.034335489682997961,-0.0010767341796939017,-0.013703989000894397,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62845000000000006,-0.0095282869401709987,-1.8545649365419255e-16,0.018594724946420456,0.025705059874543704,-0.00067987954520429218,-0.089806801690809526,-0.0012283907484882317,-0.034297948548581883,0.007553633523120132,0.034297948548426882,-0.0010774317413603071,-0.014204357771398375,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62850000000000006,-0.0095282869401709987,-1.8545649365419255e-16,0.018596012866086892,0.02581191281591699,-0.00068434393980908723,-0.088760904666751697,-0.0012301047073925168,-0.034260454602461861,0.0075553474820244096,0.03426045460230686,-0.0010781545699123018,-0.014712994132028479,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62855000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.018597306128977014,0.025918789921227977,-0.00068875563000199815,-0.087698388779877082,-0.0012318167926712057,-0.034223004927879108,0.0075570595673030913,0.034223004927724107,-0.0010789030287409339,-0.015229686850810548,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62860000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.018598604733532115,0.026025679706243945,-0.0006931138680824258,-0.086619654299006588,-0.0012335270059157166,-0.034185596582088716,0.0075587697805475961,0.034185596581933715,-0.0010796774758292051,-0.015754222916843651,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62865000000000004,-0.0095282869401709987,-1.8545649365419255e-16,0.018599908684757277,0.026132570860282141,-0.00069741770707657251,-0.085525030123386817,-0.0012352353501986731,-0.034148227134633689,0.0075604781248305433,0.034148227134478688,-0.0010804783764134652,-0.016286424599212708,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62870000000000004,-0.0095282869401709987,-1.8545649365419255e-16,0.018601217982680322,0.026239451986871876,-0.00070166635433615188,-0.084414888637247637,-0.0012369418274445951,-0.034110893777481027,0.0075621846020764586,0.034110893777326026,-0.0010813061128237091,-0.016826092785862029,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62875000000000003,-0.0095282869401709987,-1.8545649365419255e-16,0.018602532620153333,0.026346311659226872,-0.00070585924626237299,-0.083289643245676781,-0.001238646437871994,-0.034073593180435624,0.0075638892125038486,0.034073593180280623,-0.0010821609446500847,-0.017373008486117104,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62880000000000003,-0.0095282869401709987,-1.8545649365419255e-16,0.018603852601074906,0.026453138497229405,-0.00070999546665139271,-0.082149644205134556,-0.0012403491843256552,-0.034036322817133036,0.0075655919589575028,0.034036322816978035,-0.0010830433204318105,-0.017926983310991473,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62885000000000002,-0.0095282869401709987,-1.8545649365419255e-16,0.018605177925444076,0.026559921104287138,-0.00071407422377356324,-0.080995264064372685,-0.0012420500687232556,-0.033999079877446062,0.0075672928433550939,0.033999079877291061,-0.0010839536220066115,-0.018487818068702561,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62890000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018606508583695225,0.026666648254492199,-0.00071809504133578481,-0.079826901556385638,-0.0012437490905735803,-0.033961860914023652,0.0075689918652054105,0.033961860913868651,-0.0010848920627190067,-0.019055301556824899,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62895000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018607844577046211,0.026773308529501699,-0.00072205708741209505,-0.078644925893249298,-0.0012454462521012703,-0.033924663197940574,0.0075706890267330934,0.033924663197785573,-0.0010858590458779319,-0.019629236114100258,-1,0,0,0,0,0,0,0,0,-1,0,0
0.629,-0.0095282869401709987,-1.8545649365419255e-16,0.018609185903942036,0.026879890560455699,-0.00072595962152413812,-0.077449713878060711,-0.0012471415548326132,-0.033887483815535177,0.0075723843294644303,0.033887483815380176,-0.0010868549259447856,-0.020209420597289099,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62905,-0.0095282869401709987,-1.8545649365419255e-16,0.018610532556691265,0.026986383191830009,-0.00072980210921166824,-0.076241655851068124,-0.0012488349986760924,-0.033850319475692815,0.0075740777733079006,0.033850319475537814,-0.0010878799475537732,-0.020795647902922973,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62909999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.018611884529911325,0.027092775185585588,-0.00073358393841999774,-0.075021137129632959,-0.0012505265841504629,-0.033813167028639499,0.007575769358782263,0.033813167028484498,-0.0010889343966996332,-0.021387713132354724,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62914999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.018613241821821367,0.027199055174965875,-0.00073730437605195047,-0.07378853519571961,-0.0012522163127264697,-0.03377602354508371,0.0075774590873582646,0.033776023544928709,-0.0010900186238969739,-0.021985414826324146,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62919999999999998,-0.0095282869401709987,-1.8545649365419255e-16,0.018614604426588525,0.027305211990551106,-0.0007409628270117493,-0.072544235727100753,-0.0012539041847669636,-0.033738885863592097,0.007579146959398749,0.033738885863437096,-0.0010911329062100845,-0.022588548023670437,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62924999999999998,-0.0095282869401709987,-1.8545649365419255e-16,0.018615972334139138,0.027411234721169801,-0.00074455884243385952,-0.071288632369677835,-0.0012555901994389656,-0.033701750595431006,0.0075808329740707425,0.033701750595276005,-0.0010922774429793325,-0.023196904459944101,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62930000000000008,-0.0095282869401709987,-1.8545649365419255e-16,0.018617345539707668,0.027517112132407578,-0.00074809179041984036,-0.070022108795831206,-0.0012572743574062934,-0.033664614636373054,0.0075825171320380641,0.033664614636218053,-0.0010934525308302734,-0.023810280005345349,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62935000000000008,-0.0095282869401709987,-1.8545649365419255e-16,0.018618724035918858,0.027622833148770311,-0.00075156112905853251,-0.068745053581385537,-0.0012589566585968616,-0.033627474742314839,0.007584199433228622,0.033627474742159838,-0.0010946584185586319,-0.024428468497288816,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62940000000000007,-0.0095282869401709987,-1.8545649365419255e-16,0.018620107814863795,0.027728386727261949,-0.00075496633484008354,-0.067457856304849018,-0.001260637102788114,-0.03359032764054979,0.0075858798774198679,0.033590327640394789,-0.0010958953451795357,-0.02505126335751456,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62945000000000007,-0.0095282869401709987,-1.8545649365419255e-16,0.018621496868099913,0.027833761857383534,-0.00075830690265591718,-0.06616090754742443,-0.0012623156896070101,-0.033553170029768452,0.0075875584642387571,0.033553170029613451,-0.0010971635399275072,-0.025678457592082645,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62950000000000006,-0.0095282869401709987,-1.8545649365419255e-16,0.018622891186650992,0.027938947561133434,-0.000761582345798741,-0.064854598893006571,-0.0012639924185300279,-0.033515998580058451,0.0075892351931617684,0.03351599857990345,-0.0010984632222564626,-0.026309843791374479,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62955000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.0186242907595092,0.028043933211128663,-0.00076479225677804959,-0.063539316401468163,-0.0012656672883052729,-0.033478809919027304,0.007590910062937003,0.033478809918872303,-0.0010997945700142442,-0.026945217887116867,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62960000000000005,-0.0095282869401709987,-1.8545649365419255e-16,0.018625695576545115,0.028148707912602221,-0.00076793618917602607,-0.062215453287871259,-0.0012673402980751306,-0.033441600658761006,0.0075925830727068544,0.033441600658606005,-0.0011011577812688267,-0.027584371853746931,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62965000000000004,-0.0095282869401709987,-1.8545649365419255e-16,0.018627105627134159,0.028253260795112166,-0.00077101371341388805,-0.060883403937633029,-0.0012690114468463449,-0.033404367383099182,0.0075942542214780589,0.033404367382944181,-0.0011025530451251146,-0.028227097153510124,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62970000000000004,-0.0095282869401709987,-1.8545649365419255e-16,0.018628520899753039,0.028357581098236766,-0.00077402443313422413,-0.059543562148371185,-0.0012706807333343541,-0.033367106643896742,0.0075959235079660617,0.033367106643741741,-0.0011039805331518862,-0.028873185748520297,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62975000000000003,-0.0095282869401709987,-1.8545649365419255e-16,0.018629941382302229,0.028461658103096102,-0.00077696797210994293,-0.058196322534835178,-0.0012723481560876868,-0.033329814964011127,0.0075975909307193865,0.033329814963856126,-0.00110544040623249,-0.029522429292028092,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62980000000000003,-0.0095282869401709987,-1.8545649365419255e-16,0.018631367062105973,0.028565481132352039,-0.00077984397424427456,-0.056842080528906318,-0.0012740137134879591,-0.033292488837302306,0.0075992564881196501,0.033292488837147305,-0.0011069328145648443,-0.030174619128420916,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62985000000000002,-0.0095282869401709987,-1.8545649365419255e-16,0.018632797926277013,0.02866903972640324,-0.00078265209849000912,-0.05548122591304875,-0.0012756774037148968,-0.033255124807194482,0.0076009201783465803,0.033255124807039481,-0.0011084579007837609,-0.030829549688091103,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62990000000000002,-0.0095282869401709987,-1.8545649365419255e-16,0.018634233962986513,0.02877232425679481,-0.00078539200116125077,-0.054114120307519706,-0.001277339224624568,-0.033217719740182464,0.0076025819992562452,0.033217719740027463,-0.0011100158108310761,-0.031487030306406233,-1,0,0,0,0,0,0,0,0,-1,0,0
0.62995000000000001,-0.0095282869401709987,-1.8545649365419255e-16,0.018635675156927659,0.028875323734955449,-0.00078806339912059506,-0.052741177592075909,-0.0012789991741843807,-0.03318026984879352,0.0076042419488160477,0.033180269848638519,-0.0011116066551246412,-0.032146843003185523,-1,0,0,0,0,0,0,0,0,-1,0,0
0.63,-0.0095282869401709987,-1.8545649365419255e-16,0.018637121493462094,0.028978027815099304,-0.00079066601202351552,-0.051362790397315457,-0.0012806572500754752,-0.033142771584639422,0.0076059000247071353,0.033142771584484421,-0.0011132305440514178,-0.032808781073948148,-1,0,0,0,0,0,0,0,0,-1,0,0
0.63005,-0.0095282869401709987,-1.8545649365419255e-16,0.018638572957407083,0.029080426208377724,-0.00079319957921186431,-0.049979351605940393,-0.0012823134498090238,-0.033105221377198929,0.0076075562244406775,0.033105221377043928,-0.0011148875775857574,-0.033472637801983569,-1,0,0,0,0,0,0,0,0,-1,0,0
0.63009999999999999,-0.0095282869401709987,-1.8545649365419255e-16,0.018640029533035542,0.029182508682879266,-0.00079566385971387328,-0.048591254352756762,-0.0012839677707262318,-0.033067615633817805,0.007609210545357876,0.033067615633662804,-0.0011165778452894009,-0.0341382064583515,-1,0,0,0,0,0,0,0,0,-1,0,0
