"Time","loadInertia.phi","multiSensor.i[2]","multiSensor.v[2]","loadInertia.w","multiSensor.i[3]","currentQuasiRMSSensor.i[2]","rootMeanSquare.mean.x","multiSensor.v[1]","currentQuasiRMSSensor.i[1]","harmonic.mean1.x","rootMeanSquare.y","multiSensor.i[1]","multiSensor.v[3]","multiSensor.power[1]","harmonic.mean2.x","multiSensor.powerTotal","multiSensor.power[3]","voltageSensor.v[1]","voltageSensor.v[3]","voltageSensor.v[2]","currentQuasiRMSSensor.i[3]","softStartControl.vRef","multiSensor.power[2]"
2.5708001,95.996193,0.0022397607,-33.346142,114.96308,-517.28278,0.0022397607,26.174391,-20.310617,517.28052,-0.084993444,51.05452,517.28052,-58.331276,-10506.286,0.34338143,19667.402,30173.764,-20.305445,-58.336449,78.641891,-517.28278,0.66220886,-0.074687377
2.5710001,96.019188,0.0022411207,-32.190617,114.97962,-507.41794,0.0022411207,26.278587,-25.236206,507.41568,-0.078808911,51.05452,507.41568,-54.629211,-12805.247,0.34518579,14914.522,27719.842,-25.231133,-54.634285,79.865417,-507.41794,0.6622439,-0.072143063
2.5711999,96.042183,0.0022338161,-30.917051,114.99442,-493.91687,0.0022338161,26.431973,-30.062183,493.91464,-0.071452081,51.05452,493.91464,-50.711563,-14848.152,0.34784201,10199.076,25047.299,-30.057243,-50.716503,80.77375,-493.91687,0.66227889,-0.069063008
2.5712445,96.047287,0.0022310598,-30.62081,114.99742,-490.43546,0.0022310598,26.473501,-31.11754,490.4332,-0.06967216,51.05452,490.4332,-49.814636,-15261.075,0.3485612,9169.7197,24430.863,-31.112637,-49.819542,80.932175,-490.43546,0.66228664,-0.068316855
2.5712445,96.047287,0.0022310598,80.932175,114.99742,-490.43546,0.0022310598,26.473501,-31.11754,490.4332,-0.06967216,51.05452,490.4332,-49.814636,-15261.075,0.3485612,9169.9688,24430.863,-31.112637,-49.819542,80.932175,-490.43546,0.66228664,0.18056452
2.5713999,96.065186,53.91066,81.362762,115.00768,-503.8093,53.91066,26.642639,-34.769234,449.89865,-0.063039057,51.05452,449.89865,-46.593529,-15642.631,0.35149035,12217.943,23474.254,-34.764732,-46.598568,81.363304,-503.8093,0.66231388,4386.3203
2.5716,96.088188,121.31413,81.630539,115.02071,-516.99738,121.31413,26.917763,-39.338978,395.68323,-0.053702462,51.05452,395.68323,-42.291557,-15565.774,0.35625508,16201.787,21864.623,-39.335022,-42.29673,81.631752,-516.99738,0.66234887,9902.9375
2.5718,96.111191,186.39995,81.576172,115.03368,-525.70465,186.39995,27.263531,-43.753468,339.30472,-0.04358954,51.05452,339.30472,-37.822704,-14845.758,0.36224341,20243.609,19883.572,-43.750076,-37.827961,81.578041,-525.70465,0.66238385,15205.794
2.572,96.134201,248.95471,81.199883,115.04676,-529.96576,248.95471,27.684999,-47.995274,281.01102,-0.032859735,51.05452,281.01102,-33.204609,-13487.201,0.36954299,24325.197,17597.305,-47.992466,-33.209908,81.20237,-529.96576,0.6624189,20215.094
2.5722001,96.157211,308.77579,80.503151,115.06007,-529.83105,308.77579,28.186029,-52.047661,221.05524,-0.021682264,51.05452,221.05524,-28.45549,-11505.408,0.37822065,28428.617,15076.602,-52.045452,-28.460789,80.506241,-529.83105,0.66245389,24857.424
2.5724001,96.180229,365.67194,79.488731,115.07375,-525.36646,365.67194,28.769236,-55.894634,159.69452,-0.010233389,51.05452,159.69452,-23.594093,-8926.0674,0.38832173,32536.273,12395.545,-55.893036,-23.599348,79.492386,-525.36646,0.66248888,29066.797
2.5725999,96.203239,419.46396,78.160614,115.08791,-516.65326,419.46396,29.435932,-59.521011,97.189293,0.0013063379,51.05452,97.189293,-18.639605,-5784.8052,0.39986899,36630.969,9630.2119,-59.520039,-18.64477,78.16481,-516.65326,0.66252387,32785.562
2.5727999,96.226265,469.98547,76.524055,115.10268,-503.78769,469.98547,30.186115,-62.912479,33.8022,0.0127549,51.05452,33.8022,-13.611573,-2126.5803,0.41286239,40695.957,6857.3428,-62.912144,-13.616611,76.528755,-503.78769,0.66255885,35965.195
2.5729058,96.238441,495.33865,75.535614,115.11079,-495.33865,495.33865,30.616379,-64.607147,-4.1185177e-07,0.018713286,51.05452,-4.1185177e-07,-10.928462,2.6608568e-05,0.42031476,42829,5413.29,-64.607147,-10.933415,75.540565,-495.33865,0.66257739,37415.707
2.5729058,96.238441,495.33865,75.535614,115.11079,-495.33865,495.33865,30.616379,-64.586555,-4.1185177e-07,0.018713286,51.05452,-4.1185177e-07,-10.928462,2.6600088e-05,0.42031476,42829,5413.29,-64.607147,-10.933415,75.540565,-495.33865,0.66257739,37415.707
2.573,96.249283,501.98193,74.585655,115.11829,-501.97989,501.98193,30.747389,37.266644,-0.0020664521,0.015734956,51.05452,-0.0020664521,-8.5296936,-0.077009737,0.41634038,41722.309,4281.7344,-66.055962,-8.5347137,74.590675,-501.97989,0.6625939,37440.652
2.5732,96.272308,513.32196,72.353088,115.13533,-513.31982,513.32196,31.022081,36.868599,-0.0021161537,0.0098436084,51.05452,-0.0021161537,-3.4139996,-0.078019626,0.40767223,38892.82,1752.4736,-68.939087,-3.4191327,72.358223,-513.31982,0.66262889,37140.426
2.5733333,96.287659,518.78442,70.70549,115.14734,-518.78229,518.78442,31.201754,36.540813,-0.0021450298,0.0062579149,51.05452,-0.0021450298,0.005187856,-0.078381136,0.40175202,36678.141,-2.6913679,-70.710678,3.2996699e-08,70.710678,-518.78229,0.66265219,36680.91
2.5733333,96.287659,518.78442,70.70549,115.14734,-518.78229,518.78442,31.201754,36.540813,-0.0021450298,0.0062579149,51.05452,-0.0021450298,0.005187856,-0.078381136,0.40175202,36678.141,-2.6913679,-70.710678,3.2996699e-08,70.710678,-518.78229,0.66265219,36680.91
2.5734,96.295341,520.88495,69.834991,115.15348,-520.88281,520.88495,31.290319,36.380852,-0.0021586199,0.0045709875,51.05452,-0.0021586199,1.7151502,-0.078532435,0.39875829,35482.527,-893.39227,-71.55014,1.7099414,69.840202,-520.88281,0.66266388,36375.996
2.5736001,96.318367,524.66284,67.041306,115.17222,-524.66064,524.66284,31.550034,35.650848,-0.0021905934,-5.6401259e-05,51.05452,-0.0021905934,6.8375139,-0.078096516,0.38967854,31586.627,-3587.3743,-73.878822,6.8322673,67.046555,-524.66064,0.66269886,35174.078
2.5738001,96.341408,524.66174,63.983055,115.19103,-524.65955,524.66174,31.799353,34.893875,-0.0022161962,-0.0040228073,51.05452,-0.0022161962,11.932876,-0.07733167,0.38051572,27308.688,-6260.6973,-75.915932,11.927629,63.988304,-524.65955,0.66273385,33569.461
2.5739999,96.364449,520.90271,60.672314,115.2094,-520.90051,520.90271,32.036526,33.95351,-0.002232139,-0.0073227882,51.05452,-0.002232139,16.981127,-0.075788952,0.37135378,22758.818,-8845.4775,-77.653442,16.975918,60.677521,-520.90051,0.6627689,31604.373
2.5741999,96.387489,513.42114,57.122139,115.2268,-513.41888,513.42114,32.260014,32.880169,-0.0022392932,-0.0099616051,51.05452,-0.0022392932,21.962345,-0.073628336,0.36227658,18051.756,-11275.883,-79.08448,21.957211,57.127274,-513.41888,0.66280389,29327.713
2.5743999,96.410538,502.26675,53.346546,115.24276,-502.26453,502.26675,32.468513,31.675642,-0.0022375812,-0.011955059,51.05452,-0.0022375812,26.856873,-0.070876822,0.35336655,13304.872,-13489.254,-80.203415,26.851849,53.35157,-502.26453,0.66283888,26794.197
2.574574,96.430603,489.61548,49.887779,115.25511,-489.61325,489.61548,32.636978,30.520678,-0.0022288116,-0.013185017,51.05452,-0.0022288116,31.032129,-0.068024844,0.34580824,9232.0186,-15193.742,-80.919907,31.027233,49.892677,-489.61325,0.66286933,24425.828
2.574574,96.430603,489.61548,49.887779,115.25511,-489.61325,489.61548,32.636978,-80.919907,-0.0022288116,-0.013185017,51.05452,-0.0022288116,31.032129,0.18035524,0.34580824,9232.2676,-15193.742,-80.919907,31.027233,49.892677,-489.61325,0.66286933,24425.828
2.5746,96.433586,492.02548,49.36039,115.25683,-482.9794,492.02548,32.806694,-81.005737,-9.046073,-0.012801512,51.05452,-9.046073,31.645346,732.78381,0.34874782,9735.3037,-15284.05,-81.005829,31.640514,49.365311,-482.9794,0.66287386,24286.568
2.5748,96.456642,508.10098,45.17915,115.26992,-430.33075,508.10098,34.127769,-81.487762,-77.770226,-0.010639239,51.05452,-77.770226,36.308613,6337.3218,0.37162966,13668.179,-15624.713,-81.488541,36.30431,45.184231,-430.33075,0.66290885,22955.57
2.575,96.479698,519.68561,40.819633,115.28288,-375.36459,519.68561,35.459316,-81.648216,-144.32103,-0.0099145779,51.05452,-144.32103,40.828583,11783.555,0.39469299,17671.326,-15325.604,-81.649658,40.824829,40.824829,-375.36459,0.6629439,21213.377
2.5752001,96.502754,526.80353,36.299042,115.29585,-318.32492,526.80353,36.790836,-81.486458,-208.47859,-0.01063907,51.05452,-208.47859,45.187412,16988.182,0.41775614,21726.363,-14384.28,-81.488541,45.184231,36.30431,-318.32492,0.66297889,19122.463
2.5754001,96.52581,529.49487,31.63522,115.30895,-259.46143,529.49487,38.111855,-81.003128,-270.03345,-0.012801284,51.05452,-270.03345,49.367905,21873.553,0.4406375,25815.174,-12809.067,-81.005829,49.365311,31.640514,-259.46143,0.66301388,16750.688
2.5755999,96.548874,527.81573,26.846571,115.32235,-199.02858,527.81573,39.412048,-80.200127,-328.78714,-0.016367026,51.05452,-328.78714,53.353558,26368.771,0.46315834,29919.93,-10618.884,-80.203415,53.35157,26.851849,-199.02858,0.66304886,14170.042
2.5757999,96.571945,521.83752,21.951994,115.33617,-137.28465,521.83752,40.681423,-79.080635,-384.55286,-0.021280052,51.05452,-384.55286,57.128647,30410.686,0.48514554,34023.172,-7842.8867,-79.08448,57.127274,21.957211,-137.28465,0.66308385,11455.373
2.576,96.595009,511.64688,16.970802,115.35051,-74.490768,511.64688,41.910477,-77.649071,-437.1561,-0.027462851,51.05452,-437.1561,60.678265,33944.766,0.50643444,38107.852,-4519.9707,-77.653442,60.677521,16.975918,-74.490768,0.6631189,8683.0576
2.5762,96.61808,497.34525,11.922656,115.36551,-10.909909,497.34525,43.090336,-75.911064,-486.43533,-0.034817904,51.05452,-486.43533,63.988411,36925.828,0.5268715,42157.395,-698.10779,-75.915932,63.988304,11.927629,-10.909909,0.66315389,5929.6763
2.5762341,96.622025,494.50214,11.055915,115.36814,4.120084e-07,494.50214,43.286175,-75.584335,-494.50214,-0.03618205,51.05452,-494.50214,64.528427,37376.617,0.53026372,42843.789,2.6586253e-05,-75.589287,64.528427,11.06086,4.120084e-07,0.66315985,5467.1733
2.5762341,96.622025,494.50214,11.055915,115.36814,4.120084e-07,494.50214,43.286175,-75.584335,-494.50214,-0.03618205,51.05452,-494.50214,64.50782,37376.617,0.53026372,42843.789,2.6577765e-05,-75.589287,64.528427,11.06086,4.120084e-07,0.66315985,5467.1733
2.5764,96.641159,505.63651,6.8272109,115.38158,0.0020828641,505.63651,44.21283,-73.873764,-505.63858,-0.043230489,51.05452,-505.63858,-37.096657,37353.426,0.54631495,40805.434,-0.077267297,-73.878822,67.046555,6.8322673,0.0020828641,0.66318887,3452.0869
2.5766001,96.664238,515.62805,1.7047851,115.39908,0.0021301168,515.62805,45.270947,-71.544983,-515.63019,-0.052565396,51.05452,-515.63019,-36.665642,36890.754,0.56464338,37769.711,-0.078102104,-71.55014,69.840202,1.7099414,0.0021301168,0.66322386,879.0351
2.5766666,96.671928,518.11938,-0.0051812269,115.40514,0.0021441339,518.11938,45.608231,-70.705498,-518.12152,-0.055857208,51.05452,-518.12152,-36.496014,36634.039,0.57048565,36631.277,-0.078252338,-70.710678,70.710678,-3.304223e-08,0.0021441339,0.66323555,-2.6844943
2.5766666,96.671928,518.11938,-0.0051812269,115.40514,0.0021441339,518.11938,45.608231,-70.705498,-518.12152,-0.055857208,51.05452,-518.12152,-36.496014,36634.039,0.57048565,36631.277,-0.078252338,-70.710678,70.710678,-3.304223e-08,0.0021441339,0.66323555,-2.6844943
2.5768001,96.687317,521.84119,-3.4243512,115.4175,0.0021688701,521.84119,46.258415,-68.933868,-521.84332,-0.062676311,51.05452,-521.84332,-36.085278,35972.68,0.58174807,34185.633,-0.078264281,-68.939087,72.358223,-3.4191327,0.0021688701,0.66325885,-1786.9674
2.5769999,96.710403,524.27289,-8.5399561,115.43632,0.0022009383,524.27289,47.170197,-66.05072,-524.27509,-0.073404476,51.05452,-524.27509,-35.456242,34628.746,0.59754181,30151.4,-0.078037009,-66.055962,74.590675,-8.5347137,0.0022009383,0.6632939,-4477.2676
2.5771999,96.73349,522.93463,-13.62184,115.45503,0.0022201599,522.93463,48.002411,-62.906914,-522.93683,-0.084580399,51.05452,-522.93683,-34.47924,32896.344,0.61195737,25772.936,-0.076549426,-62.912144,76.528755,-13.616611,0.0022201599,0.66332889,-7123.332
2.5774,96.756584,517.85254,-18.649948,115.47311,0.0022336848,517.85254,48.752449,-59.514862,-517.85474,-0.096027859,51.05452,-517.85474,-33.519428,30820.053,0.62494951,21162.055,-0.074871838,-59.520039,78.16481,-18.64477,0.0022336848,0.66336387,-9657.9229
2.5776,96.779678,509.06705,-23.604439,115.49004,0.0022377202,509.06705,49.418999,-55.887947,-509.06931,-0.10756627,51.05452,-509.06931,-32.393623,28450.838,0.63649547,16434.523,-0.072487868,-55.893036,79.492386,-23.599348,0.0022377202,0.66339886,-12016.242
2.5778,96.80278,496.63306,-28.465755,115.50536,0.0022329111,496.63306,50.002056,-52.040485,-496.63528,-0.11901363,51.05452,-496.63528,-31.139313,25845.141,0.6465953,11708.037,-0.069531314,-52.045452,80.506241,-28.460789,0.0022329111,0.66343385,-14137.035
2.5779037,96.814774,488.7605,-30.94668,115.51251,0.002226918,488.7605,50.27224,-49.960857,-488.76273,-0.12486137,51.05452,-488.76273,-30.438362,24419.006,0.65127546,9293.4229,-0.067783736,-49.965744,80.907539,-30.941792,0.002226918,0.66345203,-15125.515
2.5779037,96.814774,488.7605,-30.94668,115.51251,0.002226918,488.7605,50.27224,-49.960857,-488.76273,-0.12486137,51.05452,-488.76273,80.907539,24419.006,0.65127546,9293.6709,0.18017446,-49.965744,80.907539,-30.941792,0.002226918,0.66345203,-15125.515
2.5780001,96.825882,463.92447,-33.214546,115.51884,33.393227,463.92447,50.502941,-47.987492,-497.31769,-0.13018917,51.05452,-497.31769,81.202042,23865.029,0.65527177,11167.586,2711.5981,-47.992466,81.20237,-33.209908,33.393227,0.6634689,-15409.041
2.5782001,96.848991,410.46982,-37.832069,115.53183,101.31436,410.46982,50.924267,-43.744957,-511.78418,-0.14091681,51.05452,-511.78418,81.577026,22387.977,0.66257012,15123.979,8264.9238,-43.750076,81.578041,-37.827961,101.31436,0.66350389,-15528.922
2.5783999,96.872093,354.78574,-42.300278,115.54473,166.98442,354.78574,51.269894,-39.329803,-521.7702,-0.1510276,51.05452,-521.7702,81.630081,20521.119,0.66855729,19144.537,13630.952,-39.335022,81.631752,-42.29673,166.98442,0.66353887,-15007.535
2.5785999,96.895203,297.11844,-46.60154,115.5577,230.1871,297.11844,51.544884,-34.75946,-527.30554,-0.16036186,51.05452,-527.30554,81.361,18328.855,0.67332089,23210.932,18728.252,-34.764732,81.363304,-46.598568,230.1871,0.66357386,-13846.176
2.5788,96.91832,237.71921,-50.71888,115.57087,290.71698,237.71921,51.755417,-30.05196,-528.43616,-0.16877237,51.05452,-528.43616,80.770844,15880.543,0.67696804,27305.146,23481.455,-30.057243,80.77375,-50.716503,290.71698,0.66360885,-12056.853
2.579,96.941437,176.84383,-54.636055,115.58437,348.37985,176.84383,51.908684,-25.22588,-525.22369,-0.17612647,51.05452,-525.22369,79.861931,13249.229,0.67962325,31409.469,27822.289,-25.231133,79.865417,-54.634285,348.37985,0.6636439,-9662.0488
2.5792,96.964554,114.75147,-58.337597,115.59834,402.99344,114.75147,52.012791,-20.300266,-517.74493,-0.18230817,51.05452,-517.74493,78.637863,10510.359,0.68142682,35506.578,31690.543,-20.305445,78.641891,-58.336449,402.99344,0.66367888,-6694.3252
2.5794001,96.987671,51.703857,-61.808903,115.61288,454.388,51.703857,52.076599,-15.294559,-506.09186,-0.18721999,51.05452,-506.09186,77.103462,7740.4521,0.68253231,39579.582,35034.891,-15.299621,77.108009,-61.808388,454.388,0.66371387,-3195.7588
2.5795624,97.006447,-4.1224942e-07,-64.448151,115.62519,493.63492,-4.1224942e-07,52.105301,-11.185576,-493.63492,-0.19021948,51.05452,-493.63492,75.633728,5521.5908,0.68302965,42857.039,37335.449,-11.190513,75.638664,-64.448151,493.63492,0.6637423,2.6568714e-05
2.5795624,97.006447,-4.1224942e-07,-64.427544,115.62519,493.63492,-4.1224942e-07,52.105301,-11.185576,-493.63492,-0.19021948,51.05452,-493.63492,75.633728,5521.5908,0.68302965,42857.039,37335.449,-11.190513,75.638664,-64.448151,493.63492,0.6637423,2.6560218e-05
2.5796001,97.010796,-0.0020463488,37.281044,115.62814,496.38748,-0.0020463488,52.109604,-10.228452,-496.38544,-0.1907835,51.05452,-496.38544,75.264847,5077.2544,0.68310422,42437.707,37360.527,-10.233416,75.269814,-65.036392,496.38748,0.66374886,-0.076290019
2.5797999,97.033928,-0.0020987433,36.929436,115.64476,508.79532,-0.0020987433,52.121834,-5.1217365,-508.79321,-0.19294433,51.05452,-508.79321,73.129471,2605.9048,0.68331617,39813.758,37207.934,-5.1268244,73.13456,-68.007736,508.79532,0.66378385,-0.07750541
2.5799999,97.057053,-0.0021422624,36.402447,115.66264,517.43781,-0.0021422624,52.123581,0.0051743565,-517.43561,-0.19366755,51.05452,-517.43561,70.705505,-2.6773963,0.68334645,36582.941,36585.699,4.9622307e-12,70.710678,-70.710678,517.43781,0.6638189,-0.077983603
2.5799999,97.057053,-0.0021422624,36.402447,115.66264,517.43781,-0.0021422624,0,0.0051743565,-517.43561,0,51.050751,-517.43561,70.705505,-2.6773963,0,36582.941,36585.699,4.9622307e-12,70.710678,-70.710678,517.43781,0.6638189,-0.077983603
2.5802,97.080193,-0.0021781162,35.771255,115.68127,522.2959,-0.0021781162,0.0017623551,5.1320472,-522.2937,0.00072848599,51.050751,-522.2937,68.00251,-2680.436,3.0478359e-05,32836.918,35517.434,5.1268244,68.007736,-73.13456,522.2959,0.66385388,-0.077913955
2.5804,97.103325,-0.0022061139,35.035885,115.70011,523.38464,-0.0022061139,0.014016957,10.238649,-523.38245,0.0028921671,51.050751,-523.38245,65.031158,-5358.729,0.00024259496,28677.504,34036.309,10.233416,65.036392,-75.269814,523.38464,0.66388887,-0.077293158
2.5806,97.126472,-0.0022245615,34.120068,115.71865,520.71417,-0.0022245615,0.047088437,15.304828,-520.71198,0.0064594899,51.050751,-520.71198,61.803181,-7969.4067,0.00081517862,24212.311,32181.793,15.299621,61.808388,-77.108009,520.71417,0.66392386,-0.075902186
2.5808001,97.149612,-0.0022342252,33.069366,115.73637,514.31586,-0.0022342252,0.11096933,20.310587,-514.3136,0.011374173,51.050751,-514.3136,58.331306,-10446.012,0.0019213088,19554.629,30000.715,20.305445,58.336449,-78.641891,514.31586,0.66395891,-0.073884413
2.5810001,97.172768,-0.002234922,31.880684,115.75276,504.23517,-0.002234922,0.21516639,25.236174,-504.23294,0.01755869,51.050751,-504.23294,54.629242,-12724.91,0.0037256528,14821.004,27545.986,25.231133,54.634285,-79.865417,504.23517,0.6639939,-0.071250841
2.5811999,97.195915,-0.0022268638,30.569441,115.76737,490.53198,-0.0022268638,0.3685506,30.062149,-490.52975,0.024915511,51.050751,-490.52975,50.711597,-14746.379,0.0063818689,10129.215,24875.662,30.057243,50.716503,-80.77375,490.53198,0.66402888,-0.068073981
2.5812335,97.199806,-0.002224664,30.338135,115.76962,487.88147,-0.002224664,0.3997077,30.861191,-487.87924,0.026257496,51.050751,-487.87924,50.033875,-15056.534,0.006921439,9353.998,24410.6,30.856312,50.038754,-80.895065,487.88147,0.66403472,-0.06749215
2.5812335,97.199806,-0.002224664,-80.895065,115.76962,487.88147,-0.002224664,0.3997077,30.861191,-487.87924,0.026257496,51.050751,-487.87924,50.033875,-15056.534,0.006921439,9354.2461,24410.6,30.856312,50.038754,-80.895065,487.88147,0.66403472,0.17996433
2.5813999,97.21907,-57.444656,-81.362724,115.78049,502.00436,-57.444656,0.57921475,34.76918,-444.55969,0.033328567,51.050751,-444.55969,46.593548,-15456.976,0.010030151,12607.042,23390.164,34.764732,46.598568,-81.363304,502.00436,0.66406387,4673.854
2.5816,97.242226,-124.53488,-81.630508,115.7934,514.86566,-124.53488,0.85434163,39.338924,-390.33075,0.042665169,51.050751,-390.33075,42.29158,-15355.192,0.014794952,16585.133,21774.48,39.335022,42.29673,-81.631752,514.86566,0.66409886,10165.845
2.5818,97.265388,-189.29706,-81.576141,115.80627,523.25867,-189.29706,1.2001098,43.753414,-333.96161,0.052778125,51.050751,-333.96161,37.822731,-14611.96,0.020783314,20621.234,19791.07,43.750076,37.827961,-81.578041,523.25867,0.66413391,15442.124
2.582,97.288551,-251.5191,-81.19986,115.81926,527.21918,-251.5191,1.6215771,47.99522,-275.7001,0.063507929,51.050751,-275.7001,33.204636,-13232.287,0.028082857,24697.15,17506.121,47.992466,33.209908,-81.20237,527.21918,0.66416889,20423.314
2.5822001,97.311714,-310.99976,-80.503128,115.8325,526.79889,-310.99976,2.1226084,52.047607,-215.7991,0.074685365,51.050751,-215.7991,28.455521,-11231.827,0.03676055,28794.963,14990.336,52.045452,28.460789,-80.506241,526.79889,0.66420388,25036.453
2.5824001,97.334885,-367.54922,-79.488708,115.84612,522.06476,-367.54922,2.7058146,55.894581,-154.51552,0.086134173,51.050751,-154.51552,23.594128,-8636.5801,0.04686163,32897.094,12317.661,55.893036,23.599348,-79.492386,522.06476,0.66423887,29216.014
2.5826001,97.358055,-420.98981,-78.160599,115.86025,513.09912,-420.98981,3.3725097,59.520962,-92.109314,0.097673833,51.050751,-92.109314,18.639639,-5482.4351,0.058408882,36986.363,9563.9834,59.520039,18.64477,-78.16481,513.09912,0.66427386,32904.816
2.5827999,97.381226,-471.15662,-76.52404,115.87501,499.99927,-471.15662,4.1226926,62.91243,-28.842661,0.10912237,51.050751,-28.842661,13.611611,-1814.5619,0.071402304,41046.043,6805.7959,62.912144,13.616611,-76.528755,499.99927,0.66430891,36054.809
2.5828905,97.391716,-492.74176,-75.683754,115.88193,492.74176,-492.74176,4.4893122,64.366364,4.1229598e-07,0.11422469,51.050751,4.1229598e-07,11.317388,2.6537993e-05,0.077752322,42869.098,5576.5498,64.366364,11.322315,-75.688683,492.74176,0.6643247,37292.547
2.5828905,97.391716,-492.74176,-75.683754,115.88193,492.74176,-492.74176,4.4893122,64.345749,4.1229598e-07,0.11422469,51.050751,4.1229598e-07,11.317388,2.6529493e-05,0.077752322,42869.098,5576.5498,64.366364,11.322315,-75.688683,492.74176,0.6643247,37292.547
2.5829999,97.404404,-500.38754,-74.58567,115.89066,500.3855,-500.38754,4.6410913,-37.152004,0.0020641594,0.11075677,51.050751,0.0020641594,8.5297098,-0.076687656,0.073147886,41589.809,4268.1431,66.055962,8.5347137,-74.590675,500.3855,0.66434389,37321.742
2.5832,97.427582,-511.44913,-72.353104,115.90778,511.44699,-511.44913,4.9143519,-36.750305,0.0021137879,0.10488074,51.050751,0.0021137879,3.4140184,-0.077682346,0.064502642,38750.941,1746.0895,68.939087,3.4191327,-72.358223,511.44699,0.66437888,37004.93
2.5833333,97.443039,-516.73065,-70.705513,115.91982,516.72852,-516.73065,5.0927715,-36.400276,0.0021422191,0.1013076,51.050751,0.0021422191,-0.0051673185,-0.077977359,0.058603127,36532.957,-2.6701007,70.710678,-3.2921559e-08,-70.710678,516.72852,0.66440219,36535.707
2.5833333,97.443039,-516.73065,-70.705513,115.91982,516.72852,-516.73065,5.0927715,-36.400276,0.0021422191,0.1013076,51.050751,0.0021422191,-0.0051673185,-0.077977359,0.058603127,36532.957,-2.6701007,70.710678,-3.2921559e-08,-70.710678,516.72852,0.66440219,36535.707
2.5834,97.450768,-518.74225,-69.835014,115.92598,518.74011,-518.74225,5.1806259,-36.200897,0.0021550208,0.09962745,51.050751,0.0021550208,-1.7151288,-0.078013681,0.055621412,35336.59,-889.70612,71.55014,-1.7099414,-69.840202,518.74011,0.66441387,36226.371
2.5836,97.473953,-522.25977,-67.041328,115.94475,522.25757,-522.25977,5.4378991,-35.50618,0.0021877,0.095021889,51.050751,0.0021877,-6.8374901,-0.07767687,0.046584751,31441.98,-3570.9309,73.878822,-6.8322673,-67.046555,522.25757,0.66444886,35012.988
2.5838001,97.497147,-522.00891,-63.983082,115.96354,522.00671,-522.00891,5.6843047,-34.668816,0.0022116948,0.091078654,51.050751,0.0022116948,-11.932849,-0.076676838,0.037475619,27170.637,-6229.0273,75.915932,-11.927629,-63.988304,522.00671,0.6644839,33399.742
2.5840001,97.52034,-518.01166,-60.67234,115.98184,518.00946,-518.01166,5.9181566,-33.694412,0.0022269571,0.087801777,51.050751,0.0022269571,-16.981098,-0.075036004,0.02837804,22632.535,-8796.3691,77.653442,-16.975918,-60.677521,518.00946,0.66451889,31428.98
2.5841999,97.543541,-510.30429,-57.122169,115.99914,510.30206,-510.30429,6.1379743,-32.584538,0.0022333805,0.085184656,51.050751,0.0022333805,-21.962315,-0.072773665,0.01937579,17942.201,-11207.414,79.08448,-21.957211,-57.127274,510.30206,0.66455388,29149.688
2.5843999,97.566742,-498.9375,-53.346581,116.01494,498.93527,-498.9375,6.342505,-31.334314,0.0022307546,0.08321017,51.050751,0.0022307546,-26.856838,-0.069899164,0.010551082,13216.715,-13399.824,80.203415,-26.851849,-53.35157,498.93527,0.66458887,26616.609
2.5845633,97.585686,-486.98672,-50.106827,116.0264,486.98453,-486.98672,6.4974685,-30.233667,0.0022223231,0.082055829,51.050751,0.0022223231,-30.77566,-0.067188978,0.0035322732,9414.0225,-14987.271,80.882484,-30.77079,-50.111694,486.98453,0.66461748,24401.359
2.5845633,97.585686,-486.98672,-50.106827,116.0264,486.98453,-486.98672,6.4974685,80.882484,0.0022223231,0.082055829,51.050751,0.0022223231,-30.77566,0.17974702,0.0035322732,9414.2695,-14987.271,80.882484,-30.77079,-50.111694,486.98453,0.66461748,24401.359
2.5846,97.589943,-490.36148,-49.360409,116.0288,477.58847,-490.36148,6.737875,81.005699,12.773016,0.082606249,51.050751,12.773016,-31.64529,1034.687,0.0076962388,10125.703,-15113.426,81.005829,-31.640514,-49.365311,477.58847,0.66462386,24204.441
2.5848,97.613152,-506.10052,-45.179169,116.04177,424.9118,-506.10052,8.0589466,81.487732,81.188721,0.084768489,51.050751,81.188721,-36.308559,6615.8848,0.030578004,14053.15,-15427.936,81.488541,-36.30431,-45.184231,424.9118,0.6646589,22865.201
2.585,97.63636,-517.36041,-40.819656,116.05461,369.94067,-517.36041,9.3904886,81.648186,147.41974,0.085493043,51.050751,147.41974,-40.828529,12036.555,0.053641308,18050.895,-15104.133,81.649658,-40.824829,-40.824829,369.94067,0.66469389,21118.475
2.5852001,97.659576,-524.16663,-36.299068,116.06747,312.9191,-524.16663,10.722011,81.486427,211.24754,0.084768496,51.050751,211.24754,-45.187359,17213.809,0.07670445,22100.582,-14139.987,81.488541,-45.184231,-36.30431,312.9191,0.66472888,19026.762
2.5854001,97.682785,-526.56067,-31.63525,116.08051,254.09668,-526.56067,12.043025,81.003105,272.46399,0.082606286,51.050751,272.46399,-49.367851,22070.428,0.099585779,26184.1,-12544.207,81.005829,-49.365311,-31.640514,254.09668,0.66476387,16657.877
2.5855999,97.706009,-524.59967,-26.846603,116.09383,193.7276,-524.59967,13.343215,80.200111,330.87207,0.079040535,51.050751,330.87207,-53.353508,26535.975,0.12210657,30283.646,-10336.047,80.203415,-53.35157,-26.851849,193.7276,0.66479886,14083.719
