"Time","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rectifier.thyristor_n1.off","rectifier.thyristor_n2.off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.filter[1].firstOrder.y","pulse2.twoPulse.filter[1].transferFunction[1].x_scaled[1]","pulse2.twoPulse.filter[1].transferFunction[2].x_scaled[1]","inductor.i","dcpm.inertiaRotor.phi","dcpm.inertiaRotor.w","lMains.i"
2.5474,0,1,1,0,96.427734,0.80700862,12079.055,108.42203,99.864906,0.72578323,2.5400419,2.5300419,133.45518,5.8530445,-9.1278534,106.33141,363.5285,143.59068,106.33369
2.5476,0,1,1,0,96.427734,0.82908803,12079.055,110.86031,99.864906,0.74706745,2.5400419,2.5300419,130.724,6.7734971,-9.9323597,106.49701,363.55722,143.59613,106.49915
2.5478001,0,1,1,0,96.427734,0.84974241,12079.055,112.99419,99.864906,0.76837623,2.5400419,2.5300419,127.4734,7.6654296,-10.695976,106.57613,363.58594,143.60168,106.57812
2.5480001,0,1,1,0,96.427734,0.86889058,12079.055,114.82841,99.864906,0.78969181,2.5400419,2.5300419,123.71686,8.5253124,-11.415705,106.56389,363.61465,143.60727,106.56573
2.5481999,0,1,1,0,96.427734,0.88645738,12079.055,116.37244,99.864906,0.8109954,2.5400419,2.5300419,119.46977,9.3497458,-12.088724,106.4558,363.6434,143.61279,106.45748
2.5483999,0,1,1,0,96.427734,0.90237391,12079.055,117.64027,99.864906,0.83226746,2.5400419,2.5300419,114.74939,10.135473,-12.712403,106.24776,363.67212,143.61819,106.24927
2.5486,0,1,1,0,96.427734,0.9165777,12079.055,118.65025,99.864906,0.85348761,2.5400419,2.5300419,109.57481,10.879398,-13.284307,105.93603,363.70084,143.62338,105.93736
2.5488,0,1,1,0,96.427734,0.92901307,12079.055,119.42476,99.864906,0.87463474,2.5400419,2.5300419,103.96683,11.578588,-13.802207,105.5173,363.72955,143.62825,105.51846
2.549,0,1,1,0,96.427734,0.9396314,12079.055,119.98989,99.864906,0.89568722,2.5400419,2.5300419,97.947929,12.23029,-14.264091,104.9887,363.7583,143.63271,104.98967
2.5492001,0,1,1,0,96.427734,0.9483912,12079.055,120.37501,99.864906,0.91662276,2.5400419,2.5300419,91.542191,12.831944,-14.668173,104.34778,363.78702,143.63669,104.34856
2.5494001,0,1,1,0,96.427734,0.95525825,12079.055,120.61229,99.864906,0.9374187,2.5400419,2.5300419,84.775169,13.381186,-15.012892,103.59254,363.81573,143.64006,103.59314
2.5495999,0,1,1,0,96.427734,0.96020591,12079.055,120.73622,99.864906,0.95805204,2.5400419,2.5300419,77.673805,13.875862,-15.296925,102.72146,363.84448,143.64275,102.72186
2.5497999,0,1,1,0,96.427734,0.96321505,12079.055,120.78307,99.864906,0.97849947,2.5400419,2.5300419,70.266357,14.314036,-15.519189,101.73342,363.8732,143.64465,101.73363
2.55,0,1,1,0,96.427734,0.96427423,12079.055,120.79028,99.864906,0.99873757,2.5400419,2.5300419,62.582256,14.693995,-15.678847,100.62784,363.90192,143.64566,100.62785
