"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController3.x","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpm3.is[1]","smpm3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfController.x","smpmM.is[2]","smpm3.is[2]","smpm3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[3]","smpmM.is[1]","loadInertia3.w","loadInertiaM.w","smpmM.is[4]","loadInertia3.phi"
1.2105,0.064375073,-0.0001483419,-0.0001483419,223.21016,0.064375073,-0.44413507,-0.46400324,-16.614679,-0.46400324,110.80161,223.21016,-31.130518,-34.262863,-0.44413507,-9.2709103,-9.9688082,153.86139,153.86139,25.400782,110.80161
1.2106,0.078257866,-0.00022528546,-0.00022528546,223.24158,0.078257866,-0.44185212,-0.46399176,-15.503171,-0.46399176,110.81699,223.24158,-31.293821,-35.379219,-0.44185212,-10.038742,-9.3019028,153.83562,153.83562,25.089537,110.81699
1.2107,0.092060782,-0.00030342309,-0.00030342309,223.27299,0.092060782,-0.43913475,-0.46397999,-14.370028,-0.46397999,110.83237,223.27299,-31.441582,-36.488895,-0.43913475,-10.809949,-8.6220169,153.80995,153.80995,24.760666,110.83237
1.2108001,0.10577022,-0.00038276042,-0.00038276042,223.30441,0.10577022,-0.43598565,-0.46396792,-13.215375,-0.46396792,110.84776,223.30441,-31.573462,-37.591274,-0.43598565,-11.584247,-7.929225,153.78439,153.78439,24.414001,110.84776
1.2108999,0.11937267,-0.00046330297,-0.00046330297,223.33582,0.11937267,-0.43240803,-0.46395555,-12.039361,-0.46395555,110.86314,223.33582,-31.689102,-38.685703,-0.43240803,-12.361325,-7.2236166,153.75896,153.75896,24.049381,110.86314
1.211,0.13285474,-0.00054505625,-0.00054505625,223.36723,0.13285474,-0.42840555,-0.46394289,-10.842154,-0.46394289,110.87851,223.36723,-31.788124,-39.771469,-0.42840555,-13.140849,-6.5052919,153.73361,153.73361,23.666634,110.87851
1.2111,0.14620315,-0.00062802562,-0.00062802562,223.39865,0.14620315,-0.4239822,-0.46392992,-9.6239386,-0.46392992,110.89388,223.39865,-31.870174,-40.847893,-0.4239822,-13.922488,-5.774363,153.70837,153.70837,23.265604,110.89388
1.2112,0.15940475,-0.00071221648,-0.00071221648,223.43007,0.15940475,-0.41914245,-0.46391663,-8.3849249,-0.46391663,110.90925,223.43007,-31.934889,-41.914257,-0.41914245,-14.705892,-5.0309548,153.68326,153.68326,22.846148,110.90925
1.2113,0.17244658,-0.00079763407,-0.00079763407,223.46149,0.17244658,-0.41389117,-0.46390304,-7.1253514,-0.46390304,110.92461,223.46149,-31.981878,-42.969788,-0.41389117,-15.490677,-4.2752109,153.65823,153.65823,22.408113,110.92461
1.2114,0.18531577,-0.00088428374,-0.00088428374,223.4929,0.18531577,-0.40823358,-0.46388915,-5.8454728,-0.46388915,110.93998,223.4929,-32.010777,-44.013729,-0.40823358,-16.276464,-3.5072834,153.63333,153.63333,21.951368,110.93998
1.2115,0.19799969,-0.00097217056,-0.00097217056,223.52432,0.19799969,-0.4021754,-0.46387494,-4.545568,-0.46387494,110.95535,223.52432,-32.021221,-45.045307,-0.4021754,-17.06286,-2.7273409,153.60855,153.60855,21.475792,110.95535
1.2115999,0.21048583,-0.0010612996,-0.0010612996,223.55574,0.21048583,-0.39572269,-0.46386039,-3.2259557,-0.46386039,110.9707,223.55574,-32.012817,-46.063686,-0.39572269,-17.849436,-1.9355735,153.58386,153.58386,20.981258,110.9707
1.2117,0.22276196,-0.0011516759,-0.0011516759,223.58714,0.22276196,-0.38888186,-0.46384552,-1.8869698,-0.46384552,110.98606,223.58714,-31.985197,-47.068039,-0.38888186,-18.635757,-1.1321819,153.55931,153.55931,20.467667,110.98606
1.2118,0.23481597,-0.0012433045,-0.0012433045,223.61856,0.23481597,-0.38165975,-0.46383032,-0.52896756,-0.46383032,111.00141,223.61856,-31.938,-48.057537,-0.38165975,-19.421389,-0.31738055,153.53485,153.53485,19.934921,111.00141
1.2119,0.24663605,-0.0013361902,-0.0013361902,223.64998,0.24663605,-0.37406358,-0.46381482,0.84764534,-0.46381482,111.01677,223.64998,-31.870838,-49.031277,-0.37406358,-20.205849,0.50858718,153.51051,153.51051,19.382936,111.01677
1.212,0.2582106,-0.0014303378,-0.0014303378,223.6814,0.2582106,-0.36610094,-0.46379897,2.2424459,-0.46379897,111.03212,223.6814,-31.783344,-49.988373,-0.36610094,-20.988655,1.3454676,153.4863,153.4863,18.811642,111.03212
1.2121,0.26952821,-0.001525752,-0.001525752,223.71281,0.26952821,-0.35777974,-0.46378276,3.6549923,-0.46378276,111.04746,223.71281,-31.675167,-50.927944,-0.35777974,-21.769325,2.1929953,153.46219,153.46219,18.220984,111.04746
1.2122,0.28057781,-0.0016224376,-0.0016224376,223.74423,0.28057781,-0.34910828,-0.46376625,5.0847836,-0.46376625,111.06281,223.74423,-31.545929,-51.84903,-0.34910828,-22.547327,3.0508699,153.4382,153.4382,17.610916,111.06281
1.2122999,0.29134855,-0.001720399,-0.001720399,223.77565,0.29134855,-0.34009519,-0.46374938,6.5312996,-0.46374938,111.07816,223.77565,-31.395275,-52.750679,-0.34009519,-23.322126,3.9187799,153.41432,153.41432,16.981409,111.07816
1.2124,0.30182984,-0.001819641,-0.001819641,223.80707,0.30182984,-0.33074942,-0.46373215,7.9940085,-0.46373215,111.09349,223.80707,-31.22287,-53.631973,-0.33074942,-24.093199,4.7964048,153.39056,153.39056,16.332453,111.09349
1.2125,0.31201145,-0.0019201677,-0.0019201677,223.83847,0.31201145,-0.32108027,-0.46371457,9.4723072,-0.46371457,111.10883,223.83847,-31.028355,-54.49189,-0.32108027,-24.859962,5.6833844,153.36693,153.36693,15.664053,111.10883
1.2126,0.32188338,-0.0020219835,-0.0020219835,223.86989,0.32188338,-0.31109735,-0.46369666,10.965573,-0.46369666,111.12417,223.86989,-30.811392,-55.329437,-0.31109735,-25.621832,6.5793438,153.34341,153.34341,14.976229,111.12417
1.2127,0.33143595,-0.002125093,-0.002125093,223.90131,0.33143595,-0.30081058,-0.46367839,12.473178,-0.46367839,111.1395,223.90131,-30.571669,-56.143646,-0.30081058,-26.378237,7.4839067,153.32002,153.32002,14.269021,111.1395
1.2128,0.34065986,-0.0022294999,-0.0022294999,223.93272,0.34065986,-0.29023018,-0.46365976,13.994412,-0.46365976,111.15483,223.93272,-30.308855,-56.93346,-0.29023018,-27.12855,8.3966475,153.29674,153.29674,13.542488,111.15483
1.2129,0.34954602,-0.0023352087,-0.0023352087,223.96414,0.34954602,-0.27936667,-0.46364078,15.528546,-0.46364078,111.17016,223.96414,-30.022638,-57.697838,-0.27936667,-27.872139,9.3171282,153.27359,153.27359,12.79671,111.17016
1.2130001,0.35808578,-0.002442223,-0.002442223,223.99556,0.35808578,-0.2682308,-0.46362144,17.074852,-0.46362144,111.18549,223.99556,-29.71274,-58.435783,-0.2682308,-28.608395,10.24491,153.25055,153.25055,12.03178,111.18549
1.2131,0.36627081,-0.0025505472,-0.0025505472,224.02698,0.36627081,-0.25683361,-0.46360174,18.632509,-0.46360174,111.20081,224.02698,-29.378862,-59.146206,-0.25683361,-29.336639,11.179505,153.22765,153.22765,11.247821,111.20081
1.2132,0.37409309,-0.0026601846,-0.0026601846,224.0584,0.37409309,-0.24518645,-0.46358168,20.200676,-0.46358168,111.21613,224.0584,-29.020729,-59.828033,-0.24518645,-30.056202,12.120406,153.20485,153.20485,10.444974,111.21613
1.2133,0.38154498,-0.0027711396,-0.0027711396,224.0898,0.38154498,-0.23330081,-0.46356124,21.778522,-0.46356124,111.23145,224.0898,-28.638098,-60.480244,-0.23330081,-30.766432,13.067114,153.18219,153.18219,9.6233969,111.23145
1.2134,0.38861921,-0.0028834152,-0.0028834152,224.12122,0.38861921,-0.22118849,-0.46354043,23.365122,-0.46354043,111.24677,224.12122,-28.230717,-61.10173,-0.22118849,-31.466614,14.019073,153.15964,153.15964,8.7832785,111.24677
1.2135,0.39530894,-0.0029970154,-0.0029970154,224.15263,0.39530894,-0.20886151,-0.46351925,24.959515,-0.46351925,111.26208,224.15263,-27.798353,-61.691391,-0.20886151,-32.156036,14.975709,153.13722,153.13722,7.92483,111.26208
1.2136,0.40160763,-0.0031119434,-0.0031119434,224.18405,0.40160763,-0.19633205,-0.4634977,26.56077,-0.4634977,111.2774,224.18405,-27.340811,-62.248203,-0.19633205,-32.834011,15.936461,153.11494,153.11494,7.048275,111.2774
1.2137001,0.40750915,-0.0032282025,-0.0032282025,224.21547,0.40750915,-0.18361254,-0.46347576,28.167847,-0.46347576,111.2927,224.21547,-26.857887,-62.771046,-0.18361254,-33.499794,16.900707,153.09277,153.09277,6.1538758,111.2927
1.2138,0.4130078,-0.0033457964,-0.0033457964,224.24689,0.4130078,-0.17071556,-0.46345347,29.779678,-0.46345347,111.30801,224.24689,-26.349409,-63.258816,-0.17071556,-34.152637,17.867807,153.07074,153.07074,5.2419186,111.30801
1.2139,0.41809824,-0.0034647279,-0.0034647279,224.27831,0.41809824,-0.15765385,-0.46343076,31.395226,-0.46343076,111.32332,224.27831,-25.815228,-63.710484,-0.15765385,-34.791824,18.837135,153.04883,153.04883,4.3126979,111.32332
1.214,0.42277551,-0.0035850001,-0.0035850001,224.30972,0.42277551,-0.14444038,-0.4634077,33.013344,-0.4634077,111.33862,224.30972,-25.255203,-64.124939,-0.14444038,-35.41658,19.808006,153.02704,153.02704,3.3665531,111.33862
1.2141,0.42703515,-0.0037066161,-0.0037066161,224.34113,0.42703515,-0.1310882,-0.46338427,34.632858,-0.46338427,111.35392,224.34113,-24.669224,-64.501099,-0.1310882,-36.026134,20.779715,153.00539,153.00539,2.4038484,111.35392
1.2142,0.43087304,-0.0038295789,-0.0038295789,224.37254,0.43087304,-0.11761048,-0.46336043,36.252625,-0.46336043,111.36922,224.37254,-24.057199,-64.837921,-0.11761048,-36.61974,21.751574,152.98387,152.98387,1.4249554,111.36922
1.2143,0.43428549,-0.0039538909,-0.0039538909,224.40396,0.43428549,-0.10402059,-0.4633362,37.871391,-0.4633362,111.38452,224.40396,-23.419064,-65.134338,-0.10402059,-37.196613,22.722836,152.96246,152.96246,0.43029234,111.38452
1.2144001,0.43726924,-0.0040795552,-0.0040795552,224.43538,0.43726924,-0.090331942,-0.46331161,39.487888,-0.46331161,111.39982,224.43538,-22.754766,-65.389275,-0.090331942,-37.755955,23.692734,152.94121,152.94121,-0.57969499,111.39982
1.2145,0.43982145,-0.0042065741,-0.0042065741,224.4668,0.43982145,-0.076558061,-0.46328661,41.100861,-0.46328661,111.41511,224.4668,-22.064295,-65.601738,-0.076558061,-38.297001,24.660517,152.92007,152.92007,-1.6045536,111.41511
1.2146,0.44193971,-0.0043349499,-0.0043349499,224.49821,0.44193971,-0.062712558,-0.46326122,42.708977,-0.46326122,111.4304,224.49821,-21.347651,-65.770683,-0.062712558,-38.818958,25.625385,152.89906,152.89906,-2.643786,111.4304
1.2147,0.44362205,-0.004464685,-0.004464685,224.52963,0.44362205,-0.0488091,-0.46323544,44.31086,-0.46323544,111.44569,224.52963,-20.604866,-65.895081,-0.0488091,-39.321022,26.586515,152.87819,152.87819,-3.696862,111.44569
1.2148,0.4448669,-0.0045957821,-0.0045957821,224.56105,0.4448669,-0.034861423,-0.46320927,45.905155,-0.46320927,111.46098,224.56105,-19.836,-65.973976,-0.034861423,-39.802414,27.543093,152.85745,152.85745,-4.7632451,111.46098
1.2149,0.44567311,-0.0047282428,-0.0047282428,224.59245,0.44567311,-0.020883286,-0.46318269,47.490452,-0.46318269,111.47626,224.59245,-19.041138,-66.006378,-0.020883286,-40.262341,28.49427,152.83685,152.83685,-5.8423572,111.47626
1.215,0.44604006,-0.0048620692,-0.0048620692,224.62387,0.44604006,-0.0068884939,-0.46315575,49.065285,-0.46315575,111.49154,224.62387,-18.220396,-65.991333,-0.0068884939,-40.699993,29.439171,152.81638,152.81638,-6.9335833,111.49154
1.2151,0.44596747,-0.0049972637,-0.0049972637,224.65529,0.44596747,0.0071091526,-0.46312839,50.628208,-0.46312839,111.50682,224.65529,-17.373917,-65.927917,0.0071091526,-41.114597,30.376925,152.79604,152.79604,-8.0363016,111.50682
1.2151999,0.44545549,-0.0051338277,-0.0051338277,224.68671,0.44545549,0.021095846,-0.46310061,52.177738,-0.46310061,111.5221,224.68671,-16.501869,-65.815239,0.021095846,-41.50536,31.306644,152.77583,152.77583,-9.1498537,111.5221
1.2153,0.4445048,-0.0052717626,-0.0052717626,224.71812,0.4445048,0.035057791,-0.46307248,53.712334,-0.46307248,111.53738,224.71812,-15.604464,-65.652405,0.035057791,-41.87149,32.227402,152.75577,152.75577,-10.27354,111.53738
1.2154,0.44311637,-0.0054110703,-0.0054110703,224.74954,0.44311637,0.048981223,-0.46304393,55.230469,-0.46304393,111.55265,224.74954,-14.681928,-65.438568,0.048981223,-42.212212,33.138283,152.73582,152.73582,-11.406653,111.55265
1.2155,0.44129175,-0.0055517526,-0.0055517526,224.78096,0.44129175,0.06285242,-0.46301496,56.730595,-0.46301496,111.56792,224.78096,-13.734526,-65.17292,0.06285242,-42.52676,34.038357,152.71603,152.71603,-12.548458,111.56792
1.2156,0.43903279,-0.0056938101,-0.0056938101,224.81236,0.43903279,0.076657712,-0.46298561,58.211105,-0.46298561,111.5832,224.81236,-12.76256,-64.854668,0.076657712,-42.814358,34.926662,152.69637,152.69637,-13.69817,111.5832
1.2157,0.43634188,-0.0058372444,-0.0058372444,224.84378,0.43634188,0.0903835,-0.46295586,59.67041,-0.46295586,111.59846,224.84378,-11.766356,-64.483055,0.0903835,-43.074253,35.802246,152.67685,152.67685,-14.854997,111.59846
1.2158,0.43322176,-0.0059820567,-0.0059820567,224.8752,0.43322176,0.10401627,-0.4629257,61.106911,-0.4629257,111.61373,224.8752,-10.74627,-64.057381,0.10401627,-43.305706,36.664146,152.65746,152.65746,-16.018127,111.61373
1.2158999,0.42967561,-0.0061282478,-0.0061282478,224.90662,0.42967561,0.11754259,-0.46289513,62.518944,-0.46289513,111.629,224.90662,-9.7027035,-63.576954,0.11754259,-43.507969,37.511368,152.6382,152.6382,-17.186699,111.629
1.216,0.42570704,-0.0062758191,-0.0062758191,224.93803,0.42570704,0.13094915,-0.46286416,63.904873,-0.46286416,111.64426,224.93803,-8.6360836,-63.041142,0.13094915,-43.680317,38.342926,152.61909,152.61909,-18.359838,111.64426
1.2161,0.42132008,-0.0064247707,-0.0064247707,224.96945,0.42132008,0.14422275,-0.46283278,65.263069,-0.46283278,111.65952,224.96945,-7.5468626,-62.449356,0.14422275,-43.82206,39.157841,152.60011,152.60011,-19.536659,111.65952
1.2162,0.41651917,-0.0065751034,-0.0065751034,225.00087,0.41651917,0.15735036,-0.46280101,66.591827,-0.46280101,111.67478,225.00087,-6.435544,-61.801037,0.15735036,-43.93248,39.955097,152.58128,152.58128,-20.716223,111.67478
1.2163,0.41130915,-0.0067268177,-0.0067268177,225.03229,0.41130915,0.17031904,-0.46276882,67.889473,-0.46276882,111.69003,225.03229,-5.3026567,-61.095669,0.17031904,-44.010906,40.733685,152.56259,152.56259,-21.897579,111.69003
1.2164,0.40569523,-0.0068799141,-0.0068799141,225.06369,0.40569523,0.18311603,-0.46273625,69.154358,-0.46273625,111.70529,225.06369,-4.1487532,-60.332809,0.18311603,-44.056683,41.492615,152.54404,152.54404,-23.079775,111.70529
1.2165,0.39968312,-0.007034393,-0.007034393,225.09511,0.39968312,0.19572879,-0.46270326,70.384766,-0.46270326,111.72054,225.09511,-2.9744399,-59.512032,0.19572879,-44.069164,42.230858,152.52562,152.52562,-24.261801,111.72054
1.2165999,0.39327881,-0.0071902541,-0.0071902541,225.12653,0.39327881,0.20814492,-0.46266985,71.578995,-0.46266985,111.73579,225.12653,-1.7803502,-58.632977,0.20814492,-44.047714,42.947399,152.50734,152.50734,-25.442635,111.73579
1.2167,0.38648871,-0.0073474981,-0.0073474981,225.15794,0.38648871,0.22035219,-0.46263605,72.735405,-0.46263605,111.75105,225.15794,-0.56713551,-57.695343,0.22035219,-43.991753,43.641247,152.48921,152.48921,-26.621264,111.75105
1.2168,0.37931964,-0.0075061242,-0.0075061242,225.18936,0.37931964,0.23233864,-0.46260184,73.85228,-0.46260184,111.7663,225.18936,0.66449285,-56.698868,0.23233864,-43.900688,44.311367,152.47122,152.47122,-27.79661,111.7663
1.2169,0.37177876,-0.0076661329,-0.0076661329,225.22078,0.37177876,0.24409249,-0.46256721,74.927917,-0.46256721,111.78154,225.22078,1.9137975,-55.643345,0.24409249,-43.77396,44.956749,152.45337,152.45337,-28.967592,111.78154
1.217,0.36387363,-0.0078275232,-0.0078275232,225.2522,0.36387363,0.25560224,-0.46253219,75.960686,-0.46253219,111.79678,225.2522,3.1800284,-54.528637,0.25560224,-43.611046,45.576412,152.43565,152.43565,-30.133139,111.79678
1.2171,0.3556121,-0.0079902951,-0.0079902951,225.28362,0.3556121,0.26685655,-0.46249676,76.948891,-0.46249676,111.81203,225.28362,4.4623709,-53.354656,0.26685655,-43.411438,46.169334,152.41809,152.41809,-31.292116,111.81203
1.2172,0.34700248,-0.0081544481,-0.0081544481,225.31502,0.34700248,0.27784446,-0.46246091,77.890869,-0.46246091,111.82727,225.31502,5.7599845,-52.121376,0.27784446,-43.174652,46.73452,152.40067,152.40067,-32.443386,111.82727
1.2173001,0.33805326,-0.0083199805,-0.0083199805,225.34644,0.33805326,0.28855512,-0.46242467,78.785004,-0.46242467,111.84251,225.34644,7.0720224,-50.828823,0.28855512,-42.900253,47.271004,152.38339,152.38339,-33.585838,111.84251
1.2174,0.32877344,-0.008486893,-0.008486893,225.37785,0.32877344,0.29897809,-0.46238801,79.629654,-0.46238801,111.85774,225.37785,8.3975687,-49.4771,0.29897809,-42.587811,47.77779,152.36626,152.36626,-34.718281,111.85774
1.2175,0.31917223,-0.0086551839,-0.0086551839,225.40927,0.31917223,0.30910316,-0.46235093,80.423187,-0.46235093,111.87298,225.40927,9.7356834,-48.06636,0.30910316,-42.236927,48.25391,152.34926,152.34926,-35.839542,111.87298
1.2176,0.30925918,-0.0088248523,-0.0088248523,225.44069,0.30925918,0.3189204,-0.46231344,81.164062,-0.46231344,111.88821,225.44069,11.085424,-46.596828,0.3189204,-41.847267,48.698437,152.33241,152.33241,-36.948456,111.88821
1.2177,0.29904416,-0.0089958962,-0.0089958962,225.47211,0.29904416,0.32842022,-0.46227556,81.850677,-0.46227556,111.90345,225.47211,12.445782,-45.068794,0.32842022,-41.418491,49.110405,152.3157,152.3157,-38.043816,111.90345
1.2178,0.28853735,-0.0091683157,-0.0091683157,225.50352,0.28853735,0.33759335,-0.4622373,82.481483,-0.4622373,111.91868,225.50352,13.815717,-43.482609,0.33759335,-40.95031,49.488892,152.29915,152.29915,-39.124397,111.91868
1.2179,0.27774915,-0.0093421089,-0.0093421089,225.53494,0.27774915,0.34643081,-0.46219859,83.055008,-0.46219859,111.93391,225.53494,15.1942,-41.838692,0.34643081,-40.442471,49.833004,152.28275,152.28275,-40.189022,111.93391
1.2180001,0.26669031,-0.0095172729,-0.0095172729,225.56635,0.26669031,0.35492399,-0.46215948,83.569733,-0.46215948,111.94913,225.56635,16.580128,-40.137535,0.35492399,-39.89476,50.141842,152.26646,152.26646,-41.236443,111.94913
1.2181,0.25537181,-0.0096938079,-0.0096938079,225.59776,0.25537181,0.36306459,-0.46212,84.024208,-0.46212,111.96436,225.59776,17.972372,-38.379704,0.36306459,-39.306984,50.414524,152.25035,152.25035,-42.265427,111.96436
1.2182,0.24380484,-0.009871711,-0.009871711,225.62918,0.24380484,0.37084466,-0.46208006,84.41703,-0.46208006,111.97958,225.62918,19.36982,-36.565811,0.37084466,-38.679012,50.650219,152.23438,152.23438,-43.274765,111.97958
1.2183,0.23200093,-0.010050981,-0.010050981,225.6606,0.23200093,0.37825665,-0.46203974,84.746819,-0.46203974,111.9948,225.6606,20.771286,-34.69656,0.37825665,-38.010731,50.848091,152.21854,152.21854,-44.26321,111.9948
1.2184,0.21997178,-0.010231616,-0.010231616,225.69202,0.21997178,0.38529333,-0.46199903,85.012207,-0.46199903,112.01003,225.69202,22.175558,-32.772732,0.38529333,-37.302074,51.007324,152.20285,152.20285,-45.229507,112.01003
1.2185,0.20772929,-0.010413612,-0.010413612,225.72343,0.20772929,0.3919479,-0.4619579,85.211929,-0.4619579,112.02525,225.72343,23.581442,-30.795149,0.3919479,-36.553028,51.127159,152.18732,152.18732,-46.172455,112.02525
1.2186,0.19528563,-0.01059697,-0.01059697,225.75485,0.19528563,0.39821383,-0.46191636,85.344719,-0.46191636,112.04047,225.75485,24.987679,-28.764727,0.39821383,-35.763599,51.206833,152.17192,152.17192,-47.090797,112.04047
1.2187001,0.18265311,-0.010781684,-0.010781684,225.78627,0.18265311,0.4040851,-0.46187443,85.409355,-0.46187443,112.05568,225.78627,26.392988,-26.682457,0.4040851,-34.933849,51.245617,152.15668,152.15668,-47.983295,112.05568
1.2187999,0.16984425,-0.010967755,-0.010967755,225.81767,0.16984425,0.40955603,-0.46183208,85.404701,-0.46183208,112.0709,225.81767,27.796099,-24.549381,0.40955603,-34.063889,51.242821,152.14157,152.14157,-48.848736,112.0709
1.2189,0.15687172,-0.011155177,-0.011155177,225.84909,0.15687172,0.41462126,-0.46178931,85.329636,-0.46178931,112.08611,225.84909,29.19569,-22.366629,0.41462126,-33.153851,51.197781,152.12662,152.12662,-49.685898,112.08611
1.219,0.14374839,-0.011343949,-0.011343949,225.88051,0.14374839,0.419276,-0.46174616,85.183098,-0.46174616,112.10133,225.88051,30.59042,-20.135406,0.419276,-32.203938,51.109859,152.11182,152.11182,-50.493549,112.10133
1.2191,0.13048722,-0.011534069,-0.011534069,225.91193,0.13048722,0.42351574,-0.46170262,84.964096,-0.46170262,112.11653,225.91193,31.978951,-17.856974,0.42351574,-31.21438,50.978458,152.09717,152.09717,-51.270496,112.11653
1.2192,0.11710134,-0.011725533,-0.011725533,225.94334,0.11710134,0.42733636,-0.46165866,84.6717,-0.46165866,112.13174,225.94334,33.359917,-15.532667,0.42733636,-30.185457,50.803017,152.08266,152.08266,-52.015553,112.13174
1.2193,0.103604,-0.011918337,-0.011918337,225.97476,0.103604,0.43073425,-0.46161428,84.305008,-0.46161428,112.14695,225.97476,34.731915,-13.163917,0.43073425,-29.1175,50.583004,152.06828,152.06828,-52.72752,112.14695
1.2194,0.090008527,-0.01211248,-0.01211248,226.00618,0.090008527,0.43370616,-0.46156952,83.863205,-0.46156952,112.16216,226.00618,36.093559,-10.752191,0.43370616,-28.010876,50.317924,152.05408,152.05408,-53.405235,112.16216
