"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmE.idq_sr[1]","loadInertiaM.phi","loadInertiaE.phi","loadInertiaM.w","smpmE.is[2]","vfController.x","smpmE.idq_sr[2]","smpmM.is[2]","smpmE.is[1]","smpmM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.is[1]","smpmE.idq_dr[1]","smpmE.idq_rr[2]","loadInertiaE.w"
1.2375,0.30928931,-0.4472056,0.30188516,-93.469841,114.90533,114.90532,151.77344,-165.57074,231.69246,161.16728,-165.56886,156.76764,-0.062975273,156.76627,27.766562,-81.617523,151.77327
1.2376,0.29960907,-0.44709441,0.31143117,-93.665733,114.9205,114.9205,151.78279,-163.26237,231.72388,161.52437,-163.26047,160.09512,-0.063301764,160.09375,27.834652,-81.630524,151.78262
1.2377,0.2896345,-0.44698295,0.3206673,-93.861153,114.93568,114.93568,151.79224,-160.78996,231.75529,161.87949,-160.78804,163.28709,-0.063628308,163.28568,27.9021,-81.641808,151.79208
1.2378,0.27937555,-0.44687119,0.32958445,-94.056099,114.95087,114.95086,151.80179,-158.15515,231.78671,162.23265,-158.15321,166.33981,-0.06395489,166.33826,27.968895,-81.651375,151.80162
1.2379,0.2688424,-0.44675919,0.3381739,-94.250549,114.96604,114.96604,151.81143,-155.35973,231.81812,162.58385,-155.35779,169.24963,-0.064281501,169.24791,28.035034,-81.659233,151.81126
1.238,0.25804541,-0.44664693,0.34642711,-94.444511,114.98122,114.98122,151.82115,-152.40567,231.84953,162.93307,-152.4037,172.01306,-0.064608149,172.01132,28.100506,-81.665375,151.821
1.2381001,0.24699536,-0.4465344,0.35433611,-94.637955,114.99641,114.99641,151.83098,-149.29514,231.88095,163.28035,-149.29314,174.62672,-0.064934812,174.62497,28.165308,-81.669815,151.83083
1.2381999,0.23570323,-0.44642162,0.36189312,-94.830879,115.01159,115.01159,151.8409,-146.0304,231.91237,163.62564,-146.02841,177.08742,-0.065261491,177.08559,28.229431,-81.672546,151.84074
1.2383,0.22418027,-0.44630858,0.36909077,-95.02327,115.02678,115.02677,151.85091,-142.61397,231.94379,163.96896,-142.612,179.39201,-0.065588176,179.39001,28.29287,-81.673576,151.85075
1.2384,0.21243779,-0.4461953,0.37592191,-95.215118,115.04196,115.04195,151.86101,-139.04846,231.9752,164.31029,-139.04649,181.53757,-0.065914869,181.53549,28.355618,-81.672913,151.86086
1.2385,0.20048748,-0.44608176,0.38237992,-95.406418,115.05715,115.05714,151.8712,-135.33669,232.00662,164.64964,-135.3347,183.52129,-0.066241547,183.5192,28.417669,-81.670555,151.87105
1.2386,0.1883412,-0.44596797,0.38845852,-95.597153,115.07233,115.07233,151.88148,-131.4816,232.03804,164.98701,-131.4796,185.3405,-0.066568218,185.33836,28.479015,-81.666496,151.88133
1.2387,0.176011,-0.44585395,0.39415178,-95.787315,115.08752,115.08752,151.89186,-127.48633,232.06944,165.32237,-127.48435,186.99271,-0.066894867,186.99049,28.539654,-81.660751,151.89171
1.2388,0.16350909,-0.44573966,0.39945415,-95.976898,115.10271,115.10271,151.90233,-123.35414,232.10086,165.65576,-123.35223,188.47559,-0.067221485,188.47321,28.599575,-81.653328,151.90218
1.2388999,0.15084778,-0.44562516,0.40436032,-96.165886,115.1179,115.1179,151.91289,-119.08846,232.13228,165.98714,-119.08653,189.78693,-0.067548081,189.78452,28.658775,-81.644211,151.91273
1.239,0.13803966,-0.44551042,0.40886566,-96.354279,115.13309,115.13309,151.92352,-114.69287,232.1637,166.31651,-114.69093,190.9247,-0.067874625,190.92227,28.717249,-81.633415,151.92337
1.2391,0.12509744,-0.44539544,0.41296577,-96.542053,115.14829,115.14828,151.93425,-110.17109,232.19511,166.64388,-110.16915,191.88708,-0.068201132,191.8846,28.77499,-81.620941,151.9341
1.2392,0.11203393,-0.44528022,0.4166567,-96.729202,115.16348,115.16348,151.94507,-105.52698,232.22653,166.96924,-105.52512,192.67235,-0.068527579,192.66977,28.831991,-81.606796,151.94492
1.2393,0.098862007,-0.4451648,0.41993481,-96.915726,115.17868,115.17867,151.95598,-100.76454,232.25795,167.29257,-100.76273,193.27901,-0.068853967,193.27634,28.88825,-81.590973,151.95583
1.2394,0.085594714,-0.44504914,0.42279691,-97.101616,115.19388,115.19387,151.96696,-95.887924,232.28937,167.61391,-95.886093,193.70572,-0.069180287,193.70302,28.943758,-81.573486,151.96681
1.2395,0.072245181,-0.44493327,0.42524028,-97.28685,115.20908,115.20907,151.97804,-90.901405,232.32077,167.93321,-90.899567,193.95128,-0.069506541,193.94856,28.998514,-81.554329,151.97789
1.2395999,0.05882664,-0.44481716,0.42726263,-97.47142,115.22427,115.22427,151.98921,-85.809372,232.35219,168.2505,-85.807587,194.01472,-0.069832712,194.01195,29.052509,-81.533516,151.98906
1.2397,0.045352366,-0.44470084,0.42886209,-97.655334,115.23947,115.23946,152.00046,-80.616364,232.38361,168.56575,-80.614716,193.89525,-0.070158795,193.89235,29.10574,-81.51104,152.00031
1.2398,0.031835612,-0.44458434,0.43003693,-97.838562,115.25467,115.25466,152.0118,-75.327026,232.41502,168.87898,-75.325363,193.59218,-0.07048478,193.58926,29.158199,-81.486908,152.01164
1.2399,0.018289784,-0.4444676,0.43078619,-98.021111,115.26987,115.26987,152.02322,-69.946114,232.44644,169.19017,-69.94445,193.10512,-0.070810668,193.10216,29.209887,-81.461121,152.02307
1.24,0.0047282716,-0.44435066,0.43110922,-98.202965,115.28507,115.28507,152.03471,-64.478516,232.47786,169.49933,-64.476868,192.43375,-0.071136452,192.43077,29.260796,-81.433678,152.03456
1.2401,-0.0088355122,-0.44423354,0.43100584,-98.384117,115.30028,115.30028,152.04631,-58.929207,232.50928,169.80644,-58.927666,191.57802,-0.071462125,191.57498,29.310921,-81.404594,152.04616
1.2402,-0.022388181,-0.4441162,0.4304761,-98.56456,115.31548,115.31548,152.05797,-53.303268,232.5407,170.11153,-53.301842,190.53802,-0.07178767,190.53491,29.360258,-81.373863,152.05782
1.2403001,-0.035916362,-0.44399866,0.42952058,-98.744278,115.33069,115.33069,152.06972,-47.605888,232.5721,170.41455,-47.604454,189.31404,-0.072113097,189.31091,29.408802,-81.341499,152.06958
1.2404,-0.049406677,-0.44388095,0.42814037,-98.923279,115.3459,115.34589,152.08156,-41.842339,232.60352,170.71553,-41.840908,187.90656,-0.072438389,187.9034,29.456553,-81.307487,152.08141
1.2405,-0.062845804,-0.44376302,0.42633691,-99.101532,115.36111,115.3611,152.09348,-36.017982,232.63493,171.01445,-36.016613,186.31621,-0.07276354,186.31303,29.5035,-81.271851,152.09332
1.2406,-0.07622046,-0.44364491,0.42411208,-99.279053,115.37632,115.37631,152.10547,-30.138268,232.66635,171.31133,-30.137087,184.54387,-0.073088542,184.54065,29.549644,-81.234581,152.10532
1.2407,-0.089517467,-0.44352666,0.42146805,-99.455818,115.39153,115.39153,152.11754,-24.208708,232.69777,171.60612,-24.207558,182.59056,-0.073413394,182.58731,29.59498,-81.195679,152.11739
1.2408,-0.10272369,-0.44340819,0.4184075,-99.631821,115.40674,115.40674,152.1297,-18.234901,232.72919,171.89888,-18.233751,180.45749,-0.073738091,180.45422,29.639505,-81.155159,152.12955
1.2409,-0.11582609,-0.44328955,0.41493356,-99.80706,115.42195,115.42195,152.14194,-12.222507,232.7606,172.18958,-12.221384,178.14607,-0.074062616,178.14279,29.683214,-81.113014,152.14178
1.2410001,-0.12881176,-0.44317073,0.41104981,-99.981529,115.43717,115.43716,152.15424,-6.1772418,232.79202,172.4782,-6.176239,175.6579,-0.074386977,175.6546,29.726105,-81.069252,152.1541
1.2411,-0.14166786,-0.44305176,0.40676013,-100.15521,115.45238,115.45238,152.16664,-0.10488106,232.82343,172.76474,-0.10405996,172.99472,-0.074711151,172.99141,29.768171,-81.02388,152.16649
1.2412,-0.15438171,-0.44293261,0.40206864,-100.3281,115.46761,115.4676,152.17911,5.9887519,232.85484,173.04922,5.9895682,170.15852,-0.075035147,170.15518,29.809414,-80.976898,152.17896
1.2413,-0.16694079,-0.44281328,0.3969802,-100.50021,115.48282,115.48282,152.19165,12.097792,232.88626,173.33163,12.098597,167.1514,-0.07535895,167.14806,29.849827,-80.928314,152.1915
1.2414,-0.1793327,-0.44269383,0.39149988,-100.6715,115.49804,115.49803,152.20427,18.216333,232.91768,173.61197,18.217072,163.97569,-0.075682551,163.97235,29.889408,-80.878128,152.20413
1.2415,-0.19154525,-0.44257417,0.38563323,-100.84199,115.51326,115.51326,152.21696,24.338444,232.9491,173.89023,24.33898,160.6339,-0.076005951,160.63057,29.928154,-80.82634,152.21683
1.2416,-0.20356637,-0.4424544,0.37938598,-101.01166,115.52849,115.52848,152.22975,30.458162,232.98051,174.1664,30.458603,157.12866,-0.076329142,157.12534,29.966064,-80.772957,152.2296
1.2417001,-0.21538422,-0.44233447,0.37276435,-101.1805,115.54371,115.5437,152.2426,36.569511,233.01193,174.44049,36.569942,153.46284,-0.076652117,153.4595,30.003134,-80.717987,152.24245
1.2418,-0.22698715,-0.4422144,0.36577499,-101.34852,115.55894,115.55893,152.25552,42.666496,233.04335,174.71249,42.666893,149.63945,-0.076974869,149.63609,30.03936,-80.661423,152.25537
1.2419,-0.23836374,-0.44209418,0.35842493,-101.5157,115.57416,115.57415,152.26852,48.743118,233.07475,174.98242,48.743393,145.66167,-0.07729739,145.65833,30.074739,-80.603287,152.26837
1.242,-0.24950282,-0.44197381,0.35072148,-101.68204,115.58939,115.58938,152.28159,54.793377,233.10617,175.25026,54.793415,141.53282,-0.077619672,141.52956,30.109274,-80.543564,152.28145
1.2421,-0.26039332,-0.44185331,0.34267214,-101.84753,115.60461,115.60461,152.29474,60.811279,233.13759,175.51601,60.811298,137.25647,-0.077941716,137.25319,30.142956,-80.482277,152.2946
1.2422,-0.27102458,-0.44173267,0.33428502,-102.01216,115.61984,115.61984,152.30795,66.79084,233.16901,175.77965,66.79084,132.83624,-0.078263514,132.83295,30.175787,-80.419411,152.30782
1.2423,-0.28138617,-0.44161192,0.32556847,-102.17593,115.63508,115.63507,152.32124,72.726097,233.20042,176.04121,72.726028,128.27599,-0.078585051,128.27271,30.207764,-80.354988,152.32111
1.2424001,-0.29146785,-0.44149104,0.31653121,-102.33884,115.65031,115.65031,152.33461,78.611099,233.23184,176.30067,78.61084,123.57967,-0.078906327,123.57648,30.238884,-80.288994,152.33447
1.2424999,-0.3012597,-0.44137004,0.30718213,-102.50088,115.66554,115.66553,152.34804,84.439949,233.26326,176.55804,84.439537,118.75146,-0.079227343,118.74831,30.269146,-80.221451,152.3479
1.2426,-0.31075206,-0.44124889,0.29753047,-102.66203,115.68078,115.68077,152.36154,90.206772,233.29468,176.81332,90.206329,113.7956,-0.079548083,113.79244,30.29855,-80.152351,152.3614
1.2427,-0.31993562,-0.44112766,0.28758588,-102.8223,115.69601,115.69601,152.37512,95.905724,233.32608,177.0665,95.905251,108.71653,-0.07986854,108.71338,30.327091,-80.081711,152.37498
1.2428,-0.32880139,-0.4410063,0.27735826,-102.98169,115.71126,115.71125,152.38876,101.53102,233.3575,177.31757,101.53044,103.51881,-0.080188714,103.5157,30.354769,-80.009521,152.38863
1.2429,-0.33734065,-0.44088483,0.26685777,-103.14017,115.72649,115.72649,152.40247,107.07695,233.38892,177.56654,107.07609,98.207123,-0.080508597,98.20417,30.381584,-79.935791,152.40233
1.243,-0.3455449,-0.44076326,0.25609466,-103.29777,115.74174,115.74173,152.41624,112.53783,233.42033,177.81342,112.53694,92.786301,-0.080828175,92.783348,30.407532,-79.860535,152.41611
1.2431,-0.35340619,-0.44064158,0.24507973,-103.45445,115.75698,115.75697,152.4301,117.90807,233.45175,178.0582,117.90715,87.261299,-0.081147455,87.258347,30.432613,-79.783745,152.42996
1.2431999,-0.36091676,-0.44051981,0.23382387,-103.61023,115.77222,115.77222,152.44402,123.18213,233.48317,178.30086,123.18114,81.637177,-0.081466429,81.634247,30.456827,-79.705429,152.44388
1.2433,-0.36806929,-0.44039795,0.22233829,-103.76509,115.78747,115.78746,152.45799,128.35457,233.51459,178.54143,128.35342,75.919121,-0.081785075,75.916306,30.480171,-79.625603,152.45786
1.2434,-0.37485671,-0.44027597,0.21063434,-103.91903,115.80271,115.8027,152.47205,133.42003,233.54601,178.77989,133.41867,70.112434,-0.082103409,70.109741,30.502644,-79.54425,152.47191
1.2435,-0.38127232,-0.44015393,0.19872352,-104.07205,115.81796,115.81796,152.48616,138.37321,233.57741,179.01625,138.37184,64.222511,-0.082421407,64.219826,30.524246,-79.461403,152.48602
1.2436,-0.38730991,-0.4400318,0.18661772,-104.22414,115.83321,115.83321,152.50034,143.20898,233.60883,179.2505,143.20757,58.25486,-0.082739078,58.252182,30.544977,-79.377045,152.50021
1.2437,-0.39296353,-0.43990958,0.17432892,-104.3753,115.84846,115.84846,152.51459,147.92223,233.64024,179.48265,147.9207,52.215073,-0.083056405,52.21246,30.564837,-79.291191,152.51445
1.2438,-0.39822772,-0.4397873,0.16186933,-104.52551,115.86372,115.86371,152.52888,152.508,233.67166,179.71269,152.50623,46.108833,-0.083373383,46.106407,30.583822,-79.203842,152.52876
1.2438999,-0.40309721,-0.43966493,0.14925119,-104.67479,115.87897,115.87896,152.54326,156.96143,233.70308,179.94064,156.95958,39.941914,-0.08369001,39.939545,30.601933,-79.115005,152.54314
1.244,-0.40756726,-0.4395425,0.13648701,-104.82313,115.89422,115.89422,152.55769,161.27777,233.7345,180.16647,161.27589,33.720165,-0.08400628,33.717804,30.619171,-79.024689,152.55757
1.2441,-0.41163355,-0.43941998,0.12358945,-104.9705,115.90948,115.90947,152.5722,165.45245,233.76591,180.39021,165.45052,27.449505,-0.084322184,27.44718,30.635534,-78.932892,152.57207
1.2442,-0.41529214,-0.43929741,0.11057127,-105.11694,115.92474,115.92473,152.58676,169.48094,233.79733,180.61183,169.47887,21.135921,-0.084637724,21.13372,30.651022,-78.83963,152.58662
1.2443,-0.41853946,-0.4391748,0.097445376,-105.26241,115.93999,115.93999,152.60138,173.35892,233.82874,180.83136,173.35663,14.785464,-0.084952883,14.78346,30.665634,-78.744896,152.60126
1.2444,-0.42137226,-0.4390521,0.084224664,-105.40691,115.95525,115.95525,152.61606,177.08215,233.86015,181.04878,177.07983,8.404233,-0.085267663,8.4022465,30.679373,-78.648705,152.61594
1.2445,-0.42378783,-0.43892938,0.070922263,-105.55045,115.97052,115.97051,152.6308,180.64659,233.89157,181.26411,180.64423,1.9983802,-0.085582048,1.9964157,30.692236,-78.551064,152.63068
1.2446001,-0.4257839,-0.43880659,0.057551332,-105.69303,115.98579,115.98578,152.64561,184.04828,233.92299,181.47733,184.04584,-4.4259019,-0.085896045,-4.427793,30.704224,-78.451973,152.64548
1.2447,-0.4273586,-0.43868375,0.04412511,-105.83463,116.00105,116.00104,152.66048,187.28348,233.95441,181.68846,187.28085,-10.862384,-0.08620964,-10.864073,30.715336,-78.35144,152.66034
1.2448,-0.42851025,-0.43856087,0.030656826,-105.97526,116.01631,116.01631,152.67538,190.34856,233.98582,181.89748,190.34581,-17.304808,-0.086522833,-17.306376,30.725574,-78.249474,152.67526
1.2449,-0.42923784,-0.43843797,0.017159795,-106.11491,116.03159,116.03158,152.69037,193.24008,234.01724,182.1044,193.23729,-23.746889,-0.086835615,-23.748436,30.734938,-78.14608,152.69025
1.245,-0.42954069,-0.438315,0.0036473745,-106.25357,116.04685,116.04684,152.70541,195.95473,234.04866,182.30923,195.95189,-30.182333,-0.087147981,-30.183836,30.743427,-78.04126,152.70529
1.2451,-0.42941865,-0.43819201,-0.0098670758,-106.39125,116.06213,116.06212,152.7205,198.48941,234.08006,182.51196,198.48647,-36.604828,-0.087459922,-36.606205,30.751043,-77.935028,152.72038
1.2452,-0.42887184,-0.43806902,-0.023370197,-106.52794,116.0774,116.07739,152.73566,200.84116,234.11148,182.71262,200.83801,-43.008057,-0.087771438,-43.009174,30.757784,-77.827377,152.73553
1.2453001,-0.42790076,-0.43794596,-0.036848687,-106.66364,116.09267,116.09267,152.75087,203.0072,234.1429,182.91116,203.00401,-49.385712,-0.088082522,-49.386799,30.763653,-77.71833,152.75075
1.2454,-0.42650646,-0.43782291,-0.050289202,-106.79834,116.10795,116.10794,152.76613,204.98495,234.17432,183.10762,204.98174,-55.731491,-0.088393167,-55.732548,30.76865,-77.607887,152.76601
1.2455,-0.4246904,-0.43769982,-0.063678473,-106.93204,116.12322,116.12321,152.78145,206.772,234.20573,183.30199,206.76872,-62.039108,-0.088703364,-62.040092,30.772774,-77.496048,152.78133
1.2456,-0.42245448,-0.43757674,-0.077003263,-107.06475,116.1385,116.1385,152.79681,208.36612,234.23715,183.49428,208.3627,-68.302299,-0.089013107,-68.303085,30.776028,-77.38282,152.79669
1.2457,-0.41980091,-0.43745363,-0.090250425,-107.19645,116.15379,116.15378,152.81224,209.76526,234.26857,183.68448,209.76172,-74.514816,-0.089322403,-74.515419,30.778412,-77.268227,152.81213
1.2458,-0.41673225,-0.43733051,-0.10340688,-107.32714,116.16907,116.16906,152.82773,210.96756,234.29997,183.8726,210.96399,-80.670479,-0.089631237,-80.671043,30.779924,-77.152252,152.82761
1.2459,-0.41325167,-0.4372074,-0.11645965,-107.45683,116.18435,116.18434,152.84326,211.97141,234.33139,184.05864,211.96779,-86.763107,-0.089939602,-86.763626,30.780569,-77.03492,152.84314
1.2460001,-0.40936267,-0.43708429,-0.12939583,-107.5855,116.19964,116.19963,152.85886,212.77528,234.36281,184.2426,212.77161,-92.786591,-0.09024749,-92.786995,30.780348,-76.916229,152.85873
1.2460999,-0.40506923,-0.43696117,-0.14220265,-107.71316,116.21492,116.21491,152.87448,213.37798,234.39423,184.42448,213.37415,-98.734879,-0.090554908,-98.735001,30.779257,-76.796188,152.87437
1.2462,-0.4003754,-0.43683806,-0.15486747,-107.8398,116.23021,116.2302,152.89018,213.77838,234.42564,184.60431,213.77451,-104.60197,-0.090861842,-104.60204,30.777302,-76.674805,152.89006
1.2463,-0.39528599,-0.43671495,-0.16737781,-107.96542,116.2455,116.24549,152.90591,213.97565,234.45706,184.78206,213.97174,-110.38194,-0.091168284,-110.38196,30.774483,-76.552086,152.90581
1.2464,-0.38980609,-0.43659186,-0.17972131,-108.09003,116.26079,116.26078,152.92171,213.96912,234.48848,184.95773,213.96516,-116.06892,-0.091474235,-116.06886,30.770798,-76.42804,152.9216
1.2465,-0.38394117,-0.43646881,-0.1918858,-108.21361,116.27608,116.27608,152.93755,213.75832,234.5199,185.13135,213.75429,-121.65713,-0.091779687,-121.6569,30.766253,-76.302673,152.93744
1.2466,-0.37769705,-0.43634576,-0.20385927,-108.33616,116.29138,116.29137,152.95345,213.34299,234.5513,185.3029,213.33887,-127.14088,-0.092084631,-127.14043,30.760843,-76.175995,152.95332
1.2467,-0.37107983,-0.43622273,-0.21562991,-108.45769,116.30667,116.30667,152.96939,212.72307,234.58272,185.4724,212.71892,-132.51457,-0.092389069,-132.51407,30.754576,-76.048004,152.96927
1.2467999,-0.36409619,-0.43609974,-0.2271861,-108.57818,116.32198,116.32197,152.98537,211.89874,234.61414,185.63985,211.89455,-137.77269,-0.092692994,-137.77214,30.74745,-75.918716,152.98526
1.2469,-0.35675305,-0.43597674,-0.23851646,-108.69765,116.33727,116.33727,153.0014,210.87033,234.64555,185.80524,210.8661,-142.90984,-0.092996404,-142.90919,30.739466,-75.788139,153.0013
1.247,-0.34905779,-0.43585381,-0.24960984,-108.81607,116.35257,116.35256,153.01749,209.63841,234.67697,185.96858,209.63411,-147.92073,-0.093299277,-147.91985,30.730625,-75.656273,153.01738
1.2471,-0.3410179,-0.4357309,-0.26045525,-108.93346,116.36787,116.36787,153.03362,208.20375,234.70839,186.12988,208.1994,-152.80019,-0.093601629,-152.79918,30.72093,-75.523132,153.03351
1.2472,-0.33264139,-0.43560806,-0.27104202,-109.04982,116.38318,116.38317,153.0498,206.56731,234.73981,186.28914,206.56294,-157.54314,-0.093903445,-157.54208,30.710381,-75.388725,153.04968
1.2473,-0.32393658,-0.43548524,-0.28135973,-109.16514,116.39848,116.39848,153.06602,204.73027,234.77122,186.44637,204.72589,-162.14465,-0.094204716,-162.14354,30.69898,-75.253059,153.06592
1.2474,-0.3149122,-0.43536249,-0.29139823,-109.27941,116.4138,116.41379,153.08229,202.69403,234.80263,186.60156,202.68961,-166.59995,-0.094505444,-166.59868,30.686729,-75.116135,153.08218
1.2474999,-0.30557713,-0.43523976,-0.30114758,-109.39264,116.4291,116.42909,153.0986,200.46014,234.83405,186.75471,200.4557,-170.90434,-0.094805628,-170.90283,30.673628,-74.977974,153.0985
1.2476,-0.29594052,-0.4351171,-0.31059816,-109.50482,116.44441,116.4444,153.11496,198.03043,234.86546,186.90585,198.02596,-175.05331,-0.095105253,-175.05176,30.659681,-74.83857,153.11485
1.2477,-0.28601202,-0.43499449,-0.31974071,-109.61596,116.45972,116.45972,153.13136,195.40683,234.89688,187.05498,195.40233,-179.0425,-0.095404312,-179.04088,30.644888,-74.697929,153.13126
1.2478,-0.27580148,-0.43487194,-0.32856619,-109.72605,116.47504,116.47503,153.1478,192.59155,234.9283,187.20207,192.58704,-182.86765,-0.095702812,-182.86594,30.62925,-74.556076,153.14769
1.2479,-0.26531902,-0.43474945,-0.33706599,-109.83509,116.49036,116.49035,153.16429,189.58698,234.95972,187.34717,189.58246,-186.52469,-0.096000746,-186.5228,30.61277,-74.41301,153.16418
1.248,-0.25457498,-0.43462706,-0.34523165,-109.94308,116.50567,116.50566,153.18082,186.39566,234.99113,187.49023,186.39114,-190.00974,-0.096298099,-190.00769,30.595449,-74.26873,153.18071
