"Time","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.phi","loadInertiaQS.w","imc.stator.port_p.V_m.re","imc.stator.port_p.V_m.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.re","imc.airGap.V_msr.im","imc.airGap.V_mrr.re","imc.airGap.V_mrr.im","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia.phi","loadInertia.w"
0.49829999,1.5707964,77.487381,157.07964,-38.974144,22.526224,0.38972288,-0.2252515,45.013458,0.4509466,-0.0022217396,-2.235319e-05,0.43484133,0.0043562567,78.272774,157.07962
0.4984,1.5707964,77.50309,157.07964,-39.662479,21.290901,0.39660588,-0.21289885,45.013458,0.45094681,-0.0022217447,-2.2360817e-05,0.43484133,0.004356259,78.288483,157.07962
0.49849999,1.5707964,77.518799,157.07964,-40.311672,20.034567,0.40309751,-0.20033611,45.013458,0.45094702,-0.0022217503,-2.2368646e-05,0.43484133,0.0043562604,78.304192,157.07962
0.49860001,1.5707964,77.534508,157.07964,-40.921082,18.758461,0.40919131,-0.18757565,45.013458,0.45094717,-0.0022217559,-2.2376686e-05,0.43484133,0.0043562618,78.319893,157.07962
0.49869999,1.5707964,77.550217,157.07964,-41.490108,17.463842,0.41488129,-0.17463009,45.013458,0.45094737,-0.0022217622,-2.2384796e-05,0.43484133,0.0043562641,78.335602,157.07962
0.49880001,1.5707964,77.565926,157.07964,-42.018188,16.151989,0.42016184,-0.16151218,45.013458,0.45094755,-0.002221769,-2.2392891e-05,0.43484133,0.0043562655,78.351311,157.07962
0.4989,1.5707964,77.581627,157.07964,-42.504799,14.824195,0.42502773,-0.14823489,45.013458,0.45094773,-0.0022217762,-2.2401004e-05,0.43484133,0.0043562669,78.36702,157.07962
0.49900001,1.5707964,77.597336,157.07964,-42.949467,13.481772,0.42947417,-0.1348113,45.013458,0.45094794,-0.0022217834,-2.240906e-05,0.43484133,0.0043562693,78.382729,157.07962
0.4991,1.5707964,77.613045,157.07964,-43.351746,12.126045,0.43349677,-0.12125467,45.013458,0.45094806,-0.0022217901,-2.2416943e-05,0.43484133,0.0043562702,78.398438,157.07962
0.49919999,1.5707964,77.628754,157.07964,-43.711243,10.75835,0.43709156,-0.10757837,45.013458,0.4509483,-0.0022217976,-2.2424743e-05,0.43484133,0.0043562725,78.414146,157.07962
0.4993,1.5707964,77.644463,157.07964,-44.027599,9.3800383,0.44025502,-0.09379591,45.013458,0.45094848,-0.0022218053,-2.2432438e-05,0.43484133,0.0043562744,78.429855,157.07962
0.49939999,1.5707964,77.660172,157.07964,-44.30051,7.9924693,0.44298398,-0.07992088,45.013458,0.45094863,-0.0022218137,-2.2440045e-05,0.43484133,0.0043562753,78.445557,157.07962
0.49950001,1.5707964,77.67588,157.07964,-44.529701,6.597013,0.44527575,-0.065966986,45.013458,0.45094886,-0.0022218223,-2.2447559e-05,0.43484133,0.0043562776,78.461266,157.07962
0.49959999,1.5707964,77.691589,157.07964,-44.714943,5.1950459,0.44712812,-0.051947985,45.013458,0.45094901,-0.0022218307,-2.2455069e-05,0.43484133,0.004356279,78.476974,157.07962
0.49970001,1.5707964,77.707291,157.07964,-44.85606,3.7879522,0.44853923,-0.037877716,45.013458,0.45094919,-0.0022218395,-2.2462533e-05,0.43484133,0.0043562809,78.492683,157.07962
0.4998,1.5707964,77.723,157.07964,-44.952908,2.37712,0.44950765,-0.02377007,45.013458,0.4509494,-0.0022218488,-2.2469927e-05,0.43484133,0.0043562828,78.508392,157.07962
0.49990001,1.5707964,77.738708,157.07964,-45.005394,0.96394223,0.4500325,-0.0096389642,45.013458,0.45094952,-0.0022218558,-2.2463237e-05,0.43484133,0.0043562837,78.524101,157.07962
0.5,1.5707964,77.754417,157.07964,-45.013466,-0.45018664,0.45011321,0.004501652,45.013458,0.45094928,-0.0022218206,-2.2247557e-05,0.43484133,0.0043562837,78.53981,157.07962
0.5,1.5707964,77.754417,157.07964,-45.013466,-0.45018664,0.45011321,0.004501652,45.013458,0.45094928,-0.0022218206,-2.2247557e-05,0.43484133,0.0043562837,78.53981,157.07962
0.50010002,1.5707991,77.770126,157.05188,-44.977043,-1.8656131,0.44974971,0.018637797,45.013439,0.45281753,-0.0022028354,-0.001829409,0.43484133,0.0043562604,78.555511,157.05179
0.50019997,1.5708075,77.785828,157.02425,-44.89587,-3.2826543,0.44894236,0.032755569,45.013382,0.45840588,-0.002147035,-0.0072260662,0.43484136,0.0043562818,78.57122,157.02396
0.50029999,1.5708213,77.801529,156.99677,-44.769707,-4.6998396,0.44769204,0.046840981,45.013294,0.46767032,-0.0020541232,-0.016172731,0.43484142,0.0043563163,78.586922,156.99614
0.50040001,1.5708406,77.81723,156.96941,-44.598366,-6.1156859,0.44599989,0.060880125,45.013165,0.48057175,-0.0019223946,-0.028630139,0.43484151,0.0043563796,78.602615,156.96831
0.50050002,1.5708653,77.832924,156.94218,-44.381702,-7.528697,0.44386765,0.074859142,45.012997,0.49707323,-0.0017497673,-0.044559952,0.43484157,0.0043564984,78.618317,156.94049
0.50059998,1.5708956,77.848618,156.91508,-44.119625,-8.9373646,0.44129735,0.088764235,45.012779,0.51713818,-0.001533956,-0.063924797,0.43484166,0.0043566921,78.634003,156.91267
0.5007,1.5709312,77.864304,156.88814,-43.812099,-10.340169,0.43829155,0.10258167,45.012516,0.54073149,-0.0012726086,-0.086688176,0.43484172,0.0043569873,78.649696,156.88487
0.50080001,1.5709721,77.879997,156.8613,-43.459137,-11.735583,0.4348532,0.11629783,45.012199,0.5678196,-0.00096370262,-0.11281485,0.43484175,0.004357412,78.665382,156.85707
0.50089997,1.5710185,77.895676,156.83461,-43.060818,-13.122073,0.43098572,0.12989916,45.011829,0.59836638,-0.00060419564,-0.14226949,0.43484178,0.0043579703,78.681068,156.82927
0.50099999,1.5710701,77.911362,156.80804,-42.617268,-14.498096,0.42669293,0.14337219,45.011402,0.63233513,-0.00019081355,-0.17501728,0.43484178,0.0043586558,78.696747,156.80148
0.5011,1.5711271,77.92704,156.7816,-42.128666,-15.862108,0.4219791,0.15670364,45.010914,0.66969126,0.00028060126,-0.21102312,0.43484178,0.0043594856,78.712425,156.7737
0.50120002,1.5711893,77.942719,156.75529,-41.595253,-17.212566,0.4168489,0.16988033,45.010365,0.71040046,0.00081487687,-0.25025219,0.43484181,0.004360476,78.728104,156.74593
0.50129998,1.5712569,77.958389,156.72911,-41.017319,-18.547926,0.41130736,0.18288927,45.009739,0.75442696,0.0014174469,-0.29266983,0.43484181,0.0043616281,78.743774,156.71815
0.50139999,1.5713295,77.97406,156.70305,-40.395206,-19.866646,0.40536004,0.1957176,45.009041,0.80173761,0.002094168,-0.33824185,0.43484181,0.0043629645,78.759445,156.6904
0.50150001,1.5714074,77.989731,156.67712,-39.729328,-21.167192,0.39901274,0.20835267,45.008255,0.85229933,0.0028511903,-0.38693452,0.43484181,0.0043645017,78.775116,156.66266
0.50160003,1.5714905,78.005402,156.65132,-39.020138,-22.448036,0.39227179,0.220782,45.007381,0.90607828,0.0036950163,-0.43871459,0.43484181,0.0043662456,78.790779,156.63493
0.50169998,1.5715787,78.021065,156.62564,-38.26815,-23.707663,0.38514382,0.23299332,45.006413,0.96304274,0.0046323519,-0.49354947,0.43484181,0.0043682163,78.806442,156.60721
0.5018,1.5716721,78.03672,156.60008,-37.473938,-24.944561,0.37763587,0.24497455,45.005337,1.0231599,0.0056703766,-0.55140698,0.43484178,0.004370417,78.822098,156.57951
0.50190002,1.5717705,78.052383,156.57466,-36.638126,-26.157238,0.36975542,0.2567139,45.004147,1.0863981,0.0068166973,-0.61225563,0.43484175,0.0043728589,78.837761,156.55182
0.50199997,1.5718741,78.068039,156.54935,-35.761398,-27.344221,0.36151022,0.26819977,45.002834,1.1527268,0.0080794599,-0.67606431,0.43484172,0.0043755569,78.853409,156.52414
0.50209999,1.5719826,78.083694,156.52417,-34.84449,-28.504047,0.3529084,0.27942082,45.001396,1.2221158,0.0094670141,-0.74280238,0.43484169,0.0043785255,78.869064,156.49648
0.50220001,1.5720962,78.099342,156.4991,-33.888191,-29.635281,0.34395853,0.29036596,44.999817,1.2945354,0.010987793,-0.81243962,0.43484166,0.00438178,78.884712,156.46884
0.50230002,1.5722148,78.11499,156.47415,-32.893345,-30.736506,0.33466941,0.30102447,44.998093,1.369956,0.012650349,-0.88494617,0.4348416,0.0043853344,78.900352,156.44121
0.50239998,1.5723385,78.130638,156.44933,-31.860855,-31.806326,0.32505026,0.31138575,44.996208,1.4483484,0.014463425,-0.96029252,0.43484154,0.0043891999,78.916,156.4136
0.5025,1.572467,78.146278,156.42462,-30.791668,-32.84338,0.31511053,0.32143959,44.99416,1.5296841,0.016436104,-1.0384499,0.43484148,0.004393389,78.931641,156.386
0.50260001,1.5726005,78.161926,156.40004,-29.686787,-33.846325,0.30486012,0.33117613,44.991936,1.6139345,0.018577473,-1.1193899,0.43484139,0.0043979115,78.947273,156.35843
0.50269997,1.5727388,78.177559,156.37558,-28.547268,-34.813858,0.29430908,0.34058571,44.989525,1.7010721,0.020896731,-1.2030846,0.43484133,0.004402779,78.962914,156.33087
0.50279999,1.5728821,78.193199,156.35123,-27.374212,-35.744701,0.28346792,0.34965909,44.986919,1.7910696,0.023403544,-1.2895066,0.43484122,0.0044080024,78.978539,156.30334
0.5029,1.5730301,78.208832,156.327,-26.168772,-36.637611,0.2723473,0.35838726,44.984112,1.8839004,0.026108021,-1.378629,0.43484113,0.0044135922,78.994171,156.27583
0.50300002,1.5731831,78.224464,156.30289,-24.93215,-37.49139,0.26095822,0.36676168,44.981083,1.9795382,0.029020278,-1.4704255,0.43484101,0.0044195596,79.009796,156.24834
0.50309998,1.5733409,78.240089,156.27888,-23.66559,-38.304867,0.24931197,0.37477407,44.977829,2.0779576,0.032150604,-1.5648702,0.43484086,0.0044259173,79.025421,156.22087
0.50319999,1.5735034,78.255722,156.255,-22.370388,-39.076916,0.23742002,0.38241655,44.974339,2.1791337,0.035509426,-1.6619378,0.43484071,0.0044326764,79.041039,156.19342
0.50330001,1.5736707,78.271347,156.23123,-21.04788,-39.806454,0.22529416,0.38968158,44.970596,2.2830417,0.039107021,-1.7616036,0.43484056,0.004439848,79.056656,156.166
0.50340003,1.5738428,78.286964,156.20757,-19.699444,-40.492435,0.21294634,0.39656198,44.966599,2.3896577,0.042953882,-1.8638432,0.43484038,0.0044474425,79.072273,156.1386
0.50349998,1.5740196,78.302582,156.18404,-18.326502,-41.133865,0.20038879,0.40305099,44.962326,2.4989586,0.047060564,-1.9686331,0.4348402,0.0044554719,79.087891,156.11122
0.5036,1.574201,78.318199,156.1606,-16.930513,-41.729797,0.18763389,0.40914226,44.957775,2.6109209,0.051437616,-2.0759497,0.43483999,0.0044639446,79.1035,156.08386
0.50370002,1.5743872,78.333817,156.13728,-15.51298,-42.279331,0.17469425,0.41482973,44.95293,2.7255218,0.056095779,-2.18577,0.43483976,0.0044728722,79.119102,156.05655
0.50379997,1.5745779,78.349426,156.11407,-14.075437,-42.781609,0.16158268,0.42010784,44.947781,2.8427391,0.061045747,-2.2980714,0.43483952,0.0044822651,79.134705,156.02925
0.50389999,1.5747733,78.365044,156.09099,-12.619453,-43.23584,0.14831211,0.4249714,44.942314,2.9625509,0.066298284,-2.4128318,0.43483925,0.0044921329,79.150307,156.00197
0.50400001,1.5749733,78.380646,156.06799,-11.146634,-43.64127,0.13489565,0.42941561,44.936523,3.0849361,0.071864232,-2.5300295,0.43483895,0.0045024864,79.165909,155.97473
0.50410002,1.575178,78.396255,156.04512,-9.6586132,-43.997211,0.12134656,0.43343613,44.930393,3.2098742,0.077754445,-2.6496441,0.43483862,0.0045133359,79.181503,155.94751
0.50419998,1.5753871,78.411858,156.02235,-8.1570568,-44.303028,0.10767823,0.43702897,44.923912,3.3373449,0.083979785,-2.7716548,0.43483829,0.0045246915,79.197098,155.92032
0.5043,1.5756009,78.42746,155.99969,-6.6436548,-44.55814,0.093904153,0.44019064,44.917072,3.4673288,0.090551019,-2.8960416,0.43483791,0.0045365635,79.212692,155.89316
0.50440001,1.5758191,78.443054,155.97716,-5.1201258,-44.76202,0.080037937,0.44291806,44.909859,3.5998061,0.097478904,-3.0227849,0.43483752,0.0045489608,79.228279,155.86603
0.50449997,1.5760419,78.458656,155.95471,-3.5882094,-44.914215,0.066093273,0.44520852,44.902264,3.7347586,0.10477411,-3.1518657,0.43483707,0.0045618946,79.243858,155.83893
0.50459999,1.5762691,78.474251,155.93237,-2.0496688,-45.014313,0.052083943,0.44705981,44.894276,3.8721676,0.11244722,-3.2832651,0.43483663,0.0045753736,79.259445,155.81186
0.50470001,1.5765008,78.489838,155.91016,-0.50628459,-45.061981,0.038023774,0.44847012,44.88588,4.0120153,0.12050879,-3.416965,0.43483615,0.0045894077,79.275024,155.78482
0.50480002,1.5767369,78.505432,155.88803,1.0401444,-45.056934,0.023926647,0.44943807,44.877068,4.1542845,0.12896924,-3.5529475,0.43483561,0.0046040062,79.290604,155.75781
0.50489998,1.5769774,78.521019,155.86601,2.5878053,-44.998959,0.0098064886,0.44996274,44.867828,4.2989573,0.13783896,-3.6911952,0.43483505,0.0046191798,79.306175,155.73083
0.505,1.5772223,78.536606,155.8441,4.134872,-44.887901,-0.0043227617,0.45004368,44.85815,4.4460182,0.14712822,-3.8316913,0.43483445,0.0046349359,79.321747,155.7039
0.50510001,1.5774716,78.552185,155.8223,5.6795082,-44.723671,-0.018447155,0.44968075,44.848022,4.5954499,0.15684716,-3.9744186,0.43483379,0.0046512862,79.337318,155.67699
0.50520003,1.5777253,78.567764,155.80058,7.2198706,-44.506241,-0.032552749,0.44887441,44.837437,4.7472382,0.16700581,-4.1193619,0.43483314,0.0046682386,79.352882,155.65012
0.50529999,1.5779833,78.583344,155.77899,8.7541075,-44.235661,-0.046625618,0.44762546,44.826382,4.9013662,0.177614,-4.2665048,0.43483239,0.0046858033,79.368446,155.62328
0.5054,1.5782455,78.598923,155.75749,10.280368,-43.912025,-0.060651869,0.44593519,44.814846,5.0578198,0.18868145,-4.415832,0.43483162,0.0047039883,79.38401,155.59647
0.50550002,1.5785121,78.614502,155.73608,11.796795,-43.535515,-0.074617662,0.44380525,44.802818,5.2165847,0.20021771,-4.5673294,0.43483081,0.0047228043,79.399567,155.5697
0.50559998,1.5787829,78.630074,155.7148,13.301538,-43.106365,-0.088509209,0.44123778,44.790295,5.377646,0.2122321,-4.7209811,0.43482995,0.0047422587,79.415123,155.54297
0.50569999,1.5790581,78.645638,155.6936,14.792745,-42.624878,-0.10231281,0.43823537,44.777256,5.5409904,0.22473384,-4.8767734,0.43482903,0.0047623613,79.430672,155.51628
0.50580001,1.5793374,78.661209,155.6725,16.268574,-42.091423,-0.11601484,0.43480098,44.763702,5.706604,0.23773195,-5.0346928,0.43482804,0.0047831205,79.446228,155.48961
0.50590003,1.5796208,78.676773,155.6515,17.727192,-41.506439,-0.12960178,0.43093809,44.749619,5.874474,0.25123525,-5.1947255,0.43482703,0.004804546,79.461769,155.463
0.50599998,1.5799086,78.692337,155.63062,19.166773,-40.870426,-0.14306022,0.42665049,44.734997,6.0445881,0.26525235,-5.3568578,0.43482593,0.0048266458,79.477318,155.4364
0.5061,1.5802004,78.707901,155.60982,20.585508,-40.183952,-0.15637688,0.42194244,44.71983,6.2169328,0.27979165,-5.5210776,0.43482479,0.0048494297,79.492859,155.40987
0.50620002,1.5804965,78.723465,155.58911,21.981602,-39.447655,-0.16953865,0.41681865,44.704105,6.3914971,0.29486135,-5.6873717,0.43482357,0.0048729056,79.5084,155.38336
0.50629997,1.5807967,78.739021,155.56851,23.353279,-38.662224,-0.18253252,0.41128421,44.687817,6.5682683,0.31046936,-5.8557286,0.43482232,0.0048970827,79.523933,155.35689
0.50639999,1.5811009,78.754578,155.548,24.698782,-37.828426,-0.1953457,0.40534458,44.670956,6.7472353,0.32662341,-6.0261354,0.43482098,0.0049219686,79.539474,155.33046
0.50650001,1.5814093,78.770126,155.5276,26.016378,-36.947086,-0.20796552,0.39900568,44.653519,6.9283872,0.34333098,-6.1985812,0.43481958,0.0049475734,79.555,155.30408
0.50660002,1.5817218,78.785683,155.50729,27.304361,-36.019096,-0.22037958,0.39227381,44.63549,7.1117129,0.36059928,-6.3730545,0.43481809,0.0049739042,79.570534,155.27773
0.50669998,1.5820383,78.801231,155.48708,28.56105,-35.045403,-0.23257563,0.38515562,44.616867,7.2972016,0.37843528,-6.5495434,0.43481654,0.0050009703,79.58606,155.25142
0.5068,1.5823587,78.81678,155.46696,29.784796,-34.027023,-0.24454162,0.37765816,44.597641,7.4848428,0.39684576,-6.7280378,0.4348149,0.0050287796,79.601585,155.22516
0.50690001,1.5826833,78.832321,155.44693,30.973976,-32.965034,-0.25626579,0.36978886,44.577805,7.6746268,0.41583714,-6.9085274,0.4348132,0.005057341,79.617104,155.19894
0.50700003,1.5830119,78.84787,155.427,32.127014,-31.860561,-0.26773655,0.36155555,44.557354,7.8665428,0.43541563,-7.0910006,0.43481141,0.0050866618,79.632622,155.17276
0.50709999,1.5833443,78.863411,155.40717,33.242355,-30.714802,-0.27894264,0.35296637,44.536282,8.0605822,0.45558712,-7.2754483,0.43480954,0.0051167519,79.64814,155.14662
0.5072,1.5836809,78.878952,155.38742,34.318497,-29.529005,-0.289873,0.34402981,44.51458,8.2567348,0.47635728,-7.4618597,0.4348076,0.0051476182,79.663651,155.12053
0.50730002,1.5840212,78.894485,155.36777,35.353973,-28.304474,-0.30051687,0.33475477,44.492241,8.4549923,0.49773151,-7.6502256,0.43480554,0.0051792702,79.679161,155.09448
0.50739998,1.5843656,78.910027,155.34821,36.347355,-27.042568,-0.31086376,0.32515037,44.469265,8.655344,0.51971483,-7.8405361,0.4348034,0.0052117142,79.694672,155.06848
0.50749999,1.5847138,78.92556,155.32874,37.297264,-25.744703,-0.32090351,0.31522614,44.445644,8.8577824,0.54231209,-8.0327826,0.43480119,0.0052449605,79.710175,155.04253
0.50760001,1.585066,78.941086,155.30936,38.202374,-24.412342,-0.33062619,0.30499193,44.421375,9.0622988,0.5655278,-8.2269545,0.43479887,0.0052790153,79.725677,155.01662
0.50770003,1.5854219,78.956619,155.29007,39.061394,-23.046999,-0.34002224,0.29445782,44.396446,9.2688837,0.5893662,-8.4230433,0.43479642,0.0053138877,79.74118,154.99075
0.50779998,1.5857817,78.972145,155.27087,39.8731,-21.65024,-0.34908244,0.28363428,44.370861,9.4775286,0.61383116,-8.6210403,0.43479392,0.0053495853,79.756676,154.96494
0.5079,1.5861454,78.987671,155.25177,40.636307,-20.223671,-0.35779786,0.27253199,44.344612,9.6882257,0.63892639,-8.8209372,0.43479127,0.0053861164,79.772171,154.93916
0.50800002,1.5865128,79.003197,155.23276,41.349895,-18.768951,-0.36615995,0.26116195,44.317699,9.9009676,0.66465521,-9.0227232,0.43478855,0.0054234886,79.787666,154.91344
0.50809997,1.5868841,79.018723,155.21384,42.012798,-17.287777,-0.37416044,0.2495354,44.290112,10.115745,0.69102067,-9.2263927,0.43478569,0.0054617105,79.803154,154.88776
0.50819999,1.5872592,79.034241,155.19499,42.624001,-15.781886,-0.3817915,0.23766382,44.261852,10.33255,0.71802551,-9.4319344,0.43478274,0.0055007883,79.818642,154.86214
0.50830001,1.587638,79.049759,155.17624,43.182552,-14.253059,-0.38904566,0.22555898,44.232918,10.551375,0.74567223,-9.6393423,0.43477967,0.0055407323,79.834129,154.83655
0.50840002,1.5880206,79.065277,155.15758,43.687569,-12.70311,-0.39591575,0.21323283,44.203304,10.772214,0.77396297,-9.8486061,0.43477648,0.005581548,79.849609,154.81102
0.50849998,1.5884068,79.080788,155.13899,44.138218,-11.133889,-0.40239501,0.20069756,44.173008,10.995056,0.8028996,-10.059719,0.43477318,0.0056232442,79.865089,154.78554
0.5086,1.5887967,79.096306,155.12051,44.533745,-9.5472813,-0.40847713,0.18796556,44.142029,11.219895,0.83248371,-10.272673,0.43476975,0.0056658285,79.880569,154.7601
0.50870001,1.5891905,79.111816,155.1021,44.873444,-7.9451971,-0.41415614,0.17504941,44.110367,11.446725,0.86271662,-10.487458,0.4347662,0.0057093091,79.896042,154.73473
0.50880003,1.5895878,79.127327,155.08379,45.156685,-6.3295808,-0.41942644,0.1619619,44.078018,11.675535,0.89359921,-10.704068,0.43476251,0.0057536927,79.911514,154.7094
0.50889999,1.5899888,79.14283,155.06555,45.382912,-4.7023997,-0.42428288,0.14871593,44.044983,11.90632,0.92513227,-10.922494,0.43475869,0.0057989876,79.926987,154.68411
0.509,1.5903934,79.158333,155.04741,45.55162,-3.065645,-0.42872071,0.1353246,44.011261,12.139071,0.95731622,-11.142728,0.43475476,0.0058452007,79.942451,154.65889
0.50910002,1.5908017,79.173843,155.02934,45.662388,-1.4213291,-0.43273559,0.12180115,43.976852,12.373781,0.99015117,-11.364761,0.43475068,0.0058923406,79.957916,154.63371
0.50919998,1.5912135,79.189339,155.01135,45.714863,0.22851601,-0.43632364,0.10815894,43.941753,12.610444,1.0236369,-11.588587,0.43474644,0.005940414,79.973373,154.6086
0.50929999,1.5916289,79.204842,154.99347,45.708759,1.8818432,-0.43948129,0.094411425,43.905968,12.84905,1.057773,-11.814197,0.43474209,0.0059894286,79.988838,154.58353
0.50940001,1.5920479,79.220345,154.97565,45.643864,3.5365911,-0.44220549,0.080572203,43.869492,13.089592,1.0925589,-12.041582,0.43473759,0.0060393917,80.004295,154.55852
0.50950003,1.5924705,79.23584,154.95792,45.520039,5.1906872,-0.44449362,0.066654935,43.832333,13.332063,1.1279933,-12.270736,0.43473291,0.0060903113,80.019745,154.53355
0.50959998,1.5928967,79.251335,154.94026,45.337219,6.8420501,-0.44634345,0.052673362,43.794487,13.576455,1.1640754,-12.501648,0.43472812,0.0061421944,80.035202,154.50865
0.5097,1.5933263,79.266823,154.9227,45.095409,8.4885931,-0.44775319,0.038641293,43.755955,13.822761,1.2008033,-12.734312,0.43472317,0.0061950488,80.050652,154.4838
0.50980002,1.5937594,79.282318,154.90521,44.794697,10.128226,-0.4487215,0.024572575,43.71674,14.070972,1.2381753,-12.968719,0.43471804,0.0062488811,80.066093,154.459
0.50989997,1.5941961,79.297806,154.88782,44.43523,11.758857,-0.44924748,0.010481102,43.676846,14.321081,1.2761892,-13.204863,0.43471277,0.0063036997,80.081543,154.43425
0.50999999,1.5946362,79.313293,154.87048,44.017242,13.378397,-0.44933063,-0.0036192196,43.636272,14.573081,1.3148428,-13.442731,0.43470734,0.0063595101,80.096985,154.40956
