"Time","vC[2]","iL[1]","iL[2]","vC[3]","vC[1]","iL[3]"
0.34760001,0.64776897,0.64776897,0.64776897,0.64776897,0.64776897,0.64776897
0.34779999,0.64657682,0.64657682,0.64657682,0.64657682,0.64657682,0.64657682
0.34799999,0.64538687,0.64538687,0.64538687,0.64538687,0.64538687,0.64538687
0.34819999,0.64419913,0.64419913,0.64419913,0.64419913,0.64419913,0.64419913
0.3484,0.64301354,0.64301354,0.64301354,0.64301354,0.64301354,0.64301354
0.3486,0.64183015,0.64183015,0.64183015,0.64183015,0.64183015,0.64183015
0.3488,0.64064896,0.64064896,0.64064896,0.64064896,0.64064896,0.64064896
0.34900001,0.63946992,0.63946992,0.63946992,0.63946992,0.63946992,0.63946992
0.34920001,0.63829309,0.63829309,0.63829309,0.63829309,0.63829309,0.63829309
0.34940001,0.6371184,0.6371184,0.6371184,0.6371184,0.6371184,0.6371184
0.34959999,0.63594586,0.63594586,0.63594586,0.63594586,0.63594586,0.63594586
0.34979999,0.63477546,0.63477546,0.63477546,0.63477546,0.63477546,0.63477546
0.34999999,0.63360727,0.63360727,0.63360727,0.63360727,0.63360727,0.63360727
0.3502,0.63244116,0.63244116,0.63244116,0.63244116,0.63244116,0.63244116
0.3504,0.63127726,0.63127726,0.63127726,0.63127726,0.63127726,0.63127726
0.3506,0.63011545,0.63011545,0.63011545,0.63011545,0.63011545,0.63011545
0.35080001,0.62895578,0.62895578,0.62895578,0.62895578,0.62895578,0.62895578
0.35100001,0.62779832,0.62779832,0.62779832,0.62779832,0.62779832,0.62779832
0.35120001,0.62664288,0.62664288,0.62664288,0.62664288,0.62664288,0.62664288
0.35139999,0.62548965,0.62548965,0.62548965,0.62548965,0.62548965,0.62548965
0.35159999,0.62433851,0.62433851,0.62433851,0.62433851,0.62433851,0.62433851
0.35179999,0.62318951,0.62318951,0.62318951,0.62318951,0.62318951,0.62318951
0.352,0.6220426,0.6220426,0.6220426,0.6220426,0.6220426,0.6220426
0.3522,0.62089783,0.62089783,0.62089783,0.62089783,0.62089783,0.62089783
0.3524,0.61975515,0.61975515,0.61975515,0.61975515,0.61975515,0.61975515
0.35260001,0.61861455,0.61861455,0.61861455,0.61861455,0.61861455,0.61861455
0.35280001,0.61747605,0.61747605,0.61747605,0.61747605,0.61747605,0.61747605
0.35299999,0.61633968,0.61633968,0.61633968,0.61633968,0.61633968,0.61633968
0.35319999,0.61520541,0.61520541,0.61520541,0.61520541,0.61520541,0.61520541
0.35339999,0.61407316,0.61407316,0.61407316,0.61407316,0.61407316,0.61407316
0.3536,0.61294305,0.61294305,0.61294305,0.61294305,0.61294305,0.61294305
0.3538,0.61181504,0.61181504,0.61181504,0.61181504,0.61181504,0.61181504
0.354,0.61068904,0.61068904,0.61068904,0.61068904,0.61068904,0.61068904
0.35420001,0.60956514,0.60956514,0.60956514,0.60956514,0.60956514,0.60956514
0.35440001,0.60844332,0.60844332,0.60844332,0.60844332,0.60844332,0.60844332
0.35460001,0.60732359,0.60732359,0.60732359,0.60732359,0.60732359,0.60732359
0.35479999,0.60620588,0.60620588,0.60620588,0.60620588,0.60620588,0.60620588
0.35499999,0.6050902,0.6050902,0.6050902,0.6050902,0.6050902,0.6050902
0.35519999,0.60397661,0.60397661,0.60397661,0.60397661,0.60397661,0.60397661
0.3554,0.6028651,0.6028651,0.6028651,0.6028651,0.6028651,0.6028651
0.3556,0.60175556,0.60175556,0.60175556,0.60175556,0.60175556,0.60175556
0.3558,0.60064811,0.60064811,0.60064811,0.60064811,0.60064811,0.60064811
0.35600001,0.59954274,0.59954274,0.59954274,0.59954274,0.59954274,0.59954274
0.35620001,0.59843934,0.59843934,0.59843934,0.59843934,0.59843934,0.59843934
0.35640001,0.59733796,0.59733796,0.59733796,0.59733796,0.59733796,0.59733796
0.35659999,0.59623867,0.59623867,0.59623867,0.59623867,0.59623867,0.59623867
0.35679999,0.59514135,0.59514135,0.59514135,0.59514135,0.59514135,0.59514135
0.35699999,0.59404606,0.59404606,0.59404606,0.59404606,0.59404606,0.59404606
0.3572,0.59295279,0.59295279,0.59295279,0.59295279,0.59295279,0.59295279
0.3574,0.59186155,0.59186155,0.59186155,0.59186155,0.59186155,0.59186155
0.3576,0.59077233,0.59077233,0.59077233,0.59077233,0.59077233,0.59077233
0.35780001,0.58968508,0.58968508,0.58968508,0.58968508,0.58968508,0.58968508
0.35800001,0.5885998,0.5885998,0.5885998,0.5885998,0.5885998,0.5885998
0.35820001,0.58751661,0.58751661,0.58751661,0.58751661,0.58751661,0.58751661
0.35839999,0.58643532,0.58643532,0.58643532,0.58643532,0.58643532,0.58643532
0.35859999,0.58535606,0.58535606,0.58535606,0.58535606,0.58535606,0.58535606
0.35879999,0.58427882,0.58427882,0.58427882,0.58427882,0.58427882,0.58427882
0.359,0.58320349,0.58320349,0.58320349,0.58320349,0.58320349,0.58320349
0.3592,0.58213019,0.58213019,0.58213019,0.58213019,0.58213019,0.58213019
0.3594,0.58105886,0.58105886,0.58105886,0.58105886,0.58105886,0.58105886
0.35960001,0.57998949,0.57998949,0.57998949,0.57998949,0.57998949,0.57998949
0.35980001,0.57892209,0.57892209,0.57892209,0.57892209,0.57892209,0.57892209
0.36000001,0.57785666,0.57785666,0.57785666,0.57785666,0.57785666,0.57785666
0.36019999,0.57679319,0.57679319,0.57679319,0.57679319,0.57679319,0.57679319
0.36039999,0.57573169,0.57573169,0.57573169,0.57573169,0.57573169,0.57573169
0.36059999,0.5746721,0.5746721,0.5746721,0.5746721,0.5746721,0.5746721
0.3608,0.57361454,0.57361454,0.57361454,0.57361454,0.57361454,0.57361454
0.361,0.57255882,0.57255882,0.57255882,0.57255882,0.57255882,0.57255882
0.3612,0.57150513,0.57150513,0.57150513,0.57150513,0.57150513,0.57150513
0.36140001,0.57045335,0.57045335,0.57045335,0.57045335,0.57045335,0.57045335
0.36160001,0.56940347,0.56940347,0.56940347,0.56940347,0.56940347,0.56940347
0.36179999,0.56835556,0.56835556,0.56835556,0.56835556,0.56835556,0.56835556
0.36199999,0.56730962,0.56730962,0.56730962,0.56730962,0.56730962,0.56730962
0.36219999,0.56626552,0.56626552,0.56626552,0.56626552,0.56626552,0.56626552
0.3624,0.5652234,0.5652234,0.5652234,0.5652234,0.5652234,0.5652234
0.3626,0.56418318,0.56418318,0.56418318,0.56418318,0.56418318,0.56418318
0.3628,0.56314486,0.56314486,0.56314486,0.56314486,0.56314486,0.56314486
0.36300001,0.56210846,0.56210846,0.56210846,0.56210846,0.56210846,0.56210846
0.36320001,0.56107396,0.56107396,0.56107396,0.56107396,0.56107396,0.56107396
0.36340001,0.56004143,0.56004143,0.56004143,0.56004143,0.56004143,0.56004143
0.36359999,0.55901068,0.55901068,0.55901068,0.55901068,0.55901068,0.55901068
0.36379999,0.55798191,0.55798191,0.55798191,0.55798191,0.55798191,0.55798191
0.36399999,0.55695504,0.55695504,0.55695504,0.55695504,0.55695504,0.55695504
0.3642,0.55593002,0.55593002,0.55593002,0.55593002,0.55593002,0.55593002
0.3644,0.5549069,0.5549069,0.5549069,0.5549069,0.5549069,0.5549069
0.3646,0.5538857,0.5538857,0.5538857,0.5538857,0.5538857,0.5538857
0.36480001,0.55286634,0.55286634,0.55286634,0.55286634,0.55286634,0.55286634
0.36500001,0.55184883,0.55184883,0.55184883,0.55184883,0.55184883,0.55184883
0.36520001,0.55083323,0.55083323,0.55083323,0.55083323,0.55083323,0.55083323
0.36539999,0.54981947,0.54981947,0.54981947,0.54981947,0.54981947,0.54981947
0.36559999,0.54880762,0.54880762,0.54880762,0.54880762,0.54880762,0.54880762
0.36579999,0.54779762,0.54779762,0.54779762,0.54779762,0.54779762,0.54779762
0.366,0.54678947,0.54678947,0.54678947,0.54678947,0.54678947,0.54678947
0.3662,0.54578316,0.54578316,0.54578316,0.54578316,0.54578316,0.54578316
0.3664,0.5447787,0.5447787,0.5447787,0.5447787,0.5447787,0.5447787
0.36660001,0.54377609,0.54377609,0.54377609,0.54377609,0.54377609,0.54377609
0.36680001,0.54277539,0.54277539,0.54277539,0.54277539,0.54277539,0.54277539
0.36700001,0.54177648,0.54177648,0.54177648,0.54177648,0.54177648,0.54177648
0.36719999,0.54077941,0.54077941,0.54077941,0.54077941,0.54077941,0.54077941
0.36739999,0.53978413,0.53978413,0.53978413,0.53978413,0.53978413,0.53978413
0.36759999,0.53879076,0.53879076,0.53879076,0.53879076,0.53879076,0.53879076
0.3678,0.53779918,0.53779918,0.53779918,0.53779918,0.53779918,0.53779918
0.368,0.53680944,0.53680944,0.53680944,0.53680944,0.53680944,0.53680944
0.3682,0.5358215,0.5358215,0.5358215,0.5358215,0.5358215,0.5358215
0.36840001,0.5348354,0.5348354,0.5348354,0.5348354,0.5348354,0.5348354
0.36860001,0.53385109,0.53385109,0.53385109,0.53385109,0.53385109,0.53385109
0.36880001,0.53286862,0.53286862,0.53286862,0.53286862,0.53286862,0.53286862
0.36899999,0.53188795,0.53188795,0.53188795,0.53188795,0.53188795,0.53188795
0.36919999,0.53090906,0.53090906,0.53090906,0.53090906,0.53090906,0.53090906
0.36939999,0.52993196,0.52993196,0.52993196,0.52993196,0.52993196,0.52993196
0.3696,0.52895671,0.52895671,0.52895671,0.52895671,0.52895671,0.52895671
0.3698,0.52798325,0.52798325,0.52798325,0.52798325,0.52798325,0.52798325
0.37,0.52701157,0.52701157,0.52701157,0.52701157,0.52701157,0.52701157
0.37020001,0.52604163,0.52604163,0.52604163,0.52604163,0.52604163,0.52604163
0.37040001,0.52507353,0.52507353,0.52507353,0.52507353,0.52507353,0.52507353
0.37059999,0.52410722,0.52410722,0.52410722,0.52410722,0.52410722,0.52410722
0.37079999,0.52314264,0.52314264,0.52314264,0.52314264,0.52314264,0.52314264
0.37099999,0.5221799,0.5221799,0.5221799,0.5221799,0.5221799,0.5221799
0.3712,0.5212189,0.5212189,0.5212189,0.5212189,0.5212189,0.5212189
0.3714,0.52025962,0.52025962,0.52025962,0.52025962,0.52025962,0.52025962
0.3716,0.51930219,0.51930219,0.51930219,0.51930219,0.51930219,0.51930219
0.37180001,0.51834643,0.51834643,0.51834643,0.51834643,0.51834643,0.51834643
0.37200001,0.51739252,0.51739252,0.51739252,0.51739252,0.51739252,0.51739252
0.37220001,0.51644033,0.51644033,0.51644033,0.51644033,0.51644033,0.51644033
0.37239999,0.51548988,0.51548988,0.51548988,0.51548988,0.51548988,0.51548988
0.37259999,0.51454115,0.51454115,0.51454115,0.51454115,0.51454115,0.51454115
0.37279999,0.51359421,0.51359421,0.51359421,0.51359421,0.51359421,0.51359421
0.373,0.512649,0.512649,0.512649,0.512649,0.512649,0.512649
0.3732,0.51170558,0.51170558,0.51170558,0.51170558,0.51170558,0.51170558
0.3734,0.51076382,0.51076382,0.51076382,0.51076382,0.51076382,0.51076382
0.37360001,0.50982386,0.50982386,0.50982386,0.50982386,0.50982386,0.50982386
0.37380001,0.50888556,0.50888556,0.50888556,0.50888556,0.50888556,0.50888556
0.37400001,0.50794905,0.50794905,0.50794905,0.50794905,0.50794905,0.50794905
0.37419999,0.50701421,0.50701421,0.50701421,0.50701421,0.50701421,0.50701421
0.37439999,0.5060811,0.5060811,0.5060811,0.5060811,0.5060811,0.5060811
0.37459999,0.50514972,0.50514972,0.50514972,0.50514972,0.50514972,0.50514972
0.3748,0.50422007,0.50422007,0.50422007,0.50422007,0.50422007,0.50422007
0.375,0.50329214,0.50329214,0.50329214,0.50329214,0.50329214,0.50329214
0.3752,0.50236589,0.50236589,0.50236589,0.50236589,0.50236589,0.50236589
0.37540001,0.50144136,0.50144136,0.50144136,0.50144136,0.50144136,0.50144136
0.37560001,0.5005185,0.5005185,0.5005185,0.5005185,0.5005185,0.5005185
0.37580001,0.49959737,0.49959737,0.49959737,0.49959737,0.49959737,0.49959737
0.37599999,0.49867791,0.49867791,0.49867791,0.49867791,0.49867791,0.49867791
0.37619999,0.49776015,0.49776015,0.49776015,0.49776015,0.49776015,0.49776015
0.37639999,0.49684408,0.49684408,0.49684408,0.49684408,0.49684408,0.49684408
0.3766,0.49592972,0.49592972,0.49592972,0.49592972,0.49592972,0.49592972
0.3768,0.49501702,0.49501702,0.49501702,0.49501702,0.49501702,0.49501702
0.377,0.49410599,0.49410599,0.49410599,0.49410599,0.49410599,0.49410599
0.37720001,0.49319667,0.49319667,0.49319667,0.49319667,0.49319667,0.49319667
0.37740001,0.49228901,0.49228901,0.49228901,0.49228901,0.49228901,0.49228901
0.37760001,0.49138302,0.49138302,0.49138302,0.49138302,0.49138302,0.49138302
0.37779999,0.49047866,0.49047866,0.49047866,0.49047866,0.49047866,0.49047866
0.37799999,0.48957601,0.48957601,0.48957601,0.48957601,0.48957601,0.48957601
0.37819999,0.488675,0.488675,0.488675,0.488675,0.488675,0.488675
0.3784,0.48777565,0.48777565,0.48777565,0.48777565,0.48777565,0.48777565
0.3786,0.48687798,0.48687798,0.48687798,0.48687798,0.48687798,0.48687798
0.3788,0.48598194,0.48598194,0.48598194,0.48598194,0.48598194,0.48598194
0.37900001,0.48508754,0.48508754,0.48508754,0.48508754,0.48508754,0.48508754
0.37920001,0.48419482,0.48419482,0.48419482,0.48419482,0.48419482,0.48419482
0.37940001,0.48330373,0.48330373,0.48330373,0.48330373,0.48330373,0.48330373
0.37959999,0.48241425,0.48241425,0.48241425,0.48241425,0.48241425,0.48241425
0.37979999,0.48152643,0.48152643,0.48152643,0.48152643,0.48152643,0.48152643
0.38,0.48064023,0.48064023,0.48064023,0.48064023,0.48064023,0.48064023
0.3802,0.4797557,0.4797557,0.4797557,0.4797557,0.4797557,0.4797557
0.3804,0.47887275,0.47887275,0.47887275,0.47887275,0.47887275,0.47887275
0.38060001,0.47799146,0.47799146,0.47799146,0.47799146,0.47799146,0.47799146
0.38080001,0.47711176,0.47711176,0.47711176,0.47711176,0.47711176,0.47711176
0.38100001,0.47623372,0.47623372,0.47623372,0.47623372,0.47623372,0.47623372
0.38119999,0.47535726,0.47535726,0.47535726,0.47535726,0.47535726,0.47535726
0.38139999,0.47448242,0.47448242,0.47448242,0.47448242,0.47448242,0.47448242
0.38159999,0.47360921,0.47360921,0.47360921,0.47360921,0.47360921,0.47360921
0.3818,0.47273758,0.47273758,0.47273758,0.47273758,0.47273758,0.47273758
0.382,0.47186756,0.47186756,0.47186756,0.47186756,0.47186756,0.47186756
0.3822,0.47099915,0.47099915,0.47099915,0.47099915,0.47099915,0.47099915
0.38240001,0.47013235,0.47013235,0.47013235,0.47013235,0.47013235,0.47013235
0.38260001,0.46926713,0.46926713,0.46926713,0.46926713,0.46926713,0.46926713
0.38280001,0.46840349,0.46840349,0.46840349,0.46840349,0.46840349,0.46840349
0.38299999,0.46754146,0.46754146,0.46754146,0.46754146,0.46754146,0.46754146
0.38319999,0.466681,0.466681,0.466681,0.466681,0.466681,0.466681
0.38339999,0.46582216,0.46582216,0.46582216,0.46582216,0.46582216,0.46582216
0.3836,0.46496487,0.46496487,0.46496487,0.46496487,0.46496487,0.46496487
0.3838,0.46410915,0.46410915,0.46410915,0.46410915,0.46410915,0.46410915
0.384,0.46325502,0.46325502,0.46325502,0.46325502,0.46325502,0.46325502
0.38420001,0.46240246,0.46240246,0.46240246,0.46240246,0.46240246,0.46240246
0.38440001,0.46155146,0.46155146,0.46155146,0.46155146,0.46155146,0.46155146
0.38460001,0.46070203,0.46070203,0.46070203,0.46070203,0.46070203,0.46070203
0.38479999,0.45985419,0.45985419,0.45985419,0.45985419,0.45985419,0.45985419
0.38499999,0.45900786,0.45900786,0.45900786,0.45900786,0.45900786,0.45900786
0.38519999,0.45816311,0.45816311,0.45816311,0.45816311,0.45816311,0.45816311
0.3854,0.45731995,0.45731995,0.45731995,0.45731995,0.45731995,0.45731995
0.3856,0.4564783,0.4564783,0.4564783,0.4564783,0.4564783,0.4564783
0.3858,0.4556382,0.4556382,0.4556382,0.4556382,0.4556382,0.4556382
0.38600001,0.45479965,0.45479965,0.45479965,0.45479965,0.45479965,0.45479965
0.38620001,0.45396265,0.45396265,0.45396265,0.45396265,0.45396265,0.45396265
0.38640001,0.45312721,0.45312721,0.45312721,0.45312721,0.45312721,0.45312721
0.38659999,0.45229328,0.45229328,0.45229328,0.45229328,0.45229328,0.45229328
0.38679999,0.4514609,0.4514609,0.4514609,0.4514609,0.4514609,0.4514609
0.38699999,0.45063004,0.45063004,0.45063004,0.45063004,0.45063004,0.45063004
0.3872,0.4498007,0.4498007,0.4498007,0.4498007,0.4498007,0.4498007
0.3874,0.44897291,0.44897291,0.44897291,0.44897291,0.44897291,0.44897291
0.3876,0.44814664,0.44814664,0.44814664,0.44814664,0.44814664,0.44814664
0.38780001,0.44732186,0.44732186,0.44732186,0.44732186,0.44732186,0.44732186
0.38800001,0.44649863,0.44649863,0.44649863,0.44649863,0.44649863,0.44649863
0.38820001,0.44567689,0.44567689,0.44567689,0.44567689,0.44567689,0.44567689
0.38839999,0.4448567,0.4448567,0.4448567,0.4448567,0.4448567,0.4448567
0.38859999,0.444038,0.444038,0.444038,0.444038,0.444038,0.444038
0.3888,0.44322079,0.44322079,0.44322079,0.44322079,0.44322079,0.44322079
0.389,0.4424051,0.4424051,0.4424051,0.4424051,0.4424051,0.4424051
0.3892,0.44159091,0.44159091,0.44159091,0.44159091,0.44159091,0.44159091
0.38940001,0.44077823,0.44077823,0.44077823,0.44077823,0.44077823,0.44077823
0.38960001,0.43996704,0.43996704,0.43996704,0.43996704,0.43996704,0.43996704
0.38980001,0.43915734,0.43915734,0.43915734,0.43915734,0.43915734,0.43915734
0.38999999,0.4383491,0.4383491,0.4383491,0.4383491,0.4383491,0.4383491
0.39019999,0.43754238,0.43754238,0.43754238,0.43754238,0.43754238,0.43754238
0.39039999,0.43673715,0.43673715,0.43673715,0.43673715,0.43673715,0.43673715
0.3906,0.43593338,0.43593338,0.43593338,0.43593338,0.43593338,0.43593338
0.3908,0.4351311,0.4351311,0.4351311,0.4351311,0.4351311,0.4351311
0.391,0.43433031,0.43433031,0.43433031,0.43433031,0.43433031,0.43433031
0.39120001,0.43353099,0.43353099,0.43353099,0.43353099,0.43353099,0.43353099
0.39140001,0.43273312,0.43273312,0.43273312,0.43273312,0.43273312,0.43273312
0.39160001,0.43193671,0.43193671,0.43193671,0.43193671,0.43193671,0.43193671
0.39179999,0.43114179,0.43114179,0.43114179,0.43114179,0.43114179,0.43114179
0.39199999,0.43034834,0.43034834,0.43034834,0.43034834,0.43034834,0.43034834
0.39219999,0.42955634,0.42955634,0.42955634,0.42955634,0.42955634,0.42955634
0.3924,0.4287658,0.4287658,0.4287658,0.4287658,0.4287658,0.4287658
0.3926,0.4279767,0.4279767,0.4279767,0.4279767,0.4279767,0.4279767
0.3928,0.42718908,0.42718908,0.42718908,0.42718908,0.42718908,0.42718908
0.39300001,0.4264029,0.4264029,0.4264029,0.4264029,0.4264029,0.4264029
0.39320001,0.42561814,0.42561814,0.42561814,0.42561814,0.42561814,0.42561814
0.39340001,0.42483485,0.42483485,0.42483485,0.42483485,0.42483485,0.42483485
0.39359999,0.42405298,0.42405298,0.42405298,0.42405298,0.42405298,0.42405298
0.39379999,0.42327258,0.42327258,0.42327258,0.42327258,0.42327258,0.42327258
0.39399999,0.42249361,0.42249361,0.42249361,0.42249361,0.42249361,0.42249361
0.3942,0.42171606,0.42171606,0.42171606,0.42171606,0.42171606,0.42171606
0.3944,0.42093992,0.42093992,0.42093992,0.42093992,0.42093992,0.42093992
0.3946,0.42016524,0.42016524,0.42016524,0.42016524,0.42016524,0.42016524
0.39480001,0.41939199,0.41939199,0.41939199,0.41939199,0.41939199,0.41939199
0.39500001,0.41862014,0.41862014,0.41862014,0.41862014,0.41862014,0.41862014
0.39520001,0.41784975,0.41784975,0.41784975,0.41784975,0.41784975,0.41784975
0.39539999,0.41708073,0.41708073,0.41708073,0.41708073,0.41708073,0.41708073
0.39559999,0.41631314,0.41631314,0.41631314,0.41631314,0.41631314,0.41631314
0.39579999,0.41554698,0.41554698,0.41554698,0.41554698,0.41554698,0.41554698
0.396,0.41478223,0.41478223,0.41478223,0.41478223,0.41478223,0.41478223
0.3962,0.41401887,0.41401887,0.41401887,0.41401887,0.41401887,0.41401887
0.3964,0.41325691,0.41325691,0.41325691,0.41325691,0.41325691,0.41325691
0.39660001,0.41249636,0.41249636,0.41249636,0.41249636,0.41249636,0.41249636
0.39680001,0.41173723,0.41173723,0.41173723,0.41173723,0.41173723,0.41173723
0.39700001,0.41097948,0.41097948,0.41097948,0.41097948,0.41097948,0.41097948
0.39719999,0.41022313,0.41022313,0.41022313,0.41022313,0.41022313,0.41022313
0.39739999,0.40946814,0.40946814,0.40946814,0.40946814,0.40946814,0.40946814
0.3976,0.40871459,0.40871459,0.40871459,0.40871459,0.40871459,0.40871459
0.3978,0.40796238,0.40796238,0.40796238,0.40796238,0.40796238,0.40796238
0.398,0.4072116,0.4072116,0.4072116,0.4072116,0.4072116,0.4072116
0.39820001,0.40646216,0.40646216,0.40646216,0.40646216,0.40646216,0.40646216
0.39840001,0.40571412,0.40571412,0.40571412,0.40571412,0.40571412,0.40571412
0.39860001,0.40496746,0.40496746,0.40496746,0.40496746,0.40496746,0.40496746
0.39879999,0.40422216,0.40422216,0.40422216,0.40422216,0.40422216,0.40422216
0.39899999,0.40347826,0.40347826,0.40347826,0.40347826,0.40347826,0.40347826
0.39919999,0.40273571,0.40273571,0.40273571,0.40273571,0.40273571,0.40273571
0.3994,0.40199453,0.40199453,0.40199453,0.40199453,0.40199453,0.40199453
0.3996,0.40125471,0.40125471,0.40125471,0.40125471,0.40125471,0.40125471
0.3998,0.40051624,0.40051624,0.40051624,0.40051624,0.40051624,0.40051624
0.40000001,0.39977914,0.39977914,0.39977914,0.39977914,0.39977914,0.39977914
0.40020001,0.39904341,0.39904341,0.39904341,0.39904341,0.39904341,0.39904341
0.40040001,0.39830902,0.39830902,0.39830902,0.39830902,0.39830902,0.39830902
0.40059999,0.39757597,0.39757597,0.39757597,0.39757597,0.39757597,0.39757597
0.40079999,0.3968443,0.3968443,0.3968443,0.3968443,0.3968443,0.3968443
0.40099999,0.39611393,0.39611393,0.39611393,0.39611393,0.39611393,0.39611393
0.4012,0.39538494,0.39538494,0.39538494,0.39538494,0.39538494,0.39538494
0.4014,0.39465728,0.39465728,0.39465728,0.39465728,0.39465728,0.39465728
0.4016,0.39393097,0.39393097,0.39393097,0.39393097,0.39393097,0.39393097
0.40180001,0.393206,0.393206,0.393206,0.393206,0.393206,0.393206
0.40200001,0.39248234,0.39248234,0.39248234,0.39248234,0.39248234,0.39248234
