"Time","meanError_y","sigmaError_y","mean.y","variance.mu","variance.var","standardDeviation.variance.mu","standardDeviation.variance.var"
16.99,-0.0089206416,-0.0050648553,2.9910793,2.9910793,0.98989594,2.9910793,0.98989594
16.990999,-0.0089207916,-0.0050941338,2.9910791,2.9910791,0.98983771,2.9910791,0.98983771
16.990999,-0.0089207916,-0.0050941338,2.9910791,2.9910791,0.98983771,2.9910791,0.98983771
16.992001,-0.0088699237,-0.0051013138,2.9911301,2.9911301,0.9898234,2.9911301,0.9898234
16.992001,-0.0088699237,-0.0051013138,2.9911301,2.9911301,0.9898234,2.9911301,0.9898234
16.993,-0.0088401707,-0.0051230285,2.9911599,2.9911599,0.98978019,2.9911599,0.98978019
16.993,-0.0088401707,-0.0051230285,2.9911599,2.9911599,0.98978019,2.9911599,0.98978019
16.993999,-0.0088682231,-0.0051455791,2.9911318,2.9911318,0.98973531,2.9911318,0.98973531
16.993999,-0.0088682231,-0.0051455791,2.9911318,2.9911318,0.98973531,2.9911318,0.98973531
16.995001,-0.0088977832,-0.0051673856,2.9911022,2.9911022,0.98969191,2.9911022,0.98969191
16.995001,-0.0088977832,-0.0051673856,2.9911022,2.9911022,0.98969191,2.9911022,0.98969191
16.996,-0.0089099547,-0.0051953872,2.9910901,2.9910901,0.98963624,2.9910901,0.98963624
16.996,-0.0089099547,-0.0051953872,2.9910901,2.9910901,0.98963624,2.9910901,0.98963624
16.997,-0.008828898,-0.0051685264,2.9911711,2.9911711,0.98968965,2.9911711,0.98968965
16.997,-0.008828898,-0.0051685264,2.9911711,2.9911711,0.98968965,2.9911711,0.98968965
16.997999,-0.0090100886,-0.004917365,2.9909899,2.9909899,0.99018943,2.9909899,0.99018943
16.997999,-0.0090100886,-0.004917365,2.9909899,2.9909899,0.99018943,2.9909899,0.99018943
16.999001,-0.008965537,-0.0049296818,2.9910345,2.9910345,0.99016494,2.9910345,0.99016494
16.999001,-0.008965537,-0.0049296818,2.9910345,2.9910345,0.99016494,2.9910345,0.99016494
17,-0.0090015531,-0.0049478686,2.9909985,2.9909985,0.99012876,2.9909985,0.99012876
17,-0.0090015531,-0.0049478686,2.9909985,2.9909985,0.99012876,2.9909985,0.99012876
17.000999,-0.0089960257,-0.0049768728,2.991004,2.991004,0.990071,2.991004,0.990071
17.000999,-0.0089960257,-0.0049768728,2.991004,2.991004,0.990071,2.991004,0.990071
17.002001,-0.0089623136,-0.0049964259,2.9910376,2.9910376,0.99003214,2.9910376,0.99003214
17.002001,-0.0089623136,-0.0049964259,2.9910376,2.9910376,0.99003214,2.9910376,0.99003214
17.003,-0.0088700401,-0.0049529425,2.9911299,2.9911299,0.99011862,2.9911299,0.99011862
17.003,-0.0088700401,-0.0049529425,2.9911299,2.9911299,0.99011862,2.9911299,0.99011862
17.004,-0.0089472216,-0.0049313065,2.9910529,2.9910529,0.99016172,2.9910529,0.99016172
17.004,-0.0089472216,-0.0049313065,2.9910529,2.9910529,0.99016172,2.9910529,0.99016172
17.004999,-0.0089172684,-0.0049528987,2.9910827,2.9910827,0.99011874,2.9910827,0.99011874
17.004999,-0.0089172684,-0.0049528987,2.9910827,2.9910827,0.99011874,2.9910827,0.99011874
17.006001,-0.0088889329,-0.0049752942,2.991111,2.991111,0.99007416,2.991111,0.99007416
17.006001,-0.0088889329,-0.0049752942,2.991111,2.991111,0.99007416,2.991111,0.99007416
17.007,-0.0088765547,-0.0050032386,2.9911234,2.9911234,0.99001855,2.9911234,0.99001855
17.007,-0.0088765547,-0.0050032386,2.9911234,2.9911234,0.99001855,2.9911234,0.99001855
17.007999,-0.0089005996,-0.0050275484,2.9910994,2.9910994,0.98997021,2.9910994,0.98997021
17.007999,-0.0089005996,-0.0050275484,2.9910994,2.9910994,0.98997021,2.9910994,0.98997021
17.009001,-0.0088081751,-0.0049837874,2.9911919,2.9911919,0.99005729,2.9911919,0.99005729
17.009001,-0.0088081751,-0.0049837874,2.9911919,2.9911919,0.99005729,2.9911919,0.99005729
17.01,-0.0088482872,-0.0049992837,2.9911518,2.9911518,0.99002641,2.9911518,0.99002641
17.01,-0.0088482872,-0.0049992837,2.9911518,2.9911518,0.99002641,2.9911518,0.99002641
17.011,-0.0087491572,-0.004944535,2.9912508,2.9912508,0.99013537,2.9912508,0.99013537
17.011,-0.0087491572,-0.004944535,2.9912508,2.9912508,0.99013537,2.9912508,0.99013537
17.011999,-0.0088368421,-0.0049080602,2.9911633,2.9911633,0.99020797,2.9911633,0.99020797
17.011999,-0.0088368421,-0.0049080602,2.9911633,2.9911633,0.99020797,2.9911633,0.99020797
17.013,-0.0088789221,-0.0049221693,2.9911211,2.9911211,0.9901799,2.9911211,0.9901799
17.013,-0.0088789221,-0.0049221693,2.9911211,2.9911211,0.9901799,2.9911211,0.9901799
17.014,-0.0089070005,-0.0049446728,2.9910929,2.9910929,0.99013513,2.9910929,0.99013513
17.014,-0.0089070005,-0.0049446728,2.9910929,2.9910929,0.99013513,2.9910929,0.99013513
17.014999,-0.008926915,-0.0049705235,2.9910731,2.9910731,0.99008363,2.9910731,0.99008363
17.014999,-0.008926915,-0.0049705235,2.9910731,2.9910731,0.99008363,2.9910731,0.99008363
17.016001,-0.0089231888,-0.0049996432,2.9910767,2.9910767,0.9900257,2.9910767,0.9900257
17.016001,-0.0089231888,-0.0049996432,2.9910767,2.9910767,0.9900257,2.9910767,0.9900257
17.017,-0.0090080015,-0.0049673719,2.9909921,2.9909921,0.99008995,2.9909921,0.99008995
17.017,-0.0090080015,-0.0049673719,2.9909921,2.9909921,0.99008995,2.9909921,0.99008995
17.018,-0.009106488,-0.0049136672,2.9908936,2.9908936,0.99019682,2.9908936,0.99019682
17.018,-0.009106488,-0.0049136672,2.9908936,2.9908936,0.99019682,2.9908936,0.99019682
17.018999,-0.0091170799,-0.0049419426,2.9908829,2.9908829,0.99014056,2.9908829,0.99014056
17.018999,-0.0091170799,-0.0049419426,2.9908829,2.9908829,0.99014056,2.9908829,0.99014056
17.02,-0.0091456687,-0.0049641854,2.9908543,2.9908543,0.99009627,2.9908543,0.99009627
17.02,-0.0091456687,-0.0049641854,2.9908543,2.9908543,0.99009627,2.9908543,0.99009627
17.021,-0.0090976944,-0.004973731,2.9909024,2.9909024,0.99007726,2.9909024,0.99007726
17.021,-0.0090976944,-0.004973731,2.9909024,2.9909024,0.99007726,2.9909024,0.99007726
17.021999,-0.009082702,-0.0050010365,2.9909172,2.9909172,0.99002296,2.9909172,0.99002296
17.021999,-0.009082702,-0.0050010365,2.9909172,2.9909172,0.99002296,2.9909172,0.99002296
17.023001,-0.0090665156,-0.0050280211,2.9909334,2.9909334,0.98996925,2.9909334,0.98996925
17.023001,-0.0090665156,-0.0050280211,2.9909334,2.9909334,0.98996925,2.9909334,0.98996925
17.024,-0.0091193952,-0.0050333221,2.9908805,2.9908805,0.9899587,2.9908805,0.9899587
17.024,-0.0091193952,-0.0050333221,2.9908805,2.9908805,0.9899587,2.9908805,0.9899587
17.025,-0.0091129476,-0.005062188,2.9908872,2.9908872,0.98990124,2.9908872,0.98990124
17.025,-0.0091129476,-0.005062188,2.9908872,2.9908872,0.98990124,2.9908872,0.98990124
17.025999,-0.009014884,-0.005009132,2.9909852,2.9909852,0.9900068,2.9909852,0.9900068
17.025999,-0.009014884,-0.005009132,2.9909852,2.9909852,0.9900068,2.9909852,0.9900068
17.027,-0.0089666648,-0.0050184559,2.9910333,2.9910333,0.98998827,2.9910333,0.98998827
17.027,-0.0089666648,-0.0050184559,2.9910333,2.9910333,0.98998827,2.9910333,0.98998827
17.028,-0.0089514824,-0.0050457004,2.9910486,2.9910486,0.98993409,2.9910486,0.98993409
17.028,-0.0089514824,-0.0050457004,2.9910486,2.9910486,0.98993409,2.9910486,0.98993409
17.028999,-0.0088756047,-0.0050256466,2.9911244,2.9911244,0.98997396,2.9911244,0.98997396
17.028999,-0.0088756047,-0.0050256466,2.9911244,2.9911244,0.98997396,2.9911244,0.98997396
17.030001,-0.0089449631,-0.0050136922,2.991055,2.991055,0.98999774,2.991055,0.98999774
17.030001,-0.0089449631,-0.0050136922,2.991055,2.991055,0.98999774,2.991055,0.98999774
17.031,-0.0089711463,-0.0050370367,2.9910288,2.9910288,0.98995131,2.9910288,0.98995131
17.031,-0.0089711463,-0.0050370367,2.9910288,2.9910288,0.98995131,2.9910288,0.98995131
17.032,-0.0089203091,-0.0050441269,2.9910798,2.9910798,0.98993719,2.9910798,0.98993719
17.032,-0.0089203091,-0.0050441269,2.9910798,2.9910798,0.98993719,2.9910798,0.98993719
17.033001,-0.008871235,-0.0050527202,2.9911287,2.9911287,0.98992008,2.9911287,0.98992008
17.033001,-0.008871235,-0.0050527202,2.9911287,2.9911287,0.98992008,2.9911287,0.98992008
17.034,-0.0089457333,-0.0050344183,2.9910543,2.9910543,0.9899565,2.9910543,0.9899565
17.034,-0.0089457333,-0.0050344183,2.9910543,2.9910543,0.9899565,2.9910543,0.9899565
17.035,-0.0089534968,-0.0050631063,2.9910464,2.9910464,0.9898994,2.9910464,0.9898994
17.035,-0.0089534968,-0.0050631063,2.9910464,2.9910464,0.9898994,2.9910464,0.9898994
17.035999,-0.0090521071,-0.0050090626,2.990948,2.990948,0.99000698,2.990948,0.99000698
17.035999,-0.0090521071,-0.0050090626,2.990948,2.990948,0.99000698,2.990948,0.99000698
17.037001,-0.0089987563,-0.0050138966,2.9910011,2.9910011,0.98999733,2.9910011,0.98999733
17.037001,-0.0089987563,-0.0050138966,2.9910011,2.9910011,0.98999733,2.9910011,0.98999733
17.038,-0.0089966897,-0.0050430596,2.9910033,2.9910033,0.98993933,2.9910033,0.98993933
17.038,-0.0089966897,-0.0050430596,2.9910033,2.9910033,0.98993933,2.9910033,0.98993933
17.039,-0.0089495732,-0.0050532478,2.9910505,2.9910505,0.98991907,2.9910505,0.98991907
17.039,-0.0089495732,-0.0050532478,2.9910505,2.9910505,0.98991907,2.9910505,0.98991907
17.040001,-0.0089384476,-0.005081383,2.9910614,2.9910614,0.98986304,2.9910614,0.98986304
17.040001,-0.0089384476,-0.005081383,2.9910614,2.9910614,0.98986304,2.9910614,0.98986304
17.041,-0.0091013527,-0.0048833359,2.9908986,2.9908986,0.9902572,2.9908986,0.9902572
17.041,-0.0091013527,-0.0048833359,2.9908986,2.9908986,0.9902572,2.9908986,0.9902572
17.042,-0.0092201903,-0.0047916165,2.9907799,2.9907799,0.99043971,2.9907799,0.99043971
17.042,-0.0092201903,-0.0047916165,2.9907799,2.9907799,0.99043971,2.9907799,0.99043971
17.042999,-0.0093161752,-0.0047419327,2.9906838,2.9906838,0.9905386,2.9906838,0.9905386
17.042999,-0.0093161752,-0.0047419327,2.9906838,2.9906838,0.9905386,2.9906838,0.9905386
17.044001,-0.0092375623,-0.0047182161,2.9907625,2.9907625,0.9905858,2.9907625,0.9905858
17.044001,-0.0092375623,-0.0047182161,2.9907625,2.9907625,0.9905858,2.9907625,0.9905858
17.045,-0.0091754775,-0.004714408,2.9908245,2.9908245,0.99059343,2.9908245,0.99059343
17.045,-0.0091754775,-0.004714408,2.9908245,2.9908245,0.99059343,2.9908245,0.99059343
17.046,-0.0091830902,-0.0047431062,2.9908168,2.9908168,0.99053627,2.9908168,0.99053627
17.046,-0.0091830902,-0.0047431062,2.9908168,2.9908168,0.99053627,2.9908168,0.99053627
17.047001,-0.0091632046,-0.0047689117,2.9908369,2.9908369,0.99048489,2.9908369,0.99048489
17.047001,-0.0091632046,-0.0047689117,2.9908369,2.9908369,0.99048489,2.9908369,0.99048489
17.048,-0.0090947878,-0.0047580125,2.9909053,2.9909053,0.99050659,2.9909053,0.99050659
17.048,-0.0090947878,-0.0047580125,2.9909053,2.9909053,0.99050659,2.9909053,0.99050659
17.049,-0.0090581588,-0.004775709,2.9909418,2.9909418,0.99047136,2.9909418,0.99047136
17.049,-0.0090581588,-0.004775709,2.9909418,2.9909418,0.99047136,2.9909418,0.99047136
17.049999,-0.0090018678,-0.0047777533,2.990998,2.990998,0.99046731,2.990998,0.99046731
17.049999,-0.0090018678,-0.0047777533,2.990998,2.990998,0.99046731,2.990998,0.99046731
17.051001,-0.0090249535,-0.0048023718,2.9909751,2.9909751,0.99041831,2.9909751,0.99041831
17.051001,-0.0090249535,-0.0048023718,2.9909751,2.9909751,0.99041831,2.9909751,0.99041831
17.052,-0.0089690862,-0.0048048152,2.9910309,2.9910309,0.99041343,2.9910309,0.99041343
17.052,-0.0089690862,-0.0048048152,2.9910309,2.9910309,0.99041343,2.9910309,0.99041343
17.052999,-0.0090238238,-0.0048083258,2.9909761,2.9909761,0.99040645,2.9909761,0.99040645
17.052999,-0.0090238238,-0.0048083258,2.9909761,2.9909761,0.99040645,2.9909761,0.99040645
17.054001,-0.0089806058,-0.0048215012,2.9910195,2.9910195,0.99038023,2.9910195,0.99038023
17.054001,-0.0089806058,-0.0048215012,2.9910195,2.9910195,0.99038023,2.9910195,0.99038023
17.055,-0.0090598725,-0.0047968403,2.9909401,2.9909401,0.99042934,2.9909401,0.99042934
17.055,-0.0090598725,-0.0047968403,2.9909401,2.9909401,0.99042934,2.9909401,0.99042934
17.056,-0.008991885,-0.004786408,2.991008,2.991008,0.99045008,2.991008,0.99045008
17.056,-0.008991885,-0.004786408,2.991008,2.991008,0.99045008,2.991008,0.99045008
17.056999,-0.0089560598,-0.0048045833,2.991044,2.991044,0.9904139,2.991044,0.9904139
17.056999,-0.0089560598,-0.0048045833,2.991044,2.991044,0.9904139,2.991044,0.9904139
17.058001,-0.0089427782,-0.0048322431,2.9910572,2.9910572,0.99035889,2.9910572,0.99035889
17.058001,-0.0089427782,-0.0048322431,2.9910572,2.9910572,0.99035889,2.9910572,0.99035889
17.059,-0.008955989,-0.0048599164,2.991044,2.991044,0.99030381,2.991044,0.99030381
17.059,-0.008955989,-0.0048599164,2.991044,2.991044,0.99030381,2.991044,0.99030381
17.059999,-0.0089133047,-0.0048734662,2.9910867,2.9910867,0.99027681,2.9910867,0.99027681
17.059999,-0.0089133047,-0.0048734662,2.9910867,2.9910867,0.99027681,2.9910867,0.99027681
17.061001,-0.0088549033,-0.0048733936,2.9911451,2.9911451,0.99027693,2.9911451,0.99027693
17.061001,-0.0088549033,-0.0048733936,2.9911451,2.9911451,0.99027693,2.9911451,0.99027693
17.062,-0.0088611282,-0.0049022241,2.9911389,2.9911389,0.99021959,2.9911389,0.99021959
17.062,-0.0088611282,-0.0049022241,2.9911389,2.9911389,0.99021959,2.9911389,0.99021959
17.063,-0.0088560199,-0.0049311602,2.9911439,2.9911439,0.99016201,2.9911439,0.99016201
17.063,-0.0088560199,-0.0049311602,2.9911439,2.9911439,0.99016201,2.9911439,0.99016201
17.063999,-0.0088514844,-0.0049601411,2.9911485,2.9911485,0.99010432,2.9911485,0.99010432
17.063999,-0.0088514844,-0.0049601411,2.9911485,2.9911485,0.99010432,2.9911485,0.99010432
17.065001,-0.0088693807,-0.0049865497,2.9911306,2.9911306,0.99005175,2.9911306,0.99005175
17.065001,-0.0088693807,-0.0049865497,2.9911306,2.9911306,0.99005175,2.9911306,0.99005175
17.066,-0.0088854777,-0.0050134803,2.9911146,2.9911146,0.98999816,2.9911146,0.98999816
17.066,-0.0088854777,-0.0050134803,2.9911146,2.9911146,0.98999816,2.9911146,0.98999816
17.066999,-0.008865986,-0.005039372,2.9911339,2.9911339,0.98994666,2.9911339,0.98994666
17.066999,-0.008865986,-0.005039372,2.9911339,2.9911339,0.98994666,2.9911339,0.98994666
17.068001,-0.0089099957,-0.0050519072,2.9910901,2.9910901,0.98992169,2.9910901,0.98992169
17.068001,-0.0089099957,-0.0050519072,2.9910901,2.9910901,0.98992169,2.9910901,0.98992169
17.069,-0.0089327991,-0.0050765923,2.9910672,2.9910672,0.98987257,2.9910672,0.98987257
17.069,-0.0089327991,-0.0050765923,2.9910672,2.9910672,0.98987257,2.9910672,0.98987257
17.07,-0.0088814106,-0.0050830822,2.9911187,2.9911187,0.9898597,2.9911187,0.9898597
17.07,-0.0088814106,-0.0050830822,2.9911187,2.9911187,0.9898597,2.9911187,0.9898597
17.070999,-0.0090042679,-0.0049827434,2.9909956,2.9909956,0.99005932,2.9909956,0.99005932
17.070999,-0.0090042679,-0.0049827434,2.9909956,2.9909956,0.99005932,2.9909956,0.99005932
17.072001,-0.0090162987,-0.005010644,2.9909837,2.9909837,0.99000382,2.9909837,0.99000382
17.072001,-0.0090162987,-0.005010644,2.9909837,2.9909837,0.99000382,2.9909837,0.99000382
17.073,-0.0091078896,-0.0049678162,2.9908922,2.9908922,0.99008906,2.9908922,0.99008906
17.073,-0.0091078896,-0.0049678162,2.9908922,2.9908922,0.99008906,2.9908922,0.99008906
17.073999,-0.0090699187,-0.0049845856,2.9909301,2.9909301,0.99005568,2.9909301,0.99005568
17.073999,-0.0090699187,-0.0049845856,2.9909301,2.9909301,0.99005568,2.9909301,0.99005568
17.075001,-0.0091361469,-0.0049760905,2.9908638,2.9908638,0.99007261,2.9908638,0.99007261
17.075001,-0.0091361469,-0.0049760905,2.9908638,2.9908638,0.99007261,2.9908638,0.99007261
17.076,-0.0091546858,-0.005002277,2.9908452,2.9908452,0.99002045,2.9908452,0.99002045
17.076,-0.0091546858,-0.005002277,2.9908452,2.9908452,0.99002045,2.9908452,0.99002045
17.077,-0.0091411639,-0.0050298409,2.9908588,2.9908588,0.98996562,2.9908588,0.98996562
17.077,-0.0091411639,-0.0050298409,2.9908588,2.9908588,0.98996562,2.9908588,0.98996562
17.077999,-0.0091573559,-0.0050567216,2.9908426,2.9908426,0.98991215,2.9908426,0.98991215
17.077999,-0.0091573559,-0.0050567216,2.9908426,2.9908426,0.98991215,2.9908426,0.98991215
17.079,-0.0091677019,-0.0050849309,2.9908323,2.9908323,0.989856,2.9908323,0.989856
17.079,-0.0091677019,-0.0050849309,2.9908323,2.9908323,0.989856,2.9908323,0.989856
17.08,-0.009209509,-0.005099054,2.9907906,2.9907906,0.98982787,2.9907906,0.98982787
17.08,-0.009209509,-0.005099054,2.9907906,2.9907906,0.98982787,2.9907906,0.98982787
17.080999,-0.0093625672,-0.0049271034,2.9906375,2.9906375,0.99017006,2.9906375,0.99017006
17.080999,-0.0093625672,-0.0049271034,2.9906375,2.9906375,0.99017006,2.9906375,0.99017006
17.082001,-0.0094126724,-0.0049346825,2.9905872,2.9905872,0.99015498,2.9905872,0.99015498
17.082001,-0.0094126724,-0.0049346825,2.9905872,2.9905872,0.99015498,2.9905872,0.99015498
17.083,-0.0093332101,-0.0049096099,2.9906669,2.9906669,0.99020487,2.9906669,0.99020487
17.083,-0.0093332101,-0.0049096099,2.9906669,2.9906669,0.99020487,2.9906669,0.99020487
17.084,-0.0093210656,-0.0049374676,2.990679,2.990679,0.99014944,2.990679,0.99014944
17.084,-0.0093210656,-0.0049374676,2.990679,2.990679,0.99014944,2.990679,0.99014944
17.084999,-0.009359668,-0.0049537965,2.9906404,2.9906404,0.99011695,2.9906404,0.99011695
17.084999,-0.009359668,-0.0049537965,2.9906404,2.9906404,0.99011695,2.9906404,0.99011695
17.086,-0.0094168996,-0.0049547954,2.9905832,2.9905832,0.99011499,2.9905832,0.99011499
17.086,-0.0094168996,-0.0049547954,2.9905832,2.9905832,0.99011499,2.9905832,0.99011499
17.087,-0.0095227156,-0.0048877825,2.9904773,2.9904773,0.99024832,2.9904773,0.99024832
17.087,-0.0095227156,-0.0048877825,2.9904773,2.9904773,0.99024832,2.9904773,0.99024832
17.087999,-0.0095118647,-0.0049158898,2.9904881,2.9904881,0.99019241,2.9904881,0.99019241
17.087999,-0.0095118647,-0.0049158898,2.9904881,2.9904881,0.99019241,2.9904881,0.99019241
17.089001,-0.0094300974,-0.0048875972,2.9905698,2.9905698,0.99024868,2.9905698,0.99024868
17.089001,-0.0094300974,-0.0048875972,2.9905698,2.9905698,0.99024868,2.9905698,0.99024868
17.09,-0.0094098011,-0.0049131745,2.9905901,2.9905901,0.99019778,2.9905901,0.99019778
17.09,-0.0094098011,-0.0049131745,2.9905901,2.9905901,0.99019778,2.9905901,0.99019778
17.091,-0.0094502131,-0.0049282624,2.9905498,2.9905498,0.99016774,2.9905498,0.99016774
17.091,-0.0094502131,-0.0049282624,2.9905498,2.9905498,0.99016774,2.9905498,0.99016774
17.091999,-0.0094937859,-0.0049410672,2.9905062,2.9905062,0.99014229,2.9905062,0.99014229
17.091999,-0.0094937859,-0.0049410672,2.9905062,2.9905062,0.99014229,2.9905062,0.99014229
17.093,-0.0095357522,-0.0049550487,2.9904642,2.9904642,0.99011445,2.9904642,0.99011445
17.093,-0.0095357522,-0.0049550487,2.9904642,2.9904642,0.99011445,2.9904642,0.99011445
17.094,-0.0096228737,-0.0049189627,2.9903772,2.9903772,0.99018627,2.9903772,0.99018627
17.094,-0.0096228737,-0.0049189627,2.9903772,2.9903772,0.99018627,2.9903772,0.99018627
17.094999,-0.0096684182,-0.0049302503,2.9903316,2.9903316,0.9901638,2.9903316,0.9901638
17.094999,-0.0096684182,-0.0049302503,2.9903316,2.9903316,0.9901638,2.9903316,0.9901638
17.096001,-0.0096636871,-0.0049591609,2.9903364,2.9903364,0.99010628,2.9903364,0.99010628
17.096001,-0.0096636871,-0.0049591609,2.9903364,2.9903364,0.99010628,2.9903364,0.99010628
17.097,-0.009758967,-0.0049102749,2.9902411,2.9902411,0.99020356,2.9902411,0.99020356
17.097,-0.009758967,-0.0049102749,2.9902411,2.9902411,0.99020356,2.9902411,0.99020356
17.098,-0.0097188745,-0.0049255663,2.9902811,2.9902811,0.9901731,2.9902811,0.9901731
17.098,-0.0097188745,-0.0049255663,2.9902811,2.9902811,0.9901731,2.9902811,0.9901731
17.099001,-0.0097289179,-0.0049537974,2.9902711,2.9902711,0.99011695,2.9902711,0.99011695
17.099001,-0.0097289179,-0.0049537974,2.9902711,2.9902711,0.99011695,2.9902711,0.99011695
17.1,-0.0097134775,-0.0049808444,2.9902866,2.9902866,0.99006313,2.9902866,0.99006313
17.1,-0.0097134775,-0.0049808444,2.9902866,2.9902866,0.99006313,2.9902866,0.99006313
17.101,-0.0096255811,-0.0049435506,2.9903743,2.9903743,0.99013734,2.9903743,0.99013734
17.101,-0.0096255811,-0.0049435506,2.9903743,2.9903743,0.99013734,2.9903743,0.99013734
17.101999,-0.0096160807,-0.0049718674,2.9903839,2.9903839,0.99008101,2.9903839,0.99008101
17.101999,-0.0096160807,-0.0049718674,2.9903839,2.9903839,0.99008101,2.9903839,0.99008101
17.103001,-0.0096675418,-0.004978199,2.9903324,2.9903324,0.99006838,2.9903324,0.99006838
17.103001,-0.0096675418,-0.004978199,2.9903324,2.9903324,0.99006838,2.9903324,0.99006838
17.104,-0.0097493287,-0.0049497988,2.9902506,2.9902506,0.99012488,2.9902506,0.99012488
17.104,-0.0097493287,-0.0049497988,2.9902506,2.9902506,0.99012488,2.9902506,0.99012488
17.105,-0.0097945118,-0.0049613393,2.9902055,2.9902055,0.99010193,2.9902055,0.99010193
17.105,-0.0097945118,-0.0049613393,2.9902055,2.9902055,0.99010193,2.9902055,0.99010193
17.106001,-0.0097239818,-0.0049476675,2.9902761,2.9902761,0.99012917,2.9902761,0.99012917
17.106001,-0.0097239818,-0.0049476675,2.9902761,2.9902761,0.99012917,2.9902761,0.99012917
17.107,-0.0097450856,-0.0049729231,2.9902549,2.9902549,0.99007887,2.9902549,0.99007887
17.107,-0.0097450856,-0.0049729231,2.9902549,2.9902549,0.99007887,2.9902549,0.99007887
17.108,-0.009757692,-0.0050006378,2.9902422,2.9902422,0.99002373,2.9902422,0.99002373
17.108,-0.009757692,-0.0050006378,2.9902422,2.9902422,0.99002373,2.9902422,0.99002373
17.108999,-0.009780244,-0.0050253444,2.9902198,2.9902198,0.98997456,2.9902198,0.98997456
17.108999,-0.009780244,-0.0050253444,2.9902198,2.9902198,0.98997456,2.9902198,0.98997456
17.110001,-0.0097969277,-0.0050520273,2.9902031,2.9902031,0.98992145,2.9902031,0.98992145
17.110001,-0.0097969277,-0.0050520273,2.9902031,2.9902031,0.98992145,2.9902031,0.98992145
17.111,-0.0097903945,-0.0050807339,2.9902096,2.9902096,0.98986435,2.9902096,0.98986435
17.111,-0.0097903945,-0.0050807339,2.9902096,2.9902096,0.98986435,2.9902096,0.98986435
17.112,-0.0097376313,-0.0050858646,2.9902623,2.9902623,0.98985416,2.9902623,0.98985416
17.112,-0.0097376313,-0.0050858646,2.9902623,2.9902623,0.98985416,2.9902623,0.98985416
17.113001,-0.0096735945,-0.0050796689,2.9903264,2.9903264,0.98986644,2.9903264,0.98986644
17.113001,-0.0096735945,-0.0050796689,2.9903264,2.9903264,0.98986644,2.9903264,0.98986644
17.114,-0.0096934522,-0.005105346,2.9903066,2.9903066,0.98981535,2.9903066,0.98981535
17.114,-0.0096934522,-0.005105346,2.9903066,2.9903066,0.98981535,2.9903066,0.98981535
17.115,-0.0096335495,-0.0051035476,2.9903665,2.9903665,0.98981893,2.9903665,0.98981893
17.115,-0.0096335495,-0.0051035476,2.9903665,2.9903665,0.98981893,2.9903665,0.98981893
17.115999,-0.0097132185,-0.0050780163,2.9902868,2.9902868,0.98986977,2.9902868,0.98986977
17.115999,-0.0097132185,-0.0050780163,2.9902868,2.9902868,0.98986977,2.9902868,0.98986977
17.117001,-0.009749921,-0.0050954921,2.9902501,2.9902501,0.98983496,2.9902501,0.98983496
17.117001,-0.009749921,-0.0050954921,2.9902501,2.9902501,0.98983496,2.9902501,0.98983496
17.118,-0.0097622778,-0.005123239,2.9902377,2.9902377,0.98977977,2.9902377,0.98977977
17.118,-0.0097622778,-0.005123239,2.9902377,2.9902377,0.98977977,2.9902377,0.98977977
17.118999,-0.0098174885,-0.0051260726,2.9901824,2.9901824,0.98977411,2.9901824,0.98977411
17.118999,-0.0098174885,-0.0051260726,2.9901824,2.9901824,0.98977411,2.9901824,0.98977411
17.120001,-0.0098625021,-0.0051376955,2.9901376,2.9901376,0.98975098,2.9901376,0.98975098
17.120001,-0.0098625021,-0.0051376955,2.9901376,2.9901376,0.98975098,2.9901376,0.98975098
17.121,-0.0098450184,-0.0051641194,2.990155,2.990155,0.98969841,2.990155,0.98969841
17.121,-0.0098450184,-0.0051641194,2.990155,2.990155,0.98969841,2.990155,0.98969841
17.122,-0.0098812543,-0.0051818718,2.9901187,2.9901187,0.98966312,2.9901187,0.98966312
17.122,-0.0098812543,-0.0051818718,2.9901187,2.9901187,0.98966312,2.9901187,0.98966312
17.122999,-0.0098228734,-0.0051815906,2.9901772,2.9901772,0.98966366,2.9901772,0.98966366
17.122999,-0.0098228734,-0.0051815906,2.9901772,2.9901772,0.98966366,2.9901772,0.98966366
17.124001,-0.0098277377,-0.005210435,2.9901721,2.9901721,0.98960626,2.9901721,0.98960626
17.124001,-0.0098277377,-0.005210435,2.9901721,2.9901721,0.98960626,2.9901721,0.98960626
17.125,-0.0098768501,-0.0052187201,2.990123,2.990123,0.98958981,2.990123,0.98958981
17.125,-0.0098768501,-0.0052187201,2.990123,2.990123,0.98958981,2.990123,0.98958981
17.125999,-0.0099955397,-0.0051265126,2.9900045,2.9900045,0.98977327,2.9900045,0.98977327
17.125999,-0.0099955397,-0.0051265126,2.9900045,2.9900045,0.98977327,2.9900045,0.98977327
17.127001,-0.0099108107,-0.0050937668,2.9900892,2.9900892,0.98983842,2.9900892,0.98983842
17.127001,-0.0099108107,-0.0050937668,2.9900892,2.9900892,0.98983842,2.9900892,0.98983842
17.128,-0.0099888165,-0.0050704363,2.9900112,2.9900112,0.98988485,2.9900112,0.98988485
17.128,-0.0099888165,-0.0050704363,2.9900112,2.9900112,0.98988485,2.9900112,0.98988485
17.129,-0.0099897841,-0.0050994707,2.9900103,2.9900103,0.98982704,2.9900103,0.98982704
