"Time","aimc.idq_rr[2]","loadInertia.w","powerSensor.flange_a.phi","aimc.idq_sr[1]","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","aimc.idq_sr[2]","PI.x"
0.022299999,0.24918264,156.97606,3.5013051,-6.9545703,-1.7775017,-0.19789134,-6.1489367,-4.5003262,31.208567
0.022399999,0.25054881,156.9762,3.5170028,-6.9535079,-1.5197501,-0.19886941,-6.3229637,-4.5018034,30.910408
0.022500001,0.25190744,156.97636,3.5327003,-6.9524541,-1.2604904,-0.19983883,-6.4906678,-4.5032735,30.609695
0.022600001,0.25325835,156.97652,3.548398,-6.9514089,-0.99998146,-0.20079949,-6.6518822,-4.5047355,30.306465
0.022700001,0.25460142,156.97668,3.5640957,-6.9503727,-0.73848367,-0.20175134,-6.8064466,-4.5061898,30.000755
0.0228,0.25593653,156.97685,3.5797935,-6.9493456,-0.47625828,-0.20269431,-6.9542074,-4.5076365,29.692602
0.0229,0.25726354,156.97704,3.5954912,-6.9483275,-0.21356718,-0.20362833,-7.0950184,-4.5090747,29.382042
0.023,0.25858229,156.97722,3.6111889,-6.9473181,0.049327262,-0.20455335,-7.2287393,-4.5105052,29.069115
0.0231,0.2598927,156.9774,3.6268866,-6.9463181,0.31216258,-0.2054693,-7.3552375,-4.5119271,28.753859
0.0232,0.26119459,156.9776,3.6425843,-6.9453278,0.57467645,-0.20637609,-7.4743881,-4.5133405,28.436308
0.0233,0.26248783,156.9778,3.658282,-6.944346,0.8366068,-0.20727371,-7.5860724,-4.5147452,28.116505
0.023399999,0.26377231,156.97801,3.6739798,-6.9433742,1.0976924,-0.20816207,-7.6901808,-4.5161414,27.794483
0.023499999,0.26504791,156.97823,3.6896777,-6.9424114,1.3576726,-0.2090411,-7.7866096,-4.5175285,27.470284
0.023600001,0.26631451,156.97844,3.7053754,-6.9414582,1.6162883,-0.20991078,-7.8752637,-4.5189066,27.143944
0.023700001,0.26757196,156.97865,3.7210734,-6.9405146,1.8732816,-0.21077104,-7.9560556,-4.5202761,26.815504
0.023800001,0.26882014,156.97888,3.7367711,-6.9395804,2.1283963,-0.21162184,-8.0289059,-4.5216355,26.485003
0.0239,0.27005896,156.97913,3.7524691,-6.9386559,2.3813779,-0.21246311,-8.0937433,-4.5229859,26.152475
0.024,0.27128831,156.97935,3.768167,-6.9377413,2.6319749,-0.21329483,-8.1505032,-4.5243273,25.817965
0.0241,0.27250803,156.97961,3.783865,-6.9368362,2.8799372,-0.21411695,-8.199131,-4.5256586,25.481508
0.0242,0.27371803,156.97986,3.7995629,-6.9359407,3.1250176,-0.21492942,-8.2395782,-4.5269799,25.143147
0.0243,0.27491823,156.98012,3.8152609,-6.9350553,3.3669729,-0.21573217,-8.2718067,-4.5282917,24.802917
0.0244,0.27610847,156.98038,3.8309591,-6.9341798,3.6055615,-0.21652521,-8.295785,-4.5295935,24.460861
0.024499999,0.27728868,156.98064,3.846657,-6.9333138,3.8405464,-0.21730846,-8.3114901,-4.5308852,24.117016
0.024599999,0.27845871,156.98091,3.862355,-6.9324584,4.0716939,-0.21808191,-8.3189077,-4.5321665,23.771421
0.024700001,0.2796185,156.98119,3.8780532,-6.9316125,4.2987733,-0.2188455,-8.3180313,-4.5334377,23.42412
0.024800001,0.28076795,156.98148,3.8937514,-6.9307771,4.5215597,-0.2195992,-8.3088627,-4.5346985,23.075148
0.024900001,0.28190693,156.98177,3.9094496,-6.9299512,4.7398314,-0.22034301,-8.2914133,-4.5359483,22.724546
0.025,0.28303537,156.98206,3.9251478,-6.9291358,4.9533715,-0.22107686,-8.2657003,-4.5371881,22.372356
0.0251,0.28415316,156.98235,3.940846,-6.9283304,5.1619678,-0.22180073,-8.2317514,-4.5384169,22.018616
0.0252,0.28526023,156.98265,3.9565442,-6.9275351,5.3654132,-0.2225146,-8.1896009,-4.5396347,21.663364
0.0253,0.28635645,156.98296,3.9722424,-6.9267502,5.5635061,-0.22321844,-8.1392927,-4.5408421,21.306644
0.0254,0.28744173,156.98328,3.9879408,-6.9259753,5.7560492,-0.22391221,-8.0808773,-4.542038,20.948496
0.0255,0.28851604,156.9836,4.0036392,-6.925211,5.9428515,-0.2245959,-8.0144138,-4.5432229,20.588957
0.025599999,0.28957924,156.98392,4.0193377,-6.9244566,6.1237288,-0.22526948,-7.9399705,-4.5443964,20.228067
0.025699999,0.29063129,156.98424,4.0350361,-6.9237127,6.2985005,-0.22593294,-7.8576221,-4.5455589,19.86587
0.025800001,0.29167208,156.98457,4.0507345,-6.9229789,6.4669948,-0.22658624,-7.7674518,-4.54671,19.502401
0.025900001,0.29270151,156.98491,4.066433,-6.922256,6.6290436,-0.22722937,-7.6695504,-4.5478497,19.137703
0.026000001,0.29371959,156.98524,4.0821314,-6.9215431,6.7844872,-0.22786231,-7.5640163,-4.5489779,18.771816
0.0261,0.29472613,156.9856,4.0978298,-6.9208407,6.9331717,-0.22848505,-7.4509563,-4.5500941,18.404779
0.0262,0.29572114,156.98595,4.1135283,-6.9201484,7.0749497,-0.22909755,-7.3304834,-4.551199,18.036634
0.0263,0.29670453,156.9863,4.1292272,-6.919467,7.209682,-0.22969982,-7.2027187,-4.5522919,17.667421
0.0264,0.29767624,156.98666,4.1449256,-6.9187961,7.3372345,-0.23029183,-7.06779,-4.5533729,17.297178
0.0265,0.29863617,156.98703,4.1606245,-6.9181352,7.4574823,-0.23087358,-6.9258337,-4.5544419,16.925945
0.0266,0.2995843,156.9874,4.1763229,-6.9174852,7.5703063,-0.23144504,-6.7769909,-4.5554991,16.553764
0.026699999,0.30052051,156.98776,4.1920218,-6.9168453,7.6755953,-0.23200622,-6.6214113,-4.5565443,16.180674
0.026799999,0.30144483,156.98814,4.2077208,-6.9162164,7.7732458,-0.2325571,-6.45925,-4.5575771,15.806714
0.026900001,0.30235711,156.98853,4.2234197,-6.9155979,7.863162,-0.23309767,-6.2906699,-4.558598,15.431925
0.027000001,0.30325735,156.98891,4.2391186,-6.9149899,7.9452553,-0.23362792,-6.1158395,-4.5596066,15.056347
0.027100001,0.30414549,156.9893,4.2548175,-6.9143925,8.0194454,-0.23414783,-5.9349332,-4.5606031,14.680018
0.0272,0.30502144,156.98969,4.2705164,-6.9138055,8.08566,-0.23465742,-5.7481318,-4.5615869,14.30298
0.0273,0.3058852,156.99008,4.2862153,-6.913229,8.1438332,-0.23515667,-5.5556221,-4.5625587,13.925272
0.0274,0.30673671,156.99049,4.3019142,-6.912663,8.1939106,-0.23564558,-5.3575959,-4.5635176,13.546933
0.0275,0.30757588,156.99089,4.3176131,-6.9121079,8.2358408,-0.23612413,-5.1542516,-4.5644641,13.168002
0.0276,0.30840275,156.9913,4.3333125,-6.9115634,8.2695866,-0.23659234,-4.9457908,-4.5653977,12.78852
0.0277,0.30921721,156.99171,4.3490114,-6.9110293,8.2951126,-0.23705019,-4.7324224,-4.5663195,12.408524
0.027799999,0.31001925,156.99214,4.3647108,-6.9105058,8.312397,-0.23749767,-4.514359,-4.5672278,12.028054
0.027899999,0.31080884,156.99255,4.3804102,-6.9099932,8.3214226,-0.23793481,-4.2918172,-4.5681238,11.647151
0.028000001,0.3115859,156.99298,4.3961091,-6.9094911,8.3221817,-0.23836158,-4.0650196,-4.5690074,11.265852
0.028100001,0.31235042,156.99341,4.4118085,-6.9089994,8.3146753,-0.23877801,-3.8341916,-4.5698776,10.884197
0.028200001,0.31310239,156.99384,4.4275079,-6.9085183,8.2989111,-0.23918407,-3.5995629,-4.5707355,10.502225
0.0283,0.31384176,156.99428,4.4432073,-6.9080482,8.2749071,-0.23957977,-3.361367,-4.5715804,10.119973
0.0284,0.31456852,156.99472,4.4589067,-6.907588,8.2426882,-0.23996513,-3.1198413,-4.572412,9.7374821
0.0285,0.31528261,156.99516,4.4746065,-6.9071393,8.2022877,-0.24034011,-2.8752258,-4.5732312,9.3547878
0.0286,0.31598404,156.99561,4.4903059,-6.9067006,8.1537466,-0.24070476,-2.6277637,-4.5740376,8.9719315
0.0287,0.31667277,156.99605,4.5060053,-6.9062729,8.0971136,-0.24105906,-2.377701,-4.5748305,8.5889482
0.0288,0.31734878,156.99651,4.5217052,-6.9058552,8.0324478,-0.24140303,-2.1252866,-4.5756106,8.2058792
0.028899999,0.31801206,156.99696,4.5374045,-6.9054489,7.9598126,-0.24173667,-1.8707706,-4.5763779,7.8227606
0.028999999,0.31866255,156.99742,4.5531044,-6.9050527,7.8792825,-0.24205996,-1.6144062,-4.5771317,7.439631
0.029100001,0.31930029,156.99788,4.5688043,-6.9046674,7.7909389,-0.24237293,-1.3564481,-4.5778728,7.0565281
0.029200001,0.31992525,156.99835,4.5845041,-6.9042921,7.694869,-0.24267559,-1.0971521,-4.5786009,6.6734886
0.029300001,0.32053742,156.99883,4.600204,-6.9039278,7.5911708,-0.24296793,-0.8367756,-4.5793157,6.2905507
0.0294,0.32113674,156.99928,4.6159039,-6.9035745,7.4799476,-0.24324997,-0.57557696,-4.5800176,5.9077511
0.0295,0.32172328,156.99977,4.6316037,-6.9032311,7.361311,-0.24352171,-0.3138153,-4.5807061,5.5251269
0.0296,0.32229701,157.00024,4.6473036,-6.9028988,7.2353792,-0.24378316,-0.051750116,-4.5813818,5.1427155
0.0297,0.32285786,157.00072,4.6630039,-6.9025769,7.1022792,-0.24403434,0.21035875,-4.5820441,4.7605538
0.0298,0.32340589,157.00121,4.6787038,-6.9022655,6.9621425,-0.24427523,0.47225153,-4.5826936,4.3786783
0.029899999,0.32394108,157.00169,4.6944041,-6.9019647,6.8151102,-0.24450587,0.7336688,-4.5833297,3.9971254
0.029999999,0.32446346,157.00218,4.710104,-6.9016743,6.6613283,-0.24472626,0.99435151,-4.5839529,3.6159313
0.030099999,0.32497296,157.00267,4.7258043,-6.9013944,6.5009508,-0.24493641,1.2540417,-4.5845628,3.235132
0.030200001,0.32546961,157.00316,4.7415047,-6.9011254,6.3341374,-0.24513632,1.512482,-4.5851593,2.8547637
0.030300001,0.32595345,157.00366,4.757205,-6.9008665,6.1610537,-0.24532603,1.7694168,-4.585743,2.4748619
0.030400001,0.32642448,157.00415,4.7729053,-6.9006186,5.9818726,-0.24550551,2.0245919,-4.5863132,2.0954621
0.0305,0.32688266,157.00465,4.7886057,-6.9003811,5.796772,-0.24567479,2.277755,-4.5868702,1.7165997
0.0306,0.327328,157.00516,4.8043065,-6.9001536,5.6059365,-0.2458339,2.5286555,-4.5874143,1.338311
0.0307,0.32776055,157.00566,4.8200068,-6.8999372,5.4095559,-0.24598284,2.7770455,-4.5879455,0.96063018
0.0308,0.32818028,157.00618,4.8357077,-6.8997307,5.2078247,-0.24612162,3.0226793,-4.5884628,0.58359236
0.0309,0.32858723,157.00668,4.851408,-6.8995352,5.0009441,-0.24625024,3.2653146,-4.5889678,0.20723201
0.030999999,0.3289814,157.0072,4.8671088,-6.8993497,4.7891197,-0.24636874,3.5047114,-4.5894594,-0.16841634
0.031099999,0.32936281,157.00771,4.8828096,-6.8991752,4.5725608,-0.24647711,3.7406335,-4.5899377,-0.54331845
0.031199999,0.32973146,157.00822,4.8985105,-6.8990107,4.3514833,-0.24657539,3.9728479,-4.5904031,-0.9174403
0.031300001,0.33008739,157.00874,4.9142113,-6.8988566,4.1261063,-0.24666357,4.2011251,-4.5908551,-1.290748
0.031399999,0.3304306,157.00926,4.9299121,-6.8987131,3.8966532,-0.24674167,4.425241,-4.5912943,-1.6632079
0.031500001,0.3307611,157.00978,4.9456129,-6.8985801,3.6633515,-0.24680972,4.6449733,-4.5917206,-2.0347857
0.031599998,0.33107892,157.01031,4.9613142,-6.8984571,3.4264326,-0.24686772,4.860106,-4.5921335,-2.4054487
0.0317,0.33138409,157.01083,4.977015,-6.8983445,3.1861312,-0.2469157,5.0704269,-4.5925336,-2.7751639
0.031800002,0.3316766,157.01137,4.9927163,-6.8982425,2.9426856,-0.24695365,5.2757292,-4.5929203,-3.1438982
0.0319,0.33195651,157.0119,5.0084176,-6.8981509,2.6963365,-0.24698162,5.4758096,-4.5932946,-3.5116193
0.032000002,0.33222383,157.01242,5.0241189,-6.8980694,2.4473281,-0.24699961,5.6704721,-4.5936556,-3.8782945
0.032099999,0.33247858,157.01295,5.0398197,-6.8979983,2.1959066,-0.24700762,5.8595252,-4.5940037,-4.2438917
0.032200001,0.33272079,157.01349,5.0555215,-6.8979373,1.9423212,-0.2470057,6.0427823,-4.5943389,-4.6083789
0.032299999,0.33295044,157.01402,5.0712228,-6.8978868,1.6868223,-0.24699387,6.2200632,-4.5946612,-4.9717231
0.032400001,0.33316764,157.01457,5.0869241,-6.8978467,1.4296627,-0.24697211,6.3911943,-4.5949707,-5.3338938
0.032499999,0.33337238,157.01511,5.1026254,-6.8978167,1.1710968,-0.24694048,6.5560064,-4.5952673,-5.6948595
0.032600001,0.33356467,157.01564,5.1183271,-6.8977966,0.91138005,-0.24689896,6.7143388,-4.595551,-6.0545888
0.032699998,0.33374459,157.01619,5.1340289,-6.8977871,0.65076905,-0.24684761,6.866035,-4.5958223,-6.4130511
0.0328,0.3339121,157.01672,5.1497302,-6.8977876,0.38952139,-0.24678643,7.0109468,-4.5960803,-6.770215
0.032900002,0.33406729,157.01727,5.165432,-6.8977981,0.12789494,-0.24671543,7.148932,-4.5963259,-7.1260505
0.033,0.33421016,157.01781,5.1811337,-6.897819,-0.13385192,-0.24663465,7.2798548,-4.596559,-7.4805274
0.033100002,0.33434078,157.01836,5.1968355,-6.89785,-0.39546084,-0.24654409,7.4035878,-4.5967789,-7.8336148
0.033199999,0.33445913,157.01891,5.2125373,-6.897891,-0.65667361,-0.24644379,7.5200095,-4.5969868,-8.1852837
0.033300001,0.33456528,157.01945,5.2282395,-6.8979425,-0.91723263,-0.24633378,7.6290059,-4.5971813,-8.5355034
0.033399999,0.33465928,157.02,5.2439413,-6.8980036,-1.1768807,-0.24621406,7.7304707,-4.5973639,-8.8842459
0.033500001,0.33474115,157.02055,5.2596436,-6.8980746,-1.4353621,-0.24608466,7.8243051,-4.5975337,-9.2314816
0.033599999,0.33481088,157.0211,5.2753453,-6.8981562,-1.6924217,-0.2459456,7.9104166,-4.5976911,-9.5771809
0.0337,0.33486858,157.02165,5.2910476,-6.8982477,-1.9478064,-0.24579692,7.9887223,-4.597836,-9.9213152
0.033799998,0.33491427,157.0222,5.3067498,-6.8983488,-2.2012644,-0.24563862,8.0591459,-4.5979686,-10.263857
0.0339,0.33494797,157.02275,5.3224521,-6.8984599,-2.4525461,-0.24547076,8.1216183,-4.5980883,-10.604776
0.034000002,0.33496973,157.0233,5.3381543,-6.898581,-2.7014039,-0.24529333,8.1760798,-4.598196,-10.944046
0.0341,0.33497959,157.02386,5.3538566,-6.8987122,-2.947593,-0.24510637,8.2224779,-4.5982914,-11.281639
0.034200002,0.3349776,157.02441,5.3695593,-6.8988533,-3.190871,-0.2449099,8.260767,-4.5983748,-11.617527
0.034299999,0.33496377,157.02496,5.3852615,-6.899004,-3.4309986,-0.24470395,8.2909107,-4.5984454,-11.951683
0.034400001,0.33493817,157.02553,5.4009643,-6.8991647,-3.6677394,-0.24448855,8.3128815,-4.5985045,-12.28408
0.034499999,0.33490086,157.02608,5.4166665,-6.8993354,-3.9008605,-0.24426374,8.3266573,-4.5985508,-12.61469
0.034600001,0.33485183,157.02663,5.4323692,-6.8995156,-4.1301332,-0.24402952,8.3322258,-4.5985851,-12.943488
0.034699999,0.33479115,157.02719,5.448072,-6.8997054,-4.3553314,-0.24378593,8.3295841,-4.5986075,-13.270446
0.0348,0.33471891,157.02774,5.4637747,-6.8999052,-4.5762343,-0.24353302,8.3187342,-4.598618,-13.595539
0.034899998,0.33463508,157.02831,5.4794774,-6.900115,-4.7926245,-0.24327078,8.2996883,-4.5986166,-13.918741
0.035,0.33453974,157.02885,5.4951806,-6.9003339,-5.0042901,-0.24299927,8.2724667,-4.5986028,-14.240026
0.035100002,0.33443296,157.0294,5.5108833,-6.9005628,-5.2110224,-0.24271852,8.2370968,-4.5985775,-14.559368
0.0352,0.33431473,157.02997,5.5265861,-6.9008012,-5.4126191,-0.24242856,8.193614,-4.5985403,-14.876744
0.035300002,0.33418515,157.03052,5.5422893,-6.9010491,-5.6088824,-0.2421294,8.1420631,-4.5984912,-15.192126
0.035399999,0.33404425,157.03108,5.5579925,-6.9013066,-5.7996197,-0.2418211,8.0824947,-4.5984302,-15.505492
0.035500001,0.33389208,157.03163,5.5736957,-6.9015732,-5.9846435,-0.24150369,8.0149698,-4.5983577,-15.816816
0.035599999,0.33372867,157.03218,5.5893989,-6.9018497,-6.1637731,-0.24117717,7.9395552,-4.5982738,-16.126076
0.035700001,0.33355409,157.03275,5.6051021,-6.9021358,-6.336832,-0.24084163,7.8563261,-4.5981779,-16.433243
0.035799999,0.33336836,157.03329,5.6208053,-6.902431,-6.5036516,-0.24049707,7.7653651,-4.5980706,-16.738298
0.0359,0.33317158,157.03384,5.6365085,-6.9027357,-6.6640682,-0.24014352,7.6667624,-4.5979514,-17.041216
0.035999998,0.33296373,157.03441,5.6522121,-6.9030499,-6.817925,-0.23978105,7.560617,-4.5978212,-17.341974
0.0361,0.33274496,157.03496,5.6679153,-6.9033732,-6.9650707,-0.23940967,7.4470329,-4.5976796,-17.640549
0.036200002,0.33251524,157.03551,5.683619,-6.9037061,-7.1053624,-0.23902942,7.3261232,-4.5975266,-17.936918
0.0363,0.33227462,157.03606,5.6993227,-6.904048,-7.2386622,-0.23864035,7.1980081,-4.597362,-18.231058
0.036400001,0.3320232,157.03661,5.7150264,-6.9043989,-7.36484,-0.23824249,7.0628142,-4.5971861,-18.522947
0.036499999,0.33176103,157.03716,5.7307301,-6.9047589,-7.4837728,-0.23783588,6.9206748,-4.5969996,-18.812565
0.036600001,0.33148813,157.0377,5.7464337,-6.9051285,-7.5953441,-0.23742057,6.7717309,-4.5968013,-19.099888
0.036699999,0.33120456,157.03825,5.7621374,-6.9055066,-7.6994452,-0.23699659,6.6161294,-4.5965924,-19.384895
0.036800001,0.33091038,157.0388,5.7778411,-6.9058943,-7.7959747,-0.236564,6.4540238,-4.5963721,-19.667564
0.036899999,0.33060563,157.03935,5.7935452,-6.9062905,-7.8848391,-0.23612282,6.2855744,-4.5961409,-19.947876
0.037,0.33029041,157.0399,5.8092494,-6.9066958,-7.965951,-0.2356731,6.1109481,-4.5958986,-20.225807
0.037099998,0.32996473,157.04045,5.8249531,-6.9071102,-8.0392323,-0.23521489,5.930316,-4.5956454,-20.501341
0.0372,0.32962868,157.041,5.8406572,-6.9075332,-8.1046114,-0.23474824,5.7438564,-4.5953817,-20.774454
0.037300002,0.32928225,157.04153,5.8563614,-6.9079652,-8.1620245,-0.2342732,5.551754,-4.5951071,-21.045128
0.0374,0.32892558,157.04208,5.8720655,-6.9084058,-8.2114172,-0.23378979,5.3541975,-4.5948219,-21.313343
0.037500001,0.32855868,157.04262,5.8877697,-6.9088554,-8.2527409,-0.23329808,5.151381,-4.5945258,-21.579079
0.037599999,0.32818162,157.04317,5.9034743,-6.9093132,-8.2859564,-0.23279811,4.9435053,-4.5942192,-21.842316
0.037700001,0.32779446,157.0437,5.9191785,-6.90978,-8.3110313,-0.23228994,4.7307744,-4.5939016,-22.103037
0.037799999,0.32739723,157.04424,5.9348826,-6.9102554,-8.3279428,-0.2317736,4.5133972,-4.593574,-22.361221
0.037900001,0.32699004,157.04477,5.9505873,-6.9107389,-8.3366747,-0.23124915,4.2915888,-4.593236,-22.616852
0.037999999,0.3265729,157.0453,5.9662919,-6.9112315,-8.3372192,-0.23071666,4.0655665,-4.5928874,-22.869911
0.0381,0.32614589,157.04584,5.9819965,-6.9117322,-8.3295755,-0.23017615,3.8355529,-4.5925283,-23.120378
0.038199998,0.32570907,157.04637,5.9977012,-6.912241,-8.3137541,-0.2296277,3.601774,-4.5921593,-23.36824
0.0383,0.32526249,157.04691,6.0134058,-6.9127584,-8.2897692,-0.22907135,3.3644598,-4.5917802,-23.613474
0.038400002,0.32480624,157.04742,6.0291104,-6.9132843,-8.2576466,-0.22850715,3.1238432,-4.5913906,-23.856068
0.0385,0.32434034,157.04796,6.0448151,-6.9138179,-8.2174177,-0.22793517,2.8801608,-4.590991,-24.096001
0.038600001,0.32386491,157.04848,6.0605202,-6.91436,-8.1691236,-0.22735545,2.633652,-4.5905814,-24.333258
0.038699999,0.32337993,157.04901,6.0762248,-6.9149103,-8.1128111,-0.22676805,2.3845587,-4.5901623,-24.567822
0.038800001,0.32288554,157.04953,6.0919299,-6.9154682,-8.0485373,-0.22617304,2.1331258,-4.5897326,-24.799679
0.038899999,0.32238176,157.05005,6.1076345,-6.9160342,-7.976366,-0.22557047,1.8795998,-4.5892935,-25.028811
0.039000001,0.32186866,157.05057,6.1233397,-6.9166083,-7.896368,-0.2249604,1.6242299,-4.5888443,-25.255201
0.039099999,0.32134628,157.05109,6.1390448,-6.9171901,-7.8086233,-0.2243429,1.3672663,-4.5883856,-25.47884
0.0392,0.32081476,157.05161,6.1547499,-6.9177799,-7.7132173,-0.22371802,1.1089613,-4.5879173,-25.699705
0.039299998,0.32027408,157.05211,6.170455,-6.9183769,-7.6102457,-0.22308582,0.84956843,-4.5874395,-25.917788
0.0394,0.31972432,157.05263,6.1861606,-6.918982,-7.4998088,-0.22244637,0.58934188,-4.5869517,-26.13307
0.039500002,0.31916562,157.05313,6.2018657,-6.9195948,-7.3820167,-0.22179973,0.32853684,-4.5864549,-26.345539
0.0396,0.31859794,157.05363,6.2175713,-6.9202151,-7.2569842,-0.22114596,0.067409068,-4.5859485,-26.55518
0.039700001,0.31802142,157.05414,6.2332764,-6.9208426,-7.1248355,-0.22048514,-0.19378547,-4.585433,-26.761978
0.039799999,0.3174361,157.05464,6.248982,-6.9214778,-6.9857006,-0.21981731,-0.4547908,-4.584908,-26.965923
0.039900001,0.31684205,157.05515,6.2646875,-6.9221201,-6.8397155,-0.21914256,-0.7153511,-4.584374,-27.167
0.039999999,0.31623933,157.05563,6.2803926,-6.9227695,-6.6870246,-0.21846096,-0.97521114,-4.5838308,-27.365196
0.040100001,0.31562799,157.05614,6.2960987,-6.9234266,-6.5277781,-0.21777256,-1.2341163,-4.5832787,-27.560499
0.040199999,0.31500813,157.05663,6.3118043,-6.9240904,-6.3621316,-0.21707745,-1.4918131,-4.5827174,-27.752895
0.0403,0.31437984,157.05711,6.3275099,-6.9247618,-6.190249,-0.21637568,-1.748049,-4.5821476,-27.942373
0.040399998,0.31374314,157.0576,6.3432155,-6.9254398,-6.0122986,-0.21566734,-2.0025733,-4.5815682,-28.128923
0.0405,0.3130981,157.05809,6.3589215,-6.9261246,-5.828455,-0.2149525,-2.2551367,-4.5809808,-28.312531
0.040600002,0.31244484,157.05858,6.3746271,-6.9268165,-5.6388988,-0.21423122,-2.505492,-4.5803843,-28.493185
0.0407,0.31178337,157.05905,6.3903332,-6.927515,-5.4438162,-0.21350358,-2.7533939,-4.5797791,-28.670877
0.040800001,0.3111138,157.05954,6.4060388,-6.9282203,-5.2433982,-0.21276967,-2.9986002,-4.5791655,-28.845594
0.040899999,0.31043619,157.06001,6.4217448,-6.9289322,-5.0378418,-0.21202955,-3.2408707,-4.5785432,-29.017328
0.041000001,0.30975062,157.06049,6.4374509,-6.9296503,-4.8273487,-0.2112833,-3.4799685,-4.5779128,-29.186068
0.041099999,0.30905715,157.06096,6.4531569,-6.9303751,-4.6121249,-0.21053097,-3.7156596,-4.5772738,-29.351801
0.041200001,0.3083559,157.06142,6.468863,-6.9311066,-4.3923817,-0.20977263,-3.9477139,-4.5766268,-29.514521
0.041299999,0.30764687,157.06189,6.4845695,-6.9318442,-4.1683345,-0.20900838,-4.1759038,-4.5759716,-29.674217
0.0414,0.30693021,157.06235,6.5002756,-6.9325881,-3.940203,-0.2082383,-4.4000063,-4.5753078,-29.830883
0.041499998,0.30620593,157.06281,6.5159817,-6.9333377,-3.7082102,-0.20746249,-4.619803,-4.5746365,-29.984507
0.0416,0.30547416,157.06326,6.5316882,-6.934094,-3.4725838,-0.20668098,-4.8350782,-4.573957,-30.13508
0.041700002,0.30473492,157.06371,6.5473943,-6.9348559,-3.2335546,-0.2058939,-5.0456214,-4.5732698,-30.282597
0.0418,0.30398834,157.06416,6.5631008,-6.9356236,-2.9913566,-0.20510131,-5.2512279,-4.5725746,-30.427046
0.041900001,0.30323446,157.06461,6.5788074,-6.9363976,-2.7462268,-0.20430329,-5.4516954,-4.5718718,-30.568424
0.041999999,0.30247337,157.06505,6.5945139,-6.9371767,-2.4984057,-0.20349994,-5.6468291,-4.5711613,-30.70672
0.042100001,0.30170515,157.06549,6.6102204,-6.9379621,-2.2481353,-0.20269133,-5.8364377,-4.5704432,-30.84193
0.042199999,0.30092987,157.06593,6.625927,-6.9387527,-1.9956613,-0.20187755,-6.0203362,-4.5697174,-30.974045
