"Time","greaterThreshold.y","greaterEqualThreshold.y","lessThreshold.y","lessEqualThreshold.y","ramp.y"
0.67199999,0,1,0,1,0
0.67220002,0,1,0,1,0
0.6724,0,1,0,1,0
0.67259997,0,1,0,1,0
0.6728,0,1,0,1,0
0.67299998,0,1,0,1,0
0.67320001,0,1,0,1,0
0.67339998,0,1,0,1,0
0.67360002,0,1,0,1,0
0.67379999,0,1,0,1,0
0.67400002,0,1,0,1,0
0.6742,0,1,0,1,0
0.67439997,0,1,0,1,0
0.67460001,0,1,0,1,0
0.67479998,0,1,0,1,0
0.67500001,0,1,0,1,0
0.67519999,0,1,0,1,0
0.67540002,0,1,0,1,0
0.67559999,0,1,0,1,0
0.67580003,0,1,0,1,0
0.676,0,1,0,1,0
0.67619997,0,1,0,1,0
0.67640001,0,1,0,1,0
0.67659998,0,1,0,1,0
0.67680001,0,1,0,1,0
0.67699999,0,1,0,1,0
0.67720002,0,1,0,1,0
0.67739999,0,1,0,1,0
0.67760003,0,1,0,1,0
0.6778,0,1,0,1,0
0.67799997,0,1,0,1,0
0.67820001,0,1,0,1,0
0.67839998,0,1,0,1,0
0.67860001,0,1,0,1,0
0.67879999,0,1,0,1,0
0.67900002,0,1,0,1,0
0.67919999,0,1,0,1,0
0.67940003,0,1,0,1,0
0.6796,0,1,0,1,0
0.67979997,0,1,0,1,0
0.68000001,0,1,0,1,0
0.68019998,0,1,0,1,0
0.68040001,0,1,0,1,0
0.68059999,0,1,0,1,0
0.68080002,0,1,0,1,0
0.68099999,0,1,0,1,0
0.68120003,0,1,0,1,0
0.6814,0,1,0,1,0
0.68159997,0,1,0,1,0
0.68180001,0,1,0,1,0
0.68199998,0,1,0,1,0
0.68220001,0,1,0,1,0
0.68239999,0,1,0,1,0
0.68260002,0,1,0,1,0
0.68279999,0,1,0,1,0
0.68300003,0,1,0,1,0
0.6832,0,1,0,1,0
0.68339998,0,1,0,1,0
0.68360001,0,1,0,1,0
0.68379998,0,1,0,1,0
0.68400002,0,1,0,1,0
0.68419999,0,1,0,1,0
0.68440002,0,1,0,1,0
0.6846,0,1,0,1,0
0.68480003,0,1,0,1,0
0.685,0,1,0,1,0
0.68519998,0,1,0,1,0
0.68540001,0,1,0,1,0
0.68559998,0,1,0,1,0
0.68580002,0,1,0,1,0
0.68599999,0,1,0,1,0
0.68620002,0,1,0,1,0
0.6864,0,1,0,1,0
0.68660003,0,1,0,1,0
0.6868,0,1,0,1,0
0.68699998,0,1,0,1,0
0.68720001,0,1,0,1,0
0.68739998,0,1,0,1,0
0.68760002,0,1,0,1,0
0.68779999,0,1,0,1,0
0.68800002,0,1,0,1,0
0.6882,0,1,0,1,0
0.68839997,0,1,0,1,0
0.6886,0,1,0,1,0
0.68879998,0,1,0,1,0
0.68900001,0,1,0,1,0
0.68919998,0,1,0,1,0
0.68940002,0,1,0,1,0
0.68959999,0,1,0,1,0
0.68980002,0,1,0,1,0
0.69,0,1,0,1,0
0.69019997,0,1,0,1,0
0.6904,0,1,0,1,0
0.69059998,0,1,0,1,0
0.69080001,0,1,0,1,0
0.69099998,0,1,0,1,0
0.69120002,0,1,0,1,0
0.69139999,0,1,0,1,0
0.69160002,0,1,0,1,0
0.6918,0,1,0,1,0
0.69199997,0,1,0,1,0
0.69220001,0,1,0,1,0
0.69239998,0,1,0,1,0
0.69260001,0,1,0,1,0
0.69279999,0,1,0,1,0
0.69300002,0,1,0,1,0
0.69319999,0,1,0,1,0
0.69340003,0,1,0,1,0
0.6936,0,1,0,1,0
0.69379997,0,1,0,1,0
0.69400001,0,1,0,1,0
0.69419998,0,1,0,1,0
0.69440001,0,1,0,1,0
0.69459999,0,1,0,1,0
0.69480002,0,1,0,1,0
0.69499999,0,1,0,1,0
0.69520003,0,1,0,1,0
0.6954,0,1,0,1,0
0.69559997,0,1,0,1,0
0.69580001,0,1,0,1,0
0.69599998,0,1,0,1,0
0.69620001,0,1,0,1,0
0.69639999,0,1,0,1,0
0.69660002,0,1,0,1,0
0.69679999,0,1,0,1,0
0.69700003,0,1,0,1,0
0.6972,0,1,0,1,0
0.69739997,0,1,0,1,0
0.69760001,0,1,0,1,0
0.69779998,0,1,0,1,0
0.69800001,0,1,0,1,0
0.69819999,0,1,0,1,0
0.69840002,0,1,0,1,0
0.69859999,0,1,0,1,0
0.69880003,0,1,0,1,0
0.699,0,1,0,1,0
0.69919997,0,1,0,1,0
0.69940001,0,1,0,1,0
0.69959998,0,1,0,1,0
0.69980001,0,1,0,1,0
0.69999999,0,1,0,1,0
0.70020002,0,1,0,1,0
0.70039999,0,1,0,1,0
0.70060003,0,1,0,1,0
0.7008,0,1,0,1,0
0.70099998,0,1,0,1,0
0.70120001,0,1,0,1,0
0.70139998,0,1,0,1,0
0.70160002,0,1,0,1,0
0.70179999,0,1,0,1,0
0.70200002,0,1,0,1,0
0.7022,0,1,0,1,0
0.70240003,0,1,0,1,0
0.7026,0,1,0,1,0
0.70279998,0,1,0,1,0
0.70300001,0,1,0,1,0
0.70319998,0,1,0,1,0
0.70340002,0,1,0,1,0
0.70359999,0,1,0,1,0
0.70380002,0,1,0,1,0
0.704,0,1,0,1,0
0.70420003,0,1,0,1,0
0.7044,0,1,0,1,0
0.70459998,0,1,0,1,0
0.70480001,0,1,0,1,0
0.70499998,0,1,0,1,0
0.70520002,0,1,0,1,0
0.70539999,0,1,0,1,0
0.70560002,0,1,0,1,0
0.7058,0,1,0,1,0
0.70599997,0,1,0,1,0
0.7062,0,1,0,1,0
0.70639998,0,1,0,1,0
0.70660001,0,1,0,1,0
0.70679998,0,1,0,1,0
0.70700002,0,1,0,1,0
0.70719999,0,1,0,1,0
0.70740002,0,1,0,1,0
0.7076,0,1,0,1,0
0.70779997,0,1,0,1,0
0.708,0,1,0,1,0
0.70819998,0,1,0,1,0
0.70840001,0,1,0,1,0
0.70859998,0,1,0,1,0
0.70880002,0,1,0,1,0
0.70899999,0,1,0,1,0
0.70920002,0,1,0,1,0
0.7094,0,1,0,1,0
0.70959997,0,1,0,1,0
0.7098,0,1,0,1,0
0.70999998,0,1,0,1,0
0.71020001,0,1,0,1,0
0.71039999,0,1,0,1,0
0.71060002,0,1,0,1,0
0.71079999,0,1,0,1,0
0.71100003,0,1,0,1,0
0.7112,0,1,0,1,0
0.71139997,0,1,0,1,0
0.71160001,0,1,0,1,0
0.71179998,0,1,0,1,0
0.71200001,0,1,0,1,0
0.71219999,0,1,0,1,0
0.71240002,0,1,0,1,0
0.71259999,0,1,0,1,0
0.71280003,0,1,0,1,0
0.713,0,1,0,1,0
0.71319997,0,1,0,1,0
0.71340001,0,1,0,1,0
0.71359998,0,1,0,1,0
0.71380001,0,1,0,1,0
0.71399999,0,1,0,1,0
0.71420002,0,1,0,1,0
0.71439999,0,1,0,1,0
0.71460003,0,1,0,1,0
0.7148,0,1,0,1,0
0.71499997,0,1,0,1,0
0.71520001,0,1,0,1,0
0.71539998,0,1,0,1,0
0.71560001,0,1,0,1,0
0.71579999,0,1,0,1,0
0.71600002,0,1,0,1,0
0.71619999,0,1,0,1,0
0.71640003,0,1,0,1,0
0.7166,0,1,0,1,0
0.71679997,0,1,0,1,0
0.71700001,0,1,0,1,0
0.71719998,0,1,0,1,0
0.71740001,0,1,0,1,0
0.71759999,0,1,0,1,0
0.71780002,0,1,0,1,0
0.71799999,0,1,0,1,0
0.71820003,0,1,0,1,0
0.7184,0,1,0,1,0
0.71859998,0,1,0,1,0
0.71880001,0,1,0,1,0
0.71899998,0,1,0,1,0
0.71920002,0,1,0,1,0
0.71939999,0,1,0,1,0
0.71960002,0,1,0,1,0
0.7198,0,1,0,1,0
0.72000003,0,1,0,1,0
0.7202,0,1,0,1,0
0.72039998,0,1,0,1,0
0.72060001,0,1,0,1,0
0.72079998,0,1,0,1,0
0.72100002,0,1,0,1,0
0.72119999,0,1,0,1,0
0.72140002,0,1,0,1,0
0.7216,0,1,0,1,0
0.72180003,0,1,0,1,0
0.722,0,1,0,1,0
0.72219998,0,1,0,1,0
0.72240001,0,1,0,1,0
0.72259998,0,1,0,1,0
0.72280002,0,1,0,1,0
0.72299999,0,1,0,1,0
0.72320002,0,1,0,1,0
0.7234,0,1,0,1,0
0.72359997,0,1,0,1,0
0.7238,0,1,0,1,0
0.72399998,0,1,0,1,0
0.72420001,0,1,0,1,0
0.72439998,0,1,0,1,0
0.72460002,0,1,0,1,0
0.72479999,0,1,0,1,0
0.72500002,0,1,0,1,0
0.7252,0,1,0,1,0
0.72539997,0,1,0,1,0
0.7256,0,1,0,1,0
0.72579998,0,1,0,1,0
0.72600001,0,1,0,1,0
0.72619998,0,1,0,1,0
0.72640002,0,1,0,1,0
0.72659999,0,1,0,1,0
0.72680002,0,1,0,1,0
0.727,0,1,0,1,0
0.72719997,0,1,0,1,0
0.7274,0,1,0,1,0
0.72759998,0,1,0,1,0
0.72780001,0,1,0,1,0
0.72799999,0,1,0,1,0
0.72820002,0,1,0,1,0
0.72839999,0,1,0,1,0
0.72860003,0,1,0,1,0
0.7288,0,1,0,1,0
0.72899997,0,1,0,1,0
0.72920001,0,1,0,1,0
0.72939998,0,1,0,1,0
0.72960001,0,1,0,1,0
0.72979999,0,1,0,1,0
0.73000002,0,1,0,1,0
0.73019999,0,1,0,1,0
0.73040003,0,1,0,1,0
0.7306,0,1,0,1,0
0.73079997,0,1,0,1,0
0.73100001,0,1,0,1,0
0.73119998,0,1,0,1,0
0.73140001,0,1,0,1,0
0.73159999,0,1,0,1,0
0.73180002,0,1,0,1,0
0.73199999,0,1,0,1,0
0.73220003,0,1,0,1,0
0.7324,0,1,0,1,0
0.73259997,0,1,0,1,0
0.73280001,0,1,0,1,0
0.73299998,0,1,0,1,0
0.73320001,0,1,0,1,0
0.73339999,0,1,0,1,0
0.73360002,0,1,0,1,0
0.73379999,0,1,0,1,0
0.73400003,0,1,0,1,0
0.7342,0,1,0,1,0
0.73439997,0,1,0,1,0
0.73460001,0,1,0,1,0
0.73479998,0,1,0,1,0
0.73500001,0,1,0,1,0
0.73519999,0,1,0,1,0
0.73540002,0,1,0,1,0
0.73559999,0,1,0,1,0
0.73580003,0,1,0,1,0
0.736,0,1,0,1,0
0.73619998,0,1,0,1,0
0.73640001,0,1,0,1,0
0.73659998,0,1,0,1,0
0.73680001,0,1,0,1,0
0.73699999,0,1,0,1,0
0.73720002,0,1,0,1,0
0.7374,0,1,0,1,0
0.73760003,0,1,0,1,0
0.7378,0,1,0,1,0
0.73799998,0,1,0,1,0
0.73820001,0,1,0,1,0
0.73839998,0,1,0,1,0
0.73860002,0,1,0,1,0
0.73879999,0,1,0,1,0
0.73900002,0,1,0,1,0
0.7392,0,1,0,1,0
0.73940003,0,1,0,1,0
0.7396,0,1,0,1,0
0.73979998,0,1,0,1,0
0.74000001,0,1,0,1,0
0.74019998,0,1,0,1,0
0.74040002,0,1,0,1,0
0.74059999,0,1,0,1,0
0.74080002,0,1,0,1,0
0.741,0,1,0,1,0
0.74119997,0,1,0,1,0
0.7414,0,1,0,1,0
0.74159998,0,1,0,1,0
0.74180001,0,1,0,1,0
0.74199998,0,1,0,1,0
0.74220002,0,1,0,1,0
0.74239999,0,1,0,1,0
0.74260002,0,1,0,1,0
0.7428,0,1,0,1,0
0.74299997,0,1,0,1,0
0.7432,0,1,0,1,0
0.74339998,0,1,0,1,0
0.74360001,0,1,0,1,0
0.74379998,0,1,0,1,0
0.74400002,0,1,0,1,0
0.74419999,0,1,0,1,0
0.74440002,0,1,0,1,0
0.7446,0,1,0,1,0
0.74479997,0,1,0,1,0
0.745,0,1,0,1,0
0.74519998,0,1,0,1,0
0.74540001,0,1,0,1,0
0.74559999,0,1,0,1,0
0.74580002,0,1,0,1,0
0.74599999,0,1,0,1,0
0.74620003,0,1,0,1,0
0.7464,0,1,0,1,0
0.74659997,0,1,0,1,0
0.74680001,0,1,0,1,0
0.74699998,0,1,0,1,0
0.74720001,0,1,0,1,0
0.74739999,0,1,0,1,0
0.74760002,0,1,0,1,0
0.74779999,0,1,0,1,0
0.74800003,0,1,0,1,0
0.7482,0,1,0,1,0
0.74839997,0,1,0,1,0
0.74860001,0,1,0,1,0
0.74879998,0,1,0,1,0
0.74900001,0,1,0,1,0
0.74919999,0,1,0,1,0
0.74940002,0,1,0,1,0
0.74959999,0,1,0,1,0
0.74980003,0,1,0,1,0
0.75,0,1,0,1,0
0.75019997,0,1,0,1,0
0.75040001,0,1,0,1,0
0.75059998,0,1,0,1,0
0.75080001,0,1,0,1,0
0.75099999,0,1,0,1,0
0.75120002,0,1,0,1,0
0.75139999,0,1,0,1,0
0.75160003,0,1,0,1,0
0.7518,0,1,0,1,0
0.75199997,0,1,0,1,0
0.75220001,0,1,0,1,0
0.75239998,0,1,0,1,0
0.75260001,0,1,0,1,0
0.75279999,0,1,0,1,0
0.75300002,0,1,0,1,0
0.75319999,0,1,0,1,0
0.75340003,0,1,0,1,0
0.7536,0,1,0,1,0
0.75379997,0,1,0,1,0
0.75400001,0,1,0,1,0
0.75419998,0,1,0,1,0
0.75440001,0,1,0,1,0
0.75459999,0,1,0,1,0
0.75480002,0,1,0,1,0
0.755,0,1,0,1,0
0.75520003,0,1,0,1,0
0.7554,0,1,0,1,0
0.75559998,0,1,0,1,0
0.75580001,0,1,0,1,0
0.75599998,0,1,0,1,0
0.75620002,0,1,0,1,0
0.75639999,0,1,0,1,0
0.75660002,0,1,0,1,0
0.7568,0,1,0,1,0
0.75700003,0,1,0,1,0
0.7572,0,1,0,1,0
0.75739998,0,1,0,1,0
0.75760001,0,1,0,1,0
0.75779998,0,1,0,1,0
0.75800002,0,1,0,1,0
0.75819999,0,1,0,1,0
0.75840002,0,1,0,1,0
0.7586,0,1,0,1,0
0.75880003,0,1,0,1,0
0.759,0,1,0,1,0
0.75919998,0,1,0,1,0
0.75940001,0,1,0,1,0
0.75959998,0,1,0,1,0
0.75980002,0,1,0,1,0
0.75999999,0,1,0,1,0
0.76020002,0,1,0,1,0
0.7604,0,1,0,1,0
0.76059997,0,1,0,1,0
0.7608,0,1,0,1,0
0.76099998,0,1,0,1,0
0.76120001,0,1,0,1,0
0.76139998,0,1,0,1,0
0.76160002,0,1,0,1,0
0.76179999,0,1,0,1,0
0.76200002,0,1,0,1,0
0.7622,0,1,0,1,0
0.76239997,0,1,0,1,0
0.7626,0,1,0,1,0
0.76279998,0,1,0,1,0
0.76300001,0,1,0,1,0
0.76319999,0,1,0,1,0
0.76340002,0,1,0,1,0
0.76359999,0,1,0,1,0
0.76380002,0,1,0,1,0
0.764,0,1,0,1,0
0.76419997,0,1,0,1,0
0.76440001,0,1,0,1,0
0.76459998,0,1,0,1,0
0.76480001,0,1,0,1,0
0.76499999,0,1,0,1,0
0.76520002,0,1,0,1,0
0.76539999,0,1,0,1,0
0.76560003,0,1,0,1,0
0.7658,0,1,0,1,0
0.76599997,0,1,0,1,0
0.76620001,0,1,0,1,0
0.76639998,0,1,0,1,0
0.76660001,0,1,0,1,0
0.76679999,0,1,0,1,0
0.76700002,0,1,0,1,0
0.76719999,0,1,0,1,0
0.76740003,0,1,0,1,0
0.7676,0,1,0,1,0
0.76779997,0,1,0,1,0
0.76800001,0,1,0,1,0
0.76819998,0,1,0,1,0
0.76840001,0,1,0,1,0
0.76859999,0,1,0,1,0
0.76880002,0,1,0,1,0
0.76899999,0,1,0,1,0
0.76920003,0,1,0,1,0
0.7694,0,1,0,1,0
0.76959997,0,1,0,1,0
0.76980001,0,1,0,1,0
0.76999998,0,1,0,1,0
0.77020001,0,1,0,1,0
0.77039999,0,1,0,1,0
0.77060002,0,1,0,1,0
0.77079999,0,1,0,1,0
0.77100003,0,1,0,1,0
0.7712,0,1,0,1,0
0.77139997,0,1,0,1,0
0.77160001,0,1,0,1,0
0.77179998,0,1,0,1,0
0.77200001,0,1,0,1,0
0.77219999,0,1,0,1,0
0.77240002,0,1,0,1,0
0.7726,0,1,0,1,0
0.77280003,0,1,0,1,0
0.773,0,1,0,1,0
0.77319998,0,1,0,1,0
0.77340001,0,1,0,1,0
0.77359998,0,1,0,1,0
0.77380002,0,1,0,1,0
0.77399999,0,1,0,1,0
0.77420002,0,1,0,1,0
0.7744,0,1,0,1,0
0.77460003,0,1,0,1,0
0.7748,0,1,0,1,0
0.77499998,0,1,0,1,0
0.77520001,0,1,0,1,0
0.77539998,0,1,0,1,0
0.77560002,0,1,0,1,0
0.77579999,0,1,0,1,0
0.77600002,0,1,0,1,0
0.7762,0,1,0,1,0
0.77640003,0,1,0,1,0
0.7766,0,1,0,1,0
0.77679998,0,1,0,1,0
0.77700001,0,1,0,1,0
0.77719998,0,1,0,1,0
0.77740002,0,1,0,1,0
0.77759999,0,1,0,1,0
0.77780002,0,1,0,1,0
0.778,0,1,0,1,0
0.77819997,0,1,0,1,0
0.7784,0,1,0,1,0
0.77859998,0,1,0,1,0
0.77880001,0,1,0,1,0
0.77899998,0,1,0,1,0
0.77920002,0,1,0,1,0
0.77939999,0,1,0,1,0
0.77960002,0,1,0,1,0
0.7798,0,1,0,1,0
0.77999997,0,1,0,1,0
0.7802,0,1,0,1,0
0.78039998,0,1,0,1,0
0.78060001,0,1,0,1,0
0.78079998,0,1,0,1,0
0.78100002,0,1,0,1,0
0.78119999,0,1,0,1,0
0.78140002,0,1,0,1,0
0.7816,0,1,0,1,0
0.78179997,0,1,0,1,0
0.78200001,0,1,0,1,0
0.78219998,0,1,0,1,0
0.78240001,0,1,0,1,0
0.78259999,0,1,0,1,0
0.78280002,0,1,0,1,0
0.78299999,0,1,0,1,0
0.78320003,0,1,0,1,0
0.7834,0,1,0,1,0
0.78359997,0,1,0,1,0
0.78380001,0,1,0,1,0
0.78399998,0,1,0,1,0
0.78420001,0,1,0,1,0
0.78439999,0,1,0,1,0
0.78460002,0,1,0,1,0
0.78479999,0,1,0,1,0
0.78500003,0,1,0,1,0
0.7852,0,1,0,1,0
0.78539997,0,1,0,1,0
0.78560001,0,1,0,1,0
0.78579998,0,1,0,1,0
0.78600001,0,1,0,1,0
0.78619999,0,1,0,1,0
0.78640002,0,1,0,1,0
0.78659999,0,1,0,1,0
0.78680003,0,1,0,1,0
0.787,0,1,0,1,0
0.78719997,0,1,0,1,0
0.78740001,0,1,0,1,0
0.78759998,0,1,0,1,0
0.78780001,0,1,0,1,0
0.78799999,0,1,0,1,0
0.78820002,0,1,0,1,0
0.78839999,0,1,0,1,0
0.78860003,0,1,0,1,0
0.7888,0,1,0,1,0
0.78899997,0,1,0,1,0
0.78920001,0,1,0,1,0
0.78939998,0,1,0,1,0
0.78960001,0,1,0,1,0
0.78979999,0,1,0,1,0
0.79000002,0,1,0,1,0
0.7902,0,1,0,1,0
0.79040003,0,1,0,1,0
0.7906,0,1,0,1,0
0.79079998,0,1,0,1,0
0.79100001,0,1,0,1,0
0.79119998,0,1,0,1,0
0.79140002,0,1,0,1,0
0.79159999,0,1,0,1,0
0.79180002,0,1,0,1,0
0.792,0,1,0,1,0
0.79220003,0,1,0,1,0
0.7924,0,1,0,1,0
0.79259998,0,1,0,1,0
0.79280001,0,1,0,1,0
0.79299998,0,1,0,1,0
0.79320002,0,1,0,1,0
0.79339999,0,1,0,1,0
0.79360002,0,1,0,1,0
0.7938,0,1,0,1,0
0.79400003,0,1,0,1,0
0.7942,0,1,0,1,0
0.79439998,0,1,0,1,0
0.79460001,0,1,0,1,0
0.79479998,0,1,0,1,0
0.79500002,0,1,0,1,0
0.79519999,0,1,0,1,0
0.79540002,0,1,0,1,0
0.7956,0,1,0,1,0
0.79579997,0,1,0,1,0
0.796,0,1,0,1,0
0.79619998,0,1,0,1,0
0.79640001,0,1,0,1,0
0.79659998,0,1,0,1,0
0.79680002,0,1,0,1,0
0.79699999,0,1,0,1,0
0.79720002,0,1,0,1,0
0.7974,0,1,0,1,0
0.79759997,0,1,0,1,0
0.7978,0,1,0,1,0
0.79799998,0,1,0,1,0
0.79820001,0,1,0,1,0
0.79839998,0,1,0,1,0
0.79860002,0,1,0,1,0
0.79879999,0,1,0,1,0
0.79900002,0,1,0,1,0
0.7992,0,1,0,1,0
0.79939997,0,1,0,1,0
0.79960001,0,1,0,1,0
0.79979998,0,1,0,1,0
0.80000001,0,1,0,1,0
0.80019999,0,1,0,1,0
0.80040002,0,1,0,1,0
0.80059999,0,1,0,1,0
0.80080003,0,1,0,1,0
0.801,0,1,0,1,0
0.80119997,0,1,0,1,0
0.80140001,0,1,0,1,0
0.80159998,0,1,0,1,0
0.80180001,0,1,0,1,0
0.80199999,0,1,0,1,0
0.80220002,0,1,0,1,0
0.80239999,0,1,0,1,0
0.80260003,0,1,0,1,0
0.8028,0,1,0,1,0
0.80299997,0,1,0,1,0
0.80320001,0,1,0,1,0
0.80339998,0,1,0,1,0
0.80360001,0,1,0,1,0
0.80379999,0,1,0,1,0
0.80400002,0,1,0,1,0
0.80419999,0,1,0,1,0
0.80440003,0,1,0,1,0
0.8046,0,1,0,1,0
0.80479997,0,1,0,1,0
0.80500001,0,1,0,1,0
0.80519998,0,1,0,1,0
0.80540001,0,1,0,1,0
0.80559999,0,1,0,1,0
0.80580002,0,1,0,1,0
0.80599999,0,1,0,1,0
0.80620003,0,1,0,1,0
0.8064,0,1,0,1,0
0.80659997,0,1,0,1,0
0.80680001,0,1,0,1,0
0.80699998,0,1,0,1,0
0.80720001,0,1,0,1,0
0.80739999,0,1,0,1,0
0.80760002,0,1,0,1,0
0.80779999,0,1,0,1,0
0.80800003,0,1,0,1,0
0.8082,0,1,0,1,0
0.80839998,0,1,0,1,0
0.80860001,0,1,0,1,0
0.80879998,0,1,0,1,0
0.80900002,0,1,0,1,0
0.80919999,0,1,0,1,0
0.80940002,0,1,0,1,0
0.8096,0,1,0,1,0
0.80980003,0,1,0,1,0
0.81,0,1,0,1,0
0.81019998,0,1,0,1,0
0.81040001,0,1,0,1,0
0.81059998,0,1,0,1,0
0.81080002,0,1,0,1,0
0.81099999,0,1,0,1,0
0.81120002,0,1,0,1,0
0.8114,0,1,0,1,0
0.81160003,0,1,0,1,0
0.8118,0,1,0,1,0
0.81199998,0,1,0,1,0
0.81220001,0,1,0,1,0
0.81239998,0,1,0,1,0
0.81260002,0,1,0,1,0
0.81279999,0,1,0,1,0
0.81300002,0,1,0,1,0
0.8132,0,1,0,1,0
0.81339997,0,1,0,1,0
0.8136,0,1,0,1,0
0.81379998,0,1,0,1,0
0.81400001,0,1,0,1,0
0.81419998,0,1,0,1,0
0.81440002,0,1,0,1,0
0.81459999,0,1,0,1,0
0.81480002,0,1,0,1,0
0.815,0,1,0,1,0
0.81519997,0,1,0,1,0
0.8154,0,1,0,1,0
0.81559998,0,1,0,1,0
0.81580001,0,1,0,1,0
0.81599998,0,1,0,1,0
0.81620002,0,1,0,1,0
0.81639999,0,1,0,1,0
0.81660002,0,1,0,1,0
0.8168,0,1,0,1,0
0.81699997,0,1,0,1,0
0.81720001,0,1,0,1,0
0.81739998,0,1,0,1,0
0.81760001,0,1,0,1,0
0.81779999,0,1,0,1,0
0.81800002,0,1,0,1,0
0.81819999,0,1,0,1,0
0.81840003,0,1,0,1,0
0.8186,0,1,0,1,0
0.81879997,0,1,0,1,0
0.81900001,0,1,0,1,0
0.81919998,0,1,0,1,0
0.81940001,0,1,0,1,0
0.81959999,0,1,0,1,0
0.81980002,0,1,0,1,0
0.81999999,0,1,0,1,0
0.82020003,0,1,0,1,0
0.8204,0,1,0,1,0
0.82059997,0,1,0,1,0
0.82080001,0,1,0,1,0
0.82099998,0,1,0,1,0
0.82120001,0,1,0,1,0
0.82139999,0,1,0,1,0
0.82160002,0,1,0,1,0
0.82179999,0,1,0,1,0
0.82200003,0,1,0,1,0
0.8222,0,1,0,1,0
0.82239997,0,1,0,1,0
0.82260001,0,1,0,1,0
0.82279998,0,1,0,1,0
0.82300001,0,1,0,1,0
0.82319999,0,1,0,1,0
0.82340002,0,1,0,1,0
0.82359999,0,1,0,1,0
0.82380003,0,1,0,1,0
0.824,0,1,0,1,0
0.82419997,0,1,0,1,0
0.82440001,0,1,0,1,0
0.82459998,0,1,0,1,0
0.82480001,0,1,0,1,0
0.82499999,0,1,0,1,0
0.82520002,0,1,0,1,0
0.82539999,0,1,0,1,0
0.82560003,0,1,0,1,0
0.8258,0,1,0,1,0
0.82599998,0,1,0,1,0
0.82620001,0,1,0,1,0
0.82639998,0,1,0,1,0
0.82660002,0,1,0,1,0
0.82679999,0,1,0,1,0
0.82700002,0,1,0,1,0
0.8272,0,1,0,1,0
0.82740003,0,1,0,1,0
0.8276,0,1,0,1,0
0.82779998,0,1,0,1,0
0.82800001,0,1,0,1,0
0.82819998,0,1,0,1,0
0.82840002,0,1,0,1,0
0.82859999,0,1,0,1,0
0.82880002,0,1,0,1,0
0.829,0,1,0,1,0
0.82920003,0,1,0,1,0
0.8294,0,1,0,1,0
0.82959998,0,1,0,1,0
0.82980001,0,1,0,1,0
0.82999998,0,1,0,1,0
0.83020002,0,1,0,1,0
0.83039999,0,1,0,1,0
0.83060002,0,1,0,1,0
0.8308,0,1,0,1,0
0.83099997,0,1,0,1,0
0.8312,0,1,0,1,0
0.83139998,0,1,0,1,0
0.83160001,0,1,0,1,0
0.83179998,0,1,0,1,0
0.83200002,0,1,0,1,0
0.83219999,0,1,0,1,0
0.83240002,0,1,0,1,0
0.8326,0,1,0,1,0
0.83279997,0,1,0,1,0
0.833,0,1,0,1,0
0.83319998,0,1,0,1,0
0.83340001,0,1,0,1,0
0.83359998,0,1,0,1,0
0.83380002,0,1,0,1,0
0.83399999,0,1,0,1,0
0.83420002,0,1,0,1,0
0.8344,0,1,0,1,0
0.83459997,0,1,0,1,0
0.8348,0,1,0,1,0
0.83499998,0,1,0,1,0
0.83520001,0,1,0,1,0
0.83539999,0,1,0,1,0
0.83560002,0,1,0,1,0
0.83579999,0,1,0,1,0
0.83600003,0,1,0,1,0
0.8362,0,1,0,1,0
0.83639997,0,1,0,1,0
0.83660001,0,1,0,1,0
0.83679998,0,1,0,1,0
0.83700001,0,1,0,1,0
0.83719999,0,1,0,1,0
0.83740002,0,1,0,1,0
0.83759999,0,1,0,1,0
0.83780003,0,1,0,1,0
0.838,0,1,0,1,0
0.83819997,0,1,0,1,0
0.83840001,0,1,0,1,0
0.83859998,0,1,0,1,0
0.83880001,0,1,0,1,0
0.83899999,0,1,0,1,0
0.83920002,0,1,0,1,0
0.83939999,0,1,0,1,0
0.83960003,0,1,0,1,0
0.8398,0,1,0,1,0
0.83999997,0,1,0,1,0
0.84020001,0,1,0,1,0
0.84039998,0,1,0,1,0
0.84060001,0,1,0,1,0
0.84079999,0,1,0,1,0
0.84100002,0,1,0,1,0
0.84119999,0,1,0,1,0
0.84140003,0,1,0,1,0
0.8416,0,1,0,1,0
0.84179997,0,1,0,1,0
0.84200001,0,1,0,1,0
0.84219998,0,1,0,1,0
0.84240001,0,1,0,1,0
0.84259999,0,1,0,1,0
0.84280002,0,1,0,1,0
0.84299999,0,1,0,1,0
0.84320003,0,1,0,1,0
0.8434,0,1,0,1,0
0.84359998,0,1,0,1,0
0.84380001,0,1,0,1,0
0.84399998,0,1,0,1,0
0.84420002,0,1,0,1,0
0.84439999,0,1,0,1,0
0.84460002,0,1,0,1,0
0.8448,0,1,0,1,0
0.84500003,0,1,0,1,0
0.8452,0,1,0,1,0
0.84539998,0,1,0,1,0
0.84560001,0,1,0,1,0
0.84579998,0,1,0,1,0
0.84600002,0,1,0,1,0
0.84619999,0,1,0,1,0
0.84640002,0,1,0,1,0
0.8466,0,1,0,1,0
0.84680003,0,1,0,1,0
0.847,0,1,0,1,0
0.84719998,0,1,0,1,0
0.84740001,0,1,0,1,0
0.84759998,0,1,0,1,0
0.84780002,0,1,0,1,0
0.84799999,0,1,0,1,0
0.84820002,0,1,0,1,0
