"Time","Ptr","Pqs"
24.358,-35792.328,-35792.191
24.358999,-35790.953,-35790.82
24.360001,-35789.582,-35789.449
24.361,-35788.207,-35788.07
24.362,-35786.828,-35786.695
24.363001,-35785.449,-35785.316
24.364,-35784.066,-35783.934
24.365,-35782.684,-35782.551
24.365999,-35781.301,-35781.164
24.367001,-35779.91,-35779.777
24.368,-35778.523,-35778.387
24.368999,-35777.129,-35776.996
24.370001,-35775.738,-35775.602
24.371,-35774.344,-35774.207
24.372,-35772.945,-35772.809
24.372999,-35771.547,-35771.41
24.374001,-35770.145,-35770.008
24.375,-35768.742,-35768.605
24.375999,-35767.336,-35767.199
24.377001,-35765.93,-35765.793
24.378,-35764.52,-35764.383
24.379,-35763.109,-35762.973
24.379999,-35761.695,-35761.559
24.381001,-35760.281,-35760.141
24.382,-35758.863,-35758.727
24.382999,-35757.445,-35757.305
24.384001,-35756.023,-35755.883
24.385,-35754.598,-35754.461
24.386,-35753.176,-35753.035
24.386999,-35751.746,-35751.609
24.388,-35750.316,-35750.18
24.389,-35748.887,-35748.75
24.389999,-35747.453,-35747.316
24.391001,-35746.02,-35745.879
24.392,-35744.582,-35744.441
24.393,-35743.145,-35743.004
24.393999,-35741.703,-35741.562
24.395,-35740.258,-35740.117
24.396,-35738.812,-35738.672
24.396999,-35737.367,-35737.227
24.398001,-35735.918,-35735.777
24.399,-35734.465,-35734.328
24.4,-35733.012,-35732.875
24.400999,-35731.559,-35731.418
24.402,-35730.102,-35729.961
24.403,-35728.645,-35728.5
24.403999,-35727.184,-35727.039
24.405001,-35725.719,-35725.578
24.406,-35724.254,-35724.113
24.407,-35722.789,-35722.645
24.408001,-35721.316,-35721.176
24.409,-35719.848,-35719.707
24.41,-35718.375,-35718.23
24.410999,-35716.898,-35716.758
24.412001,-35715.422,-35715.281
24.413,-35713.945,-35713.801
24.414,-35712.465,-35712.32
24.415001,-35710.98,-35710.836
24.416,-35709.496,-35709.352
24.417,-35708.008,-35707.863
24.417999,-35706.52,-35706.375
24.419001,-35705.027,-35704.887
24.42,-35703.535,-35703.391
24.421,-35702.043,-35701.898
24.422001,-35700.543,-35700.398
24.423,-35699.047,-35698.902
24.424,-35697.543,-35697.402
24.424999,-35696.043,-35695.898
24.426001,-35694.539,-35694.395
24.427,-35693.031,-35692.887
24.427999,-35691.523,-35691.375
24.429001,-35690.012,-35689.867
24.43,-35688.5,-35688.352
24.431,-35686.984,-35686.84
24.431999,-35685.469,-35685.32
24.433001,-35683.949,-35683.801
24.434,-35682.426,-35682.281
24.434999,-35680.906,-35680.758
24.436001,-35679.379,-35679.234
24.437,-35677.855,-35677.707
24.438,-35676.324,-35676.18
24.438999,-35674.793,-35674.648
24.440001,-35673.262,-35673.113
24.441,-35671.727,-35671.578
24.441999,-35670.191,-35670.043
24.443001,-35668.652,-35668.504
24.444,-35667.109,-35666.965
24.445,-35665.566,-35665.422
24.445999,-35664.023,-35663.875
24.447001,-35662.477,-35662.328
24.448,-35660.93,-35660.781
24.448999,-35659.379,-35659.23
24.450001,-35657.824,-35657.676
24.451,-35656.27,-35656.121
24.452,-35654.715,-35654.566
24.452999,-35653.156,-35653.008
24.454,-35651.594,-35651.445
24.455,-35650.031,-35649.883
24.455999,-35648.469,-35648.316
24.457001,-35646.902,-35646.75
24.458,-35645.332,-35645.184
24.459,-35643.762,-35643.613
24.459999,-35642.188,-35642.039
24.461,-35640.613,-35640.465
24.462,-35639.039,-35638.887
24.462999,-35637.461,-35637.309
24.464001,-35635.879,-35635.727
24.465,-35634.297,-35634.145
24.466,-35632.711,-35632.562
24.466999,-35631.125,-35630.973
24.468,-35629.535,-35629.387
24.469,-35627.945,-35627.793
24.469999,-35626.355,-35626.203
24.471001,-35624.758,-35624.605
24.472,-35623.164,-35623.012
24.473,-35621.562,-35621.41
24.474001,-35619.965,-35619.812
24.475,-35618.363,-35618.207
24.476,-35616.758,-35616.605
24.476999,-35615.148,-35614.996
24.478001,-35613.543,-35613.387
24.479,-35611.93,-35611.777
24.48,-35610.32,-35610.164
24.481001,-35608.703,-35608.551
24.482,-35607.086,-35606.934
24.483,-35605.469,-35605.316
24.483999,-35603.848,-35603.695
24.485001,-35602.227,-35602.07
24.486,-35600.602,-35600.445
24.487,-35598.977,-35598.82
24.488001,-35597.348,-35597.191
24.489,-35595.715,-35595.562
24.49,-35594.082,-35593.93
24.490999,-35592.449,-35592.293
24.492001,-35590.812,-35590.656
24.493,-35589.176,-35589.02
24.493999,-35587.535,-35587.379
24.495001,-35585.891,-35585.734
24.496,-35584.246,-35584.09
24.497,-35582.602,-35582.445
24.497999,-35580.953,-35580.797
24.499001,-35579.301,-35579.145
24.5,-35577.648,-35577.492
24.500999,-35575.996,-35575.836
24.502001,-35574.34,-35574.18
24.503,-35572.68,-35572.523
24.504,-35571.02,-35570.863
24.504999,-35569.355,-35569.199
24.506001,-35567.691,-35567.535
24.507,-35566.027,-35565.867
24.507999,-35564.355,-35564.199
24.509001,-35562.688,-35562.527
24.51,-35561.016,-35560.855
24.511,-35559.34,-35559.18
24.511999,-35557.664,-35557.504
24.513,-35555.984,-35555.824
24.514,-35554.305,-35554.145
24.514999,-35552.621,-35552.461
24.516001,-35550.938,-35550.777
24.517,-35549.25,-35549.09
24.518,-35547.562,-35547.402
24.518999,-35545.871,-35545.711
24.52,-35544.18,-35544.02
24.521,-35542.484,-35542.324
24.521999,-35540.789,-35540.629
24.523001,-35539.09,-35538.93
24.524,-35537.391,-35537.23
24.525,-35535.688,-35535.527
24.525999,-35533.984,-35533.82
24.527,-35532.277,-35532.113
24.528,-35530.566,-35530.406
24.528999,-35528.855,-35528.695
24.530001,-35527.145,-35526.984
24.531,-35525.43,-35525.27
24.532,-35523.715,-35523.551
24.533001,-35521.996,-35521.832
24.534,-35520.273,-35520.113
24.535,-35518.551,-35518.391
24.535999,-35516.828,-35516.664
24.537001,-35515.102,-35514.938
24.538,-35513.371,-35513.211
24.539,-35511.641,-35511.48
24.540001,-35509.91,-35509.746
24.541,-35508.176,-35508.012
24.542,-35506.438,-35506.273
24.542999,-35504.699,-35504.535
24.544001,-35502.961,-35502.797
24.545,-35501.219,-35501.051
24.546,-35499.473,-35499.309
24.547001,-35497.727,-35497.562
24.548,-35495.977,-35495.812
24.549,-35494.227,-35494.062
24.549999,-35492.473,-35492.309
24.551001,-35490.719,-35490.555
24.552,-35488.965,-35488.797
24.552999,-35487.203,-35487.039
24.554001,-35485.445,-35485.277
24.555,-35483.68,-35483.516
24.556,-35481.918,-35481.75
24.556999,-35480.148,-35479.984
24.558001,-35478.383,-35478.215
24.559,-35476.609,-35476.445
24.559999,-35474.84,-35474.672
24.561001,-35473.062,-35472.898
24.562,-35471.289,-35471.121
24.563,-35469.508,-35469.34
24.563999,-35467.727,-35467.562
24.565001,-35465.945,-35465.777
24.566,-35464.16,-35463.992
24.566999,-35462.375,-35462.207
24.568001,-35460.586,-35460.418
24.569,-35458.797,-35458.625
24.57,-35457.004,-35456.832
24.570999,-35455.207,-35455.039
24.572001,-35453.41,-35453.242
24.573,-35451.613,-35451.445
24.573999,-35449.812,-35449.645
24.575001,-35448.008,-35447.84
24.576,-35446.203,-35446.035
24.577,-35444.398,-35444.227
24.577999,-35442.59,-35442.418
24.579,-35440.777,-35440.609
24.58,-35438.965,-35438.797
24.580999,-35437.152,-35436.98
24.582001,-35435.336,-35435.164
24.583,-35433.516,-35433.344
24.584,-35431.695,-35431.523
24.584999,-35429.871,-35429.703
24.586,-35428.047,-35427.875
24.587,-35426.219,-35426.051
24.587999,-35424.391,-35424.219
24.589001,-35422.562,-35422.391
24.59,-35420.727,-35420.559
24.591,-35418.895,-35418.723
24.591999,-35417.059,-35416.887
24.593,-35415.219,-35415.047
24.594,-35413.379,-35413.203
24.594999,-35411.535,-35411.363
24.596001,-35409.691,-35409.516
24.597,-35407.844,-35407.672
24.598,-35405.996,-35405.82
24.599001,-35404.145,-35403.969
24.6,-35402.289,-35402.117
24.601,-35400.438,-35400.262
24.601999,-35398.578,-35398.406
24.603001,-35396.719,-35396.547
24.604,-35394.859,-35394.684
24.605,-35392.996,-35392.82
24.606001,-35391.133,-35390.957
24.607,-35389.266,-35389.09
24.608,-35387.395,-35387.223
24.608999,-35385.523,-35385.352
24.610001,-35383.652,-35383.477
24.611,-35381.777,-35381.602
24.612,-35379.898,-35379.727
24.613001,-35378.02,-35377.844
24.614,-35376.141,-35375.965
24.615,-35374.258,-35374.082
24.615999,-35372.371,-35372.195
24.617001,-35370.484,-35370.309
24.618,-35368.598,-35368.422
24.618999,-35366.707,-35366.527
24.620001,-35364.812,-35364.637
24.621,-35362.918,-35362.742
24.622,-35361.02,-35360.844
24.622999,-35359.121,-35358.945
24.624001,-35357.219,-35357.043
24.625,-35355.316,-35355.141
24.625999,-35353.414,-35353.234
24.627001,-35351.504,-35351.328
24.628,-35349.598,-35349.418
24.629,-35347.684,-35347.508
24.629999,-35345.773,-35345.594
24.631001,-35343.855,-35343.68
24.632,-35341.941,-35341.762
24.632999,-35340.02,-35339.844
24.634001,-35338.102,-35337.922
24.635,-35336.176,-35335.996
24.636,-35334.25,-35334.074
24.636999,-35332.324,-35332.145
24.638,-35330.395,-35330.215
24.639,-35328.465,-35328.285
24.639999,-35326.531,-35326.352
24.641001,-35324.598,-35324.414
24.642,-35322.66,-35322.477
24.643,-35320.719,-35320.539
24.643999,-35318.777,-35318.598
24.645,-35316.836,-35316.656
24.646,-35314.891,-35314.707
24.646999,-35312.941,-35312.762
24.648001,-35310.992,-35310.812
24.649,-35309.043,-35308.859
24.65,-35307.09,-35306.906
24.650999,-35305.133,-35304.953
24.652,-35303.176,-35302.996
24.653,-35301.219,-35301.035
24.653999,-35299.254,-35299.074
24.655001,-35297.293,-35297.109
24.656,-35295.328,-35295.145
24.657,-35293.359,-35293.176
24.658001,-35291.391,-35291.207
24.659,-35289.418,-35289.234
24.66,-35287.445,-35287.262
24.660999,-35285.469,-35285.285
24.662001,-35283.492,-35283.309
24.663,-35281.512,-35281.328
24.664,-35279.531,-35279.348
24.665001,-35277.547,-35277.363
24.666,-35275.562,-35275.379
24.667,-35273.574,-35273.391
24.667999,-35271.586,-35271.402
24.669001,-35269.594,-35269.41
24.67,-35267.602,-35267.418
24.671,-35265.605,-35265.422
24.672001,-35263.609,-35263.422
24.673,-35261.609,-35261.422
24.674,-35259.609,-35259.422
24.674999,-35257.605,-35257.418
24.676001,-35255.598,-35255.414
24.677,-35253.59,-35253.406
24.677999,-35251.582,-35251.395
24.679001,-35249.57,-35249.383
24.68,-35247.555,-35247.371
24.681,-35245.539,-35245.355
24.681999,-35243.523,-35243.336
24.683001,-35241.504,-35241.316
24.684,-35239.48,-35239.293
24.684999,-35237.457,-35237.27
24.686001,-35235.434,-35235.246
24.687,-35233.406,-35233.215
24.688,-35231.375,-35231.188
24.688999,-35229.344,-35229.156
24.690001,-35227.309,-35227.121
24.691,-35225.273,-35225.086
24.691999,-35223.234,-35223.047
24.693001,-35221.195,-35221.008
24.694,-35219.156,-35218.965
24.695,-35217.109,-35216.922
24.695999,-35215.066,-35214.875
24.697001,-35213.016,-35212.828
24.698,-35210.969,-35210.777
24.698999,-35208.914,-35208.727
24.700001,-35206.863,-35206.672
24.701,-35204.805,-35204.617
24.702,-35202.746,-35202.559
24.702999,-35200.688,-35200.496
24.704,-35198.625,-35198.434
24.705,-35196.562,-35196.371
24.705999,-35194.496,-35194.305
24.707001,-35192.43,-35192.238
24.708,-35190.359,-35190.168
24.709,-35188.285,-35188.094
24.709999,-35186.211,-35186.02
24.711,-35184.137,-35183.945
24.712,-35182.059,-35181.867
24.712999,-35179.977,-35179.785
24.714001,-35177.895,-35177.703
24.715,-35175.812,-35175.621
24.716,-35173.727,-35173.535
24.716999,-35171.637,-35171.445
24.718,-35169.547,-35169.355
24.719,-35167.457,-35167.262
24.719999,-35165.363,-35165.168
24.721001,-35163.266,-35163.07
24.722,-35161.168,-35160.973
24.723,-35159.066,-35158.875
24.724001,-35156.965,-35156.77
24.725,-35154.859,-35154.668
24.726,-35152.754,-35152.559
24.726999,-35150.645,-35150.453
24.728001,-35148.535,-35148.34
24.729,-35146.422,-35146.23
24.73,-35144.309,-35144.113
24.731001,-35142.191,-35142
24.732,-35140.074,-35139.879
24.733,-35137.953,-35137.758
24.733999,-35135.832,-35135.637
24.735001,-35133.707,-35133.512
24.736,-35131.582,-35131.387
24.737,-35129.453,-35129.258
24.738001,-35127.324,-35127.125
24.739,-35125.191,-35124.992
24.74,-35123.055,-35122.859
24.740999,-35120.918,-35120.723
24.742001,-35118.781,-35118.586
24.743,-35116.641,-35116.445
24.743999,-35114.5,-35114.301
24.745001,-35112.355,-35112.156
24.746,-35110.207,-35110.008
24.747,-35108.059,-35107.859
24.747999,-35105.906,-35105.711
24.749001,-35103.754,-35103.559
24.75,-35101.602,-35101.402
24.750999,-35099.445,-35099.246
24.752001,-35097.285,-35097.086
24.753,-35095.125,-35094.926
24.754,-35092.961,-35092.766
24.754999,-35090.797,-35090.598
24.756001,-35088.633,-35088.434
24.757,-35086.461,-35086.262
24.757999,-35084.293,-35084.094
24.759001,-35082.121,-35081.918
24.76,-35079.945,-35079.746
24.761,-35077.77,-35077.566
24.761999,-35075.59,-35075.391
24.763,-35073.41,-35073.207
24.764,-35071.227,-35071.023
24.764999,-35069.039,-35068.84
24.766001,-35066.855,-35066.652
24.767,-35064.664,-35064.465
24.768,-35062.473,-35062.273
24.768999,-35060.281,-35060.078
24.77,-35058.086,-35057.887
24.771,-35055.891,-35055.688
24.771999,-35053.691,-35053.488
24.773001,-35051.488,-35051.289
24.774,-35049.285,-35049.086
24.775,-35047.082,-35046.879
24.775999,-35044.875,-35044.672
24.777,-35042.664,-35042.465
24.778,-35040.453,-35040.25
24.778999,-35038.242,-35038.039
24.780001,-35036.027,-35035.824
24.781,-35033.809,-35033.605
24.782,-35031.59,-35031.387
24.783001,-35029.371,-35029.164
24.784,-35027.145,-35026.941
24.785,-35024.922,-35024.719
24.785999,-35022.695,-35022.488
24.787001,-35020.465,-35020.262
24.788,-35018.234,-35018.027
24.789,-35016,-35015.797
24.790001,-35013.766,-35013.559
24.791,-35011.527,-35011.324
24.792,-35009.289,-35009.082
24.792999,-35007.047,-35006.844
24.794001,-35004.805,-35004.598
24.795,-35002.559,-35002.352
24.796,-35000.312,-35000.105
24.797001,-34998.062,-34997.855
24.798,-34995.812,-34995.605
24.799,-34993.559,-34993.352
24.799999,-34991.301,-34991.094
24.801001,-34989.043,-34988.836
24.802,-34986.785,-34986.578
24.802999,-34984.523,-34984.316
24.804001,-34982.262,-34982.055
24.805,-34979.996,-34979.789
24.806,-34977.727,-34977.52
24.806999,-34975.457,-34975.25
24.808001,-34973.188,-34972.977
24.809,-34970.914,-34970.703
24.809999,-34968.637,-34968.43
24.811001,-34966.359,-34966.152
24.812,-34964.078,-34963.871
24.813,-34961.797,-34961.59
24.813999,-34959.516,-34959.305
24.815001,-34957.23,-34957.02
24.816,-34954.941,-34954.73
24.816999,-34952.652,-34952.441
24.818001,-34950.359,-34950.148
24.819,-34948.066,-34947.855
24.82,-34945.77,-34945.559
24.820999,-34943.473,-34943.262
24.822001,-34941.172,-34940.961
24.823,-34938.871,-34938.66
24.823999,-34936.566,-34936.355
24.825001,-34934.262,-34934.051
24.826,-34931.953,-34931.742
24.827,-34929.645,-34929.434
24.827999,-34927.332,-34927.121
24.829,-34925.016,-34924.805
24.83,-34922.703,-34922.488
24.830999,-34920.383,-34920.172
24.832001,-34918.062,-34917.852
24.833,-34915.742,-34915.531
24.834,-34913.418,-34913.207
24.834999,-34911.09,-34910.879
24.836,-34908.762,-34908.551
24.837,-34906.434,-34906.223
24.837999,-34904.102,-34903.887
24.839001,-34901.766,-34901.555
24.84,-34899.43,-34899.219
24.841,-34897.094,-34896.879
24.841999,-34894.754,-34894.539
24.843,-34892.41,-34892.195
24.844,-34890.066,-34889.852
24.844999,-34887.719,-34887.508
24.846001,-34885.371,-34885.156
24.847,-34883.023,-34882.809
24.848,-34880.668,-34880.453
24.849001,-34878.316,-34878.102
24.85,-34875.957,-34875.742
24.851,-34873.602,-34873.387
24.851999,-34871.238,-34871.023
24.853001,-34868.879,-34868.664
24.854,-34866.512,-34866.297
24.855,-34864.148,-34863.93
24.856001,-34861.777,-34861.562
24.857,-34859.406,-34859.191
24.858,-34857.035,-34856.82
24.858999,-34854.66,-34854.445
24.860001,-34852.285,-34852.066
24.861,-34849.906,-34849.688
24.862,-34847.527,-34847.309
24.863001,-34845.145,-34844.926
24.864,-34842.758,-34842.543
24.865,-34840.371,-34840.156
24.865999,-34837.984,-34837.766
24.867001,-34835.594,-34835.375
24.868,-34833.199,-34832.98
24.868999,-34830.805,-34830.586
24.870001,-34828.41,-34828.191
24.871,-34826.008,-34825.793
24.872,-34823.609,-34823.391
24.872999,-34821.207,-34820.988
24.874001,-34818.801,-34818.582
24.875,-34816.395,-34816.176
24.875999,-34813.984,-34813.766
24.877001,-34811.574,-34811.355
24.878,-34809.16,-34808.941
24.879,-34806.746,-34806.527
24.879999,-34804.332,-34804.109
24.881001,-34801.91,-34801.691
24.882,-34799.492,-34799.27
24.882999,-34797.066,-34796.848
24.884001,-34794.641,-34794.422
24.885,-34792.215,-34791.996
24.886,-34789.785,-34789.566
24.886999,-34787.355,-34787.133
24.888,-34784.922,-34784.703
24.889,-34782.488,-34782.266
24.889999,-34780.051,-34779.828
24.891001,-34777.609,-34777.391
24.892,-34775.168,-34774.949
24.893,-34772.727,-34772.504
24.893999,-34770.281,-34770.059
24.895,-34767.836,-34767.613
24.896,-34765.387,-34765.164
24.896999,-34762.934,-34762.711
24.898001,-34760.48,-34760.258
24.899,-34758.023,-34757.801
24.9,-34755.566,-34755.344
24.900999,-34753.109,-34752.887
24.902,-34750.648,-34750.426
24.903,-34748.184,-34747.961
24.903999,-34745.719,-34745.496
24.905001,-34743.25,-34743.027
24.906,-34740.781,-34740.559
24.907,-34738.309,-34738.086
24.908001,-34735.836,-34735.613
24.909,-34733.363,-34733.137
24.91,-34730.883,-34730.66
24.910999,-34728.406,-34728.18
24.912001,-34725.922,-34725.699
24.913,-34723.438,-34723.215
24.914,-34720.953,-34720.727
24.915001,-34718.465,-34718.242
24.916,-34715.977,-34715.75
24.917,-34713.484,-34713.258
24.917999,-34710.992,-34710.766
24.919001,-34708.496,-34708.27
24.92,-34705.996,-34705.77
24.921,-34703.5,-34703.273
24.922001,-34700.996,-34700.77
24.923,-34698.492,-34698.266
24.924,-34695.988,-34695.762
24.924999,-34693.48,-34693.25
24.926001,-34690.969,-34690.742
24.927,-34688.457,-34688.23
24.927999,-34685.945,-34685.715
24.929001,-34683.426,-34683.199
24.93,-34680.91,-34680.68
24.931,-34678.391,-34678.16
24.931999,-34675.867,-34675.641
24.933001,-34673.344,-34673.117
24.934,-34670.816,-34670.59
24.934999,-34668.289,-34668.062
24.936001,-34665.758,-34665.531
24.937,-34663.227,-34663
24.938,-34660.695,-34660.465
24.938999,-34658.156,-34657.93
24.940001,-34655.621,-34655.391
24.941,-34653.078,-34652.848
24.941999,-34650.535,-34650.309
24.943001,-34647.992,-34647.762
24.944,-34645.445,-34645.215
24.945,-34642.898,-34642.668
24.945999,-34640.348,-34640.117
24.947001,-34637.797,-34637.566
24.948,-34635.242,-34635.012
24.948999,-34632.684,-34632.453
24.950001,-34630.129,-34629.895
24.951,-34627.566,-34627.336
24.952,-34625.004,-34624.773
24.952999,-34622.441,-34622.207
24.954,-34619.875,-34619.641
24.955,-34617.305,-34617.074
24.955999,-34614.734,-34614.504
24.957001,-34612.16,-34611.93
24.958,-34609.586,-34609.355
24.959,-34607.012,-34606.777
24.959999,-34604.434,-34604.199
24.961,-34601.852,-34601.617
24.962,-34599.27,-34599.035
24.962999,-34596.684,-34596.453
24.964001,-34594.098,-34593.863
24.965,-34591.508,-34591.277
24.966,-34588.918,-34588.684
24.966999,-34586.328,-34586.094
24.968,-34583.73,-34583.496
24.969,-34581.137,-34580.898
24.969999,-34578.535,-34578.301
24.971001,-34575.934,-34575.699
24.972,-34573.332,-34573.098
24.973,-34570.727,-34570.492
24.974001,-34568.121,-34567.887
24.975,-34565.512,-34565.277
24.976,-34562.902,-34562.664
24.976999,-34560.289,-34560.051
24.978001,-34557.672,-34557.438
24.979,-34555.055,-34554.82
24.98,-34552.438,-34552.199
24.981001,-34549.816,-34549.578
24.982,-34547.195,-34546.957
24.983,-34544.57,-34544.332
24.983999,-34541.941,-34541.703
24.985001,-34539.312,-34539.074
24.986,-34536.68,-34536.445
24.987,-34534.047,-34533.812
24.988001,-34531.414,-34531.176
24.989,-34528.777,-34528.539
24.99,-34526.137,-34525.898
24.990999,-34523.496,-34523.258
24.992001,-34520.852,-34520.613
24.993,-34518.207,-34517.969
24.993999,-34515.559,-34515.32
24.995001,-34512.91,-34512.672
24.996,-34510.258,-34510.02
24.997,-34507.605,-34507.367
24.997999,-34504.949,-34504.711
24.999001,-34502.293,-34502.055
25,-34499.633,-34499.395
25.000999,-34496.973,-34496.734
25.002001,-34494.309,-34494.07
25.003,-34491.645,-34491.402
25.004,-34488.977,-34488.734
25.004999,-34486.305,-34486.066
25.006001,-34483.637,-34483.395
25.007,-34480.961,-34480.723
25.007999,-34478.285,-34478.047
25.009001,-34475.609,-34475.367
25.01,-34472.93,-34472.688
25.011,-34470.246,-34470.008
25.011999,-34467.562,-34467.32
25.013,-34464.879,-34464.637
25.014,-34462.191,-34461.949
25.014999,-34459.5,-34459.258
25.016001,-34456.809,-34456.566
25.017,-34454.113,-34453.871
25.018,-34451.418,-34451.176
25.018999,-34448.723,-34448.48
25.02,-34446.023,-34445.777
25.021,-34443.32,-34443.078
25.021999,-34440.617,-34440.371
25.023001,-34437.91,-34437.668
25.024,-34435.203,-34434.957
25.025,-34432.492,-34432.25
25.025999,-34429.781,-34429.535
25.027,-34427.066,-34426.824
25.028,-34424.352,-34424.105
25.028999,-34421.633,-34421.387
25.030001,-34418.914,-34418.668
25.031,-34416.191,-34415.945
25.032,-34413.465,-34413.223
25.033001,-34410.742,-34410.496
25.034,-34408.012,-34407.766
25.035,-34405.281,-34405.035
25.035999,-34402.551,-34402.305
25.037001,-34399.816,-34399.57
25.038,-34397.078,-34396.832
25.039,-34394.34,-34394.094
25.040001,-34391.602,-34391.355
25.041,-34388.859,-34388.613
25.042,-34386.113,-34385.867
25.042999,-34383.367,-34383.121
25.044001,-34380.621,-34380.375
25.045,-34377.871,-34377.621
25.046,-34375.117,-34374.871
25.047001,-34372.363,-34372.117
25.048,-34369.605,-34369.359
25.049,-34366.848,-34366.602
25.049999,-34364.086,-34363.84
25.051001,-34361.324,-34361.078
25.052,-34358.562,-34358.312
25.052999,-34355.793,-34355.547
25.054001,-34353.027,-34352.777
25.055,-34350.254,-34350.008
25.056,-34347.484,-34347.234
25.056999,-34344.707,-34344.461
25.058001,-34341.934,-34341.684
25.059,-34339.152,-34338.902
25.059999,-34336.371,-34336.121
25.061001,-34333.59,-34333.34
25.062,-34330.805,-34330.555
25.063,-34328.02,-34327.77
25.063999,-34325.23,-34324.98
25.065001,-34322.438,-34322.188
25.066,-34319.645,-34319.395
25.066999,-34316.852,-34316.602
25.068001,-34314.055,-34313.805
25.069,-34311.254,-34311.004
25.07,-34308.453,-34308.203
25.070999,-34305.652,-34305.402
25.072001,-34302.848,-34302.594
25.073,-34300.039,-34299.789
25.073999,-34297.23,-34296.98
25.075001,-34294.422,-34294.168
25.076,-34291.605,-34291.355
25.077,-34288.793,-34288.539
25.077999,-34285.977,-34285.723
25.079,-34283.156,-34282.902
25.08,-34280.336,-34280.082
25.080999,-34277.512,-34277.258
25.082001,-34274.688,-34274.434
25.083,-34271.859,-34271.605
25.084,-34269.031,-34268.777
25.084999,-34266.199,-34265.945
25.086,-34263.367,-34263.113
25.087,-34260.531,-34260.277
25.087999,-34257.695,-34257.441
25.089001,-34254.855,-34254.602
25.09,-34252.012,-34251.758
25.091,-34249.172,-34248.914
25.091999,-34246.324,-34246.07
25.093,-34243.477,-34243.223
25.094,-34240.629,-34240.375
25.094999,-34237.777,-34237.523
25.096001,-34234.922,-34234.668
25.097,-34232.066,-34231.812
25.098,-34229.211,-34228.953
25.099001,-34226.352,-34226.094
25.1,-34223.488,-34223.234
25.101,-34220.625,-34220.371
25.101999,-34217.762,-34217.504
25.103001,-34214.895,-34214.637
25.104,-34212.023,-34211.766
25.105,-34209.152,-34208.895
25.106001,-34206.277,-34206.02
25.107,-34203.402,-34203.145
25.108,-34200.523,-34200.27
25.108999,-34197.645,-34197.387
25.110001,-34194.766,-34194.508
25.111,-34191.879,-34191.621
25.112,-34188.996,-34188.738
25.113001,-34186.105,-34185.848
25.114,-34183.219,-34182.957
25.115,-34180.324,-34180.066
25.115999,-34177.43,-34177.172
25.117001,-34174.535,-34174.277
25.118,-34171.637,-34171.379
25.118999,-34168.738,-34168.48
25.120001,-34165.836,-34165.578
25.121,-34162.934,-34162.672
25.122,-34160.027,-34159.766
25.122999,-34157.117,-34156.859
25.124001,-34154.207,-34153.949
25.125,-34151.297,-34151.035
25.125999,-34148.383,-34148.121
25.127001,-34145.465,-34145.207
25.128,-34142.547,-34142.289
25.129,-34139.629,-34139.367
25.129999,-34136.707,-34136.445
25.131001,-34133.781,-34133.52
25.132,-34130.855,-34130.594
25.132999,-34127.93,-34127.668
25.134001,-34124.996,-34124.734
25.135,-34122.066,-34121.805
25.136,-34119.133,-34118.871
25.136999,-34116.195,-34115.934
25.138,-34113.258,-34112.996
25.139,-34110.316,-34110.055
25.139999,-34107.375,-34107.113
25.141001,-34104.43,-34104.168
25.142,-34101.484,-34101.223
25.143,-34098.535,-34098.273
25.143999,-34095.586,-34095.32
25.145,-34092.633,-34092.371
25.146,-34089.68,-34089.414
25.146999,-34086.723,-34086.457
25.148001,-34083.766,-34083.5
25.149,-34080.805,-34080.539
25.15,-34077.84,-34077.578
25.150999,-34074.875,-34074.613
25.152,-34071.91,-34071.645
25.153,-34068.941,-34068.676
25.153999,-34065.973,-34065.707
25.155001,-34063,-34062.734
25.156,-34060.023,-34059.758
25.157,-34057.047,-34056.781
25.158001,-34054.07,-34053.805
25.159,-34051.086,-34050.82
25.16,-34048.105,-34047.84
25.160999,-34045.121,-34044.855
25.162001,-34042.133,-34041.867
25.163,-34039.145,-34038.879
25.164,-34036.156,-34035.887
25.165001,-34033.16,-34032.895
25.166,-34030.168,-34029.898
25.167,-34027.172,-34026.902
25.167999,-34024.172,-34023.902
25.169001,-34021.172,-34020.902
25.17,-34018.168,-34017.898
25.171,-34015.164,-34014.895
25.172001,-34012.156,-34011.887
25.173,-34009.148,-34008.879
25.174,-34006.137,-34005.867
25.174999,-34003.125,-34002.855
25.176001,-34000.109,-33999.84
25.177,-33997.09,-33996.824
25.177999,-33994.07,-33993.805
25.179001,-33991.051,-33990.781
25.18,-33988.027,-33987.758
25.181,-33985.004,-33984.734
25.181999,-33981.977,-33981.707
25.183001,-33978.945,-33978.676
25.184,-33975.914,-33975.645
25.184999,-33972.883,-33972.613
25.186001,-33969.848,-33969.578
25.187,-33966.809,-33966.539
25.188,-33963.77,-33963.5
25.188999,-33960.73,-33960.461
25.190001,-33957.688,-33957.414
25.191,-33954.641,-33954.371
25.191999,-33951.594,-33951.324
25.193001,-33948.547,-33948.273
25.194,-33945.492,-33945.223
25.195,-33942.441,-33942.168
25.195999,-33939.387,-33939.113
25.197001,-33936.328,-33936.055
25.198,-33933.27,-33932.996
25.198999,-33930.207,-33929.934
25.200001,-33927.145,-33926.871
25.201,-33924.078,-33923.805
25.202,-33921.012,-33920.738
25.202999,-33917.941,-33917.668
25.204,-33914.871,-33914.598
25.205,-33911.797,-33911.523
25.205999,-33908.723,-33908.449
