"Time","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.2757,-0.42889905,0.21973294
0.27579999,-0.42374134,0.23229694
0.27590001,-0.41819033,0.24470016
0.27599999,-0.41225126,0.25693032
0.27610001,-0.40592957,0.26897529
0.2762,-0.39923134,0.28082314
0.27630001,-0.39216298,0.29246214
0.2764,-0.38473123,0.30388075
0.27649999,-0.37694308,0.31506765
0.2766,-0.36880594,0.32601175
0.27669999,-0.36032766,0.33670217
0.27680001,-0.35151634,0.34712833
0.27689999,-0.34238046,0.35727996
0.27700001,-0.33292872,0.36714688
0.2771,-0.32317016,0.3767193
0.27720001,-0.31311423,0.38598779
0.2773,-0.30277061,0.39494312
0.27739999,-0.29214931,0.4035764
0.2775,-0.28126037,0.411879
0.27759999,-0.27011442,0.41984272
0.27770001,-0.25872219,0.42745963
0.27779999,-0.24709475,0.43472219
0.27790001,-0.2352432,0.44162312
0.278,-0.22317901,0.44815552
0.27810001,-0.21091388,0.45431295
0.2782,-0.19845966,0.46008927
0.27829999,-0.18582843,0.46547875
0.2784,-0.1730323,0.47047585
0.27849999,-0.16008371,0.47507566
0.27860001,-0.1469952,0.47927362
0.27869999,-0.13377948,0.48306552
0.27880001,-0.12044929,0.48644754
0.2789,-0.10701752,0.48941615
0.27900001,-0.093497217,0.49196848
0.2791,-0.079901479,0.49410194
0.27919999,-0.066243507,0.49581441
0.2793,-0.052536476,0.49710393
0.27939999,-0.038793687,0.49796927
0.27950001,-0.025028471,0.49840951
0.27959999,-0.011254181,0.4984242
0.27970001,0.0025158338,0.4980132
0.2798,0.016268261,0.49717674
0.27990001,0.029989747,0.49591565
0.28,0.043666989,0.49423113
0.28009999,0.057286724,0.4921248
0.2802,0.070835762,0.48959854
0.28029999,0.08430098,0.48665479
0.28040001,0.097669311,0.48329639
0.28049999,0.11092781,0.47952667
0.28060001,0.12406364,0.47534922
0.2807,0.13706407,0.47076792
0.28080001,0.14991648,0.46578735
0.2809,0.16260847,0.46041232
0.28099999,0.17512774,0.45464814
0.2811,0.18746215,0.44850028
0.28119999,0.19959977,0.44197473
0.28130001,0.21152887,0.43507785
0.2814,0.22323792,0.42781642
0.28150001,0.2347156,0.42019755
0.2816,0.24595077,0.41222849
0.28169999,0.25693262,0.4039171
0.2818,0.26765051,0.39527154
0.28189999,0.27809417,0.38630027
0.28200001,0.28825349,0.37701198
0.28209999,0.29811859,0.3674157
0.28220001,0.30768007,0.35752085
0.2823,0.31692868,0.34733713
0.28240001,0.32585558,0.33687451
0.2825,0.33445215,0.32614315
0.28259999,0.34271008,0.31515351
0.2827,0.35062149,0.30391642
0.28279999,0.35817885,0.29244286
0.28290001,0.36537495,0.28074405
0.28299999,0.37220278,0.26883134
0.28310001,0.37865588,0.25671643
0.2832,0.38472813,0.24441123
0.28330001,0.39041385,0.23192775
0.2834,0.39570752,0.2192782
0.28349999,0.40060416,0.20647489
0.2836,0.40509915,0.1935304
0.28369999,0.40918836,0.1804574
0.28380001,0.41286799,0.16726872
0.28389999,0.41613448,0.15397717
0.28400001,0.41898489,0.14059579
0.2841,0.42141667,0.12713769
0.28420001,0.42342767,0.11361603
0.2843,0.42501608,0.10004406
0.28439999,0.42618045,0.086434998
0.2845,0.42691994,0.072802186
0.28459999,0.42723402,0.059158977
0.28470001,0.42712271,0.045518715
0.28479999,0.42658615,0.031894717
0.28490001,0.42562512,0.018300312
0.285,0.42424083,0.0047488003
0.28510001,0.4224349,-0.0087465635
0.2852,0.42020929,-0.022172583
0.28529999,0.4175663,-0.035516147
0.2854,0.41450882,-0.048764203
0.28549999,0.4110401,-0.061903808
0.28560001,0.4071638,-0.074922122
0.28569999,0.40288389,-0.087806419
0.28580001,0.39820474,-0.10054411
0.2859,0.39313126,-0.11312275
0.28600001,0.38766867,-0.12553008
0.2861,0.38182259,-0.13775399
0.28619999,0.37559882,-0.14978251
0.2863,0.3690038,-0.16160391
0.28639999,0.36204427,-0.17320667
0.28650001,0.3547273,-0.18457949
0.28659999,0.34706032,-0.19571127
0.28670001,0.33905095,-0.20659111
0.2868,0.3307074,-0.21720847
0.28690001,0.32203811,-0.227553
0.287,0.31305185,-0.23761463
0.28709999,0.30375758,-0.24738353
0.2872,0.29416466,-0.25685021
0.28729999,0.2842828,-0.26600546
0.28740001,0.274122,-0.27484044
0.28749999,0.26369244,-0.28334656
0.28760001,0.25300446,-0.2915155
0.2877,0.2420689,-0.29933935
0.28780001,0.23089676,-0.30681059
0.2879,0.21949925,-0.31392196
0.28799999,0.20788775,-0.32066658
0.2881,0.19607387,-0.3270379
0.28819999,0.18406951,-0.33302981
0.28830001,0.17188668,-0.33863658
0.28839999,0.15953764,-0.34385282
0.28850001,0.14703462,-0.3486734
0.2886,0.13439018,-0.3530938
0.28870001,0.121617,-0.35710979
0.2888,0.10872787,-0.36071762
0.28889999,0.095735677,-0.3639138
0.289,0.082653351,-0.36669528
0.28909999,0.069494009,-0.36905953
0.28920001,0.056270827,-0.37100434
0.28929999,0.042997021,-0.37252802
0.28940001,0.029685825,-0.37362909
0.2895,0.016350536,-0.37430662
0.28960001,0.0030044971,-0.37456012
0.2897,-0.010338952,-0.37438953
0.28979999,-0.023666477,-0.37379521
0.2899,-0.036964804,-0.3727777
0.28999999,-0.050220624,-0.37133825
0.29010001,-0.063420698,-0.36947846
0.2902,-0.076551832,-0.36720034
0.29030001,-0.089600928,-0.36450624
0.2904,-0.10255495,-0.36139894
0.29049999,-0.11540095,-0.35788164
0.2906,-0.12812611,-0.35395804
0.29069999,-0.14071772,-0.34963223
0.29080001,-0.15316318,-0.34490839
0.29089999,-0.16545007,-0.33979145
0.29100001,-0.17756613,-0.33428666
0.2911,-0.18949924,-0.32839957
0.29120001,-0.20123748,-0.32213619
0.2913,-0.21276912,-0.31550267
0.29139999,-0.2240826,-0.30850586
0.2915,-0.23516667,-0.3011528
0.29159999,-0.24601023,-0.29345092
0.29170001,-0.25660241,-0.28540787
0.29179999,-0.26693261,-0.27703175
0.29190001,-0.2769905,-0.26833105
0.292,-0.28676605,-0.25931448
0.29210001,-0.29624945,-0.24999115
0.2922,-0.30543119,-0.24037023
0.29229999,-0.31430203,-0.23046148
0.2924,-0.32285315,-0.22027484
0.29249999,-0.331076,-0.20982054
0.29260001,-0.33896226,-0.19910899
0.29269999,-0.34650397,-0.18815085
0.29280001,-0.35369363,-0.17695718
0.2929,-0.360524,-0.16553916
0.29300001,-0.36698827,-0.15390825
0.2931,-0.37307975,-0.14207596
0.29319999,-0.37879241,-0.13005416
0.2933,-0.38412046,-0.11785489
0.29339999,-0.38905859,-0.10549037
0.29350001,-0.39360175,-0.092972927
0.29359999,-0.39774519,-0.080315001
0.29370001,-0.40148485,-0.067529276
0.2938,-0.40481687,-0.054628544
0.29390001,-0.40773791,-0.041625701
0.294,-0.41024479,-0.028533665
0.29409999,-0.41233501,-0.015365519
0.2942,-0.41400635,-0.0021344284
0.29429999,-0.41525713,0.011146389
0.29440001,-0.41608596,0.024463672
0.29449999,-0.41649175,0.037804183
0.29460001,-0.41647407,0.051154569
0.2947,-0.41603288,0.064501502
0.29480001,-0.41516846,0.077831656
0.2949,-0.41388154,0.091131739
0.29499999,-0.41217318,0.10438848
0.2951,-0.41004503,0.11758865
0.29519999,-0.40749907,0.13071904
0.29530001,-0.4045378,0.14376657
0.29539999,-0.40116376,0.15671819
0.29550001,-0.39738032,0.169561
0.2956,-0.39319107,0.18228216
0.29570001,-0.38860011,0.19486897
0.2958,-0.38361183,0.20730883
0.29589999,-0.37823087,0.21958934
0.296,-0.37246257,0.23169822
0.29609999,-0.3663125,0.24362338
0.29620001,-0.35978669,0.25535291
0.29629999,-0.3528913,0.26687503
0.29640001,-0.34563306,0.27817824
0.2965,-0.33801907,0.2892513
0.29660001,-0.33005679,0.30008304
0.2967,-0.32175392,0.31066269
0.29679999,-0.31311843,0.3209796
0.2969,-0.30415881,0.33102342
0.29699999,-0.29488385,0.34078416
0.29710001,-0.28530261,0.350252
0.29719999,-0.27542433,0.35941747
0.29730001,-0.26525867,0.36827129
0.2974,-0.25481558,0.37680465
0.29750001,-0.24410529,0.38500893
0.2976,-0.23313831,0.392876
0.29769999,-0.22192518,0.40039772
0.2978,-0.21047698,0.40756667
0.29789999,-0.19880489,0.41437557
0.29800001,-0.18692036,0.42081761
0.29809999,-0.174835,0.42688626
0.29820001,-0.16256054,0.43257529
0.2983,-0.15010908,0.43787897
0.29840001,-0.13749281,0.44279197
0.2985,-0.12472409,0.44730929
0.29859999,-0.11181536,0.45142624
0.2987,-0.098779276,0.45513859
0.29879999,-0.085628629,0.45844257
0.29890001,-0.072376303,0.46133482
0.29899999,-0.05903529,0.46381232
0.29910001,-0.045618586,0.46587232
0.2992,-0.032139387,0.46751273
0.29929999,-0.0186109,0.46873179
0.2994,-0.0050463947,0.4695282
0.29949999,0.0085408613,0.46990094
0.29960001,0.022137569,0.46984941
0.29969999,0.035730381,0.46937358
0.29980001,0.049305972,0.46847382
0.2999,0.062851027,0.46715087
0.30000001,0.076352306,0.4654057
0.3001,0.089796565,0.46324
0.30019999,0.10317061,0.46065575
0.3003,0.11646134,0.45765537
0.30039999,0.12965572,0.45424166
0.30050001,0.14274085,0.4504177
0.30059999,0.15570386,0.4461872
0.30070001,0.16853207,0.44155422
0.3008,0.18121292,0.43652317
0.30090001,0.19373395,0.43109876
0.301,0.20608288,0.4252862
0.30109999,0.21824765,0.41909111
0.3012,0.23021632,0.41251948
0.30129999,0.24197719,0.40557763
0.30140001,0.25351867,0.39827213
0.30149999,0.26482949,0.3906101
0.30160001,0.27589855,0.382599
0.3017,0.28671506,0.37424654
0.30180001,0.29726839,0.3655608
0.3019,0.30754817,0.3565501
0.30199999,0.31754437,0.34722325
0.3021,0.32724723,0.33758935
0.30219999,0.33664724,0.32765773
0.30230001,0.34573513,0.31743789
0.30239999,0.35450205,0.30693984
0.30250001,0.36293945,0.29617381
0.3026,0.37103909,0.28515029
0.30270001,0.378793,0.27387992
0.3028,0.3861936,0.26237363
0.30289999,0.39323366,0.25064269
0.303,0.39990634,0.23869848
0.30309999,0.40620515,0.22655268
0.30320001,0.41212383,0.21421702
0.30329999,0.41765666,0.20170353
0.30340001,0.42279828,0.18902442
0.3035,0.4275437,0.17619206
0.30360001,0.43188831,0.16321896
0.3037,0.43582773,0.15011765
0.30379999,0.43935829,0.13690098
0.3039,0.44247654,0.1235818
0.30399999,0.44517949,0.11017314
0.30410001,0.4474645,0.096688025
0.30419999,0.44932932,0.083139569
0.30430001,0.45077223,0.069541007
0.3044,0.45179188,0.05590561
0.30450001,0.45238736,0.04224667
0.3046,0.45255801,0.028577453
0.30469999,0.45230377,0.014911306
0.3048,0.45162499,0.0012615587
0.30489999,0.45052242,-0.01235848
0.30500001,0.44899717,-0.025935544
0.30509999,0.44705069,-0.039456416
0.30520001,0.44468507,-0.052907903
0.3053,0.44190267,-0.0662769
0.30540001,0.43870637,-0.079550385
0.3055,0.43509921,-0.09271542
0.30559999,0.43108484,-0.10575918
0.3057,0.42666733,-0.11866897
0.30579999,0.4218511,-0.13143222
0.30590001,0.41664097,-0.14403649
0.30599999,0.41104195,-0.15646948
0.30610001,0.40505973,-0.16871914
0.3062,0.39870027,-0.18077353
0.30630001,0.39196992,-0.19262092
0.3064,0.38487527,-0.20424978
0.30649999,0.37742335,-0.21564879
0.3066,0.36962163,-0.22680688
0.30669999,0.36147782,-0.23771323
0.30680001,0.35300007,-0.24835724
0.30689999,0.34419659,-0.2587285
0.30700001,0.33507624,-0.26881701
0.3071,0.32564801,-0.27861297
0.30720001,0.31592131,-0.28810692
0.3073,0.30590573,-0.29728958
0.30739999,0.29561108,-0.30615208
0.3075,0.28504765,-0.31468582
0.30759999,0.27422589,-0.32288259
0.30770001,0.26315656,-0.33073449
0.30779999,0.25185049,-0.33823386
0.30790001,0.24031888,-0.34537345
0.308,0.22857319,-0.35214648
0.30809999,0.21662503,-0.35854638
0.3082,0.20448625,-0.36456701
0.30829999,0.19216871,-0.37020251
0.30840001,0.17968468,-0.37544757
0.30849999,0.1670465,-0.38029715
0.30860001,0.15426669,-0.3847467
0.3087,0.14135781,-0.38879189
0.30880001,0.12833263,-0.39242887
0.3089,0.11520403,-0.39565429
0.30899999,0.10198499,-0.39846513
0.3091,0.088688597,-0.40085882
0.30919999,0.075327896,-0.40283298
0.30930001,0.061916139,-0.40438592
0.30939999,0.048466567,-0.40551633
0.30950001,0.034992479,-0.40622321
0.3096,0.021507163,-0.40650606
0.30970001,0.0080239112,-0.40636459
0.3098,-0.0054439423,-0.40579927
0.30989999,-0.018883098,-0.40481076
0.31,-0.032280281,-0.40340027
0.31009999,-0.045622289,-0.40156922
0.31020001,-0.058895949,-0.39931959
0.31029999,-0.072088152,-0.39665377
0.31040001,-0.085185885,-0.39357466
0.3105,-0.098176219,-0.39008537
0.31060001,-0.11104633,-0.3861894
0.3107,-0.12378352,-0.38189083
0.31079999,-0.13637523,-0.37719408
0.3109,-0.14880905,-0.37210396
0.31099999,-0.16107269,-0.36662558
0.31110001,-0.17315404,-0.36076444
0.31119999,-0.18504122,-0.35452658
0.31130001,-0.19672249,-0.34791827
0.3114,-0.20818634,-0.34094629
0.31150001,-0.21942143,-0.33361742
0.3116,-0.2304167,-0.32593918
0.31169999,-0.24116133,-0.31791928
0.3118,-0.25164473,-0.30956587
0.31189999,-0.26185653,-0.30088726
0.31200001,-0.27178666,-0.29189208
0.31209999,-0.28142533,-0.28258944
0.31220001,-0.29076308,-0.27298865
0.3123,-0.29979074,-0.2630994
0.31240001,-0.30849934,-0.25293145
0.3125,-0.31688029,-0.242495
0.31259999,-0.32492536,-0.23180054
0.3127,-0.33262667,-0.2208588
0.31279999,-0.33997664,-0.20968069
0.31290001,-0.34696794,-0.19827728
0.31299999,-0.35359371,-0.18666004
0.31310001,-0.35984749,-0.17484057
0.3132,-0.36572316,-0.16283071
0.31330001,-0.37121481,-0.15064238
0.3134,-0.37631708,-0.13828772
0.31349999,-0.38102502,-0.12577911
0.3136,-0.38533396,-0.11312903
0.31369999,-0.38923973,-0.10035013
0.31380001,-0.39273834,-0.087455027
0.31389999,-0.39582646,-0.074456654
0.31400001,-0.39850107,-0.061367977
0.3141,-0.40075958,-0.048202049
0.31420001,-0.40259975,-0.034971975
0.3143,-0.40401974,-0.021690905
0.31439999,-0.40501818,-0.0083721019
0.3145,-0.40559417,0.004971154
0.31459999,-0.40574721,0.01832556
0.31470001,-0.40547702,0.031677853
0.31479999,-0.4047839,0.045014717
0.31490001,-0.40366867,0.058322862
0.315,-0.40213245,0.071589023
0.31510001,-0.40017676,0.084799983
0.3152,-0.39780346,0.097942613
0.31529999,-0.39501497,0.1110038
0.3154,-0.39181411,0.12397054
0.31549999,-0.3882041,0.13682991
0.31560001,-0.38418844,0.14956911
0.31569999,-0.37977108,0.16217543
0.31580001,-0.37495649,0.17463633
0.3159,-0.36974946,0.1869394
0.31600001,-0.36415517,0.19907239
0.3161,-0.358179,0.21102317
0.31619999,-0.35182703,0.22277986
0.3163,-0.3451055,0.23433073
0.31639999,-0.33802113,0.24566428
0.31650001,-0.33058092,0.25676921
0.31659999,-0.32279211,0.26763442
0.31670001,-0.31466255,0.27824911
0.3168,-0.30620027,0.28860268
0.31690001,-0.29741371,0.29868481
0.317,-0.28831139,0.30848539
0.31709999,-0.27890241,0.31799468
0.31720001,-0.26919609,0.32720318
0.31729999,-0.25920209,0.33610171
0.31740001,-0.24893029,0.34468138
0.3175,-0.23839073,0.35293353
0.31760001,-0.22759391,0.36084995
0.3177,-0.21655056,0.36842278
0.31779999,-0.20527162,0.37564442
0.3179,-0.19376814,0.38250759
0.31799999,-0.18205155,0.38900539
0.31810001,-0.17013344,0.39513135
0.31819999,-0.15802564,0.40087932
0.31830001,-0.14574014,0.40624356
0.3184,-0.13328898,0.41121852
0.31850001,-0.12068453,0.41579932
0.3186,-0.1079393,0.41998127
0.31869999,-0.095065884,0.42376021
0.3188,-0.082077004,0.42713225
0.31889999,-0.068985462,0.43009391
0.31900001,-0.055804245,0.43264222
0.31909999,-0.042546406,0.43477461
0.31920001,-0.029225074,0.43648884
0.3193,-0.015853355,0.43778303
0.31940001,-0.0024445064,0.43865585
0.3195,0.0109882,0.43910635
0.31959999,0.024431471,0.43913403
0.3197,0.037872013,0.43873873
0.31979999,0.051296562,0.43792063
0.31990001,0.064691819,0.43668053
0.31999999,0.078044534,0.43501955
0.32010001,0.091341488,0.43293929
0.3202,0.10456955,0.43044156
0.32030001,0.11771563,0.42752877
0.3204,0.13076672,0.42420372
0.32049999,0.14370991,0.42046964
0.3206,0.15653241,0.4163301
0.32069999,0.16922149,0.41178894
0.32080001,0.18176465,0.40685067
0.32089999,0.19414945,0.40152001
0.32100001,0.20636365,0.39580223
0.3211,0.21839516,0.3897028
0.32120001,0.23023206,0.38322753
0.3213,0.24186265,0.3763828
0.32139999,0.25327542,0.36917534
0.3215,0.2644591,0.36161214
0.32159999,0.27540258,0.35370046
0.32170001,0.28609502,0.34544802
0.32179999,0.29652587,0.33686295
0.32190001,0.30668479,0.32795361
0.322,0.31656173,0.31872872
0.32210001,0.32614687,0.30919713
0.3222,0.33543074,0.29936826
0.32229999,0.34440416,0.28925174
0.3224,0.35305825,0.27885747
0.32249999,0.36138439,0.26819551
0.32260001,0.36937433,0.2572763
0.32269999,0.37702015,0.24611056
0.32280001,0.38431433,0.23470922
0.3229,0.39124963,0.22308347
0.32300001,0.39781904,0.21124455
0.3231,0.40401617,0.19920412
0.32319999,0.4098348,0.18697399
0.3233,0.41526923,0.17456615
0.32339999,0.42031398,0.16199271
0.32350001,0.42496401,0.14926593
0.32359999,0.42921475,0.13639835
0.32370001,0.43306199,0.12340254
0.3238,0.43650192,0.11029129
0.32390001,0.43953094,0.097077347
0.324,0.44214612,0.083773687
0.32409999,0.44434485,0.070393354
0.3242,0.44612497,0.056949489
0.32429999,0.44748464,0.043455239
0.32440001,0.44842237,0.029923787
0.32449999,0.44893727,0.016368426
0.32460001,0.44902885,0.0028024453
0.3247,0.44869697,-0.010760852
0.32480001,0.44794181,-0.024308205
0.3249,0.44676411,-0.037826333
0.32499999,0.44516501,-0.051301982
0.3251,0.44314605,-0.064721942
0.32519999,0.44070926,-0.078073062
0.32530001,0.43785679,-0.09134227
0.32539999,0.4345915,-0.10451656
0.32550001,0.43091664,-0.11758302
0.3256,0.42683578,-0.13052885
0.32570001,0.42235285,-0.14334136
0.3258,0.41747215,-0.15600801
0.32589999,0.41219854,-0.16851638
0.32600001,0.4065372,-0.18085422
0.32609999,0.40049374,-0.19300945
0.32620001,0.39407381,-0.20497015
0.3263,0.38728386,-0.21672462
0.32640001,0.38013056,-0.22826134
0.3265,0.37262091,-0.23956902
0.32659999,0.36476228,-0.25063661
0.3267,0.35656226,-0.26145324
0.32679999,0.34802896,-0.27200833
0.32690001,0.33917075,-0.28229156
0.32699999,0.32999644,-0.29229289
0.32710001,0.3205148,-0.30200252
0.3272,0.31073523,-0.3114109
0.32730001,0.30066735,-0.3205089
0.3274,0.29032105,-0.32928765
0.32749999,0.27970651,-0.33773851
0.3276,0.26883402,-0.34585324
0.32769999,0.25771433,-0.35362387
0.32780001,0.24635835,-0.36104292
0.32789999,0.23477727,-0.36810312
0.32800001,0.22298242,-0.37479752
0.3281,0.21098535,-0.38111961
0.32820001,0.19879785,-0.38706326
0.3283,0.18643194,-0.39262274
0.32839999,0.17389977,-0.39779261
0.3285,0.16121355,-0.40256777
0.32859999,0.14838578,-0.40694362
0.32870001,0.13542907,-0.41091594
0.32879999,0.12235618,-0.41448095
0.32890001,0.10917991,-0.41763517
0.329,0.095913157,-0.42037544
0.32910001,0.082568996,-0.42269927
0.3292,0.069160536,-0.42460442
0.32929999,0.055700962,-0.42608911
0.3294,0.042203438,-0.42715189
0.32949999,0.02868123,-0.42779174
0.32960001,0.015147635,-0.42800817
0.32969999,0.0016159448,-0.4278011
0.32980001,-0.011900548,-0.42717078
0.3299,-0.025388608,-0.42611775
0.33000001,-0.03883497,-0.42464325
0.3301,-0.052226432,-0.42274877
0.33019999,-0.065549843,-0.42043635
0.3303,-0.078792118,-0.41770822
0.33039999,-0.091940284,-0.41456711
0.33050001,-0.10498141,-0.41101626
0.33059999,-0.11790271,-0.40705925
0.33070001,-0.1306915,-0.40270013
0.3308,-0.14333521,-0.39794302
0.33090001,-0.15582146,-0.39279279
0.331,-0.16813798,-0.38725469
0.33109999,-0.1802727,-0.38133416
0.3312,-0.19221371,-0.37503716
0.33129999,-0.20394929,-0.36836982
0.33140001,-0.21546793,-0.36133891
0.33149999,-0.22675833,-0.35395139
0.33160001,-0.23780948,-0.34621468
0.3317,-0.24861045,-0.33813635
0.33180001,-0.25915068,-0.3297244
0.3319,-0.26941988,-0.32098731
0.33199999,-0.27940798,-0.31193376
0.3321,-0.28910521,-0.30257273
0.33219999,-0.29850197,-0.29291335
0.33230001,-0.30758914,-0.28296533
0.33239999,-0.31635782,-0.27273858
0.33250001,-0.32479948,-0.26224321
0.3326,-0.33290577,-0.25148961
0.33270001,-0.34066877,-0.24048838
0.3328,-0.34808093,-0.22925049
0.33289999,-0.35513502,-0.21778709
0.333,-0.36182415,-0.20610958
0.33309999,-0.36814171,-0.19422938
0.33320001,-0.37408158,-0.18215835
0.33329999,-0.37963802,-0.16990845
0.33340001,-0.38480559,-0.15749183
0.3335,-0.3895793,-0.14492077
0.33360001,-0.39395437,-0.13220765
0.3337,-0.39792663,-0.11936512
0.33379999,-0.4014923,-0.10640588
0.3339,-0.40464792,-0.093342811
0.33399999,-0.40739036,-0.080188751
0.33410001,-0.40971699,-0.066956744
0.33419999,-0.41162565,-0.053659905
0.33430001,-0.41311452,-0.0403114
0.3344,-0.41418222,-0.026924439
0.33450001,-0.41482764,-0.013512216
0.3346,-0.41505027,-8.8032757e-05
0.33469999,-0.41485003,0.013334824
0.3348,-0.41422719,0.026743067
0.33489999,-0.41318238,0.040123452
0.33500001,-0.41171661,0.053462751
0.3351,-0.40983149,0.066747755
0.33520001,-0.407529,0.079965331
0.3353,-0.40481147,0.093102396
0.33539999,-0.40168148,0.10614596
0.3355,-0.39814231,0.11908314
0.33559999,-0.39419752,0.13190113
0.33570001,-0.38985112,0.14458726
0.33579999,-0.3851074,0.15712899
0.33590001,-0.37997103,0.16951388
0.336,-0.37444723,0.18172973
0.33610001,-0.36854151,0.19376445
0.3362,-0.36225984,0.20560613
0.33629999,-0.35560831,0.21724306
0.3364,-0.34859359,0.22866373
0.33649999,-0.34122273,0.23985685
0.33660001,-0.33350307,0.2508114
0.33669999,-0.32544228,0.26151648
0.33680001,-0.31704828,0.27196151
0.3369,-0.30832946,0.2821362
0.33700001,-0.29929456,0.29203048
0.3371,-0.28995252,0.30163458
0.33719999,-0.2803126,0.31093898
0.3373,-0.27038428,0.31993446
0.33739999,-0.26017752,0.32861212
0.33750001,-0.24970247,0.33696344
0.33759999,-0.23896953,0.34498018
0.33770001,-0.22798923,0.35265431
0.3378,-0.21677251,0.35997823
0.33790001,-0.20533052,0.36694482
0.338,-0.19367464,0.37354714
0.33809999,-0.1818164,0.37977862
0.3382,-0.16976748,0.38563308
0.33829999,-0.15753989,0.39110476
0.33840001,-0.14514574,0.39618829
0.33849999,-0.13259737,0.40087861
0.33860001,-0.1199071,0.40517104
0.3387,-0.10708756,0.40906131
0.33880001,-0.094151445,0.41254559
0.3389,-0.081111602,0.41562054
0.33899999,-0.067980945,0.41828299
0.3391,-0.054772407,0.42053026
0.33919999,-0.041499127,0.42236018
0.33930001,-0.028174249,0.42377096
0.33939999,-0.014810989,0.42476121
0.33950001,-0.0014225499,0.42532986
0.3396,0.01197782,0.42547631
0.33970001,0.02537683,0.42520046
0.3398,0.038761206,0.42450261
