"Time","transformer.pin_n1.reference.gamma","transformer.pin_n2.reference.gamma","currentSensor.abs_i","currentSensor.arg_i"
0.6225,28068806,28068806,0.0015859719,0.39929017
0.62260002,28075032,28075032,0.0015934474,0.39222941
0.62269998,28081258,28081258,0.0016008895,0.38511994
0.62279999,28087484,28087484,0.0016082955,0.37796208
0.62290001,28093712,28093712,0.0016156633,0.37075615
0.62300003,28099940,28099940,0.0016229905,0.36350244
0.62309998,28106170,28106170,0.0016302743,0.35620135
0.6232,28112400,28112400,0.0016375127,0.34885323
0.62330002,28118630,28118630,0.001644703,0.34145847
0.62339997,28124860,28124860,0.0016518425,0.33401754
0.62349999,28131092,28131092,0.0016589288,0.32653087
0.62360001,28137326,28137326,0.0016659595,0.31899896
0.62370002,28143558,28143558,0.0016729317,0.31142232
0.62379998,28149792,28149792,0.0016798429,0.30380148
0.6239,28156026,28156026,0.0016866906,0.29613698
0.62400001,28162262,28162262,0.0016934721,0.28842947
0.62410003,28168498,28168498,0.0017001848,0.28067952
0.62419999,28174734,28174734,0.0017068259,0.2728878
0.6243,28180972,28180972,0.0017133929,0.265055
0.62440002,28187210,28187210,0.0017198832,0.25718179
0.62449998,28193448,28193448,0.0017262939,0.2492689
0.62459999,28199688,28199688,0.0017326226,0.24131712
0.62470001,28205928,28205928,0.0017388667,0.23332721
0.62480003,28212168,28212168,0.0017450234,0.2253
0.62489998,28218410,28218410,0.0017510903,0.2172363
0.625,28224652,28224652,0.0017570646,0.20913699
0.62510002,28230894,28230894,0.0017629439,0.20100299
0.62519997,28237138,28237138,0.0017687256,0.19283517
0.62529999,28243382,28243382,0.0017744072,0.18463451
0.62540001,28249626,28249626,0.0017799862,0.17640196
0.62550002,28255872,28255872,0.0017854603,0.16813852
0.62559998,28262118,28262118,0.0017908269,0.1598452
0.6257,28268364,28268364,0.0017960839,0.15152308
0.62580001,28274612,28274612,0.0018012286,0.14317319
0.62589997,28280860,28280860,0.0018062592,0.13479662
0.62599999,28287110,28287110,0.0018111732,0.1263945
0.6261,28293360,28293360,0.0018159684,0.11796795
0.62620002,28299610,28299610,0.001820643,0.10951812
0.62629998,28305860,28305860,0.0018251947,0.10104619
0.62639999,28312112,28312112,0.0018296216,0.092553347
0.62650001,28318364,28318364,0.0018339219,0.084040806
0.62660003,28324618,28324618,0.0018380937,0.075509779
0.62669998,28330872,28330872,0.0018421353,0.066961519
0.6268,28337126,28337126,0.001846045,0.058397286
0.62690002,28343380,28343380,0.0018498213,0.049818337
0.62699997,28349636,28349636,0.0018534625,0.041225966
0.62709999,28355892,28355892,0.0018569673,0.032621469
0.62720001,28362150,28362150,0.0018603344,0.024006145
0.62730002,28368408,28368408,0.0018635625,0.015381316
0.62739998,28374666,28374666,0.0018666505,0.0067483033
0.6275,28380926,28380926,0.0018695972,-0.0018915613
0.62760001,28387186,28387186,0.0018724019,-0.010536941
0.62769997,28393446,28393446,0.0018750635,-0.019186493
0.62779999,28399708,28399708,0.0018775814,-0.027838873
0.6279,28405970,28405970,0.0018799546,-0.036492731
0.62800002,28412232,28412232,0.0018821829,-0.045146719
0.62809998,28418496,28418496,0.0018842657,-0.053799491
0.62819999,28424760,28424760,0.0018862027,-0.062449697
0.62830001,28431024,28431024,0.0018879934,-0.071095996
0.62840003,28437290,28437290,0.0018896379,-0.079737037
0.62849998,28443556,28443556,0.0018911359,-0.088371493
0.6286,28449822,28449822,0.0018924878,-0.096998036
0.62870002,28456090,28456090,0.0018936932,-0.10561534
0.62879997,28462358,28462358,0.0018947527,-0.1142221
0.62889999,28468626,28468626,0.0018956667,-0.122817
0.62900001,28474896,28474896,0.0018964354,-0.13139875
0.62910002,28481166,28481166,0.0018970594,-0.13996609
0.62919998,28487438,28487438,0.0018975392,-0.14851773
0.6293,28493710,28493710,0.0018978758,-0.15705241
0.62940001,28499982,28499982,0.0018980699,-0.16556893
0.62949997,28506254,28506254,0.0018981223,-0.17406604
0.62959999,28512528,28512528,0.0018980339,-0.18254253
0.62970001,28518802,28518802,0.0018978061,-0.19099724
0.62980002,28525078,28525078,0.0018974397,-0.19942899
0.62989998,28531354,28531354,0.0018969362,-0.20783663
0.63,28537630,28537630,0.0018962967,-0.21621904
0.63010001,28543906,28543906,0.0018955228,-0.22457512
0.63020003,28550184,28550184,0.0018946159,-0.23290376
0.63029999,28556464,28556464,0.0018935775,-0.24120395
0.6304,28562742,28562742,0.0018924092,-0.2494746
0.63050002,28569022,28569022,0.0018911127,-0.25771475
0.63059998,28575302,28575302,0.0018896896,-0.26592335
0.63069999,28581584,28581584,0.0018881417,-0.2740995
0.63080001,28587866,28587866,0.0018864712,-0.28224224
0.63090003,28594148,28594148,0.0018846795,-0.29035065
0.63099998,28600432,28600432,0.0018827689,-0.29842386
0.6311,28606716,28606716,0.0018807413,-0.30646101
0.63120002,28613000,28613000,0.0018785986,-0.31446123
0.63129997,28619286,28619286,0.001876343,-0.32242379
0.63139999,28625572,28625572,0.0018739767,-0.33034784
0.63150001,28631858,28631858,0.0018715016,-0.33823267
0.63160002,28638146,28638146,0.0018689199,-0.34607756
0.63169998,28644434,28644434,0.0018662341,-0.35388181
0.6318,28650724,28650724,0.0018634461,-0.36164474
0.63190001,28657012,28657012,0.0018605583,-0.36936572
0.63200003,28663304,28663304,0.0018575729,-0.37704417
0.63209999,28669594,28669594,0.0018544924,-0.38467944
0.6322,28675886,28675886,0.0018513186,-0.39227104
0.63230002,28682178,28682178,0.0018480544,-0.39981839
0.63239998,28688470,28688470,0.0018447016,-0.40732101
0.63249999,28694764,28694764,0.0018412628,-0.41477841
0.63260001,28701060,28701060,0.0018377403,-0.42219016
0.63270003,28707354,28707354,0.0018341363,-0.42955583
0.63279998,28713650,28713650,0.0018304532,-0.43687505
0.6329,28719946,28719946,0.0018266932,-0.44414738
0.63300002,28726244,28726244,0.0018228587,-0.4513725
0.63309997,28732542,28732542,0.0018189519,-0.45855013
0.63319999,28738840,28738840,0.0018149753,-0.46567994
0.63330001,28745140,28745140,0.0018109308,-0.47276166
0.63340002,28751438,28751438,0.001806821,-0.47979501
0.63349998,28757740,28757740,0.0018026478,-0.48677981
0.6336,28764040,28764040,0.0017984137,-0.49371582
0.63370001,28770342,28770342,0.0017941208,-0.5006029
0.63380003,28776646,28776646,0.001789771,-0.50744087
0.63389999,28782948,28782948,0.0017853669,-0.51422954
0.634,28789254,28789254,0.0017809103,-0.52096885
0.63410002,28795558,28795558,0.0017764034,-0.5276587
0.63419998,28801864,28801864,0.0017718483,-0.53429902
0.63429999,28808170,28808170,0.001767247,-0.54088974
0.63440001,28814476,28814476,0.0017626014,-0.54743075
0.63450003,28820784,28820784,0.0017579136,-0.55392212
0.63459998,28827092,28827092,0.0017531856,-0.56036383
0.6347,28833400,28833400,0.0017484191,-0.56675583
0.63480002,28839710,28839710,0.0017436163,-0.57309824
0.63489997,28846020,28846020,0.0017387788,-0.57939106
0.63499999,28852332,28852332,0.0017339084,-0.58563435
0.63510001,28858644,28858644,0.0017290071,-0.59182817
0.63520002,28864956,28864956,0.0017240765,-0.59797257
0.63529998,28871270,28871270,0.0017191183,-0.6040678
0.6354,28877582,28877582,0.0017141342,-0.61011386
0.63550001,28883898,28883898,0.0017091259,-0.61611092
0.63559997,28890212,28890212,0.0017040949,-0.62205911
0.63569999,28896528,28896528,0.001699043,-0.62795854
0.6358,28902844,28902844,0.0016939715,-0.63380945
0.63590002,28909162,28909162,0.0016888819,-0.63961202
0.63599998,28915480,28915480,0.0016837758,-0.64536643
0.63609999,28921798,28921798,0.0016786547,-0.6510728
0.63620001,28928118,28928118,0.0016735197,-0.65673143
0.63630003,28934438,28934438,0.0016683725,-0.66234249
0.63639998,28940758,28940758,0.0016632143,-0.66790622
0.6365,28947080,28947080,0.0016580463,-0.67342287
0.63660002,28953402,28953402,0.0016528699,-0.67889267
0.63669997,28959724,28959724,0.0016476862,-0.68431586
0.63679999,28966048,28966048,0.0016424966,-0.68969274
0.63690001,28972372,28972372,0.001637302,-0.69502354
0.63700002,28978698,28978698,0.0016321037,-0.7003085
0.63709998,28985024,28985024,0.0016269027,-0.70554793
0.6372,28991350,28991350,0.0016217001,-0.71074212
0.63730001,28997676,28997676,0.0016164971,-0.71589136
0.63739997,29004004,29004004,0.0016112943,-0.7209959
0.63749999,29010332,29010332,0.0016060931,-0.7260561
0.6376,29016662,29016662,0.0016008943,-0.73107225
0.63770002,29022992,29022992,0.0015956986,-0.73604459
0.63779998,29029322,29029322,0.0015905072,-0.74097353
0.63789999,29035652,29035652,0.0015853207,-0.74585927
0.63800001,29041984,29041984,0.0015801401,-0.7507022
0.63810003,29048318,29048318,0.0015749661,-0.75550264
0.63819999,29054650,29054650,0.0015697996,-0.76026094
0.6383,29060984,29060984,0.0015646411,-0.76497734
0.63840002,29067318,29067318,0.0015594916,-0.76965219
0.63849998,29073654,29073654,0.0015543515,-0.77428585
0.63859999,29079990,29079990,0.0015492218,-0.77887863
0.63870001,29086326,29086326,0.0015441029,-0.78343093
0.63880002,29092664,29092664,0.0015389954,-0.78794295
0.63889998,29099002,29099002,0.0015339002,-0.79241514
0.639,29105342,29105342,0.0015288175,-0.79684776
0.63910002,29111680,29111680,0.001523748,-0.80124116
0.63919997,29118020,29118020,0.0015186924,-0.8055957
0.63929999,29124362,29124362,0.0015136509,-0.80991173
0.63940001,29130704,29130704,0.0015086242,-0.81418955
0.63950002,29137046,29137046,0.0015036126,-0.81842947
0.63959998,29143388,29143388,0.0014986168,-0.8226319
0.6397,29149732,29149732,0.0014936371,-0.82679713
0.63980001,29156076,29156076,0.0014886738,-0.83092552
0.63990003,29162422,29162422,0.0014837275,-0.83501738
0.63999999,29168768,29168768,0.0014787983,-0.83907306
0.6401,29175114,29175114,0.0014738869,-0.84309292
0.64020002,29181462,29181462,0.0014689934,-0.84707719
0.64029998,29187808,29187808,0.0014641181,-0.8510263
0.64039999,29194158,29194158,0.0014592615,-0.85494059
0.64050001,29200506,29200506,0.0014544238,-0.85882026
0.64060003,29206856,29206856,0.0014496051,-0.86266583
0.64069998,29213208,29213208,0.001444806,-0.86647743
0.6408,29219558,29219558,0.0014400264,-0.87025553
0.64090002,29225910,29225910,0.0014352669,-0.87400037
0.64099997,29232264,29232264,0.0014305275,-0.87771237
0.64109999,29238616,29238616,0.0014258084,-0.8813917
0.64120001,29244972,29244972,0.0014211099,-0.88503879
0.64130002,29251326,29251326,0.001416432,-0.88865393
0.64139998,29257682,29257682,0.0014117751,-0.89223742
0.6415,29264038,29264038,0.0014071392,-0.89578962
0.64160001,29270394,29270394,0.0014025246,-0.89931077
0.64170003,29276752,29276752,0.0013979312,-0.90280116
0.64179999,29283110,29283110,0.0013933595,-0.90626121
0.6419,29289470,29289470,0.0013888093,-0.90969115
0.64200002,29295830,29295830,0.0013842807,-0.91309124
0.64209998,29302190,29302190,0.0013797741,-0.91646188
0.64219999,29308550,29308550,0.0013752893,-0.91980332
0.64230001,29314912,29314912,0.0013708264,-0.92311579
0.64240003,29321276,29321276,0.0013663856,-0.92639971
0.64249998,29327638,29327638,0.0013619671,-0.92965525
0.6426,29334002,29334002,0.0013575705,-0.93288279
0.64270002,29340366,29340366,0.0013531963,-0.93608254
0.64279997,29346732,29346732,0.0013488444,-0.93925482
0.64289999,29353098,29353098,0.0013445148,-0.94239992
0.64300001,29359464,29359464,0.0013402074,-0.94551814
0.64310002,29365832,29365832,0.0013359225,-0.94860965
0.64319998,29372200,29372200,0.00133166,-0.95167482
0.6433,29378570,29378570,0.0013274198,-0.95471394
0.64340001,29384938,29384938,0.001323202,-0.95772719
0.64349997,29391308,29391308,0.0013190067,-0.96071488
0.64359999,29397680,29397680,0.0013148336,-0.96367729
0.6437,29404052,29404052,0.001310683,-0.9666146
0.64380002,29410424,29410424,0.0013065547,-0.96952718
0.64389998,29416796,29416796,0.0013024487,-0.97241527
0.64399999,29423170,29423170,0.0012983651,-0.97527903
0.64410001,29429544,29429544,0.0012943037,-0.97811878
0.64420003,29435920,29435920,0.0012902645,-0.9809348
0.64429998,29442296,29442296,0.0012862476,-0.98372728
0.6444,29448672,29448672,0.0012822528,-0.98649645
0.64450002,29455050,29455050,0.0012782802,-0.98924255
0.64459997,29461428,29461428,0.0012743295,-0.99196589
0.64469999,29467806,29467806,0.0012704008,-0.99466664
0.64480001,29474186,29474186,0.0012664942,-0.99734509
0.64490002,29480566,29480566,0.0012626094,-1.0000014
0.64499998,29486946,29486946,0.0012587464,-1.0026358
0.6451,29493328,29493328,0.0012549051,-1.0052487
0.64520001,29499710,29499710,0.0012510855,-1.00784
0.64529997,29506092,29506092,0.0012472876,-1.0104102
0.64539999,29512476,29512476,0.0012435111,-1.0129594
0.6455,29518860,29518860,0.0012397561,-1.0154878
0.64560002,29525246,29525246,0.0012360225,-1.0179956
0.64569998,29531630,29531630,0.0012323102,-1.0204831
0.64579999,29538018,29538018,0.001228619,-1.0229505
0.64590001,29544404,29544404,0.001224949,-1.025398
0.64600003,29550792,29550792,0.0012213,-1.0278257
0.64609998,29557180,29557180,0.001217672,-1.030234
0.6462,29563570,29563570,0.0012140648,-1.0326229
0.64630002,29569960,29569960,0.0012104784,-1.0349927
0.64639997,29576350,29576350,0.0012069126,-1.0373436
0.64649999,29582742,29582742,0.0012033674,-1.0396757
0.64660001,29589134,29589134,0.0011998427,-1.0419894
0.64670002,29595526,29595526,0.0011963382,-1.0442847
0.64679998,29601918,29601918,0.0011928541,-1.0465618
0.6469,29608314,29608314,0.0011893902,-1.048821
0.64700001,29614708,29614708,0.0011859463,-1.0510623
0.64709997,29621104,29621104,0.0011825224,-1.0532861
0.64719999,29627500,29627500,0.0011791183,-1.0554925
0.6473,29633896,29633896,0.001175734,-1.0576816
0.64740002,29640294,29640294,0.0011723692,-1.0598537
0.64749998,29646692,29646692,0.0011690242,-1.0620087
0.6476,29653092,29653092,0.0011656984,-1.0641471
0.64770001,29659490,29659490,0.001162392,-1.066269
0.64780003,29665892,29665892,0.0011591049,-1.0683745
0.64789999,29672292,29672292,0.0011558367,-1.0704638
0.648,29678694,29678694,0.0011525877,-1.0725369
0.64810002,29685096,29685096,0.0011493575,-1.0745943
0.64819998,29691500,29691500,0.0011461462,-1.0766358
0.64829999,29697904,29697904,0.0011429534,-1.0786618
0.64840001,29704308,29704308,0.0011397792,-1.0806724
0.64850003,29710714,29710714,0.0011366236,-1.0826677
0.64859998,29717120,29717120,0.0011334862,-1.0846479
0.6487,29723526,29723526,0.001130367,-1.0866131
0.64880002,29729934,29729934,0.001127266,-1.0885636
0.64889997,29736342,29736342,0.0011241829,-1.0904993
0.64899999,29742750,29742750,0.0011211177,-1.0924205
0.64910001,29749160,29749160,0.0011180703,-1.0943273
0.64920002,29755570,29755570,0.0011150407,-1.09622
0.64929998,29761982,29761982,0.0011120285,-1.0980985
0.6494,29768392,29768392,0.0011090338,-1.0999632
0.64950001,29774806,29774806,0.0011060565,-1.1018139
0.64960003,29781218,29781218,0.0011030964,-1.103651
0.64969999,29787632,29787632,0.0011001533,-1.1054747
0.6498,29794046,29794046,0.0010972273,-1.1072849
0.64990002,29800462,29800462,0.0010943182,-1.1090817
0.64999998,29806878,29806878,0.0010914259,-1.1108655
0.65009999,29813294,29813294,0.0010885502,-1.1126362
0.65020001,29819712,29819712,0.0010856912,-1.1143941
0.65030003,29826130,29826130,0.0010828485,-1.1161392
0.65039998,29832548,29832548,0.0010800222,-1.1178716
0.6505,29838968,29838968,0.0010772122,-1.1195916
0.65060002,29845388,29845388,0.0010744182,-1.1212991
0.65069997,29851808,29851808,0.0010716403,-1.1229944
0.65079999,29858230,29858230,0.0010688783,-1.1246775
0.65090001,29864652,29864652,0.0010661321,-1.1263486
0.65100002,29871074,29871074,0.0010634017,-1.1280079
0.65109998,29877498,29877498,0.0010606868,-1.1296552
0.6512,29883922,29883922,0.0010579875,-1.1312909
0.65130001,29890348,29890348,0.0010553034,-1.132915
0.65140003,29896774,29896774,0.0010526347,-1.1345276
0.65149999,29903200,29903200,0.0010499811,-1.1361289
0.6516,29909628,29909628,0.0010473427,-1.1377189
0.65170002,29916054,29916054,0.0010447191,-1.1392977
0.65179998,29922484,29922484,0.0010421105,-1.1408656
0.65189999,29928912,29928912,0.0010395165,-1.1424226
0.65200001,29935342,29935342,0.0010369373,-1.1439686
0.65210003,29941774,29941774,0.0010343727,-1.145504
0.65219998,29948204,29948204,0.0010318225,-1.1470287
0.6523,29954636,29954636,0.0010292867,-1.1485429
0.65240002,29961070,29961070,0.0010267651,-1.1500467
0.65249997,29967504,29967504,0.0010242576,-1.1515402
0.65259999,29973938,29973938,0.0010217642,-1.1530234
0.65270001,29980372,29980372,0.0010192848,-1.1544964
0.65280002,29986808,29986808,0.0010168193,-1.1559595
0.65289998,29993244,29993244,0.0010143676,-1.1574125
0.653,29999682,29999682,0.0010119295,-1.1588558
0.65310001,30006120,30006120,0.0010095049,-1.1602892
0.65319997,30012558,30012558,0.0010070938,-1.161713
0.65329999,30018996,30018996,0.0010046962,-1.1631272
0.6534,30025436,30025436,0.0010023118,-1.1645319
0.65350002,30031878,30031878,0.00099994068,-1.1659273
0.65359998,30038318,30038318,0.00099758257,-1.1673132
0.65369999,30044760,30044760,0.00099523761,-1.16869
0.65380001,30051204,30051204,0.00099290546,-1.1700575
0.65390003,30057646,30057646,0.00099058612,-1.171416
0.65399998,30064090,30064090,0.00098827959,-1.1727656
0.6541,30070536,30070536,0.00098598574,-1.1741062
0.65420002,30076982,30076982,0.00098370435,-1.175438
0.65429997,30083428,30083428,0.00098143553,-1.1767612
0.65439999,30089874,30089874,0.00097917893,-1.1780756
0.65450001,30096322,30096322,0.0009769348,-1.1793814
0.65460002,30102770,30102770,0.00097470282,-1.1806786
0.65469998,30109220,30109220,0.00097248296,-1.1819675
0.6548,30115670,30115670,0.00097027514,-1.183248
0.65490001,30122120,30122120,0.00096807926,-1.1845202
0.65499997,30128570,30128570,0.00096589525,-1.1857842
0.65509999,30135022,30135022,0.00096372305,-1.1870401
0.6552,30141476,30141476,0.00096156256,-1.188288
0.65530002,30147928,30147928,0.00095941365,-1.1895278
0.65539998,30154382,30154382,0.00095727626,-1.1907597
0.65549999,30160838,30160838,0.0009551504,-1.1919837
0.65560001,30167292,30167292,0.00095303584,-1.1932
0.65570003,30173750,30173750,0.00095093262,-1.1944085
0.65579998,30180206,30180206,0.00094884058,-1.1956095
0.6559,30186664,30186664,0.00094675971,-1.1968029
0.65600002,30193122,30193122,0.00094468985,-1.1979886
0.65609998,30199580,30199580,0.00094263098,-1.199167
0.65619999,30206040,30206040,0.00094058306,-1.200338
0.65630001,30212500,30212500,0.00093854591,-1.2015017
