"Time","smee.is[1]","smee.idq_dr[1]","smee.idq_sr[2]","smee.lesigma.i","smee.inertiaRotor.phi","smee.idq_sr[1]","smee.is[2]","smee.idq_rr[2]","smee.inertiaRotor.w"
0.43560001,-19.720482,0.6619851,76.712204,0.12557085,53.77467,42.78318,83.986481,-0.43514434,157.02515
0.4357,-22.403479,0.66295624,76.712997,0.12607351,53.790371,42.776882,84.751877,-0.43555909,157.02594
0.43579999,-25.063997,0.66386443,76.713753,0.12656315,53.806076,42.770771,85.433311,-0.43593347,157.02673
0.4359,-27.699409,0.66470975,76.714462,0.12703976,53.821777,42.764847,86.030121,-0.43626758,157.02754
0.43599999,-30.307121,0.66549248,76.715134,0.12750337,53.837479,42.759109,86.541748,-0.4365615,157.02834
0.43610001,-32.884563,0.66621262,76.715759,0.12795393,53.853184,42.753559,86.967705,-0.43681538,157.02913
0.43619999,-35.429192,0.66687042,76.716347,0.1283915,53.868885,42.748196,87.307587,-0.4370293,157.02994
0.43630001,-37.938503,0.66746598,76.716896,0.12881605,53.88459,42.743019,87.561073,-0.43720338,157.03075
0.4364,-40.410027,0.66799945,76.7174,0.12922759,53.900291,42.738029,87.727943,-0.43733773,157.03156
0.43650001,-42.841335,0.66847098,76.717865,0.12962614,53.915997,42.733223,87.808044,-0.4374325,157.03236
0.4366,-45.23003,0.66888076,76.718285,0.13001169,53.931698,42.728607,87.801323,-0.43748781,157.03317
0.43669999,-47.573765,0.66922897,76.718666,0.13038425,53.947403,42.724174,87.707809,-0.43750378,157.03398
0.4368,-49.870235,0.66951573,76.719009,0.13074385,53.963104,42.719925,87.527603,-0.43748051,157.03479
0.43689999,-52.117188,0.66974121,76.719315,0.13109048,53.978809,42.715862,87.260902,-0.43741819,157.0356
0.43700001,-54.312416,0.66990572,76.719574,0.13142416,53.994511,42.711987,86.907997,-0.43731692,157.03642
0.43709999,-56.453762,0.67000932,76.719795,0.13174489,54.010216,42.708294,86.469254,-0.43717688,157.03723
0.43720001,-58.539127,0.67005217,76.719978,0.13205269,54.025921,42.704788,85.945114,-0.43699816,157.03806
0.4373,-60.566463,0.67003453,76.720123,0.13234757,54.041622,42.701462,85.336128,-0.4367809,157.03886
0.43740001,-62.533787,0.66995662,76.720222,0.13262956,54.057327,42.698322,84.642906,-0.43652526,157.03969
0.4375,-64.439163,0.66981858,76.720284,0.13289867,54.073032,42.69537,83.86615,-0.43623143,157.04051
0.43759999,-66.280739,0.66962069,76.720306,0.13315493,54.088737,42.692596,83.006638,-0.43589953,157.04134
0.4377,-68.056702,0.66936314,76.720291,0.13339834,54.104439,42.690006,82.065247,-0.43552971,157.04216
0.43779999,-69.765312,0.66904616,76.72023,0.13362892,54.120144,42.687599,81.042915,-0.43512216,157.04297
0.43790001,-71.404907,0.66867,76.720139,0.13384672,54.135849,42.685375,79.940666,-0.43467703,157.04379
0.43799999,-72.973885,0.66823483,76.720001,0.13405173,54.151554,42.683331,78.759605,-0.43419451,157.04462
0.43810001,-74.470703,0.66774088,76.719826,0.13424398,54.167259,42.681469,77.500916,-0.43367469,157.04544
0.4382,-75.893913,0.66718847,76.719612,0.13442352,54.182961,42.679787,76.165848,-0.43311784,157.04626
0.43830001,-77.242119,0.66657782,76.719368,0.13459036,54.198666,42.678288,74.75573,-0.43252406,157.04709
0.4384,-78.514008,0.66590911,76.719078,0.13474451,54.214371,42.676968,73.271973,-0.43189359,157.04791
0.43849999,-79.708351,0.66518265,76.71875,0.13488603,54.230076,42.675827,71.716042,-0.43122655,157.04874
0.4386,-80.823975,0.66439867,76.718384,0.13501492,54.245781,42.674862,70.0895,-0.43052313,157.04958
0.43869999,-81.859795,0.66355741,76.717979,0.13513122,54.261486,42.67408,68.393951,-0.42978352,157.0504
0.43880001,-82.814819,0.66265917,76.717537,0.13523497,54.277191,42.673473,66.631081,-0.42900792,157.05122
0.43889999,-83.688118,0.66170424,76.717056,0.13532619,54.292896,42.673046,64.802635,-0.42819652,157.05205
0.43900001,-84.478836,0.66069281,76.716537,0.13540491,54.308601,42.672794,62.910427,-0.42734951,157.05287
0.4391,-85.186226,0.65962529,76.715988,0.13547119,54.324306,42.672722,60.956333,-0.42646706,157.0537
0.43920001,-85.809593,0.6585018,76.715393,0.13552505,54.340012,42.672821,58.942291,-0.42554939,157.05452
0.4393,-86.348351,0.65732276,76.714767,0.1355665,54.355717,42.6731,56.870289,-0.42459667,157.05534
0.43939999,-86.801971,0.65608841,76.714104,0.13559562,54.371422,42.67355,54.742374,-0.42360917,157.05617
0.4395,-87.170029,0.6547991,76.713402,0.13561243,54.387131,42.674175,52.560658,-0.42258704,157.05698
0.43959999,-87.452187,0.65345502,76.712662,0.13561697,54.402836,42.674973,50.32729,-0.42153049,157.0578
0.43970001,-87.648163,0.65205657,76.711884,0.13560928,54.418541,42.675941,48.044476,-0.42043972,157.05862
0.43979999,-87.757797,0.65060395,76.711075,0.13558941,54.434246,42.677086,45.714474,-0.41931498,157.05945
0.43990001,-87.780983,0.64909762,76.710228,0.13555738,54.449951,42.678398,43.339581,-0.41815647,157.06026
0.44,-87.717712,0.64753777,76.709351,0.13551325,54.46566,42.679886,40.922138,-0.41696438,157.06108
0.44010001,-87.568077,0.64592475,76.708427,0.13545705,54.481365,42.681538,38.464535,-0.41573894,157.0619
0.4402,-87.332222,0.64425886,76.707474,0.13538884,54.49707,42.683365,35.969193,-0.41448036,157.06271
0.44029999,-87.010399,0.64254045,76.70649,0.13530867,54.512779,42.685356,33.438564,-0.4131889,157.06352
0.4404,-86.602936,0.64076984,76.705467,0.13521656,54.528484,42.687515,30.875151,-0.41186473,157.06435
0.44049999,-86.110245,0.63894737,76.704407,0.13511258,54.544189,42.689842,28.281473,-0.41050813,157.06516
0.44060001,-85.532837,0.6370734,76.703316,0.13499677,54.559898,42.692337,25.660086,-0.40911931,157.06596
0.44069999,-84.871277,0.63514823,76.702194,0.13486919,54.575603,42.694996,23.013569,-0.40769848,157.06677
0.44080001,-84.126228,0.63317221,76.701035,0.13472988,54.591309,42.697823,20.344526,-0.40624589,157.06758
0.4409,-83.298447,0.63114572,76.699837,0.1345789,54.607018,42.700809,17.655584,-0.40476176,157.06839
0.44100001,-82.388748,0.62906909,76.698608,0.1344163,54.622723,42.70396,14.949389,-0.40324637,157.06918
0.4411,-81.398041,0.62694269,76.69735,0.13424213,54.638432,42.707272,12.228597,-0.4016999,157.06999
0.44119999,-80.327309,0.62476683,76.696053,0.13405643,54.654137,42.710747,9.4958858,-0.40012264,157.0708
0.4413,-79.17762,0.6225419,76.694725,0.13385929,54.669846,42.714382,6.7539396,-0.39851484,157.07159
0.44139999,-77.950104,0.62026829,76.693367,0.13365075,54.685551,42.718178,4.0054531,-0.39687669,157.07239
0.44150001,-76.645981,0.61794627,76.691978,0.13343084,54.70126,42.722134,1.2531252,-0.39520845,157.07318
0.44159999,-75.266548,0.61557627,76.690552,0.13319965,54.716969,42.726246,-1.5003411,-0.3935104,157.07397
0.44170001,-73.813164,0.6131587,76.689095,0.13295722,54.732674,42.730515,-4.2522426,-0.39178276,157.07477
0.4418,-72.287262,0.61069387,76.687607,0.13270362,54.748383,42.73494,-6.9998779,-0.39002579,157.07556
0.44190001,-70.690353,0.60818219,76.686089,0.1324389,54.764088,42.739517,-9.7405519,-0.38823974,157.07634
0.442,-69.02401,0.60562402,76.68454,0.13216314,54.779797,42.744255,-12.471574,-0.3864249,157.07713
0.44209999,-67.289879,0.60301983,76.682953,0.13187636,54.795506,42.749142,-15.190267,-0.38458148,157.07791
0.44220001,-65.489677,0.60036987,76.681343,0.13157868,54.811214,42.754185,-17.893963,-0.38270977,157.07869
0.44229999,-63.625168,0.59767467,76.679703,0.13127013,54.82692,42.759377,-20.580013,-0.38081002,157.07947
0.44240001,-61.698189,0.59493452,76.678024,0.13095076,54.842628,42.764717,-23.245783,-0.37888247,157.08025
0.4425,-59.710644,0.59214985,76.676323,0.13062067,54.858337,42.77021,-25.88866,-0.37692744,157.08101
0.44260001,-57.664482,0.58932108,76.674591,0.1302799,54.874046,42.775852,-28.506056,-0.37494513,157.08179
0.4427,-55.561722,0.58644855,76.672829,0.12992853,54.889751,42.781639,-31.095404,-0.37293586,157.08255
0.44279999,-53.40443,0.58353275,76.671036,0.12956661,54.90546,42.787575,-33.654167,-0.37089986,157.08331
0.4429,-51.194729,0.58057404,76.669212,0.12919423,54.921169,42.793655,-36.179844,-0.36883742,157.08408
0.44299999,-48.934792,0.57757282,76.667366,0.12881143,54.936878,42.799881,-38.66996,-0.36674881,157.08482
0.44310001,-46.626835,0.57452947,76.665482,0.1284183,54.952587,42.806252,-41.122074,-0.36463428,157.08559
0.44319999,-44.273125,0.57144445,76.663574,0.12801489,54.968296,42.812759,-43.533791,-0.36249414,157.08633
0.44330001,-41.87598,0.56831819,76.661644,0.12760131,54.984005,42.819412,-45.902744,-0.36032861,157.08708
0.4434,-39.437752,0.5651511,76.659683,0.12717758,54.999714,42.826206,-48.22662,-0.35813805,157.08783
0.44350001,-36.960835,0.56194353,76.657692,0.12674382,55.015423,42.833138,-50.503147,-0.35592267,157.08858
0.4436,-34.447655,0.55869603,76.65567,0.12630007,55.031132,42.84021,-52.730095,-0.35368279,157.08931
0.44369999,-31.900682,0.5554089,76.653625,0.12584642,55.046841,42.847416,-54.905285,-0.35141864,157.09004
0.4438,-29.322414,0.55208266,76.651558,0.12538292,55.06255,42.854759,-57.026592,-0.34913054,157.09077
0.44389999,-26.715382,0.54871774,76.64946,0.12490967,55.078259,42.862236,-59.091946,-0.34681877,157.09151
0.44400001,-24.082138,0.54531449,76.647339,0.12442674,55.093967,42.869846,-61.099319,-0.34448364,157.09222
0.44409999,-21.425268,0.5418734,76.645187,0.1239342,55.109676,42.87759,-63.046757,-0.34212539,157.09296
0.44420001,-18.747374,0.53839487,76.643013,0.12343213,55.125385,42.885468,-64.932358,-0.3397443,157.09367
0.4443,-16.051081,0.53487939,76.640816,0.1229206,55.141094,42.893475,-66.754272,-0.33734071,157.09439
0.44440001,-13.339032,0.53132737,76.638588,0.12239969,55.156803,42.901608,-68.510727,-0.33491483,157.09509
0.4445,-10.613884,0.52773923,76.636337,0.12186948,55.172512,42.90987,-70.199997,-0.33246705,157.09581
0.44459999,-7.8783069,0.52411544,76.634064,0.12133005,55.188225,42.918262,-71.820442,-0.32999757,157.09651
0.4447,-5.1349788,0.52045643,76.631767,0.12078147,55.203934,42.926777,-73.370483,-0.32750672,157.0972
0.44479999,-2.3865876,0.51676267,76.62944,0.12022384,55.219643,42.935417,-74.848595,-0.3249948,157.0979
0.44490001,0.36417595,0.51303458,76.627098,0.11965722,55.235352,42.94418,-76.253349,-0.32246211,157.09859
0.44499999,3.1146185,0.50927269,76.624725,0.1190817,55.25106,42.953064,-77.583359,-0.31990892,157.09927
0.44510001,5.8620481,0.50547731,76.622337,0.11849736,55.266773,42.96207,-78.837341,-0.31733552,157.09996
0.4452,8.6037741,0.50164902,76.619919,0.11790428,55.282482,42.971195,-80.014061,-0.31474221,157.10065
0.44530001,11.337115,0.49778819,76.617485,0.11730254,55.298191,42.980442,-81.112381,-0.31212932,157.10132
0.4454,14.059395,0.49389532,76.615021,0.11669224,55.313904,42.989803,-82.131218,-0.30949712,157.10199
0.44549999,16.76795,0.48997086,76.612541,0.11607344,55.329613,42.999279,-83.069595,-0.3068459,157.10266
0.4456,19.460131,0.48601526,76.610039,0.11544624,55.345322,43.008869,-83.926582,-0.30417597,157.10332
0.44569999,22.133303,0.48202899,76.607513,0.11481072,55.361034,43.018578,-84.701355,-0.30148765,157.10397
0.44580001,24.784851,0.4780125,76.604965,0.11416696,55.376743,43.028393,-85.39315,-0.29878119,157.10463
0.44589999,27.412184,0.47396627,76.602402,0.11351505,55.392456,43.038322,-86.001305,-0.29605693,157.10529
0.44600001,30.01273,0.46989074,76.599815,0.11285507,55.408165,43.048359,-86.525223,-0.29331517,157.10593
0.4461,32.583946,0.46578637,76.597214,0.11218712,55.423874,43.058506,-86.964394,-0.29055619,157.10657
0.44620001,35.123318,0.46165368,76.594582,0.11151127,55.439587,43.06876,-87.318382,-0.28778031,157.10721
0.4463,37.628361,0.45749307,76.591942,0.11082761,55.455296,43.079121,-87.586861,-0.28498784,157.10783
0.44639999,40.09663,0.45330504,76.589272,0.11013624,55.471008,43.089584,-87.769562,-0.28217909,157.10846
0.4465,42.525711,0.44909003,76.586594,0.10943723,55.486717,43.100155,-87.86631,-0.2793543,157.10909
0.44659999,44.913223,0.44484857,76.583885,0.1087307,55.50243,43.110825,-87.877007,-0.27651384,157.1097
0.44670001,47.25684,0.44058108,76.581169,0.1080167,55.518139,43.121593,-87.801651,-0.27365801,157.11031
0.44679999,49.554264,0.43628806,76.57843,0.10729533,55.533852,43.132465,-87.64032,-0.27078709,157.11092
0.44690001,51.803257,0.43196994,76.575676,0.1065667,55.549564,43.143433,-87.393166,-0.26790139,157.11153
0.447,54.001614,0.42762724,76.572899,0.10583089,55.565273,43.154495,-87.060432,-0.26500124,157.11212
0.44710001,56.147186,0.42326039,76.570107,0.10508797,55.580986,43.165657,-86.642456,-0.26208693,157.11272
0.4472,58.237881,0.41886991,76.567299,0.10433806,55.596695,43.17691,-86.139633,-0.25915873,157.1133
0.44729999,60.271652,0.41445625,76.564476,0.10358122,55.612408,43.188259,-85.552467,-0.256217,157.11389
0.4474,62.246513,0.41001984,76.561638,0.10281757,55.62812,43.199696,-84.881531,-0.25326204,157.11446
0.44749999,64.16053,0.40556124,76.558784,0.10204718,55.643829,43.211227,-84.12748,-0.25029415,157.11504
0.44760001,66.011841,0.40108088,76.555908,0.10127016,55.659542,43.222843,-83.291046,-0.24731362,157.1156
0.44769999,67.798622,0.39657924,76.553024,0.10048659,55.675255,43.23455,-82.373055,-0.24432078,157.11617
0.44780001,69.519135,0.39205679,76.550117,0.099696562,55.690964,43.246342,-81.374397,-0.24131592,157.11673
0.4479,71.1717,0.38751402,76.547203,0.098900177,55.706676,43.258217,-80.296059,-0.23829934,157.11728
0.44800001,72.7547,0.38295141,76.544273,0.098097518,55.722389,43.270176,-79.139084,-0.23527138,157.11783
0.4481,74.266586,0.37836942,76.541328,0.097288691,55.738102,43.282219,-77.90461,-0.23223233,157.11836
0.44819999,75.705872,0.37376854,76.538368,0.096473776,55.753811,43.294338,-76.593834,-0.2291825,157.1189
0.4483,77.071167,0.36914924,76.5354,0.095652871,55.769524,43.306541,-75.208046,-0.22612217,157.11943
0.44839999,78.361122,0.364512,76.532417,0.094826072,55.785236,43.318821,-73.748589,-0.2230517,157.11996
0.44850001,79.574486,0.35985732,76.529419,0.093993478,55.800949,43.331177,-72.216904,-0.21997136,157.12048
0.44859999,80.710068,0.35518563,76.526405,0.093155168,55.816662,43.343609,-70.614471,-0.21688147,157.121
0.44870001,81.766747,0.35049745,76.523384,0.092311256,55.832375,43.356113,-68.942863,-0.21378233,157.12151
0.4488,82.743507,0.34579322,76.520355,0.091461815,55.848083,43.36869,-67.203712,-0.21067426,157.12201
0.44890001,83.639374,0.34107345,76.517303,0.090606958,55.863796,43.38134,-65.398712,-0.20755754,157.12251
0.449,84.453484,0.33633861,76.514252,0.089746773,55.879509,43.394058,-63.529625,-0.2044325,157.123
0.44909999,85.185036,0.33158919,76.511185,0.088881359,55.895222,43.406845,-61.598282,-0.20129946,157.12349
0.4492,85.833305,0.32682562,76.508102,0.088010803,55.910934,43.419701,-59.606564,-0.1981587,157.12398
0.44929999,86.397667,0.32204843,76.505013,0.087135203,55.926647,43.432621,-57.556412,-0.19501051,157.12445
0.44940001,86.877556,0.31725806,76.501915,0.086254664,55.94236,43.445606,-55.449833,-0.19185524,157.12492
0.44949999,87.272514,0.312455,76.49881,0.085369267,55.958073,43.458652,-53.288883,-0.18869317,157.12538
0.44960001,87.582138,0.30763972,76.495689,0.084479123,55.973785,43.47176,-51.075668,-0.1855246,157.12585
0.4497,87.806129,0.30281267,76.492569,0.083584316,55.989498,43.484928,-48.812351,-0.18234985,157.1263
0.44980001,87.944267,0.29797438,76.489433,0.082684949,56.005211,43.498158,-46.501137,-0.17916921,157.12675
0.4499,87.996414,0.29312527,76.48629,0.081781119,56.020924,43.51144,-44.144287,-0.175983,157.1272
0.44999999,87.962509,0.28826585,76.483131,0.080872916,56.036636,43.52478,-41.744099,-0.1727915,157.12762
0.4501,87.84259,0.2833966,76.479973,0.079960443,56.052349,43.538177,-39.302917,-0.16959502,157.12807
0.45019999,87.636757,0.27851796,76.476807,0.079043791,56.068062,43.551624,-36.823124,-0.16639388,157.12849
0.45030001,87.345222,0.27363044,76.473633,0.078123063,56.083775,43.565125,-34.307137,-0.16318837,157.12891
0.45039999,86.968254,0.26873446,76.470451,0.077198341,56.099487,43.578674,-31.757416,-0.15997878,157.12932
0.45050001,86.506218,0.26383051,76.467262,0.076269738,56.1152,43.592274,-29.176449,-0.15676543,157.12973
0.4506,85.959564,0.25891906,76.464073,0.07533735,56.130913,43.605919,-26.566753,-0.1535486,157.13013
0.45070001,85.328827,0.25400057,76.460869,0.074401259,56.146626,43.619614,-23.93088,-0.15032859,157.13052
0.4508,84.614609,0.24907553,76.457664,0.073461577,56.162338,43.63335,-21.271399,-0.14710572,157.13092
0.45089999,83.817604,0.24414438,76.454453,0.072518393,56.178051,43.647133,-18.59091,-0.14388028,157.1313
0.45100001,82.938583,0.23920761,76.451241,0.071571805,56.193764,43.660957,-15.892026,-0.14065254,157.13168
0.45109999,81.978409,0.23426566,76.448013,0.070621908,56.209476,43.67482,-13.177386,-0.13742281,157.13205
0.45120001,80.938011,0.22931899,76.444794,0.0696688,56.225189,43.688725,-10.449638,-0.13419141,157.13242
0.4513,79.81839,0.22436808,76.441559,0.068712577,56.240906,43.702663,-7.7114482,-0.13095862,157.13278
0.45140001,78.620644,0.21941338,76.438332,0.067753337,56.256618,43.716644,-4.965488,-0.12772471,157.13313
0.4515,77.34594,0.21445537,76.435089,0.066791177,56.272331,43.730656,-2.2144396,-0.12449,157.13348
0.45159999,75.995506,0.20949449,76.431854,0.065826185,56.288044,43.744701,0.53900945,-0.12125478,157.13382
0.4517,74.570671,0.20453121,76.428612,0.064858474,56.303757,43.758781,3.2921703,-0.11801933,157.13416
0.45179999,73.072807,0.19956596,76.425362,0.063888133,56.319469,43.772892,6.0423536,-0.11478396,157.13449
0.45190001,71.503372,0.19459921,76.422112,0.062915251,56.335186,43.787029,8.7868729,-0.11154894,157.13481
0.45199999,69.863907,0.18963142,76.418861,0.061939925,56.350899,43.801197,11.523046,-0.10831456,157.13513
0.45210001,68.155991,0.18466301,76.415611,0.06096226,56.366611,43.815395,14.248201,-0.10508111,157.13545
0.4522,66.381302,0.17969447,76.412361,0.059982348,56.382324,43.829613,16.959675,-0.10184889,157.13576
0.45230001,64.54155,0.17472623,76.409103,0.05900028,56.398037,43.843857,19.654818,-0.098618157,157.13605
0.4524,62.638546,0.16975874,76.405853,0.058016159,56.413754,43.858124,22.330996,-0.095389217,157.13635
0.45249999,60.674129,0.16479242,76.402596,0.057030074,56.429466,43.872414,24.98559,-0.092162341,157.13664
0.4526,58.650219,0.15982774,76.399338,0.056042124,56.445179,43.886723,27.616011,-0.088937819,157.13692
0.45269999,56.568787,0.15486515,76.39608,0.055052403,56.460892,43.901051,30.219683,-0.085715927,157.13719
0.45280001,54.431858,0.14990506,76.392822,0.054061007,56.476608,43.915394,32.79406,-0.082496949,157.13747
0.45289999,52.241516,0.14494793,76.389572,0.053068031,56.492321,43.929756,35.336628,-0.079281166,157.13773
0.45300001,49.999897,0.13999422,76.386314,0.052073572,56.508034,43.94413,37.844898,-0.076068863,157.13799
0.4531,47.709183,0.13504434,76.383064,0.05107772,56.52375,43.958519,40.316418,-0.072860301,157.13823
0.45320001,45.371609,0.13009872,76.379814,0.050080575,56.539463,43.972919,42.748764,-0.069655761,157.13849
0.4533,42.989452,0.12515779,76.376564,0.049082223,56.555176,43.987331,45.139565,-0.066455521,157.13872
0.45339999,40.565037,0.12022198,76.373314,0.048082765,56.570889,44.001751,47.486473,-0.06325984,157.13896
0.4535,38.100723,0.11529173,76.370071,0.04708229,56.586605,44.016182,49.787197,-0.060069006,157.13918
0.45359999,35.598923,0.11036745,76.366829,0.046080895,56.602318,44.030617,52.039482,-0.056883279,157.1394
0.45370001,33.062069,0.10544959,76.363586,0.045078672,56.618031,44.045055,54.241119,-0.053702932,157.13962
0.45379999,30.492636,0.10053854,76.360352,0.044075716,56.633747,44.059502,56.389957,-0.050528228,157.13983
0.45390001,27.893133,0.095634729,76.357117,0.043072116,56.64946,44.073948,58.483891,-0.047359433,157.14003
