"Time","aimc.idq_rr[2]","mass.s","aimc.idq_sr[1]","mass.v","aimc.is[1]","aimc.idq_rr[1]","aimc.is[2]","vfController.x","aimc.idq_sr[2]"
18.926001,0.00088521978,4.5428974e-06,0.015600017,4.1284798e-11,0.015599801,0.011641486,-0.0067701405,4.1584613e-08,0.00118623
18.927,0.00088360545,4.5428974e-06,0.015571564,3.9666239e-11,0.015571349,0.011620253,-0.0067577926,4.1584613e-08,0.0011840663
18.927999,0.00088199408,4.5428974e-06,0.015543165,3.7902643e-11,0.01554295,0.011599059,-0.0067454674,4.1584613e-08,0.0011819064
18.929001,0.00088038563,4.5428974e-06,0.015514815,3.5989777e-11,0.015514601,0.011577904,-0.0067331647,4.1584613e-08,0.0011797507
18.93,0.00087878015,4.5428974e-06,0.015486519,3.3923347e-11,0.015486305,0.011556787,-0.0067208847,4.1584613e-08,0.0011775987
18.931,0.00087717758,4.5428974e-06,0.015458273,3.1698994e-11,0.015458059,0.01153571,-0.0067086266,4.1584613e-08,0.0011754507
18.931999,0.00087557797,4.5428974e-06,0.01543008,2.9312303e-11,0.015429866,0.01151467,-0.0066963914,4.1584613e-08,0.0011733066
18.933001,0.00087398128,4.5428974e-06,0.015401937,2.6758788e-11,0.015401724,0.011493669,-0.0066841785,4.1584613e-08,0.0011711664
18.934,0.00087238749,4.5428974e-06,0.015373846,2.4033917e-11,0.015373633,0.011472706,-0.0066719875,4.1584613e-08,0.0011690301
18.934999,0.00087079662,4.5428974e-06,0.015345806,2.1133081e-11,0.015345594,0.011451781,-0.0066598188,4.1584613e-08,0.0011668977
18.936001,0.00086920866,4.5428974e-06,0.015317817,1.840438e-11,0.015317606,0.011430895,-0.0066476725,4.1584613e-08,0.0011647692
18.937,0.00086762349,4.5428974e-06,0.01528988,1.782112e-11,0.015289668,0.011410046,-0.0066355481,4.1584613e-08,0.0011626446
18.938,0.00086604123,4.5428974e-06,0.015261993,1.7213194e-11,0.015261782,0.011389236,-0.006623446,4.1584613e-08,0.001160524
18.938999,0.00086446182,4.5428974e-06,0.015234157,1.6580876e-11,0.015233947,0.011368463,-0.0066113658,4.1584613e-08,0.0011584072
18.940001,0.00086288527,4.5428974e-06,0.015206372,1.5924451e-11,0.015206162,0.011347729,-0.0065993075,4.1584613e-08,0.0011562943
18.941,0.00086131162,4.5428974e-06,0.015178638,1.5244238e-11,0.015178428,0.011327032,-0.0065872716,4.1584613e-08,0.0011541852
18.941999,0.00085974089,4.5428974e-06,0.015150954,1.454057e-11,0.015150744,0.011306372,-0.0065752575,4.1584613e-08,0.00115208
18.943001,0.00085817295,4.5428974e-06,0.015123321,1.3813808e-11,0.015123111,0.011285751,-0.0065632653,4.1584613e-08,0.0011499786
18.944,0.00085660792,4.5428974e-06,0.015095738,1.3064333e-11,0.015095529,0.011265168,-0.0065512946,4.1584613e-08,0.001147881
18.945,0.00085504574,4.5428974e-06,0.015068205,1.229255e-11,0.015067996,0.011244622,-0.0065393462,4.1584613e-08,0.0011457873
18.945999,0.00085348642,4.5428974e-06,0.015040723,1.149889e-11,0.015040515,0.011224113,-0.0065274197,4.1584613e-08,0.0011436974
18.947001,0.00085192989,4.5428974e-06,0.015013291,1.0683806e-11,0.015013083,0.011203642,-0.0065155146,4.1584613e-08,0.0011416114
18.948,0.00085037627,4.5428974e-06,0.014985909,9.8477754e-12,0.014985701,0.011183208,-0.0065036314,4.1584613e-08,0.001139529
18.948999,0.00084882544,4.5428974e-06,0.014958576,8.9913008e-12,0.01495837,0.011162811,-0.0064917696,4.1584613e-08,0.0011374506
18.950001,0.00084727746,4.5428974e-06,0.014931294,8.1149089e-12,0.014931087,0.011142452,-0.0064799297,4.1584613e-08,0.0011353758
18.951,0.00084573228,4.5428974e-06,0.014904061,7.2191511e-12,0.014903856,0.01112213,-0.0064681116,4.1584613e-08,0.0011333049
18.952,0.00084418996,4.5428974e-06,0.014876879,6.3046057e-12,0.014876673,0.011101845,-0.0064563146,4.1584613e-08,0.0011312378
18.952999,0.00084265042,4.5428974e-06,0.014849746,5.3718757e-12,0.01484954,0.011081596,-0.0064445394,4.1584613e-08,0.0011291744
18.954,0.00084111368,4.5428974e-06,0.014822662,4.4215894e-12,0.014822457,0.011061385,-0.0064327857,4.1584613e-08,0.0011271148
18.955,0.00083957979,4.5428974e-06,0.014795627,3.4544021e-12,0.014795423,0.011041211,-0.0064210533,4.1584613e-08,0.001125059
18.955999,0.00083804864,4.5428974e-06,0.014768642,2.4709956e-12,0.014768437,0.011021073,-0.0064093424,4.1584613e-08,0.0011230069
18.957001,0.00083652034,4.5428974e-06,0.014741707,1.4720779e-12,0.014741503,0.011000972,-0.0063976529,4.1584613e-08,0.0011209585
18.958,0.00083499477,4.5428974e-06,0.014714819,4.5838414e-13,0.014714616,0.010980908,-0.0063859844,4.1584613e-08,0.0011189139
18.959,0.000833472,4.5428974e-06,0.014687982,-5.6932323e-13,0.014687778,0.010960881,-0.0063743377,4.1584613e-08,0.001116873
18.959999,0.00083195203,4.5428974e-06,0.014661193,-1.6102542e-12,0.014660991,0.01094089,-0.006362712,4.1584613e-08,0.0011148358
18.961,0.00083043479,4.5428974e-06,0.014634454,-2.6635914e-12,0.014634251,0.010920935,-0.0063511073,4.1584613e-08,0.0011128024
18.962,0.00082892034,4.5428974e-06,0.014607763,-3.7284884e-12,0.014607561,0.010901017,-0.0063395239,4.1584613e-08,0.0011107727
18.962999,0.00082740869,4.5428974e-06,0.01458112,-4.8040716e-12,0.014580918,0.010881135,-0.0063279616,4.1584613e-08,0.0011087467
18.964001,0.00082589971,4.5428974e-06,0.014554527,-5.8894387e-12,0.014554325,0.01086129,-0.0063164206,4.1584613e-08,0.0011067244
18.965,0.00082439353,4.5428974e-06,0.014527981,-6.9836571e-12,0.01452778,0.01084148,-0.0063049006,4.1584613e-08,0.0011047057
18.966,0.00082289008,4.5428974e-06,0.014501484,-8.0857664e-12,0.014501284,0.010821707,-0.0062934016,4.1584613e-08,0.0011026908
18.966999,0.00082138937,4.5428974e-06,0.014475035,-9.1947769e-12,0.014474835,0.01080197,-0.0062819235,4.1584613e-08,0.0011006796
18.968,0.0008198914,4.5428974e-06,0.014448635,-1.0309669e-11,0.014448436,0.010782269,-0.0062704664,4.1584613e-08,0.001098672
18.969,0.00081839616,4.5428974e-06,0.014422284,-1.1429392e-11,0.014422084,0.010762603,-0.0062590297,4.1584613e-08,0.0010966681
18.969999,0.00081690366,4.5428974e-06,0.014395979,-1.2552867e-11,0.01439578,0.010742974,-0.0062476145,4.1584613e-08,0.0010946678
18.971001,0.00081541383,4.5428974e-06,0.014369723,-1.3678982e-11,0.014369525,0.01072338,-0.0062362198,4.1584613e-08,0.0010926712
18.972,0.00081392674,4.5428974e-06,0.014343515,-1.4806597e-11,0.014343317,0.010703823,-0.006224846,4.1584613e-08,0.0010906783
18.973,0.00081244239,4.5428974e-06,0.014317355,-1.5934538e-11,0.014317157,0.0106843,-0.0062134932,4.1584613e-08,0.001088689
18.974001,0.00081096066,4.5428974e-06,0.014291243,-1.7061604e-11,0.014291044,0.010664814,-0.0062021608,4.1584613e-08,0.0010867033
18.975,0.00080948172,4.5428974e-06,0.014265178,-1.8186558e-11,0.01426498,0.010645363,-0.006190849,4.1584613e-08,0.0010847212
18.976,0.0008080054,4.5428974e-06,0.01423916,-1.9308135e-11,0.014238963,0.010625947,-0.0061795581,4.1584613e-08,0.0010827427
18.976999,0.00080653181,4.5428974e-06,0.014213189,-2.0425033e-11,0.014212993,0.010606567,-0.0061682872,4.1584613e-08,0.001080768
18.978001,0.00080506084,4.5428974e-06,0.014187267,-2.1535921e-11,0.014187071,0.010587223,-0.0061570373,4.1584613e-08,0.0010787967
18.979,0.00080359261,4.5428974e-06,0.014161392,-2.2639435e-11,0.014161197,0.010567914,-0.0061458079,4.1584613e-08,0.0010768292
18.98,0.000802127,4.5428974e-06,0.014135564,-2.373418e-11,0.014135368,0.010548639,-0.006134599,4.1584613e-08,0.0010748651
18.981001,0.00080066413,4.5428974e-06,0.014109783,-2.4818722e-11,0.014109587,0.0105294,-0.0061234105,4.1584613e-08,0.0010729047
18.982,0.00079920387,4.5428974e-06,0.014084049,-2.58916e-11,0.014083854,0.010510196,-0.0061122426,4.1584613e-08,0.0010709479
18.983,0.00079774624,4.5428974e-06,0.014058362,-2.6951314e-11,0.014058167,0.010491027,-0.0061010947,4.1584613e-08,0.0010689946
18.983999,0.00079629128,4.5428974e-06,0.014032722,-2.7996334e-11,0.014032528,0.010471893,-0.0060899672,4.1584613e-08,0.0010670449
18.985001,0.000794839,4.5428974e-06,0.014007128,-2.9025093e-11,0.014006934,0.010452794,-0.0060788603,4.1584613e-08,0.0010650988
18.986,0.00079338934,4.5428974e-06,0.013981582,-3.0035991e-11,0.013981388,0.01043373,-0.0060677733,4.1584613e-08,0.0010631563
18.987,0.00079194229,4.5428974e-06,0.013956081,-3.1027392e-11,0.013955888,0.0104147,-0.0060567069,4.1584613e-08,0.0010612173
18.988001,0.00079049787,4.5428974e-06,0.013930627,-3.199763e-11,0.013930434,0.010395706,-0.00604566,4.1584613e-08,0.0010592818
18.989,0.00078905607,4.5428974e-06,0.01390522,-3.294499e-11,0.013905028,0.010376746,-0.0060346336,4.1584613e-08,0.0010573498
18.99,0.00078761694,4.5428974e-06,0.013879859,-3.3867738e-11,0.013879667,0.01035782,-0.0060236277,4.1584613e-08,0.0010554214
18.990999,0.00078618038,4.5428974e-06,0.013854545,-3.4764094e-11,0.013854353,0.010338929,-0.0060126414,4.1584613e-08,0.0010534966
18.992001,0.00078474643,4.5428974e-06,0.013829276,-3.5632244e-11,0.013829085,0.010320072,-0.006001675,4.1584613e-08,0.0010515753
18.993,0.00078331504,4.5428974e-06,0.013804054,-3.6470341e-11,0.013803863,0.01030125,-0.0059907287,4.1584613e-08,0.0010496575
18.993999,0.00078188634,4.5428974e-06,0.013778877,-3.7276491e-11,0.013778687,0.010282462,-0.0059798029,4.1584613e-08,0.0010477431
18.995001,0.00078046013,4.5428974e-06,0.013753747,-3.8048776e-11,0.013753557,0.010263708,-0.0059688962,4.1584613e-08,0.0010458324
18.996,0.00077903661,4.5428974e-06,0.013728662,-3.8785235e-11,0.013728472,0.01024499,-0.00595801,4.1584613e-08,0.0010439251
18.997,0.00077761558,4.5428974e-06,0.013703623,-3.9483868e-11,0.013703434,0.010226304,-0.0059471433,4.1584613e-08,0.0010420212
18.997999,0.00077619718,4.5428974e-06,0.01367863,-4.0142636e-11,0.013678441,0.010207653,-0.0059362967,4.1584613e-08,0.001040121
18.999001,0.00077478134,4.5428974e-06,0.013653682,-4.0759469e-11,0.013653493,0.010189036,-0.0059254696,4.1584613e-08,0.0010382241
19,0.00077336805,4.5428974e-06,0.01362878,-4.133225e-11,0.013628591,0.010170452,-0.005914662,4.1584613e-08,0.0010363307
19.000999,0.00077195733,4.5428974e-06,0.013603923,-4.1858829e-11,0.013603735,0.010151903,-0.0059038745,4.1584613e-08,0.0010344408
19.002001,0.00077054917,4.5428974e-06,0.013579112,-4.2337016e-11,0.013578923,0.010133388,-0.0058931066,4.1584613e-08,0.0010325544
19.003,0.00076914357,4.5428974e-06,0.013554345,-4.276458e-11,0.013554158,0.010114906,-0.0058823582,4.1584613e-08,0.0010306714
19.004,0.00076774071,4.5428974e-06,0.013529625,-4.3954031e-11,0.013529438,0.010096459,-0.0058716298,4.1584613e-08,0.0010287917
19.004999,0.00076634053,4.5428974e-06,0.013504949,-4.5312788e-11,0.013504762,0.010078045,-0.005860921,4.1584613e-08,0.0010269154
19.006001,0.00076494284,4.5428974e-06,0.013480319,-4.6676784e-11,0.013480132,0.010059664,-0.0058502317,4.1584613e-08,0.0010250425
19.007,0.00076354772,4.5428974e-06,0.013455733,-4.8045557e-11,0.013455547,0.010041317,-0.005839562,4.1584613e-08,0.001023173
19.007999,0.00076215516,4.5428974e-06,0.013431192,-4.9418636e-11,0.013431007,0.010023003,-0.0058289119,4.1584613e-08,0.001021307
19.009001,0.00076076511,4.5428974e-06,0.013406697,-5.0795538e-11,0.013406511,0.010004723,-0.0058182809,4.1584613e-08,0.0010194443
19.01,0.00075937761,4.5428974e-06,0.013382246,-5.2175778e-11,0.01338206,0.009986477,-0.0058076698,4.1584613e-08,0.001017585
19.011,0.00075799262,4.5428974e-06,0.013357839,-5.3558855e-11,0.013357654,0.0099682631,-0.0057970774,4.1584613e-08,0.0010157293
19.011999,0.00075661018,4.5428974e-06,0.013333477,-5.4944264e-11,0.013333293,0.0099500837,-0.0057865046,4.1584613e-08,0.0010138768
19.013,0.00075523026,4.5428974e-06,0.013309159,-5.6331492e-11,0.013308975,0.0099319369,-0.0057759513,4.1584613e-08,0.0010120277
19.014,0.00075385283,4.5428974e-06,0.013284886,-5.7720013e-11,0.013284702,0.0099138226,-0.0057654171,4.1584613e-08,0.001010182
19.014999,0.00075247791,4.5428974e-06,0.013260657,-5.9109294e-11,0.013260473,0.0098957419,-0.005754902,4.1584613e-08,0.0010083397
19.016001,0.00075110554,4.5428974e-06,0.013236472,-6.0498793e-11,0.013236289,0.0098776938,-0.0057444065,4.1584613e-08,0.0010065007
19.017,0.00074973563,4.5428974e-06,0.013212332,-6.1887967e-11,0.013212149,0.0098596793,-0.0057339296,4.1584613e-08,0.001004665
19.018,0.00074836821,4.5428974e-06,0.013188235,-6.3276252e-11,0.013188053,0.0098416973,-0.0057234722,4.1584613e-08,0.0010028328
19.018999,0.00074700336,4.5428974e-06,0.013164182,-6.4663087e-11,0.013164001,0.0098237479,-0.005713034,4.1584613e-08,0.0010010039
19.02,0.00074564095,4.5428974e-06,0.013140174,-6.6047889e-11,0.013139992,0.0098058311,-0.0057026143,4.1584613e-08,0.00099917827
19.021,0.00074428099,4.5428974e-06,0.013116209,-6.7430068e-11,0.013116027,0.0097879479,-0.0056922142,4.1584613e-08,0.00099735602
19.021999,0.00074292353,4.5428974e-06,0.013092288,-6.8809049e-11,0.013092107,0.0097700963,-0.0056818328,4.1584613e-08,0.00099553715
19.023001,0.00074156857,4.5428974e-06,0.013068411,-7.0184206e-11,0.01306823,0.0097522782,-0.00567147,4.1584613e-08,0.00099372154
19.024,0.00074021606,4.5428974e-06,0.013044576,-7.1554943e-11,0.013044396,0.0097344918,-0.0056611267,4.1584613e-08,0.0009919093
19.025,0.00073886605,4.5428974e-06,0.013020786,-7.2920628e-11,0.013020606,0.0097167389,-0.005650802,4.1584613e-08,0.00099010032
19.025999,0.00073751842,4.5428974e-06,0.012997039,-7.4280644e-11,0.012996859,0.0096990177,-0.005640496,4.1584613e-08,0.0009882946
19.027,0.0007361733,4.5428974e-06,0.012973336,-7.5634339e-11,0.012973156,0.0096813282,-0.0056302091,4.1584613e-08,0.00098649226
19.028,0.00073483068,4.5428974e-06,0.012949675,-7.6981067e-11,0.012949496,0.0096636722,-0.0056199408,4.1584613e-08,0.00098469318
19.028999,0.00073349045,4.5428974e-06,0.012926058,-7.8320177e-11,0.012925879,0.0096460478,-0.0056096911,4.1584613e-08,0.00098289736
19.030001,0.00073215266,4.5428974e-06,0.012902483,-7.9650994e-11,0.012902305,0.0096284552,-0.0055994606,4.1584613e-08,0.00098110479
19.031,0.00073081732,4.5428974e-06,0.012878953,-8.097284e-11,0.012878775,0.0096108951,-0.0055892481,4.1584613e-08,0.00097931561
19.032,0.00072948443,4.5428974e-06,0.012855465,-8.228504e-11,0.012855287,0.0095933676,-0.0055790548,4.1584613e-08,0.00097752956
19.033001,0.00072815397,4.5428974e-06,0.012832019,-8.3586887e-11,0.012831842,0.0095758718,-0.0055688797,4.1584613e-08,0.00097574684
19.034,0.00072682591,4.5428974e-06,0.012808616,-8.4877688e-11,0.012808439,0.0095584076,-0.0055587236,4.1584613e-08,0.00097396737
19.035,0.00072550029,4.5428974e-06,0.012785257,-8.6156714e-11,0.01278508,0.0095409751,-0.0055485857,4.1584613e-08,0.00097219116
19.035999,0.00072417711,4.5428974e-06,0.012761939,-8.7423256e-11,0.012761762,0.0095235752,-0.0055384664,4.1584613e-08,0.00097041822
19.037001,0.00072285632,4.5428974e-06,0.012738665,-8.8676573e-11,0.012738489,0.009506206,-0.0055283653,4.1584613e-08,0.00096864847
19.038,0.00072153792,4.5428974e-06,0.012715433,-8.9915929e-11,0.012715257,0.0094888695,-0.0055182828,4.1584613e-08,0.00096688198
19.039,0.00072022196,4.5428974e-06,0.012692243,-9.114056e-11,0.012692067,0.0094715636,-0.0055082189,4.1584613e-08,0.0009651187
19.040001,0.00071890838,4.5428974e-06,0.012669095,-9.2349711e-11,0.01266892,0.0094542904,-0.0054981732,4.1584613e-08,0.00096335862
19.041,0.0007175972,4.5428974e-06,0.01264599,-9.3542611e-11,0.012645815,0.0094370479,-0.0054881461,4.1584613e-08,0.00096160173
19.042,0.0007162884,4.5428974e-06,0.012622927,-9.4718483e-11,0.012622752,0.009419837,-0.0054781367,4.1584613e-08,0.00095984811
19.042999,0.00071498199,4.5428974e-06,0.012599906,-9.5876529e-11,0.012599732,0.0094026579,-0.0054681459,4.1584613e-08,0.00095809769
19.044001,0.00071367802,4.5428974e-06,0.012576927,-9.7015951e-11,0.012576753,0.0093855094,-0.0054581733,4.1584613e-08,0.00095635041
19.045,0.00071237638,4.5428974e-06,0.01255399,-9.813593e-11,0.012553817,0.0093683926,-0.0054482194,4.1584613e-08,0.00095460634
19.046,0.00071107713,4.5428974e-06,0.012531095,-9.9235661e-11,0.012530921,0.0093513075,-0.0054382831,4.1584613e-08,0.00095286546
19.047001,0.0007097802,4.5428974e-06,0.012508241,-1.0031431e-10,0.012508068,0.0093342531,-0.005428365,4.1584613e-08,0.00095112779
19.048,0.00070848566,4.5428974e-06,0.01248543,-1.0137102e-10,0.012485257,0.0093172304,-0.005418465,4.1584613e-08,0.00094939326
19.049,0.00070719351,4.5428974e-06,0.01246266,-1.0240495e-10,0.012462487,0.0093002375,-0.0054085832,4.1584613e-08,0.00094766193
19.049999,0.00070590375,4.5428974e-06,0.012439931,-1.0341526e-10,0.012439759,0.0092832772,-0.0053987191,4.1584613e-08,0.00094593369
19.051001,0.00070461625,4.5428974e-06,0.012417244,-1.0440104e-10,0.012417072,0.0092663467,-0.0053888736,4.1584613e-08,0.00094420864
19.052,0.00070333114,4.5428974e-06,0.012394599,-1.0536145e-10,0.012394427,0.0092494478,-0.0053790454,4.1584613e-08,0.00094248675
19.052999,0.00070204842,4.5428974e-06,0.012371995,-1.0629557e-10,0.012371823,0.0092325788,-0.0053692358,4.1584613e-08,0.00094076799
19.054001,0.00070076797,4.5428974e-06,0.012349431,-1.0720251e-10,0.01234926,0.0092157414,-0.0053594434,4.1584613e-08,0.00093905238
19.055,0.0006994899,4.5428974e-06,0.012326909,-1.0808136e-10,0.012326739,0.0091989348,-0.0053496696,4.1584613e-08,0.00093733991
19.056,0.00069821416,4.5428974e-06,0.012304429,-1.089312e-10,0.012304259,0.0091821579,-0.0053399131,4.1584613e-08,0.00093563052
19.056999,0.00069694076,4.5428974e-06,0.012281989,-1.0975109e-10,0.012281819,0.0091654127,-0.0053301747,4.1584613e-08,0.00093392428
19.058001,0.00069566967,4.5428974e-06,0.01225959,-1.105401e-10,0.012259421,0.0091486974,-0.005320454,4.1584613e-08,0.00093222118
19.059,0.00069440086,4.5428974e-06,0.012237232,-1.1129726e-10,0.012237063,0.0091320137,-0.0053107506,4.1584613e-08,0.00093052111
19.059999,0.00069313444,4.5428974e-06,0.012214915,-1.1202163e-10,0.012214746,0.0091153588,-0.0053010653,4.1584613e-08,0.00092882424
19.061001,0.00069187029,4.5428974e-06,0.012192639,-1.1271222e-10,0.01219247,0.0090987356,-0.0052913977,4.1584613e-08,0.0009271304
19.062,0.00069060846,4.5428974e-06,0.012170403,-1.1336805e-10,0.012170235,0.0090821423,-0.0052817478,4.1584613e-08,0.00092543964
19.063,0.0006893489,4.5428974e-06,0.012148208,-1.1398813e-10,0.01214804,0.0090655787,-0.0052721156,4.1584613e-08,0.00092375203
19.063999,0.00068809168,4.5428974e-06,0.012126054,-1.1457146e-10,0.012125886,0.0090490459,-0.0052625006,4.1584613e-08,0.00092206744
19.065001,0.00068683678,4.5428974e-06,0.012103939,-1.1511701e-10,0.012103772,0.0090325437,-0.0052529033,4.1584613e-08,0.00092038594
19.066,0.00068558409,4.5428974e-06,0.012081865,-1.1562375e-10,0.012081699,0.0090160714,-0.0052433237,4.1584613e-08,0.00091870752
19.066999,0.00068433379,4.5428974e-06,0.012059832,-1.1609067e-10,0.012059665,0.0089996289,-0.0052337614,4.1584613e-08,0.00091703213
19.068001,0.0006830857,4.5428974e-06,0.012037839,-1.1651671e-10,0.012037672,0.0089832162,-0.0052242167,4.1584613e-08,0.00091535982
19.069,0.00068183988,4.5428974e-06,0.012015886,-1.1690081e-10,0.012015719,0.0089668334,-0.0052146893,4.1584613e-08,0.0009136906
19.07,0.00068059639,4.5428974e-06,0.011993973,-1.1724188e-10,0.011993807,0.0089504812,-0.0052051796,4.1584613e-08,0.00091202435
19.070999,0.00067935517,4.5428974e-06,0.0119721,-1.1753888e-10,0.011971934,0.0089341579,-0.0051956871,4.1584613e-08,0.00091036118
19.072001,0.00067811616,4.5428974e-06,0.011950267,-1.1779071e-10,0.011950101,0.0089178653,-0.0051862118,4.1584613e-08,0.00090870104
19.073,0.00067687948,4.5428974e-06,0.011928473,-1.1799624e-10,0.011928308,0.0089016026,-0.0051767537,4.1584613e-08,0.00090704393
19.073999,0.00067564502,4.5428974e-06,0.01190672,-1.1815439e-10,0.011906555,0.0088853687,-0.0051673129,4.1584613e-08,0.00090538984
19.075001,0.00067441282,4.5428974e-06,0.011885005,-1.1826401e-10,0.011884841,0.0088691646,-0.0051578893,4.1584613e-08,0.00090373872
19.076,0.00067318289,4.5428974e-06,0.011863331,-1.1832399e-10,0.011863167,0.0088529903,-0.0051484834,4.1584613e-08,0.00090209069
19.077,0.00067195517,4.5428974e-06,0.011841697,-1.1833318e-10,0.011841533,0.0088368459,-0.0051390943,4.1584613e-08,0.00090044562
19.077999,0.00067072973,4.5428974e-06,0.011820101,-1.1829041e-10,0.011819938,0.0088207303,-0.0051297219,4.1584613e-08,0.00089880353
19.079,0.00066950649,4.5428974e-06,0.011798546,-1.1819452e-10,0.011798383,0.0088046445,-0.0051203673,4.1584613e-08,0.00089716446
19.08,0.00066828553,4.5428974e-06,0.011777029,-1.1804434e-10,0.011776866,0.0087885875,-0.0051110294,4.1584613e-08,0.00089552841
19.080999,0.00066706678,4.5428974e-06,0.011755552,-1.1783867e-10,0.011755389,0.0087725604,-0.0051017087,4.1584613e-08,0.00089389528
19.082001,0.0006658503,4.5428974e-06,0.011734114,-1.1757631e-10,0.011733952,0.0087565621,-0.0050924052,4.1584613e-08,0.00089226518
19.083,0.00066463603,4.5428974e-06,0.011712716,-1.1725605e-10,0.011712554,0.0087405937,-0.0050831186,4.1584613e-08,0.00089063804
19.084,0.00066342397,4.5428974e-06,0.011691356,-1.1687666e-10,0.011691194,0.0087246541,-0.0050738486,4.1584613e-08,0.00088901381
19.084999,0.00066221406,4.5428974e-06,0.011670035,-1.1643692e-10,0.011669873,0.0087087434,-0.005064596,4.1584613e-08,0.00088739261
19.086,0.00066100643,4.5428974e-06,0.011648754,-1.1593557e-10,0.011648593,0.0086928615,-0.00505536,4.1584613e-08,0.00088577432
19.087,0.00065980101,4.5428974e-06,0.01162751,-1.1537135e-10,0.011627349,0.0086770095,-0.0050461409,4.1584613e-08,0.000884159
19.087999,0.0006585978,4.5428974e-06,0.011606306,-1.1474301e-10,0.011606146,0.0086611854,-0.0050369385,4.1584613e-08,0.00088254659
19.089001,0.0006573968,4.5428974e-06,0.011585141,-1.1404925e-10,0.01158498,0.0086453911,-0.0050277528,4.1584613e-08,0.00088093715
19.09,0.00065619795,4.5428974e-06,0.011564014,-1.1328878e-10,0.011563853,0.0086296257,-0.0050185844,4.1584613e-08,0.00087933068
19.091,0.00065500132,4.5428974e-06,0.011542926,-1.124603e-10,0.011542765,0.0086138882,-0.0050094323,4.1584613e-08,0.00087772706
19.091999,0.0006538069,4.5428974e-06,0.011521876,-1.1156251e-10,0.011521717,0.0085981796,-0.005000297,4.1584613e-08,0.0008761264
19.093,0.00065261463,4.5428974e-06,0.011500864,-1.1059406e-10,0.011500705,0.0085824998,-0.0049911789,4.1584613e-08,0.00087452866
19.094,0.00065142458,4.5428974e-06,0.011479891,-1.0955362e-10,0.011479733,0.0085668489,-0.0049820766,4.1584613e-08,0.00087293383
19.094999,0.00065023673,4.5428974e-06,0.011458957,-1.0843984e-10,0.011458798,0.008551226,-0.0049729915,4.1584613e-08,0.00087134191
19.096001,0.00064905098,4.5428974e-06,0.01143806,-1.0725135e-10,0.011437901,0.0085356319,-0.0049639228,4.1584613e-08,0.00086975284
19.097,0.00064786745,4.5428974e-06,0.011417202,-1.0598679e-10,0.011417043,0.0085200667,-0.0049548708,4.1584613e-08,0.00086816674
19.098,0.00064668607,4.5428974e-06,0.011396381,-1.0464477e-10,0.011396224,0.0085045295,-0.0049458351,4.1584613e-08,0.00086658343
19.099001,0.00064550689,4.5428974e-06,0.011375599,-1.0322388e-10,0.011375441,0.0084890211,-0.0049368162,4.1584613e-08,0.00086500309
19.1,0.00064432982,4.5428974e-06,0.011354854,-1.0172273e-10,0.011354698,0.0084735407,-0.0049278135,4.1584613e-08,0.00086342561
19.101,0.00064315496,4.5428974e-06,0.011334148,-1.0013988e-10,0.011333991,0.0084580882,-0.0049188272,4.1584613e-08,0.00086185097
19.101999,0.00064198219,4.5428974e-06,0.011313479,-9.847391e-11,0.011313323,0.0084426645,-0.0049098572,4.1584613e-08,0.00086027919
19.103001,0.00064081163,4.5428974e-06,0.011292849,-9.6723372e-11,0.011292692,0.0084272688,-0.0049009039,4.1584613e-08,0.00085871032
19.104,0.00063964317,4.5428974e-06,0.011272255,-9.48868e-11,0.011272099,0.0084119011,-0.0048919669,4.1584613e-08,0.00085714424
19.105,0.00063847686,4.5428974e-06,0.011251699,-9.2962735e-11,0.011251544,0.0083965613,-0.0048830463,4.1584613e-08,0.00085558108
19.106001,0.00063731271,4.5428974e-06,0.011231181,-9.0949685e-11,0.011231026,0.0083812494,-0.0048741419,4.1584613e-08,0.00085402071
19.107,0.00063615071,4.5428974e-06,0.0112107,-8.8846167e-11,0.011210545,0.0083659654,-0.0048652538,4.1584613e-08,0.00085246318
19.108,0.00063499081,4.5428974e-06,0.011190257,-8.6650659e-11,0.011190102,0.0083507095,-0.0048563816,4.1584613e-08,0.00085090852
19.108999,0.00063383306,4.5428974e-06,0.011169851,-8.4361663e-11,0.011169696,0.0083354814,-0.0048475261,4.1584613e-08,0.00084935664
19.110001,0.0006326774,4.5428974e-06,0.011149482,-8.1977633e-11,0.011149328,0.0083202813,-0.0048386864,4.1584613e-08,0.00084780762
19.111,0.0006315239,4.5428974e-06,0.011129151,-7.9497034e-11,0.011128996,0.0083051091,-0.0048298631,4.1584613e-08,0.00084626139
19.112,0.00063037249,4.5428974e-06,0.011108857,-7.6918305e-11,0.011108702,0.0082899639,-0.004821056,4.1584613e-08,0.00084471802
19.113001,0.00062922318,4.5428974e-06,0.011088599,-7.4239878e-11,0.011088446,0.0082748476,-0.0048122648,4.1584613e-08,0.00084317737
19.114,0.00062807603,4.5428974e-06,0.011068379,-7.1460178e-11,0.011068225,0.0082597574,-0.0048034894,4.1584613e-08,0.00084163959
19.115,0.00062693097,4.5428974e-06,0.011048195,-6.8577609e-11,0.011048042,0.0082446961,-0.0047947303,4.1584613e-08,0.00084010459
19.115999,0.000625788,4.5428974e-06,0.011028048,-6.5590568e-11,0.011027896,0.0082296617,-0.0047859871,4.1584613e-08,0.00083857239
