"Time","smrM.is[3]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController3.x","smr3.is[2]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","vfControllerM.x","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smr3.is[1]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smr3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smr3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","smrM.is[2]","smrM.is[4]","loadInertia3.phi"
1.263,-29.685328,-0.42480376,239.70352,-28.299175,-0.36369959,115.82772,239.70352,-0.36369959,64.447701,0.25841784,38.668621,0.25841784,-0.070798531,-0.070798531,-0.42480376,155.95557,155.95557,14.535275,-32.881817,115.82772
1.2631,-28.895245,-0.42478222,239.73494,-26.470053,-0.37163791,115.84332,239.73494,-0.37163791,64.28727,0.24686456,38.572361,0.24686456,-0.0708955,-0.0708955,-0.42478222,155.95711,155.95711,15.657901,-33.516144,115.84332
1.2632,-28.07641,-0.42476064,239.76636,-24.614189,-0.3792094,115.85892,239.76636,-0.3792094,64.063438,0.23506759,38.438065,0.23506759,-0.070992403,-0.070992403,-0.42476064,155.95865,155.95865,16.765511,-34.117687,115.85892
1.2632999,-27.229643,-0.42473909,239.79776,-22.733442,-0.38640654,115.87451,239.79776,-0.38640654,63.776459,0.22303863,38.265873,0.22303863,-0.071089238,-0.071089238,-0.42473909,155.96019,155.96019,17.856998,-34.685844,115.87451
1.2634,-26.355774,-0.42471758,239.82918,-20.829662,-0.39322227,115.89011,239.82918,-0.39322227,63.426582,0.21078953,38.05595,0.21078953,-0.071186014,-0.071186014,-0.42471758,155.96172,155.96172,18.931282,-35.220047,115.89011
1.2635,-25.455641,-0.42469603,239.8606,-18.904694,-0.39964983,115.9057,239.8606,-0.39964983,63.014126,0.19833238,37.808475,0.19833238,-0.071282715,-0.071282715,-0.42469603,155.96326,155.96326,19.987305,-35.719757,115.9057
1.2636,-24.530146,-0.42467451,239.89201,-16.960463,-0.40568289,115.9213,239.89201,-0.40568289,62.539501,0.18567948,37.523701,0.18567948,-0.071379356,-0.071379356,-0.42467451,155.9648,155.9648,21.024012,-36.184475,115.9213
1.2637,-23.5802,-0.42465302,239.92343,-14.99889,-0.4113155,115.9369,239.92343,-0.4113155,62.003166,0.17284332,37.2019,0.17284332,-0.071475931,-0.071475931,-0.42465302,155.96635,155.96635,22.040375,-36.613739,115.9369
1.2638,-22.60671,-0.42463151,239.95485,-13.021873,-0.41654208,115.95249,239.95485,-0.41654208,61.405609,0.15983656,36.843365,0.15983656,-0.071572438,-0.071572438,-0.42463151,155.9679,155.9679,23.035391,-37.007107,115.95249
1.2639,-21.610653,-0.42461002,239.98627,-11.031386,-0.42135751,115.96809,239.98627,-0.42135751,60.747429,0.14667206,36.44846,0.14667206,-0.071668878,-0.071668878,-0.42461002,155.96944,155.96944,24.008072,-37.364189,115.96809
1.2640001,-20.593014,-0.42458856,240.01768,-9.0294018,-0.42575702,115.98369,240.01768,-0.42575702,60.029274,0.13336278,36.017567,0.13336278,-0.071765244,-0.071765244,-0.42458856,155.97098,155.97098,24.957449,-37.684631,115.98369
1.2641,-19.554764,-0.4245671,240.04909,-7.0178552,-0.42973626,115.99928,240.04909,-0.42973626,59.251804,0.11992189,35.551083,0.11992189,-0.07186155,-0.07186155,-0.4245671,155.97253,155.97253,25.882586,-37.968094,115.99928
1.2642,-18.496944,-0.42454565,240.08051,-4.9987569,-0.43329129,116.01488,240.08051,-0.43329129,58.415794,0.10636263,35.049477,0.10636263,-0.071957782,-0.071957782,-0.42454565,155.97408,155.97408,26.78256,-38.214302,116.01488
1.2643,-17.420603,-0.42452422,240.11192,-2.9741077,-0.43641865,116.03048,240.11192,-0.43641865,57.522076,0.09269841,34.513245,0.09269841,-0.072053939,-0.072053939,-0.42452422,155.97563,155.97563,27.656479,-38.423004,116.03048
1.2644,-16.326767,-0.42450279,240.14334,-0.94586694,-0.4391152,116.04607,240.14334,-0.4391152,56.571476,0.078942694,33.942886,0.078942694,-0.072150029,-0.072150029,-0.42450279,155.97717,155.97717,28.503477,-38.593975,116.04607
1.2645,-15.216534,-0.42448136,240.17476,1.0839407,-0.4413783,116.06168,240.17476,-0.4413783,55.564945,0.065109067,33.338966,0.065109067,-0.072246052,-0.072246052,-0.42448136,155.97873,155.97873,29.322712,-38.727047,116.06168
1.2646,-14.091003,-0.42445996,240.20618,3.113301,-0.44320574,116.07727,240.20618,-0.44320574,54.503483,0.051211189,32.702091,0.051211189,-0.072342001,-0.072342001,-0.42445996,155.98027,155.98027,30.113371,-38.82209,116.07727
1.2647001,-12.951254,-0.42443857,240.23759,5.1402497,-0.44459566,116.09287,240.23759,-0.44459566,53.388081,0.037262771,32.032848,0.037262771,-0.072437875,-0.072437875,-0.42443857,155.98183,155.98183,30.874666,-38.878983,116.09287
1.2648,-11.798426,-0.42441717,240.26901,7.1627641,-0.44554675,116.10847,240.26901,-0.44554675,52.219852,0.023277584,31.331911,0.023277584,-0.072533675,-0.072533675,-0.42441717,155.98338,155.98338,31.605844,-38.897671,116.10847
1.2649,-10.633662,-0.4243958,240.30042,9.1788368,-0.44605806,116.12407,240.30042,-0.44605806,50.999962,0.0092694312,30.599977,0.0092694312,-0.072629407,-0.072629407,-0.4243958,155.98492,155.98492,32.306175,-38.878143,116.12407
1.265,-9.4580803,-0.42437446,240.33183,11.186513,-0.44612905,116.13966,240.33183,-0.44612905,49.729549,-0.0047478653,29.83773,-0.0047478653,-0.072725065,-0.072725065,-0.42437446,155.98648,155.98648,32.974968,-38.820381,116.13966
1.2651,-8.2728548,-0.42435309,240.36325,13.183792,-0.44575968,116.15527,240.36325,-0.44575968,48.409889,-0.018760467,29.045935,-0.018760467,-0.072820641,-0.072820641,-0.42435309,155.98804,155.98804,33.611549,-38.724453,116.15527
1.2652,-7.0791626,-0.42433175,240.39467,15.168693,-0.44495034,116.17086,240.39467,-0.44495034,47.042294,-0.03275454,28.225376,-0.03275454,-0.07291615,-0.07291615,-0.42433175,155.98959,155.98959,34.215294,-38.590454,116.17086
1.2653,-5.8781524,-0.42431045,240.42609,17.139282,-0.44370174,116.18646,240.42609,-0.44370174,45.628048,-0.046716277,27.376829,-0.046716277,-0.073011585,-0.073011585,-0.42431045,155.99113,155.99113,34.785591,-38.418488,116.18646
1.2654001,-4.6710196,-0.42428914,240.4575,19.093605,-0.4420152,116.20206,240.4575,-0.4420152,44.168568,-0.060631897,26.501141,-0.060631897,-0.073106945,-0.073106945,-0.42428914,155.99269,155.99269,35.32188,-38.208729,116.20206
1.2654999,-3.4589624,-0.42426783,240.48892,21.02972,-0.43989238,116.21766,240.48892,-0.43989238,42.665302,-0.074487664,25.599182,-0.074487664,-0.073202223,-0.073202223,-0.42426783,155.99425,155.99425,35.823627,-37.961384,116.21766
1.2656,-2.243155,-0.42424655,240.52034,22.945738,-0.43733531,116.23326,240.52034,-0.43733531,41.119682,-0.088269904,24.67181,-0.088269904,-0.073297426,-0.073297426,-0.42424655,155.9958,155.9958,36.290325,-37.67667,116.23326
1.2657,-1.0248007,-0.42422527,240.55174,24.83976,-0.43434659,116.24886,240.55174,-0.43434659,39.533237,-0.101965,23.719942,-0.101965,-0.073392555,-0.073392555,-0.42422527,155.99736,155.99736,36.721512,-37.354874,116.24886
1.2658,0.19489037,-0.42420402,240.58316,26.709906,-0.43092912,116.26446,240.58316,-0.43092912,37.907547,-0.11555946,22.744528,-0.11555946,-0.073487602,-0.073487602,-0.42420402,155.99892,155.99892,37.11676,-36.996311,116.26446
1.2659,1.4147313,-0.42418277,240.61458,28.554344,-0.42708629,116.28006,240.61458,-0.42708629,36.244175,-0.12903985,21.746504,-0.12903985,-0.073582575,-0.073582575,-0.42418277,156.00047,156.00047,37.475666,-36.601315,116.28006
1.266,2.6335196,-0.42416155,240.646,30.371252,-0.42282188,116.29566,240.646,-0.42282188,34.54475,-0.14239286,20.726851,-0.14239286,-0.073677473,-0.073677473,-0.42416155,156.00203,156.00203,37.797874,-36.170269,116.29566
1.2661,3.850044,-0.4241403,240.67741,32.158829,-0.41814014,116.31126,240.67741,-0.41814014,32.810974,-0.15560533,19.686584,-0.15560533,-0.073772289,-0.073772289,-0.4241403,156.00359,156.00359,38.083065,-35.703606,116.31126
1.2661999,5.0631166,-0.42411911,240.70883,33.915314,-0.41304564,116.32686,240.70883,-0.41304564,31.044516,-0.1686642,18.626709,-0.1686642,-0.073867023,-0.073867023,-0.42411911,156.00514,156.00514,38.330944,-35.201767,116.32686
1.2663,6.2715449,-0.42409793,240.74025,35.638981,-0.40754342,116.34246,240.74025,-0.40754342,29.247108,-0.18155658,17.548265,-0.18155658,-0.073961675,-0.073961675,-0.42409793,156.0067,156.0067,38.541264,-34.665234,116.34246
1.2664,7.4741287,-0.42407674,240.77167,37.328114,-0.40163895,116.35806,240.77167,-0.40163895,27.42054,-0.19426978,16.452324,-0.19426978,-0.074056253,-0.074056253,-0.42407674,156.00826,156.00826,38.713814,-34.094547,116.35806
1.2665,8.6696892,-0.42405558,240.80307,38.981049,-0.39533803,116.37366,240.80307,-0.39533803,25.566587,-0.20679119,15.339952,-0.20679119,-0.074150749,-0.074150749,-0.42405558,156.00981,156.00981,38.848415,-33.490253,116.37366
1.2666,9.8570547,-0.42403442,240.83449,40.596165,-0.38864687,116.38927,240.83449,-0.38864687,23.687056,-0.21910851,14.212234,-0.21910851,-0.074245162,-0.074245162,-0.42403442,156.01137,156.01137,38.944927,-32.852932,116.38927
1.2667,11.035045,-0.42401326,240.86591,42.171852,-0.38157207,116.40486,240.86591,-0.38157207,21.783819,-0.23120955,13.070292,-0.23120955,-0.074339494,-0.074339494,-0.42401326,156.01292,156.01292,39.003254,-32.18322,116.40486
1.2668,12.202502,-0.42399213,240.89732,43.706562,-0.37412065,116.42046,240.89732,-0.37412065,19.858736,-0.24308237,11.915242,-0.24308237,-0.074433744,-0.074433744,-0.42399213,156.01448,156.01448,39.023331,-31.48177,116.42046
1.2668999,13.358286,-0.42397103,240.92874,45.198776,-0.36629993,116.43607,240.92874,-0.36629993,17.913677,-0.25471526,10.748207,-0.25471526,-0.074527912,-0.074527912,-0.42397103,156.01604,156.01604,39.005123,-30.74925,116.43607
1.267,14.501246,-0.42394993,240.96016,46.647022,-0.35811764,116.45167,240.96016,-0.35811764,15.95058,-0.26609674,9.5703478,-0.26609674,-0.074621998,-0.074621998,-0.42394993,156.01759,156.01759,38.948658,-29.986395,116.45167
1.2671,15.63026,-0.42392883,240.99158,48.049866,-0.34958187,116.46727,240.99158,-0.34958187,13.971367,-0.27721557,8.3828201,-0.27721557,-0.074716002,-0.074716002,-0.42392883,156.01915,156.01915,38.853977,-29.193947,116.46727
1.2672,16.744221,-0.42390776,241.02299,49.405926,-0.34070101,116.48287,241.02299,-0.34070101,11.977957,-0.28806078,7.1867743,-0.28806078,-0.074809924,-0.074809924,-0.42390776,156.02071,156.02071,38.721161,-28.372665,116.48287
1.2673,17.842024,-0.42388669,241.0544,50.713856,-0.33148387,116.49847,241.0544,-0.33148387,9.9723358,-0.29862165,5.9834013,-0.29862165,-0.074903756,-0.074903756,-0.42388669,156.02226,156.02226,38.550346,-27.523371,116.49847
1.2674,18.922586,-0.42386565,241.08582,51.972366,-0.32193953,116.51408,241.08582,-0.32193953,7.9564738,-0.30888778,4.7738843,-0.30888778,-0.074997507,-0.074997507,-0.42386565,156.02382,156.02382,38.341694,-26.646894,116.51408
1.2675,19.984854,-0.42384461,241.11723,53.180214,-0.31207737,116.52968,241.11723,-0.31207737,5.9323225,-0.318849,3.5593934,-0.318849,-0.075091168,-0.075091168,-0.42384461,156.02538,156.02538,38.095394,-25.744074,116.52968
1.2676001,21.027771,-0.4238236,241.14865,54.336201,-0.30190718,116.54528,241.14865,-0.30190718,3.9018962,-0.32849553,2.3411376,-0.32849553,-0.075184755,-0.075184755,-0.4238236,156.02693,156.02693,37.811687,-24.815811,116.54528
1.2677,22.05031,-0.42380258,241.18007,55.43919,-0.291439,116.56088,241.18007,-0.291439,1.8671941,-0.33781782,1.1203164,-0.33781782,-0.075278245,-0.075278245,-0.42380258,156.02849,156.02849,37.49086,-23.86302,116.56088
1.2678,23.051468,-0.4237816,241.21149,56.488079,-0.2806831,116.57648,241.21149,-0.2806831,-0.1698156,-0.34680665,-0.10188936,-0.34680665,-0.075371653,-0.075371653,-0.4237816,156.03004,156.03004,37.133198,-22.886608,116.57648
1.2679,24.030256,-0.42376062,241.2429,57.481838,-0.26965016,116.59209,241.2429,-0.26965016,-2.2071068,-0.35545319,-1.3242642,-0.35545319,-0.075464979,-0.075464979,-0.42376062,156.0316,156.0316,36.739067,-21.887552,116.59209
1.268,24.985706,-0.42373967,241.27432,58.419483,-0.25835103,116.6077,241.27432,-0.25835103,-4.242671,-0.36374888,-2.5456026,-0.36374888,-0.075558215,-0.075558215,-0.42373967,156.03316,156.03316,36.308849,-20.866835,116.6077
1.2681,25.916882,-0.42371872,241.30573,59.300079,-0.24679689,116.6233,241.30573,-0.24679689,-6.2745395,-0.37168553,-3.7647238,-0.37168553,-0.075651363,-0.075651363,-0.42371872,156.03471,156.03471,35.842945,-19.825432,116.6233
1.2682,26.822863,-0.42369777,241.33714,60.122761,-0.23499912,116.6389,241.33714,-0.23499912,-8.3006926,-0.37925529,-4.9804158,-0.37925529,-0.07574442,-0.07574442,-0.42369777,156.03625,156.03625,35.34182,-18.76438,116.6389
1.2683001,27.702753,-0.42367688,241.36856,60.886711,-0.22296938,116.6545,241.36856,-0.22296938,-10.319131,-0.38645074,-6.1914787,-0.38645074,-0.075837396,-0.075837396,-0.42367688,156.03781,156.03781,34.805973,-17.684731,116.6545
1.2684,28.555689,-0.42365596,241.39998,61.591164,-0.21071956,116.67011,241.39998,-0.21071956,-12.327902,-0.39326474,-7.3967414,-0.39326474,-0.075930282,-0.075930282,-0.42365596,156.03937,156.03937,34.235897,-16.587511,116.67011
1.2685,29.380829,-0.42363507,241.4314,62.235428,-0.19826169,116.68571,241.4314,-0.19826169,-14.325011,-0.39969057,-8.5950069,-0.39969057,-0.076023072,-0.076023072,-0.42363507,156.04092,156.04092,33.632168,-15.473816,116.68571
1.2686,30.177357,-0.4236142,241.46281,62.818867,-0.18560813,116.70132,241.46281,-0.18560813,-16.308485,-0.4057219,-9.7850914,-0.4057219,-0.07611578,-0.07611578,-0.4236142,156.04247,156.04247,32.99538,-14.344747,116.70132
1.2687,30.944489,-0.42359334,241.49423,63.340885,-0.17277135,116.71692,241.49423,-0.17277135,-18.276405,-0.41135275,-10.965843,-0.41135275,-0.076208398,-0.076208398,-0.42359334,156.04402,156.04402,32.32613,-13.201383,116.71692
1.2688,31.681467,-0.42357248,241.52565,63.800976,-0.15976401,116.73253,241.52565,-0.15976401,-20.226818,-0.41657761,-12.136091,-0.41657761,-0.076300927,-0.076300927,-0.42357248,156.04558,156.04558,31.625084,-12.044861,116.73253
1.2689,32.387569,-0.42355165,241.55705,64.198685,-0.14659895,116.74813,241.55705,-0.14659895,-22.157797,-0.42139125,-13.294679,-0.42139125,-0.076393366,-0.076393366,-0.42355165,156.04712,156.04712,30.892944,-10.876327,116.74813
1.2690001,33.062088,-0.42353085,241.58847,64.533585,-0.13328916,116.76373,241.58847,-0.13328916,-24.067472,-0.42578897,-14.440483,-0.42578897,-0.076485708,-0.076485708,-0.42353085,156.04868,156.04868,30.13039,-9.6968966,116.76373
1.2691,33.704365,-0.42351004,241.61989,64.805367,-0.11984779,116.77934,241.61989,-0.11984779,-25.953949,-0.42976642,-15.57237,-0.42976642,-0.076577969,-0.076577969,-0.42351004,156.05022,156.05022,29.338188,-8.5077438,116.77934
1.2692,34.31377,-0.42348924,241.65131,65.013763,-0.10628811,116.79494,241.65131,-0.10628811,-27.815365,-0.43331969,-16.689219,-0.43331969,-0.076670133,-0.076670133,-0.42348924,156.05177,156.05177,28.517122,-7.3100462,116.79494
1.2693,34.88969,-0.42346847,241.68272,65.158539,-0.09262348,116.81055,241.68272,-0.09262348,-29.649912,-0.43644524,-17.789948,-0.43644524,-0.076762207,-0.076762207,-0.42346847,156.05331,156.05331,27.667967,-6.1049519,116.81055
1.2694,35.431564,-0.42344773,241.71414,65.239548,-0.078867406,116.82616,241.71414,-0.078867406,-31.455778,-0.43913999,-18.873466,-0.43913999,-0.076854192,-0.076854192,-0.42344773,156.05486,156.05486,26.791567,-4.8936553,116.82616
1.2695,35.938858,-0.42342699,241.74556,65.256721,-0.065033458,116.84176,241.74556,-0.065033458,-33.231178,-0.4414013,-19.938707,-0.4414013,-0.07694608,-0.07694608,-0.42342699,156.05641,156.05641,25.888792,-3.6773553,116.84176
1.2696,36.411064,-0.42340627,241.77698,65.210014,-0.051135298,116.85737,241.77698,-0.051135298,-34.97438,-0.44322693,-20.984629,-0.44322693,-0.077037878,-0.077037878,-0.42340627,156.05795,156.05795,24.960501,-2.4572248,116.85737
1.2697001,36.847717,-0.42338556,241.80838,65.099472,-0.037186634,116.87297,241.80838,-0.037186634,-36.683666,-0.44461507,-22.010201,-0.44461507,-0.07712958,-0.07712958,-0.42338556,156.05949,156.05949,24.00761,-1.2344669,116.87297
1.2697999,37.248394,-0.42336485,241.8398,64.925209,-0.023201242,116.88858,241.8398,-0.023201242,-38.357353,-0.44556436,-23.014412,-0.44556436,-0.077221192,-0.077221192,-0.42336485,156.06104,156.06104,23.031065,-0.010291615,116.88858
1.2699,37.612682,-0.42334417,241.87122,64.687378,-0.0091929184,116.90418,241.87122,-0.0091929184,-39.993801,-0.44607383,-23.996279,-0.44607383,-0.077312708,-0.077312708,-0.42334417,156.06258,156.06258,22.031801,1.2141142,116.90418
1.27,37.940228,-0.42332351,241.90263,64.386192,0.0048245084,116.91979,241.90263,0.0048245084,-41.591396,-0.446143,-24.954838,-0.446143,-0.077404134,-0.077404134,-0.42332351,156.06412,156.06412,21.010801,2.4375489,116.91979
1.2701,38.230709,-0.42330286,241.93405,64.021973,0.0188372,116.9354,241.93405,0.0188372,-43.148571,-0.44577184,-25.889143,-0.44577184,-0.077495463,-0.077495463,-0.42330286,156.06566,156.06566,19.969076,3.6588013,116.9354
1.2702,38.483837,-0.42328224,241.96547,63.595051,0.03283133,116.951,241.96547,0.03283133,-44.663792,-0.44496065,-26.798275,-0.44496065,-0.077586696,-0.077586696,-0.42328224,156.0672,156.0672,18.907635,4.8766832,116.951
1.2703,38.699352,-0.42326161,241.99689,63.105827,0.046793081,116.96661,241.99689,0.046793081,-46.135571,-0.44371027,-27.681343,-0.44371027,-0.077677839,-0.077677839,-0.42326161,156.06874,156.06874,17.827511,6.0900035,116.96661
1.2704,38.877048,-0.42324099,242.02831,62.554798,0.060708676,116.98222,242.02831,0.060708676,-47.562462,-0.44202194,-28.537477,-0.44202194,-0.077768885,-0.077768885,-0.42324099,156.07028,156.07028,16.729776,7.2975602,116.98222
1.2704999,39.016743,-0.42322043,242.05971,61.94249,0.074564382,116.99783,242.05971,0.074564382,-48.943058,-0.43989727,-29.365835,-0.43989727,-0.077859834,-0.077859834,-0.42322043,156.07182,156.07182,15.615497,8.4981766,116.99783
1.2706,39.118294,-0.42319983,242.09113,61.269482,0.088346519,117.01344,242.09113,0.088346519,-50.276005,-0.43733841,-30.165604,-0.43733841,-0.077950694,-0.077950694,-0.42319983,156.07335,156.07335,14.485756,9.6906786,117.01344
1.2707,39.181602,-0.42317927,242.12254,60.536453,0.10204148,117.02904,242.12254,0.10204148,-51.55999,-0.43434787,-30.935995,-0.43434787,-0.078041449,-0.078041449,-0.42317927,156.07489,156.07489,13.341674,10.873888,117.02904
1.2708,39.206604,-0.42315874,242.15396,59.744106,0.11563576,117.04465,242.15396,0.11563576,-52.793751,-0.43092862,-31.67625,-0.43092862,-0.078132115,-0.078132115,-0.42315874,156.07642,156.07642,12.184366,12.046647,117.04465
1.2709,39.19326,-0.42313823,242.18538,58.893192,0.12911592,117.06026,242.18538,0.12911592,-53.976074,-0.427084,-32.385643,-0.427084,-0.078222685,-0.078222685,-0.42313823,156.07796,156.07796,11.014954,13.207812,117.06026
1.271,39.141594,-0.4231177,242.2168,57.984573,0.14246869,117.07587,242.2168,0.14246869,-55.105793,-0.4228178,-33.063477,-0.4228178,-0.07831315,-0.07831315,-0.4231177,156.07948,156.07948,9.8345976,14.356236,117.07587
1.2711,39.051647,-0.42309722,242.24821,57.019123,0.15568087,117.09147,242.24821,0.15568087,-56.181805,-0.41813427,-33.709084,-0.41813427,-0.078403525,-0.078403525,-0.42309722,156.08102,156.08102,8.6444511,15.490793,117.09147
1.2711999,38.923496,-0.42307675,242.27963,55.997757,0.16873939,117.10708,242.27963,0.16873939,-57.203037,-0.41303799,-34.321823,-0.41303799,-0.078493804,-0.078493804,-0.42307675,156.08255,156.08255,7.4456644,16.610378,117.10708
1.2713,38.757275,-0.42305627,242.31104,54.921505,0.18163142,117.12269,242.31104,0.18163142,-58.168495,-0.40753403,-34.901096,-0.40753403,-0.078583978,-0.078583978,-0.42305627,156.08408,156.08408,6.2394276,17.713886,117.12269
1.2714,38.553146,-0.42303583,242.34245,53.791412,0.19434419,117.1383,242.34245,0.19434419,-59.077229,-0.40162781,-35.446339,-0.40162781,-0.078674063,-0.078674063,-0.42303583,156.0856,156.0856,5.0269213,18.800234,117.1383
1.2715,38.311287,-0.42301539,242.37387,52.608551,0.20686516,117.15391,242.37387,0.20686516,-59.928333,-0.39532512,-35.957001,-0.39532512,-0.078764044,-0.078764044,-0.42301539,156.08713,156.08713,3.8093164,19.868361,117.15391
1.2716,38.031948,-0.42299497,242.40529,51.374107,0.21918198,117.16952,242.40529,0.21918198,-60.720978,-0.38863221,-36.432587,-0.38863221,-0.078853928,-0.078853928,-0.42299497,156.08865,156.08865,2.5878203,20.917217,117.16952
1.2717,37.715405,-0.42297459,242.43671,50.089287,0.2312825,117.18512,242.43671,0.2312825,-61.454388,-0.38155571,-36.872631,-0.38155571,-0.078943714,-0.078943714,-0.42297459,156.09018,156.09018,1.3636318,21.945768,117.18512
1.2718,37.361938,-0.4229542,242.46812,48.75531,0.24315476,117.20073,242.46812,0.24315476,-62.127823,-0.37410256,-37.276691,-0.37410256,-0.079033405,-0.079033405,-0.4229542,156.09171,156.09171,0.13793112,22.953016,117.20073
1.2719001,36.971916,-0.42293382,242.49954,47.373508,0.25478706,117.21634,242.49954,0.25478706,-62.740631,-0.36628014,-37.644379,-0.36628014,-0.07912299,-0.07912299,-0.42293382,156.09322,156.09322,-1.0880669,23.937967,117.21634
1.272,36.545715,-0.42291349,242.53096,45.945244,0.26616791,117.23195,242.53096,0.26616791,-63.29221,-0.35809618,-37.975327,-0.35809618,-0.079212479,-0.079212479,-0.42291349,156.09474,156.09474,-2.3131573,24.899652,117.23195
