"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","mass.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","massQS.v","mass.v","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","vfController.x","massQS.s","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
4.4415002,0.42385495,28.459904,0.42337093,72.448334,4.2566776,4.2573838,0.027852623,1207.6404,28.379803,0.12316605
4.4415998,0.42383885,28.460329,0.42546523,72.448853,4.2558913,4.256598,0.02807243,1207.658,28.380228,0.11571795
4.4417,0.42382264,28.460754,0.42742816,72.449371,4.255105,4.2558117,0.028292231,1207.6755,28.380653,0.10823563
4.4418001,0.42380631,28.46118,0.42925918,72.44989,4.2543187,4.2550254,0.028512023,1207.693,28.381079,0.1007214
4.4418998,0.42378989,28.461605,0.43095785,72.450409,4.2535324,4.2542396,0.02873181,1207.7106,28.381504,0.093177579
4.4419999,0.42377332,28.46203,0.43252367,72.450928,4.2527461,4.2534533,0.028951587,1207.7281,28.381929,0.08560653
4.4421,0.42375666,28.462456,0.43395627,72.451447,4.2519598,4.2526674,0.029171355,1207.7456,28.382355,0.078010574
4.4422002,0.42373988,28.462881,0.43525523,72.451965,4.2511735,4.2518811,0.029391117,1207.7632,28.38278,0.070392072
4.4422998,0.42372298,28.463306,0.43642026,72.452484,4.2503872,4.2510948,0.02961087,1207.7806,28.383205,0.062753372
4.4424,0.42370597,28.463732,0.43745106,72.453003,4.2496004,4.250309,0.029830616,1207.7982,28.383631,0.055096835
4.4425001,0.42368886,28.464157,0.43834743,72.453529,4.2488141,4.2495227,0.030050352,1207.8157,28.384054,0.047424816
4.4425998,0.4236716,28.464582,0.43910912,72.454048,4.2480278,4.2487369,0.030270081,1207.8333,28.38448,0.039739683
4.4426999,0.42365426,28.465006,0.43973598,72.454567,4.2472415,4.2479506,0.030489802,1207.8507,28.384905,0.032043796
4.4428,0.42363679,28.465431,0.4402279,72.455086,4.2464552,4.2471642,0.030709514,1207.8683,28.38533,0.024339527
4.4429002,0.42361918,28.465857,0.44058478,72.455605,4.2456689,4.2463784,0.030929217,1207.8857,28.385754,0.016629238
4.4429998,0.42360151,28.46628,0.4408066,72.456123,4.2448826,4.2455921,0.031148912,1207.9033,28.386179,0.0089152986
4.4431,0.42358369,28.466705,0.44089338,72.456642,4.2440963,4.2448063,0.031368598,1207.9208,28.386602,0.0012000729
4.4432001,0.42356575,28.467129,0.44084516,72.457161,4.24331,4.24402,0.031588279,1207.9382,28.387028,-0.0065140747
4.4432998,0.42354771,28.467554,0.44066203,72.45768,4.2425237,4.2432337,0.031807948,1207.9557,28.387451,-0.014224784
4.4433999,0.42352957,28.467978,0.4403441,72.458199,4.2417374,4.2424479,0.03202761,1207.9733,28.387877,-0.021929696
4.4435,0.42351127,28.468403,0.43989155,72.458717,4.2409511,4.2416615,0.03224726,1207.9907,28.3883,-0.029626457
4.4436002,0.42349288,28.468826,0.43930459,72.459236,4.2401648,4.2408757,0.032466903,1208.0082,28.388723,-0.037312716
4.4436998,0.4234744,28.46925,0.43858349,72.459755,4.2393785,4.2400894,0.032686539,1208.0256,28.389149,-0.044986133
4.4438,0.42345577,28.469675,0.43772852,72.460274,4.2385921,4.2393031,0.032906163,1208.0431,28.389572,-0.052644368
4.4439001,0.42343703,28.470098,0.43674004,72.460793,4.2378058,4.2385173,0.033125781,1208.0607,28.389996,-0.060285088
4.4439998,0.42341819,28.470522,0.43561843,72.461311,4.2370191,4.237731,0.033345386,1208.0781,28.390419,-0.06790597
4.4440999,0.42339924,28.470945,0.43436405,72.46183,4.2362328,4.2369452,0.033564985,1208.0956,28.390842,-0.075504698
4.4442,0.42338017,28.471369,0.43297741,72.462349,4.2354465,4.2361588,0.033784576,1208.113,28.391266,-0.083078958
4.4443002,0.42336097,28.471794,0.43145898,72.462868,4.2346601,4.2353725,0.034004156,1208.1305,28.391689,-0.090626471
4.4443998,0.42334166,28.472218,0.42980933,72.463387,4.2338738,4.2345867,0.034223724,1208.1479,28.392113,-0.098144934
4.4445,0.42332226,28.472641,0.428029,72.463905,4.2330875,4.2338004,0.034443285,1208.1654,28.392536,-0.10563208
4.4446001,0.42330271,28.473064,0.42611858,72.464432,4.2323012,4.2330146,0.034662839,1208.1829,28.39296,-0.11308564
4.4446998,0.42328307,28.473486,0.42407876,72.464951,4.2315149,4.2322283,0.034882382,1208.2003,28.393383,-0.12050336
4.4447999,0.42326331,28.473909,0.42191026,72.465469,4.2307286,4.231442,0.035101913,1208.2178,28.393806,-0.127883
4.4449,0.42324343,28.474333,0.41961375,72.465988,4.2299423,4.2306561,0.035321437,1208.2352,28.39423,-0.13522235
4.4450002,0.42322344,28.474756,0.41719005,72.466507,4.229156,4.2298698,0.03554095,1208.2526,28.394653,-0.14251918
4.4450998,0.42320332,28.47518,0.41463992,72.467026,4.2283697,4.229084,0.035760455,1208.27,28.395075,-0.1497713
4.4452,0.42318311,28.475601,0.41196424,72.467545,4.2275834,4.2282977,0.035979949,1208.2875,28.395498,-0.15697652
4.4453001,0.42316279,28.476025,0.40916389,72.468063,4.2267966,4.2275114,0.036199432,1208.3049,28.395922,-0.1641327
4.4454002,0.42314231,28.476448,0.40623975,72.468582,4.2260103,4.2267256,0.036418907,1208.3223,28.396343,-0.17123766
4.4454999,0.42312175,28.47687,0.40319285,72.469101,4.225224,4.2259393,0.036638372,1208.3397,28.396767,-0.17828931
4.4456,0.42310107,28.477293,0.40002412,72.46962,4.2244377,4.2251534,0.036857825,1208.3572,28.397188,-0.18528551
4.4457002,0.4230803,28.477715,0.3967346,72.470139,4.2236514,4.2243671,0.03707727,1208.3746,28.397612,-0.19222416
4.4457998,0.42305937,28.478138,0.39332533,72.470657,4.2228651,4.2235808,0.037296705,1208.392,28.398033,-0.19910321
4.4459,0.42303836,28.478559,0.38979748,72.471176,4.2220788,4.222795,0.037516128,1208.4094,28.398455,-0.20592058
4.4460001,0.42301723,28.478983,0.38615215,72.471695,4.2212925,4.2220087,0.03773554,1208.4268,28.398878,-0.21267426
4.4461002,0.42299595,28.479404,0.3823905,72.472214,4.2205062,4.2212224,0.037954945,1208.4442,28.3993,-0.21936223
4.4461999,0.42297462,28.479826,0.37851372,72.472733,4.2197199,4.2204366,0.038174339,1208.4617,28.399721,-0.2259825
4.4463,0.42295313,28.480247,0.37452307,72.473259,4.2189336,4.2196503,0.038393721,1208.479,28.400145,-0.2325331
4.4464002,0.42293152,28.480671,0.37041983,72.473778,4.2181473,4.2188644,0.038613092,1208.4965,28.400566,-0.23901208
4.4464998,0.42290983,28.481092,0.36620528,72.474297,4.217361,4.2180781,0.038832456,1208.5138,28.400988,-0.24541754
4.4466,0.42288798,28.481514,0.36188078,72.474815,4.2165742,4.2172918,0.039051805,1208.5311,28.401409,-0.25174755
4.4467001,0.42286605,28.481936,0.35744768,72.475334,4.2157879,4.216506,0.039271146,1208.5486,28.401831,-0.25800025
4.4468002,0.42284399,28.482357,0.35290739,72.475853,4.2150016,4.2157197,0.039490476,1208.5659,28.402252,-0.26417384
4.4468999,0.42282182,28.482779,0.34826133,72.476372,4.2142153,4.2149339,0.039709795,1208.5834,28.402674,-0.27026641
4.447,0.42279956,28.4832,0.34351096,72.476891,4.213429,4.2141476,0.039929103,1208.6007,28.403095,-0.2762762
4.4471002,0.42277715,28.483622,0.3386578,72.477409,4.2126427,4.2133613,0.0401484,1208.618,28.403517,-0.28220147
4.4471998,0.42275465,28.484043,0.33370334,72.477928,4.2118564,4.2125754,0.040367685,1208.6354,28.403938,-0.28804046
4.4473,0.42273203,28.484465,0.32864913,72.478447,4.2110701,4.2117891,0.04058696,1208.6528,28.404358,-0.29379144
4.4474001,0.42270929,28.484884,0.32349679,72.478966,4.2102838,4.2110028,0.040806223,1208.6702,28.404779,-0.29945275
4.4475002,0.42268643,28.485306,0.31824788,72.479485,4.2094975,4.210217,0.041025475,1208.6875,28.405201,-0.30502269
4.4475999,0.42266345,28.485727,0.31290406,72.480003,4.2087111,4.2094307,0.041244719,1208.7048,28.405622,-0.31049967
4.4477,0.42264035,28.486149,0.30746701,72.480522,4.2079244,4.2086449,0.041463949,1208.7223,28.406042,-0.31588209
4.4478002,0.42261717,28.486568,0.30193835,72.481041,4.2071381,4.2078586,0.041683167,1208.7396,28.406464,-0.32116836
4.4478998,0.42259386,28.48699,0.2963199,72.481567,4.2063518,4.2070723,0.041902374,1208.757,28.406883,-0.32635695
4.448,0.42257044,28.48741,0.29061332,72.482086,4.2055655,4.2062864,0.042121571,1208.7743,28.407305,-0.33144635
4.4481001,0.42254689,28.487831,0.28482038,72.482605,4.2047791,4.2055001,0.042340755,1208.7916,28.407724,-0.33643511
4.4482002,0.42252323,28.488251,0.27894291,72.483124,4.2039928,4.2047138,0.042559929,1208.809,28.408146,-0.34132174
4.4482999,0.42249945,28.488672,0.27298269,72.483643,4.2032065,4.203928,0.042779088,1208.8263,28.408566,-0.34610483
4.4484,0.42247558,28.489092,0.26694158,72.484161,4.2024202,4.2031417,0.042998239,1208.8436,28.408987,-0.35078305
4.4485002,0.42245159,28.489513,0.26082143,72.48468,4.2016339,4.2023559,0.043217376,1208.861,28.409407,-0.35535499
4.4485998,0.42242748,28.489933,0.25462413,72.485199,4.2008476,4.2015696,0.043436505,1208.8783,28.409826,-0.35981938
4.4487,0.42240325,28.490353,0.24835156,72.485718,4.2000608,4.2007833,0.043655619,1208.8956,28.410246,-0.3641749
4.4488001,0.4223789,28.490772,0.24200566,72.486237,4.1992745,4.1999974,0.043874722,1208.9128,28.410667,-0.36842036
4.4489002,0.42235443,28.491192,0.23558839,72.486755,4.1984882,4.1992111,0.04409381,1208.9302,28.411087,-0.37255448
4.4489999,0.42232987,28.491613,0.22910169,72.487274,4.1977019,4.1984248,0.044312891,1208.9475,28.411507,-0.37657616
4.4491,0.42230517,28.492033,0.22254755,72.487793,4.1969156,4.197639,0.044531956,1208.9648,28.411926,-0.38048416
4.4492002,0.42228037,28.492453,0.21592797,72.488312,4.1961293,4.1968527,0.044751011,1208.9822,28.412346,-0.38427746
4.4492998,0.42225546,28.492872,0.20924498,72.488838,4.195343,4.1960664,0.04497005,1208.9994,28.412766,-0.38795492
4.4493999,0.42223042,28.493292,0.20250061,72.489357,4.1945567,4.1952806,0.045189083,1209.0167,28.413185,-0.39151555
4.4495001,0.4222053,28.493711,0.19569691,72.489876,4.1937704,4.1944942,0.0454081,1209.0341,28.413605,-0.39495832
4.4496002,0.42218003,28.494131,0.18883595,72.490395,4.1929836,4.1937084,0.045627102,1209.0514,28.414024,-0.39828226
4.4496999,0.42215466,28.494549,0.18191983,72.490913,4.1921973,4.1929221,0.045846097,1209.0686,28.414442,-0.40148649
4.4498,0.42212918,28.494968,0.17495061,72.491432,4.191411,4.1921358,0.046065073,1209.0859,28.414862,-0.40457007
4.4499002,0.42210358,28.495388,0.16793044,72.491951,4.1906247,4.19135,0.046284042,1209.1031,28.415281,-0.40753216
4.4499998,0.42207786,28.495808,0.16086143,72.49247,4.1898384,4.1905637,0.046502996,1209.1205,28.415701,-0.41037193
4.4500999,0.42205203,28.496225,0.15374573,72.492989,4.1890521,4.1897774,0.046721939,1209.1377,28.416119,-0.41308859
4.4502001,0.4220261,28.496645,0.14658548,72.493507,4.1882658,4.1889915,0.046940867,1209.155,28.416538,-0.41568145
4.4503002,0.42200002,28.497065,0.13938285,72.494026,4.1874795,4.1882052,0.047159784,1209.1722,28.416956,-0.41814977
4.4503999,0.42197385,28.497482,0.13214,72.494545,4.1866932,4.1874189,0.047378689,1209.1896,28.417376,-0.42049286
4.4505,0.42194757,28.497902,0.12485912,72.495071,4.1859064,4.1866331,0.04759758,1209.2068,28.417793,-0.42271012
4.4506001,0.42192116,28.49832,0.11754242,72.49559,4.1851201,4.1858468,0.047816455,1209.2241,28.418213,-0.42480096
4.4506998,0.42189464,28.498739,0.11019207,72.496109,4.1843338,4.185061,0.04803532,1209.2413,28.418631,-0.42676482
4.4507999,0.42186803,28.499157,0.10281029,72.496628,4.1835475,4.1842747,0.048254173,1209.2585,28.41905,-0.42860121
4.4509001,0.42184126,28.499575,0.095399305,72.497147,4.1827612,4.1834884,0.048473012,1209.2759,28.419468,-0.43030959
4.4510002,0.42181441,28.499994,0.087961331,72.497665,4.1819749,4.1827025,0.048691835,1209.2931,28.419886,-0.43188956
4.4510999,0.42178744,28.500412,0.080498599,72.498184,4.1811886,4.1819162,0.048910648,1209.3103,28.420303,-0.43334073
4.4512,0.42176035,28.50083,0.073013343,72.498703,4.1804023,4.1811299,0.049129445,1209.3276,28.420723,-0.43466273
4.4513001,0.42173314,28.501247,0.065507799,72.499222,4.179616,4.1803441,0.049348231,1209.3448,28.421141,-0.43585524
4.4513998,0.42170584,28.501667,0.057984218,72.499741,4.1788292,4.1795578,0.049567003,1209.3621,28.421558,-0.43691799
4.4514999,0.42167842,28.502085,0.050444834,72.500259,4.1780429,4.1787715,0.049785759,1209.3793,28.421976,-0.43785068
4.4516001,0.42165086,28.502502,0.042891905,72.500778,4.1772566,4.1779857,0.050004505,1209.3965,28.422394,-0.43865317
4.4517002,0.4216232,28.50292,0.035327677,72.501305,4.1764703,4.1771994,0.050223235,1209.4138,28.422812,-0.43932527
4.4517999,0.42159542,28.503338,0.027754406,72.501823,4.175684,4.1764131,0.050441951,1209.431,28.423229,-0.43986687
4.4519,0.42156756,28.503756,0.020174341,72.502342,4.1748977,4.1756272,0.050660655,1209.4482,28.423647,-0.44027784
4.4520001,0.42153955,28.504173,0.012589739,72.502861,4.1741114,4.1748409,0.050879344,1209.4655,28.424065,-0.4405582
4.4520998,0.42151144,28.504589,0.0050028479,72.50338,4.1733251,4.1740546,0.051098019,1209.4827,28.42448,-0.44070783
4.4521999,0.42148319,28.505007,-0.0025840807,72.503899,4.1725383,4.1732688,0.051316682,1209.4999,28.424898,-0.44072685
4.4523001,0.42145485,28.505424,-0.010168798,72.504417,4.171752,4.1724825,0.051535327,1209.5171,28.425316,-0.44061533
4.4524002,0.42142639,28.505842,-0.017749058,72.504936,4.1709657,4.1716967,0.051753961,1209.5343,28.425734,-0.4403733
4.4524999,0.42139784,28.50626,-0.025322618,72.505455,4.1701794,4.1709104,0.051972583,1209.5515,28.426149,-0.44000098
4.4526,0.42136914,28.506676,-0.032887243,72.505974,4.1693931,4.1701241,0.052191187,1209.5686,28.426567,-0.43949851
4.4527001,0.42134035,28.507093,-0.040440693,72.506493,4.1686068,4.1693382,0.052409779,1209.5858,28.426985,-0.43886614
4.4527998,0.42131141,28.507509,-0.047980744,72.507019,4.1678205,4.1685519,0.052628353,1209.603,28.427401,-0.43810409
4.4528999,0.42128238,28.507927,-0.055505175,72.507538,4.1670337,4.1677656,0.052846916,1209.6202,28.427818,-0.43721268
4.4530001,0.42125323,28.508343,-0.063011765,72.508057,4.1662474,4.1669798,0.053065464,1209.6375,28.428234,-0.43619224
4.4531002,0.421224,28.50876,-0.070498317,72.508575,4.1654611,4.1661935,0.053283997,1209.6547,28.42865,-0.43504319
4.4531999,0.42119461,28.509176,-0.077962615,72.509094,4.1646748,4.1654072,0.053502515,1209.6718,28.429068,-0.43376586
4.4533,0.42116514,28.509594,-0.085402481,72.509613,4.1638885,4.1646214,0.053721022,1209.689,28.429483,-0.43236074
4.4534001,0.42113554,28.51001,-0.092815727,72.510132,4.1631021,4.163835,0.05393951,1209.7062,28.429899,-0.43082833
4.4534998,0.42110583,28.510426,-0.10020018,72.510651,4.1623158,4.1630487,0.054157984,1209.7233,28.430317,-0.42916912
4.4535999,0.421076,28.510841,-0.10755368,72.511169,4.1615295,4.1622629,0.054376446,1209.7405,28.430733,-0.42738372
4.4537001,0.42104605,28.511259,-0.11487406,72.511688,4.1607428,4.1614766,0.054594889,1209.7577,28.431149,-0.42547268
4.4538002,0.42101598,28.511675,-0.12215921,72.512207,4.1599565,4.1606903,0.054813318,1209.7748,28.431564,-0.42343661
4.4538999,0.42098582,28.512091,-0.12940699,72.512733,4.1591702,4.1599045,0.055031735,1209.792,28.43198,-0.42127627
4.454,0.42095554,28.512506,-0.13661528,72.513252,4.1583838,4.1591182,0.055250134,1209.8091,28.432396,-0.41899228
4.4541001,0.42092514,28.512922,-0.14378197,72.513771,4.1575975,4.1583319,0.055468522,1209.8263,28.432812,-0.41658542
4.4541998,0.42089462,28.513338,-0.15090501,72.51429,4.1568112,4.157546,0.055686891,1209.8434,28.433228,-0.41405645
4.4542999,0.42086399,28.513754,-0.1579823,72.514809,4.1560249,4.1567597,0.055905245,1209.8606,28.433643,-0.41140622
4.4544001,0.42083326,28.51417,-0.16501179,72.515327,4.1552382,4.1559734,0.056123585,1209.8777,28.434059,-0.40863553
4.4545002,0.42080238,28.514585,-0.17199145,72.515846,4.1544518,4.1551876,0.056341909,1209.8948,28.434475,-0.40574527
4.4545999,0.42077142,28.515001,-0.17891924,72.516365,4.1536655,4.1544013,0.056560218,1209.912,28.434891,-0.4027364
4.4547,0.42074034,28.515415,-0.18579316,72.516884,4.1528792,4.153615,0.056778513,1209.9291,28.435305,-0.3996098
4.4548001,0.42070913,28.515831,-0.19261122,72.51741,4.1520929,4.1528292,0.056996789,1209.9463,28.43572,-0.39636651
4.4548998,0.42067784,28.516247,-0.19937146,72.517929,4.1513066,4.1520429,0.05721505,1209.9634,28.436136,-0.39300752
4.4549999,0.4206464,28.516663,-0.20607193,72.518448,4.1505198,4.1512566,0.0574333,1209.9805,28.43655,-0.38953391
4.4551001,0.42061487,28.517076,-0.21271066,72.518967,4.1497335,4.1504707,0.057651531,1209.9976,28.436966,-0.38594672
4.4552002,0.42058322,28.517492,-0.2192858,72.519485,4.1489472,4.1496844,0.057869744,1210.0148,28.437382,-0.38224709
4.4552999,0.42055145,28.517906,-0.2257954,72.520004,4.1481609,4.1488981,0.058087945,1210.0319,28.437796,-0.37843615
4.4554,0.42051956,28.518322,-0.23223764,72.520523,4.1473746,4.1481123,0.058306128,1210.049,28.438211,-0.37451512
4.4555001,0.42048755,28.518736,-0.23861063,72.521042,4.1465883,4.147326,0.058524296,1210.066,28.438625,-0.37048519
4.4555998,0.42045546,28.519152,-0.24491255,72.521561,4.145802,4.1465397,0.058742449,1210.0831,28.439039,-0.36634755
4.4556999,0.42042324,28.519566,-0.25114161,72.522079,4.1450152,4.1457539,0.058960583,1210.1002,28.439455,-0.36210355
4.4558001,0.4203909,28.519979,-0.25729603,72.522606,4.1442289,4.1449676,0.059178703,1210.1173,28.439869,-0.35775444
4.4559002,0.42035845,28.520395,-0.26337403,72.523125,4.1434426,4.1441813,0.059396807,1210.1344,28.440283,-0.35330155
4.4559999,0.42032588,28.520809,-0.26937389,72.523643,4.1426563,4.1433954,0.059614893,1210.1515,28.440697,-0.3487463
4.4561,0.42029318,28.521223,-0.27529389,72.524162,4.14187,4.1426091,0.059832964,1210.1686,28.441113,-0.34409001
4.4562001,0.4202604,28.521637,-0.28113237,72.524681,4.1410837,4.1418228,0.06005102,1210.1857,28.441526,-0.33933413
4.4562998,0.4202275,28.522051,-0.28688765,72.5252,4.1402969,4.141037,0.060269058,1210.2028,28.44194,-0.33448008
4.4563999,0.42019448,28.522467,-0.2925581,72.525719,4.1395106,4.1402507,0.06048708,1210.2198,28.442354,-0.32952937
4.4565001,0.42016134,28.522881,-0.29814211,72.526237,4.1387243,4.1394644,0.060705084,1210.2369,28.442768,-0.32448345
4.4566002,0.42012808,28.523294,-0.3036381,72.526756,4.137938,4.1386786,0.060923073,1210.254,28.443182,-0.31934392
4.4566998,0.42009473,28.523708,-0.30904451,72.527283,4.1371517,4.1378922,0.061141048,1210.2711,28.443596,-0.31411225
4.4568,0.42006123,28.52412,-0.31435984,72.527802,4.1363654,4.1371059,0.061359003,1210.2882,28.44401,-0.30879006
4.4569001,0.42002764,28.524534,-0.31958258,72.52832,4.1355786,4.1363201,0.06157694,1210.3052,28.444424,-0.30337894
4.4569998,0.41999394,28.524948,-0.32471123,72.528839,4.1347923,4.1355338,0.061794862,1210.3223,28.444836,-0.2978805
4.4570999,0.41996011,28.525362,-0.3297444,72.529358,4.134006,4.1347475,0.062012769,1210.3394,28.44525,-0.29229644
4.4572001,0.4199262,28.525776,-0.33468065,72.529877,4.1332197,4.1339617,0.062230654,1210.3564,28.445663,-0.2866284
4.4573002,0.41989213,28.526188,-0.33951858,72.530396,4.1324334,4.1331754,0.062448528,1210.3734,28.446075,-0.28087804
4.4573998,0.41985798,28.526602,-0.34425688,72.530914,4.1316471,4.1323891,0.062666379,1210.3905,28.446489,-0.27504715
4.4575,0.41982371,28.527016,-0.34889421,72.531433,4.1308603,4.1316032,0.062884219,1210.4076,28.446903,-0.26913744
4.4576001,0.41978931,28.527428,-0.35342926,72.53196,4.130074,4.1308169,0.063102037,1210.4246,28.447315,-0.26315066
4.4576998,0.4197548,28.527842,-0.35786077,72.532478,4.1292877,4.1300306,0.06331984,1210.4417,28.447729,-0.2570886
4.4577999,0.4197202,28.528254,-0.36218756,72.532997,4.1285014,4.1292448,0.063537627,1210.4586,28.448141,-0.25095308
4.4579,0.41968545,28.528667,-0.36640838,72.533516,4.1277151,4.1284585,0.063755393,1210.4757,28.448555,-0.24474588
4.4580002,0.41965061,28.529079,-0.37052211,72.534035,4.1269288,4.1276722,0.063973144,1210.4927,28.448967,-0.23846889
4.4580998,0.41961566,28.529493,-0.37452754,72.534554,4.126142,4.1268859,0.064190879,1210.5098,28.449379,-0.23212394
4.4582,0.41958058,28.529905,-0.37842366,72.535072,4.1253557,4.1261001,0.064408593,1210.5267,28.449793,-0.22571293
4.4583001,0.41954538,28.530317,-0.38220936,72.535591,4.1245694,4.1253138,0.064626291,1210.5438,28.450205,-0.21923773
4.4583998,0.4195101,28.530731,-0.3858836,72.536118,4.1237831,4.1245275,0.064843975,1210.5608,28.450617,-0.21270028
4.4584999,0.41947469,28.531143,-0.38944539,72.536636,4.1229968,4.1237416,0.065061636,1210.5778,28.451029,-0.20610249
4.4586,0.41943914,28.531555,-0.39289373,72.537155,4.1222105,4.1229553,0.065279283,1210.5948,28.451443,-0.19944631
4.4587002,0.41940352,28.531967,-0.39622772,72.537674,4.1214237,4.122169,0.065496907,1210.6118,28.451855,-0.19273369
4.4587998,0.41936776,28.532379,-0.39944646,72.538193,4.1206374,4.1213832,0.065714516,1210.6288,28.452267,-0.18596663
4.4589,0.41933188,28.532791,-0.40254909,72.538712,4.1198511,4.1205969,0.06593211,1210.6459,28.452679,-0.17914709
4.4590001,0.41929591,28.533203,-0.40553474,72.53923,4.1190648,4.1198106,0.066149682,1210.6628,28.453091,-0.17227709
4.4590998,0.41925982,28.533615,-0.40840265,72.539749,4.1182785,4.1190248,0.066367239,1210.6798,28.453503,-0.16535863
