"Time","C1.v","C4.v","C5.v","C2.v","C3.v","Transistor1.ct.v","Transistor1.Tr.C.v","Transistor2.ct.v","Transistor2.Tr.C.v"
4.82e-09,-0.042750075,-2.0680776,-0.89883614,3.6148667,1.5133476e-06,-0.044890333,3.6123772,0.00075824623,2.0545573
4.8220001e-09,-0.042282324,-2.0679629,-0.89876306,3.6166425,1.5370038e-06,-0.044435821,3.6141176,0.00077009841,2.0544741
4.8239999e-09,-0.041814324,-2.0678546,-0.89868903,3.6184106,1.5608397e-06,-0.04398115,3.6158502,0.00078204065,2.0543978
4.826e-09,-0.041346081,-2.0677528,-0.89861393,3.6201711,1.5848535e-06,-0.043526318,3.6175752,0.000794072,2.0543284
4.8280002e-09,-0.040877592,-2.0676575,-0.89853776,3.6219242,1.6090429e-06,-0.04307133,3.6192918,0.00080619135,2.054266
4.83e-09,-0.040408865,-2.0675688,-0.89846057,3.6236696,1.6334059e-06,-0.042616185,3.6210003,0.00081839762,2.0542104
4.8320001e-09,-0.039939903,-2.067487,-0.89838237,3.6254072,1.6579401e-06,-0.042160887,3.6227007,0.00083068962,2.054162
4.8339999e-09,-0.039470706,-2.0674117,-0.89830303,3.6271369,1.6826431e-06,-0.041705441,3.6243927,0.00084306626,2.054121
4.836e-09,-0.039001279,-2.0673435,-0.89822263,3.6288586,1.7075124e-06,-0.041249838,3.6260762,0.00085552613,2.0540872
4.8379998e-09,-0.038531624,-2.0672822,-0.89814109,3.6305723,1.7325453e-06,-0.040794089,3.6277514,0.00086806802,2.0540607
4.84e-09,-0.038061745,-2.0672278,-0.89805853,3.632278,1.7577172e-06,-0.040338185,3.6294179,0.00088067952,2.0540416
4.8420001e-09,-0.037591644,-2.0671806,-0.89797485,3.6339757,1.7830204e-06,-0.039882116,3.6310761,0.0008933568,2.0540299
4.8439999e-09,-0.037121326,-2.0671403,-0.89789009,3.6356652,1.8084709e-06,-0.039425898,3.6327255,0.00090610783,2.0540259
4.846e-09,-0.036650792,-2.0671074,-0.89780414,3.637346,1.834065e-06,-0.038969535,3.6343658,0.00091893086,2.0540295
4.8479998e-09,-0.036180042,-2.0670819,-0.89771706,3.6390185,1.859799e-06,-0.038513023,3.6359973,0.00093182392,2.0540409
4.85e-09,-0.035709087,-2.0670638,-0.89762884,3.6406825,1.8856688e-06,-0.038056366,3.63762,0.00094478508,2.05406
4.8520001e-09,-0.035237923,-2.0670531,-0.8975395,3.6423376,1.9116706e-06,-0.037599564,3.6392331,0.00095781224,2.0540874
4.8539999e-09,-0.034766559,-2.06705,-0.89744896,3.6439841,1.9377997e-06,-0.037142616,3.6408372,0.00097090326,2.0541224
4.856e-09,-0.034294989,-2.0670547,-0.89735717,3.6456218,1.9640522e-06,-0.036685526,3.642432,0.00098405604,2.0541658
4.8579998e-09,-0.033823226,-2.0670674,-0.89726424,3.6472504,1.9904232e-06,-0.036228292,3.6440172,0.00099726825,2.0542176
4.86e-09,-0.033351265,-2.0670877,-0.89717013,3.6488698,2.0169082e-06,-0.035770915,3.6455929,0.0010105375,2.0542774
4.8620001e-09,-0.032879114,-2.067116,-0.89707476,3.6504803,2.0435025e-06,-0.035313398,3.6471589,0.0010238615,2.0543458
4.8639999e-09,-0.032406773,-2.0671525,-0.89697814,3.6520815,2.0702007e-06,-0.034855735,3.6487153,0.0010372376,2.0544229
4.866e-09,-0.03193425,-2.0671971,-0.89688027,3.6536732,2.0969981e-06,-0.034397934,3.6502616,0.0010506633,2.0545082
4.8679998e-09,-0.031461541,-2.0672498,-0.89678121,3.6552553,2.1238893e-06,-0.033939987,3.651798,0.0010641359,2.0546024
4.87e-09,-0.030988652,-2.067311,-0.89668083,3.6568282,2.1508686e-06,-0.033481903,3.6533244,0.0010776528,2.0547054
4.8720001e-09,-0.030515587,-2.0673807,-0.89657921,3.6583912,2.1779306e-06,-0.033023674,3.6548407,0.001091211,2.0548172
4.8739999e-09,-0.030042348,-2.0674589,-0.89647627,3.6599445,2.2050697e-06,-0.032565307,3.6563466,0.0011048078,2.0549381
4.876e-09,-0.02956894,-2.0675454,-0.89637208,3.6614878,2.2322795e-06,-0.032106794,3.6578419,0.0011184402,2.055068
4.8779998e-09,-0.029095363,-2.0676408,-0.89626658,3.6630213,2.2595607e-06,-0.031648148,3.6593273,0.0011321082,2.055207
4.88e-09,-0.028621621,-2.0677447,-0.89615971,3.6645451,2.2869224e-06,-0.031189378,3.6608021,0.0011458164,2.0553548
4.8820001e-09,-0.028147718,-2.0678575,-0.89605159,3.6660588,2.3143416e-06,-0.030730471,3.6622665,0.0011595536,2.055512
4.8839999e-09,-0.027673656,-2.0679791,-0.89594209,3.667562,2.3418122e-06,-0.030271426,3.6637199,0.0011733166,2.0556786
4.886e-09,-0.027199438,-2.0681095,-0.89583123,3.6690552,2.3693283e-06,-0.029812243,3.6651628,0.0011871022,2.0558546
4.8879998e-09,-0.026725067,-2.0682492,-0.89571899,3.6705379,2.3968835e-06,-0.029352922,3.6665945,0.0012009073,2.05604
4.89e-09,-0.026250547,-2.0683982,-0.89560544,3.6720102,2.4244707e-06,-0.028893463,3.6680155,0.0012147287,2.0562353
4.8920001e-09,-0.025775878,-2.0685563,-0.89549047,3.6734717,2.4520839e-06,-0.028433865,3.6694252,0.0012285629,2.0564401
4.8939999e-09,-0.025301067,-2.0687239,-0.89537412,3.6749225,2.4797157e-06,-0.027974129,3.6708236,0.0012424065,2.0566549
4.896e-09,-0.024826115,-2.0689008,-0.89525634,3.6763625,2.5073596e-06,-0.027514251,3.6722109,0.0012562561,2.0568795
4.8979998e-09,-0.024351025,-2.0690875,-0.89513713,3.6777916,2.5350082e-06,-0.027054233,3.6735866,0.001270108,2.0571141
4.9e-09,-0.023875801,-2.0692835,-0.89501649,3.6792097,2.5626543e-06,-0.026594076,3.6749508,0.0012839587,2.057359
4.9020001e-09,-0.023400445,-2.0694895,-0.89489448,3.6806166,2.5902903e-06,-0.026133778,3.6763034,0.0012978043,2.0576138
4.9039999e-09,-0.02292496,-2.0697052,-0.89477098,3.6820126,2.6179086e-06,-0.025673337,3.6776443,0.0013116411,2.057879
4.9060001e-09,-0.022449348,-2.0699308,-0.89464599,3.6833968,2.6455016e-06,-0.025212754,3.6789734,0.001325465,2.0581546
4.9079998e-09,-0.021973616,-2.0701666,-0.89451957,3.6847699,2.6730611e-06,-0.024752025,3.6802905,0.0013392724,2.0584407
4.91e-09,-0.021497762,-2.0704124,-0.8943916,3.6861315,2.7005792e-06,-0.024291152,3.6815956,0.0013530588,2.0587373
4.9120001e-09,-0.021021791,-2.0706682,-0.89426219,3.6874812,2.7280475e-06,-0.023830134,3.6828887,0.0013668204,2.0590444
4.9139999e-09,-0.020545706,-2.0709345,-0.89413124,3.6888194,2.7554579e-06,-0.02336897,3.6841693,0.0013805528,2.0593624
4.9160001e-09,-0.020069512,-2.0712111,-0.8939988,3.6901455,2.7828021e-06,-0.022907656,3.6854377,0.0013942521,2.0596912
4.9179998e-09,-0.019593209,-2.0714979,-0.89386487,3.6914601,2.8101081e-06,-0.022446208,3.6866941,0.0014079321,2.0600305
4.92e-09,-0.019116802,-2.0717952,-0.89372933,3.6927629,2.8373374e-06,-0.021984613,3.687938,0.0014215739,2.0603809
4.9220001e-09,-0.018640293,-2.0721033,-0.89359224,3.6940534,2.8644822e-06,-0.021522868,3.6891692,0.0014351733,2.0607421
4.9239999e-09,-0.018163685,-2.0724218,-0.8934536,3.6953321,2.891534e-06,-0.021060975,3.6903877,0.0014487259,2.0611148
4.9260001e-09,-0.017686982,-2.072751,-0.89331341,3.6965981,2.9184839e-06,-0.020598929,3.6915936,0.0014622277,2.0614984
4.9279998e-09,-0.017210186,-2.0730913,-0.89317161,3.6978519,2.9453236e-06,-0.020136733,3.6927867,0.001475674,2.0618935
4.93e-09,-0.016733298,-2.0734425,-0.8930282,3.6990931,2.9720441e-06,-0.019674381,3.6939669,0.0014890606,2.0622997
4.9320001e-09,-0.016256327,-2.0738046,-0.89288324,3.7003219,2.9986363e-06,-0.019211877,3.6951339,0.0015023832,2.0627174
4.9339999e-09,-0.01577927,-2.0741777,-0.89273661,3.7015381,3.0250917e-06,-0.018749215,3.6962879,0.0015156369,2.0631468
4.9360001e-09,-0.015302132,-2.0745623,-0.89258838,3.7027416,3.0514007e-06,-0.018286394,3.6974285,0.0015288173,2.0635877
4.9379998e-09,-0.014824918,-2.0749578,-0.89243847,3.703932,3.0775541e-06,-0.017823415,3.6985559,0.0015419198,2.0640404
4.94e-09,-0.014347628,-2.0753651,-0.8922869,3.7051096,3.1035424e-06,-0.017360274,3.6996698,0.0015549395,2.0645046
4.9420001e-09,-0.013870266,-2.0757835,-0.89213371,3.7062743,3.1293562e-06,-0.016896971,3.7007704,0.0015678718,2.064981
4.9439999e-09,-0.013392836,-2.0762136,-0.89197886,3.7074256,3.1549857e-06,-0.016433503,3.7018573,0.0015807117,2.0654693
4.9460001e-09,-0.01291534,-2.0766554,-0.89182228,3.708564,3.1804211e-06,-0.015969871,3.7029307,0.0015934543,2.0659695
4.9479998e-09,-0.012437782,-2.0771086,-0.89166403,3.7096889,3.2056523e-06,-0.015506068,3.7039902,0.0016060947,2.0664816
4.95e-09,-0.011960165,-2.0775738,-0.89150405,3.7108004,3.2306693e-06,-0.015042096,3.7050359,0.0016186277,2.0670061
4.9520001e-09,-0.011482489,-2.0780506,-0.89134234,3.7118986,3.255469e-06,-0.014577948,3.7060678,0.0016310517,2.0675426
4.9539999e-09,-0.011004762,-2.0785394,-0.89117897,3.7129834,3.2800388e-06,-0.014113623,3.7070858,0.0016433606,2.0680914
4.9560001e-09,-0.010526983,-2.0790398,-0.89101386,3.7140546,3.3043659e-06,-0.01364912,3.7080898,0.0016555479,2.0686526
4.9579998e-09,-0.010049156,-2.0795527,-0.89084697,3.715112,3.32844e-06,-0.013184438,3.7090797,0.0016676084,2.069226
4.96e-09,-0.009571285,-2.0800774,-0.89067835,3.7161558,3.3522508e-06,-0.012719573,3.7100554,0.0016795369,2.0698121
4.9620001e-09,-0.0090933722,-2.0806143,-0.89050794,3.7171855,3.3757874e-06,-0.012254524,3.7110169,0.001691328,2.0704105
4.9639999e-09,-0.0086154211,-2.0811634,-0.89033574,3.7182016,3.3990393e-06,-0.011789287,3.7119639,0.0017029765,2.0710218
4.9660001e-09,-0.0081374347,-2.0817249,-0.89016175,3.7192035,3.4219956e-06,-0.01132386,3.7128966,0.001714477,2.0716455
4.9679998e-09,-0.0076594148,-2.082299,-0.88998604,3.7201912,3.4446457e-06,-0.010858241,3.7138147,0.0017258237,2.0722821
4.97e-09,-0.007181366,-2.0828853,-0.88980842,3.7211649,3.4669781e-06,-0.010392427,3.7147183,0.0017370116,2.0729315
4.9720001e-09,-0.0067032906,-2.0834842,-0.88962907,3.7221243,3.488982e-06,-0.0099264141,3.7156074,0.0017480346,2.0735939
4.9739999e-09,-0.0062251915,-2.0840957,-0.88944781,3.7230692,3.5106461e-06,-0.0094602006,3.7164814,0.0017588874,2.0742691
4.9760001e-09,-0.0057470719,-2.0847199,-0.88926476,3.724,3.5319588e-06,-0.008993783,3.7173409,0.0017695642,2.0749571
4.9779998e-09,-0.0052689351,-2.0853567,-0.88907987,3.7249162,3.5529088e-06,-0.0085271588,3.7181857,0.0017800593,2.0756583
4.98e-09,-0.0047907834,-2.0860064,-0.88889313,3.7258179,3.5734845e-06,-0.0080603249,3.7190154,0.0017903667,2.0763726
4.9820001e-09,-0.0043126205,-2.0866687,-0.88870448,3.7267048,3.5936741e-06,-0.0075932774,3.7198303,0.0018004808,2.0771
4.9839999e-09,-0.0038344488,-2.0873442,-0.88851398,3.7275772,3.6134657e-06,-0.0071260137,3.7206299,0.0018103953,2.0778408
4.9860001e-09,-0.0033562719,-2.0880325,-0.88832158,3.7284348,3.6328665e-06,-0.0066585434,3.7214148,0.0018201141,2.0785947
4.9879998e-09,-0.0028780925,-2.0887339,-0.88812733,3.7292778,3.6518863e-06,-0.0061908788,3.7221844,0.001829642,2.0793619
4.99e-09,-0.0023999135,-2.0894482,-0.88793117,3.7301059,3.6704857e-06,-0.0057229968,3.722939,0.0018389592,2.0801423
4.9920001e-09,-0.0019217383,-2.0901756,-0.88773304,3.7309191,3.688654e-06,-0.0052548959,3.7236784,0.0018480603,2.080936
4.9939999e-09,-0.0014435694,-2.0909162,-0.88753307,3.7317173,3.7063803e-06,-0.0047865724,3.7244022,0.0018569401,2.0817432
4.9960001e-09,-0.00096541032,-2.09167,-0.88733113,3.7325006,3.7236539e-06,-0.004318025,3.725111,0.001865593,2.0825639
4.9979998e-09,-0.00048726378,-2.092437,-0.88712728,3.7332687,3.7404641e-06,-0.003849251,3.7258043,0.0018740138,2.0833981
5e-09,-9.1328402e-06,-2.0932174,-0.88692147,3.7340217,3.7568e-06,-0.0033802474,3.7264822,0.0018821969,2.0842459
5.0020001e-09,0.0004689795,-2.0940111,-0.88671368,3.7347593,3.7726509e-06,-0.0029110119,3.7271447,0.001890137,2.0851071
5.0039999e-09,0.00094707025,-2.0948181,-0.88650399,3.735482,3.7880061e-06,-0.0024415425,3.7277915,0.0018978285,2.0859821
5.0060001e-09,0.0014251363,-2.0956385,-0.88629228,3.7361891,3.8028545e-06,-0.0019718362,3.7284231,0.0019052663,2.0868707
5.0079998e-09,0.0019031748,-2.0964725,-0.8860786,3.736881,3.8171852e-06,-0.0015018907,3.729039,0.0019124448,2.0877728
5.01e-09,0.0023811825,-2.0973198,-0.88586295,3.7375576,3.8309881e-06,-0.0010317038,3.7296393,0.0019193586,2.0886886
5.0120001e-09,0.0028591568,-2.098181,-0.88564533,3.7382188,3.8442513e-06,-0.00056127267,3.7302239,0.0019260023,2.0896182
5.0139999e-09,0.0033370943,-2.0990555,-0.88542569,3.7388644,3.8569651e-06,-9.0595022e-05,3.7307928,0.0019323705,2.0905616
5.0160001e-09,0.003814992,-2.0999436,-0.88520402,3.7394946,3.8691182e-06,0.00038033159,3.7313459,0.0019384578,2.0915186
5.0179998e-09,0.0042928471,-2.1008456,-0.88498038,3.7401092,3.8806998e-06,0.00085150957,3.7318835,0.0019442588,2.0924895
5.02e-09,0.0047706566,-2.1017609,-0.88475466,3.7407084,3.8917028e-06,0.0013229398,3.7324054,0.0019497699,2.0934741
5.0220001e-09,0.0052484176,-2.10269,-0.88452697,3.7412918,3.9021979e-06,0.0017945882,3.7329113,0.0019550265,2.0944726
5.0239999e-09,0.0057261265,-2.1036329,-0.88429725,3.7418597,3.9121105e-06,0.0022664857,3.7334015,0.0019599912,2.095485
5.0260001e-09,0.0062037809,-2.1045895,-0.88406545,3.7424119,3.9214324e-06,0.0027386337,3.733876,0.0019646599,2.0965111
5.0279998e-09,0.0066813775,-2.1055598,-0.88383168,3.7429483,3.9301553e-06,0.0032110335,3.7343345,0.0019690287,2.0975513
5.03e-09,0.0071589132,-2.1065438,-0.88359582,3.7434692,3.9382717e-06,0.0036836858,3.7347775,0.0019730935,2.0986052
5.0320001e-09,0.0076363855,-2.1075416,-0.88335788,3.7439742,3.9457741e-06,0.0041565918,3.7352042,0.0019768504,2.0996728
5.0339999e-09,0.0081137912,-2.1085532,-0.88311791,3.7444637,3.9526544e-06,0.0046297526,3.7356153,0.0019802961,2.1007543
5.0360001e-09,0.0085911267,-2.1095786,-0.88287586,3.7449372,3.9589058e-06,0.0051031685,3.7360106,0.0019834265,2.1018498
5.0379998e-09,0.0090683894,-2.1106179,-0.88263178,3.7453949,3.9645215e-06,0.0055768411,3.7363899,0.0019862384,2.1029589
5.04e-09,0.0095455768,-2.1116707,-0.88238555,3.745837,3.9694946e-06,0.0060507702,3.7367535,0.0019887283,2.1040821
5.0420002e-09,0.010022685,-2.1127377,-0.8821373,3.7462633,3.9738184e-06,0.0065249563,3.7371011,0.0019908927,2.1052191
5.0439999e-09,0.010499712,-2.1138182,-0.88188696,3.7466738,3.9774864e-06,0.0069994,3.737433,0.0019927288,2.1063697
5.0460001e-09,0.010976654,-2.1149127,-0.88163453,3.7470684,3.9804927e-06,0.0074741021,3.7377489,0.0019942333,2.1075344
5.0479998e-09,0.011453507,-2.1160209,-0.88137996,3.7474473,3.9828315e-06,0.0079490617,3.738049,0.0019954036,2.1087129
5.05e-09,0.011930271,-2.1171429,-0.88112336,3.7478101,3.9844972e-06,0.0084242793,3.7383335,0.0019962364,2.109905
5.0520002e-09,0.012406941,-2.1182787,-0.88086462,3.7481573,3.9854845e-06,0.0088997548,3.7386022,0.0019967293,2.1111109
5.0539999e-09,0.012883513,-2.1194284,-0.88060379,3.7484887,3.9857882e-06,0.0093754884,3.7388549,0.0019968797,2.1123304
5.0560001e-09,0.013359986,-2.1205919,-0.88034087,3.7488043,3.9854385e-06,0.0098514659,3.7390919,0.001996703,2.113564
5.0579998e-09,0.013836357,-2.1217692,-0.88007587,3.749104,3.9844199e-06,0.010327693,3.7393131,0.001996191,2.1148112
5.06e-09,0.014312621,-2.1229601,-0.87980878,3.7493882,3.9827173e-06,0.010804172,3.7395184,0.0019953363,2.1160719
5.0620002e-09,0.014788777,-2.1241648,-0.87953961,3.7496564,3.9803285e-06,0.0112809,3.7397082,0.0019941377,2.1173463
5.0639999e-09,0.01526482,-2.1253831,-0.87926829,3.7499089,3.9772513e-06,0.011757878,3.7398825,0.0019925942,2.1186345
5.0660001e-09,0.01574075,-2.1266153,-0.87899488,3.7501457,3.9734841e-06,0.012235101,3.740041,0.0019907053,2.119936
5.0679998e-09,0.016216561,-2.127861,-0.87871939,3.7503667,3.9690258e-06,0.012712571,3.7401838,0.0019884699,2.1212511
5.07e-09,0.016692251,-2.1291203,-0.87844175,3.7505722,3.9638758e-06,0.013190283,3.7403111,0.001985888,2.1225798
5.0720002e-09,0.017167818,-2.1303935,-0.87816203,3.750762,3.9580336e-06,0.013668237,3.740423,0.0019829592,2.1239219
5.0739999e-09,0.017643258,-2.13168,-0.87788022,3.750936,3.9514994e-06,0.014146429,3.7405195,0.001979684,2.1252773
5.0760001e-09,0.018118568,-2.1329799,-0.87759632,3.7510948,3.9442734e-06,0.014624857,3.7406003,0.0019760621,2.1266463
5.0779998e-09,0.018593745,-2.1342933,-0.87731034,3.7512379,3.9363572e-06,0.015103518,3.7406662,0.0019720942,2.1280282
5.08e-09,0.019068787,-2.1356204,-0.87702221,3.7513654,3.927752e-06,0.015582409,3.7407165,0.0019677815,2.1294236
5.0820002e-09,0.019543691,-2.1369607,-0.87673199,3.7514775,3.9184597e-06,0.016061526,3.7407515,0.0019631241,2.130832
5.0839999e-09,0.020018451,-2.1383142,-0.87643969,3.7515743,3.908483e-06,0.016540866,3.7407713,0.0019581241,2.1322536
5.0860001e-09,0.020493068,-2.1396811,-0.8761453,3.7516556,3.8978246e-06,0.017020427,3.7407761,0.0019527827,2.1336882
5.0879998e-09,0.020967536,-2.1410613,-0.87584883,3.7517216,3.8864882e-06,0.017500201,3.7407658,0.0019471014,2.1351359
5.09e-09,0.021441853,-2.1424546,-0.87555027,3.7517724,3.874477e-06,0.017980186,3.7407405,0.0019410821,2.1365964
5.0920002e-09,0.021916017,-2.1438613,-0.87524974,3.7518079,3.8617936e-06,0.018460372,3.7407,0.0019347261,2.1380701
5.0939999e-09,0.022390025,-2.1452811,-0.87494707,3.7518282,3.8484454e-06,0.018940762,3.7406445,0.001928037,2.1395566
5.0960001e-09,0.022863872,-2.146714,-0.87464237,3.7518332,3.8344374e-06,0.019421346,3.7405741,0.0019210174,2.1410561
5.0979998e-09,0.023337558,-2.1481597,-0.87433565,3.7518232,3.8197759e-06,0.019902121,3.7404892,0.0019136703,2.1425679
5.1e-09,0.023811076,-2.1496186,-0.87402689,3.7517984,3.8044675e-06,0.020383082,3.7403896,0.0019059991,2.1440926
5.1020002e-09,0.024284426,-2.1510901,-0.87371606,3.7517583,3.7885191e-06,0.02086422,3.7402751,0.0018980074,2.1456296
5.1039999e-09,0.024757605,-2.1525745,-0.87340325,3.7517037,3.7719387e-06,0.021345533,3.7401464,0.001889699,2.1471791
5.1060001e-09,0.025230611,-2.1540716,-0.87308842,3.7516344,3.7547345e-06,0.021827012,3.7400031,0.0018810782,2.148741
5.1079998e-09,0.025703436,-2.1555812,-0.87277156,3.75155,3.7369157e-06,0.022308651,3.7398455,0.0018721495,2.1503153
5.11e-09,0.026176082,-2.1571035,-0.87245268,3.7514513,3.7184918e-06,0.022790443,3.7396736,0.0018629177,2.1519015
5.1120002e-09,0.026648544,-2.1586382,-0.87213188,3.7513378,3.6994729e-06,0.02327238,3.7394874,0.0018533877,2.1535001
5.1139999e-09,0.027120819,-2.1601853,-0.87180907,3.75121,3.6798697e-06,0.023754455,3.7392874,0.001843565,2.1551106
5.1160001e-09,0.027592905,-2.1617446,-0.87148434,3.7510679,3.6596939e-06,0.024236662,3.7390733,0.0018334555,2.1567328
5.1179998e-09,0.028064799,-2.1633162,-0.87115765,3.7509115,3.6389572e-06,0.024718991,3.7388453,0.0018230651,2.1583672
5.12e-09,0.028536497,-2.1649001,-0.87082899,3.7507408,3.6176727e-06,0.025201432,3.7386036,0.0018124002,2.160013
5.1220002e-09,0.029007996,-2.1664958,-0.87049842,3.750556,3.5958535e-06,0.02568398,3.7383482,0.0018014674,2.1616704
5.1239999e-09,0.029479293,-2.1681035,-0.87016594,3.7503574,3.5735086e-06,0.026166625,3.7380793,0.0017902714,2.1633394
5.1260001e-09,0.029950386,-2.1697233,-0.86983156,3.7501442,3.5505909e-06,0.026649378,3.7377965,0.0017787883,2.1650202
5.1279998e-09,0.030421272,-2.171355,-0.86949533,3.7499175,3.5271657e-06,0.027132217,3.7375004,0.0017670511,2.1667125
5.13e-09,0.030891947,-2.1729984,-0.86915725,3.7496767,3.5032469e-06,0.027615126,3.7371907,0.0017550664,2.168416
5.1320002e-09,0.031362411,-2.1746535,-0.86881727,3.7494223,3.4788491e-06,0.028098101,3.7368681,0.001742842,2.1701307
5.1339999e-09,0.031832654,-2.1763203,-0.8684755,3.7491546,3.4539878e-06,0.028581129,3.7365322,0.0017303854,2.1718564
5.1360001e-09,0.032302681,-2.1779983,-0.86813194,3.748873,3.4286786e-06,0.029064201,3.7361834,0.0017177043,2.173593
5.1379998e-09,0.032772485,-2.1796877,-0.86778653,3.7485783,3.4029379e-06,0.029547304,3.7358217,0.0017048072,2.1753407
5.14e-09,0.033242062,-2.1813884,-0.86743939,3.7482703,3.3767828e-06,0.030030431,3.7354474,0.0016917025,2.177099
5.1420002e-09,0.033711411,-2.1831,-0.86709046,3.7479491,3.3502311e-06,0.03051357,3.7350605,0.001678399,2.1788678
5.1439999e-09,0.034180529,-2.1848228,-0.86673981,3.7476151,3.3233005e-06,0.030996706,3.7346609,0.0016649059,2.1806474
5.1460001e-09,0.034649417,-2.1865563,-0.86638743,3.747268,3.2960104e-06,0.031479832,3.7342489,0.0016512327,2.1824372
5.1479998e-09,0.035118062,-2.1883008,-0.86603338,3.7469082,3.2683799e-06,0.031962931,3.7338247,0.001637389,2.1842372
5.15e-09,0.035586469,-2.1900558,-0.86567765,3.7465355,3.2404296e-06,0.032445997,3.7333884,0.001623385,2.1860476
5.1520002e-09,0.036054634,-2.1918216,-0.86532027,3.7461505,3.2121795e-06,0.032929011,3.7329402,0.001609231,2.1878679
5.1539999e-09,0.036522549,-2.1935976,-0.86496133,3.745753,3.1836514e-06,0.033411965,3.73248,0.0015949378,2.189698
5.1560001e-09,0.036990218,-2.1953843,-0.86460066,3.745343,3.1547854e-06,0.033894874,3.732008,0.0015804751,2.1915383
5.1579998e-09,0.037457634,-2.1971812,-0.86423838,3.7449205,3.1255677e-06,0.034377746,3.731524,0.0015658364,2.1933885
5.16e-09,0.037924796,-2.1989887,-0.86387455,3.7444859,3.0960912e-06,0.034860533,3.7310283,0.001551068,2.1952484
5.1620002e-09,0.038391698,-2.2008061,-0.86350918,3.7440393,3.0663737e-06,0.035343226,3.7305212,0.001536179,2.1971178
5.1639999e-09,0.038858343,-2.2026336,-0.86314225,3.7435806,3.0364338e-06,0.035825811,3.7300029,0.0015211785,2.1989968
5.1660001e-09,0.039324719,-2.2044709,-0.86277384,3.7431102,3.0062899e-06,0.036308277,3.7294731,0.001506076,2.2008851
5.1679998e-09,0.039790832,-2.2063179,-0.86240393,3.7426281,2.975961e-06,0.036790609,3.7289324,0.0014908807,2.2027826
5.17e-09,0.040256675,-2.2081747,-0.86203259,3.7421343,2.9454661e-06,0.0372728,3.7283807,0.0014756024,2.2046893
5.1720002e-09,0.040722243,-2.2100408,-0.86165982,3.7416294,2.9148246e-06,0.03775483,3.727818,0.0014602506,2.2066047
5.1739999e-09,0.04118754,-2.2119164,-0.86128563,3.7411129,2.8840559e-06,0.038236689,3.7272449,0.0014448352,2.2085292
5.1760001e-09,0.041652553,-2.2138014,-0.86091012,3.7405856,2.8531804e-06,0.038718369,3.726661,0.0014293663,2.2104626
5.1779998e-09,0.042117286,-2.2156954,-0.86053324,3.740047,2.822218e-06,0.039199848,3.7260666,0.0014138538,2.2124043
5.18e-09,0.042581737,-2.2175987,-0.86015505,3.7394974,2.7911888e-06,0.039681118,3.7254622,0.001398308,2.2143548
5.1820002e-09,0.043045897,-2.2195108,-0.85977554,3.7389371,2.7601138e-06,0.040162165,3.7248473,0.0013827392,2.2163136
5.1839999e-09,0.04350977,-2.2214317,-0.85939473,3.7383661,2.7289582e-06,0.040643007,3.7242222,0.0013671301,2.2182808
5.1860001e-09,0.043973345,-2.2233617,-0.85901266,3.7377844,2.6977077e-06,0.041123655,3.7235873,0.0013514735,2.2202561
5.1879998e-09,0.04443663,-2.2253003,-0.85862929,3.7371922,2.6664354e-06,0.041604061,3.7229424,0.0013358061,2.2222395
5.19e-09,0.044899609,-2.2272472,-0.85824472,3.7365897,2.6351577e-06,0.04208421,3.7222877,0.0013201359,2.224231
5.1920002e-09,0.04536229,-2.2292027,-0.85785902,3.7359767,2.6038904e-06,0.042564098,3.7216234,0.0013044711,2.2262304
5.1939999e-09,0.045824666,-2.2311664,-0.85747206,3.7353539,2.5726499e-06,0.04304371,3.7209499,0.0012888196,2.2282374
5.1960001e-09,0.046286732,-2.2331383,-0.85708404,3.7347209,2.5414517e-06,0.043523036,3.7202668,0.0012731894,2.230252
5.1979998e-09,0.046748489,-2.2351184,-0.85669494,3.7340784,2.5103118e-06,0.044002064,3.7195745,0.0012575885,2.2322743
5.2e-09,0.047209933,-2.2371066,-0.85630471,3.7334259,2.4792453e-06,0.044480786,3.718873,0.0012420242,2.234304
5.2020002e-09,0.047671057,-2.2391024,-0.85591346,3.732764,2.4482672e-06,0.044959188,3.7181625,0.0012265046,2.2363408
5.2039999e-09,0.048131865,-2.241106,-0.85552114,3.7320924,2.4173928e-06,0.045437261,3.7174432,0.0012110367,2.238385
5.2060001e-09,0.048592348,-2.2431173,-0.85512787,3.7314115,2.3866364e-06,0.045914993,3.7167151,0.0011956281,2.2404361
5.2079998e-09,0.049052507,-2.245136,-0.85473359,3.7307215,2.3560126e-06,0.046392377,3.7159784,0.0011802859,2.2424943
5.21e-09,0.049512338,-2.2471623,-0.85433841,3.7300222,2.3255354e-06,0.046869401,3.7152333,0.0011650171,2.2445595
5.2120002e-09,0.049971838,-2.2491958,-0.85394228,3.7293141,2.2951876e-06,0.047346063,3.7144797,0.0011498133,2.2466314
5.2139999e-09,0.050431002,-2.2512367,-0.85354519,3.7285969,2.2649572e-06,0.047822367,3.7137177,0.0011346682,2.2487099
5.2160001e-09,0.050889827,-2.2532845,-0.85314721,3.7278709,2.2348893e-06,0.048298284,3.7129476,0.0011196046,2.2507951
5.2179998e-09,0.051348317,-2.2553394,-0.85274833,3.7271366,2.2049933e-06,0.048773814,3.7121694,0.0011046272,2.2528868
5.22e-09,0.051806461,-2.2574012,-0.85234869,3.7263935,2.175278e-06,0.049248945,3.7113836,0.0010897403,2.2549846
