"Time","loadInertia.w","loadInertia.phi","tauShaft","imc.idq_sr[2]","imc.is[2]","wMechanical","imc.is[1]","imc.idq_rr[1]","tauElectrical","imc.idq_rr[2]","imc.idq_sr[1]"
0.20100001,156.08832,31.473484,-5.7391686,56.158981,-0.017411666,156.08832,122.48319,-126.09463,-7.1739612,-52.561726,129.7928
0.20200001,156.08337,31.62957,-5.7393489,13.582002,-0.01740667,156.08337,122.48319,-136.14342,-7.1741858,-11.294353,140.76764
0.20299999,156.07843,31.785652,-5.7395291,-30.306479,-0.01740388,156.07843,122.48319,-133.03253,-7.1744113,31.063446,138.13586
0.204,156.07347,31.941727,-5.7397099,-71.264442,-0.017403366,156.07347,122.48319,-117.06387,-7.1746373,70.417603,122.1531
0.205,156.06853,32.097797,-5.7398915,-105.33376,-0.017405894,156.06853,122.48319,-89.781967,-7.1748643,102.96498,94.36525
0.206,156.06358,32.253864,-5.7400737,-129.22261,-0.017411357,156.06358,122.48319,-53.824379,-7.1750922,125.56084,57.458836
0.207,156.05864,32.409927,-5.7402563,-140.62349,-0.017419295,156.05864,122.4832,-12.666636,-7.1753206,136.02258,15.001098
0.208,156.05368,32.565983,-5.7404399,-138.43594,-0.017429048,156.05368,122.4832,29.713793,-7.1755495,133.34047,-28.904858
0.20900001,156.04874,32.722034,-5.7406235,-122.87258,-0.017440354,156.04874,122.48321,69.221924,-7.1757793,117.77484,-70.01664
0.20999999,156.04379,32.878078,-5.740808,-95.438316,-0.017452667,156.04379,122.48322,102.04093,-7.1760097,90.830811,-104.36248
0.211,156.03883,33.034122,-5.7409921,-58.784679,-0.017464332,156.03883,122.48322,125.00081,-7.17624,55.112488,-128.62489
0.212,156.03389,33.190159,-5.7411757,-16.453379,-0.017474523,156.03389,122.48322,135.88448,-7.1764698,14.071208,-140.46098
0.213,156.02895,33.346188,-5.7413592,27.465969,-0.017482603,156.02895,122.48323,133.64172,-7.1766992,-28.328053,-138.72859
0.214,156.02399,33.502216,-5.7415423,68.731003,-0.017488772,156.02399,122.48323,118.49042,-7.176928,-67.989769,-123.59631
0.215,156.01904,33.658237,-5.7417254,103.35639,-0.017492462,156.01904,122.48323,91.895164,-7.1771564,-101.08346,-96.526978
0.21600001,156.01408,33.814255,-5.7419076,127.99868,-0.017493384,156.01408,122.48323,56.425583,-7.1773844,-124.41359,-60.136005
0.21699999,156.00914,33.970264,-5.7420888,140.27902,-0.017491747,156.00914,122.48323,15.507904,-7.1776114,-135.72801,-17.938656
0.21799999,156.0042,34.12627,-5.74227,139.01273,-0.017488109,156.0042,122.48323,-26.906067,-7.1778374,-133.93524,25.989672
0.219,155.99924,34.282272,-5.7424512,124.32332,-0.01748332,155.99924,122.48323,-66.720665,-7.1780639,-119.20965,67.407074
0.22,155.99429,34.438271,-5.7426319,97.630386,-0.017478717,155.99429,122.48322,-100.09184,-7.1782899,-92.974243,102.31475
0.221,155.98933,34.594261,-5.7428131,61.512222,-0.017474828,155.98933,122.48322,-123.79826,-7.1785164,-57.763107,127.34303
0.222,155.98439,34.750248,-5.7429943,19.456631,-0.01747206,155.98439,122.48322,-135.55215,-7.1787429,-16.976454,140.07655
0.223,155.97943,34.906231,-5.7431755,-24.475941,-0.017470447,155.97943,122.48322,-134.21996,-7.1789694,25.447798,139.28722
0.22400001,155.97449,35.062206,-5.7433572,-66.044495,-0.017469626,155.97449,122.48322,-119.93148,-7.1791964,65.414261,125.05249
0.22499999,155.96953,35.218178,-5.7435389,-101.23689,-0.017469812,155.96953,122.48322,-94.067139,-7.1794238,99.065422,98.74762
0.226,155.96458,35.374146,-5.743721,-126.65702,-0.017471088,155.96458,122.48322,-59.124397,-7.1796513,123.15393,62.912632
0.227,155.95963,35.530109,-5.7439032,-139.85246,-0.01747342,155.95963,122.48322,-18.476498,-7.1798792,135.35583,21.006924
0.228,155.95468,35.686066,-5.7440858,-139.5509,-0.017476663,155.95468,122.48322,23.953249,-7.1801071,134.49471,-22.924789
0.229,155.94972,35.842018,-5.7442684,-125.78272,-0.017480589,155.94972,122.48323,64.070198,-7.1803355,120.65485,-64.642914
0.23,155.94478,35.997967,-5.744452,-99.877724,-0.017486904,155.94478,122.48323,98.003532,-7.1805649,95.172951,-100.12213
0.23100001,155.93982,36.153908,-5.7446356,-64.336548,-0.017494896,155.93982,122.48324,122.47967,-7.1807947,60.508797,-125.9397
0.23199999,155.93488,36.309845,-5.7448196,-22.589174,-0.017503686,155.93488,122.48324,135.13799,-7.181025,20.007704,-139.60562
0.233,155.92992,36.465778,-5.7450042,21.33622,-0.017512525,155.92992,122.48325,134.75838,-7.1812549,-22.422401,-139.8026
0.234,155.92497,36.621704,-5.7451878,63.201969,-0.017519921,155.92497,122.48325,121.37867,-7.1814847,-62.688122,-126.51289
0.235,155.92001,36.777626,-5.7453713,98.969757,-0.017525317,155.92001,122.48325,96.290764,-7.1817141,-96.905479,-101.01974
0.236,155.91505,36.933544,-5.7455544,125.19009,-0.017528277,155.91505,122.48325,61.915657,-7.1819429,-121.77452,-65.783279
0.237,155.91011,37.089458,-5.7457371,139.3349,-0.017528726,155.91011,122.48325,21.569756,-7.1821709,-134.89748,-24.203039
0.23800001,155.90515,37.245365,-5.7459188,140.04109,-0.017526919,155.90515,122.48325,-20.855204,-7.1823988,-135.00978,19.71019
0.23899999,155.90021,37.401268,-5.7461004,127.24185,-0.017523453,155.90021,122.48325,-61.267597,-7.1826258,-122.10186,61.721233
0.23999999,155.89525,37.557163,-5.7462816,102.17271,-0.01751855,155.89525,122.48325,-95.770523,-7.1828523,-97.419655,97.77903
0.241,155.89029,37.713058,-5.7464623,67.252136,-0.017512508,155.89029,122.48325,-121.03751,-7.1830783,-63.344322,124.4072
0.242,155.88535,37.868946,-5.7466431,25.848143,-0.017506085,155.88535,122.48324,-134.63316,-7.1833038,-23.162313,139.03911
0.243,155.88039,38.02483,-5.7468238,-18.046719,-0.017500151,155.88039,122.48324,-135.24776,-7.1835299,19.251654,140.26517
0.244,155.87543,38.180706,-5.747005,-60.200371,-0.01749553,155.87543,122.48324,-122.82325,-7.1837564,59.808285,127.96841
0.245,155.87048,38.336578,-5.7471862,-96.549263,-0.017493181,155.87048,122.48323,-98.558617,-7.1839828,94.597992,103.33557
0.24600001,155.86552,38.492447,-5.7473683,-123.59003,-0.017492669,155.86552,122.48323,-64.794014,-7.1842103,120.26768,68.742294
0.24699999,155.86057,38.648312,-5.7475505,-138.71709,-0.017494058,155.86057,122.48323,-24.784903,-7.1844382,134.34392,27.523989
0.248,155.85561,38.804169,-5.7477331,-140.47353,-0.0174974,155.85561,122.48324,17.611856,-7.1846666,135.47104,-16.345932
0.249,155.85066,38.960022,-5.7479162,-128.69131,-0.017502535,155.85066,122.48324,58.30991,-7.1848955,123.54163,-58.639114
0.25,155.8457,39.115871,-5.7480998,-104.50721,-0.017509712,155.8457,122.48324,93.387245,-7.1851249,99.706581,-95.279816
0.25099999,155.84074,39.271713,-5.7482839,-70.252892,-0.017517632,155.84074,122.48325,119.46411,-7.1853547,66.263901,-122.73766
0.252,155.83578,39.427551,-5.7484679,-29.230062,-0.017525662,155.83578,122.48325,134.02858,-7.185585,26.437046,-138.36765
0.25299999,155.83084,39.583385,-5.7486515,14.607937,-0.017533245,155.83084,122.48325,135.67839,-7.1858149,-15.935905,-140.66489
0.25400001,155.82588,39.739212,-5.7488356,57.037144,-0.01754022,155.82588,122.48325,124.25579,-7.1860447,-56.772156,-129.40929
0.255,155.82092,39.895035,-5.7490196,93.969986,-0.017546434,155.82092,122.48326,100.86248,-7.1862745,-92.137604,-105.68653
0.25600001,155.81596,40.050854,-5.7492027,121.84903,-0.017550945,155.81596,122.48326,67.753212,-7.1865039,-118.6258,-71.783112
0.257,155.811,40.206669,-5.7493858,137.98955,-0.017553585,155.811,122.48326,28.118309,-7.1867328,-133.68597,-30.9659
0.25799999,155.80606,40.362476,-5.7495689,140.83792,-0.017554497,155.80606,122.48326,-14.223836,-7.1869612,-135.86855,12.832796
0.259,155.8011,40.51828,-5.7497511,130.12106,-0.017553914,155.8011,122.48326,-55.194668,-7.1871891,-124.9645,55.394123
0.25999999,155.79614,40.67408,-5.7499337,106.87241,-0.017552909,155.79614,122.48326,-90.848351,-7.187417,-102.02526,92.619057
0.26100001,155.79118,40.829872,-5.7501163,73.332085,-0.017551836,155.79118,122.48326,-117.75174,-7.187645,-69.261131,120.92314
0.26199999,155.78622,40.985661,-5.7502985,32.730976,-0.017550878,155.78622,122.48326,-133.31487,-7.1878729,-29.828207,137.58156
0.26300001,155.78127,41.141445,-5.7504811,-11.020649,-0.017550174,155.78127,122.48326,-136.04019,-7.1881013,12.475765,140.9913
0.264,155.77631,41.297226,-5.7506633,-53.709782,-0.017549157,155.77631,122.48326,-125.66647,-7.1883292,53.577179,130.8253
0.26499999,155.77136,41.452999,-5.7508454,-91.226372,-0.017548073,155.77136,122.48326,-103.19376,-7.1885567,89.518845,108.06364
0.266,155.7664,41.608768,-5.7510281,-119.959,-0.017547207,155.7664,122.48326,-70.786751,-7.1887851,116.84097,74.898857
0.26699999,155.76144,41.76453,-5.7512102,-137.14243,-0.017546825,155.76144,122.48326,-31.566158,-7.189013,132.91408,34.524677
0.26800001,155.75648,41.920288,-5.7513928,-141.12364,-0.017547091,155.75648,122.48326,10.691877,-7.1892409,136.192,-9.1716995
0.26899999,155.75153,42.076042,-5.7515755,-131.52063,-0.017547807,155.75153,122.48326,51.919445,-7.1894693,126.36038,-51.983894
0.27000001,155.74657,42.231792,-5.7517586,-109.25898,-0.017550128,155.74657,122.48326,88.148453,-7.1896982,104.36678,-89.79129
0.271,155.74161,42.387535,-5.7519417,-76.482437,-0.017552873,155.74161,122.48326,115.89252,-7.1899271,72.329109,-118.95561
0.27200001,155.73665,42.543278,-5.7521248,-36.346359,-0.017555946,155.73665,122.48327,132.48239,-7.190156,33.331558,-136.67093
0.273,155.73169,42.699009,-5.7523079,7.2861781,-0.01755924,155.73169,122.48327,136.32262,-7.1903849,-8.8723736,-141.23354
0.27399999,155.72673,42.85474,-5.752491,50.216251,-0.017561996,155.72673,122.48327,127.04488,-7.1906137,-50.221245,-132.20563
0.27500001,155.72177,43.010464,-5.7526741,88.313179,-0.017564144,155.72177,122.48327,105.54311,-7.1908426,-86.736534,-110.45715
0.27599999,155.71681,43.166183,-5.7528572,117.91196,-0.017565805,155.71681,122.48327,73.887245,-7.1910715,-114.9054,-78.08181
0.27700001,155.71185,43.321896,-5.7530398,136.16576,-0.017567132,155.71185,122.48327,35.123787,-7.1912999,-132.01854,-38.195366
0.278,155.70689,43.477608,-5.7532229,141.31958,-0.0175683,155.70689,122.48327,-7.017458,-7.1915283,-136.43068,5.364315
0.27900001,155.70193,43.633312,-5.7534056,132.87889,-0.017569415,155.70193,122.48327,-48.482353,-7.1917572,-127.71857,48.406628
0.28,155.69698,43.789009,-5.7535887,111.65686,-0.017571045,155.69698,122.48328,-85.282448,-7.1919856,-106.72149,86.791397
0.28099999,155.69202,43.944706,-5.7537718,79.695915,-0.017573509,155.69202,122.48328,-113.87861,-7.192215,-75.460159,116.82706
0.28200001,155.68706,44.100395,-5.7539554,40.070992,-0.017576708,155.68706,122.48328,-131.52129,-7.1924438,-36.942184,135.62564
0.28299999,155.6821,44.256081,-5.7541389,-3.4064021,-0.0175805,155.6821,122.48328,-136.51477,-7.1926737,5.1273947,141.38033
0.28400001,155.67714,44.411758,-5.7543225,-46.554878,-0.01758478,155.67714,122.48328,-128.38005,-7.192903,46.702599,133.53893
0.285,155.67216,44.567432,-5.7545066,-85.225334,-0.017590335,155.67216,122.48328,-107.90061,-7.1931334,83.785614,112.85674
0.28600001,155.66721,44.723103,-5.7546911,-115.6999,-0.01759618,155.66721,122.48328,-77.046768,-7.1933637,112.8112,81.323639
0.287,155.66225,44.878769,-5.7548752,-135.0493,-0.017601728,155.66225,122.48329,-38.786022,-7.193594,130.98938,41.972466
0.28799999,155.65729,45.034428,-5.7550592,-141.41431,-0.017606625,155.65729,122.48329,3.2024891,-7.1938238,136.57349,-1.4127756
0.289,155.65233,45.190083,-5.7552433,-134.18423,-0.017610656,155.65233,122.48329,44.881832,-7.1940541,129.02788,-44.660858
0.28999999,155.64737,45.345734,-5.7554274,-114.05539,-0.017614299,155.64737,122.48329,82.24543,-7.194284,109.07915,-83.614403
0.29100001,155.64241,45.501377,-5.7556114,-82.963829,-0.017617863,155.64241,122.4833,111.70218,-7.1945143,78.645996,-114.52949
0.292,155.63744,45.657017,-5.7557955,-43.899006,-0.017620854,155.63744,122.4833,130.42154,-7.1947441,40.654564,-134.43541
0.29300001,155.63248,45.812653,-5.7559791,-0.61622238,-0.017623024,155.63248,122.4833,136.60536,-7.1949739,-1.2430514,-141.42001
0.294,155.62752,45.968281,-5.7561626,42.724449,-0.017624337,155.62752,122.4833,129.66055,-7.1952033,-43.019909,-134.81328
0.29499999,155.62256,46.123905,-5.7563462,81.958023,-0.017624618,155.62256,122.4833,110.25571,-7.1954327,-80.661308,-115.25139
0.296,155.6176,46.279526,-5.7565293,113.31483,-0.017624015,155.6176,122.4833,80.256706,-7.1956615,-110.55058,-84.615303
0.29699999,155.61263,46.435143,-5.7567124,133.78265,-0.017622756,155.61263,122.4833,42.54702,-7.1958904,-129.81648,-45.849781
0.29800001,155.60767,46.590752,-5.7568955,141.39595,-0.017621107,155.60767,122.4833,0.75055403,-7.1961193,-136.60895,-2.6801927
0.29899999,155.60271,46.746357,-5.7570782,135.42451,-0.017619345,155.60271,122.4833,-41.11673,-7.1963477,-130.27657,40.745564
0.30000001,155.59775,46.901958,-5.7572613,116.44327,-0.017617896,155.59775,122.4833,-79.0327,-7.1965766,-111.4289,80.255623
0.301,155.59277,47.057552,-5.7574439,86.276817,-0.017616266,155.59277,122.48329,-109.35543,-7.196805,-81.877701,112.05495
0.30199999,155.58781,47.213142,-5.757627,47.823895,-0.017614646,155.58781,122.48329,-129.17294,-7.1970339,-44.46254,133.08972
0.303,155.58286,47.368729,-5.7578096,4.7786703,-0.017613389,155.58286,122.48329,-136.58276,-7.1972623,-2.7778976,141.34059
0.30399999,155.57788,47.524307,-5.7579927,-38.724186,-0.017612781,155.57788,122.48329,-130.87437,-7.1974912,39.17226,136.01631
0.30500001,155.57292,47.679886,-5.7581763,-78.506714,-0.017613513,155.57292,122.48329,-112.59724,-7.1977205,77.359093,117.62949
0.30599999,155.56796,47.835453,-5.7583599,-110.74889,-0.017615154,155.56796,122.48329,-83.507729,-7.1979499,108.1158,87.94706
0.30700001,155.563,47.99102,-5.7585435,-132.35532,-0.017617451,155.563,122.4833,-46.400211,-7.1981792,128.48964,49.820377
0.308,155.55803,48.14658,-5.7587271,-141.25238,-0.017620293,155.55803,122.4833,-4.8384972,-7.1984091,136.5253,6.9111371
0.30899999,155.55307,48.302135,-5.7589111,-136.58704,-0.017623613,155.55307,122.4833,37.186497,-7.1986389,131.45239,-36.660339
0.31,155.5481,48.457687,-5.7590952,-118.80847,-0.017627742,155.5481,122.4833,75.639999,-7.1988692,113.7592,-76.710808
0.31099999,155.54314,48.613232,-5.7592797,-89.624672,-0.017632293,155.54314,122.48331,106.83076,-7.1990995,85.145493,-109.3957
0.31200001,155.53818,48.768772,-5.7594638,-51.83823,-0.01763658,155.53818,122.48331,127.76527,-7.1993299,48.359085,-131.57811
0.31299999,155.5332,48.924309,-5.7596483,-9.0770483,-0.017640421,155.5332,122.48331,136.43503,-7.1995602,6.9318476,-141.12976
0.31400001,155.52824,49.079838,-5.7598324,34.554058,-0.017643334,155.52824,122.48331,132.009,-7.1997905,-35.159451,-137.13504
0.315,155.52327,49.235367,-5.760016,74.867416,-0.017644892,155.52327,122.48331,114.91327,-7.2000198,-73.874939,-119.97862
0.31600001,155.51831,49.390884,-5.7601995,107.99444,-0.017645255,155.51831,122.48331,86.789688,-7.2002492,-105.49936,-91.308281
0.317,155.51335,49.546402,-5.7603827,130.75676,-0.017644694,155.51335,122.48331,50.338196,-7.2004786,-126.99855,-53.876442
0.31799999,155.50838,49.701912,-5.7605658,140.97112,-0.017643509,155.50838,122.48331,9.0574255,-7.2007074,-136.31041,-11.275839
0.31900001,155.50342,49.857418,-5.7607489,137.6586,-0.017642083,155.50342,122.48331,-33.091156,-7.2009363,-132.5426,32.405396
0.31999999,155.49844,50.01292,-5.760932,121.13831,-0.017640663,155.49844,122.48331,-72.063438,-7.2011652,-116.05785,72.976089
0.32100001,155.49348,50.168415,-5.7611151,92.99646,-0.01764016,155.49348,122.48331,-104.1207,-7.2013941,-88.438934,106.54417
0.322,155.48851,50.323906,-5.7612987,55.933907,-0.01764082,155.48851,122.48331,-126.18817,-7.2016234,-52.336498,129.88995
0.32300001,155.48355,50.479393,-5.7614827,13.506847,-0.01764269,155.48355,122.48331,-136.1499,-7.2018533,-11.214613,140.77487
0.324,155.47858,50.634872,-5.7616668,-30.214508,-0.017645689,155.47858,122.48331,-133.05147,-7.2020831,30.981737,138.15601
0.32499999,155.47362,50.790348,-5.7618513,-71.036453,-0.017650139,155.47362,122.48331,-117.19131,-7.2023139,70.205124,122.28583
0.32600001,155.46864,50.94582,-5.7620363,-105.04401,-0.017656906,155.46864,122.48331,-90.091766,-7.2025456,102.69389,94.687668
0.32699999,155.46368,51.101288,-5.7622218,-128.97638,-0.017664988,155.46368,122.48332,-54.352863,-7.2027774,125.33287,58.009434
0.32800001,155.45871,51.256748,-5.7624073,-140.53941,-0.017673476,155.45871,122.48332,-13.402719,-7.2030096,135.95193,15.76934
0.329,155.45375,51.412205,-5.7625933,-138.6255,-0.017681692,155.45375,122.48333,28.831375,-7.2032413,133.53394,-27.981602
0.33000001,155.44878,51.567657,-5.7627788,-123.41942,-0.017688848,155.44878,122.48333,68.299629,-7.2034736,118.31197,-69.048149
0.331,155.4438,51.723103,-5.7629642,-96.380379,-0.017694689,155.4438,122.48334,101.21809,-7.2037048,91.746712,-103.4931
0.33199999,155.43884,51.878544,-5.7631488,-60.101837,-0.017698586,155.43884,122.48334,124.43136,-7.2039361,56.38615,-128.01472
0.333,155.43387,52.033981,-5.7633333,-18.062595,-0.017700283,155.43387,122.48334,135.71494,-7.2041669,15.621071,-140.26312
0.33399999,155.42891,52.189411,-5.7635174,25.706852,-0.017699908,155.42891,122.48334,133.98828,-7.2043967,-26.640211,-139.06531
0.33500001,155.42393,52.344837,-5.763701,67.010803,-0.017697971,155.42393,122.48334,119.41814,-7.2046266,-66.346573,-124.53735
0.336,155.41896,52.500259,-5.7638845,101.89053,-0.017694376,155.41896,122.48334,93.402275,-7.2048554,-99.692406,-98.073036
0.33700001,155.414,52.655674,-5.7640672,127.00366,-0.017689439,155.414,122.48333,58.435211,-7.2050838,-123.48233,-62.209892
0.338,155.40903,52.811089,-5.7642498,139.94434,-0.017683784,155.40903,122.48333,17.868946,-7.2053123,-135.4373,-20.385839
0.33899999,155.40405,52.966492,-5.7644324,139.4736,-0.017678186,155.40405,122.48333,-24.408468,-7.2055407,-134.41275,23.390516
0.34,155.39909,53.121895,-5.7646155,125.63781,-0.017673548,155.39909,122.48332,-64.345627,-7.2057691,-120.50809,64.924118
0.34099999,155.39412,53.27729,-5.7647986,99.763962,-0.017670589,155.39412,122.48332,-98.116005,-7.2059979,-95.056877,100.23548
0.34200001,155.38914,53.432682,-5.7649817,64.332245,-0.017669071,155.38914,122.48332,-122.48454,-7.2062273,-60.498749,125.9419
0.34299999,155.38419,53.58807,-5.7651653,22.738159,-0.017669152,155.38419,122.48332,-135.11743,-7.2064571,-20.145481,139.58144
0.34400001,155.37921,53.74345,-5.7653499,-21.032976,-0.017670974,155.37921,122.48332,-134.80554,-7.206687,22.136496,139.84854
0.345,155.37424,53.898827,-5.7655344,-62.78791,-0.017674584,155.37424,122.48332,-121.57998,-7.2069178,62.2966,126.71889
0.34599999,155.36926,54.054199,-5.7657194,-98.527191,-0.017680241,155.36926,122.48333,-96.708824,-7.207149,96.488144,101.45143
0.347,155.3643,54.209568,-5.7659044,-124.82818,-0.017686769,155.3643,122.48333,-62.575394,-7.2073808,121.43672,66.467476
0.34799999,155.35933,54.364929,-5.7660899,-139.17276,-0.017693657,155.35933,122.48334,-22.449757,-7.2076125,134.75372,25.118584
0.34900001,155.35435,54.520287,-5.7662754,-140.18826,-0.017700439,155.35435,122.48334,19.824667,-7.2078443,135.16486,-18.634644
0.34999999,155.34938,54.675636,-5.7664609,-127.77872,-0.017707098,155.34938,122.48334,60.19928,-7.2080765,122.63199,-60.601982
0.35100001,155.34442,54.830986,-5.7666464,-103.13369,-0.017713228,155.34442,122.48335,94.808052,-7.2083082,98.356445,-96.764885
0.352,155.33945,54.986328,-5.7668319,-68.614151,-0.017718004,155.33945,122.48335,120.33765,-7.2085395,64.663795,-123.66122
0.35299999,155.33447,55.141663,-5.7670164,-27.526157,-0.017721191,155.33447,122.48335,134.34457,-7.2087708,24.780872,-138.71666
0.354,155.3295,55.296997,-5.7672009,16.195919,-0.017722834,155.3295,122.48335,135.48889,-7.2090015,-17.473341,-140.49091
0.35499999,155.32452,55.452324,-5.7673855,58.366142,-0.017723132,155.32452,122.48335,123.66225,-7.2092319,-58.053452,-128.81535
0.35600001,155.31955,55.607643,-5.76757,94.947792,-0.017723052,155.31955,122.48335,99.998039,-7.2094626,-93.074959,-104.80895
0.35699999,155.31459,55.762962,-5.7677541,122.43975,-0.017722784,155.31459,122.48335,66.762558,-7.209693,-119.18606,-70.770813
0.35800001,155.30962,55.918274,-5.7679386,138.21146,-0.017722443,155.30962,122.48335,27.137859,-7.2099233,-133.88835,-29.959848
0.359,155.30464,56.073582,-5.7681227,140.75453,-0.017722163,155.30464,122.48335,-15.082967,-7.2101536,-135.77577,13.717291
