"Time","resistor_e.i[1]","resistor_e.i[2]","resistor_s.i[1]","resistor_s.i[2]","resistor_m.i[1]","resistor_m.i[2]"
20.6,-13.561859,24.848083,-13.561859,24.848083,-13.561859,24.848083
20.605,-14.120378,24.750736,-14.120378,24.750736,-14.120378,24.750736
20.610001,-14.665006,24.631435,-14.665006,24.631435,-14.665006,24.631435
20.615,-15.195206,24.490299,-15.195206,24.490299,-15.195206,24.490299
20.620001,-15.710455,24.327465,-15.710455,24.327465,-15.710455,24.327465
20.625,-16.210245,24.143091,-16.210245,24.143091,-16.210245,24.143091
20.629999,-16.694082,23.937359,-16.694082,23.937359,-16.694082,23.937359
20.635,-17.161489,23.710472,-17.161489,23.710472,-17.161489,23.710472
20.639999,-17.612005,23.46265,-17.612005,23.46265,-17.612005,23.46265
20.645,-18.045185,23.194138,-18.045185,23.194138,-18.045185,23.194138
20.65,-18.460602,22.905199,-18.460602,22.905199,-18.460602,22.905199
20.655001,-18.857845,22.596117,-18.857845,22.596117,-18.857845,22.596117
20.66,-19.236521,22.267197,-19.236521,22.267197,-19.236521,22.267197
20.665001,-19.59626,21.91876,-19.59626,21.91876,-19.59626,21.91876
20.67,-19.936703,21.551151,-19.936703,21.551151,-19.936703,21.551151
20.674999,-20.257517,21.164732,-20.257517,21.164732,-20.257517,21.164732
20.68,-20.558382,20.75988,-20.558382,20.75988,-20.558382,20.75988
20.684999,-20.839005,20.336996,-20.839005,20.336996,-20.839005,20.336996
20.690001,-21.099106,19.896494,-21.099106,19.896494,-21.099106,19.896494
20.695,-21.338428,19.43881,-21.338428,19.43881,-21.338428,19.43881
20.700001,-21.556738,18.964394,-21.556738,18.964394,-21.556738,18.964394
20.705,-21.753819,18.473709,-21.753819,18.473709,-21.753819,18.473709
20.709999,-21.929476,17.967245,-21.929476,17.967245,-21.929476,17.967245
20.715,-22.083536,17.445494,-22.083536,17.445494,-22.083536,17.445494
20.719999,-22.215845,16.908974,-22.215845,16.908974,-22.215845,16.908974
20.725,-22.326277,16.35821,-22.326277,16.35821,-22.326277,16.35821
20.73,-22.414717,15.793747,-22.414717,15.793747,-22.414717,15.793747
20.735001,-22.481083,15.21614,-22.481083,15.21614,-22.481083,15.21614
20.74,-22.525307,14.625957,-22.525307,14.625957,-22.525307,14.625957
20.745001,-22.547346,14.023781,-22.547346,14.023781,-22.547346,14.023781
20.75,-22.547176,13.410203,-22.547176,13.410203,-22.547176,13.410203
20.754999,-22.524801,12.785829,-22.524801,12.785829,-22.524801,12.785829
20.76,-22.48024,12.151272,-22.48024,12.151272,-22.48024,12.151272
20.764999,-22.41354,11.507159,-22.41354,11.507159,-22.41354,11.507159
20.77,-22.324762,10.854123,-22.324762,10.854123,-22.324762,10.854123
20.775,-22.213999,10.192809,-22.213999,10.192809,-22.213999,10.192809
20.780001,-22.081356,9.5238667,-22.081356,9.5238667,-22.081356,9.5238667
20.785,-21.926966,8.8479557,-21.926966,8.8479557,-21.926966,8.8479557
20.790001,-21.750982,8.1657419,-21.750982,8.1657419,-21.750982,8.1657419
20.795,-21.553576,7.4778972,-21.553576,7.4778972,-21.553576,7.4778972
20.799999,-21.334944,6.785099,-21.334944,6.785099,-21.334944,6.785099
20.805,-21.095299,6.0880303,-21.095299,6.0880303,-21.095299,6.0880303
20.809999,-20.834881,5.3873777,-20.834881,5.3873777,-20.834881,5.3873777
20.815001,-20.553946,4.6838312,-20.553946,4.6838312,-20.553946,4.6838312
20.82,-20.252769,3.9780838,-20.252769,3.9780838,-20.252769,3.9780838
20.825001,-19.931652,3.2708311,-19.931652,3.2708311,-19.931652,3.2708311
20.83,-19.590908,2.5627699,-19.590908,2.5627699,-19.590908,2.5627699
20.834999,-19.230873,1.8545974,-19.230873,1.8545974,-19.230873,1.8545974
20.84,-18.851904,1.1470116,-18.851904,1.1470116,-18.851904,1.1470116
20.844999,-18.454374,0.44070944,-18.454374,0.44070944,-18.454374,0.44070944
20.85,-18.038677,-0.26361316,-18.038677,-0.26361316,-18.038677,-0.26361316
20.855,-17.605221,-0.96526241,-17.605221,-0.96526241,-17.605221,-0.96526241
20.860001,-17.154434,-1.663547,-17.154434,-1.663547,-17.154434,-1.663547
20.865,-16.686764,-2.357779,-16.686764,-2.357779,-16.686764,-2.357779
20.870001,-16.202667,-3.0472748,-16.202667,-3.0472748,-16.202667,-3.0472748
20.875,-15.702626,-3.7313547,-15.702626,-3.7313547,-15.702626,-3.7313547
20.879999,-15.187132,-4.4093451,-15.187132,-4.4093451,-15.187132,-4.4093451
20.885,-14.656693,-5.0805779,-14.656693,-5.0805779,-14.656693,-5.0805779
20.889999,-14.111835,-5.7443919,-14.111835,-5.7443919,-14.111835,-5.7443919
20.895,-13.553092,-6.4001336,-13.553092,-6.4001336,-13.553092,-6.4001336
20.9,-12.981019,-7.0471568,-12.981019,-7.0471568,-12.981019,-7.0471568
20.905001,-12.396178,-7.6848235,-12.396178,-7.6848235,-12.396178,-7.6848235
20.91,-11.799148,-8.3125067,-11.799148,-8.3125067,-11.799148,-8.3125067
20.915001,-11.190516,-8.9295874,-11.190516,-8.9295874,-11.190516,-8.9295874
20.92,-10.570886,-9.5354586,-10.570886,-9.5354586,-10.570886,-9.5354586
20.924999,-9.9408665,-10.129522,-9.9408665,-10.129522,-9.9408665,-10.129522
20.93,-9.3010798,-10.711195,-9.3010798,-10.711195,-9.3010798,-10.711195
20.934999,-8.6521578,-11.279902,-8.6521578,-11.279902,-8.6521578,-11.279902
20.940001,-7.9947414,-11.835086,-7.9947414,-11.835086,-7.9947414,-11.835086
20.945,-7.3294783,-12.376197,-7.3294783,-12.376197,-7.3294783,-12.376197
20.950001,-6.6570253,-12.902704,-6.6570253,-12.902704,-6.6570253,-12.902704
20.955,-5.9780459,-13.414089,-5.9780459,-13.414089,-5.9780459,-13.414089
20.959999,-5.293211,-13.909847,-5.293211,-13.909847,-5.293211,-13.909847
20.965,-4.6031952,-14.389492,-4.6031952,-14.389492,-4.6031952,-14.389492
20.969999,-3.9086804,-14.852551,-3.9086804,-14.852551,-3.9086804,-14.852551
20.975,-3.2103515,-15.298566,-3.2103515,-15.298566,-3.2103515,-15.298566
20.98,-2.5088978,-15.727101,-2.5088978,-15.727101,-2.5088978,-15.727101
20.985001,-1.8050115,-16.137733,-1.8050115,-16.137733,-1.8050115,-16.137733
20.99,-1.0993873,-16.530058,-1.0993873,-16.530058,-1.0993873,-16.530058
20.995001,-0.39272138,-16.90369,-0.39272138,-16.90369,-0.39272138,-16.90369
21,0.31428874,-17.258263,0.31428874,-17.258263,0.31428874,-17.258263
21.004999,1.0209454,-17.593426,1.0209454,-17.593426,1.0209454,-17.593426
21.01,1.7265513,-17.90885,1.7265513,-17.90885,1.7265513,-17.90885
21.014999,2.4304099,-18.204226,2.4304099,-18.204226,2.4304099,-18.204226
21.02,3.1318269,-18.479261,3.1318269,-18.479261,3.1318269,-18.479261
21.025,3.8301101,-18.733688,3.8301101,-18.733688,3.8301101,-18.733688
21.030001,4.52457,-18.967257,4.52457,-18.967257,4.52457,-18.967257
21.035,5.2145214,-19.179735,5.2145214,-19.179735,5.2145214,-19.179735
21.040001,5.8992839,-19.370916,5.8992839,-19.370916,5.8992839,-19.370916
21.045,6.5781813,-19.540615,6.5781813,-19.540615,6.5781813,-19.540615
21.049999,7.2505436,-19.688662,7.2505436,-19.688662,7.2505436,-19.688662
21.055,7.9157076,-19.814913,7.9157076,-19.814913,7.9157076,-19.814913
21.059999,8.5730171,-19.919243,8.5730171,-19.919243,8.5730171,-19.919243
21.065001,9.2218218,-20.001554,9.2218218,-20.001554,9.2218218,-20.001554
21.07,9.8614836,-20.061764,9.8614836,-20.061764,9.8614836,-20.061764
21.075001,10.49137,-20.099815,10.49137,-20.099815,10.49137,-20.099815
21.08,11.11086,-20.115669,11.11086,-20.115669,11.11086,-20.115669
21.084999,11.719342,-20.109314,11.719342,-20.109314,11.719342,-20.109314
21.09,12.316216,-20.080755,12.316216,-20.080755,12.316216,-20.080755
21.094999,12.900891,-20.030025,12.900891,-20.030025,12.900891,-20.030025
21.1,13.472793,-19.957172,13.472793,-19.957172,13.472793,-19.957172
21.105,14.031355,-19.862268,14.031355,-19.862268,14.031355,-19.862268
21.110001,14.576027,-19.745413,14.576027,-19.745413,14.576027,-19.745413
21.115,15.106272,-19.606718,15.106272,-19.606718,15.106272,-19.606718
21.120001,15.621566,-19.446325,15.621566,-19.446325,15.621566,-19.446325
21.125,16.121401,-19.264391,16.121401,-19.264391,16.121401,-19.264391
21.129999,16.605282,-19.061098,16.605282,-19.061098,16.605282,-19.061098
21.135,17.072733,-18.836647,17.072733,-18.836647,17.072733,-18.836647
21.139999,17.523294,-18.591263,17.523294,-18.591263,17.523294,-18.591263
21.145,17.956518,-18.325186,17.956518,-18.325186,17.956518,-18.325186
21.15,18.371979,-18.038679,18.371979,-18.038679,18.371979,-18.038679
21.155001,18.769266,-17.732031,18.769266,-17.732031,18.769266,-17.732031
21.16,19.147987,-17.405542,19.147987,-17.405542,19.147987,-17.405542
21.165001,19.507769,-17.059536,19.507769,-17.059536,19.507769,-17.059536
21.17,19.848257,-16.694357,19.848257,-16.694357,19.848257,-16.694357
21.174999,20.169115,-16.310364,20.169115,-16.310364,20.169115,-16.310364
21.18,20.470024,-15.907939,20.470024,-15.907939,20.470024,-15.907939
21.184999,20.75069,-15.48748,20.75069,-15.48748,20.75069,-15.48748
21.190001,21.010836,-15.049403,21.010836,-15.049403,21.010836,-15.049403
21.195,21.250204,-14.594142,21.250204,-14.594142,21.250204,-14.594142
21.200001,21.468557,-14.122147,21.468557,-14.122147,21.468557,-14.122147
21.205,21.665682,-13.633884,21.665682,-13.633884,21.665682,-13.633884
21.209999,21.841383,-13.129838,21.841383,-13.129838,21.841383,-13.129838
21.215,21.995487,-12.610505,21.995487,-12.610505,21.995487,-12.610505
21.219999,22.12784,-12.076402,22.12784,-12.076402,22.12784,-12.076402
21.225,22.238316,-11.528054,22.238316,-11.528054,22.238316,-11.528054
21.23,22.326801,-10.966006,22.326801,-10.966006,22.326801,-10.966006
21.235001,22.393209,-10.390812,22.393209,-10.390812,22.393209,-10.390812
21.24,22.437477,-9.8030415,22.437477,-9.8030415,22.437477,-9.8030415
21.245001,22.45956,-9.2032757,22.45956,-9.2032757,22.45956,-9.2032757
21.25,22.459436,-8.5921078,22.459436,-8.5921078,22.459436,-8.5921078
21.254999,22.437103,-7.9701414,22.437103,-7.9701414,22.437103,-7.9701414
21.26,22.392588,-7.3379922,22.392588,-7.3379922,22.392588,-7.3379922
21.264999,22.32593,-6.6962852,22.32593,-6.6962852,22.32593,-6.6962852
21.27,22.237196,-6.0456543,22.237196,-6.0456543,22.237196,-6.0456543
21.275,22.126476,-5.3867435,22.126476,-5.3867435,22.126476,-5.3867435
21.280001,21.993877,-4.7202039,21.993877,-4.7202039,21.993877,-4.7202039
21.285,21.839531,-4.0466938,21.839531,-4.0466938,21.839531,-4.0466938
21.290001,21.663591,-3.3668802,21.663591,-3.3668802,21.663591,-3.3668802
21.295,21.466228,-2.6814342,21.466228,-2.6814342,21.466228,-2.6814342
21.299999,21.247639,-1.9910338,21.247639,-1.9910338,21.247639,-1.9910338
21.305,21.008039,-1.2963616,21.008039,-1.2963616,21.008039,-1.2963616
21.309999,20.747665,-0.598104,20.747665,-0.598104,20.747665,-0.598104
21.315001,20.466774,0.10304854,20.466774,0.10304854,20.466774,0.10304854
21.32,20.165642,0.80640292,20.165642,0.80640292,20.165642,0.80640292
21.325001,19.844566,1.511264,19.844566,1.511264,19.844566,1.511264
21.33,19.503866,2.2169349,19.503866,2.2169349,19.503866,2.2169349
21.334999,19.143875,2.922718,19.143875,2.922718,19.143875,2.922718
21.34,18.76495,3.6279156,18.76495,3.6279156,18.76495,3.6279156
21.344999,18.367464,4.331831,18.367464,4.331831,18.367464,4.331831
21.35,17.951809,5.0337682,17.951809,5.0337682,17.951809,5.0337682
21.355,17.518396,5.7330327,17.518396,5.7330327,17.518396,5.7330327
21.360001,17.067654,6.4289341,17.067654,6.4289341,17.067654,6.4289341
21.365,16.600025,7.1207838,16.600025,7.1207838,16.600025,7.1207838
21.370001,16.115974,7.807899,16.115974,7.807899,16.115974,7.807899
21.375,15.615975,8.4895992,15.615975,8.4895992,15.615975,8.4895992
21.379999,15.100524,9.1652107,15.100524,9.1652107,15.100524,9.1652107
21.385,14.570128,9.8340664,14.570128,9.8340664,14.570128,9.8340664
21.389999,14.025312,10.495504,14.025312,10.495504,14.025312,10.495504
21.395,13.466614,11.14887,13.466614,11.14887,13.466614,11.14887
21.4,12.894584,11.79352,12.894584,11.79352,12.894584,11.79352
21.405001,12.309787,12.428815,12.309787,12.428815,12.309787,12.428815
21.41,11.712799,13.054127,11.712799,13.054127,11.712799,13.054127
21.415001,11.104212,13.668837,11.104212,13.668837,11.104212,13.668837
21.42,10.484624,14.272339,10.484624,14.272339,10.484624,14.272339
21.424999,9.8546476,14.864035,9.8546476,14.864035,9.8546476,14.864035
21.43,9.2149038,15.44334,9.2149038,15.44334,9.2149038,15.44334
21.434999,8.5660248,16.009684,8.5660248,16.009684,8.5660248,16.009684
21.440001,7.9086514,16.562502,7.9086514,16.562502,7.9086514,16.562502
21.445,7.2434311,17.10125,7.2434311,17.10125,7.2434311,17.10125
21.450001,6.5710216,17.625395,6.5710216,17.625395,6.5710216,17.625395
21.455,5.8920851,18.134418,5.8920851,18.134418,5.8920851,18.134418
21.459999,5.207293,18.627819,5.207293,18.627819,5.207293,18.627819
21.465,4.5173202,19.105104,4.5173202,19.105104,4.5173202,19.105104
21.469999,3.8228483,19.565805,3.8228483,19.565805,3.8228483,19.565805
21.475,3.1245625,20.009464,3.1245625,20.009464,3.1245625,20.009464
21.48,2.4231517,20.435646,2.4231517,20.435646,2.4231517,20.435646
21.485001,1.7193083,20.843924,1.7193083,20.843924,1.7193083,20.843924
21.49,1.0137268,21.233896,1.0137268,21.233896,1.0137268,21.233896
21.495001,0.30710372,21.605177,0.30710372,21.605177,0.30710372,21.605177
21.5,-0.39986363,21.957399,-0.39986363,21.957399,-0.39986363,21.957399
21.504999,-1.1064775,22.290213,-1.1064775,22.290213,-1.1064775,22.290213
21.51,-1.8120407,22.603289,-1.8120407,22.603289,-1.8120407,22.603289
21.514999,-2.5158565,22.896318,-2.5158565,22.896318,-2.5158565,22.896318
21.52,-3.2172308,23.169008,-3.2172308,23.169008,-3.2172308,23.169008
21.525,-3.9154713,23.421091,-3.9154713,23.421091,-3.9154713,23.421091
21.530001,-4.6098886,23.652317,-4.6098886,23.652317,-4.6098886,23.652317
21.535,-5.2997975,23.862453,-5.2997975,23.862453,-5.2997975,23.862453
21.540001,-5.9845171,24.051294,-5.9845171,24.051294,-5.9845171,24.051294
21.545,-6.663372,24.218653,-6.663372,24.218653,-6.663372,24.218653
21.549999,-7.3356919,24.364361,-7.3356919,24.364361,-7.3356919,24.364361
21.555,-8.0008135,24.488274,-8.0008135,24.488274,-8.0008135,24.488274
21.559999,-8.6580801,24.590269,-8.6580801,24.590269,-8.6580801,24.590269
21.565001,-9.3068428,24.670246,-9.3068428,24.670246,-9.3068428,24.670246
21.57,-9.9464617,24.728121,-9.9464617,24.728121,-9.9464617,24.728121
21.575001,-10.576305,24.76384,-10.576305,24.76384,-10.576305,24.76384
21.58,-11.195753,24.777363,-11.195753,24.777363,-11.195753,24.777363
21.584999,-11.804193,24.768677,-11.804193,24.768677,-11.804193,24.768677
21.59,-12.401024,24.737789,-12.401024,24.737789,-12.401024,24.737789
21.594999,-12.985657,24.684731,-12.985657,24.684731,-12.985657,24.684731
21.6,-13.557516,24.60955,-13.557516,24.60955,-13.557516,24.60955
21.605,-14.116035,24.512323,-14.116035,24.512323,-14.116035,24.512323
21.610001,-14.660666,24.393143,-14.660666,24.393143,-14.660666,24.393143
21.615,-15.190868,24.252125,-15.190868,24.252125,-15.190868,24.252125
21.620001,-15.70612,24.089409,-15.70612,24.089409,-15.70612,24.089409
21.625,-16.205912,23.905155,-16.205912,23.905155,-16.205912,23.905155
21.629999,-16.689751,23.699541,-16.689751,23.699541,-16.689751,23.699541
21.635,-17.157162,23.472773,-17.157162,23.472773,-17.157162,23.472773
21.639999,-17.607679,23.225069,-17.607679,23.225069,-17.607679,23.225069
21.645,-18.040861,22.956676,-18.040861,22.956676,-18.040861,22.956676
21.65,-18.45628,22.667856,-18.45628,22.667856,-18.45628,22.667856
21.655001,-18.853525,22.358892,-18.853525,22.358892,-18.853525,22.358892
21.66,-19.232204,22.03009,-19.232204,22.03009,-19.232204,22.03009
21.665001,-19.591944,21.681774,-19.591944,21.681774,-19.591944,21.681774
21.67,-19.93239,21.314283,-19.93239,21.314283,-19.93239,21.314283
21.674999,-20.253204,20.92798,-20.253204,20.92798,-20.253204,20.92798
21.68,-20.554073,20.523249,-20.554073,20.523249,-20.554073,20.523249
21.684999,-20.834698,20.100483,-20.834698,20.100483,-20.834698,20.100483
21.690001,-21.094801,19.660099,-21.094801,19.660099,-21.094801,19.660099
21.695,-21.334126,19.202534,-21.334126,19.202534,-21.334126,19.202534
21.700001,-21.552439,18.728233,-21.552439,18.728233,-21.552439,18.728233
21.705,-21.749521,18.237669,-21.749521,18.237669,-21.749521,18.237669
21.709999,-21.92518,17.731321,-21.92518,17.731321,-21.92518,17.731321
21.715,-22.079241,17.209688,-22.079241,17.209688,-22.079241,17.209688
21.719999,-22.211554,16.673286,-22.211554,16.673286,-22.211554,16.673286
21.725,-22.321987,16.122641,-22.321987,16.122641,-22.321987,16.122641
21.73,-22.410429,15.558295,-22.410429,15.558295,-22.410429,15.558295
21.735001,-22.476797,14.980806,-22.476797,14.980806,-22.476797,14.980806
21.74,-22.521023,14.390741,-22.521023,14.390741,-22.521023,14.390741
21.745001,-22.543064,13.788682,-22.543064,13.788682,-22.543064,13.788682
21.75,-22.542898,13.175221,-22.542898,13.175221,-22.542898,13.175221
21.754999,-22.520525,12.550964,-22.520525,12.550964,-22.520525,12.550964
21.76,-22.475965,11.916526,-22.475965,11.916526,-22.475965,11.916526
21.764999,-22.409267,11.27253,-22.409267,11.27253,-22.409267,11.27253
21.77,-22.320492,10.619612,-22.320492,10.619612,-22.320492,10.619612
21.775,-22.20973,9.9584141,-22.20973,9.9584141,-22.20973,9.9584141
21.780001,-22.077089,9.2895889,-22.077089,9.2895889,-22.077089,9.2895889
21.785,-21.922703,8.6137953,-21.922703,8.6137953,-21.922703,8.6137953
21.790001,-21.746719,7.9316988,-21.746719,7.9316988,-21.746719,7.9316988
21.795,-21.549316,7.2439709,-21.549316,7.2439709,-21.549316,7.2439709
21.799999,-21.330685,6.55129,-21.330685,6.55129,-21.330685,6.55129
21.805,-21.091043,5.8543377,-21.091043,5.8543377,-21.091043,5.8543377
21.809999,-20.830627,5.1538019,-20.830627,5.1538019,-20.830627,5.1538019
21.815001,-20.549694,4.4503722,-20.549694,4.4503722,-20.549694,4.4503722
21.82,-20.248522,3.7447417,-20.248522,3.7447417,-20.248522,3.7447417
21.825001,-19.927404,3.0376055,-19.927404,3.0376055,-19.927404,3.0376055
21.83,-19.586662,2.3296609,-19.586662,2.3296609,-19.586662,2.3296609
21.834999,-19.226629,1.6216049,-19.226629,1.6216049,-19.226629,1.6216049
21.84,-18.847664,0.91413563,-18.847664,0.91413563,-18.847664,0.91413563
21.844999,-18.450136,0.20794991,-18.450136,0.20794991,-18.450136,0.20794991
21.85,-18.034441,-0.49625638,-18.034441,-0.49625638,-18.034441,-0.49625638
21.855,-17.600986,-1.1977893,-17.600986,-1.1977893,-17.600986,-1.1977893
21.860001,-17.150202,-1.8959577,-17.150202,-1.8959577,-17.150202,-1.8959577
21.865,-16.682533,-2.5900736,-16.682533,-2.5900736,-16.682533,-2.5900736
21.870001,-16.198441,-3.279453,-16.198441,-3.279453,-16.198441,-3.279453
21.875,-15.6984,-3.9634171,-15.6984,-3.9634171,-15.6984,-3.9634171
21.879999,-15.182908,-4.6412911,-15.182908,-4.6412911,-15.182908,-4.6412911
21.885,-14.652472,-5.3124084,-14.652472,-5.3124084,-14.652472,-5.3124084
21.889999,-14.107615,-5.9761066,-14.107615,-5.9761066,-14.107615,-5.9761066
21.895,-13.548875,-6.6317325,-13.548875,-6.6317325,-13.548875,-6.6317325
21.9,-12.976803,-7.2786393,-12.976803,-7.2786393,-12.976803,-7.2786393
21.905001,-12.391965,-7.9161906,-12.391965,-7.9161906,-12.391965,-7.9161906
21.91,-11.794936,-8.5437584,-11.794936,-8.5437584,-11.794936,-8.5437584
21.915001,-11.186308,-9.1607237,-11.186308,-9.1607237,-11.186308,-9.1607237
21.92,-10.566679,-9.7664785,-10.566679,-9.7664785,-10.566679,-9.7664785
21.924999,-9.9366617,-10.360428,-9.9366617,-10.360428,-9.9366617,-10.360428
21.93,-9.2968769,-10.941984,-9.2968769,-10.941984,-9.2968769,-10.941984
21.934999,-8.6479578,-11.510576,-8.6479578,-11.510576,-8.6479578,-11.510576
21.940001,-7.9905429,-12.065644,-7.9905429,-12.065644,-7.9905429,-12.065644
21.945,-7.3252816,-12.606641,-7.3252816,-12.606641,-7.3252816,-12.606641
21.950001,-6.6528306,-13.133033,-6.6528306,-13.133033,-6.6528306,-13.133033
21.955,-5.9738536,-13.644302,-5.9738536,-13.644302,-5.9738536,-13.644302
21.959999,-5.2890205,-14.139946,-5.2890205,-14.139946,-5.2890205,-14.139946
21.965,-4.5990071,-14.619475,-4.5990071,-14.619475,-4.5990071,-14.619475
21.969999,-3.9044943,-15.082418,-3.9044943,-15.082418,-3.9044943,-15.082418
21.975,-3.2061675,-15.528319,-3.2061675,-15.528319,-3.2061675,-15.528319
21.98,-2.5047159,-15.956739,-2.5047159,-15.956739,-2.5047159,-15.956739
21.985001,-1.8008317,-16.367256,-1.8008317,-16.367256,-1.8008317,-16.367256
21.99,-1.0952096,-16.759468,-1.0952096,-16.759468,-1.0952096,-16.759468
21.995001,-0.38854578,-17.132984,-0.38854578,-17.132984,-0.38854578,-17.132984
