"Time","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
1.0196,0.17916481,0.37815037
1.0197001,0.19107689,0.37243599
1.0197999,0.20280285,0.36634865
1.0199,0.21433111,0.35989451
1.02,0.22565015,0.35307983
1.0201,0.2367488,0.34591141
1.0202,0.24761604,0.3383964
1.0203,0.25824109,0.33054233
1.0204,0.26861343,0.32235691
1.0204999,0.2787227,0.31384823
1.0206,0.28855896,0.30502477
1.0207,0.29811239,0.29589531
1.0208,0.30737361,0.28646895
1.0209,0.31633329,0.27675489
1.021,0.32498261,0.26676285
1.0211,0.33331299,0.25650272
1.0211999,0.34131619,0.24598469
1.0213,0.34898421,0.23521918
1.0214,0.35630947,0.22421679
1.0215,0.36328465,0.21298848
1.0216,0.36990291,0.20154537
1.0217,0.37615764,0.18989883
1.0218,0.38204256,0.17806031
1.0219001,0.38755187,0.16604155
1.022,0.39268011,0.1538545
1.0221,0.39742219,0.14151123
1.0222,0.40177336,0.12902392
1.0223,0.4057292,0.11640494
1.0224,0.4092859,0.10366678
1.0225,0.41243988,0.090822093
1.0226001,0.41518801,0.077883586
1.0227,0.41752741,0.064864002
1.0228,0.41945583,0.051776286
1.0229,0.42097133,0.038633388
1.023,0.42207241,0.025448332
1.0231,0.42275789,0.012234137
1.0232,0.42302701,-0.0009961105
1.0233001,0.42287955,-0.014229303
1.0233999,0.4223156,-0.027452337
1.0235,0.4213357,-0.040652122
1.0236,0.41994071,-0.053815611
1.0237,0.41813198,-0.066929765
1.0238,0.41591132,-0.079981588
1.0239,0.4132809,-0.092958167
1.024,0.41024321,-0.10584667
1.0240999,0.40680119,-0.11863431
1.0242,0.40295827,-0.13130844
1.0243,0.39871821,-0.14385651
1.0244,0.39408517,-0.15626611
1.0245,0.38906357,-0.16852491
1.0246,0.38365841,-0.1806208
1.0247,0.37787506,-0.19254179
1.0247999,0.37171915,-0.20427611
1.0249,0.36519662,-0.21581207
1.025,0.35831395,-0.22713827
1.0251,0.35107791,-0.23824351
1.0252,0.34349567,-0.24911676
1.0253,0.33557457,-0.25974727
1.0254,0.32732239,-0.27012444
1.0255001,0.31874731,-0.28023803
1.0256,0.30985776,-0.29007801
1.0257,0.30066249,-0.29963467
1.0258,0.29117045,-0.30889845
1.0259,0.28139105,-0.31786016
1.026,0.27133393,-0.32651094
1.0261,0.26100898,-0.33484223
1.0262001,0.25042635,-0.34284571
1.0263,0.2395964,-0.35051343
1.0264,0.22852984,-0.35783777
1.0265,0.21723761,-0.36481151
1.0266,0.2057308,-0.37142769
1.0267,0.19402067,-0.37767965
1.0268,0.18211883,-0.38356122
1.0269001,0.17003699,-0.38906658
1.027,0.15778707,-0.39419022
1.0271,0.14538109,-0.39892697
1.0272,0.13283128,-0.40327215
1.0273,0.12015002,-0.40722141
1.0274,0.10734984,-0.41077083
1.0275,0.094443321,-0.41391683
1.0276,0.081443161,-0.41665614
1.0276999,0.068362199,-0.41898611
1.0278,0.05521334,-0.42090437
1.0279,0.042009562,-0.42240903
1.028,0.028763833,-0.42349839
1.0281,0.015489238,-0.42417139
1.0282,0.0021988754,-0.42442733
1.0283,-0.011094139,-0.42426589
1.0283999,-0.024376703,-0.42368719
1.0285,-0.037635729,-0.42269161
1.0286,-0.050858125,-0.42128021
1.0287,-0.064030834,-0.41945428
1.0288,-0.077140868,-0.41721559
1.0289,-0.090175286,-0.41456619
1.029,-0.10312123,-0.41150868
1.0290999,-0.11596592,-0.40804607
1.0292,-0.12869667,-0.40418169
1.0293,-0.1413009,-0.39991927
1.0294,-0.15376619,-0.3952629
1.0295,-0.16608021,-0.39021716
1.0296,-0.17823079,-0.38478702
1.0297,-0.19020598,-0.37897781
1.0298001,-0.20199387,-0.37279502
1.0299,-0.21358286,-0.36624476
1.03,-0.22496149,-0.35933354
1.0301,-0.23611853,-0.35206807
1.0302,-0.24704291,-0.34445539
1.0303,-0.25772384,-0.33650297
1.0304,-0.26815075,-0.32821864
1.0305001,-0.27831337,-0.31961054
1.0306,-0.28820163,-0.31068709
1.0307,-0.2978057,-0.30145696
1.0308,-0.30711609,-0.29192924
1.0309,-0.31612363,-0.28211334
1.031,-0.32481936,-0.27201888
1.0311,-0.33319464,-0.26165569
1.0312001,-0.34124121,-0.25103396
1.0312999,-0.34895107,-0.24016416
1.0314,-0.3563166,-0.22905698
1.0315,-0.36333048,-0.21772331
1.0316,-0.36998573,-0.20617424
1.0317,-0.37627572,-0.19442116
1.0318,-0.38219425,-0.18247563
1.0319,-0.38773549,-0.17034942
1.0319999,-0.39289376,-0.15805435
1.0321,-0.39766401,-0.14560257
1.0322,-0.40204149,-0.13300633
1.0323,-0.40602186,-0.12027807
1.0324,-0.40960112,-0.10743023
1.0325,-0.41277561,-0.09447547
1.0326,-0.41554219,-0.081426546
1.0326999,-0.41789815,-0.068296321
1.0328,-0.41984108,-0.055097725
1.0329,-0.42136887,-0.041843697
1.033,-0.42248008,-0.028547317
1.0331,-0.42317355,-0.015221691
1.0332,-0.42344853,-0.0018799491
1.0333,-0.42330471,0.011464786
1.0334001,-0.42274204,0.024799373
1.0335,-0.42176116,0.038110659
1.0336,-0.42036292,0.051385522
1.0337,-0.4185487,0.064610884
1.0338,-0.41632009,0.077773713
1.0339,-0.4136793,0.09086103
1.034,-0.41062889,0.10385992
1.0341001,-0.40717185,0.11675758
1.0342,-0.4033114,0.12954128
1.0343,-0.39905134,0.1421984
1.0344,-0.39439583,0.15471646
1.0345,-0.3893494,0.16708311
1.0346,-0.383917,0.17928615
1.0347,-0.37810379,0.19131352
1.0348001,-0.37191552,0.20315334
1.0349,-0.36535826,0.21479394
1.035,-0.35843846,0.22622381
1.0351,-0.35116276,0.23743165
1.0352,-0.34353828,0.24840638
1.0353,-0.33557257,0.25913715
1.0354,-0.32727343,0.26961342
1.0355,-0.3186489,0.27982476
1.0355999,-0.30970746,0.28976107
1.0357,-0.30045786,0.29941255
1.0358,-0.2909092,0.30876961
1.0359,-0.28107092,0.31782308
1.036,-0.27095246,0.32656384
1.0361,-0.26056388,0.33498335
1.0362,-0.24991535,0.34307322
1.0362999,-0.23901737,0.35082549
1.0364,-0.22788058,0.35823241
1.0365,-0.21651588,0.36528659
1.0366,-0.20493451,0.37198108
1.0367,-0.19314782,0.37830928
1.0368,-0.18116742,0.38426486
1.0369,-0.16900499,0.38984179
1.0369999,-0.15667254,0.39503464
1.0371,-0.14418221,0.39983821
1.0372,-0.13154629,0.40424773
1.0373,-0.11877715,0.40825871
1.0374,-0.10588737,0.41186717
1.0375,-0.092889629,0.41506952
1.0376,-0.079796746,0.41786253
1.0377001,-0.066621594,0.42024341
1.0378,-0.053377096,0.42220965
1.0379,-0.040076312,0.42375931
1.038,-0.026732353,0.42489082
1.0381,-0.013358366,0.42560303
1.0382,3.2517604e-05,0.42589507
1.0383,0.013427096,0.42576656
1.0384001,0.026812166,0.42521766
1.0385,0.040174533,0.42424884
1.0386,0.053501036,0.42286095
1.0387,0.066778556,0.42105523
1.0388,0.079993993,0.41883343
1.0389,0.093134321,0.41619775
1.039,0.10618658,0.41315067
1.0391001,0.11913789,0.40969503
1.0391999,0.13197549,0.40583423
1.0393,0.14468671,0.40157202
1.0394,0.157259,0.39691257
1.0395,0.16967997,0.39186037
1.0396,0.18193735,0.38642022
1.0397,0.19401902,0.3805975
1.0398,0.20591308,0.37439793
1.0398999,0.21760778,0.36782756
1.04,0.22909153,0.36089265
1.0401,0.240353,0.35360008
1.0402,0.25138107,0.34595692
1.0403,0.26216486,0.33797076
1.0404,0.27269366,0.32964924
1.0405,0.28295708,0.32100055
1.0405999,0.29294494,0.31203318
1.0407,0.30264738,0.30275592
1.0408,0.31205481,0.29317784
1.0409,0.32115784,0.28330824
1.041,0.3299475,0.27315688
1.0411,0.33841509,0.26273367
1.0412,0.34655225,0.25204888
1.0413001,0.35435081,0.2411129
1.0414,0.36180305,0.22993648
1.0415,0.36890158,0.21853061
1.0416,0.37563944,0.20690648
1.0417,0.38200983,0.19507551
1.0418,0.38800636,0.18304925
1.0419,0.39362314,0.17083953
1.0420001,0.39885461,0.15845838
1.0421,0.40369549,0.14591797
1.0422,0.40814093,0.13323052
1.0423,0.41218647,0.12040857
1.0424,0.41582808,0.10746472
1.0425,0.41906214,0.094411694
1.0426,0.42188537,0.081262313
1.0427001,0.42429483,0.068029478
1.0427999,0.42628813,0.054726232
1.0429,0.4278633,0.041365664
1.043,0.42901868,0.027960934
1.0431,0.42975295,0.01452517
1.0432,0.43006536,0.0010716312
1.0433,0.42995557,-0.01238644
1.0434,0.42942366,-0.025835788
1.0434999,0.42846999,-0.039263181
1.0436,0.42709535,-0.052655414
1.0437,0.42530113,-0.065999277
1.0438,0.42308903,-0.079281628
1.0439,0.42046118,-0.092489377
1.044,0.41741988,-0.10560952
1.0441,0.41396824,-0.11862913
1.0441999,0.41010949,-0.13153535
1.0443,0.40584749,-0.14431548
1.0444,0.40118623,-0.15695691
1.0445,0.39613017,-0.16944717
1.0446,0.39068434,-0.18177393
1.0447,0.38485402,-0.19392505
1.0448,0.37864488,-0.20588854
1.0448999,0.37206286,-0.21765254
1.045,0.36511442,-0.22920549
1.0451,0.35780638,-0.24053596
1.0452,0.35014588,-0.25163278
1.0453,0.34214029,-0.26248497
1.0454,0.33379745,-0.27308178
1.0455,0.32512558,-0.28341275
1.0456001,0.31613314,-0.29346773
1.0457,0.30682889,-0.30323669
1.0458,0.2972219,-0.31270999
1.0459,0.2873216,-0.32187825
1.046,0.27713767,-0.33073243
1.0461,0.26668018,-0.33926377
1.0462,0.25595918,-0.3474637
1.0463001,0.2449853,-0.35532421
1.0464,0.23376925,-0.36283743
1.0465,0.22232209,-0.36999601
1.0466,0.21065499,-0.37679279
1.0467,0.19877933,-0.38322094
1.0468,0.18670683,-0.38927412
1.0469,0.17444934,-0.39494637
1.0470001,0.1620189,-0.40023205
1.0470999,0.14942762,-0.40512574
1.0472,0.13668792,-0.40962267
1.0473,0.1238123,-0.41371831
1.0474,0.11081345,-0.41740865
1.0475,0.097704075,-0.42068988
1.0476,0.084497049,-0.42355871
1.0477,0.07120537,-0.42601231
1.0477999,0.057842121,-0.42804816
1.0479,0.044420429,-0.42966422
1.048,0.030953445,-0.43085873
1.0481,0.017454438,-0.43163049
1.0482,0.0039366898,-0.4319787
1.0483,-0.0095864963,-0.431903
1.0484,-0.023101842,-0.43140328
1.0484999,-0.036596052,-0.43047994
1.0486,-0.050055835,-0.42913392
1.0487,-0.063467942,-0.42736647
1.0488,-0.076819167,-0.42517924
1.0489,-0.090096392,-0.42257422
1.049,-0.10328652,-0.419554
1.0491,-0.11637657,-0.41612145
1.0492001,-0.12935364,-0.41227996
1.0493,-0.14220497,-0.4080331
1.0494,-0.15491787,-0.40338504
1.0495,-0.16747981,-0.39834031
1.0496,-0.17987844,-0.39290383
1.0497,-0.19210152,-0.38708088
1.0498,-0.204137,-0.38087702
1.0499001,-0.21597299,-0.37429839
1.05,-0.22759785,-0.36735138
1.0501,-0.23900011,-0.36004287
1.0502,-0.25016847,-0.35237977
1.0503,-0.26109195,-0.34436968
1.0504,-0.27175975,-0.33602047
1.0505,-0.28216136,-0.32734028
1.0506001,-0.29228649,-0.31833756
1.0506999,-0.3021251,-0.30902109
1.0508,-0.31166753,-0.29940003
1.0509,-0.32090434,-0.28948385
1.051,-0.32982638,-0.27928224
1.0511,-0.3384248,-0.26880506
1.0512,-0.3466911,-0.25806269
1.0513,-0.35461715,-0.24706566
1.0513999,-0.36219507,-0.23582476
1.0515,-0.36941737,-0.22435097
1.0516,-0.37627682,-0.21265553
1.0517,-0.38276669,-0.20074993
1.0518,-0.38888055,-0.1886459
1.0519,-0.39461231,-0.17635529
1.052,-0.39995623,-0.16389009
1.0520999,-0.40490702,-0.15126263
1.0522,-0.4094598,-0.13848527
1.0523,-0.41361004,-0.12557061
1.0524,-0.41735354,-0.11253125
1.0525,-0.42068654,-0.099380039
1.0526,-0.42360574,-0.086129911
1.0527,-0.42610827,-0.072793894
1.0528001,-0.42819154,-0.059385099
1.0529,-0.42985344,-0.045916662
1.053,-0.43109226,-0.032401856
1.0531,-0.43190676,-0.018853977
1.0532,-0.43229616,-0.0052863671
1.0533,-0.43225986,0.0082876747
1.0534,-0.43179786,0.021854771
1.0535001,-0.43091065,0.035401572
1.0536,-0.42959902,0.048914731
1.0537,-0.42786419,0.062380962
1.0538,-0.42570776,0.075787015
1.0539,-0.42313182,0.089119688
1.054,-0.4201389,0.10236584
1.0541,-0.41673189,0.11551244
1.0542001,-0.41291398,0.12854652
1.0543,-0.40868896,0.14145526
1.0544,-0.4040609,0.15422595
1.0545,-0.39903438,0.16684598
1.0546,-0.3936142,0.1793029
1.0547,-0.38780564,0.19158447
1.0548,-0.38161442,0.20367855
1.0549001,-0.37504655,0.21557322
1.0549999,-0.36810854,0.22725679
1.0551,-0.36080697,0.23871766
1.0552,-0.35314912,0.24994457
1.0553,-0.34514245,0.26092646
1.0554,-0.33679488,0.27165246
1.0555,-0.32811445,0.28211197
1.0556,-0.31910965,0.29229465
1.0556999,-0.30978942,0.30219051
1.0558,-0.30016282,0.31178972
1.0559,-0.29023936,0.32108286
1.056,-0.28002861,0.33006063
1.0561,-0.26954073,0.33871421
1.0562,-0.25878593,0.34703511
1.0563,-0.24777487,0.35501504
1.0563999,-0.23651822,0.36264607
1.0565,-0.22502707,0.36992067
1.0566,-0.21331273,0.37683165
1.0567,-0.20138672,0.38337222
1.0568,-0.18926074,0.38953581
1.0569,-0.17694663,0.39531627
1.057,-0.16445655,0.40070796
1.0571001,-0.15180278,0.40570548
1.0572,-0.13899778,0.41030395
1.0573,-0.12605403,0.41449863
1.0574,-0.11298434,0.4182854
1.0575,-0.09980154,0.42166054
1.0576,-0.086518623,0.42462072
1.0577,-0.073148623,0.42716286
1.0578001,-0.059704665,0.42928439
1.0579,-0.046200003,0.43098328
1.058,-0.032647938,0.43225774
1.0581,-0.019061811,0.43310657
1.0582,-0.005454943,0.43352869
1.0583,0.0081592426,0.43352374
1.0584,0.021767339,0.4330917
1.0585001,0.035355944,0.43223295
1.0585999,0.048911691,0.43094823
1.0587,0.062421232,0.42923874
1.0588,0.075871259,0.42710614
1.0589,0.089248508,0.42455253
1.059,0.10253982,0.42158037
1.0591,0.11573208,0.41819242
1.0592,0.12881231,0.41439202
1.0592999,0.14176761,0.41018292
1.0594,0.1545852,0.40556926
1.0595,0.16725245,0.4005554
1.0596,0.17975686,0.39514625
1.0597,0.19208612,0.38934714
1.0598,0.20422807,0.38316375
1.0599,0.21617073,0.37660211
1.0599999,0.22790228,0.36966857
1.0601,0.23941119,0.36236995
1.0602,0.25068608,0.35471344
1.0603,0.26171586,0.34670657
1.0604,0.27248958,0.33835703
1.0605,0.28299665,0.32967308
1.0606,0.29322666,0.32066324
1.0607001,0.30316952,0.31133643
1.0608,0.31281543,0.30170166
1.0609,0.32215482,0.29176843
1.061,0.33117846,0.28154647
1.0611,0.33987743,0.27104586
1.0612,0.34824321,0.26027691
1.0613,0.35626739,0.24925011
1.0614001,0.36394206,0.23797636
1.0615,0.37125969,0.2264667
1.0616,0.37821305,0.2147325
1.0617,0.38479516,0.20278522
1.0618,0.3909995,0.19063659
1.0619,0.39681998,0.17829859
1.062,0.4022508,0.16578336
1.0621001,0.40728661,0.15310322
1.0622,0.41192231,0.14027053
1.0623,0.41615331,0.127298
1.0624,0.41997549,0.11419837
1.0625,0.42338499,0.10098456
1.0626,0.4263784,0.087669514
1.0627,0.42895266,0.074266337
1.0628,0.43110526,0.060788237
1.0628999,0.43283406,0.04724849
1.063,0.43413731,0.033660419
1.0631,0.43501359,0.020037364
1.0632,0.43546203,0.0063927602
1.0633,0.43548217,-0.007259951
1.0634,0.435074,-0.020907316
1.0635,0.43423775,-0.034535926
1.0635999,0.43297419,-0.048132349
1.0637,0.43128464,-0.061683182
1.0638,0.42917064,-0.075175077
1.0639,0.42663431,-0.088594735
1.064,0.42367792,-0.10192896
1.0641,0.42030448,-0.11516458
1.0642,0.41651726,-0.12828857
1.0642999,0.41231996,-0.14128798
1.0644,0.40771657,-0.15415001
1.0645,0.4027116,-0.16686197
1.0646,0.39731002,-0.17941132
1.0647,0.3915171,-0.19178571
1.0648,0.38533846,-0.20397289
1.0649,0.3787801,-0.21596088
1.0650001,0.37184846,-0.22773783
1.0651,0.36455044,-0.23929213
1.0652,0.35689312,-0.25061241
1.0653,0.3488839,-0.2616874
1.0654,0.34053072,-0.27250627
1.0655,0.3318418,-0.28305829
1.0656,0.32282567,-0.29333305
1.0657001,0.31349111,-0.30332044
1.0658,0.30384725,-0.31301051
1.0659,0.29390362,-0.32239375
1.066,0.28367004,-0.33146086
1.0661,0.27315649,-0.34020296
1.0662,0.26237324,-0.34861127
1.0663,0.25133091,-0.35667753
1.0664001,0.24004044,-0.3643938
1.0664999,0.22851288,-0.37175247
1.0666,0.21675952,-0.37874618
1.0667,0.20479189,-0.38536802
1.0668,0.19262181,-0.39161146
1.0669,0.18026127,-0.3974703
1.067,0.16772239,-0.40293878
1.0671,0.15501747,-0.40801138
1.0671999,0.14215901,-0.4126831
1.0673,0.12915972,-0.41694936
1.0674,0.11603237,-0.4208059
1.0675,0.10278983,-0.42424881
1.0676,0.089445136,-0.4272747
1.0677,0.076011457,-0.42988059
1.0678,0.062502019,-0.43206385
1.0678999,0.048930101,-0.4338223
1.068,0.035309039,-0.43515411
1.0681,0.021652266,-0.43605796
1.0682,0.0079732388,-0.43653297
1.0683,-0.0057145637,-0.43657863
1.0684,-0.019397706,-0.43619475
1.0685,-0.033062685,-0.43538174
1.0686001,-0.046696041,-0.43414035
1.0687,-0.060284339,-0.43247184
1.0688,-0.073814198,-0.43037775
1.0689,-0.087272294,-0.42786002
1.069,-0.10064536,-0.42492121
1.0691,-0.11392022,-0.42156416
1.0692,-0.12708378,-0.41779217
1.0693001,-0.14012308,-0.41360879
1.0694,-0.15302527,-0.40901816
1.0695,-0.16577761,-0.40402484
1.0696,-0.17836756,-0.39863369
1.0697,-0.19078267,-0.39284992
1.0698,-0.20301071,-0.3866792
1.0699,-0.21503963,-0.38012764
1.0700001,-0.22685756,-0.37320164
1.0700999,-0.23845285,-0.36590803
1.0702,-0.24981403,-0.35825381
1.0703,-0.26092994,-0.35024658
1.0704,-0.27178955,-0.34189424
1.0705,-0.28238225,-0.33320501
1.0706,-0.29269746,-0.32418734
1.0707,-0.30272505,-0.31485006
1.0707999,-0.31245509,-0.30520239
1.0709,-0.32187808,-0.29525387
1.071,-0.33098459,-0.28501421
1.0711,-0.33976567,-0.27449346
1.0712,-0.34821266,-0.26370195
1.0713,-0.35631719,-0.25265032
1.0714,-0.36407131,-0.2413495
1.0714999,-0.37146726,-0.22981048
1.0716,-0.37849775,-0.21804464
1.0717,-0.38515589,-0.20606358
1.0718,-0.39143506,-0.19387913
1.0719,-0.39732903,-0.18150321
1.072,-0.40283197,-0.16894798
1.0721,-0.40793842,-0.15622583
1.0721999,-0.41264334,-0.14334929
1.0723,-0.41694215,-0.13033105
1.0724,-0.4208304,-0.11718385
1.0725,-0.42430434,-0.10392067
1.0726,-0.4273605,-0.090554573
1.0727,-0.42999589,-0.07709875
1.0728,-0.43220785,-0.063566402
1.0729001,-0.43399408,-0.049970843
1.073,-0.43535292,-0.036325496
1.0731,-0.43628296,-0.022643801
1.0732,-0.43678328,-0.0089392364
1.0733,-0.43685326,0.0047747353
1.0734,-0.43649286,0.018484581
1.0735,-0.43570241,0.032176789
1.0736001,-0.43448275,0.045837864
1.0737,-0.43283489,0.059454363
1.0738,-0.43076047,0.073012866
1.0739,-0.42826155,0.086500004
1.074,-0.42534056,0.099902488
1.0741,-0.42200041,0.11320711
1.0742,-0.41824415,0.12640074
1.0743001,-0.41407564,0.1394704
1.0743999,-0.40949893,0.15240319
1.0745,-0.40451854,0.16518636
1.0746,-0.39913923,0.1778073
1.0747,-0.39336634,0.19025357
1.0748,-0.38720551,0.20251291
1.0749,-0.38066289,0.21457322
1.075,-0.37374479,0.22642259
1.0750999,-0.366458,0.23804934
1.0752,-0.35880971,0.24944201
1.0753,-0.35080746,0.26058936
1.0754,-0.34245914,0.27148041
1.0755,-0.33377281,0.28210434
1.0756,-0.32475713,0.29245073
1.0757,-0.31542093,0.30250934
1.0757999,-0.30577344,0.31227028
1.0759,-0.29582408,0.32172391
1.076,-0.2855826,0.33086082
1.0761,-0.27505916,0.33967206
1.0762,-0.26426414,0.34814894
1.0763,-0.2532081,0.35628307
1.0764,-0.24190187,0.36406636
1.0765001,-0.23035665,0.37149116
1.0766,-0.21858378,0.37855017
1.0767,-0.2065949,0.38523641
1.0768,-0.19440174,0.39154321
1.0769,-0.18201631,0.39746433
1.077,-0.16945083,0.40299395
1.0771,-0.15671769,0.40812665
1.0772001,-0.14382942,0.41285729
1.0773,-0.13079865,0.41718116
1.0774,-0.11763827,0.42109397
1.0775,-0.10436124,0.42459193
1.0776,-0.090980664,0.42767158
1.0777,-0.077509664,0.43032974
1.0778,-0.063961528,0.43256378
1.0779001,-0.050349619,0.43437156
1.0779999,-0.036687355,0.43575129
1.0781,-0.022988193,0.43670154
1.0782,-0.0092656016,0.43722126
1.0783,0.0044668713,0.43731004
1.0784,0.018195687,0.43696776
1.0785,0.031907309,0.43619475
1.0786,0.045588247,0.43499163
1.0786999,0.059225012,0.43335962
1.0788,0.072804146,0.43130037
1.0789,0.086312264,0.42881587
1.079,0.099736065,0.42590854
1.0791,0.11306229,0.42258111
1.0792,0.12627783,0.41883698
1.0793,0.13936964,0.41467977
1.0793999,0.1523248,0.41011363
1.0795,0.16513053,0.40514287
1.0796,0.17777422,0.3997725
1.0797,0.19024339,0.39400774
1.0798,0.20252576,0.38785434
1.0799,0.21460919,0.38131824
1.08,0.22648175,0.37440589
1.0801001,0.23813176,0.36712408
1.0802,0.24954772,0.35948002
1.0803,0.26071838,0.35148126
1.0804,0.27163264,0.34313551
1.0805,0.28227979,0.33445105
1.0806,0.29264933,0.3254365
1.0807,0.30273104,0.31610072
1.0808001,0.31251493,0.30645278
1.0809,0.32199132,0.29650226
1.081,0.33115089,0.28625894
1.0811,0.33998463,0.2757329
1.0812,0.34848377,0.26493457
1.0813,0.35663992,0.25387445
1.0814,0.364445,0.2425635
1.0815001,0.37189135,0.23101287
1.0816,0.37897167,0.21923397
1.0817,0.3856788,0.2072383
1.0818,0.39200619,0.19503772
1.0819,0.39794764,0.18264426
1.082,0.40349722,0.17007016
1.0821,0.40864947,0.15732777
1.0822001,0.41339925,0.14442959
1.0822999,0.41774186,0.13138841
1.0824,0.42167306,0.11821706
1.0825,0.42518896,0.10492854
1.0826,0.42828599,0.091535859
1.0827,0.4309611,0.078052282
1.0828,0.43321168,0.064491086
1.0829,0.43503553,0.050865654
1.0829999,0.43643075,0.037189394
1.0831,0.43739593,0.02347577
1.0832,0.43793014,0.0097383196
1.0833,0.4380329,-0.0040094084
1.0834,0.43770403,-0.017753856
1.0835,0.43694377,-0.031481508
1.0836,0.43575293,-0.045178812
1.0836999,0.43413267,-0.058832258
1.0838,0.43208459,-0.072428383
1.0839,0.42961061,-0.085953787
1.084,0.42671317,-0.099395134
1.0841,0.42339513,-0.11273917
1.0842,0.41965979,-0.12597273
1.0843,0.4155108,-0.13908277
1.0844001,0.41095215,-0.15205637
1.0845,0.40598834,-0.16488069
1.0846,0.40062431,-0.17754313
1.0847,0.39486536,-0.1900312
1.0848,0.38871706,-0.20233254
1.0849,0.38218543,-0.21443506
1.085,0.37527698,-0.22632678
1.0851001,0.36799854,-0.237996
1.0852,0.3603572,-0.24943121
1.0853,0.35236043,-0.26062107
1.0854,0.34401616,-0.27155459
1.0855,0.33533263,-0.28222099
1.0856,0.32631844,-0.29260975
1.0857,0.3169823,-0.30271056
1.0858001,0.30733347,-0.31251347
1.0858999,0.29738146,-0.32200885
1.086,0.28713617,-0.33118731
1.0861,0.27660757,-0.34003976
1.0862,0.26580599,-0.34855744
1.0863,0.25474218,-0.35673198
1.0864,0.24342699,-0.36455533
1.0865,0.23187163,-0.37201977
1.0865999,0.22008736,-0.37911785
1.0867,0.20808586,-0.38584259
1.0868,0.19587897,-0.39218736
1.0869,0.18347871,-0.39814594
1.087,0.17089729,-0.40371239
1.0871,0.15814708,-0.40888116
1.0872,0.14524066,-0.4136472
1.0872999,0.13219079,-0.41800582
1.0874,0.11901034,-0.42195272
1.0875,0.1057122,-0.42548388
1.0876,0.092309542,-0.4285959
1.0877,0.078815587,-0.43128565
1.0878,0.065243647,-0.43355057
1.0879,0.051607057,-0.4353883
1.0880001,0.037919268,-0.43679699
1.0881,0.024193788,-0.43777531
1.0882,0.010444159,-0.43832231
1.0883,-0.0033160672,-0.4384374
1.0884,-0.017073354,-0.43812037
1.0885,-0.030814117,-0.43737161
1.0886,-0.0445248,-0.43619186
1.0887001,-0.058191884,-0.43458229
1.0888,-0.071801908,-0.43254435
1.0889,-0.085341446,-0.43008009
1.089,-0.098797143,-0.42719197
1.0891,-0.11215572,-0.42388281
1.0892,-0.12540402,-0.42015591
1.0893,-0.13852897,-0.41601476
1.0894001,-0.15151761,-0.41146359
1.0895,-0.16435717,-0.40650681
1.0896,-0.17703496,-0.40114942
1.0897,-0.18953846,-0.39539647
1.0898,-0.20185536,-0.38925374
1.0899,-0.21397349,-0.3827273
1.09,-0.22588094,-0.37582356
1.0901,-0.23756592,-0.36854932
1.0901999,-0.2490169,-0.36091167
1.0903,-0.26022258,-0.35291821
1.0904,-0.27117196,-0.34457678
1.0905,-0.28185421,-0.33589569
1.0906,-0.29225874,-0.32688329
1.0907,-0.30237535,-0.31754857
1.0908,-0.31219402,-0.30790079
1.0908999,-0.32170507,-0.2979494
1.091,-0.33089915,-0.28770417
1.0911,-0.3397671,-0.27717522
1.0912,-0.34830022,-0.26637292
1.0913,-0.35649011,-0.25530794
1.0914,-0.36432871,-0.2439912
1.0915,-0.37180814,-0.23243375
1.0915999,-0.37892115,-0.22064707
1.0917,-0.38566068,-0.20864275
1.0918,-0.39202014,-0.19643268
1.0919,-0.39799312,-0.1840288
1.092,-0.40357375,-0.17144337
1.0921,-0.40875658,-0.15868881
1.0922,-0.41353652,-0.14577772
1.0923001,-0.41790879,-0.1327228
1.0924,-0.42186901,-0.11953688
1.0925,-0.42541331,-0.10623299
1.0926,-0.42853826,-0.09282428
1.0927,-0.43124077,-0.079323962
1.0928,-0.43351802,-0.065745294
1.0929,-0.43536782,-0.052101687
1.0930001,-0.43678841,-0.038406614
1.0931,-0.43777835,-0.024673581
1.0932,-0.43833664,-0.010916122
1.0933,-0.43846267,0.0028522215
1.0934,-0.43815634,0.016617853
1.0935,-0.43741801,0.03036719
1.0936,-0.43624839,0.044086669
1.0937001,-0.43464851,0.05776279
1.0937999,-0.43261999,0.071382046
1.0939,-0.43016487,0.084931009
1.094,-0.42728561,0.098396309
1.0941,-0.42398492,0.11176468
1.0942,-0.42026606,0.12502292
1.0943,-0.41613272,0.13815796
1.0944,-0.41158903,0.15115686
1.0944999,-0.40663943,0.16400678
1.0946,-0.40128872,0.17669503
1.0947,-0.3955422,0.18920913
1.0948,-0.38940558,0.20153672
1.0949,-0.38288492,0.21366565
1.095,-0.37598655,0.22558393
1.0951,-0.36871731,0.23727982
1.0951999,-0.36108437,0.24874176
1.0953,-0.35309529,0.25995851
1.0954,-0.34475794,0.27091894
1.0955,-0.3360804,0.28161222
1.0956,-0.32707137,0.29202783
1.0957,-0.31773967,0.30215552
1.0958,-0.30809459,0.31198528
1.0959001,-0.2981455,0.32150739
1.096,-0.28790224,0.33071247
1.0961,-0.27737495,0.33959144
1.0962,-0.26657403,0.34813553
1.0963,-0.25551009,0.35633636
