"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smrE.is[1]","loadInertiaM.phi","loadInertiaE.phi","smrE.idq_sr[1]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertiaM.w","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController.x","smrM.is[2]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrE.idq_rr[1]","smrE.is[2]","smrE.idq_sr[2]","smrE.idq_rr[2]","loadInertiaE.w"
1.2377,-0.29243904,-56.511589,-56.510822,111.12431,111.12429,42.604645,-0.024375957,155.46181,-0.43212661,231.75529,32.362286,0.33791128,4.1365762,32.361256,37.427189,-27.393524,155.46188
1.2378,-0.28167421,-56.686337,-56.685574,111.13985,111.13984,42.594643,-0.024485633,155.46159,-0.43211004,231.78671,30.865345,0.34692565,4.1446462,30.864334,37.515709,-27.441118,155.46169
1.2379,-0.2706317,-56.801773,-56.800976,111.1554,111.15538,42.584682,-0.024595499,155.46141,-0.43209347,231.81812,29.333639,0.35559729,4.1526694,29.332586,37.603912,-27.488348,155.46149
1.238,-0.2593224,-56.857613,-56.856838,111.17094,111.17093,42.574768,-0.024705552,155.46124,-0.43207684,231.84953,27.7686,0.36391762,4.1606441,27.767588,37.691792,-27.535213,155.46132
1.2381001,-0.24775748,-56.853786,-56.853031,111.18649,111.18648,42.564903,-0.024815792,155.46109,-0.43206018,231.88095,26.171925,0.37187845,4.1685705,26.170952,37.779354,-27.581713,155.46117
1.2381999,-0.23594841,-56.790249,-56.789494,111.20203,111.20202,42.55508,-0.024926219,155.46095,-0.43204352,231.91237,24.545288,0.37947196,4.1764479,24.544327,37.866596,-27.627848,155.46103
1.2383,-0.22390683,-56.667004,-56.666218,111.21758,111.21757,42.545307,-0.025036827,155.46083,-0.4320268,231.94379,22.890381,0.38669068,4.1842756,22.889389,37.953518,-27.673618,155.46092
1.2384,-0.21164459,-56.484035,-56.483276,111.23312,111.23312,42.53558,-0.025147619,155.46072,-0.43201005,231.9752,21.208801,0.39352745,4.1920533,21.207851,38.040115,-27.719023,155.46082
1.2385,-0.19917384,-56.241524,-56.240784,111.24867,111.24866,42.525902,-0.025258591,155.46065,-0.43199328,232.00662,19.502367,0.39997557,4.19978,19.501455,38.126389,-27.764059,155.46072
1.2386,-0.1865069,-55.939682,-55.938934,111.26422,111.26421,42.516273,-0.025369743,155.46057,-0.43197647,232.03804,17.772882,0.40602866,4.2074556,17.771967,38.212341,-27.808731,155.46066
1.2387,-0.17365627,-55.578743,-55.577976,111.27976,111.27975,42.506691,-0.025481073,155.46053,-0.43195963,232.06944,16.022108,0.41168079,4.2150793,16.021181,38.297966,-27.853037,155.4606
1.2388,-0.16063461,-55.158958,-55.158222,111.29531,111.2953,42.497162,-0.025592579,155.46048,-0.43194276,232.10086,14.2518,0.41692635,4.2226505,14.250916,38.383266,-27.896976,155.46057
1.2388999,-0.1474548,-54.680767,-54.68005,111.31086,111.31084,42.487682,-0.025704259,155.46046,-0.43192586,232.13228,12.463861,0.4217602,4.2301698,12.463008,38.468243,-27.940548,155.46054
1.239,-0.13412985,-54.144638,-54.143894,111.3264,111.32639,42.478252,-0.025816115,155.46045,-0.43190894,232.1637,10.66019,0.42617762,4.2376356,10.659319,38.552891,-27.983751,155.46054
1.2391,-0.12067292,-53.550995,-53.550255,111.34195,111.34193,42.468876,-0.025928142,155.46046,-0.43189195,232.19511,8.8425856,0.4301742,4.245048,8.8417253,38.637207,-28.026588,155.46056
1.2392,-0.10709728,-52.900398,-52.899693,111.35749,111.35748,42.459549,-0.026040338,155.46049,-0.43187496,232.22653,7.0129414,0.43374604,4.2524066,7.0121207,38.721199,-28.069057,155.46057
1.2393,-0.093416348,-52.193516,-52.192825,111.37304,111.37303,42.450275,-0.026152704,155.46054,-0.43185794,232.25795,5.1732097,0.43688962,4.2597108,5.1724124,38.804859,-28.111158,155.46062
1.2394,-0.079643629,-51.431068,-51.430336,111.38859,111.38857,42.441051,-0.026265237,155.4606,-0.4318409,232.28937,3.3253477,0.43960187,4.2669606,3.3245196,38.888191,-28.152891,155.46068
1.2395,-0.065792702,-50.613663,-50.612961,111.40413,111.40412,42.431881,-0.026377937,155.46066,-0.43182382,232.32077,1.4711661,0.44188008,4.2741556,1.4703717,38.971191,-28.194256,155.46075
1.2395999,-0.051877245,-49.742165,-49.741493,111.41968,111.41967,42.422764,-0.026490802,155.46075,-0.43180671,232.35219,-0.3873356,0.44372201,4.2812958,-0.38809398,39.05386,-28.23525,155.46085
1.2397,-0.037911002,-48.817455,-48.816795,111.43523,111.43521,42.4137,-0.026603829,155.46086,-0.43178961,232.38361,-2.2481902,0.44512594,4.2883806,-2.2489343,39.136196,-28.275877,155.46095
1.2398,-0.023907762,-47.840473,-47.839771,111.45077,111.45076,42.404694,-0.026717018,155.46098,-0.43177244,232.41502,-4.109436,0.44609043,4.2954097,-4.1102018,39.218197,-28.316133,155.46107
1.2399,-0.0098813251,-46.812054,-46.811394,111.46632,111.46631,42.395737,-0.02683037,155.46112,-0.43175524,232.44644,-5.9692163,0.44661453,4.3023829,-5.9699473,39.299866,-28.356022,155.46121
1.24,0.0041544517,-45.733307,-45.732677,111.48186,111.48185,42.386833,-0.026943877,155.46127,-0.43173802,232.47786,-7.8255229,0.44669777,4.3093004,-7.8262229,39.381199,-28.39554,155.46136
1.2401,0.018185712,-44.605339,-44.604702,111.49741,111.4974,42.377983,-0.027057543,155.46144,-0.43172076,232.50928,-9.6763868,0.44634008,4.3161616,-9.6770811,39.462196,-28.434689,155.46152
1.2402,0.032198612,-43.429253,-43.428596,111.51295,111.51295,42.36919,-0.027171364,155.46162,-0.43170351,232.5407,-11.519877,0.44554183,4.3229671,-11.520581,39.542858,-28.473465,155.4617
1.2403001,0.046179328,-42.20615,-42.205536,111.5285,111.52849,42.360451,-0.027285341,155.46182,-0.43168619,232.5721,-13.354114,0.44430375,4.3297157,-13.354785,39.623184,-28.511873,155.4619
1.2404,0.060114056,-40.937332,-40.936749,111.54404,111.54404,42.351765,-0.027399469,155.46204,-0.43166888,232.60352,-15.17712,0.44262716,4.3364081,-15.177768,39.703171,-28.549911,155.46211
1.2405,0.073989041,-39.624119,-39.623512,111.55959,111.55959,42.343136,-0.02751375,155.46227,-0.43165153,232.63493,-16.986959,0.4405137,4.3430438,-16.98761,39.782818,-28.587578,155.46234
1.2406,0.087790601,-38.267761,-38.267151,111.57514,111.57513,42.334557,-0.02762818,155.46249,-0.43163416,232.66635,-18.781763,0.43796548,4.3496232,-18.78241,39.862129,-28.624874,155.46259
1.2407,0.10150511,-36.86961,-36.869041,111.59068,111.59068,42.326038,-0.027742758,155.46275,-0.43161672,232.69777,-20.559656,0.43498495,4.3561459,-20.560274,39.941101,-28.661798,155.46284
1.2408,0.11511904,-35.431137,-35.430592,111.60623,111.60622,42.31757,-0.027857484,155.46303,-0.43159932,232.72919,-22.318731,0.43157515,4.3626118,-22.319332,40.01973,-28.698353,155.46312
1.2409,0.12861896,-33.95385,-33.953266,111.62178,111.62177,42.309158,-0.027972355,155.46332,-0.43158185,232.7606,-24.057116,0.42773947,4.3690214,-24.057726,40.098019,-28.734537,155.46339
1.2410001,0.14199153,-32.439121,-32.438564,111.63732,111.63731,42.3008,-0.02808737,155.46361,-0.43156436,232.79202,-25.773029,0.42348161,4.3753748,-25.773623,40.175968,-28.77035,155.4637
1.2411,0.15522358,-30.888546,-30.888027,111.65287,111.65286,42.2925,-0.028202526,155.46393,-0.43154687,232.82343,-27.464638,0.41880587,4.3816714,-27.46521,40.253574,-28.80579,155.46402
1.2412,0.16830203,-29.303736,-29.303232,111.66842,111.6684,42.284252,-0.028317826,155.46426,-0.43152931,232.85484,-29.130138,0.41371682,4.3879113,-29.130697,40.330837,-28.84086,155.46434
1.2413,0.181214,-27.686342,-27.685797,111.68397,111.68395,42.276058,-0.028433263,155.4646,-0.43151176,232.88626,-30.767757,0.40821958,4.3940954,-30.768326,40.407757,-28.875559,155.46469
1.2414,0.19394675,-26.037876,-26.037373,111.69951,111.6995,42.267918,-0.02854884,155.46497,-0.43149418,232.91768,-32.375809,0.40231946,4.4002233,-32.376358,40.484333,-28.909885,155.46504
1.2415,0.2064877,-24.360111,-24.359642,111.71506,111.71505,42.259834,-0.028664552,155.46533,-0.43147656,232.9491,-33.952557,0.39602238,4.4062953,-33.953091,40.560566,-28.943842,155.46542
1.2416,0.21882448,-22.654791,-22.654325,111.73061,111.73059,42.251804,-0.028780401,155.46571,-0.43145892,232.98051,-35.496326,0.38933453,4.4123116,-35.496849,40.636452,-28.977427,155.46581
1.2417001,0.23094495,-20.923658,-20.923166,111.74615,111.74614,42.243828,-0.028896382,155.46611,-0.43144128,233.01193,-37.00547,0.38226259,4.418272,-37.005997,40.711994,-29.010641,155.4662
1.2418,0.2428371,-19.168394,-19.167942,111.7617,111.76169,42.235905,-0.029012496,155.46652,-0.4314236,233.04335,-38.478416,0.37481344,4.4241772,-38.478928,40.787189,-29.043484,155.46661
1.2419,0.25448924,-17.390873,-17.39045,111.77724,111.77723,42.228035,-0.02912874,155.46695,-0.4314059,233.07475,-39.913574,0.3669945,4.430027,-39.914074,40.862041,-29.075954,155.46704
1.242,0.26588988,-15.592951,-15.592518,111.79279,111.79278,42.220219,-0.029245112,155.46739,-0.43138817,233.10617,-41.30941,0.35881349,4.435822,-41.30991,40.936543,-29.108055,155.46748
1.2421,0.27702773,-13.776435,-13.775993,111.80833,111.80833,42.212456,-0.029361613,155.46785,-0.43137041,233.13759,-42.664444,0.35027853,4.4415622,-42.664936,41.0107,-29.139784,155.46794
1.2422,0.28789186,-11.943148,-11.942744,111.82388,111.82388,42.204746,-0.029478241,155.46832,-0.43135265,233.16901,-43.97723,0.34139797,4.4472475,-43.977715,41.084511,-29.171143,155.46841
1.2423,0.29847151,-10.095037,-10.094657,111.83943,111.83942,42.19709,-0.029594993,155.46881,-0.43133485,233.20042,-45.246361,0.33218068,4.4528794,-45.246838,41.15797,-29.202131,155.46889
1.2424001,0.30875629,-8.2340412,-8.2336359,111.85498,111.85497,42.189484,-0.029711869,155.4693,-0.43131703,233.23184,-46.47047,0.32263571,4.458457,-46.470943,41.231087,-29.232748,155.46939
1.2424999,0.31873599,-6.3619919,-6.3615994,111.87052,111.87051,42.181931,-0.029828865,155.4698,-0.43129918,233.26326,-47.648251,0.31277245,4.4639816,-47.64872,41.303852,-29.262995,155.46989
1.2426,0.32840082,-4.4808364,-4.4804778,111.88607,111.88606,42.174431,-0.029945983,155.47034,-0.43128133,233.29468,-48.778435,0.30260071,4.4694524,-48.7789,41.376266,-29.292871,155.47041
1.2427,0.33774126,-2.5925565,-2.5922129,111.90162,111.90161,42.166981,-0.030063219,155.47087,-0.43126345,233.32608,-49.859802,0.29213053,4.4748707,-49.860268,41.448338,-29.32238,155.47095
1.2428,0.34674808,-0.69913483,-0.69875526,111.91717,111.91715,42.159584,-0.030180572,155.47142,-0.43124554,233.3575,-50.891197,0.28137225,4.480237,-50.891651,41.520054,-29.351517,155.4715
1.2429,0.35541236,1.1975895,1.1979386,111.93272,111.9327,42.152237,-0.030298041,155.47197,-0.43122759,233.38892,-51.871475,0.27033645,4.4855509,-51.871933,41.591423,-29.380287,155.47206
1.243,0.3637256,3.095587,3.095907,111.94826,111.94825,42.144936,-0.030415624,155.47255,-0.43120965,233.42033,-52.799595,0.25903407,4.4908128,-52.800053,41.662445,-29.408686,155.47264
1.2431,0.3716796,4.9928718,4.9931865,111.96381,111.9638,42.137688,-0.030533321,155.47313,-0.43119168,233.45175,-53.674545,0.24747624,4.4960237,-53.674999,41.733116,-29.436716,155.47322
1.2431999,0.37926653,6.8874726,6.8878117,111.97935,111.97935,42.130489,-0.03065113,155.47374,-0.43117368,233.48317,-54.495373,0.23567443,4.501184,-54.495815,41.803436,-29.46438,155.47383
1.2433,0.38647887,8.7775097,8.7778206,111.9949,111.99489,42.123341,-0.030769048,155.47435,-0.43115568,233.51459,-55.26115,0.22364022,4.5062938,-55.261604,41.873405,-29.491674,155.47444
1.2434,0.39330953,10.660966,10.661254,112.01045,112.01044,42.116241,-0.030887075,155.47498,-0.43113765,233.54601,-55.971058,0.21138553,4.5113535,-55.971516,41.943024,-29.5186,155.47507
1.2435,0.39975181,12.535865,12.536159,112.026,112.02599,42.109188,-0.031005207,155.47562,-0.43111959,233.57741,-56.624317,0.19892249,4.5163641,-56.624767,42.012295,-29.545162,155.47569
1.2436,0.40579933,14.400282,14.400587,112.04154,112.04153,42.102184,-0.031123446,155.47626,-0.43110153,233.60883,-57.220188,0.18626337,4.5213251,-57.220631,42.081215,-29.571354,155.47635
1.2437,0.41144612,16.252323,16.252605,112.05709,112.05708,42.095226,-0.031241789,155.47693,-0.43108344,233.64024,-57.757984,0.17342065,4.526238,-57.758438,42.149784,-29.597181,155.47701
1.2438,0.41668662,18.090021,18.090286,112.07264,112.07263,42.088314,-0.031360235,155.4776,-0.43106532,233.67166,-58.237114,0.16040704,4.5311027,-58.237579,42.218002,-29.622643,155.47769
1.2438999,0.4215157,19.911442,19.91172,112.08819,112.08818,42.081448,-0.031478785,155.47829,-0.4310472,233.70308,-58.657055,0.14723539,4.5359201,-58.657505,42.285873,-29.647739,155.47838
1.244,0.42592859,21.714737,21.715015,112.10374,112.10372,42.074631,-0.031597432,155.47899,-0.43102902,233.7345,-59.017281,0.13391869,4.5406904,-59.017727,42.35339,-29.67247,155.47906
1.2441,0.42992088,23.49803,23.498289,112.11929,112.11927,42.067856,-0.031716175,155.47969,-0.43101087,233.76591,-59.317356,0.12047008,4.545414,-59.317822,42.420559,-29.696838,155.47978
1.2442,0.43348873,25.259438,25.259687,112.13483,112.13482,42.061127,-0.031835016,155.48042,-0.43099269,233.79733,-59.556953,0.10690286,4.5500917,-59.557426,42.487377,-29.720842,155.4805
1.2443,0.43662861,26.997103,26.997374,112.15038,112.15037,42.054443,-0.031953953,155.48116,-0.43097448,233.82874,-59.735794,0.093230419,4.5547237,-59.736237,42.553848,-29.744482,155.48125
1.2444,0.43933737,28.709274,28.709536,112.16593,112.16592,42.047802,-0.032072984,155.4819,-0.43095624,233.86015,-59.853554,0.079466224,4.5593114,-59.854012,42.619965,-29.767761,155.48199
1.2445,0.44161239,30.394136,30.394384,112.18147,112.18147,42.041203,-0.032192107,155.48265,-0.43093801,233.89157,-59.910103,0.065623879,4.5638542,-59.91058,42.685734,-29.790678,155.48274
1.2446001,0.44345143,32.049915,32.050159,112.19702,112.19701,42.034649,-0.032311324,155.48343,-0.43091974,233.92299,-59.905346,0.051717065,4.5683532,-59.90583,42.751156,-29.813232,155.48352
1.2447,0.44485274,33.674877,33.675133,112.21257,112.21256,42.028137,-0.032430626,155.48421,-0.43090147,233.95441,-59.839252,0.037759498,4.5728087,-59.839706,42.816227,-29.835428,155.4843
1.2448,0.44581482,35.267357,35.267605,112.22812,112.22811,42.021664,-0.032550018,155.485,-0.43088317,233.98582,-59.71175,0.023764938,4.5772219,-59.712231,42.880947,-29.857264,155.48509
1.2449,0.44633684,36.825665,36.825905,112.24367,112.24366,42.015232,-0.0326695,155.48581,-0.43086484,234.01724,-59.522976,0.0097472146,4.5815926,-59.523476,42.945324,-29.87874,155.4859
1.245,0.44641823,38.34816,38.348404,112.25922,112.25921,42.008842,-0.032789063,155.48662,-0.43084651,234.04866,-59.273087,-0.0042798365,4.5859218,-59.273582,43.00935,-29.89986,155.48671
1.2451,0.44605899,39.833248,39.8335,112.27477,112.27476,42.002495,-0.032908712,155.48744,-0.43082815,234.08006,-58.96228,-0.018302372,4.59021,-58.962753,43.073025,-29.920622,155.48753
1.2452,0.44525939,41.279392,41.27964,112.29031,112.29031,41.996181,-0.033028442,155.48828,-0.4308098,234.11148,-58.590763,-0.032306559,4.5944576,-58.591263,43.136356,-29.941027,155.48837
1.2453001,0.44402027,42.685051,42.685299,112.30586,112.30585,41.98991,-0.033148251,155.48914,-0.43079141,234.1429,-58.158913,-0.046278574,4.5986657,-58.159431,43.199337,-29.961077,155.48923
1.2454,0.44234291,44.048752,44.049,112.32141,112.3214,41.983677,-0.033268142,155.48999,-0.43077302,234.17432,-57.66716,-0.060204618,4.6028337,-57.66766,43.261974,-29.98077,155.49008
1.2455,0.44022891,45.369053,45.369308,112.33696,112.33695,41.977482,-0.033388112,155.49086,-0.4307546,234.20573,-57.115906,-0.07407096,4.6069636,-57.116398,43.324265,-30.000111,155.49095
1.2456,0.43768039,46.644577,46.644829,112.35251,112.3525,41.971321,-0.033508159,155.49174,-0.43073615,234.23715,-56.505638,-0.087863907,4.6110549,-56.506161,43.386208,-30.019098,155.49184
1.2457,0.43469986,47.873962,47.874218,112.36806,112.36805,41.965199,-0.033628281,155.49265,-0.43071771,234.26857,-55.83699,-0.10156985,4.615109,-55.837528,43.447807,-30.037735,155.49274
1.2458,0.43129033,49.055916,49.056171,112.38361,112.3836,41.95911,-0.033748474,155.49355,-0.43069923,234.29997,-55.110638,-0.11517526,4.6191254,-55.111137,43.50906,-30.056019,155.49364
1.2459,0.42745507,50.189182,50.189442,112.39916,112.39915,41.95306,-0.033868741,155.49446,-0.43068075,234.33139,-54.327168,-0.12866673,4.6231055,-54.327682,43.569969,-30.073954,155.49455
1.2460001,0.42319795,51.272556,51.272823,112.41471,112.4147,41.947044,-0.033989083,155.49538,-0.43066224,234.36281,-53.487377,-0.14203091,4.6270499,-53.487923,43.630535,-30.091537,155.49547
1.2460999,0.41852316,52.304897,52.305168,112.43026,112.43025,41.941063,-0.034109492,155.49632,-0.43064374,234.39423,-52.592121,-0.15525465,4.630959,-52.592674,43.690758,-30.108776,155.49641
1.2462,0.41343534,53.285107,53.28537,112.44581,112.4458,41.935112,-0.034229968,155.49727,-0.4306252,234.42564,-51.642296,-0.16832487,4.6348333,-51.642803,43.750637,-30.125666,155.49736
1.2463,0.40793946,54.212112,54.212391,112.46136,112.46135,41.929199,-0.034350511,155.49821,-0.43060666,234.45706,-50.638706,-0.1812287,4.6386728,-50.639244,43.810177,-30.142208,155.49831
1.2464,0.40204102,55.084946,55.085228,112.47691,112.4769,41.923317,-0.034471121,155.49919,-0.4305881,234.48848,-49.582413,-0.19395338,4.6424794,-49.582981,43.869373,-30.158407,155.49927
1.2465,0.39574581,55.902668,55.902954,112.49246,112.49245,41.917465,-0.034591794,155.50015,-0.43056953,234.5199,-48.474487,-0.20648639,4.6462522,-48.475048,43.928226,-30.174263,155.50024
1.2466,0.38906008,56.664402,56.664684,112.50801,112.508,41.911644,-0.034712531,155.50114,-0.43055093,234.5513,-47.316017,-0.21881533,4.6499929,-47.316547,43.986744,-30.189775,155.50124
1.2467,0.3819904,57.369297,57.369591,112.52356,112.52354,41.905857,-0.034833327,155.50214,-0.43053234,234.58272,-46.108055,-0.23092805,4.6537013,-46.108612,44.044922,-30.204945,155.50223
1.2467999,0.37454379,58.016605,58.016914,112.53911,112.5391,41.900101,-0.034954187,155.50314,-0.43051371,234.61414,-44.851868,-0.24281259,4.6573782,-44.852451,44.10276,-30.219776,155.50323
1.2469,0.36672759,58.605637,58.605942,112.55466,112.55465,41.894371,-0.035075102,155.50417,-0.43049508,234.64555,-43.54874,-0.25445724,4.6610246,-43.549301,44.160259,-30.234266,155.50426
1.247,0.35854951,59.135727,59.136028,112.57021,112.5702,41.888672,-0.035196077,155.50519,-0.43047643,234.67697,-42.199921,-0.26585051,4.6646399,-42.200466,44.217422,-30.248419,155.50528
1.2471,0.35001764,59.606266,59.606583,112.58576,112.58575,41.883003,-0.035317104,155.50623,-0.43045774,234.70839,-40.806705,-0.27698115,4.6682258,-40.807285,44.27425,-30.262234,155.50632
1.2472,0.34114042,60.016754,60.017086,112.60131,112.6013,41.877361,-0.035438191,155.50726,-0.43043908,234.73981,-39.370552,-0.28783816,4.671782,-39.371143,44.330742,-30.275715,155.50735
1.2473,0.33192661,60.366749,60.367065,112.61686,112.61685,41.87175,-0.035559326,155.50833,-0.43042037,234.77122,-37.892929,-0.29841086,4.6753092,-37.893482,44.386902,-30.28886,155.50841
1.2474,0.32238528,60.655796,60.65612,112.63242,112.6324,41.866161,-0.035680518,155.50938,-0.43040168,234.80263,-36.375217,-0.30868885,4.6788082,-36.375774,44.442726,-30.301672,155.50948
1.2474999,0.31252587,60.883564,60.883911,112.64796,112.64796,41.860603,-0.035801757,155.51047,-0.43038297,234.83405,-34.818954,-0.3186619,4.6822791,-34.819542,44.498219,-30.314152,155.51056
1.2476,0.30235815,61.049801,61.050152,112.66351,112.66351,41.855072,-0.035923045,155.51155,-0.43036422,234.86546,-33.225742,-0.32832024,4.6857228,-33.226341,44.553375,-30.326302,155.51163
1.2477,0.29189214,61.154312,61.154636,112.67907,112.67905,41.849564,-0.036044385,155.51263,-0.43034548,234.89688,-31.597229,-0.33765435,4.6891398,-31.597769,44.608204,-30.338121,155.51273
1.2478,0.28113815,61.196861,61.197208,112.69462,112.69461,41.844082,-0.03616577,155.51373,-0.4303267,234.9283,-29.934895,-0.34665498,4.6925302,-29.935463,44.662704,-30.349615,155.51382
1.2479,0.27010682,61.177402,61.177773,112.71017,112.71016,41.838627,-0.0362872,155.51485,-0.43030792,234.95972,-28.240496,-0.35531327,4.6958942,-28.241091,44.716873,-30.360781,155.51494
1.248,0.25880906,61.09594,61.096313,112.72572,112.72571,41.833195,-0.036408674,155.51596,-0.43028915,234.99113,-26.515768,-0.36362067,4.6992331,-26.516357,44.770718,-30.37162,155.51605
1.2481,0.247256,60.952515,60.952858,112.74127,112.74126,41.827785,-0.036530189,155.51709,-0.43027034,235.02255,-24.762453,-0.37156904,4.7025466,-24.762999,44.82423,-30.382137,155.51718
1.2482001,0.23545904,60.747143,60.747517,112.75682,112.75681,41.822403,-0.036651745,155.51823,-0.43025151,235.05396,-22.982204,-0.37915045,4.7058358,-22.982779,44.877422,-30.392332,155.51833
