"Time","thetaQS","theta","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.re","smee.stator.stray.port_p.Phi.im","smee.excitation.electroMagneticConverter.Phi.re","smeeQS.short.port_p.reference.gamma","constantSpeed.phi","constantSpeedQS.phi"
14.9612,3.1334665,3.1334665,0.40882567,0.18818319,-0.074870281,-0.032391332,0.34608984,4.7042627,2346.9622,2347.7476
14.9613,3.1334875,3.1334872,0.40271318,0.20093197,-0.07381627,-0.034726314,0.34608966,4.7042837,2346.978,2347.7634
14.9614,3.1335082,3.1335082,0.39620328,0.21348247,-0.072689459,-0.03702705,0.34608948,4.7043047,2346.9937,2347.7791
14.9615,3.1335292,3.1335292,0.38930234,0.2258223,-0.071490958,-0.039291266,0.3460893,4.7043257,2347.0093,2347.7947
14.9616,3.1335502,3.1335502,0.38201723,0.23793928,-0.070221961,-0.041516736,0.34608915,4.7043467,2347.0251,2347.8105
14.9617,3.1335711,3.1335711,0.37435508,0.24982147,-0.068883695,-0.043701261,0.34608898,4.7043676,2347.0408,2347.8262
14.9618,3.1335921,3.1335921,0.36632347,0.26145712,-0.067477502,-0.045842685,0.3460888,4.7043886,2347.0564,2347.8418
14.9619,3.1336131,3.1336131,0.35793036,0.27283475,-0.066004761,-0.047938902,0.34608865,4.7044091,2347.0723,2347.8577
14.962,3.1336339,3.1336339,0.34918401,0.28394315,-0.064466923,-0.049987838,0.34608847,4.7044301,2347.0879,2347.8733
14.9621,3.1336548,3.1336548,0.34009302,0.29477134,-0.062865511,-0.051987477,0.34608829,4.7044511,2347.1035,2347.8889
14.9622,3.1336758,3.1336758,0.33066639,0.30530864,-0.06120209,-0.053935844,0.34608811,4.7044721,2347.1191,2347.9045
14.9623,3.1336968,3.1336968,0.32091346,0.31554464,-0.059478313,-0.055831019,0.34608796,4.704493,2347.135,2347.9204
14.9624,3.1337178,3.1337178,0.3108438,0.32546926,-0.057695881,-0.05767113,0.34608778,4.704514,2347.1506,2347.936
14.9625,3.1337388,3.1337388,0.30046734,0.3350727,-0.055856541,-0.059454367,0.3460876,4.704535,2347.1663,2347.9517
14.9626,3.1337595,3.1337595,0.28979436,0.34434545,-0.053962119,-0.061178971,0.34608743,4.704556,2347.1821,2347.9675
14.9627,3.1337805,3.1337805,0.27883536,0.3532784,-0.052014474,-0.062843241,0.34608728,4.704577,2347.1978,2347.9832
14.9628,3.1338015,3.1338015,0.26760119,0.36186272,-0.050015531,-0.064445525,0.3460871,4.7045979,2347.2134,2347.9988
14.9629,3.1338224,3.1338224,0.25610292,0.37008992,-0.047967266,-0.065984257,0.34608692,4.7046189,2347.2292,2348.0146
14.963,3.1338434,3.1338434,0.24435188,0.37795189,-0.04587169,-0.067457914,0.34608674,4.7046399,2347.2449,2348.0303
14.9631,3.1338644,3.1338644,0.23235968,0.38544089,-0.043730874,-0.068865046,0.34608656,4.7046609,2347.2605,2348.0459
14.9632,3.1338854,3.1338854,0.22013816,0.39254951,-0.04154693,-0.070204258,0.34608641,4.7046814,2347.2761,2348.0615
14.9633,3.1339061,3.1339061,0.20769937,0.39927074,-0.039322007,-0.071474232,0.34608623,4.7047024,2347.292,2348.0774
14.9634,3.1339271,3.1339271,0.1950556,0.40559795,-0.037058309,-0.072673723,0.34608606,4.7047234,2347.3076,2348.093
14.9635,3.1339481,3.1339481,0.18221933,0.41152489,-0.034758061,-0.073801532,0.34608588,4.7047443,2347.3232,2348.1086
14.9636,3.1339691,3.1339691,0.16920321,0.41704571,-0.032423533,-0.074856564,0.3460857,4.7047653,2347.3391,2348.1245
14.9637,3.13399,3.13399,0.15602008,0.42215496,-0.030057026,-0.075837769,0.34608555,4.7047863,2347.3547,2348.1401
14.9638,3.134011,3.134011,0.14268297,0.42684761,-0.027660878,-0.076744184,0.34608537,4.7048073,2347.3704,2348.1558
14.9639,3.1340318,3.1340318,0.12920503,0.43111902,-0.025237449,-0.077574909,0.34608519,4.7048283,2347.386,2348.1714
14.964,3.1340528,3.1340528,0.11559957,0.43496495,-0.022789128,-0.078329124,0.34608501,4.7048492,2347.4019,2348.1873
14.9641,3.1340737,3.1340737,0.10188001,0.43838164,-0.020318333,-0.079006091,0.34608483,4.7048702,2347.4175,2348.2029
14.9642,3.1340947,3.1340947,0.088059895,0.44136572,-0.0178275,-0.079605147,0.34608465,4.7048912,2347.4331,2348.2185
14.9643,3.1341157,3.1341157,0.074152857,0.4439142,-0.015319083,-0.08012569,0.34608451,4.7049122,2347.449,2348.2344
14.9644,3.1341367,3.1341367,0.060172621,0.44602463,-0.012795557,-0.080567211,0.34608433,4.7049332,2347.4646,2348.25
14.9645,3.1341577,3.1341577,0.046132986,0.44769484,-0.010259412,-0.080929272,0.34608415,4.7049537,2347.4802,2348.2656
14.9646,3.1341784,3.1341784,0.032047808,0.44892326,-0.0077131488,-0.081211522,0.34608397,4.7049747,2347.4961,2348.2815
14.9647,3.1341994,3.1341994,0.017930988,0.44970864,-0.0051592775,-0.081413679,0.34608379,4.7049956,2347.5117,2348.2971
14.9648,3.1342204,3.1342204,0.0037964552,0.45005023,-0.0026003178,-0.081535548,0.34608361,4.7050166,2347.5273,2348.3127
14.9649,3.1342413,3.1342413,-0.010341839,0.44994766,-3.8793085e-05,-0.081577003,0.34608343,4.7050376,2347.543,2348.3284
14.965,3.1342623,3.1342623,-0.024469944,0.44940105,0.0025227705,-0.081537999,0.34608325,4.7050586,2347.5588,2348.3442
14.9651,3.1342833,3.1342833,-0.038573917,0.44841093,0.0050818468,-0.081418589,0.34608307,4.7050796,2347.5745,2348.3599
14.9652,3.134304,3.134304,-0.052639835,0.4469783,0.0076359115,-0.081218876,0.3460829,4.7051005,2347.5901,2348.3755
14.9653,3.134325,3.134325,-0.066653825,0.44510451,0.010182446,-0.080939062,0.34608272,4.7051215,2347.606,2348.3914
14.9654,3.134346,3.134346,-0.08060205,0.44279149,0.012718939,-0.08057943,0.34608254,4.7051425,2347.6216,2348.407
14.9655,3.134367,3.134367,-0.094470739,0.44004148,0.015242889,-0.080140322,0.34608239,4.7051635,2347.6372,2348.4226
14.9656,3.134388,3.134388,-0.10824622,0.43685719,0.017751805,-0.079622179,0.34608221,4.7051845,2347.6531,2348.4385
14.9657,3.134409,3.134409,-0.12191489,0.43324178,0.020243216,-0.079025514,0.34608203,4.7052054,2347.6687,2348.4541
14.9658,3.1344299,3.1344299,-0.13546327,0.42919883,0.022714663,-0.078350909,0.34608185,4.7052259,2347.6843,2348.4697
14.9659,3.1344507,3.1344507,-0.14887796,0.42473227,0.02516371,-0.077599034,0.34608167,4.7052469,2347.7,2348.4854
14.966,3.1344717,3.1344717,-0.16214575,0.41984656,0.027587939,-0.076770626,0.3460815,4.7052679,2347.7158,2348.5012
14.9661,3.1344926,3.1344926,-0.17525354,0.41454652,0.02998496,-0.075866513,0.34608132,4.7052889,2347.7314,2348.5168
14.9662,3.1345136,3.1345136,-0.18818839,0.40883735,0.03235241,-0.074887566,0.34608114,4.7053099,2347.7471,2348.5325
14.9663,3.1345346,3.1345346,-0.20093752,0.40272471,0.034687955,-0.073834769,0.34608096,4.7053308,2347.7629,2348.5483
14.9664,3.1345556,3.1345556,-0.21348839,0.3962146,0.03698929,-0.072709158,0.34608078,4.7053518,2347.7786,2348.564
14.9665,3.1345763,3.1345763,-0.22582856,0.38931349,0.039254144,-0.071511835,0.3460806,4.7053728,2347.7942,2348.5796
14.9666,3.1345973,3.1345973,-0.2379459,0.38202816,0.041480288,-0.070243984,0.34608042,4.7053938,2347.8098,2348.5952
14.9667,3.1346183,3.1346183,-0.24982841,0.37436581,0.043665521,-0.068906859,0.34608024,4.7054148,2347.8257,2348.6111
14.9668,3.1346393,3.1346393,-0.26146439,0.36633399,0.045807689,-0.067501776,0.34608006,4.7054358,2347.8413,2348.6267
14.9669,3.1346602,3.1346602,-0.27284238,0.35794064,0.047904685,-0.066030122,0.34607989,4.7054567,2347.8569,2348.6423
14.967,3.1346812,3.1346812,-0.28395107,0.34919402,0.049954437,-0.064493351,0.34607971,4.7054777,2347.8728,2348.6582
14.9671,3.1347022,3.1347022,-0.29477957,0.34010279,0.051954921,-0.062892966,0.34607953,4.7054982,2347.8884,2348.6738
14.9672,3.1347229,3.1347229,-0.30531719,0.3306759,0.053904165,-0.061230559,0.34607935,4.7055192,2347.9041,2348.6895
14.9673,3.1347439,3.1347439,-0.31555349,0.32092267,0.055800248,-0.059507761,0.34607917,4.7055402,2347.9199,2348.7053
14.9674,3.1347649,3.1347649,-0.32547837,0.31085274,0.057641301,-0.057726279,0.34607896,4.7055612,2347.9355,2348.7209
14.9675,3.1347859,3.1347859,-0.33508208,0.30047598,0.05942551,-0.055887863,0.34607881,4.7055821,2347.9512,2348.7366
14.9676,3.1348069,3.1348069,-0.34435511,0.2898027,0.06115111,-0.053994328,0.3460786,4.7056031,2347.9668,2348.7522
14.9677,3.1348279,3.1348279,-0.35328832,0.27884343,0.062816404,-0.052047543,0.34607843,4.7056241,2347.9827,2348.7681
14.9678,3.1348486,3.1348486,-0.36187288,0.26760894,0.064419739,-0.050049428,0.34607825,4.7056451,2347.9983,2348.7837
14.9679,3.1348696,3.1348696,-0.37010032,0.25611031,0.06595955,-0.048001952,0.34607807,4.7056661,2348.0139,2348.7993
14.968,3.1348906,3.1348906,-0.37796253,0.24435896,0.067434311,-0.045907136,0.34607789,4.705687,2348.0298,2348.8152
14.9681,3.1349115,3.1349115,-0.38545176,0.23236643,0.06884256,-0.043767046,0.34607771,4.705708,2348.0454,2348.8308
14.9682,3.1349325,3.1349325,-0.39256057,0.22014457,0.07018292,-0.041583788,0.34607753,4.705729,2348.061,2348.8464
14.9683,3.1349535,3.1349535,-0.39928201,0.20770544,0.071454063,-0.039359521,0.34607735,4.7057495,2348.0769,2348.8623
14.9684,3.1349745,3.1349742,-0.4056094,0.19506131,0.072654739,-0.037096437,0.34607717,4.7057705,2348.0925,2348.8779
14.9685,3.1349952,3.1349952,-0.41153651,0.18222466,0.073783763,-0.034796763,0.34607697,4.7057915,2348.1082,2348.8936
14.9686,3.1350162,3.1350162,-0.41705751,0.16920817,0.074840017,-0.032462776,0.34607679,4.7058125,2348.1238,2348.9092
14.9687,3.1350372,3.1350372,-0.42216691,0.15602468,0.075822458,-0.030096769,0.34607661,4.7058334,2348.1396,2348.925
14.9688,3.1350582,3.1350582,-0.42685968,0.14268719,0.076730125,-0.027701082,0.34607643,4.7058544,2348.1553,2348.9407
14.9689,3.1350791,3.1350791,-0.43113121,0.12920888,0.077562124,-0.025278073,0.34607625,4.7058754,2348.1709,2348.9563
14.969,3.1351001,3.1351001,-0.43497726,0.11560302,0.07831762,-0.022830136,0.34607607,4.7058964,2348.1868,2348.9722
14.9691,3.1351209,3.1351209,-0.43839407,0.10188308,0.078995883,-0.020359682,0.34607589,4.7059174,2348.2024,2348.9878
14.9692,3.1351418,3.1351418,-0.44137821,0.088062569,0.079596236,-0.017869147,0.34607568,4.7059383,2348.218,2349.0034
14.9693,3.1351628,3.1351628,-0.44392678,0.074155129,0.08011809,-0.01536099,0.34607551,4.7059593,2348.2339,2349.0193
14.9694,3.1351838,3.1351838,-0.44603726,0.060174502,0.080560938,-0.012837682,0.34607533,4.7059803,2348.2495,2349.0349
14.9695,3.1352048,3.1352048,-0.44770753,0.046134472,0.080924325,-0.010301714,0.34607515,4.7060013,2348.2651,2349.0505
14.9696,3.1352258,3.1352258,-0.44893599,0.032048896,0.081207909,-0.0077555841,0.34607497,4.7060218,2348.2808,2349.0662
14.9697,3.1352468,3.1352465,-0.44972143,0.017931674,0.081411399,-0.0052018058,0.34607476,4.7060428,2348.2966,2349.082
14.9698,3.1352675,3.1352675,-0.45006302,0.0037967407,0.081534602,-0.0026428972,0.34607458,4.7060637,2348.3123,2349.0977
14.9699,3.1352885,3.1352885,-0.44996044,-0.010341956,0.08157739,-8.1381062e-05,0.3460744,4.7060847,2348.3279,2349.1133
14.97,3.1353095,3.1353095,-0.44941384,-0.024470462,0.081539728,0.0024802156,0.34607422,4.7061057,2348.3438,2349.1292
14.9701,3.1353304,3.1353304,-0.44842368,-0.038574833,0.081421643,0.0050393669,0.34607404,4.7061267,2348.3594,2349.1448
14.9702,3.1353514,3.1353514,-0.446991,-0.052641153,0.081223264,0.0075935489,0.34607384,4.7061477,2348.375,2349.1604
14.9703,3.1353724,3.1353724,-0.44511721,-0.066655539,0.080944784,0.010140242,0.34607366,4.7061687,2348.3906,2349.176
14.9704,3.1353931,3.1353931,-0.4428041,-0.080604158,0.080586471,0.012676936,0.34607348,4.7061896,2348.4065,2349.1919
14.9705,3.1354141,3.1354141,-0.44005403,-0.09447325,0.080148682,0.015201127,0.3460733,4.7062106,2348.4221,2349.2075
14.9706,3.1354351,3.1354351,-0.43686965,-0.10824912,0.079631843,0.017710328,0.34607309,4.7062316,2348.4377,2349.2231
14.9707,3.1354561,3.1354561,-0.43325415,-0.12191818,0.079036474,0.020202061,0.34607291,4.7062526,2348.4536,2349.239
14.9708,3.1354771,3.1354771,-0.42921105,-0.13546693,0.078363158,0.022673873,0.34607273,4.7062736,2348.4692,2349.2546
14.9709,3.135498,3.135498,-0.4247444,-0.14888202,0.077612557,0.025123324,0.34607255,4.7062941,2348.4849,2349.2703
14.971,3.1355188,3.1355188,-0.41985855,-0.16215019,0.076785415,0.027547996,0.34607235,4.706315,2348.5007,2349.2861
14.9711,3.1355398,3.1355398,-0.41455835,-0.17525835,0.075882539,0.029945502,0.34607217,4.706336,2348.5164,2349.3018
14.9712,3.1355608,3.1355608,-0.40884903,-0.18819356,0.074904829,0.032313477,0.34607199,4.706357,2348.532,2349.3174
14.9713,3.1355817,3.1355817,-0.40273622,-0.20094307,0.073853247,0.034649581,0.34607178,4.706378,2348.5476,2349.333
14.9714,3.1356027,3.1356027,-0.39622593,-0.21349429,0.072728828,0.036951516,0.3460716,4.706399,2348.5635,2349.3489
14.9715,3.1356237,3.1356237,-0.38932464,-0.22583482,0.071532689,0.039217006,0.34607142,4.7064199,2348.5791,2349.3645
14.9716,3.1356447,3.1356447,-0.3820391,-0.2379525,0.070265993,0.041443821,0.34607121,4.7064409,2348.5947,2349.3801
14.9717,3.1356654,3.1356654,-0.37437654,-0.24983536,0.06893,0.043629766,0.34607103,4.7064619,2348.6106,2349.396
14.9718,3.1356864,3.1356864,-0.36634448,-0.26147169,0.067526028,0.045772679,0.34607086,4.7064829,2348.6262,2349.4116
14.9719,3.1357074,3.1357074,-0.3579509,-0.27284998,0.066055462,0.047870453,0.34607065,4.7065039,2348.6418,2349.4272
14.972,3.1357284,3.1357284,-0.34920406,-0.283959,0.064519748,0.049921013,0.34607047,4.7065248,2348.6577,2349.4431
14.9721,3.1357493,3.1357493,-0.34011257,-0.29478782,0.062920399,0.051922344,0.34607029,4.7065458,2348.6733,2349.4587
14.9722,3.1357703,3.1357703,-0.33068544,-0.30532572,0.061259001,0.053872466,0.34607008,4.7065663,2348.689,2349.4744
14.9723,3.1357911,3.1357911,-0.32093194,-0.31556231,0.059537187,0.055769458,0.3460699,4.7065873,2348.7046,2349.49
14.9724,3.135812,3.135812,-0.31086168,-0.32548749,0.057756655,0.057611451,0.34606972,4.7066083,2348.7205,2349.5059
14.9725,3.135833,3.135833,-0.30048466,-0.33509147,0.055919163,0.059396625,0.34606951,4.7066293,2348.7361,2349.5215
14.9726,3.135854,3.135854,-0.28981107,-0.34436479,0.054026522,0.061123222,0.34606934,4.7066503,2348.7517,2349.5371
14.9727,3.135875,3.135875,-0.27885148,-0.35329825,0.052080598,0.062789537,0.34606913,4.7066712,2348.7676,2349.553
14.9728,3.135896,3.135896,-0.26761666,-0.36188304,0.050083309,0.06439393,0.34606895,4.7066922,2348.7832,2349.5686
14.9729,3.1359169,3.1359169,-0.25611776,-0.37011075,0.048036627,0.065934815,0.34606877,4.7067132,2348.7988,2349.5842
14.973,3.1359377,3.1359377,-0.24436605,-0.37797317,0.045942567,0.067410678,0.34606856,4.7067342,2348.8145,2349.5999
14.9731,3.1359587,3.1359587,-0.23237318,-0.38546261,0.0438032,0.068820052,0.34606838,4.7067552,2348.8303,2349.6157
14.9732,3.1359797,3.1359797,-0.22015098,-0.39257166,0.041620634,0.070161559,0.3460682,4.7067761,2348.8459,2349.6313
14.9733,3.1360006,3.1360006,-0.20771149,-0.39929327,0.03939702,0.071433872,0.34606799,4.7067971,2348.8616,2349.647
14.9734,3.1360216,3.1360216,-0.195067,-0.40562084,0.037134547,0.072635733,0.34606782,4.7068181,2348.8774,2349.6628
14.9735,3.1360426,3.1360426,-0.18223001,-0.41154814,0.034835454,0.073765956,0.34606761,4.7068386,2348.8931,2349.6785
14.9736,3.1360633,3.1360633,-0.16921315,-0.41706929,0.032502007,0.074823432,0.34606743,4.7068596,2348.9087,2349.6941
14.9737,3.1360843,3.1360843,-0.15602928,-0.42217883,0.030136501,0.075807117,0.34606722,4.7068806,2348.9246,2349.71
14.9738,3.1361053,3.1361053,-0.14269142,-0.42687175,0.027741276,0.076716043,0.34606704,4.7069016,2348.9402,2349.7256
14.9739,3.1361263,3.1361263,-0.12921272,-0.4311434,0.02531869,0.077549309,0.34606683,4.7069225,2348.9558,2349.7412
14.974,3.1361473,3.1361473,-0.11560649,-0.43498957,0.022871135,0.078306086,0.34606665,4.7069435,2348.9714,2349.7568
14.9741,3.1361682,3.1361682,-0.10188615,-0.43840647,0.020401021,0.078985646,0.34606645,4.7069645,2348.9873,2349.7727
14.9742,3.1361892,3.1361892,-0.088065244,-0.44139072,0.01791079,0.079587303,0.34606627,4.7069855,2349.0029,2349.7883
14.9743,3.13621,3.13621,-0.074157424,-0.44393936,0.015402892,0.080110468,0.34606609,4.7070065,2349.0186,2349.804
14.9744,3.1362309,3.1362309,-0.060176395,-0.4460499,0.012879803,0.080554627,0.34606588,4.7070274,2349.0344,2349.8198
14.9745,3.1362519,3.1362519,-0.046135966,-0.44772023,0.010344012,0.08091934,0.34606567,4.7070484,2349.05,2349.8354
14.9746,3.1362729,3.1362729,-0.032049991,-0.44894874,0.0077980179,0.081204258,0.34606549,4.7070694,2349.0657,2349.8511
14.9747,3.1362939,3.1362939,-0.017932368,-0.44973418,0.0052443333,0.081409082,0.34606528,4.7070904,2349.0815,2349.8669
14.9748,3.1363149,3.1363149,-0.0037970343,-0.45007578,0.0026854761,0.081533618,0.3460651,4.7071109,2349.0972,2349.8826
14.9749,3.1363356,3.1363356,0.010342063,-0.44997323,0.00012396982,0.081577748,0.3460649,4.7071319,2349.1128,2349.8982
14.975,3.1363566,3.1363566,0.02447097,-0.44942659,-0.0024376591,0.081541419,0.34606472,4.7071528,2349.1284,2349.9138
14.9751,3.1363776,3.1363776,0.038575746,-0.44843644,-0.0049968846,0.081424676,0.34606451,4.7071738,2349.1443,2349.9297
14.9752,3.1363986,3.1363986,0.052642465,-0.44700372,-0.0075511825,0.08122763,0.34606433,4.7071948,2349.1599,2349.9453
14.9753,3.1364195,3.1364195,0.066657245,-0.44512987,-0.010098034,0.080950476,0.34606412,4.7072158,2349.1755,2349.9609
14.9754,3.1364405,3.1364405,0.080606267,-0.4428167,-0.012634926,0.080593482,0.34606394,4.7072368,2349.1914,2349.9768
14.9755,3.1364615,3.1364615,0.094475754,-0.44006655,-0.015159359,0.080157004,0.34606373,4.7072577,2349.207,2349.9924
14.9756,3.1364822,3.1364822,0.10825201,-0.43688211,-0.017668841,0.079641484,0.34606352,4.7072787,2349.2227,2350.0081
14.9757,3.1365032,3.1365032,0.12192146,-0.43326649,-0.020160899,0.079047412,0.34606335,4.7072997,2349.2385,2350.0239
14.9758,3.1365242,3.1365242,0.1354706,-0.4292233,-0.022633074,0.078375377,0.34606314,4.7073207,2349.2542,2350.0396
14.9759,3.1365452,3.1365452,0.14888607,-0.42475653,-0.025082927,0.07762605,0.34606296,4.7073417,2349.2698,2350.0552
14.976,3.1365662,3.1365662,0.16215461,-0.41987056,-0.027508045,0.076800168,0.34606275,4.7073627,2349.2854,2350.0708
14.9761,3.1365871,3.1365871,0.17526315,-0.41457021,-0.029906034,0.075898543,0.34606257,4.7073832,2349.3013,2350.0867
14.9762,3.1366079,3.1366079,0.18819873,-0.40886071,-0.032274529,0.07492207,0.34606236,4.7074041,2349.3169,2350.1023
14.9763,3.1366289,3.1366289,0.20094861,-0.40274775,-0.034611195,0.073871702,0.34606215,4.7074251,2349.3325,2350.1179
14.9764,3.1366498,3.1366498,0.21350019,-0.39623728,-0.036913726,0.072748475,0.34606197,4.7074461,2349.3484,2350.1338
14.9765,3.1366708,3.1366708,0.22584108,-0.38933578,-0.039179854,0.071553506,0.34606177,4.7074671,2349.364,2350.1494
14.9766,3.1366918,3.1366918,0.2379591,-0.38205004,-0.041407339,0.070287973,0.34606159,4.7074881,2349.3796,2350.165
14.9767,3.1367128,3.1367128,0.2498423,-0.37438726,-0.043593992,0.068953112,0.34606138,4.707509,2349.3953,2350.1807
14.9768,3.1367338,3.1367338,0.26147896,-0.366355,-0.04573765,0.067550257,0.34606117,4.70753,2349.4111,2350.1965
14.9769,3.1367545,3.1367545,0.27285758,-0.35796118,-0.047836199,0.066080771,0.34606099,4.707551,2349.4268,2350.2122
14.977,3.1367755,3.1367755,0.28396693,-0.34921408,-0.049887575,0.064546123,0.34606078,4.707572,2349.4424,2350.2278
14.9771,3.1367965,3.1367965,0.29479605,-0.34012234,-0.051889747,0.062947817,0.34606057,4.707593,2349.4583,2350.2437
14.9772,3.1368175,3.1368175,0.30533424,-0.33069494,-0.053840749,0.061287425,0.3460604,4.7076139,2349.4739,2350.2593
14.9773,3.1368384,3.1368384,0.31557113,-0.32094118,-0.055738647,0.059566591,0.34606019,4.7076349,2349.4895,2350.2749
14.9774,3.1368594,3.1368594,0.32549661,-0.31087065,-0.057581577,0.057787012,0.34605998,4.7076554,2349.5054,2350.2908
14.9775,3.1368802,3.1368802,0.33510086,-0.30049333,-0.05936772,0.055950444,0.3460598,4.7076764,2349.521,2350.3064
14.9776,3.1369011,3.1369011,0.34437445,-0.28981945,-0.061095316,0.054058693,0.34605959,4.7076974,2349.5366,2350.322
14.9777,3.1369221,3.1369221,0.35330817,-0.27885956,-0.062762655,0.05211363,0.34605938,4.7077184,2349.5522,2350.3376
14.9778,3.1369431,3.1369431,0.36189321,-0.26762444,-0.064368099,0.050117169,0.34605917,4.7077394,2349.5681,2350.3535
14.9779,3.1369641,3.1369641,0.37012112,-0.25612518,-0.065910056,0.04807128,0.34605899,4.7077603,2349.5837,2350.3691
14.978,3.1369851,3.1369851,0.37798381,-0.24437316,-0.067387015,0.045977984,0.34605879,4.7077813,2349.5994,2350.3848
14.9781,3.137006,3.1370058,0.38547346,-0.23237994,-0.068797521,0.043839343,0.34605858,4.7078023,2349.6152,2350.4006
14.9782,3.1370268,3.1370268,0.39258268,-0.2201574,-0.070140168,0.041657463,0.3460584,4.7078233,2349.6309,2350.4163
14.9783,3.1370478,3.1370478,0.39930451,-0.20771757,-0.071413651,0.039434504,0.34605819,4.7078443,2349.6465,2350.4319
14.9784,3.1370687,3.1370687,0.40563229,-0.19507273,-0.072616696,0.037172649,0.34605798,4.7078652,2349.6624,2350.4478
14.9785,3.1370897,3.1370897,0.41155973,-0.18223536,-0.073748127,0.034874134,0.34605777,4.7078862,2349.678,2350.4634
14.9786,3.1371107,3.1371107,0.41708106,-0.16921812,-0.074806832,0.032541227,0.34605759,4.7079072,2349.6936,2350.479
14.9787,3.1371317,3.1371317,0.42219076,-0.15603389,-0.075791754,0.030176222,0.34605739,4.7079277,2349.7092,2350.4946
14.9788,3.1371524,3.1371524,0.42688382,-0.14269565,-0.076701932,0.02778146,0.34605718,4.7079487,2349.7251,2350.5105
14.9789,3.1371734,3.1371734,0.43115559,-0.12921657,-0.077536464,0.025359297,0.34605697,4.7079697,2349.7407,2350.5261
14.979,3.1371944,3.1371944,0.43500188,-0.11560995,-0.078294523,0.022912126,0.34605676,4.7079906,2349.7563,2350.5417
14.9791,3.1372154,3.1372154,0.43841887,-0.10188923,-0.078975372,0.020442355,0.34605658,4.7080116,2349.7722,2350.5576
14.9792,3.1372364,3.1372364,0.44140321,-0.088067941,-0.079578333,0.017952425,0.34605637,4.7080326,2349.7878,2350.5732
