"Time","vC","iLL","iL","vCC"
0.76059997,0.014435112,11.025543,1.7547697,11.025543
0.7608,0.014408546,11.045872,1.7580051,11.045872
0.76099998,0.014382028,11.066237,1.7612464,11.066237
0.76120001,0.01435556,11.086641,1.7644938,11.086641
0.76139998,0.01432914,11.107082,1.767747,11.107082
0.76160002,0.01430277,11.127562,1.7710063,11.127562
0.76179999,0.014276447,11.148078,1.7742717,11.148078
0.76200002,0.014250173,11.168633,1.7775431,11.168633
0.7622,0.014223947,11.189225,1.7808205,11.189225
0.76239997,0.01419777,11.209855,1.7841039,11.209855
0.7626,0.01417164,11.230523,1.7873933,11.230523
0.76279998,0.01414556,11.25123,1.7906889,11.25123
0.76300001,0.014119526,11.271975,1.7939905,11.271975
0.76319999,0.014093542,11.292757,1.7972982,11.292757
0.76340002,0.014067604,11.313579,1.800612,11.313579
0.76359999,0.014041714,11.334438,1.8039318,11.334438
0.76380002,0.014015872,11.355336,1.8072579,11.355336
0.764,0.013990078,11.376273,1.81059,11.376273
0.76419997,0.013964331,11.397248,1.8139284,11.397248
0.76440001,0.013938631,11.418262,1.8172728,11.418262
0.76459998,0.01391298,11.439315,1.8206234,11.439315
0.76480001,0.013887374,11.460406,1.8239802,11.460406
0.76499999,0.013861816,11.481536,1.8273432,11.481536
0.76520002,0.013836306,11.502706,1.8307124,11.502706
0.76539999,0.013810841,11.523913,1.8340878,11.523913
0.76560003,0.013785424,11.545161,1.8374695,11.545161
0.7658,0.013760054,11.566448,1.8408574,11.566448
0.76599997,0.01373473,11.587773,1.8442514,11.587773
0.76620001,0.013709453,11.609138,1.8476518,11.609138
0.76639998,0.013684222,11.630544,1.8510585,11.630544
0.76660001,0.013659039,11.651987,1.8544713,11.651987
0.76679999,0.013633901,11.67347,1.8578906,11.67347
0.76700002,0.01360881,11.694994,1.8613161,11.694994
0.76719999,0.013583764,11.716557,1.8647479,11.716557
0.76740003,0.013558765,11.738159,1.8681861,11.738159
0.7676,0.013533812,11.759802,1.8716305,11.759802
0.76779997,0.013508905,11.781484,1.8750814,11.781484
0.76800001,0.013484043,11.803206,1.8785386,11.803206
0.76819998,0.013459227,11.824968,1.8820022,11.824968
0.76840001,0.013434458,11.846771,1.8854722,11.846771
0.76859999,0.013409733,11.868614,1.8889486,11.868614
0.76880002,0.013385054,11.890497,1.8924314,11.890497
0.76899999,0.01336042,11.91242,1.8959205,11.91242
0.76920003,0.013335832,11.934383,1.8994162,11.934383
0.7694,0.013311289,11.956388,1.9029182,11.956388
0.76959997,0.013286792,11.978433,1.9064268,11.978433
0.76980001,0.013262339,12.000518,1.9099418,12.000518
0.76999998,0.013237932,12.022644,1.9134632,12.022644
0.77020001,0.013213569,12.044811,1.9169912,12.044811
0.77039999,0.013189251,12.067019,1.9205258,12.067019
0.77060002,0.013164978,12.089268,1.9240668,12.089268
0.77079999,0.013140749,12.111558,1.9276142,12.111558
0.77100003,0.013116566,12.133888,1.9311683,12.133888
0.7712,0.013092426,12.15626,1.934729,12.15626
0.77139997,0.013068331,12.178674,1.9382962,12.178674
0.77160001,0.013044281,12.201128,1.9418699,12.201128
0.77179998,0.013020274,12.223624,1.9454503,12.223624
0.77200001,0.012996312,12.246162,1.9490372,12.246162
0.77219999,0.012972394,12.268741,1.9526308,12.268741
0.77240002,0.01294852,12.291362,1.956231,12.291362
0.7726,0.01292469,12.314024,1.9598378,12.314024
0.77280003,0.012900904,12.336728,1.9634513,12.336728
0.773,0.012877162,12.359474,1.9670714,12.359474
0.77319998,0.012853462,12.382262,1.9706982,12.382262
0.77340001,0.012829808,12.405092,1.9743317,12.405092
0.77359998,0.012806196,12.427964,1.9779719,12.427964
0.77380002,0.012782628,12.450879,1.9816189,12.450879
0.77399999,0.012759103,12.473835,1.9852725,12.473835
0.77420002,0.012735621,12.496834,1.9889328,12.496834
0.7744,0.012712182,12.519876,1.9926001,12.519876
0.77460003,0.012688788,12.542959,1.9962739,12.542959
0.7748,0.012665436,12.566085,1.9999546,12.566085
0.77499998,0.012642127,12.589254,2.0036421,12.589254
0.77520001,0.01261886,12.612466,2.0073364,12.612466
0.77539998,0.012595637,12.63572,2.0110373,12.63572
0.77560002,0.012572456,12.659018,2.0147452,12.659018
0.77579999,0.012549318,12.682358,2.01846,12.682358
0.77600002,0.012526223,12.705741,2.0221815,12.705741
0.7762,0.012503169,12.729168,2.0259099,12.729168
0.77640003,0.012480159,12.752637,2.0296452,12.752637
0.7766,0.012457191,12.77615,2.0333874,12.77615
0.77679998,0.012434266,12.799706,2.0371366,12.799706
0.77700001,0.012411382,12.823306,2.0408926,12.823306
0.77719998,0.01238854,12.846949,2.0446553,12.846949
0.77740002,0.012365741,12.870636,2.0484252,12.870636
0.77759999,0.012342983,12.894366,2.0522022,12.894366
0.77780002,0.012320267,12.91814,2.0559859,12.91814
0.778,0.012297593,12.941958,2.0597765,12.941958
0.77819997,0.012274961,12.96582,2.0635743,12.96582
0.7784,0.012252371,12.989726,2.0673792,12.989726
0.77859998,0.012229822,13.013677,2.0711908,13.013677
0.77880001,0.012207314,13.03767,2.0750096,13.03767
0.77899998,0.012184848,13.061708,2.0788355,13.061708
0.77920002,0.012162424,13.085792,2.0826683,13.085792
0.77939999,0.01214004,13.109919,2.0865083,13.109919
0.77960002,0.012117698,13.13409,2.0903554,13.13409
0.7798,0.012095397,13.158306,2.0942094,13.158306
0.77999997,0.012073137,13.182568,2.0980709,13.182568
0.7802,0.012050918,13.206873,2.1019392,13.206873
0.78039998,0.01202874,13.231223,2.1058147,13.231223
0.78060001,0.012006602,13.255619,2.1096973,13.255619
0.78079998,0.011984506,13.280059,2.1135869,13.280059
0.78100002,0.01196245,13.304544,2.1174839,13.304544
0.78119999,0.011940435,13.329075,2.1213882,13.329075
0.78140002,0.01191846,13.35365,2.1252995,13.35365
0.7816,0.011896526,13.378271,2.1292181,13.378271
0.78179997,0.011874631,13.402938,2.1331439,13.402938
0.78200001,0.011852778,13.427649,2.1370769,13.427649
0.78219998,0.011830964,13.452407,2.141017,13.452407
0.78240001,0.011809191,13.47721,2.1449647,13.47721
0.78259999,0.011787457,13.502059,2.1489193,13.502059
0.78280002,0.011765764,13.526954,2.1528816,13.526954
0.78299999,0.011744111,13.551894,2.1568511,13.551894
0.78320003,0.011722497,13.57688,2.1608276,13.57688
0.7834,0.011700924,13.601913,2.1648116,13.601913
0.78359997,0.01167939,13.626992,2.1688032,13.626992
0.78380001,0.011657895,13.652117,2.172802,13.652117
0.78399998,0.01163644,13.677288,2.1768081,13.677288
0.78420001,0.011615025,13.702506,2.1808217,13.702506
0.78439999,0.011593648,13.72777,2.1848426,13.72777
0.78460002,0.011572312,13.753081,2.1888709,13.753081
0.78479999,0.011551014,13.778439,2.1929066,13.778439
0.78500003,0.011529757,13.803843,2.1969497,13.803843
0.7852,0.011508537,13.829293,2.2010005,13.829293
0.78539997,0.011487357,13.854792,2.2050586,13.854792
0.78560001,0.011466216,13.880337,2.2091241,13.880337
0.78579998,0.011445114,13.905929,2.2131972,13.905929
0.78600001,0.011424051,13.931568,2.217278,13.931568
0.78619999,0.011403026,13.957254,2.2213662,13.957254
0.78640002,0.011382041,13.982988,2.2254617,13.982988
0.78659999,0.011361093,14.00877,2.2295649,14.00877
0.78680003,0.011340185,14.034598,2.2336757,14.034598
0.787,0.011319315,14.060475,2.2377942,14.060475
0.78719997,0.011298483,14.086399,2.24192,14.086399
0.78740001,0.01127769,14.112371,2.2460537,14.112371
0.78759998,0.011256934,14.138391,2.2501948,14.138391
0.78780001,0.011236218,14.164459,2.2543437,14.164459
0.78799999,0.011215539,14.190576,2.2585001,14.190576
0.78820002,0.011194898,14.21674,2.2626643,14.21674
0.78839999,0.011174295,14.242951,2.2668362,14.242951
0.78860003,0.011153731,14.269213,2.2710156,14.269213
0.7888,0.011133203,14.295522,2.275203,14.295522
0.78899997,0.011112714,14.321879,2.2793977,14.321879
0.78920001,0.011092262,14.348285,2.2836006,14.348285
0.78939998,0.011071849,14.37474,2.287811,14.37474
0.78960001,0.011051472,14.401244,2.2920291,14.401244
0.78979999,0.011031133,14.427796,2.2962551,14.427796
0.79000002,0.011010832,14.454398,2.3004889,14.454398
0.7902,0.010990568,14.481049,2.3047304,14.481049
0.79040003,0.010970341,14.507748,2.3089797,14.507748
0.7906,0.010950152,14.534496,2.313237,14.534496
0.79079998,0.010929999,14.561295,2.317502,14.561295
0.79100001,0.010909884,14.588142,2.321775,14.588142
0.79119998,0.010889806,14.61504,2.3260558,14.61504
0.79140002,0.010869765,14.641987,2.3303444,14.641987
0.79159999,0.01084976,14.668983,2.3346412,14.668983
0.79180002,0.010829792,14.696029,2.3389456,14.696029
0.792,0.010809861,14.723125,2.3432581,14.723125
0.79220003,0.010789967,14.750271,2.3475785,14.750271
0.7924,0.010770109,14.777467,2.351907,14.777467
0.79259998,0.010750289,14.804713,2.3562434,14.804713
0.79280001,0.010730504,14.832009,2.3605876,14.832009
0.79299998,0.010710756,14.859357,2.3649399,14.859357
0.79320002,0.010691044,14.886754,2.3693004,14.886754
0.79339999,0.010671369,14.914202,2.3736689,14.914202
0.79360002,0.01065173,14.9417,2.3780453,14.9417
0.7938,0.010632127,14.969249,2.3824298,14.969249
0.79400003,0.01061256,14.996848,2.3868225,14.996848
0.7942,0.010593029,15.024499,2.3912232,15.024499
0.79439998,0.010573533,15.0522,2.395632,15.0522
0.79460001,0.010554074,15.079953,2.4000492,15.079953
0.79479998,0.010534651,15.107758,2.4044743,15.107758
0.79500002,0.010515262,15.135612,2.4089077,15.135612
0.79519999,0.01049591,15.163519,2.4133489,15.163519
0.79540002,0.010476595,15.191477,2.4177988,15.191477
0.7956,0.010457314,15.219486,2.4222565,15.219486
0.79579997,0.010438068,15.247548,2.4267225,15.247548
0.796,0.010418858,15.275661,2.4311969,15.275661
0.79619998,0.010399683,15.303825,2.4356794,15.303825
0.79640001,0.010380545,15.332042,2.4401703,15.332042
0.79659998,0.01036144,15.360311,2.4446695,15.360311
0.79680002,0.010342372,15.388632,2.4491768,15.388632
0.79699999,0.010323337,15.417005,2.4536924,15.417005
0.79720002,0.010304339,15.44543,2.4582164,15.44543
0.7974,0.010285375,15.473907,2.462749,15.473907
0.79759997,0.010266447,15.502438,2.4672897,15.502438
0.7978,0.010247552,15.531021,2.4718387,15.531021
0.79799998,0.010228693,15.559656,2.4763963,15.559656
0.79820001,0.010209868,15.588345,2.480962,15.588345
0.79839998,0.010191078,15.617085,2.4855363,15.617085
0.79860002,0.010172322,15.64588,2.4901192,15.64588
0.79879999,0.010153602,15.674727,2.4947104,15.674727
0.79900002,0.010134916,15.703628,2.49931,15.703628
0.7992,0.010116263,15.732582,2.5039182,15.732582
0.79939997,0.010097646,15.761589,2.5085349,15.761589
0.79960001,0.010079063,15.790649,2.51316,15.790649
0.79979998,0.010060513,15.819764,2.5177937,15.819764
0.80000001,0.010041998,15.848932,2.5224359,15.848932
0.80019999,0.010023517,15.878154,2.5270867,15.878154
0.80040002,0.01000507,15.90743,2.5317459,15.90743
0.80059999,0.0099866567,15.936759,2.5364139,15.936759
0.80080003,0.009968278,15.966143,2.5410905,15.966143
0.801,0.0099499328,15.995581,2.5457757,15.995581
0.80119997,0.0099316211,16.025072,2.5504694,16.025072
0.80140001,0.009913343,16.054619,2.555172,16.054619
0.80159998,0.0098950984,16.084219,2.5598831,16.084219
0.80180001,0.0098768882,16.113874,2.5646029,16.113874
0.80199999,0.0098587107,16.143585,2.5693314,16.143585
0.80220002,0.0098405676,16.173351,2.5740688,16.173351
0.80239999,0.0098224571,16.203171,2.5788147,16.203171
0.80260003,0.0098043801,16.233046,2.5835693,16.233046
0.8028,0.0097863358,16.262976,2.5883329,16.262976
0.80299997,0.0097683258,16.292961,2.5931051,16.292961
0.80320001,0.0097503485,16.323,2.5978863,16.323
0.80339998,0.0097324038,16.353096,2.6026762,16.353096
0.80360001,0.0097144926,16.383247,2.6074748,16.383247
0.80379999,0.0096966149,16.413454,2.6122825,16.413454
0.80400002,0.0096787689,16.443718,2.6170988,16.443718
0.80419999,0.0096609564,16.474035,2.6219242,16.474035
0.80440003,0.0096431766,16.50441,2.6267583,16.50441
0.8046,0.0096254302,16.53484,2.6316016,16.53484
0.80479997,0.0096077155,16.565327,2.6364536,16.565327
0.80500001,0.0095900334,16.595869,2.6413145,16.595869
0.80519998,0.0095723849,16.626469,2.6461844,16.626469
0.80540001,0.009554768,16.657124,2.6510634,16.657124
0.80559999,0.0095371837,16.687836,2.6559515,16.687836
0.80580002,0.009519631,16.718603,2.6608484,16.718603
0.80599999,0.0095021119,16.74943,2.6657543,16.74943
0.80620003,0.0094846245,16.780312,2.6706693,16.780312
0.8064,0.0094671687,16.811251,2.6755936,16.811251
0.80659997,0.0094497455,16.842245,2.6805267,16.842245
0.80680001,0.0094323549,16.873299,2.6854689,16.873299
0.80699998,0.009414996,16.904409,2.6904204,16.904409
0.80720001,0.0093976688,16.935577,2.6953809,16.935577
0.80739999,0.0093803732,16.966803,2.7003505,16.966803
0.80760002,0.0093631102,16.998085,2.7053292,16.998085
0.80779999,0.0093458788,17.029425,2.7103174,17.029425
0.80800003,0.0093286783,17.060823,2.7153144,17.060823
0.8082,0.0093115102,17.092279,2.7203209,17.092279
0.80839998,0.0092943739,17.123795,2.7253366,17.123795
0.80860001,0.0092772683,17.155367,2.7303615,17.155367
0.80879998,0.0092601953,17.186996,2.7353954,17.186996
0.80900002,0.009243153,17.218685,2.7404389,17.218685
0.80919999,0.0092261415,17.250433,2.7454917,17.250433
0.80940002,0.0092091626,17.282238,2.7505536,17.282238
0.8096,0.0091922143,17.314104,2.755625,17.314104
0.80980003,0.0091752969,17.346025,2.7607057,17.346025
0.81,0.0091584111,17.378008,2.7657959,17.378008
0.81019998,0.009141556,17.410049,2.7708955,17.410049
0.81040001,0.0091247326,17.44215,2.7760043,17.44215
0.81059998,0.009107939,17.474308,2.7811227,17.474308
0.81080002,0.009091177,17.506527,2.7862504,17.506527
0.81099999,0.0090744458,17.538805,2.7913876,17.538805
0.81120002,0.0090577463,17.571142,2.7965341,17.571142
0.8114,0.0090410765,17.60354,2.8016903,17.60354
0.81160003,0.0090244375,17.635996,2.8068559,17.635996
0.8118,0.0090078292,17.668512,2.8120313,17.668512
0.81199998,0.0089912508,17.70109,2.8172159,17.70109
0.81220001,0.008974704,17.733727,2.8224101,17.733727
0.81239998,0.008958187,17.766422,2.8276141,17.766422
0.81260002,0.0089417007,17.799181,2.8328276,17.799181
0.81279999,0.0089252451,17.831997,2.8380506,17.831997
0.81300002,0.0089088185,17.864876,2.8432832,17.864876
0.8132,0.0088924235,17.897814,2.8485255,17.897814
0.81339997,0.0088760583,17.930813,2.8537776,17.930813
0.8136,0.0088597229,17.963875,2.8590393,17.963875
0.81379998,0.0088434173,17.996996,2.8643107,17.996996
0.81400001,0.0088271424,18.030178,2.869592,18.030178
0.81419998,0.0088108974,18.063421,2.8748827,18.063421
0.81440002,0.0087946821,18.096725,2.8801832,18.096725
0.81459999,0.0087784966,18.130093,2.8854938,18.130093
0.81480002,0.008762341,18.163519,2.8908138,18.163519
0.815,0.0087462142,18.197008,2.8961439,18.197008
0.81519997,0.0087301182,18.23056,2.9014838,18.23056
0.8154,0.0087140519,18.264172,2.9068334,18.264172
0.81559998,0.0086980145,18.297848,2.9121928,18.297848
0.81580001,0.008682007,18.331585,2.9175622,18.331585
0.81599998,0.0086660292,18.365383,2.9229414,18.365383
0.81620002,0.0086500803,18.399244,2.9283307,18.399244
0.81639999,0.0086341612,18.433168,2.9337299,18.433168
0.81660002,0.008618271,18.467155,2.9391391,18.467155
0.8168,0.0086024096,18.501204,2.9445581,18.501204
0.81699997,0.0085865781,18.535316,2.9499872,18.535316
0.81720001,0.0085707754,18.56949,2.9554262,18.56949
0.81739998,0.0085550025,18.603729,2.9608755,18.603729
0.81760001,0.0085392576,18.638029,2.9663346,18.638029
0.81779999,0.0085235424,18.672394,2.9718039,18.672394
0.81800002,0.0085078562,18.706821,2.977283,18.706821
0.81819999,0.0084921988,18.741312,2.9827726,18.741312
0.81840003,0.0084765693,18.775867,2.988272,18.775867
0.8186,0.0084609697,18.810486,2.9937818,18.810486
0.81879997,0.008445398,18.845167,2.9993014,18.845167
0.81900001,0.0084298551,18.879913,3.0048316,18.879913
0.81919998,0.0084143411,18.914724,3.0103717,18.914724
0.81940001,0.008398856,18.949598,3.0159221,18.949598
0.81959999,0.0083833989,18.984537,3.0214829,18.984537
0.81980002,0.0083679706,19.019539,3.0270538,19.019539
0.81999999,0.0083525702,19.054607,3.032635,19.054607
0.82020003,0.0083371988,19.089739,3.0382264,19.089739
0.8204,0.0083218552,19.124937,3.0438282,19.124937
0.82059997,0.0083065396,19.160198,3.0494404,19.160198
0.82080001,0.008291252,19.195526,3.0550628,19.195526
0.82099998,0.0082759932,19.230917,3.0606956,19.230917
0.82120001,0.0082607623,19.266375,3.0663388,19.266375
0.82139999,0.0082455594,19.301897,3.0719924,19.301897
0.82160002,0.0082303844,19.337486,3.0776565,19.337486
0.82179999,0.0082152374,19.373138,3.0833309,19.373138
0.82200003,0.0082001183,19.408859,3.0890157,19.408859
0.8222,0.0081850272,19.444645,3.0947113,19.444645
0.82239997,0.008169964,19.480495,3.1004171,19.480495
0.82260001,0.0081549278,19.516413,3.1061337,19.516413
0.82279998,0.0081399195,19.552397,3.1118605,19.552397
0.82300001,0.0081249392,19.588448,3.1175981,19.588448
0.82319999,0.0081099868,19.624563,3.1233463,19.624563
0.82340002,0.0080950614,19.660746,3.1291049,19.660746
0.82359999,0.008080163,19.696997,3.1348743,19.696997
0.82380003,0.0080652926,19.733313,3.1406543,19.733313
0.824,0.0080504492,19.769697,3.1464448,19.769697
0.82419997,0.0080356337,19.806147,3.1522462,19.806147
0.82440001,0.0080208452,19.842665,3.1580582,19.842665
0.82459998,0.0080060838,19.87925,3.1638808,19.87925
0.82480001,0.0079913493,19.915903,3.1697145,19.915903
0.82499999,0.0079766428,19.952623,3.1755586,19.952623
0.82520002,0.0079619624,19.98941,3.1814137,19.98941
0.82539999,0.0079473099,20.026266,3.1872795,20.026266
0.82560003,0.0079326835,20.06319,3.193156,20.06319
0.8258,0.007918084,20.100182,3.1990435,20.100182
0.82599998,0.0079035126,20.137243,3.2049417,20.137243
0.82620001,0.0078889672,20.174372,3.210851,20.174372
0.82639998,0.0078744479,20.211567,3.2167709,20.211567
0.82660002,0.0078599565,20.248833,3.2227018,20.248833
0.82679999,0.0078454912,20.286167,3.2286439,20.286167
0.82700002,0.0078310529,20.32357,3.2345967,20.32357
0.8272,0.0078166407,20.361042,3.2405605,20.361042
0.82740003,0.007802255,20.398582,3.2465353,20.398582
0.8276,0.0077878959,20.436193,3.2525213,20.436193
0.82779998,0.0077735633,20.473873,3.258518,20.473873
0.82800001,0.0077592568,20.511621,3.2645259,20.511621
0.82819998,0.0077449768,20.54944,3.270545,20.54944
0.82840002,0.0077307234,20.587328,3.2765751,20.587328
0.82859999,0.007716496,20.625286,3.2826164,20.625286
0.82880002,0.0077022947,20.663315,3.2886686,20.663315
0.829,0.0076881195,20.701414,3.2947323,20.701414
0.82920003,0.0076739704,20.739582,3.300807,20.739582
0.8294,0.0076598478,20.777821,3.3068929,20.777821
0.82959998,0.0076457509,20.81613,3.31299,20.81613
0.82980001,0.0076316795,20.854511,3.3190985,20.854511
0.82999998,0.0076176347,20.892962,3.325218,20.892962
0.83020002,0.0076036151,20.931482,3.3313489,20.931482
0.83039999,0.0075896219,20.970076,3.3374913,20.970076
0.83060002,0.007575654,21.008739,3.3436449,21.008739
0.8308,0.0075617121,21.047476,3.3498096,21.047476
0.83099997,0.0075477958,21.086281,3.3559859,21.086281
0.8312,0.0075339046,21.12516,3.3621736,21.12516
0.83139998,0.0075200396,21.16411,3.3683727,21.16411
0.83160001,0.0075062001,21.203131,3.3745832,21.203131
0.83179998,0.0074923858,21.242226,3.380805,21.242226
0.83200002,0.0074785971,21.281391,3.3870385,21.281391
0.83219999,0.0074648336,21.320629,3.3932834,21.320629
0.83240002,0.0074510956,21.359938,3.3995397,21.359938
0.8326,0.0074373828,21.399321,3.4058077,21.399321
0.83279997,0.0074236952,21.438776,3.4120872,21.438776
0.833,0.0074100327,21.478304,3.4183784,21.478304
0.83319998,0.0073963958,21.517906,3.4246809,21.517906
0.83340001,0.0073827836,21.557579,3.4309955,21.557579
0.83359998,0.0073691965,21.597326,3.4373214,21.597326
0.83380002,0.0073556341,21.637148,3.4436588,21.637148
0.83399999,0.0073420973,21.67704,3.4500082,21.67704
0.83420002,0.0073285853,21.717009,3.4563692,21.717009
0.8344,0.0073150978,21.75705,3.4627421,21.75705
0.83459997,0.0073016351,21.797165,3.4691265,21.797165
0.8348,0.0072881975,21.837353,3.4755228,21.837353
0.83499998,0.0072747846,21.877617,3.4819307,21.877617
0.83520001,0.0072613964,21.917953,3.4883506,21.917953
0.83539999,0.0072480324,21.958364,3.4947824,21.958364
0.83560002,0.0072346935,21.998852,3.5012259,21.998852
0.83579999,0.0072213789,22.039412,3.5076814,22.039412
0.83600003,0.0072080889,22.080048,3.5141487,22.080048
0.8362,0.0071948231,22.120758,3.520628,22.120758
0.83639997,0.007181582,22.161543,3.5271192,22.161543
0.83660001,0.0071683652,22.202404,3.5336223,22.202404
0.83679998,0.007155173,22.24334,3.5401375,22.24334
0.83700001,0.0071420046,22.284351,3.5466647,22.284351
0.83719999,0.0071288608,22.325439,3.5532038,22.325439
0.83740002,0.0071157408,22.366602,3.5597551,22.366602
0.83759999,0.0071026455,22.407841,3.5663185,22.407841
0.83780003,0.0070895739,22.449156,3.5728941,22.449156
0.838,0.0070765265,22.490545,3.5794816,22.490545
0.83819997,0.0070635029,22.532013,3.5860813,22.532013
0.83840001,0.0070505035,22.573557,3.5926931,22.573557
0.83859998,0.0070375279,22.615177,3.5993173,22.615177
0.83880001,0.0070245764,22.656874,3.6059537,22.656874
0.83899999,0.0070116483,22.698648,3.612602,22.698648
0.83920002,0.0069987443,22.740499,3.6192629,22.740499
0.83939999,0.0069858641,22.782427,3.625936,22.782427
0.83960003,0.0069730077,22.824432,3.6326213,22.824432
0.8398,0.0069601745,22.866516,3.6393189,22.866516
0.83999997,0.0069473651,22.908676,3.646029,22.908676
0.84020001,0.0069345795,22.950914,3.6527514,22.950914
0.84039998,0.0069218171,22.993231,3.6594863,22.993231
0.84060001,0.0069090785,23.035625,3.6662335,23.035625
0.84079999,0.0068963631,23.078096,3.6729932,23.078096
0.84100002,0.0068836715,23.120647,3.6797655,23.120647
0.84119999,0.0068710027,23.163277,3.6865501,23.163277
0.84140003,0.0068583577,23.205984,3.6933472,23.205984
0.8416,0.0068457359,23.248772,3.7001569,23.248772
0.84179997,0.006833137,23.291636,3.706979,23.291636
0.84200001,0.0068205614,23.334581,3.7138138,23.334581
0.84219998,0.006808009,23.377604,3.7206612,23.377604
0.84240001,0.0067954799,23.420708,3.7275212,23.420708
0.84259999,0.0067829737,23.46389,3.7343941,23.46389
0.84280002,0.0067704907,23.507151,3.7412794,23.507151
0.84299999,0.00675803,23.550493,3.7481773,23.550493
0.84320003,0.0067455932,23.593914,3.7550881,23.593914
0.8434,0.0067331786,23.637417,3.7620115,23.637417
0.84359998,0.0067207869,23.680998,3.7689478,23.680998
0.84380001,0.006708418,23.724661,3.775897,23.724661
0.84399998,0.0066960724,23.768402,3.7828588,23.768402
0.84420002,0.0066837491,23.812225,3.7898335,23.812225
0.84439999,0.0066714482,23.856131,3.7968211,23.856131
0.84460002,0.0066591706,23.900116,3.8038216,23.900116
0.8448,0.0066469149,23.944181,3.8108349,23.944181
0.84500003,0.0066346824,23.988329,3.8178611,23.988329
0.8452,0.0066224718,24.032558,3.8249004,24.032558
0.84539998,0.0066102841,24.076868,3.8319526,24.076868
0.84560001,0.0065981187,24.12126,3.8390179,24.12126
0.84579998,0.0065859756,24.165735,3.846096,24.165735
0.84600002,0.0065738549,24.210291,3.8531873,24.210291
0.84619999,0.0065617566,24.254929,3.8602917,24.254929
0.84640002,0.0065496806,24.299648,3.8674092,24.299648
0.8466,0.006537627,24.344452,3.8745399,24.344452
0.84680003,0.0065255952,24.389338,3.8816836,24.389338
0.847,0.0065135858,24.434305,3.8888404,24.434305
0.84719998,0.0065015983,24.479357,3.8960106,24.479357
0.84740001,0.0064896331,24.52449,3.903194,24.52449
0.84759998,0.0064776894,24.569708,3.9103906,24.569708
0.84780002,0.0064657684,24.615009,3.9176004,24.615009
0.84799999,0.0064538689,24.660393,3.9248235,24.660393
0.84820002,0.0064419913,24.705862,3.93206,24.705862
0.8484,0.0064301356,24.751413,3.9393098,24.751413
0.84859997,0.0064183017,24.797049,3.946573,24.797049
0.8488,0.0064064898,24.84277,3.9538496,24.84277
0.84899998,0.0063946992,24.888573,3.9611394,24.888573
0.84920001,0.0063829306,24.934462,3.9684429,24.934462
0.84939998,0.0063711838,24.980434,3.9757597,24.980434
0.84960002,0.0063594584,25.026493,3.9830902,25.026493
0.84979999,0.0063477545,25.072636,3.9904339,25.072636
0.85000002,0.0063360725,25.118864,3.9977915,25.118864
0.8502,0.0063244118,25.165178,4.0051622,25.165178
0.85039997,0.0063127726,25.211576,4.012547,25.211576
0.8506,0.0063011544,25.25806,4.0199451,25.25806
0.85079998,0.006289558,25.30463,4.0273571,25.30463
0.85100001,0.0062779831,25.351286,4.0347824,25.351286
0.85119998,0.0062664291,25.398027,4.0422215,25.398027
0.85140002,0.0062548965,25.444857,4.0496745,25.444857
0.85159999,0.0062433854,25.49177,4.0571413,25.49177
0.85180002,0.0062318952,25.538771,4.0646219,25.538771
0.852,0.0062204259,25.585859,4.0721159,25.585859
0.85219997,0.0062089781,25.633034,4.0796242,25.633034
0.8524,0.0061975513,25.680294,4.0871458,25.680294
0.85259998,0.0061861454,25.727642,4.0946817,25.727642
0.85280001,0.0061747609,25.775078,4.102231,25.775078
0.85299999,0.0061633969,25.822601,4.1097946,25.822601
0.85320002,0.0061520538,25.870213,4.117372,25.870213
0.85339999,0.0061407317,25.917912,4.1249638,25.917912
0.85360003,0.0061294306,25.965698,4.1325693,25.965698
0.8538,0.00611815,26.013573,4.1401887,26.013573
0.85399997,0.0061068903,26.061535,4.1478224,26.061535
0.85420001,0.0060956515,26.109587,4.1554699,26.109587
0.85439998,0.0060844333,26.157726,4.1631317,26.157726
0.85460001,0.0060732355,26.205956,4.1708074,26.205956
0.85479999,0.0060620587,26.254272,4.1784973,26.254272
0.85500002,0.006050902,26.302679,4.1862016,26.302679
0.85519999,0.0060397661,26.351175,4.1939201,26.351175
0.85540003,0.0060286508,26.399761,4.2016525,26.399761
0.8556,0.0060175559,26.448437,4.2093992,26.448437
0.85579997,0.0060064811,26.497202,4.2171607,26.497202
0.85600001,0.0059954273,26.546055,4.224936,26.546055
0.85619998,0.0059843934,26.595001,4.2327256,26.595001
0.85640001,0.0059733801,26.644035,4.24053,26.644035
0.85659999,0.0059623867,26.693161,4.2483482,26.693161
0.85680002,0.0059514134,26.742376,4.2561812,26.742376
0.85699999,0.0059404606,26.791683,4.264029,26.791683
0.85720003,0.0059295283,26.841082,4.2718906,26.841082
0.8574,0.0059186155,26.89057,4.279767,26.89057
0.85759997,0.0059077232,26.940149,4.2876577,26.940149
0.85780001,0.0058968505,26.98982,4.2955632,26.98982
0.85799998,0.0058859983,27.039583,4.3034835,27.039583
0.85820001,0.005875166,27.089437,4.3114181,27.089437
0.85839999,0.0058643534,27.139385,4.3193674,27.139385
0.85860002,0.0058535608,27.189423,4.3273311,27.189423
0.85879999,0.0058427881,27.239555,4.3353095,27.239555
0.85900003,0.0058320351,27.289778,4.3433032,27.289778
0.8592,0.0058213021,27.340094,4.3513112,27.340094
0.85939997,0.0058105886,27.390503,4.359334,27.390503
