"Time","vLV.y","iLV.y","vHV.y","iHV.y"
0.000436,12.690587,-69.058708,23.774578,22.542259
0.00043700001,12.686191,-68.619041,23.629181,37.081898
0.00043799999,12.684562,-68.456184,23.528105,47.18959
0.000439,12.685182,-68.51815,23.456785,54.321484
0.00044,12.687629,-68.762894,23.405458,59.454144
0.00044100001,12.691563,-69.156273,23.367548,63.245293
0.00044199999,12.696706,-69.67057,23.338644,66.135643
0.000443,12.702832,-70.283226,23.315794,68.420547
0.000444,12.709759,-70.975883,23.297016,70.298378
0.00044500001,12.717335,-71.733498,23.280952,71.904793
0.00044599999,12.725439,-72.543877,23.26672,73.327942
0.000447,12.733971,-73.397026,23.253733,74.626724
0.00044800001,12.742847,-74.28479,23.241587,75.841415
0.00044900001,12.752005,-75.200485,23.230007,76.999336
0.00044999999,12.761387,-76.138664,23.218817,78.118408
0.00044999999,12.761387,-76.138664,23.218817,78.118408
0.000451,12.768777,-76.877686,23.476469,52.353085
0.00045200001,12.772495,-77.249557,23.649038,35.096146
0.00045299999,12.773211,-77.321106,23.764753,23.524647
0.00045399999,12.771467,-77.146744,23.842329,15.767152
0.000455,12.767711,-76.771095,23.89432,10.568074
0.00045600001,12.762307,-76.230743,23.929167,7.0833583
0.00045699999,12.755556,-75.555656,23.952518,4.7482038
0.00045799999,12.747704,-74.770386,23.968155,3.184562
0.000459,12.738951,-73.895103,23.978638,2.1363027
0.00046000001,12.729463,-72.946304,23.985674,1.4325243
0.00046000001,12.729463,-72.946304,23.985674,1.4325243
0.00046000001,12.729463,-72.946304,23.985674,1.4325243
0.00046099999,12.721611,-72.161087,23.764011,23.598837
0.000462,12.717175,-71.717468,23.611944,38.805534
0.000463,12.715505,-71.550461,23.506413,49.358704
0.00046400001,12.71608,-71.608017,23.432121,56.787815
0.00046499999,12.718481,-71.848083,23.378826,62.11747
0.000466,12.722365,-72.236534,23.339613,66.038727
0.00046700001,12.727457,-72.745674,23.309856,69.014297
0.00046800001,12.73353,-73.352982,23.286457,71.354286
0.00046899999,12.740401,-74.040108,23.267332,73.2668
0.00047,12.747921,-74.792053,23.251055,74.894432
0.00047100001,12.755966,-75.596626,23.236702,76.32972
0.00047200001,12.764439,-76.443878,23.223654,77.634552
0.00047299999,12.773256,-77.325661,23.211489,78.851189
0.000474,12.782353,-78.235313,23.199917,80.008324
0.00047500001,12.791674,-79.167381,23.188753,81.124779
0.00047500001,12.791674,-79.167381,23.188753,81.124779
0.00047599999,12.799003,-79.900307,23.456203,54.379608
0.00047699999,12.802668,-80.2668,23.635441,36.455853
0.000478,12.803333,-80.333344,23.75563,24.437016
0.00047900001,12.801543,-80.154305,23.836212,16.378799
0.00047999999,12.797742,-79.774216,23.890213,10.978681
0.000481,12.792296,-79.229622,23.926407,7.3592644
0.000482,12.785504,-78.550461,23.950651,4.9349418
0.00048300001,12.777613,-77.761276,23.96689,3.3109238
0.00048399999,12.768822,-76.882195,23.977793,2.2207334
0.000485,12.759296,-75.929688,23.985111,1.4889652
0.000485,12.759296,-75.929688,23.985111,1.4889652
0.000485,12.759296,-75.929688,23.985111,1.4889652
0.000486,12.751408,-75.140793,23.753859,24.614115
0.00048700001,12.746934,-74.693398,23.595387,40.461414
0.00048799999,12.745224,-74.522392,23.485575,51.442497
0.000489,12.745757,-74.575714,23.408432,59.15678
0.00049000001,12.748113,-74.811295,23.353245,64.675613
0.00049100001,12.75195,-75.195023,23.312782,68.721786
0.00049200002,12.756992,-75.699219,23.282209,71.779106
0.00049300003,12.763014,-76.301384,23.258282,74.17186
0.00049399998,12.769832,-76.9832,23.238821,76.117882
0.00049499999,12.777297,-77.729698,23.222342,77.76593
0.00049599999,12.785287,-78.528702,23.20787,79.212875
0.000497,12.793703,-79.370293,23.194765,80.523468
0.00049800001,12.802464,-80.24633,23.182581,81.741997
0.00049900002,12.811502,-81.150169,23.171017,82.898392
0.00050000002,12.820764,-82.07637,23.159876,84.012321
0.00050000002,12.820764,-82.07637,23.159876,84.012321
0.00050099997,12.828036,-82.803673,23.436848,56.315186
0.00050199998,12.83165,-83.16497,23.622465,37.753452
0.00050299999,12.832267,-83.226685,23.746931,25.306936
0.000504,12.830431,-83.043106,23.830376,16.962442
0.000505,12.826588,-82.658737,23.886303,11.369799
0.00050600001,12.8211,-82.110069,23.923786,7.6214085
0.00050700002,12.81427,-81.426994,23.948895,5.1105366
0.00050800003,12.80634,-80.634033,23.965715,3.4285204
0.00050899998,12.797513,-79.751274,23.977005,2.2995927
0.00050999998,12.787952,-78.795197,23.984583,1.5416611
0.00050999998,12.787952,-78.795197,23.984583,1.5416611
0.00050999998,12.787952,-78.795197,23.984583,1.5416611
0.00051099999,12.78003,-78.003029,23.744234,25.576572
0.000512,12.775519,-77.551971,23.579582,42.041691
0.00051300001,12.773771,-77.377106,23.465645,53.435535
0.00051400001,12.774263,-77.426338,23.385757,61.424313
0.00051500002,12.776576,-77.65757,23.328726,67.127502
0.00051599997,12.780367,-78.036713,23.287046,71.295326
0.00051699998,12.785361,-78.536133,23.255678,74.43222
0.00051799999,12.791333,-79.133324,23.231228,76.877121
0.00051899999,12.7981,-79.81002,23.211439,78.856178
0.00052,12.805512,-80.551285,23.194771,80.522911
0.00052100001,12.81345,-81.344948,23.180197,81.9804
0.00052200002,12.821811,-82.181084,23.16703,83.296951
0.00052300002,12.830516,-83.05159,23.154823,84.517731
0.00052399997,12.839499,-83.949844,23.143267,85.673409
0.00052499998,12.848704,-84.870415,23.132149,86.785072
0.00052499998,12.848704,-84.870415,23.132149,86.785072
0.00052599999,12.855923,-85.592293,23.418262,58.173817
0.000527,12.859486,-85.948608,23.610006,38.999447
0.000528,12.860057,-86.005676,23.738579,26.142126
0.00052900001,12.858177,-85.817749,23.824778,17.522253
0.00053000002,12.854293,-85.42926,23.882549,11.745032
0.00053100003,12.848766,-84.876663,23.92127,7.8729429
0.00053199998,12.841898,-84.189827,23.947208,5.2791877
0.00053299998,12.833932,-83.393227,23.964582,3.5416639
0.00053399999,12.825069,-82.50695,23.976246,2.3754389
0.000535,12.815475,-81.547432,23.984076,1.592499
0.000535,12.815475,-81.547432,23.984076,1.592499
0.000535,12.815475,-81.547432,23.984076,1.592499
0.00053600001,12.807519,-80.751862,23.73488,26.511892
0.00053700001,12.802973,-80.29731,23.564318,43.568211
0.00053800002,12.801188,-80.118767,23.44643,55.356983
0.00053899997,12.801641,-80.164085,23.363909,63.609035
0.00053999998,12.803911,-80.391167,23.30513,69.487015
0.00054099999,12.807659,-80.765953,23.262297,73.770279
0.00054199999,12.812608,-81.260796,23.230173,76.982704
0.000543,12.818533,-81.853249,23.205236,79.47641
0.00054400001,12.825251,-82.52504,23.185137,81.486359
0.00054500002,12.832613,-83.261276,23.168282,83.171768
0.00054600002,12.840498,-84.049805,23.153601,84.6399
0.00054699997,12.848807,-84.880714,23.140383,85.9618
0.00054799998,12.857459,-85.745926,23.128157,87.18438
0.00054899999,12.866388,-86.638817,23.116606,88.339394
0.00055,12.87554,-87.553978,23.105513,89.448723
0.00055,12.87554,-87.553978,23.105513,89.448723
0.000551,12.882707,-88.27066,23.400406,59.959335
0.00055200001,12.886222,-88.622185,23.598036,40.196404
0.00055300002,12.886748,-88.674805,23.730556,26.944427
0.00055400003,12.884827,-88.482697,23.819399,18.06003
0.00055499998,12.880902,-88.090256,23.878944,12.1055
0.00055599998,12.875339,-87.53389,23.918854,8.1145945
0.00055699999,12.868434,-86.843437,23.945587,5.4412313
0.000558,12.860434,-86.04335,23.963497,3.6503577
0.00055900001,12.851537,-85.153687,23.975517,2.4482634
0.00056000001,12.841908,-84.190872,23.983587,1.6413072
0.00056000001,12.841908,-84.190872,23.983587,1.6413072
0.00056000001,12.841908,-84.190872,23.983587,1.6413072
0.00056100002,12.83392,-83.392044,23.725899,27.410215
0.00056199997,12.829341,-82.934135,23.549656,45.034401
0.00056299998,12.82752,-82.752045,23.427975,57.202511
0.00056399999,12.827936,-82.79361,23.342926,65.70742
0.00056499999,12.830167,-83.016708,23.282467,71.753265
0.000566,12.833873,-83.387299,23.238525,76.147392
0.00056700001,12.838778,-83.877762,23.205677,79.432365
0.00056800002,12.844657,-84.465652,23.180271,81.972939
0.00056900003,12.851328,-85.132744,23.159874,84.012535
0.00056999997,12.858642,-85.864151,23.142841,85.715919
0.00057099998,12.866477,-86.647743,23.128057,87.194305
0.00057199999,12.874737,-87.47364,23.114786,88.521355
0.000573,12.883338,-88.333755,23.102543,89.745644
0.00057400001,12.892215,-89.221497,23.091,90.900009
0.00057500001,12.901315,-90.131462,23.079929,92.007103
0.00057500001,12.901315,-90.131462,23.079929,92.007103
0.00057600002,12.908432,-90.843155,23.383257,61.674301
0.00057700003,12.911901,-91.190079,23.58654,41.346039
0.00057799998,12.912384,-91.238419,23.722851,27.714994
0.00057899999,12.910423,-91.042297,23.814234,18.576546
0.00057999999,12.906461,-90.646057,23.875483,12.45172
0.000581,12.900861,-90.086075,23.916533,8.3467064
0.00058200001,12.893922,-89.392151,23.944031,5.5969176
0.00058300002,12.885887,-88.588715,23.962452,3.7547548
0.00058400002,12.876958,-87.695801,23.974819,2.5181746
0.00058499997,12.867298,-86.72982,23.983118,1.688161
0.00058499997,12.867298,-86.72982,23.983118,1.688161
0.00058599998,12.859279,-85.927856,23.71727,28.272995
0.00058699999,12.854668,-85.466721,23.535574,46.442642
0.000588,12.852813,-85.281235,23.41025,58.975121
0.000589,12.853192,-85.319191,23.322771,67.722878
0.00059000001,12.855385,-85.538467,23.2607,73.929955
0.00059100002,12.859051,-85.905029,23.215694,78.430542
0.00059200003,12.863913,-86.391281,23.182148,81.785187
0.00059299998,12.869748,-86.974792,23.156292,84.370758
0.00059399998,12.876373,-87.637367,23.135612,86.43882
0.00059499999,12.883641,-88.364136,23.118404,88.159508
0.000596,12.89143,-89.14299,23.103521,89.647812
0.00059700001,12.899641,-89.964058,23.090202,90.979828
0.00059800001,12.908193,-90.819283,23.077942,92.205734
0.00059900002,12.917021,-91.70208,23.066406,93.359459
0.00060000003,12.92607,-92.607063,23.055355,94.464409
0.00060000003,12.92607,-92.607063,23.055355,94.464409
0.00060099998,12.93314,-93.313957,23.366785,63.321526
0.00060199999,12.936564,-93.656464,23.575497,42.450245
0.00060299999,12.937007,-93.700699,23.715448,28.455101
0.000604,12.935007,-93.500725,23.809273,19.072651
0.00060500001,12.931008,-93.100838,23.872158,12.784263
0.00060600002,12.925374,-92.537384,23.914303,8.5696583
0.00060700002,12.918401,-91.840126,23.942535,5.7464747
0.00060799997,12.910335,-91.03347,23.961451,3.8550222
0.00060899998,12.901374,-90.137436,23.974148,2.5852919
0.00060999999,12.891685,-89.168404,23.982668,1.7331418
0.00060999999,12.891685,-89.168404,23.982668,1.7331418
0.00060999999,12.891685,-89.168404,23.982668,1.7331418
0.000611,12.883635,-88.363434,23.708984,29.101641
0.000612,12.878992,-87.8992,23.522047,47.795303
0.00061300001,12.877105,-87.710449,23.393221,60.677818
0.00061400002,12.877449,-87.744934,23.303411,69.658775
0.00061500003,12.879605,-87.960541,23.239794,76.020683
0.00061599998,12.883232,-88.323235,23.193766,80.623474
0.00061699998,12.888055,-88.805435,23.15955,84.045013
0.00061799999,12.893847,-89.38475,23.133263,86.673775
0.000619,12.90043,-90.042984,23.112309,88.769066
0.00062000001,12.907653,-90.765297,23.094936,90.506447
0.00062100001,12.915396,-91.539604,23.079956,92.004379
0.00062200002,12.92356,-92.356041,23.066587,93.341202
0.00062300003,12.932066,-93.206566,23.054314,94.568626
0.00062399998,12.940846,-94.084618,23.042784,95.721703
0.00062499999,12.949848,-94.984802,23.031754,96.824638
0.00062499999,12.949848,-94.984802,23.031754,96.824638
0.00062599999,12.956871,-95.687096,23.350964,64.903687
0.000627,12.960254,-96.02536,23.564892,43.510815
0.00062800001,12.960656,-96.065643,23.70834,29.16596
0.00062900002,12.95862,-95.861969,23.804508,19.549156
0.00063000002,12.954586,-95.45858,23.868963,13.10367
0.00063099997,12.948917,-94.891785,23.912163,8.7838106
0.00063199998,12.941914,-94.191322,23.941099,5.890142
0.00063299999,12.933816,-93.381577,23.960487,3.9513187
0.000634,12.924826,-92.482544,23.973503,2.6497278
0.000635,12.915106,-91.510597,23.982237,1.7763261
0.000635,12.915106,-91.510597,23.982237,1.7763261
0.000635,12.915106,-91.510597,23.982237,1.7763261
0.00063600001,12.907027,-90.702728,23.701025,29.897505
0.00063700002,12.902355,-90.235519,23.509054,49.094513
0.00063800003,12.900436,-90.043633,23.376867,62.313263
0.00063899998,12.900748,-90.074791,23.284819,71.518173
0.00063999998,12.902868,-90.286873,23.219711,78.028793
0.00064099999,12.906459,-90.645851,23.172703,82.729721
0.000642,12.911242,-91.124168,23.137844,86.2155
0.00064300001,12.916994,-91.699448,23.111143,88.885742
0.00064400001,12.923535,-92.353508,23.089928,91.007156
0.00064500002,12.930716,-93.071548,23.072393,92.760605
0.00064599997,12.938415,-93.841476,23.057322,94.267838
0.00064699998,12.946534,-94.653465,23.043907,95.609283
0.00064799999,12.954995,-95.499481,23.031618,96.838127
0.00064899999,12.96373,-96.372963,23.020094,97.990593
0.00065,12.972686,-97.268547,23.009085,99.091583
0.00065,12.972686,-97.268547,23.009085,99.091583
0.00065100001,12.979664,-97.966415,23.335768,66.423317
0.00065200002,12.983006,-98.300613,23.554705,44.529457
0.00065300002,12.983371,-98.337112,23.701513,29.848719
0.00065399997,12.981298,-98.129875,23.799932,20.006823
0.00065499998,12.977231,-97.723122,23.865896,13.410457
0.00065599999,12.971531,-97.153122,23.910105,8.9895182
0.000657,12.964496,-96.449585,23.939718,6.0281448
0.000658,12.956368,-95.636871,23.959562,4.0437937
0.00065900001,12.94735,-94.734962,23.972883,2.7115893
0.00066000002,12.937602,-93.760208,23.981821,1.8178147
0.00066000002,12.937602,-93.760208,23.981821,1.8178147
0.00066000002,12.937602,-93.760208,23.981821,1.8178147
0.00066100003,12.929496,-92.949562,23.69338,30.661903
0.00066199998,12.924795,-92.479492,23.496576,50.342377
0.00066299998,12.922846,-92.284592,23.361158,63.884071
0.00066399999,12.923125,-92.312553,23.266958,73.304085
0.000665,12.925213,-92.521248,23.200424,79.957535
0.00066600001,12.928766,-92.876663,23.152473,84.752708
0.00066700001,12.933513,-93.351242,23.116999,88.300186
0.00066800002,12.939226,-93.922646,23.089897,91.010254
0.00066899997,12.945727,-94.572708,23.068432,93.156761
0.00066999998,12.952867,-95.286629,23.050743,94.925659
0.00067099999,12.960524,-96.052361,23.035582,96.441803
0.00067199999,12.9686,-96.860077,23.022123,97.787659
0.000673,12.977017,-97.701759,23.009821,99.017891
0.00067400001,12.985708,-98.570862,22.998302,100.16978
0.00067500002,12.99462,-99.462029,22.98731,101.26889
0.00067500002,12.99462,-99.462029,22.98731,101.26889
0.00067600003,13.001556,-100.15565,23.321171,67.882866
0.00067699997,13.004859,-100.48592,23.544922,45.507812
0.00067799998,13.005188,-100.51878,23.694956,30.504484
0.00067899999,13.003081,-100.30814,23.795536,20.446394
0.00068,12.998981,-99.898155,23.862949,13.70512
0.000681,12.993251,-99.325073,23.908129,9.1871176
0.00068200001,12.986186,-98.618584,23.938393,6.1607022
0.00068300002,12.97803,-97.803017,23.958673,4.1325912
0.00068400003,12.968984,-96.898338,23.97229,2.7709792
0.00068499998,12.959208,-95.920891,23.981422,1.8576636
0.00068499998,12.959208,-95.920891,23.981422,1.8576636
0.00068499998,12.959208,-95.920891,23.981422,1.8576636
0.00068599998,12.951076,-95.107582,23.686039,31.396076
0.00068699999,12.946347,-94.634766,23.484591,51.540913
0.000688,12.944369,-94.436966,23.346071,65.392792
0.00068900001,12.944618,-94.461861,23.249805,75.019402
0.00069000002,12.946673,-94.667297,23.1819,81.810028
0.00069100002,12.950192,-95.019287,23.133043,86.695724
0.00069199997,12.954903,-95.490288,23.096975,90.30246
0.00069299998,12.96058,-96.057961,23.069492,93.050781
0.00069399999,12.967042,-96.704178,23.047787,95.22139
0.000695,12.974141,-97.414146,23.029943,97.005608
0.000696,12.981758,-98.175797,23.014677,98.532204
0.00069700001,12.989794,-98.979355,23.001162,99.883774
0.00069800002,12.998169,-99.816849,22.988842,101.11573
0.00069900003,13.006818,-100.68174,22.977333,102.26668
0.00069999998,13.015687,-101.56866,22.96637,103.3631
0.00069999998,13.015687,-101.56866,22.96637,103.3631
0.00070099998,13.022582,-102.25822,23.307133,69.286713
0.00070199999,13.025847,-102.58477,23.535511,46.448814
0.000703,13.026141,-102.61415,23.688648,31.135176
0.00070400001,13.024002,-102.40023,23.791307,20.869186
0.00070500001,13.019872,-101.98716,23.860115,13.988548
0.00070600002,13.014112,-101.41113,23.906229,9.3771868
0.00070700003,13.007018,-100.70181,23.937119,6.2882071
0.00070799998,12.998836,-99.883514,23.957821,4.2179723
0.00070899999,12.989762,-98.976189,23.97172,2.8280773
0.00070999999,12.979961,-97.996147,23.981041,1.8959919
0.00070999999,12.979961,-97.996147,23.981041,1.8959919
0.000711,12.971803,-97.180283,23.678988,32.101257
0.00071200001,12.967049,-96.704834,23.47308,52.692104
0.00071300002,12.965043,-96.504257,23.331581,66.841896
0.00071400002,12.965262,-96.526199,23.23333,76.666939
0.00071499997,12.967285,-96.728523,23.164106,83.589302
0.00071599998,12.970772,-97.077217,23.11438,88.561935
0.00071699999,12.975448,-97.544777,23.077744,92.225594
0.000718,12.981089,-98.108871,23.049894,95.010651
0.000719,12.987514,-98.751404,23.027956,97.204407
0.00072000001,12.994576,-99.457573,23.00997,99.003014
0.00072100002,13.002153,-100.21535,22.994621,100.53786
0.00072200003,13.01015,-101.01497,22.981066,101.89341
0.00072299998,13.018485,-101.84847,22.968735,103.12655
0.00072399998,13.027093,-102.70932,22.95723,104.27695
0.00072499999,13.035922,-103.59216,22.946283,105.37164
0.00072499999,13.035922,-103.59216,22.946283,105.37164
0.000726,13.042778,-104.27781,23.293669,70.633141
0.00072700001,13.046007,-104.60075,23.526487,47.351307
0.00072800001,13.046268,-104.62677,23.6826,31.740025
0.00072900002,13.044097,-104.4097,23.787252,21.274685
0.00073000003,13.039936,-103.99364,23.857395,14.260396
0.00073099998,13.034148,-103.41477,23.904406,9.5594921
0.00073199999,13.027027,-102.70273,23.935896,6.4104986
0.00073299999,13.018818,-101.88181,23.957003,4.2998281
0.000734,13.009719,-100.97192,23.971172,2.8828332
0.00073500001,12.999894,-99.989395,23.980673,1.9327532
0.00073500001,12.999894,-99.989395,23.980673,1.9327532
0.00073500001,12.999894,-99.989395,23.980673,1.9327532
0.00073600002,12.991711,-99.171074,23.672215,32.778519
0.00073700002,12.986931,-98.693092,23.462023,53.797771
0.00073799997,12.984899,-98.489845,23.317663,68.233711
0.00073899998,12.985089,-98.508957,23.217506,78.249336
0.00073999999,12.987082,-98.708275,23.147018,85.298241
0.000741,12.990538,-99.05381,23.096457,90.35437
0.000742,12.99518,-99.518059,23.059273,94.072693
0.00074300001,13.000787,-100.07872,23.031069,96.893036
0.00074400002,13.007177,-100.7177,23.008909,99.109039
0.00074500003,13.014202,-101.42023,22.990786,100.92148
0.00074599998,13.021743,-102.17429,22.975357,102.46423
0.00074699998,13.029701,-102.97012,22.961765,103.82356
0.00074799999,13.037998,-103.79979,22.949421,105.05784
0.000749,13.046568,-104.65675,22.937922,106.20779
0.00075000001,13.055357,-105.53568,22.926992,107.30079
0.00075000001,13.055357,-105.53568,22.926992,107.30079
0.00075100001,13.062176,-106.21756,23.280737,71.926346
0.00075200002,13.065371,-106.53703,23.517818,48.218117
0.00075299997,13.065598,-106.55983,23.67679,32.320957
0.00075399998,13.063397,-106.33973,23.783358,21.66416
0.00075499999,13.059208,-105.92081,23.854786,14.521492
0.00075599999,13.053392,-105.33922,23.902655,9.7346001
