"Time","loadInertia.w","loadInertia.phi","armature.T","dcpm.la.i","core.T"
11.697,156.84546,1770.4535,355.34018,-2.7262228,324.74054
11.698,156.83987,1770.6102,355.31241,-2.5373161,324.74191
11.699,156.83469,1770.7671,355.28464,-2.3524046,324.74332
11.7,156.82988,1770.924,355.2569,-2.171519,324.74469
11.701,156.82547,1771.0808,355.22919,-1.9946858,324.74606
11.702,156.82141,1771.2377,355.20151,-1.8219265,324.74744
11.703,156.81773,1771.3944,355.17383,-1.6532589,324.74878
11.704,156.81439,1771.5513,355.14621,-1.4886965,324.75009
11.705,156.81142,1771.708,355.11859,-1.3282484,324.75143
11.706,156.80876,1771.8649,355.091,-1.1719203,324.75275
11.707,156.80643,1772.0217,355.06342,-1.0197136,324.75406
11.708,156.80443,1772.1785,355.03589,-0.87162656,324.75534
11.709,156.80273,1772.3353,355.00836,-0.72765344,324.75662
11.71,156.80133,1772.4921,354.9809,-0.5877853,324.75787
11.711,156.80023,1772.6489,354.95343,-0.45200989,324.75916
11.712,156.79941,1772.8057,354.92599,-0.32031161,324.76041
11.713,156.79887,1772.9625,354.89859,-0.19267201,324.76163
11.714,156.7986,1773.1193,354.87119,-0.069069616,324.76285
11.715,156.79857,1773.2761,354.84384,0.050519835,324.76407
11.716,156.79881,1773.4329,354.8165,0.16612332,324.76529
11.717,156.79927,1773.5897,354.78922,0.27777079,324.76648
11.718,156.79999,1773.7465,354.76193,0.38549414,324.76767
11.719,156.8009,1773.9033,354.73468,0.48932788,324.76883
11.72,156.80205,1774.0601,354.70743,0.58930862,324.76999
11.721,156.80341,1774.2169,354.68024,0.68547535,324.77115
11.722,156.80496,1774.3737,354.65305,0.7778694,324.77228
11.723,156.8067,1774.5305,354.62592,0.86653352,324.77341
11.724,156.80864,1774.6873,354.59879,0.95151234,324.77454
11.725,156.81075,1774.8441,354.57169,1.0328522,324.77563
11.726,156.81302,1775.001,354.54462,1.1106021,324.77673
11.727,156.81546,1775.1577,354.51758,1.1848115,324.77783
11.728,156.81804,1775.3146,354.49054,1.2555315,324.7789
11.729,156.82079,1775.4714,354.46356,1.3228147,324.77997
11.73,156.82365,1775.6282,354.43658,1.3867153,324.78104
11.731,156.82666,1775.785,354.40964,1.4472884,324.78207
11.732,156.82979,1775.9419,354.38272,1.5045902,324.78311
11.733,156.83305,1776.0986,354.35583,1.5586776,324.78415
11.734,156.83641,1776.2555,354.32898,1.609609,324.78516
11.735,156.83987,1776.4124,354.30215,1.6574438,324.78616
11.736,156.84344,1776.5692,354.27533,1.7022414,324.78717
11.737,156.84709,1776.7261,354.24854,1.7440624,324.78815
11.738,156.85085,1776.8829,354.22177,1.7829676,324.78912
11.739,156.85466,1777.0398,354.19504,1.8190192,324.79007
11.74,156.85857,1777.1967,354.16833,1.8522792,324.79102
11.741,156.86252,1777.3535,354.14163,1.8828099,324.79196
11.742,156.86655,1777.5104,354.11499,1.910674,324.79291
11.743,156.87064,1777.6672,354.08835,1.935935,324.79382
11.744,156.87476,1777.8241,354.06174,1.9586563,324.79474
11.745,156.87894,1777.981,354.03516,1.9789014,324.79562
11.746,156.88316,1778.1378,354.00861,1.9967334,324.79651
11.747,156.88742,1778.2947,353.98206,2.0122163,324.79739
11.748,156.89169,1778.4517,353.95557,2.0254138,324.79828
11.749,156.89601,1778.6085,353.92908,2.0363894,324.79913
11.75,156.90034,1778.7654,353.90262,2.0452061,324.79999
11.751,156.90469,1778.9222,353.87619,2.0519271,324.80081
11.752,156.90904,1779.0792,353.84976,2.0566158,324.80164
11.753,156.91341,1779.2361,353.82339,2.0593348,324.80246
11.754,156.91779,1779.3931,353.79703,2.0601461,324.80328
11.755,156.92215,1779.5499,353.77069,2.0591114,324.80408
11.756,156.92653,1779.7069,353.74438,2.0562928,324.80487
11.757,156.93088,1779.8638,353.71811,2.0517514,324.80563
11.758,156.93523,1780.0208,353.69183,2.0455475,324.8064
11.759,156.93956,1780.1776,353.66559,2.0377409,324.80716
11.76,156.94388,1780.3346,353.63937,2.0283914,324.80792
11.761,156.94817,1780.4916,353.61319,2.0175581,324.80865
11.762,156.95244,1780.6486,353.58704,2.0052991,324.80939
11.763,156.95668,1780.8054,353.56088,1.9916716,324.81009
11.764,156.96089,1780.9624,353.53479,1.9767327,324.81082
11.765,156.96507,1781.1194,353.5087,1.9605391,324.81152
11.766,156.96921,1781.2764,353.48264,1.9431458,324.81219
11.767,156.97331,1781.4333,353.45657,1.9246074,324.81287
11.768,156.97737,1781.5903,353.43057,1.9049778,324.81354
11.769,156.9814,1781.7473,353.40457,1.8843102,324.81421
11.77,156.98537,1781.9043,353.3786,1.8626572,324.81485
11.771,156.9893,1782.0613,353.35266,1.8400697,324.81549
11.772,156.99318,1782.2183,353.32672,1.8165982,324.81613
11.773,156.99701,1782.3752,353.30084,1.7922924,324.81674
11.774,157.00079,1782.5322,353.27496,1.7672015,324.81735
11.775,157.00452,1782.6892,353.24911,1.7413729,324.81796
11.776,157.00818,1782.8462,353.22327,1.7148538,324.81854
11.777,157.0118,1783.0033,353.19748,1.6876897,324.81912
11.778,157.01534,1783.1603,353.17169,1.6599262,324.8197
11.779,157.01883,1783.3173,353.14594,1.6316072,324.82025
11.78,157.02226,1783.4744,353.12021,1.6027758,324.8208
11.781,157.02563,1783.6313,353.09448,1.573474,324.82135
11.782,157.02895,1783.7883,353.06882,1.5437434,324.82187
11.783,157.03218,1783.9454,353.04315,1.5136241,324.82239
11.784,157.03537,1784.1024,353.01752,1.4831551,324.82291
11.785,157.03848,1784.2594,352.99191,1.4523749,324.82339
11.786,157.04153,1784.4165,352.96631,1.4213207,324.82391
11.787,157.04451,1784.5735,352.94073,1.390029,324.82437
11.788,157.04742,1784.7306,352.91519,1.3585349,324.82486
11.789,157.05028,1784.8877,352.88968,1.3268729,324.82532
11.79,157.05305,1785.0447,352.86417,1.2950763,324.82578
11.791,157.05577,1785.2018,352.83871,1.2631775,324.82623
11.792,157.05843,1785.3588,352.81326,1.2312081,324.82666
11.793,157.061,1785.5159,352.78784,1.1991982,324.82709
11.794,157.06351,1785.673,352.76242,1.1671776,324.82748
11.795,157.06595,1785.83,352.73703,1.1351748,324.82791
11.796,157.06833,1785.9871,352.7117,1.1032174,324.82831
11.797,157.07063,1786.1442,352.68634,1.0713319,324.82867
11.798,157.07288,1786.3011,352.66104,1.0395441,324.82907
11.799,157.07504,1786.4583,352.63574,1.0078788,324.82944
11.8,157.07715,1786.6154,352.6105,0.97635984,324.8298
11.801,157.07919,1786.7725,352.58524,0.9450103,324.83014
11.802,157.08116,1786.9294,352.56003,0.91385216,324.83047
11.803,157.08307,1787.0865,352.53485,0.88290644,324.83081
11.804,157.08492,1787.2437,352.50967,0.85219365,324.83115
11.805,157.08669,1787.4008,352.48453,0.82173318,324.83145
11.806,157.08839,1787.5579,352.45938,0.79154348,324.83176
11.807,157.09004,1787.715,352.4343,0.76164234,324.83203
11.808,157.09163,1787.8721,352.40921,0.7320466,324.83234
11.809,157.09315,1788.0292,352.38416,0.7027725,324.83261
11.81,157.09462,1788.1862,352.3591,0.6738351,324.83286
11.811,157.09602,1788.3433,352.33411,0.64524889,324.83313
11.812,157.09735,1788.5004,352.30911,0.61702758,324.83337
11.813,157.09863,1788.6575,352.28415,0.58918422,324.83362
11.814,157.09985,1788.8146,352.25922,0.5617308,324.83383
11.815,157.10101,1788.9717,352.23428,0.53467882,324.83405
11.816,157.10213,1789.1288,352.20938,0.50803888,324.83426
11.817,157.10318,1789.2859,352.18451,0.48182115,324.83447
11.818,157.10417,1789.443,352.15967,0.45603478,324.83466
11.819,157.10512,1789.6001,352.13483,0.43068838,324.83484
11.82,157.106,1789.7572,352.11002,0.40578991,324.83502
11.821,157.10683,1789.9143,352.08524,0.3813467,324.83517
11.822,157.10762,1790.0714,352.06049,0.35736537,324.83533
11.823,157.10835,1790.2285,352.03574,0.33385193,324.83548
11.824,157.10904,1790.3856,352.01102,0.31081182,324.83563
11.825,157.10966,1790.5427,351.98633,0.28824982,324.83575
11.826,157.11026,1790.6998,351.96167,0.26617023,324.83588
11.827,157.11079,1790.8569,351.93701,0.24457675,324.83597
11.828,157.1113,1791.014,351.91238,0.22347246,324.83609
11.829,157.11176,1791.1711,351.88779,0.20286001,324.83618
11.83,157.11215,1791.3284,351.86322,0.18274148,324.83624
11.831,157.11252,1791.4855,351.83865,0.16311847,324.83633
11.832,157.11285,1791.6426,351.81412,0.14399207,324.8364
11.833,157.11314,1791.7997,351.78958,0.1253629,324.83646
11.834,157.11339,1791.9568,351.76511,0.10723115,324.83649
11.835,157.11359,1792.1139,351.74063,0.08959654,324.83652
11.836,157.11377,1792.271,351.71619,0.072458372,324.83655
11.837,157.11391,1792.4281,351.69177,0.055815551,324.83658
11.838,157.114,1792.5852,351.66736,0.039666552,324.83658
11.839,157.11407,1792.7423,351.64297,0.024009474,324.83661
11.84,157.11411,1792.8994,351.61862,0.0088420613,324.83658
11.841,157.11411,1793.0565,351.5943,-0.0058383043,324.83658
11.842,157.11407,1793.2136,351.56998,-0.020034578,324.83655
11.843,157.11403,1793.3707,351.54568,-0.033750039,324.83652
11.844,157.11394,1793.528,351.52142,-0.046988327,324.83649
11.845,157.11383,1793.6851,351.49716,-0.059753366,324.83643
11.846,157.11368,1793.8422,351.47293,-0.07204932,324.83636
11.847,157.11353,1793.9993,351.44873,-0.083880663,324.8363
11.848,157.11333,1794.1564,351.42456,-0.095252089,324.83621
11.849,157.11311,1794.3135,351.40039,-0.10616858,324.83612
11.85,157.11288,1794.4706,351.37625,-0.1166354,324.83603
11.851,157.11263,1794.6277,351.35214,-0.12665805,324.83594
11.852,157.11234,1794.7848,351.32803,-0.13624211,324.83582
11.853,157.11205,1794.9419,351.30396,-0.14539342,324.83569
11.854,157.11172,1795.099,351.27991,-0.15411799,324.83557
11.855,157.11139,1795.2561,351.25589,-0.16242202,324.83545
11.856,157.11104,1795.4132,351.23187,-0.17031197,324.8353
11.857,157.11067,1795.5703,351.20789,-0.17779452,324.83514
11.858,157.11028,1795.7274,351.18393,-0.18487622,324.83496
11.859,157.10988,1795.8846,351.15997,-0.19156386,324.83481
11.86,157.10947,1796.0417,351.13608,-0.19786437,324.83463
11.861,157.10904,1796.1989,351.11215,-0.20378475,324.83444
11.862,157.1086,1796.356,351.08829,-0.20933229,324.83423
11.863,157.10815,1796.5131,351.06442,-0.21451433,324.83401
11.864,157.1077,1796.6702,351.04059,-0.21933807,324.8338
11.865,157.10722,1796.8273,351.01678,-0.22381093,324.83359
11.866,157.10675,1796.9844,350.99298,-0.22794031,324.83334
11.867,157.10626,1797.1415,350.96921,-0.23173374,324.83313
11.868,157.10576,1797.2986,350.94547,-0.23519914,324.83286
11.869,157.10526,1797.4557,350.92175,-0.23834392,324.83261
11.87,157.10475,1797.6128,350.89804,-0.24117577,324.83234
11.871,157.10423,1797.7699,350.87436,-0.24370234,324.83206
11.872,157.10371,1797.927,350.85068,-0.2459313,324.83179
11.873,157.1032,1798.0841,350.82706,-0.2478705,324.83151
11.874,157.10266,1798.2412,350.80344,-0.24952771,324.83121
11.875,157.10213,1798.3983,350.77982,-0.25091058,324.8309
11.876,157.10159,1798.5554,350.75626,-0.25202677,324.83057
11.877,157.10106,1798.7125,350.7327,-0.25288397,324.83026
11.878,157.10052,1798.8696,350.70914,-0.25348988,324.82993
11.879,157.09999,1799.0267,350.68564,-0.25385228,324.82959
11.88,157.09944,1799.1838,350.66214,-0.25397864,324.82922
11.881,157.09891,1799.3409,350.63867,-0.25387657,324.82886
11.882,157.09837,1799.498,350.6152,-0.25355348,324.82849
11.883,157.09784,1799.655,350.59177,-0.25301686,324.82812
11.884,157.09729,1799.8121,350.56836,-0.25227427,324.82776
11.885,157.09676,1799.9692,350.54498,-0.25133303,324.82736
11.886,157.09624,1800.1263,350.52161,-0.25020036,324.82697
11.887,157.0957,1800.2834,350.49826,-0.24888347,324.82654
11.888,157.09517,1800.4406,350.47495,-0.24738945,324.82614
11.889,157.09465,1800.5977,350.45163,-0.24572542,324.82571
11.89,157.09413,1800.7548,350.42834,-0.24389853,324.82529
11.891,157.09361,1800.9119,350.40506,-0.24191555,324.82483
11.892,157.09311,1801.069,350.38184,-0.23978329,324.8244
11.893,157.09261,1801.2261,350.35861,-0.23750845,324.82394
11.894,157.0921,1801.3832,350.33542,-0.23509762,324.82346
11.895,157.0916,1801.5402,350.31223,-0.23255755,324.823
11.896,157.09111,1801.6973,350.28906,-0.22989459,324.82251
11.897,157.09062,1801.8544,350.26593,-0.22711504,324.82202
11.898,157.09015,1802.0115,350.2428,-0.22422512,324.82153
11.899,157.08968,1802.1686,350.2197,-0.22123095,324.82101
11.9,157.0892,1802.3257,350.19662,-0.21813862,324.8205
11.901,157.08875,1802.4828,350.17355,-0.21495408,324.81998
11.902,157.0883,1802.6399,350.15051,-0.21168306,324.81946
11.903,157.08784,1802.797,350.1275,-0.20833126,324.81891
11.904,157.08742,1802.954,350.10449,-0.20490423,324.81839
11.905,157.08698,1803.1111,350.08154,-0.2014074,324.81781
11.906,157.08656,1803.2682,350.05856,-0.19784628,324.81726
11.907,157.08614,1803.4253,350.03564,-0.194226,324.81668
11.908,157.08574,1803.5824,350.01273,-0.19055165,324.81613
11.909,157.08533,1803.7395,349.98984,-0.18682821,324.81552
11.91,157.08495,1803.8965,349.96695,-0.18306051,324.81494
11.911,157.08455,1804.0536,349.94409,-0.17925341,324.81433
11.912,157.08418,1804.2107,349.92126,-0.17541157,324.81372
11.913,157.08382,1804.3678,349.89844,-0.17153941,324.81311
11.914,157.08345,1804.5249,349.87564,-0.16764134,324.8125
11.915,157.0831,1804.682,349.85287,-0.16372161,324.81186
11.916,157.08275,1804.839,349.83011,-0.15978438,324.81122
11.917,157.08243,1804.9961,349.80737,-0.15583378,324.81058
11.918,157.08209,1805.1532,349.78467,-0.15187366,324.80991
11.919,157.08177,1805.3103,349.76196,-0.14790782,324.80923
11.92,157.08147,1805.4674,349.73932,-0.14393993,324.80856
11.921,157.08116,1805.6245,349.71664,-0.13997351,324.80789
11.922,157.08087,1805.7815,349.694,-0.13601211,324.80722
11.923,157.08058,1805.9386,349.67139,-0.13205902,324.80652
11.924,157.08031,1806.0957,349.6488,-0.12811746,324.80582
11.925,157.08005,1806.2528,349.62622,-0.12419048,324.80511
11.926,157.07979,1806.4099,349.60367,-0.12028108,324.80438
11.927,157.07953,1806.5669,349.58115,-0.11639215,324.80365
11.928,157.07928,1806.724,349.55862,-0.11252651,324.80292
11.929,157.07906,1806.8811,349.53613,-0.10868675,324.80219
11.93,157.07883,1807.0382,349.51364,-0.10487541,324.80142
11.931,157.07861,1807.1953,349.49121,-0.10109493,324.80069
11.932,157.0784,1807.3523,349.46875,-0.097347617,324.79993
11.933,157.0782,1807.5094,349.44635,-0.093635783,324.79913
11.934,157.078,1807.6665,349.42395,-0.089961499,324.79837
11.935,157.07782,1807.8236,349.40158,-0.086326778,324.79758
11.936,157.07764,1807.9806,349.37921,-0.082733542,324.79678
11.937,157.07747,1808.1377,349.35687,-0.079183593,324.79599
11.938,157.0773,1808.2948,349.33456,-0.075678691,324.79517
11.939,157.07715,1808.4519,349.31226,-0.072220474,324.79434
11.94,157.077,1808.609,349.28998,-0.068810456,324.79352
11.941,157.07686,1808.766,349.26773,-0.06545008,324.79269
11.942,157.07672,1808.9231,349.24548,-0.062140688,324.79187
11.943,157.07658,1809.0802,349.22327,-0.058883552,324.79102
11.944,157.07646,1809.2373,349.20105,-0.055679884,324.79016
11.945,157.07635,1809.3943,349.17886,-0.052530747,324.78928
11.946,157.07625,1809.5514,349.15671,-0.049437154,324.78842
11.947,157.07614,1809.7085,349.13458,-0.046400025,324.78754
11.948,157.07605,1809.8656,349.11246,-0.04342021,324.78665
11.949,157.07596,1810.0226,349.09033,-0.040498495,324.78577
11.95,157.07588,1810.1797,349.06827,-0.037635572,324.78485
11.951,157.07579,1810.3368,349.0462,-0.034832057,324.78397
11.952,157.07573,1810.4939,349.02414,-0.032088492,324.78305
11.953,157.07567,1810.651,349.00211,-0.029405352,324.78214
11.954,157.07561,1810.808,348.9801,-0.026783053,324.78119
11.955,157.07555,1810.9651,348.95813,-0.024221946,324.78024
11.956,157.0755,1811.1222,348.93616,-0.021722298,324.7793
11.957,157.07545,1811.2793,348.91418,-0.019284327,324.77835
11.958,157.07542,1811.4363,348.89227,-0.01690818,324.7774
11.959,157.07538,1811.5934,348.87036,-0.014593951,324.77643
11.96,157.07535,1811.7505,348.84845,-0.012341687,324.77545
11.961,157.07533,1811.9076,348.82657,-0.010151361,324.77448
11.962,157.07532,1812.0646,348.80472,-0.0080229035,324.7735
11.963,157.0753,1812.2217,348.7829,-0.0059561869,324.77249
11.964,157.07529,1812.3788,348.76108,-0.0039510368,324.77148
11.965,157.07529,1812.5359,348.73926,-0.00200723,324.77048
11.966,157.07527,1812.6929,348.7175,-0.00012449482,324.76947
11.967,157.07529,1812.85,348.69574,0.0016974823,324.76843
11.968,157.07529,1813.0071,348.67398,0.0034590587,324.76743
11.969,157.07529,1813.1642,348.65225,0.005160633,324.76639
11.97,157.0753,1813.3212,348.63055,0.0068026441,324.76532
11.971,157.07532,1813.4783,348.60889,0.0083855866,324.76428
11.972,157.07535,1813.6354,348.58722,0.009909967,324.76321
11.973,157.07536,1813.7925,348.56555,0.011376334,324.76215
11.974,157.07539,1813.9496,348.54391,0.012785272,324.76108
11.975,157.07542,1814.1066,348.52231,0.014137393,324.75998
11.976,157.07545,1814.2637,348.50073,0.01543334,324.75891
11.977,157.07549,1814.4208,348.47916,0.016673787,324.75781
11.978,157.07552,1814.5779,348.45758,0.01785944,324.75671
11.979,157.07556,1814.7349,348.43607,0.018991033,324.75558
11.98,157.07561,1814.892,348.41455,0.020069305,324.75449
11.981,157.07565,1815.0491,348.39304,0.021095024,324.75336
11.982,157.0757,1815.2062,348.37155,0.022068981,324.75223
11.983,157.07574,1815.3632,348.3501,0.022991983,324.75107
11.984,157.07579,1815.5203,348.32864,0.023864852,324.74994
11.985,157.07584,1815.6774,348.30722,0.024688428,324.74878
11.986,157.0759,1815.8345,348.28583,0.025463667,324.74762
11.987,157.07594,1815.9915,348.26443,0.026191391,324.74646
11.988,157.076,1816.1486,348.24304,0.026872488,324.74527
11.989,157.07607,1816.3057,348.22171,0.027507856,324.74411
11.99,157.07613,1816.4628,348.20038,0.028098408,324.74292
11.991,157.07619,1816.6199,348.17905,0.028645057,324.74173
11.992,157.07625,1816.7769,348.15775,0.029148728,324.74051
11.993,157.07631,1816.934,348.13647,0.029610388,324.73932
11.994,157.07637,1817.0911,348.1152,0.030031053,324.7381
11.995,157.07643,1817.2482,348.09396,0.030411612,324.73688
11.996,157.07649,1817.4052,348.07275,0.030753018,324.73566
11.997,157.07657,1817.5623,348.05154,0.031056229,324.73441
11.998,157.07663,1817.7194,348.03036,0.031322196,324.73315
11.999,157.07669,1817.8765,348.00919,0.031551871,324.7319
12,157.07677,1818.0334,347.98804,0.031746209,324.73065
12,157.07677,1818.0334,347.98804,0.031746209,324.73065
12.001,156.75858,1818.1904,347.96689,0.098712444,324.7294
12.002,156.44067,1818.347,347.94577,0.29632461,324.72812
12.003,156.12332,1818.5033,347.92468,0.62019181,324.72684
12.004,155.80679,1818.6593,347.90359,1.0659572,324.72556
12.005,155.49133,1818.8149,347.88254,1.6292965,324.72427
12.006,155.17719,1818.9702,347.86151,2.305922,324.72299
12.007,154.86459,1819.1252,347.84052,3.0915844,324.72168
12.008,154.55379,1819.28,347.81952,3.9820757,324.72037
12.009,154.24496,1819.4343,347.79858,4.9732308,324.71906
12.01,153.93835,1819.5885,347.77768,6.0609312,324.71771
12.011,153.63416,1819.7423,347.75684,7.2411056,324.7164
12.012,153.33255,1819.8958,347.73605,8.5097322,324.71506
12.013,153.03374,1820.049,347.71533,9.8628426,324.71371
12.014,152.73787,1820.2018,347.69473,11.29652,324.71237
12.015,152.44513,1820.3544,347.67419,12.806905,324.711
12.016,152.15567,1820.5067,347.65378,14.390192,324.70963
12.017,151.86966,1820.6587,347.63348,16.042637,324.70825
12.018,151.5872,1820.8104,347.61337,17.760555,324.70688
12.019,151.30847,1820.9619,347.59341,19.540321,324.70551
12.02,151.03358,1821.113,347.57364,21.378372,324.7041
12.021,150.76265,1821.2639,347.55408,23.27121,324.70273
12.022,150.49579,1821.4146,347.53476,25.215399,324.70132
12.023,150.23309,1821.5649,347.51569,27.207567,324.69992
12.024,149.97469,1821.7151,347.49692,29.244415,324.69849
12.025,149.72064,1821.8649,347.47845,31.322706,324.69708
12.026,149.47105,1822.0145,347.46033,33.43927,324.69565
12.027,149.226,1822.1638,347.44257,35.591007,324.69421
12.028,148.98553,1822.313,347.4252,37.774887,324.69278
12.029,148.74974,1822.4618,347.40823,39.987942,324.69135
12.03,148.51866,1822.6105,347.39175,42.22728,324.68988
12.031,148.29237,1822.7589,347.37573,44.490074,324.68845
12.032,148.07089,1822.907,347.36023,46.773575,324.68698
12.033,147.85429,1823.0551,347.34525,49.075096,324.68552
12.034,147.64259,1823.2028,347.33084,51.392017,324.68405
12.035,147.43582,1823.3503,347.31705,53.721802,324.68259
12.036,147.23399,1823.4977,347.30386,56.06197,324.68112
12.037,147.03716,1823.6448,347.29135,58.410114,324.67963
12.038,146.84531,1823.7917,347.27951,60.763908,324.67816
12.039,146.65845,1823.9385,347.26837,63.121078,324.67667
12.04,146.47659,1824.085,347.258,65.479431,324.6752
12.041,146.29976,1824.2314,347.24835,67.836838,324.67371
12.042,146.1279,1824.3776,347.23953,70.191246,324.67221
12.043,145.96104,1824.5237,347.23151,72.540657,324.67072
12.044,145.79918,1824.6696,347.22433,74.883148,324.66922
12.045,145.64226,1824.8153,347.21802,77.216866,324.66772
12.046,145.49028,1824.9608,347.21259,79.540024,324.66623
12.047,145.34323,1825.1062,347.20807,81.850891,324.66473
12.048,145.20107,1825.2515,347.20447,84.14782,324.66321
12.049,145.06375,1825.3966,347.20184,86.429214,324.66171
12.05,144.93126,1825.5416,347.20013,88.693535,324.66022
12.051,144.80356,1825.6865,347.19943,90.939331,324.65872
12.052,144.6806,1825.8313,347.19974,93.165192,324.65723
12.053,144.56235,1825.9758,347.20105,95.369781,324.65573
12.054,144.44876,1826.1204,347.20337,97.551819,324.65424
12.055,144.33977,1826.2648,347.20673,99.710083,324.65274
12.056,144.23532,1826.4091,347.21115,101.84342,324.65125
12.057,144.13538,1826.5532,347.21661,103.95072,324.64978
12.058,144.03989,1826.6974,347.22311,106.03095,324.64828
12.059,143.94876,1826.8413,347.23071,108.08311,324.64679
12.06,143.86198,1826.9852,347.23938,110.10629,324.64532
12.061,143.77945,1827.129,347.24911,112.09959,324.64386
12.062,143.70113,1827.2728,347.25992,114.06221,324.6424
12.063,143.62692,1827.4165,347.27182,115.99337,324.64093
12.064,143.55679,1827.5601,347.28479,117.89236,324.63947
12.065,143.49065,1827.7036,347.29886,119.7585,324.638
12.066,143.42844,1827.847,347.31396,121.59119,324.63657
12.067,143.37007,1827.9905,347.33017,123.38987,324.63513
12.068,143.31549,1828.1338,347.34744,125.154,324.6337
12.069,143.26462,1828.2771,347.36575,126.88313,324.63226
12.07,143.21738,1828.4203,347.3851,128.57681,324.63086
12.071,143.17369,1828.5635,347.40552,130.23468,324.62946
12.072,143.13348,1828.7067,347.42697,131.8564,324.62805
12.073,143.09668,1828.8497,347.44943,133.44167,324.62665
12.074,143.0632,1828.9928,347.4729,134.99023,324.62527
12.075,143.03297,1829.1359,347.49734,136.50189,324.6239
12.076,143.00591,1829.2789,347.5228,137.97646,324.62256
12.077,142.98193,1829.4219,347.54919,139.41382,324.62119
12.078,142.96097,1829.5648,347.57657,140.81387,324.61984
12.079,142.94293,1829.7079,347.60486,142.17654,324.61853
12.08,142.92775,1829.8507,347.63406,143.50183,324.61722
12.081,142.91534,1829.9937,347.66415,144.78972,324.61591
12.082,142.90562,1830.1366,347.69513,146.04025,324.61459
12.083,142.89853,1830.2795,347.72699,147.25352,324.61331
12.084,142.89395,1830.4224,347.75967,148.42963,324.61206
12.085,142.89185,1830.5653,347.79315,149.56871,324.61078
12.086,142.89212,1830.7081,347.82745,150.67091,324.60956
12.087,142.89468,1830.8511,347.86255,151.73645,324.60831
12.088,142.89948,1830.994,347.89838,152.76553,324.60712
12.089,142.9064,1831.1368,347.93494,153.75841,324.6059
12.09,142.91541,1831.2798,347.9722,154.71533,324.60471
12.091,142.92641,1831.4227,348.01016,155.6366,324.60355
12.092,142.93933,1831.5657,348.04877,156.52254,324.60239
12.093,142.95409,1831.7086,348.08804,157.37349,324.60123
12.094,142.97061,1831.8516,348.1279,158.18979,324.6001
12.095,142.98883,1831.9945,348.16837,158.97185,324.599
12.096,143.00868,1832.1376,348.20941,159.72002,324.5979
12.097,143.03008,1832.2805,348.25098,160.43474,324.5968
12.098,143.05295,1832.4236,348.29309,161.11646,324.59573
12.099,143.07724,1832.5667,348.33569,161.76559,324.5947
12.1,143.10287,1832.7097,348.37875,162.38263,324.59366
12.101,143.12979,1832.8529,348.42227,162.96803,324.59265
12.102,143.15791,1832.996,348.46622,163.52229,324.59164
12.103,143.18718,1833.1392,348.51056,164.0459,324.59067
12.104,143.21751,1833.2823,348.5553,164.5394,324.58969
12.105,143.24887,1833.4257,348.60037,165.0033,324.58875
12.106,143.28119,1833.5688,348.64578,165.43813,324.5878
12.107,143.31439,1833.7122,348.6915,165.84444,324.58688
12.108,143.34843,1833.8555,348.73752,166.22278,324.586
12.109,143.38324,1833.9989,348.78381,166.57372,324.58511
12.11,143.41876,1834.1422,348.83032,166.89783,324.58426
12.111,143.45496,1834.2856,348.87708,167.19566,324.5834
12.112,143.49174,1834.4292,348.92401,167.46782,324.58258
12.113,143.52908,1834.5726,348.97116,167.71486,324.58176
12.114,143.56693,1834.7162,349.01846,167.93739,324.58096
12.115,143.60521,1834.8599,349.06589,168.136,324.5802
12.116,143.64389,1835.0034,349.11343,168.31128,324.57944
12.117,143.68292,1835.1471,349.1611,168.46384,324.5787
12.118,143.72226,1835.2908,349.20883,168.59425,324.57797
12.119,143.76184,1835.4346,349.25665,168.70314,324.57727
12.12,143.80164,1835.5784,349.3045,168.79106,324.57657
12.121,143.8416,1835.7222,349.35239,168.85866,324.5759
12.122,143.88168,1835.866,349.4003,168.90652,324.57526
12.123,143.92184,1836.0099,349.44818,168.93524,324.57462
12.124,143.96205,1836.1538,349.49609,168.94542,324.57401
12.125,144.00226,1836.2979,349.54395,168.93762,324.57343
12.126,144.04242,1836.4419,349.59174,168.91245,324.57285
12.127,144.08252,1836.5859,349.6395,168.8705,324.57227
12.128,144.12251,1836.73,349.68716,168.81236,324.57172
12.129,144.16237,1836.8741,349.73474,168.73862,324.5712
12.13,144.20206,1837.0183,349.78223,168.64981,324.57068
12.131,144.24153,1837.1626,349.82959,168.54652,324.57019
12.132,144.28078,1837.3069,349.87683,168.42932,324.56973
12.133,144.31975,1837.4512,349.92392,168.29877,324.56927
12.134,144.35844,1837.5955,349.97089,168.15541,324.56882
12.135,144.39682,1837.7399,350.0177,167.99982,324.56842
12.136,144.43484,1837.8843,350.06433,167.8325,324.56799
12.137,144.4725,1838.0287,350.11078,167.65401,324.56763
12.138,144.50978,1838.1732,350.15707,167.46483,324.56726
12.139,144.54665,1838.3177,350.20316,167.26553,324.56689
12.14,144.58307,1838.4623,350.24902,167.05663,324.56656
12.141,144.61905,1838.6069,350.29471,166.83859,324.56625
12.142,144.65454,1838.7516,350.34015,166.61192,324.56595
12.143,144.68956,1838.8962,350.38541,166.37712,324.56564
12.144,144.72406,1839.0409,350.43042,166.13464,324.5654
12.145,144.75806,1839.1857,350.47519,165.88498,324.56512
12.146,144.7915,1839.3304,350.51971,165.6286,324.56488
12.147,144.8244,1839.4752,350.564,165.36594,324.56467
