"Time","T","rho","mu","cp","k"
0.7518,350.79413,155.02505,1.5874077e-05,0,0.025297381
0.75199997,350.80154,155.05998,1.587505e-05,0,0.025301272
0.75220001,350.80896,155.09492,1.5876021e-05,0,0.025305165
0.75239998,350.81638,155.12985,1.5876993e-05,0,0.025309058
0.75260001,350.82379,155.16479,1.5877966e-05,0,0.025312953
0.75279999,350.83121,155.19974,1.5878939e-05,0,0.025316849
0.75300002,350.83862,155.2347,1.587991e-05,0,0.025320746
0.75319999,350.84604,155.26965,1.5880883e-05,0,0.025324643
0.75340003,350.85345,155.30461,1.5881857e-05,0,0.025328543
0.7536,350.86084,155.33957,1.588283e-05,0,0.025332443
0.75379997,350.86826,155.37453,1.5883803e-05,0,0.025336344
0.75400001,350.87567,155.4095,1.5884776e-05,0,0.025340246
0.75419998,350.88309,155.44447,1.5885749e-05,0,0.02534415
0.75440001,350.89047,155.47946,1.5886724e-05,0,0.025348054
0.75459999,350.89789,155.51443,1.5887697e-05,0,0.02535196
0.75480002,350.90527,155.54942,1.5888672e-05,0,0.025355868
0.755,350.91269,155.58443,1.5889646e-05,0,0.025359776
0.75520003,350.92007,155.61942,1.589062e-05,0,0.025363686
0.7554,350.92749,155.65442,1.5891595e-05,0,0.025367595
0.75559998,350.93488,155.68942,1.589257e-05,0,0.025371507
0.75580001,350.94229,155.72443,1.5893545e-05,0,0.02537542
0.75599998,350.94968,155.75945,1.589452e-05,0,0.025379334
0.75620002,350.95709,155.79446,1.5895495e-05,0,0.025383249
0.75639999,350.96448,155.82948,1.589647e-05,0,0.025387164
0.75660002,350.97186,155.86452,1.5897447e-05,0,0.025391081
0.7568,350.97928,155.89954,1.5898422e-05,0,0.025395
0.75700003,350.98666,155.93459,1.5899399e-05,0,0.025398919
0.7572,350.99405,155.96962,1.5900374e-05,0,0.02540284
0.75739998,351.00143,156.00465,1.5901351e-05,0,0.025406761
0.75760001,351.00882,156.0397,1.5902328e-05,0,0.025410684
0.75779998,351.01624,156.07475,1.5903304e-05,0,0.025414608
0.75800002,351.02362,156.10982,1.5904281e-05,0,0.025418533
0.75819999,351.03101,156.14488,1.5905258e-05,0,0.025422459
0.75840002,351.03839,156.17995,1.5906235e-05,0,0.025426386
0.7586,351.04578,156.21501,1.5907211e-05,0,0.025430316
0.75880003,351.05316,156.25008,1.590819e-05,0,0.025434244
0.759,351.06055,156.28516,1.5909167e-05,0,0.025438176
0.75919998,351.06793,156.32024,1.5910146e-05,0,0.025442107
0.75940001,351.07532,156.35533,1.5911122e-05,0,0.025446041
0.75959998,351.0827,156.39043,1.5912101e-05,0,0.025449974
0.75980002,351.09006,156.42551,1.591308e-05,0,0.02545391
0.75999999,351.09744,156.46062,1.5914058e-05,0,0.025457846
0.76020002,351.10483,156.49571,1.5915037e-05,0,0.025461784
0.7604,351.11221,156.53082,1.5916015e-05,0,0.025465723
0.76059997,351.11957,156.56593,1.5916994e-05,0,0.025469663
0.7608,351.12695,156.60104,1.5917973e-05,0,0.025473604
0.76099998,351.13434,156.63617,1.5918953e-05,0,0.025477545
0.76120001,351.14169,156.6713,1.5919932e-05,0,0.025481489
0.76139998,351.14908,156.70642,1.5920912e-05,0,0.025485434
0.76160002,351.15646,156.74156,1.5921891e-05,0,0.025489379
0.76179999,351.16382,156.77669,1.5922871e-05,0,0.025493326
0.76200002,351.1712,156.81183,1.5923852e-05,0,0.025497274
0.7622,351.17856,156.84698,1.5924832e-05,0,0.025501223
0.76239997,351.18594,156.88213,1.5925812e-05,0,0.025505174
0.7626,351.1933,156.91728,1.5926793e-05,0,0.025509125
0.76279998,351.20065,156.95244,1.5927773e-05,0,0.025513077
0.76300001,351.20804,156.98761,1.5928756e-05,0,0.02551703
0.76319999,351.21539,157.02278,1.5929736e-05,0,0.025520986
0.76340002,351.22275,157.05795,1.5930718e-05,0,0.02552494
0.76359999,351.23013,157.09312,1.5931699e-05,0,0.025528898
0.76380002,351.23749,157.1283,1.5932681e-05,0,0.025532857
0.764,351.24484,157.16348,1.5933663e-05,0,0.025536817
0.76419997,351.2522,157.19867,1.5934645e-05,0,0.025540777
0.76440001,351.25955,157.23387,1.5935628e-05,0,0.025544738
0.76459998,351.26694,157.26907,1.593661e-05,0,0.0255487
0.76480001,351.27429,157.30428,1.5937592e-05,0,0.025552664
0.76499999,351.28165,157.33948,1.5938575e-05,0,0.02555663
0.76520002,351.289,157.37468,1.5939557e-05,0,0.025560595
0.76539999,351.29636,157.4099,1.5940541e-05,0,0.025564563
0.76560003,351.30371,157.44511,1.5941523e-05,0,0.025568532
0.7658,351.31107,157.48035,1.5942507e-05,0,0.025572501
0.76599997,351.31842,157.51556,1.5943491e-05,0,0.025576472
0.76620001,351.32574,157.5508,1.5944475e-05,0,0.025580443
0.76639998,351.3331,157.58603,1.5945458e-05,0,0.025584416
0.76660001,351.34045,157.62128,1.5946443e-05,0,0.025588391
0.76679999,351.34781,157.65652,1.5947428e-05,0,0.025592366
0.76700002,351.35516,157.69177,1.5948412e-05,0,0.025596343
0.76719999,351.36249,157.72702,1.5949396e-05,0,0.025600322
0.76740003,351.36984,157.76228,1.595038e-05,0,0.0256043
0.7676,351.3772,157.79755,1.5951366e-05,0,0.025608281
0.76779997,351.38452,157.83281,1.5952352e-05,0,0.025612261
0.76800001,351.39188,157.86807,1.5953336e-05,0,0.025616243
0.76819998,351.39923,157.90335,1.5954321e-05,0,0.025620228
0.76840001,351.40656,157.93863,1.5955307e-05,0,0.025624212
0.76859999,351.41391,157.97392,1.5956293e-05,0,0.025628198
0.76880002,351.42123,158.0092,1.5957279e-05,0,0.025632184
0.76899999,351.42859,158.04449,1.5958265e-05,0,0.025636172
0.76920003,351.43591,158.07979,1.5959251e-05,0,0.025640162
0.7694,351.44327,158.1151,1.5960239e-05,0,0.025644151
0.76959997,351.45059,158.15039,1.5961225e-05,0,0.025648143
0.76980001,351.45792,158.1857,1.5962212e-05,0,0.025652137
0.76999998,351.46527,158.22102,1.5963198e-05,0,0.02565613
0.77020001,351.4726,158.25633,1.5964186e-05,0,0.025660126
0.77039999,351.47992,158.29166,1.5965174e-05,0,0.025664121
0.77060002,351.48724,158.32698,1.5966161e-05,0,0.025668118
0.77079999,351.4946,158.36232,1.5967149e-05,0,0.025672117
0.77100003,351.50192,158.39764,1.5968137e-05,0,0.025676116
0.7712,351.50925,158.43298,1.5969124e-05,0,0.025680117
0.77139997,351.51657,158.46834,1.5970112e-05,0,0.02568412
0.77160001,351.5239,158.50368,1.59711e-05,0,0.025688123
0.77179998,351.53122,158.53903,1.5972089e-05,0,0.025692128
0.77200001,351.53854,158.57439,1.5973079e-05,0,0.025696132
0.77219999,351.54587,158.60976,1.5974067e-05,0,0.025700139
0.77240002,351.55319,158.64511,1.5975056e-05,0,0.025704147
0.7726,351.56052,158.68048,1.5976046e-05,0,0.025708156
0.77280003,351.56784,158.71587,1.5977035e-05,0,0.025712166
0.773,351.57516,158.75124,1.5978025e-05,0,0.025716178
0.77319998,351.58249,158.78662,1.5979014e-05,0,0.02572019
0.77340001,351.58981,158.82201,1.5980004e-05,0,0.025724204
0.77359998,351.59711,158.85739,1.5980993e-05,0,0.025728218
0.77380002,351.60443,158.89279,1.5981985e-05,0,0.025732234
0.77399999,351.61176,158.92819,1.5982974e-05,0,0.025736252
0.77420002,351.61908,158.96359,1.5983966e-05,0,0.02574027
0.7744,351.62637,158.99901,1.5984957e-05,0,0.025744289
0.77460003,351.6337,159.03442,1.5985948e-05,0,0.025748311
0.7748,351.64099,159.06984,1.5986938e-05,0,0.025752332
0.77499998,351.64832,159.10526,1.5987929e-05,0,0.025756355
0.77520001,351.65564,159.14069,1.5988922e-05,0,0.025760379
0.77539998,351.66293,159.17612,1.5989914e-05,0,0.025764404
0.77560002,351.67026,159.21155,1.5990905e-05,0,0.025768431
0.77579999,351.67755,159.24698,1.5991896e-05,0,0.025772458
0.77600002,351.68484,159.28242,1.599289e-05,0,0.025776487
0.7762,351.69217,159.31787,1.5993883e-05,0,0.025780518
0.77640003,351.69946,159.35333,1.5994874e-05,0,0.025784548
0.7766,351.70679,159.38878,1.5995867e-05,0,0.025788581
0.77679998,351.71408,159.42424,1.599686e-05,0,0.025792614
0.77700001,351.72137,159.4597,1.5997854e-05,0,0.025796648
0.77719998,351.72867,159.49518,1.5998847e-05,0,0.025800684
0.77740002,351.73599,159.53065,1.599984e-05,0,0.025804721
0.77759999,351.74329,159.56613,1.6000833e-05,0,0.025808759
0.77780002,351.75058,159.60161,1.6001828e-05,0,0.025812799
0.778,351.75787,159.6371,1.6002821e-05,0,0.025816839
0.77819997,351.76517,159.67259,1.6003816e-05,0,0.025820881
0.7784,351.77246,159.70808,1.6004809e-05,0,0.025824923
0.77859998,351.77975,159.74358,1.6005804e-05,0,0.025828967
0.77880001,351.78708,159.77908,1.6006799e-05,0,0.025833013
0.77899998,351.79437,159.81459,1.6007794e-05,0,0.025837058
0.77920002,351.80164,159.85011,1.6008789e-05,0,0.025841106
0.77939999,351.80893,159.88562,1.6009784e-05,0,0.025845155
0.77960002,351.81622,159.92114,1.6010779e-05,0,0.025849205
0.7798,351.82352,159.95667,1.6011774e-05,0,0.025853256
0.77999997,351.83081,159.9922,1.6012771e-05,0,0.025857309
0.7802,351.8381,160.02774,1.6013766e-05,0,0.025861362
0.78039998,351.8454,160.06328,1.6014763e-05,0,0.025865417
0.78060001,351.85266,160.09882,1.601576e-05,0,0.025869472
0.78079998,351.85995,160.13437,1.6016755e-05,0,0.025873529
0.78100002,351.86725,160.16991,1.6017751e-05,0,0.025877587
0.78119999,351.87454,160.20547,1.6018748e-05,0,0.025881646
0.78140002,351.88181,160.24103,1.6019745e-05,0,0.025885707
0.7816,351.8891,160.2766,1.6020744e-05,0,0.025889767
0.78179997,351.89636,160.31216,1.6021741e-05,0,0.025893832
0.78200001,351.90366,160.34773,1.6022737e-05,0,0.025897894
0.78219998,351.91092,160.38332,1.6023736e-05,0,0.02590196
0.78240001,351.91821,160.4189,1.6024733e-05,0,0.025906026
0.78259999,351.92548,160.45448,1.6025731e-05,0,0.025910094
0.78280002,351.93277,160.49007,1.602673e-05,0,0.025914162
0.78299999,351.94003,160.52567,1.6027729e-05,0,0.025918232
0.78320003,351.94733,160.56126,1.6028727e-05,0,0.025922304
0.7834,351.95459,160.59688,1.6029726e-05,0,0.025926376
0.78359997,351.96185,160.63248,1.6030725e-05,0,0.025930449
0.78380001,351.96915,160.66809,1.6031723e-05,0,0.025934523
0.78399998,351.97641,160.7037,1.6032724e-05,0,0.0259386
0.78420001,351.98367,160.73933,1.6033722e-05,0,0.025942676
0.78439999,351.99094,160.77495,1.6034723e-05,0,0.025946755
0.78460002,351.99823,160.81059,1.6035721e-05,0,0.025950834
0.78479999,352.00549,160.84622,1.6036722e-05,0,0.025954915
0.78500003,352.01276,160.88185,1.6037722e-05,0,0.025958996
0.7852,352.02002,160.9175,1.6038723e-05,0,0.025963079
0.78539997,352.02728,160.95316,1.6039723e-05,0,0.025967164
0.78560001,352.03455,160.9888,1.6040723e-05,0,0.025971249
0.78579998,352.04181,161.02446,1.6041724e-05,0,0.025975335
0.78600001,352.04907,161.06012,1.6042726e-05,0,0.025979422
0.78619999,352.05634,161.09578,1.6043727e-05,0,0.025983511
0.78640002,352.0636,161.13145,1.6044729e-05,0,0.025987601
0.78659999,352.07086,161.16713,1.6045729e-05,0,0.025991693
0.78680003,352.07812,161.2028,1.6046732e-05,0,0.025995785
0.787,352.08536,161.23848,1.6047734e-05,0,0.025999879
0.78719997,352.09262,161.27417,1.6048736e-05,0,0.026003974
0.78740001,352.09988,161.30986,1.6049738e-05,0,0.02600807
0.78759998,352.10715,161.34555,1.6050741e-05,0,0.026012167
0.78780001,352.11441,161.38126,1.6051743e-05,0,0.026016265
0.78799999,352.12164,161.41696,1.6052745e-05,0,0.026020365
0.78820002,352.12891,161.45267,1.6053749e-05,0,0.026024465
0.78839999,352.13614,161.48839,1.6054752e-05,0,0.026028566
0.78860003,352.1434,161.52409,1.6055756e-05,0,0.026032669
0.7888,352.15067,161.55983,1.605676e-05,0,0.026036775
0.78899997,352.1579,161.59555,1.6057762e-05,0,0.02604088
0.78920001,352.16516,161.63129,1.6058766e-05,0,0.026044987
0.78939998,352.17239,161.66701,1.605977e-05,0,0.026049094
0.78960001,352.17966,161.70276,1.6060776e-05,0,0.026053203
0.78979999,352.18689,161.73849,1.606178e-05,0,0.026057314
0.79000002,352.19412,161.77425,1.6062784e-05,0,0.026061425
0.7902,352.20139,161.81,1.606379e-05,0,0.026065538
0.79040003,352.20862,161.84575,1.6064794e-05,0,0.026069652
0.7906,352.21588,161.88152,1.60658e-05,0,0.026073767
0.79079998,352.22311,161.91728,1.6066804e-05,0,0.026077883
0.79100001,352.23035,161.95305,1.606781e-05,0,0.026082
0.79119998,352.23758,161.98883,1.6068816e-05,0,0.026086118
0.79140002,352.24481,162.0246,1.6069822e-05,0,0.026090238
0.79159999,352.25208,162.06038,1.6070828e-05,0,0.02609436
0.79180002,352.25931,162.09618,1.6071834e-05,0,0.026098482
0.792,352.26654,162.13196,1.6072841e-05,0,0.026102604
0.79220003,352.27377,162.16776,1.6073847e-05,0,0.02610673
0.7924,352.28101,162.20357,1.6074855e-05,0,0.026110856
0.79259998,352.28824,162.23936,1.6075861e-05,0,0.026114982
0.79280001,352.29547,162.27518,1.6076869e-05,0,0.026119111
0.79299998,352.3027,162.31099,1.6077876e-05,0,0.026123241
0.79320002,352.30994,162.3468,1.6078884e-05,0,0.02612737
0.79339999,352.31717,162.38263,1.6079892e-05,0,0.026131503
0.79360002,352.3244,162.41846,1.60809e-05,0,0.026135635
0.7938,352.33163,162.45428,1.6081907e-05,0,0.02613977
0.79400003,352.33884,162.49013,1.6082915e-05,0,0.026143905
0.7942,352.34607,162.52597,1.6083924e-05,0,0.026148042
0.79439998,352.3533,162.56181,1.6084932e-05,0,0.026152179
0.79460001,352.36053,162.59766,1.6085942e-05,0,0.026156317
0.79479998,352.36774,162.63351,1.6086951e-05,0,0.026160458
0.79500002,352.37497,162.66937,1.6087959e-05,0,0.026164601
0.79519999,352.3822,162.70523,1.6088969e-05,0,0.026168743
0.79540002,352.3894,162.7411,1.6089978e-05,0,0.026172886
0.7956,352.39664,162.77696,1.6090988e-05,0,0.026177032
0.79579997,352.40387,162.81285,1.6091999e-05,0,0.026181178
0.796,352.41107,162.84872,1.6093009e-05,0,0.026185324
0.79619998,352.4183,162.88461,1.6094018e-05,0,0.026189473
0.79640001,352.42551,162.9205,1.6095029e-05,0,0.026193622
0.79659998,352.43274,162.95639,1.6096039e-05,0,0.026197774
0.79680002,352.43994,162.99228,1.609705e-05,0,0.026201926
0.79699999,352.44714,163.02818,1.6098062e-05,0,0.02620608
0.79720002,352.45438,163.06409,1.6099073e-05,0,0.026210235
0.7974,352.46158,163.10001,1.6100084e-05,0,0.026214391
0.79759997,352.46878,163.13593,1.6101096e-05,0,0.026218548
0.7978,352.47601,163.17184,1.6102107e-05,0,0.026222706
0.79799998,352.48322,163.20776,1.610312e-05,0,0.026226865
0.79820001,352.49042,163.2437,1.6104132e-05,0,0.026231026
0.79839998,352.49762,163.27962,1.6105145e-05,0,0.026235187
0.79860002,352.50482,163.31557,1.6106156e-05,0,0.02623935
0.79879999,352.51205,163.3515,1.6107169e-05,0,0.026243515
0.79900002,352.51926,163.38745,1.6108183e-05,0,0.02624768
0.7992,352.52646,163.4234,1.6109196e-05,0,0.026251847
0.79939997,352.53366,163.45935,1.6110209e-05,0,0.026256016
0.79960001,352.54086,163.49532,1.6111222e-05,0,0.026260184
0.79979998,352.54807,163.53128,1.6112235e-05,0,0.026264355
0.80000001,352.55527,163.56725,1.6113248e-05,0,0.026268527
0.80019999,352.56247,163.60321,1.6114263e-05,0,0.026272699
0.80040002,352.56967,163.63919,1.6115277e-05,0,0.026276873
0.80059999,352.57687,163.67517,1.6116292e-05,0,0.026281048
0.80080003,352.58405,163.71117,1.6117307e-05,0,0.026285226
0.801,352.59125,163.74715,1.6118322e-05,0,0.026289403
0.80119997,352.59845,163.78314,1.6119335e-05,0,0.026293581
0.80140001,352.60565,163.81914,1.612035e-05,0,0.026297761
0.80159998,352.61282,163.85515,1.6121367e-05,0,0.026301943
0.80180001,352.62003,163.89116,1.6122382e-05,0,0.026306124
0.80199999,352.62723,163.92717,1.6123397e-05,0,0.02631031
0.80220002,352.63443,163.96318,1.6124413e-05,0,0.026314493
0.80239999,352.6416,163.99921,1.6125428e-05,0,0.02631868
0.80260003,352.6488,164.03523,1.6126445e-05,0,0.026322868
0.8028,352.65598,164.07126,1.6127462e-05,0,0.026327057
0.80299997,352.66318,164.1073,1.6128477e-05,0,0.026331246
0.80320001,352.67035,164.14333,1.6129494e-05,0,0.026335437
0.80339998,352.67755,164.17938,1.6130511e-05,0,0.02633963
0.80360001,352.68472,164.21542,1.6131529e-05,0,0.026343822
0.80379999,352.69193,164.25148,1.6132546e-05,0,0.026348017
0.80400002,352.6991,164.28754,1.6133563e-05,0,0.026352214
0.80419999,352.70627,164.32359,1.6134582e-05,0,0.02635641
0.80440003,352.71347,164.35966,1.6135598e-05,0,0.026360609
0.8046,352.72064,164.39572,1.6136617e-05,0,0.026364809
0.80479997,352.72781,164.43181,1.6137636e-05,0,0.026369009
0.80500001,352.73502,164.46788,1.6138654e-05,0,0.026373211
0.80519998,352.74219,164.50397,1.6139673e-05,0,0.026377413
0.80540001,352.74936,164.54005,1.6140692e-05,0,0.026381619
0.80559999,352.75653,164.57614,1.614171e-05,0,0.026385823
0.80580002,352.7637,164.61224,1.6142729e-05,0,0.026390031
0.80599999,352.7709,164.64835,1.6143749e-05,0,0.026394239
0.80620003,352.77808,164.68445,1.6144768e-05,0,0.026398448
0.8064,352.78525,164.72055,1.6145788e-05,0,0.02640266
0.80659997,352.79242,164.75667,1.6146807e-05,0,0.026406871
0.80680001,352.79959,164.79279,1.6147827e-05,0,0.026411084
0.80699998,352.80676,164.82892,1.6148848e-05,0,0.026415298
0.80720001,352.81393,164.86504,1.6149868e-05,0,0.026419513
0.80739999,352.82111,164.90117,1.6150889e-05,0,0.02642373
0.80760002,352.82825,164.9373,1.6151909e-05,0,0.026427947
0.80779999,352.83542,164.97345,1.6152931e-05,0,0.026432168
0.80800003,352.84259,165.0096,1.6153952e-05,0,0.026436387
0.8082,352.84976,165.04575,1.6154974e-05,0,0.026440609
0.80839998,352.85693,165.08189,1.6155995e-05,0,0.026444832
0.80860001,352.86407,165.11806,1.6157017e-05,0,0.026449056
0.80879998,352.87125,165.15422,1.6158039e-05,0,0.026453281
0.80900002,352.87842,165.19038,1.6159061e-05,0,0.026457507
0.80919999,352.88559,165.22656,1.6160084e-05,0,0.026461735
0.80940002,352.89273,165.26274,1.6161106e-05,0,0.026465964
0.8096,352.8999,165.29892,1.6162128e-05,0,0.026470194
0.80980003,352.90704,165.3351,1.6163152e-05,0,0.026474426
0.81,352.91422,165.37129,1.6164175e-05,0,0.026478657
0.81019998,352.92136,165.40749,1.6165199e-05,0,0.026482891
0.81040001,352.92853,165.44368,1.6166221e-05,0,0.026487127
0.81059998,352.93567,165.47989,1.6167245e-05,0,0.026491363
0.81080002,352.94284,165.5161,1.6168269e-05,0,0.0264956
0.81099999,352.94998,165.55231,1.6169293e-05,0,0.026499839
0.81120002,352.95715,165.58852,1.6170317e-05,0,0.026504079
0.8114,352.96429,165.62474,1.6171341e-05,0,0.02650832
0.81160003,352.97144,165.66096,1.6172366e-05,0,0.026512563
0.8118,352.97861,165.6972,1.6173391e-05,0,0.026516806
0.81199998,352.98575,165.73343,1.6174416e-05,0,0.026521051
0.81220001,352.99289,165.76967,1.6175441e-05,0,0.026525298
0.81239998,353.00003,165.80592,1.6176467e-05,0,0.026529545
0.81260002,353.00717,165.84216,1.6177491e-05,0,0.026533794
0.81279999,353.01434,165.87842,1.6178517e-05,0,0.026538044
0.81300002,353.02148,165.91467,1.6179543e-05,0,0.026542295
0.8132,353.02863,165.95093,1.6180569e-05,0,0.026546547
0.81339997,353.03577,165.9872,1.6181597e-05,0,0.026550801
0.8136,353.04291,166.02347,1.6182623e-05,0,0.026555056
0.81379998,353.05005,166.05974,1.6183649e-05,0,0.026559312
0.81400001,353.05719,166.09602,1.6184676e-05,0,0.02656357
0.81419998,353.06433,166.13231,1.6185704e-05,0,0.026567828
0.81440002,353.07147,166.16859,1.618673e-05,0,0.026572088
0.81459999,353.07861,166.2049,1.6187758e-05,0,0.02657635
0.81480002,353.08575,166.24118,1.6188786e-05,0,0.026580611
0.815,353.09286,166.27748,1.6189813e-05,0,0.026584875
0.81519997,353.10001,166.3138,1.6190841e-05,0,0.026589138
0.8154,353.10715,166.3501,1.6191871e-05,0,0.026593406
0.81559998,353.11429,166.38641,1.6192898e-05,0,0.026597673
0.81580001,353.12143,166.42273,1.6193926e-05,0,0.02660194
0.81599998,353.12854,166.45906,1.6194956e-05,0,0.02660621
0.81620002,353.13568,166.49539,1.6195985e-05,0,0.026610481
0.81639999,353.14282,166.53172,1.6197013e-05,0,0.026614754
0.81660002,353.14993,166.56805,1.6198042e-05,0,0.026619026
0.8168,353.15707,166.6044,1.6199072e-05,0,0.026623301
0.81699997,353.16418,166.64075,1.6200102e-05,0,0.026627578
0.81720001,353.17133,166.67709,1.6201133e-05,0,0.026631854
0.81739998,353.17844,166.71346,1.6202162e-05,0,0.026636133
0.81760001,353.18558,166.74982,1.6203192e-05,0,0.026640413
0.81779999,353.19269,166.78618,1.6204223e-05,0,0.026644694
0.81800002,353.19983,166.82254,1.6205255e-05,0,0.026648976
0.81819999,353.20694,166.85892,1.6206284e-05,0,0.026653258
0.81840003,353.21408,166.89529,1.6207316e-05,0,0.026657544
0.8186,353.22119,166.93167,1.6208347e-05,0,0.02666183
0.81879997,353.2283,166.96806,1.6209378e-05,0,0.026666116
0.81900001,353.23544,167.00446,1.621041e-05,0,0.026670406
0.81919998,353.24255,167.04085,1.6211443e-05,0,0.026674695
0.81940001,353.24966,167.07726,1.6212474e-05,0,0.026678985
0.81959999,353.25677,167.11366,1.6213506e-05,0,0.026683278
0.81980002,353.26389,167.15007,1.6214539e-05,0,0.02668757
0.81999999,353.27103,167.18648,1.6215572e-05,0,0.026691865
0.82020003,353.27814,167.2229,1.6216603e-05,0,0.02669616
0.8204,353.28525,167.25932,1.6217637e-05,0,0.026700458
0.82059997,353.29236,167.29575,1.621867e-05,0,0.026704757
0.82080001,353.29947,167.33218,1.6219703e-05,0,0.026709056
0.82099998,353.30658,167.36862,1.6220738e-05,0,0.026713356
0.82120001,353.31369,167.40506,1.6221771e-05,0,0.026717659
0.82139999,353.3208,167.4415,1.6222804e-05,0,0.026721962
0.82160002,353.32791,167.47795,1.6223839e-05,0,0.026726266
0.82179999,353.33502,167.5144,1.6224874e-05,0,0.026730573
0.82200003,353.34213,167.55086,1.6225908e-05,0,0.026734879
0.8222,353.34921,167.58733,1.6226943e-05,0,0.026739188
0.82239997,353.35632,167.62379,1.6227978e-05,0,0.026743498
0.82260001,353.36343,167.66026,1.6229013e-05,0,0.026747808
0.82279998,353.37054,167.69675,1.6230048e-05,0,0.026752122
0.82300001,353.37766,167.73322,1.6231084e-05,0,0.026756434
0.82319999,353.38474,167.76971,1.6232119e-05,0,0.02676075
0.82340002,353.39185,167.8062,1.6233156e-05,0,0.026765065
0.82359999,353.39896,167.8427,1.6234191e-05,0,0.026769381
0.82380003,353.40604,167.8792,1.6235228e-05,0,0.0267737
0.824,353.41315,167.9157,1.6236265e-05,0,0.02677802
0.82419997,353.42023,167.95221,1.6237302e-05,0,0.026782341
0.82440001,353.42734,167.98871,1.6238339e-05,0,0.026786663
0.82459998,353.43442,168.02524,1.6239375e-05,0,0.026790986
0.82480001,353.44153,168.06175,1.6240412e-05,0,0.026795311
0.82499999,353.44861,168.09828,1.6241449e-05,0,0.026799636
0.82520002,353.45572,168.13481,1.6242488e-05,0,0.026803965
0.82539999,353.4628,168.17134,1.6243524e-05,0,0.026808292
0.82560003,353.46991,168.20789,1.6244563e-05,0,0.026812622
0.8258,353.47699,168.24443,1.6245602e-05,0,0.026816953
0.82599998,353.48407,168.28098,1.624664e-05,0,0.026821285
0.82620001,353.49118,168.31754,1.6247679e-05,0,0.026825618
0.82639998,353.49826,168.3541,1.6248718e-05,0,0.026829952
0.82660002,353.50534,168.39066,1.6249756e-05,0,0.026834289
0.82679999,353.51242,168.42722,1.6250795e-05,0,0.026838627
0.82700002,353.5195,168.46379,1.6251835e-05,0,0.026842965
0.8272,353.52661,168.50037,1.6252874e-05,0,0.026847305
0.82740003,353.53369,168.53694,1.6253915e-05,0,0.026851647
0.8276,353.54077,168.57353,1.6254955e-05,0,0.026855988
0.82779998,353.54785,168.61012,1.6255995e-05,0,0.026860332
0.82800001,353.55493,168.64671,1.6257034e-05,0,0.026864676
0.82819998,353.56201,168.68332,1.6258076e-05,0,0.026869023
0.82840002,353.56909,168.71992,1.6259117e-05,0,0.026873371
0.82859999,353.57617,168.75653,1.6260157e-05,0,0.026877718
0.82880002,353.58325,168.79314,1.6261198e-05,0,0.026882067
0.829,353.59033,168.82976,1.626224e-05,0,0.026886418
0.82920003,353.59741,168.86638,1.626328e-05,0,0.026890771
0.8294,353.60446,168.903,1.6264323e-05,0,0.026895126
0.82959998,353.61154,168.93964,1.6265365e-05,0,0.026899481
0.82980001,353.61862,168.97627,1.6266407e-05,0,0.026903836
0.82999998,353.6257,169.01291,1.626745e-05,0,0.026908195
0.83020002,353.63278,169.04955,1.6268492e-05,0,0.026912553
0.83039999,353.63983,169.0862,1.6269534e-05,0,0.026916912
0.83060002,353.64691,169.12285,1.6270578e-05,0,0.026921274
0.8308,353.65399,169.1595,1.6271621e-05,0,0.026925636
0.83099997,353.66104,169.19617,1.6272665e-05,0,0.026930001
0.8312,353.66812,169.23283,1.6273707e-05,0,0.026934365
0.83139998,353.67517,169.2695,1.6274751e-05,0,0.026938731
0.83160001,353.68225,169.30618,1.6275795e-05,0,0.026943099
0.83179998,353.6893,169.34286,1.6276839e-05,0,0.026947469
0.83200002,353.69638,169.37955,1.6277883e-05,0,0.026951838
0.83219999,353.70343,169.41623,1.6278929e-05,0,0.02695621
0.83240002,353.71051,169.45293,1.6279973e-05,0,0.026960582
0.8326,353.71756,169.48962,1.6281017e-05,0,0.026964957
0.83279997,353.72464,169.52634,1.6282063e-05,0,0.026969332
0.833,353.73169,169.56303,1.6283109e-05,0,0.026973708
0.83319998,353.73874,169.59975,1.6284153e-05,0,0.026978087
0.83340001,353.74582,169.63646,1.6285199e-05,0,0.026982464
0.83359998,353.75287,169.67319,1.6286245e-05,0,0.026986845
0.83380002,353.75992,169.70992,1.6287291e-05,0,0.026991228
0.83399999,353.76697,169.74664,1.6288337e-05,0,0.02699561
0.83420002,353.77405,169.78337,1.6289385e-05,0,0.026999993
0.8344,353.7811,169.82011,1.6290431e-05,0,0.02700438
0.83459997,353.78815,169.85686,1.6291478e-05,0,0.027008766
0.8348,353.7952,169.89362,1.6292524e-05,0,0.027013153
0.83499998,353.80225,169.93036,1.6293572e-05,0,0.027017543
0.83520001,353.8093,169.96712,1.629462e-05,0,0.027021933
0.83539999,353.81635,170.00388,1.6295668e-05,0,0.027026325
0.83560002,353.82339,170.04065,1.6296715e-05,0,0.027030718
0.83579999,353.83044,170.07742,1.6297763e-05,0,0.027035113
0.83600003,353.83749,170.1142,1.6298813e-05,0,0.027039507
0.8362,353.84454,170.15097,1.629986e-05,0,0.027043905
0.83639997,353.85159,170.18776,1.630091e-05,0,0.027048303
0.83660001,353.85864,170.22455,1.6301958e-05,0,0.027052702
0.83679998,353.86569,170.26134,1.6303007e-05,0,0.027057104
0.83700001,353.87271,170.29814,1.6304057e-05,0,0.027061505
