"Time","B5.medium.h","B5.level","B5.InnerTankTop[1].m_flow_negative","B5.InnerTankSide[1].m_flow_negative","B5.InnerTankBottom[1].m_flow_negative","controller.Transition1.enableFire","controller.Transition2.enableFire","controller.Transition3.enableFire","controller.Transition4.enableFire","controller.Transition5.enableFire","controller.Transition6.enableFire","controller.Transition7.enableFire","controller.Transition8.enableFire","controller.Transition9.enableFire","controller.Transition10.enableFire","controller.Transition11.enableFire","controller.Transition12.enableFire","controller.Transition13.enableFire","controller.TransitionWithSignal1.enableFire","volume5.medium.p","volume5.medium.h","P1.medium.p","P1.medium.h","P2.medium.p","P2.medium.h","B1.level","B1.medium.h","P1_on.y","P2_on.y","B2.level","B2.medium.h","B3.level","B3.medium.h","B4.level","B4.medium.h","B7.level","B7.medium.h","pipeB1B2.mediums[1].p","pipeB1B2.mediums[1].h","pipeB1B2.mediums[2].p","pipeB1B2.mediums[2].h","pipePump1B1.mediums[1].p","pipePump1B1.mediums[1].h","pipePump1B1.mediums[2].p","pipePump1B1.mediums[2].h","pipePump2B2.mediums[1].p","pipePump2B2.mediums[1].h","pipePump2B2.mediums[2].p","pipePump2B2.mediums[2].h","B6.level","B6.medium.h","volume4.medium.p","volume4.medium.h"
2180,395262.25,0.0098035932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538594,104119.11,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403189,101131.38,102308.97,104157.77
2180.5,395254.91,0.009803555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538585,104117.95,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009840318,101130.39,102308.97,104157.77
2181,395247.59,0.0098035177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538576,104116.79,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009840318,101129.41,102308.97,104157.77
2181.5,395240.25,0.0098034805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538566,104115.63,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403171,101128.41,102308.97,104157.77
2182,395232.91,0.0098034432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538557,104114.48,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403161,101127.43,102308.97,104157.77
2182.5,395225.56,0.009803406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538557,104113.32,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403152,101126.45,102308.97,104157.77
2183,395218.25,0.0098033687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538548,104112.16,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403152,101125.46,102308.97,104157.77
2183.5,395210.91,0.0098033305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538538,104111.01,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403143,101124.48,102308.97,104157.77
2184,395203.56,0.0098032933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538529,104109.86,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403133,101123.48,102308.97,104157.77
2184.5,395196.25,0.009803256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.009853852,104108.7,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403124,101122.5,102308.97,104157.77
2185,395188.91,0.0098032188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538511,104107.55,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403124,101121.52,102308.97,104157.77
2185.5,395181.59,0.0098031815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538501,104106.39,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403115,101120.53,102308.97,104157.77
2186,395174.25,0.0098031443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538492,104105.23,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403106,101119.55,102308.97,104157.77
2186.5,395166.91,0.009803107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538483,104104.08,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403096,101118.56,102308.97,104157.77
2187,395159.59,0.0098030688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538473,104102.92,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403096,101117.58,102308.97,104157.77
2187.5,395152.25,0.0098030316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538473,104101.77,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403087,101116.59,102308.97,104157.77
2188,395144.91,0.0098029943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538464,104100.61,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403078,101115.6,102308.97,104157.77
2188.5,395137.59,0.0098029571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538455,104099.45,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403068,101114.62,102308.97,104157.77
2189,395130.25,0.0098029198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538445,104098.3,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403068,101113.63,102308.97,104157.77
2189.5,395122.91,0.0098028826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538436,104097.14,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403059,101112.65,102308.97,104157.77
2190,395115.59,0.0098028453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538427,104095.99,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009840305,101111.66,102308.97,104157.77
2190.5,395108.25,0.0098028071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538417,104094.84,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009840304,101110.68,102308.97,104157.77
2191,395100.91,0.0098027699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538408,104093.68,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009840304,101109.7,102308.97,104157.77
2191.5,395093.59,0.0098027326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538399,104092.52,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403031,101108.7,102308.97,104157.77
2192,395086.25,0.0098026954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538389,104091.37,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403022,101107.72,102308.97,104157.77
2192.5,395078.94,0.0098026581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538389,104090.21,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403012,101106.73,102308.97,104157.77
2193,395071.59,0.0098026209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.009853838,104089.05,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403012,101105.75,102308.97,104157.77
2193.5,395064.25,0.0098025836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538371,104087.9,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098403003,101104.77,102308.97,104157.77
2194,395056.94,0.0098025454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538361,104086.74,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402994,101103.78,102308.97,104157.77
2194.5,395049.59,0.0098025082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538352,104085.59,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402994,101102.8,102308.97,104157.77
2195,395042.28,0.0098024709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538343,104084.44,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402984,101101.81,102308.97,104157.77
2195.5,395034.97,0.0098024337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538334,104083.29,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402975,101100.84,102308.97,104157.77
2196,395027.62,0.0098023964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538324,104082.13,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402966,101099.85,102308.97,104157.77
2196.5,395020.31,0.0098023592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538315,104080.98,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402966,101098.87,102308.97,104157.77
2197,395013,0.0098023219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538315,104079.83,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402957,101097.88,102308.97,104157.77
2197.5,395005.66,0.0098022847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538306,104078.68,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402947,101096.9,102308.97,104157.77
2198,394998.34,0.0098022474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538296,104077.52,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402938,101095.92,102308.97,104157.77
2198.5,394991,0.0098022101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538287,104076.38,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402938,101094.94,102308.97,104157.77
2199,394983.69,0.0098021729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538278,104075.22,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402929,101093.95,102308.97,104157.77
2199.5,394976.38,0.0098021356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538268,104074.07,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402919,101092.97,102308.97,104157.77
2200,394969.03,0.0098020975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538259,104072.91,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009840291,101091.98,102308.97,104157.77
2200.5,394961.72,0.0098020602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.009853825,104071.77,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.009840291,101091.01,102308.97,104157.77
2201,394954.41,0.0098020229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.009853824,104070.61,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402901,101090.02,102308.97,104157.77
2201.5,394947.06,0.0098019857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538231,104069.46,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402891,101089.04,102308.97,104157.77
2202,394939.75,0.0098019484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538231,104068.3,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402882,101088.05,102308.97,104157.77
2202.5,394932.41,0.0098019112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538222,104067.16,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402882,101087.07,102308.97,104157.77
2203,394925.09,0.0098018739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538212,104066,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402873,101086.09,102308.97,104157.77
2203.5,394917.78,0.0098018367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538203,104064.85,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402863,101085.11,102308.97,104157.77
2204,394910.44,0.0098017994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538194,104063.7,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402854,101084.12,102308.97,104157.77
2204.5,394903.12,0.0098017622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538185,104062.55,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402854,101083.14,102308.97,104157.77
2205,394895.78,0.0098017249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538175,104061.39,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402845,101082.16,102308.97,104157.77
2205.5,394888.47,0.0098016877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538166,104060.23,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402835,101081.18,102308.97,104157.77
2206,394881.16,0.0098016504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538157,104059.09,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402826,101080.2,102308.97,104157.77
2206.5,394873.81,0.0098016122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106205.14,99460.188,145678.91,104212.97,149563.61,98987.188,0.27281207,95491.406,0,0,0.12649058,85426.477,0.0099303806,84013.977,0.027481798,84014.008,0.0098538157,104057.93,101325,84013.055,101325,84013.055,138134.89,104192.88,108800.3,104187.77,140064.94,98261.484,110719.31,97460.281,0.0098402826,101079.21,102308.97,104157.77
