"Time","smpm.idq_sr[1]","smpm.idq_sr[2]","inertiaLoad.phi","inertiaLoad.w","dqCurrentController.PI_d.x","dqCurrentController.PI_q.x"
1.751,-74.90168,117.56332,122.50326,151.54787,-1.42658,3.8300138
1.752,-74.901665,117.56327,122.65482,151.55357,-1.4266409,3.8301828
1.753,-74.901649,117.56322,122.80637,151.55927,-1.4267014,3.8303511
1.7539999,-74.901627,117.56317,122.95793,151.56493,-1.4267619,3.8305187
1.755,-74.901611,117.56312,123.1095,151.57057,-1.4268221,3.8306856
1.756,-74.901596,117.56307,123.26108,151.5762,-1.4268819,3.830852
1.757,-74.901573,117.56303,123.41266,151.5818,-1.4269416,3.8310177
1.758,-74.901558,117.56297,123.56424,151.58737,-1.4270011,3.8311827
1.7589999,-74.901543,117.56293,123.71583,151.59293,-1.4270604,3.831347
1.76,-74.90152,117.56287,123.86742,151.59846,-1.4271193,3.8315108
1.761,-74.901505,117.56283,124.01903,151.60397,-1.427178,3.8316739
1.762,-74.901489,117.56278,124.17064,151.60947,-1.4272366,3.8318362
1.763,-74.901474,117.56274,124.32225,151.61493,-1.4272949,3.8319981
1.7640001,-74.901451,117.56268,124.47387,151.62038,-1.427353,3.8321593
1.765,-74.901436,117.56264,124.6255,151.62579,-1.4274108,3.8323197
1.766,-74.901421,117.56259,124.77712,151.63121,-1.4274684,3.8324797
1.767,-74.901405,117.56255,124.92876,151.63658,-1.4275258,3.832639
1.768,-74.901382,117.5625,125.0804,151.64195,-1.427583,3.8327978
1.7690001,-74.901367,117.56245,125.23204,151.64729,-1.42764,3.8329556
1.77,-74.901352,117.5624,125.38369,151.6526,-1.4276966,3.8331132
1.771,-74.901337,117.56236,125.53535,151.6579,-1.4277531,3.8332698
1.772,-74.901321,117.56231,125.68701,151.66318,-1.4278094,3.833426
1.773,-74.901299,117.56226,125.83868,151.66844,-1.4278655,3.8335817
1.774,-74.901283,117.56222,125.99035,151.67368,-1.4279213,3.8337367
1.775,-74.901268,117.56217,126.14202,151.67889,-1.427977,3.8338909
1.776,-74.901253,117.56213,126.29371,151.68408,-1.4280323,3.8340447
1.777,-74.901237,117.56208,126.4454,151.68925,-1.4280875,3.8341978
1.778,-74.901222,117.56203,126.59708,151.69441,-1.4281424,3.8343503
1.779,-74.901207,117.56199,126.74878,151.69955,-1.4281971,3.8345025
1.78,-74.901184,117.56195,126.90048,151.70467,-1.4282517,3.8346536
1.781,-74.901169,117.5619,127.05219,151.70976,-1.428306,3.8348045
1.7819999,-74.901154,117.56186,127.2039,151.71483,-1.4283601,3.8349547
1.783,-74.901138,117.56181,127.35562,151.71988,-1.428414,3.8351042
1.784,-74.901123,117.56177,127.50735,151.72491,-1.4284678,3.8352532
1.785,-74.901108,117.56173,127.65907,151.72993,-1.4285212,3.8354015
1.786,-74.901093,117.56168,127.81081,151.73492,-1.4285744,3.8355494
1.7869999,-74.901077,117.56164,127.96255,151.7399,-1.4286275,3.8356967
1.788,-74.901062,117.5616,128.11429,151.74486,-1.4286803,3.8358433
1.789,-74.901047,117.56155,128.26604,151.74979,-1.428733,3.8359895
1.79,-74.901031,117.56151,128.41779,151.75471,-1.4287854,3.8361349
1.791,-74.901016,117.56147,128.56955,151.75961,-1.4288377,3.8362799
1.7920001,-74.901001,117.56142,128.72131,151.76448,-1.4288896,3.8364244
1.793,-74.900986,117.56138,128.87308,151.76935,-1.4289415,3.8365681
1.794,-74.90097,117.56134,129.02484,151.77419,-1.4289931,3.8367114
1.795,-74.900955,117.56129,129.17662,151.77901,-1.4290445,3.8368542
1.796,-74.90094,117.56126,129.3284,151.78381,-1.4290957,3.8369963
1.7970001,-74.900925,117.56121,129.48019,151.78859,-1.4291468,3.8371379
1.798,-74.900909,117.56117,129.63197,151.79335,-1.4291975,3.8372788
1.799,-74.900894,117.56113,129.78378,151.79811,-1.4292482,3.8374193
1.8,-74.900879,117.56109,129.93558,151.80283,-1.4292986,3.8375592
1.801,-74.900864,117.56105,130.08739,151.80754,-1.4293488,3.8376987
1.802,-74.900848,117.561,130.2392,151.81223,-1.4293988,3.8378375
1.803,-74.900833,117.56097,130.39101,151.81689,-1.4294486,3.8379757
1.804,-74.900818,117.56093,130.54283,151.82155,-1.4294982,3.8381133
1.8049999,-74.900803,117.56088,130.69466,151.82619,-1.4295477,3.8382504
1.806,-74.900787,117.56084,130.84648,151.8308,-1.4295969,3.838387
1.807,-74.900772,117.56081,130.99832,151.83539,-1.4296459,3.8385231
1.808,-74.900764,117.56076,131.15015,151.83997,-1.4296948,3.8386588
1.809,-74.900749,117.56072,131.302,151.84453,-1.4297434,3.8387938
1.8099999,-74.900734,117.56068,131.45384,151.84908,-1.4297918,3.8389282
1.811,-74.900719,117.56065,131.6057,151.85359,-1.4298401,3.8390622
1.812,-74.900703,117.56061,131.75755,151.85811,-1.4298881,3.8391955
1.813,-74.900688,117.56057,131.90941,151.86259,-1.4299361,3.8393285
1.814,-74.900673,117.56052,132.06128,151.86707,-1.4299837,3.8394608
1.8150001,-74.900665,117.56049,132.21315,151.87152,-1.4300312,3.8395927
1.816,-74.90065,117.56045,132.36502,151.87596,-1.4300785,3.8397241
1.817,-74.900635,117.56041,132.51689,151.88037,-1.4301257,3.839855
1.818,-74.90062,117.56037,132.66878,151.88478,-1.4301727,3.8399851
1.819,-74.900604,117.56033,132.82066,151.88916,-1.4302194,3.8401151
1.8200001,-74.900589,117.5603,132.97256,151.89352,-1.430266,3.8402443
1.821,-74.900581,117.56026,133.12445,151.89787,-1.4303124,3.840373
1.822,-74.900566,117.56022,133.27635,151.90221,-1.4303586,3.8405013
1.823,-74.900551,117.56018,133.42827,151.90652,-1.4304047,3.8406291
1.824,-74.900536,117.56014,133.58017,151.91083,-1.4304504,3.8407564
1.825,-74.900528,117.5601,133.73209,151.9151,-1.4304961,3.840883
1.826,-74.900513,117.56007,133.884,151.91937,-1.4305416,3.8410094
1.827,-74.900497,117.56004,134.03592,151.92361,-1.4305869,3.841135
1.8279999,-74.900482,117.56,134.18785,151.92786,-1.4306321,3.8412604
1.829,-74.900475,117.55996,134.33978,151.93207,-1.4306771,3.8413851
1.83,-74.900459,117.55992,134.49171,151.93626,-1.4307219,3.8415096
1.831,-74.900444,117.55988,134.64365,151.94044,-1.4307665,3.8416333
1.832,-74.900429,117.55985,134.79559,151.94461,-1.4308108,3.8417566
1.8329999,-74.900421,117.55981,134.94754,151.94876,-1.4308552,3.8418794
1.834,-74.900406,117.55978,135.09949,151.9529,-1.4308991,3.8420017
1.835,-74.900391,117.55974,135.25145,151.957,-1.4309431,3.8421237
1.836,-74.900383,117.55971,135.40341,151.96111,-1.4309869,3.8422451
1.837,-74.900368,117.55967,135.55537,151.96519,-1.4310304,3.842366
1.8380001,-74.900352,117.55963,135.70734,151.96925,-1.4310738,3.8424864
1.839,-74.900345,117.5596,135.85931,151.97331,-1.4311171,3.8426063
1.84,-74.90033,117.55956,136.01129,151.97734,-1.4311601,3.8427258
1.841,-74.900314,117.55953,136.16327,151.98137,-1.4312029,3.8428447
1.842,-74.900307,117.55949,136.31525,151.98537,-1.4312457,3.8429635
1.8430001,-74.900291,117.55946,136.46724,151.98935,-1.4312882,3.8430815
1.844,-74.900276,117.55943,136.61923,151.99333,-1.4313306,3.843199
1.845,-74.900269,117.55939,136.77122,151.99728,-1.4313728,3.8433163
1.846,-74.900253,117.55936,136.92322,152.00122,-1.4314148,3.8434329
1.847,-74.900238,117.55932,137.07523,152.00516,-1.4314567,3.8435493
1.848,-74.90023,117.55929,137.22723,152.00906,-1.4314984,3.8436649
1.849,-74.900215,117.55925,137.37924,152.01295,-1.43154,3.8437803
1.85,-74.900208,117.55922,137.53127,152.01683,-1.4315814,3.8438952
1.851,-74.900192,117.55919,137.68327,152.02069,-1.4316226,3.8440096
1.852,-74.900177,117.55915,137.8353,152.02455,-1.4316636,3.8441236
1.853,-74.900169,117.55912,137.98734,152.02838,-1.4317045,3.8442371
1.854,-74.900154,117.55908,138.13936,152.0322,-1.4317453,3.8443501
1.855,-74.900146,117.55905,138.2914,152.03601,-1.4317858,3.8444629
1.8559999,-74.900131,117.55902,138.44344,152.03979,-1.4318262,3.8445749
1.857,-74.900124,117.55898,138.59547,152.04356,-1.4318665,3.8446867
1.858,-74.900108,117.55895,138.74751,152.04732,-1.4319067,3.8447981
1.859,-74.900093,117.55892,138.89957,152.05107,-1.4319466,3.844909
1.86,-74.900085,117.55888,139.05162,152.05479,-1.4319865,3.8450193
1.8609999,-74.90007,117.55885,139.20367,152.05852,-1.432026,3.8451295
1.862,-74.900063,117.55882,139.35574,152.06221,-1.4320655,3.8452389
1.863,-74.900047,117.55879,139.5078,152.0659,-1.4321048,3.8453481
1.864,-74.90004,117.55876,139.65987,152.06956,-1.432144,3.8454568
1.865,-74.900024,117.55872,139.81194,152.07323,-1.432183,3.8455651
1.8660001,-74.900017,117.55869,139.96402,152.07687,-1.4322219,3.8456731
1.867,-74.900002,117.55866,140.11609,152.08049,-1.4322605,3.8457804
1.868,-74.899994,117.55863,140.26817,152.08411,-1.4322991,3.8458874
1.869,-74.899979,117.5586,140.42026,152.08771,-1.4323375,3.845994
1.87,-74.899971,117.55857,140.57236,152.09129,-1.4323758,3.8461001
1.8710001,-74.899956,117.55854,140.72444,152.09486,-1.4324138,3.8462059
1.872,-74.899948,117.55851,140.87654,152.09842,-1.4324518,3.8463111
1.873,-74.89994,117.55848,141.02864,152.10196,-1.4324896,3.846416
1.874,-74.899925,117.55844,141.18074,152.10548,-1.4325272,3.8465204
1.875,-74.899918,117.55841,141.33286,152.10901,-1.4325647,3.8466246
1.876,-74.899902,117.55838,141.48497,152.1125,-1.432602,3.8467283
1.877,-74.899895,117.55835,141.63708,152.11598,-1.4326392,3.8468316
1.878,-74.899879,117.55832,141.7892,152.11946,-1.4326763,3.8469343
1.8789999,-74.899872,117.5583,141.94131,152.12292,-1.4327133,3.8470368
1.88,-74.899857,117.55827,142.09344,152.12636,-1.43275,3.8471389
1.881,-74.899849,117.55824,142.24557,152.12979,-1.4327866,3.8472404
1.882,-74.899841,117.5582,142.39771,152.13321,-1.4328231,3.8473418
1.883,-74.899826,117.55817,142.54984,152.13661,-1.4328594,3.8474426
1.8839999,-74.899818,117.55814,142.70198,152.14001,-1.4328955,3.847543
1.885,-74.899803,117.55811,142.85413,152.14339,-1.4329317,3.8476431
1.886,-74.899796,117.55808,143.00627,152.14676,-1.4329675,3.8477428
1.887,-74.899788,117.55805,143.15842,152.1501,-1.4330033,3.847842
1.888,-74.899773,117.55803,143.31056,152.15344,-1.4330389,3.8479407
1.8890001,-74.899765,117.558,143.46272,152.15677,-1.4330744,3.8480394
1.89,-74.899757,117.55797,143.61488,152.16008,-1.4331098,3.8481374
1.891,-74.899742,117.55794,143.76704,152.16338,-1.4331449,3.8482351
1.892,-74.899734,117.55791,143.9192,152.16666,-1.43318,3.8483324
1.893,-74.899727,117.55788,144.07138,152.16994,-1.4332149,3.8484292
1.8940001,-74.899712,117.55785,144.22354,152.17319,-1.4332497,3.8485258
1.895,-74.899704,117.55782,144.37572,152.17644,-1.4332844,3.8486221
1.896,-74.899689,117.5578,144.52789,152.17967,-1.4333189,3.8487179
1.897,-74.899681,117.55777,144.68008,152.18289,-1.4333532,3.8488133
1.898,-74.899673,117.55774,144.83226,152.1861,-1.4333875,3.8489082
1.899,-74.899666,117.55772,144.98445,152.1893,-1.4334216,3.8490028
1.9,-74.899651,117.55769,145.13664,152.19249,-1.4334556,3.8490973
1.901,-74.899643,117.55766,145.28883,152.19565,-1.4334894,3.8491912
1.902,-74.899635,117.55763,145.44104,152.19881,-1.4335231,3.8492846
1.903,-74.89962,117.5576,145.59323,152.20195,-1.4335567,3.8493779
1.904,-74.899612,117.55758,145.74544,152.20509,-1.4335901,3.8494706
1.905,-74.899605,117.55755,145.89764,152.20821,-1.4336234,3.8495631
1.906,-74.89959,117.55752,146.04985,152.21132,-1.4336566,3.8496552
1.9069999,-74.899582,117.5575,146.20207,152.21442,-1.4336896,3.8497469
1.908,-74.899574,117.55746,146.35429,152.2175,-1.4337225,3.8498383
1.909,-74.899567,117.55744,146.5065,152.22057,-1.4337553,3.8499293
1.91,-74.899551,117.55741,146.65872,152.22363,-1.4337879,3.8500199
1.911,-74.899544,117.55739,146.81096,152.22668,-1.4338205,3.8501101
1.9119999,-74.899536,117.55736,146.96318,152.22972,-1.4338529,3.8502002
1.913,-74.899529,117.55733,147.11542,152.23274,-1.4338852,3.8502896
1.914,-74.899513,117.5573,147.26765,152.23575,-1.4339173,3.850379
1.915,-74.899506,117.55728,147.41989,152.23875,-1.4339494,3.8504677
1.916,-74.899498,117.55726,147.57213,152.24173,-1.4339812,3.8505561
1.9170001,-74.89949,117.55723,147.72437,152.24472,-1.434013,3.8506444
1.918,-74.899475,117.55721,147.87662,152.24768,-1.4340446,3.8507323
1.919,-74.899467,117.55717,148.02887,152.25063,-1.4340761,3.8508198
1.92,-74.89946,117.55715,148.18112,152.25357,-1.4341075,3.8509068
1.921,-74.899452,117.55713,148.33337,152.2565,-1.4341388,3.8509936
1.9220001,-74.899445,117.5571,148.48563,152.25941,-1.4341699,3.8510802
1.923,-74.899429,117.55708,148.63789,152.26233,-1.434201,3.8511662
1.924,-74.899422,117.55705,148.79016,152.26523,-1.4342319,3.8512518
1.925,-74.899414,117.55703,148.94241,152.26811,-1.4342626,3.8513374
1.926,-74.899406,117.557,149.0947,152.27098,-1.4342933,3.8514225
1.927,-74.899399,117.55698,149.24696,152.27383,-1.4343238,3.8515072
1.928,-74.899391,117.55695,149.39923,152.27669,-1.4343542,3.8515916
1.929,-74.899376,117.55692,149.55151,152.27953,-1.4343845,3.8516757
1.9299999,-74.899368,117.5569,149.7038,152.28235,-1.4344147,3.8517594
1.931,-74.899361,117.55688,149.85608,152.28517,-1.4344448,3.8518429
1.932,-74.899353,117.55685,150.00836,152.28798,-1.4344747,3.8519261
1.933,-74.899345,117.55683,150.16066,152.29077,-1.4345045,3.8520088
1.934,-74.899338,117.5568,150.31294,152.29355,-1.4345342,3.8520911
1.9349999,-74.899323,117.55678,150.46524,152.29633,-1.4345638,3.8521733
1.936,-74.899315,117.55676,150.61754,152.29909,-1.4345932,3.8522551
1.937,-74.899307,117.55673,150.76984,152.30183,-1.4346225,3.8523364
1.938,-74.8993,117.55671,150.92215,152.30457,-1.4346519,3.8524177
1.939,-74.899292,117.55669,151.07445,152.3073,-1.4346809,3.8524985
1.9400001,-74.899284,117.55666,151.22676,152.31001,-1.4347099,3.8525789
1.941,-74.899277,117.55664,151.37907,152.31271,-1.4347388,3.852659
1.942,-74.899269,117.55661,151.53139,152.31541,-1.4347676,3.8527389
1.943,-74.899254,117.55659,151.6837,152.3181,-1.4347962,3.8528185
1.944,-74.899246,117.55656,151.83603,152.32077,-1.4348248,3.8528976
1.9450001,-74.899239,117.55654,151.98834,152.32344,-1.4348532,3.8529766
1.946,-74.899231,117.55652,152.14067,152.3261,-1.4348816,3.8530552
1.947,-74.899223,117.5565,152.293,152.32874,-1.4349097,3.8531334
1.948,-74.899216,117.55647,152.44533,152.33136,-1.4349378,3.8532114
1.949,-74.899208,117.55645,152.59766,152.33398,-1.4349658,3.8532891
1.95,-74.8992,117.55643,152.75,152.33659,-1.4349937,3.8533666
1.951,-74.899193,117.5564,152.90233,152.3392,-1.4350214,3.8534436
1.952,-74.899185,117.55638,153.05467,152.34178,-1.4350491,3.8535204
1.9529999,-74.899178,117.55636,153.20702,152.34438,-1.4350766,3.8535969
1.954,-74.89917,117.55634,153.35936,152.34694,-1.4351041,3.853673
1.955,-74.899162,117.55632,153.51172,152.3495,-1.4351314,3.8537488
1.956,-74.899155,117.5563,153.66406,152.35205,-1.4351586,3.8538244
1.957,-74.899139,117.55627,153.81642,152.35458,-1.4351858,3.8538997
1.9579999,-74.899132,117.55625,153.96878,152.35712,-1.4352127,3.8539746
1.959,-74.899124,117.55623,154.12114,152.35963,-1.4352397,3.8540492
1.96,-74.899117,117.55621,154.2735,152.36215,-1.4352664,3.8541236
1.961,-74.899109,117.55618,154.42586,152.36465,-1.4352931,3.8541977
1.962,-74.899101,117.55616,154.57822,152.36714,-1.4353197,3.8542714
1.9630001,-74.899094,117.55614,154.73059,152.36961,-1.4353461,3.8543448
1.964,-74.899086,117.55612,154.88297,152.37209,-1.4353726,3.8544183
1.965,-74.899078,117.5561,155.03534,152.37454,-1.4353988,3.854491
1.966,-74.899071,117.55608,155.18771,152.377,-1.4354249,3.8545637
1.967,-74.899063,117.55605,155.34009,152.37944,-1.435451,3.854636
1.9680001,-74.899055,117.55604,155.49248,152.38187,-1.435477,3.854708
1.969,-74.899048,117.55602,155.64485,152.38429,-1.4355029,3.8547797
1.97,-74.89904,117.55599,155.79724,152.3867,-1.4355286,3.8548512
1.971,-74.899033,117.55597,155.94963,152.38911,-1.4355543,3.8549225
1.972,-74.899025,117.55595,156.10202,152.39151,-1.4355798,3.8549933
1.973,-74.899017,117.55593,156.25441,152.39389,-1.4356053,3.8550642
1.974,-74.89901,117.55591,156.40681,152.39626,-1.4356306,3.8551345
1.975,-74.899002,117.55589,156.5592,152.39862,-1.4356558,3.8552046
1.976,-74.898994,117.55587,156.71161,152.40099,-1.435681,3.8552742
1.977,-74.898987,117.55585,156.86401,152.40334,-1.435706,3.8553438
1.978,-74.898979,117.55582,157.01642,152.40567,-1.4357309,3.8554132
1.979,-74.898972,117.55581,157.16882,152.40799,-1.4357558,3.8554821
1.98,-74.898972,117.55579,157.32123,152.41031,-1.4357806,3.8555508
1.9809999,-74.898964,117.55576,157.47365,152.41263,-1.4358052,3.8556192
1.982,-74.898956,117.55575,157.62605,152.41492,-1.4358298,3.8556874
1.983,-74.898949,117.55573,157.77847,152.41722,-1.4358543,3.8557553
1.984,-74.898941,117.55571,157.93089,152.41949,-1.4358786,3.8558228
1.985,-74.898933,117.55569,158.08331,152.42177,-1.435903,3.8558903
1.9859999,-74.898926,117.55566,158.23573,152.42404,-1.435927,3.8559573
1.987,-74.898918,117.55565,158.38815,152.42628,-1.4359511,3.8560243
1.988,-74.898911,117.55563,158.54059,152.42854,-1.4359752,3.8560908
1.989,-74.898903,117.55561,158.69301,152.43077,-1.435999,3.8561571
1.99,-74.898895,117.55559,158.84544,152.433,-1.4360229,3.8562231
1.9910001,-74.898888,117.55557,158.99788,152.43523,-1.4360465,3.8562889
1.992,-74.89888,117.55555,159.15031,152.43744,-1.4360701,3.8563545
1.993,-74.898872,117.55553,159.30275,152.43964,-1.4360937,3.8564198
1.994,-74.898872,117.55551,159.4552,152.44183,-1.4361171,3.8564847
1.995,-74.898865,117.5555,159.60764,152.44402,-1.4361404,3.8565495
1.9960001,-74.898857,117.55547,159.76009,152.4462,-1.4361637,3.8566141
1.997,-74.898849,117.55546,159.91254,152.44836,-1.4361868,3.8566782
1.998,-74.898842,117.55544,160.06499,152.45052,-1.4362098,3.8567421
1.999,-74.898834,117.55542,160.21744,152.45267,-1.4362328,3.856806
2,-74.898827,117.5554,160.36989,152.45482,-1.4362557,3.8568695
2,-74.898827,117.5554,160.36989,152.45482,-1.4362557,3.8568695
