"Time","mass1.v","mass2.v","mass3.v","mass4.v"
0.0546,94.540001,94.686386,94.822701,94.382179
0.054699998,94.529999,94.67691,94.813713,94.371582
0.0548,94.519997,94.66745,94.804726,94.360985
0.054900002,94.510002,94.657982,94.795738,94.350388
0.055,94.5,94.648514,94.786751,94.33979
0.055100001,94.489998,94.639053,94.777763,94.329185
0.055199999,94.480003,94.629585,94.768784,94.318588
0.055300001,94.470001,94.620125,94.759804,94.307983
0.055399999,94.459999,94.610664,94.750824,94.297379
0.055500001,94.449997,94.601204,94.741852,94.286774
0.055599999,94.440002,94.591743,94.732872,94.276169
0.0557,94.43,94.582283,94.7239,94.265556
0.055799998,94.419998,94.57283,94.714928,94.254951
0.0559,94.410004,94.56337,94.705963,94.244339
0.056000002,94.400002,94.553917,94.696991,94.233727
0.0561,94.389999,94.544456,94.688026,94.223114
0.056200001,94.379997,94.535004,94.679062,94.212502
0.056299999,94.370003,94.525551,94.670097,94.201881
0.056400001,94.360001,94.516098,94.661133,94.191269
0.056499999,94.349998,94.506653,94.652176,94.180649
0.056600001,94.339996,94.4972,94.643219,94.170036
0.056699999,94.330002,94.487747,94.634262,94.159416
0.0568,94.32,94.478302,94.625305,94.148788
0.056899998,94.309998,94.468857,94.616356,94.138168
0.057,94.300003,94.459404,94.607399,94.127548
0.057100002,94.290001,94.449959,94.59845,94.11692
0.0572,94.279999,94.440521,94.589508,94.106293
0.057300001,94.269997,94.431076,94.580559,94.095673
0.057399999,94.260002,94.421631,94.571617,94.085037
0.057500001,94.25,94.412193,94.562668,94.074409
0.057599999,94.239998,94.402748,94.553734,94.063782
0.057700001,94.230003,94.393311,94.544792,94.053146
0.057799999,94.220001,94.383873,94.535851,94.042519
0.0579,94.209999,94.374435,94.526917,94.031883
0.057999998,94.199997,94.364998,94.517982,94.021248
0.0581,94.190002,94.35556,94.509048,94.010612
0.058200002,94.18,94.346123,94.500122,93.999969
0.0583,94.169998,94.336693,94.491188,93.989334
0.058400001,94.160004,94.327255,94.482262,93.978691
0.058499999,94.150002,94.317825,94.473335,93.968048
0.058600001,94.139999,94.308395,94.464409,93.957405
0.058699999,94.129997,94.298965,94.45549,93.946762
0.058800001,94.120003,94.289536,94.446571,93.936119
0.058899999,94.110001,94.280106,94.437653,93.925476
0.059,94.099998,94.270676,94.428734,93.914825
0.059099998,94.089996,94.261253,94.419815,93.904175
0.0592,94.080002,94.251823,94.410904,93.893524
0.059300002,94.07,94.242401,94.401985,93.882874
0.0594,94.059998,94.232979,94.393082,93.872223
0.059500001,94.050003,94.223557,94.384171,93.861572
0.059599999,94.040001,94.214134,94.375259,93.850914
0.059700001,94.029999,94.204712,94.366356,93.840263
0.059799999,94.019997,94.19529,94.357452,93.829605
0.059900001,94.010002,94.185875,94.348549,93.818947
0.059999999,94,94.176453,94.339645,93.808289
0.0601,93.989998,94.167038,94.33075,93.797623
0.060199998,93.980003,94.157623,94.321854,93.786964
0.0603,93.970001,94.148209,94.312958,93.776299
0.060400002,93.959999,94.138794,94.304062,93.765633
0.0605,93.949997,94.129379,94.295174,93.754967
0.060600001,93.940002,94.119965,94.286278,93.744301
0.060699999,93.93,94.110558,94.27739,93.733635
0.060800001,93.919998,94.101143,94.268501,93.722969
0.060899999,93.910004,94.091736,94.259621,93.712296
0.061000001,93.900002,94.082321,94.250732,93.701622
0.061099999,93.889999,94.072914,94.241852,93.690948
0.0612,93.879997,94.063507,94.232971,93.680275
0.061299998,93.870003,94.054108,94.224091,93.669601
0.0614,93.860001,94.044701,94.215218,93.658928
0.061500002,93.849998,94.035294,94.206337,93.648247
0.0616,93.839996,94.025894,94.197464,93.637566
0.061700001,93.830002,94.016487,94.188591,93.626892
0.061799999,93.82,94.007088,94.179718,93.616211
0.061900001,93.809998,93.997688,94.170853,93.605522
0.061999999,93.800003,93.988289,94.161987,93.594841
0.062100001,93.790001,93.978889,94.153122,93.58416
0.062199999,93.779999,93.96949,94.144257,93.573471
0.0623,93.769997,93.960098,94.135391,93.562782
0.062399998,93.760002,93.950699,94.126534,93.552094
0.0625,93.75,93.941307,94.117676,93.541405
0.062600002,93.739998,93.931915,94.108818,93.530716
0.062700003,93.730003,93.922523,94.09996,93.52002
0.062799998,93.720001,93.913132,94.09111,93.509331
0.062899999,93.709999,93.90374,94.082253,93.498634
0.063000001,93.699997,93.894348,94.073402,93.487938
0.063100003,93.690002,93.884956,94.064552,93.477242
0.063199997,93.68,93.875572,94.05571,93.466537
0.063299999,93.669998,93.866188,94.04686,93.455841
0.0634,93.660004,93.856796,94.038017,93.445137
0.063500002,93.650002,93.847412,94.029175,93.434441
0.063600004,93.639999,93.838028,94.02034,93.423737
0.063699998,93.629997,93.828644,94.011497,93.413033
0.0638,93.620003,93.81926,94.002663,93.402321
0.063900001,93.610001,93.809883,93.993828,93.391617
0.064000003,93.599998,93.800499,93.984993,93.380905
0.064099997,93.589996,93.791122,93.976158,93.370201
0.064199999,93.580002,93.781746,93.967331,93.359489
0.064300001,93.57,93.772362,93.958496,93.348778
0.064400002,93.559998,93.762985,93.949669,93.338058
0.064499997,93.550003,93.753616,93.940849,93.327347
0.064599998,93.540001,93.74424,93.932022,93.316635
0.0647,93.529999,93.734863,93.923203,93.305916
0.064800002,93.519997,93.725494,93.914383,93.295197
0.064900003,93.510002,93.716118,93.905563,93.284477
0.064999998,93.5,93.706749,93.896744,93.273758
0.065099999,93.489998,93.69738,93.887924,93.263031
0.065200001,93.480003,93.688011,93.879112,93.252312
0.065300003,93.470001,93.678642,93.8703,93.241585
0.065399997,93.459999,93.669273,93.861488,93.230858
0.065499999,93.449997,93.659904,93.852684,93.220131
0.0656,93.440002,93.650543,93.843872,93.209404
0.065700002,93.43,93.641174,93.835068,93.198677
0.065800004,93.419998,93.631813,93.826263,93.18795
0.065899998,93.410004,93.622452,93.817459,93.177216
0.066,93.400002,93.613091,93.808662,93.166481
0.066100001,93.389999,93.603729,93.799866,93.155746
0.066200003,93.379997,93.594368,93.791061,93.145012
0.066299997,93.370003,93.585007,93.782272,93.134277
0.066399999,93.360001,93.575653,93.773476,93.123535
0.066500001,93.349998,93.566292,93.764679,93.112801
0.066600002,93.339996,93.556938,93.75589,93.102058
0.066699997,93.330002,93.547585,93.747101,93.091316
0.066799998,93.32,93.538231,93.738312,93.080574
0.0669,93.309998,93.528877,93.72953,93.069832
0.067000002,93.300003,93.519524,93.720741,93.059082
0.067100003,93.290001,93.51017,93.71196,93.04834
0.067199998,93.279999,93.500816,93.703178,93.03759
0.067299999,93.269997,93.49147,93.694405,93.02684
0.067400001,93.260002,93.482124,93.685623,93.01609
0.067500003,93.25,93.472771,93.676849,93.005341
0.067599997,93.239998,93.463425,93.668076,92.994583
0.067699999,93.230003,93.454079,93.659302,92.983833
0.0678,93.220001,93.444733,93.650528,92.973076
0.067900002,93.209999,93.435394,93.641762,92.962318
0.068000004,93.199997,93.426048,93.632996,92.951561
0.068099998,93.190002,93.41671,93.624229,92.940804
0.0682,93.18,93.407364,93.615463,92.930038
0.068300001,93.169998,93.398026,93.606697,92.919281
0.068400003,93.160004,93.388687,93.597939,92.908516
0.068499997,93.150002,93.379349,93.58918,92.897751
0.068599999,93.139999,93.37001,93.580421,92.886986
0.068700001,93.129997,93.360672,93.571663,92.876221
0.068800002,93.120003,93.351341,93.562912,92.865456
0.068899997,93.110001,93.342003,93.554153,92.854683
0.068999998,93.099998,93.332672,93.545403,92.843918
0.0691,93.089996,93.323334,93.536652,92.833145
0.069200002,93.080002,93.314003,93.527908,92.822372
0.069300003,93.07,93.304672,93.519157,92.8116
0.069399998,93.059998,93.295341,93.510414,92.800819
0.069499999,93.050003,93.286018,93.501671,92.790047
0.069600001,93.040001,93.276688,93.492928,92.779266
0.069700003,93.029999,93.267357,93.484192,92.768486
0.069799997,93.019997,93.258034,93.475449,92.757706
0.069899999,93.010002,93.248711,93.466713,92.746925
0.07,93,93.23938,93.457977,92.736145
0.070100002,92.989998,93.230057,93.449249,92.725357
0.070200004,92.980003,93.220734,93.440514,92.714577
0.070299998,92.970001,93.211418,93.431786,92.703789
0.0704,92.959999,93.202095,93.423058,92.693001
0.070500001,92.949997,93.192772,93.41433,92.682213
0.070600003,92.940002,93.183456,93.405602,92.671417
0.070699997,92.93,93.174141,93.396881,92.660629
0.070799999,92.919998,93.164825,93.388161,92.649834
0.070900001,92.910004,93.155502,93.37944,92.639038
0.071000002,92.900002,93.146194,93.37072,92.62825
0.071099997,92.889999,93.136879,93.362,92.617447
0.071199998,92.879997,93.127563,93.353287,92.606651
0.0713,92.870003,93.118248,93.344574,92.595856
0.071400002,92.860001,93.10894,93.335861,92.585052
0.071500003,92.849998,93.099632,93.327148,92.574249
0.071599998,92.839996,93.090317,93.318436,92.563446
0.071699999,92.830002,93.081009,93.309731,92.552643
0.071800001,92.82,93.071701,93.301025,92.54184
0.071900003,92.809998,93.062393,93.29232,92.531029
0.071999997,92.800003,93.053093,93.283623,92.520226
0.072099999,92.790001,93.043785,93.274918,92.509415
0.0722,92.779999,93.034485,93.26622,92.498604
0.072300002,92.769997,93.025177,93.257523,92.487793
0.072400004,92.760002,93.015877,93.248825,92.476982
0.072499998,92.75,93.006577,93.240128,92.466164
0.0726,92.739998,92.997276,93.231438,92.455353
0.072700001,92.730003,92.987976,93.222748,92.444534
0.072800003,92.720001,92.978676,93.214058,92.433716
0.072899997,92.709999,92.969383,93.205368,92.422897
0.072999999,92.699997,92.960083,93.196686,92.412079
0.073100001,92.690002,92.95079,93.187996,92.401253
0.073200002,92.68,92.941498,93.179314,92.390434
0.073299997,92.669998,92.932198,93.170631,92.379608
0.073399998,92.660004,92.922905,93.161957,92.368782
0.0735,92.650002,92.913612,93.153275,92.357956
0.073600002,92.639999,92.904327,93.1446,92.34713
0.073700003,92.629997,92.895035,93.135925,92.336296
0.073799998,92.620003,92.88575,93.127251,92.32547
0.073899999,92.610001,92.876457,93.118576,92.314636
0.074000001,92.599998,92.867172,93.109909,92.303802
0.074100003,92.589996,92.857887,93.101242,92.292969
0.074199997,92.580002,92.848602,93.092575,92.282127
0.074299999,92.57,92.839317,93.083908,92.271294
0.0744,92.559998,92.830032,93.075241,92.260452
0.074500002,92.550003,92.820747,93.066582,92.249619
0.074600004,92.540001,92.81147,93.057922,92.238777
0.074699998,92.529999,92.802185,93.049263,92.227936
0.0748,92.519997,92.792908,93.040604,92.217087
0.074900001,92.510002,92.78363,93.031944,92.206245
0.075000003,92.5,92.774353,93.023293,92.195396
0.075099997,92.489998,92.765076,93.014641,92.184555
0.075199999,92.480003,92.755798,93.005989,92.173706
0.075300001,92.470001,92.746521,92.997345,92.162857
0.075400002,92.459999,92.737251,92.988693,92.152
0.075499997,92.449997,92.727974,92.980049,92.141151
0.075599998,92.440002,92.718704,92.971405,92.130295
0.0757,92.43,92.709435,92.962761,92.119438
0.075800002,92.419998,92.700157,92.954117,92.108582
0.075900003,92.410004,92.690887,92.94548,92.097725
0.075999998,92.400002,92.681625,92.936844,92.086868
0.076099999,92.389999,92.672356,92.928207,92.076012
0.076200001,92.379997,92.663086,92.919571,92.065147
0.076300003,92.370003,92.653824,92.910934,92.054283
0.076399997,92.360001,92.644554,92.902306,92.043419
0.076499999,92.349998,92.635292,92.893677,92.032555
0.0766,92.339996,92.62603,92.885048,92.02169
0.076700002,92.330002,92.616768,92.876419,92.010818
0.076800004,92.32,92.607506,92.867798,91.999954
0.076899998,92.309998,92.598244,92.859169,91.989082
0.077,92.300003,92.588989,92.850548,91.97821
0.077100001,92.290001,92.579727,92.841934,91.967339
0.077200003,92.279999,92.570473,92.833313,91.956467
0.077299997,92.269997,92.561218,92.824692,91.945587
0.077399999,92.260002,92.551956,92.816078,91.934708
0.077500001,92.25,92.542702,92.807465,91.923836
0.077600002,92.239998,92.533447,92.798851,91.912956
0.077699997,92.230003,92.5242,92.790245,91.902069
0.077799998,92.220001,92.514946,92.781631,91.89119
0.0779,92.209999,92.505692,92.773026,91.88031
0.078000002,92.199997,92.496445,92.76442,91.869423
0.078100003,92.190002,92.487198,92.755814,91.858536
0.078199998,92.18,92.477943,92.747215,91.847649
0.078299999,92.169998,92.468697,92.738609,91.836761
0.078400001,92.160004,92.45945,92.730011,91.825874
0.078500003,92.150002,92.450211,92.721413,91.81498
0.078599997,92.139999,92.440964,92.712814,91.804085
0.078699999,92.129997,92.431717,92.704224,91.793198
0.0788,92.120003,92.422478,92.695633,91.782303
0.078900002,92.110001,92.413239,92.687035,91.7714
0.079000004,92.099998,92.403992,92.678452,91.760506
0.079099998,92.089996,92.394753,92.669861,91.749611
0.0792,92.080002,92.385513,92.66127,91.738708
0.079300001,92.07,92.376274,92.652687,91.727806
0.079400003,92.059998,92.367043,92.644104,91.716904
0.079499997,92.050003,92.357803,92.635521,91.706001
0.079599999,92.040001,92.348572,92.626938,91.695091
0.079700001,92.029999,92.339333,92.618362,91.684189
0.079800002,92.019997,92.330101,92.609787,91.673279
0.079899997,92.010002,92.320869,92.601212,91.662369
0.079999998,92,92.311638,92.592636,91.651459
0.0801,91.989998,92.302406,92.584061,91.640549
0.080200002,91.980003,92.293175,92.575493,91.629639
0.080300003,91.970001,92.283951,92.566925,91.618721
0.080399998,91.959999,92.274719,92.558357,91.607803
0.080499999,91.949997,92.265495,92.549789,91.596886
0.080600001,91.940002,92.256264,92.541222,91.585968
0.080700003,91.93,92.24704,92.532661,91.57505
0.080799997,91.919998,92.237816,92.524101,91.564133
0.080899999,91.910004,92.228592,92.515541,91.553207
0.081,91.900002,92.219368,92.506981,91.542282
0.081100002,91.889999,92.210152,92.498428,91.531357
0.081200004,91.879997,92.200928,92.489868,91.520432
0.081299998,91.870003,92.191711,92.481316,91.509506
0.0814,91.860001,92.182487,92.472763,91.498581
0.081500001,91.849998,92.173271,92.464218,91.487648
0.081600003,91.839996,92.164055,92.455666,91.476715
0.081699997,91.830002,92.154839,92.447121,91.465782
0.081799999,91.82,92.145622,92.438576,91.454849
0.081900001,91.809998,92.136414,92.430031,91.443916
0.082000002,91.800003,92.127197,92.421486,91.432976
0.082099997,91.790001,92.117989,92.412949,91.422043
0.082199998,91.779999,92.108772,92.404404,91.411102
0.0823,91.769997,92.099564,92.395866,91.400162
0.082400002,91.760002,92.090355,92.387329,91.389221
0.082500003,91.75,92.081146,92.378799,91.378281
0.082599998,91.739998,92.071938,92.370262,91.367332
0.082699999,91.730003,92.062729,92.361732,91.356384
0.082800001,91.720001,92.053528,92.353203,91.345444
0.082900003,91.709999,92.044319,92.344673,91.334496
0.082999997,91.699997,92.035118,92.336151,91.32354
0.083099999,91.690002,92.025917,92.327621,91.312592
0.0832,91.68,92.016708,92.319099,91.301643
0.083300002,91.669998,92.007507,92.310577,91.290688
0.083400004,91.660004,91.998306,92.302055,91.279732
0.083499998,91.650002,91.989113,92.293541,91.268776
0.0836,91.639999,91.979912,92.285019,91.25782
0.083700001,91.629997,91.970718,92.276505,91.246857
0.083800003,91.620003,91.961517,92.26799,91.235901
0.083899997,91.610001,91.952324,92.259483,91.224937
0.083999999,91.599998,91.94313,92.250969,91.213974
0.084100001,91.589996,91.933937,92.242462,91.203011
0.084200002,91.580002,91.924744,92.233955,91.192047
0.084299996,91.57,91.91555,92.225449,91.181076
0.084399998,91.559998,91.906357,92.216942,91.170113
0.0845,91.550003,91.897171,92.208435,91.159142
0.084600002,91.540001,91.887978,92.199936,91.14817
0.084700003,91.529999,91.878792,92.191437,91.137199
0.084799998,91.519997,91.869606,92.182938,91.126228
0.084899999,91.510002,91.860413,92.174438,91.11525
0.085000001,91.5,91.851227,92.165947,91.104279
0.085100003,91.489998,91.842049,92.157455,91.0933
0.085199997,91.480003,91.832863,92.148956,91.082321
0.085299999,91.470001,91.823677,92.140472,91.071342
0.0854,91.459999,91.814499,92.131981,91.060356
0.085500002,91.449997,91.805313,92.123489,91.049377
0.085600004,91.440002,91.796135,92.115005,91.038391
0.085699998,91.43,91.786957,92.106522,91.027405
0.0858,91.419998,91.777779,92.098038,91.016418
0.085900001,91.410004,91.7686,92.089561,91.005432
0.086000003,91.400002,91.759422,92.081078,90.994446
0.086099997,91.389999,91.750252,92.072601,90.983452
0.086199999,91.379997,91.741074,92.064125,90.972466
0.086300001,91.370003,91.731903,92.055649,90.961472
0.086400002,91.360001,91.722733,92.047173,90.950478
0.086499996,91.349998,91.713554,92.038704,90.939484
0.086599998,91.339996,91.704384,92.030235,90.928482
0.0867,91.330002,91.695213,92.021767,90.917488
0.086800002,91.32,91.68605,92.013298,90.906487
0.086900003,91.309998,91.67688,92.004829,90.895485
0.086999997,91.300003,91.667709,91.996368,90.884483
0.087099999,91.290001,91.658546,91.987907,90.873474
0.087200001,91.279999,91.649384,91.979446,90.862473
0.087300003,91.269997,91.640213,91.970985,90.851463
0.087399997,91.260002,91.63105,91.962524,90.840462
0.087499999,91.25,91.621887,91.954071,90.829453
0.0876,91.239998,91.612724,91.945618,90.818443
0.087700002,91.230003,91.603569,91.937164,90.807426
0.087800004,91.220001,91.594406,91.928711,90.796417
0.087899998,91.209999,91.585251,91.920258,90.7854
0.088,91.199997,91.576088,91.911812,90.774384
0.088100001,91.190002,91.566933,91.903366,90.763367
0.088200003,91.18,91.557777,91.89492,90.75235
0.088299997,91.169998,91.548622,91.886475,90.741325
0.088399999,91.160004,91.539467,91.878036,90.730309
0.088500001,91.150002,91.530312,91.869591,90.719284
0.088600002,91.139999,91.521164,91.861153,90.70826
0.088699996,91.129997,91.512009,91.852715,90.697235
0.088799998,91.120003,91.502861,91.844284,90.686211
0.0889,91.110001,91.493706,91.835846,90.675179
0.089000002,91.099998,91.484558,91.827415,90.664154
0.089100003,91.089996,91.47541,91.818985,90.653122
0.089199997,91.080002,91.466263,91.810555,90.64209
0.089299999,91.07,91.457115,91.802124,90.631058
0.089400001,91.059998,91.447975,91.793694,90.620026
0.089500003,91.050003,91.438828,91.785271,90.608986
0.089599997,91.040001,91.429688,91.776848,90.597946
0.089699998,91.029999,91.42054,91.768425,90.586914
0.0898,91.019997,91.4114,91.760002,90.575867
0.089900002,91.010002,91.40226,91.751587,90.564827
0.090000004,91,91.39312,91.743172,90.553787
0.090099998,90.989998,91.38398,91.734756,90.54274
0.0902,90.980003,91.374847,91.726341,90.5317
0.090300001,90.970001,91.365707,91.717926,90.520653
0.090400003,90.959999,91.356567,91.709511,90.509605
0.090499997,90.949997,91.347435,91.701103,90.49855
0.090599999,90.940002,91.338303,91.692696,90.487503
